Perek:Comment, Off-by, Comment Text
""1:24, -2,  ""@45{$}(כב)@46 כגון פרשה נרות וכו'. הצד השוה שביניהן שהן בצו מיד ולדורות אף כל שהוא בצו וכו' כצ"ל ובכאן ט"ס: 
""1:25, -2,  ""@45{$}(כג)@46 מידי אחרינא לא. כגון חיה אין ממינה קרבן: 
""1:26, -2,  ""@45{$}(כד)@46 לרבות כל מילי כצ"ל וכל הבהמה ט"ס ועיין בת"כ: 
""1:27, -2,  ""@45{$}(כה)@46 במאי קמיפלגי בהאי קרא. חסר כאן ועיין (סנהדרין מ"ה:) שם פלוגתא דר"א ורבנן: 
""1:28, -2,  ""@45{$}(כו)@46 כדמפרש דבי רב. היינו בת"כ ושם מפרש כל הי "ג מדות בארוכה וספרי דבי רב קורין הראשונים לת"כ וכן האלפס בסוף פסחים קורא אותו ג"כ בשם זה ועיין (חולין מ"ו:) בפירש"י ד"ה תנא דבי רב קרי לברייתא קמייתא ששנויה בת"כ דמקריא ספרי דבי רב לפי שהיה שגור בבהמ"ד בפי כולם עכ"ל רש"י. ועיין לקמן בפ' צו מביא טעם אחר למה נקרא ספרי דבי רב ע"ש; 
""1:29, -2,  ""@45{$}(כז)@46 ומה להלן היה עונה הנני אף על כל קריאה כצ"ל: 
""1:30, -2,  ""@45{$}(כח)@46@46 הוא משה עד שלא נדבר עמו. יובן ע"ם דברי הזוהר (נשא קל"ח א'). אברהם אברהם בכולהו פסיק טעמא לבר ממשה כו' ומסיים דמיומא דאתברי שלים הוי ע"ש ועיין בת"כ: 
""1:31, -2,  ""@45{$}(כט)@46@46 כל הנביאים וכו'. ויק"ר פ"א: 
""1:32, -2,  ""@45{$}(ל)@46 כל הנביאים לא היו צלולות כצ"ל. וע"ש בויק"ר כל הנביאים רואין מתוך אספקלריא מלוכלכת הד"ד (הושע י"ב) ואנכי חזון הרביתי וביד הנביאים אדמה ושל משה מתוך אספקלריא מצוחצחת דכתיב ותמונת ה' יביט ; 
""1:33, -2,  ""@45{$}(לא)@46 רא"א הרי הוא אומר ונועדתי ונו' חסר ועיין ח"כ. והכוונה כי לישראל היה רק יעידה באוה"מ. והוא רק מלון שכינה אבל הדבור היה רק למשה ומסיים שם בת"כ ונועדתי לך ודברתי אתך לך היה יעידה ודבור ולא לכל ישראל: 
""1:34, -2,  ""@45{$}(לב)@46 קול שמפורש בכתובים וכו'. א"כ למה נאמר מאוהל מועד שהיה הקול נפסק ולא יצא לחוץ מאוה"ה כצ"ל וכ"ה בת"כ: 
""1:35, -2,  ""@45{$}(לג)@46 שלא היה מדבר וכו'. בת"כ ה"ג אמור להם דברי כבושי; בשבילכם מדבר עמי: 
""1:36, -2,  ""@45{$}(לד)@46 עד שלא נתנה תורה וכו'. ויק"ר פ"א: 
""1:37, -2,  ""@45{$}(לה)@46 עד שהבאתיו וכו'. זה סיני. שהש"ר פסוק כמעט שעברתי: 
""1:38, -2,  ""@45{$}(לו)@46@46 עשרה נקראו יקרים. ויק"ר פ"ב מדרש תהלים קט"ז מדרש שמואל פ"א: 
""1:39, -2,  ""@45{$}(לז)@46@46 לפי שהוא קרוב לבשרי. בויק"ר מסיים הקרא כאשר ידבק האזור על מתני איש: 
""1:40, -2,  ""@45{$}(לח)@46 לפי שאני שונא גזל בעולה. (סוכה ל'.) מאמר רשב"י משל למלך וכו': 
""1:41, -2,  ""@45{$}(לט)@46@46 להלן הוא אומר אדם וכו'. ויק"ר פ"ב: 
""1:42, -2,  ""@45{$}(מ)@46 שיוקדם הקדשו להקרבתו. דהוי מצי למכתב יקריב לה' וקרבן יהורא הוא: 
""1:43, -2,  ""@45{$}(מא)@46 מכאן שלא להזכיר וכו'. כי יאמר תחלה קרבן: ואח"כ לה' ולא יאמר לה' תחלה דלמא שתיק ומוציא ש"ש לבטלה: 
""1:44, -2,  ""@45{$}(מב)@46 אמור ביו"ד ה"א כצ"ל. היינו בשם הויה דוקא ולא שם אחר: 
""1:45, -2,  ""@45{$}(מג)@46 ממקום שהיחיד מביא כו'. פי' כמו ביחיד פסול רובע ונרבע ושארי פסולים כן קרבן רבים ג"כ פכולים דל"ת זכותא דרבים עדיף: 
""1:46, -3,  ""@45{$}(מג)@46 וא"ת מאחר וכו'. דבריו מעורבבים ועיין בת"כ וכן (זבחים ל"ד) וכצ"ל וא"ת מאחר דכתיב מן הבהמה למה לי מן הבקר והצאן אלא לפי שהחיה בכלל בהמה ה"א שנם חיה יכול להקריב ת"ל מן הבקר והצאן יכול לא יביא ואם הביא כשר ת"ל תקריבו את קרבנכם לעכב למה זה דומה למי שאמר לו רבו אל תביא אלא מן החטים והלך והביא גם שעורים הרי זה עובר על דבריו. ועיין בת"כ ותבין: 
""1:47, -3,  ""@45{$}(מד)@46 להביא עולת חובה. פי' שכל הפסולין שפוסלין עולת נדבה פוסלין ג"כ עולת חובה: 
""1:48, -3,  ""@45{$}(מה)@46 כשם שהקרבן וכו' בך האיש וכו'. בת"כ גירסא אחרת ובכאן תמוה מאד אם על הכהן המקריב קאי ל"ל לרבות הא בהדיא כתיב מום בו ולא יחלל. ואם על הבעלים המקריב קאי אינו פוסל אס יש בו מום וגם מקבלין קרבנות מפושעי ישראל. וצע"ג כן העיר הרב רצ"ר ז"ל בפי' עז"כ על הת"כ. ואפשר לומר דמיירי בכהן שמתו אחיו מחמת מילה ומחמת זה לא מל עצמו שאינו רשאי להקריב קרבן דכן מצינו לשון תמים על המילה באברהם התהלך לפני והיה תמים דקאי על המילה דכתיב בתריה. וכן באדר"נ דמשיב שם אותן שנולדו מהולים חשוב שם איוב נולד מהול שנאמר בו תם וישר נח דכתיב איש צדיק תמים יעקב ויעקב איש תם דוד מכתם לדוד שהיתה מכתו תם דוד מכתם לדוד שהיה מכתו תם כנ"ל לפני ה' וסמך אע"פ נו' כצ"ל: 
""1:49, -3,  ""@45{$}(מו)@46 ותנן נמי כו'. ר"ל אלמא שהיה השוחט והסומך לפני ה' שתיכף לסמיכה שחיטה ובמקום שסומכין שוחטין כמ"ש במשנה: 
""1:50, -3,  ""@45{$}(מז)@46 אחד עולת חובה. אחד עולת בקר ואחד עולת צאן זו וזו טעונות סמיכה והעולה פרט לעולת העוף שהרי הוא דברי המחבר שמפרש למה בתיבת עולה נכלל בקר וצאן ולא עוף ומפרש שהצאן והבקר שוה כו': 
""1:51, -3,  ""@45{$}(מח)@46 ונרצה לו. לכפר במכפר איזהו מכפר כצ"ל: 
""1:52, -3,  ""@45{$}(מט)@46 ד"א כו'. ט"ס וכצ"ל הואיל ואין כפרה אלא בדם מת"ל והמך ונרצה אלא ללמד שאם עשה לסמיכה שירי מצוה פי' שלא נחשב בעיניו ולא עשאה: 
""1:53, -2,  ""@45{$}(נא)@46 כאלו לא כיפר וכיפר. כ"ה בת"כ ופי' שלא עשה מצוה מן המובחר. כיפר נברא ולא כיפר קמיה שמיא הוא לשון הגמרא (זבחים ו') וכמו שמסיים והכי מפרש בזבחים: 
""1:54, -2,  ""@45{$}(נב)@46 את שעליו כמשא. בת"כ ליתא מילת כמשא והמחבר שהוסיף זה ע"פ דבריהם (זבחים ד:) כיון דאמר עלי כמאן דטען אכתפיה דמי: 
""1:55, -2,  ""@45{$}(נג)@46 מכאן אמרו כו'. משנה מנחות. ברכות מ"ב. ירושלמי ברכות פ"א. שו"ט מזמור קל"ד ע"ש בביאורי: 
""1:56, -2,  ""@45{$}(נד)@46 ואפילו קדשים. בת"כ ובמשנה דזבחים ה"ג ואפילו קדשי קדשים: 
""1:57, -2,  ""@45{$}(נה)@46 לימד שלא תהא כשרה אלא בכהן כשר. כ"ה בת"כ: 
""1:58, -2,  ""@45{$}(נו)@46 כגון דם בכור ומעשר וכו'. עיין ת"כ מקודם מרבה שנתערבה בדם אשם תודה ושלמים ואח"כ דרשה זו: 
""1:59, -2,  ""@45{$}(נז)@46 בבנין המזבח. ט"ס וצ"ל בין האולם ולמזבח משוך כלפי דרום וכ"ה בת"כ: 
""1:60, -3,  ""@45{$}(נז)@46 אותה לנתחיה הכשרה ולא הפסולה שאם עלתה ע"ג המזבח קריבה כמות שהיא כ"ה בת"כ: 
""1:61, -3,  ""@45{$}(נח)@46 א"ר יהודא כצ"ל וכ"ה בת"כ מנין להצאת האליה וכו'. פי' הדלקת קיסמין דקין להבעיר בהם המערכה כשהאש קרוב לכלות ובכלי שרת פי' בבגדי כהונה: 
""1:62, -3,  ""@45{$}(נט)@46 א"ר ישמעאל וכו'. בת"כ ה"ג ר"ש והוא בפ' צו ולומד שם מקרא והאש על המזבח תוקד בו ע"ש: 
""1:63, -4,  ""@45{$}(נט)@46 למערכה של תמיד של בין הערבים כצ"ל: 
""1:64, -4,  ""@45{$}(ס)@46 וערבו שנים ב"א שנים כו' כצ"ל וחסר כאן דרשת ר"י: לרבות את הקרבים. ט"ס וצ"ל הקרנים: 
""1:65, -5,  ""@45{$}(ס)@46 שכבר הותז בשחיטה כצ"ל. וכ"ה בת"כ ופי' הראש כבר הותז בשעת שחיטה וא"צ לא לנתחו ולא להפשיטו: 
""1:66, -5,  ""@45{$}(סא)@46 עצים הנתונים וכו'. בת"כ ה"ג הנתוכים וכ"ה (תמיד כט:) אבל מפירוש המבאר (שם) נראה שהיה גרסתו הנתונים. ופי' הנתונים או הניתוכים עצים בחורים דלא קטרי ולא מפקי מיא ע"ש בתמיד: 
""1:67, -5,  ""@45{$}(סב)@46 וי"א משום ישוב א"י. בתמיד שם בשם ר"א בן יעקב: 
""1:68, -5,  ""@45{$}(סג)@46 ד"א על העצים כו'. על המזבח לימד מה מזבח כו' כצ"ל: )סד)@46 חוץ למערכה. שלא יעכב הילוך רגלי הכהנים: 
""1:69, -4,  ""@45{$}(סה)@46 והקטיר יבול וכו'. ט"ס כאן ועת"כ: 
""1:70, -4,  ""@45{$}(סו)@46 ולמזוהם. שריחו רע: 
""1:71, -4,  ""@45{$}(סז)@46 לעולה לרבות תמורתה. כי העולה יתירא הוא דכתיב בסוף הפרשה עולה היא. 
""1:72, -4,  ""@45{$}(סח)@46 הירך בצפון והיכן הם פונים לדרום כצ"ל. וכ"ה בת"כ ופי' ירך נקרא רגלי המזבח הם בצפון נמצא ראשו ופניו לדרום: 
""1:73, -4,  ""@45{$}(סט)@46 לימד שהכבש בדרום וכו' כצ"ל. כבש נקרא מעלה שעולים ע"ג המזבח היה בדרום וכשעולה בו דרך ימין עולה למזרח כמ"ש בקרא ומעלותהו פנות קדים היינו למזרח: 
""1:74, -4,  ""@45{$}(ע)@46 שהמזבח כולו ראוי להיות בצפון כצ"ל. וכה בת"כ דכולא מזבח בצפון קאי: 
""1:75, -4,  ""@45{$}(עא)@46 שלא ישנה בהם מקום המערכה כצ"ל ופי' שלא יעשה מערכה אחרת: 
""1:76, -4,  ""@45{$}(עב)@46 את הכל לכבש. פי' שהולכת אברים לכבש בעי כהונה: 
""1:77, -4,  ""@45{$}(עג)@46 אין זבחי שלמים מן העוף. מן העוף ולא כל העוף אע"פ שאין תמות וזכרות וכז' כצ"ל: 
""1:78, -4,  ""@45{$}(עד)@46 יכול כל עוף כולו וכו'. כי עוף משמע כל מיני עוף: 
""1:79, -4,  ""@45{$}(עה)@46 אבל היונה פותה וכו'. תפס כלישנא דקרא (הושע ז') כיונה פותה אין לב: 
""1:80, -4,  ""@45{$}(עו)@46 אלא בעצמו של כהן. שלא ימלוק בסכין אלא ביד דוקא: 
""1:81, -4,  ""@45{$}(עז)@46 למטה מרגליו. היינו למטה מן הסובב שחוט של סיקרא החוגר באמצע המזבח כדי להבדיל בין דמים עליונים לתחתונים הוא למטה מן הסובב אמה כדתנן פ"ג דמדות: 
""1:82, -5,  ""@45{$}(עז)@46 אפי' אמה אחת פסולה. ובת"כ ה"ג כשירה: 
""1:83, -5,  ""@45{$}(עח)@46 יטלנה עם נוצתה. הכוונה שיעקור בידו ולא בסכין עיין ת"כ: 
""1:84, -5,  ""@45{$}(עט)@46 נוטל את הקורקבן עמה. ומפרש בנוצתה היינו פרש ודבר מאוס כמו (איכה ד') נצו גם נעו. ועיין (זבחים פ"ב.) גם דעת ר' ישמעאל: 
""1:85, -5,  ""@45{$}(פ)@46 משום שנאמר שונא גזל בעולה. והיינו שהעוף אוכל מן הגזל לפיכך וכו': 
""1:86, -5,  ""@45{$}(פא)@46 בכנפיו. להכשיר את העור. בכנפיו מתרגמינן בגדפוהי והיינו נוצות שעליו וכיון שאפילו נוצות שעליו הוא מקטיר הרי הכשיר את העור. ועיין (שבת ק"ח) דייק מהכא דעוף אית ליה עור לענין שחייב בשבת מחמת חבורה: 
""1:87, -5,  ""@45{$}(פב)@46 נאמר בשור הגס. היינו עולת בהמה. וכ"ה בהדיא ת"כ: 
""1:88, -5,  ""@45{$}(פג)@46 כולם יש בהם צד השוה לאדם. פי' שכולם בעלי חיים: 
""1:89, -5,  ""@45{$}(פד)@46 על חטאת אדומים. כי החטא נקרא בלה"ק אדום (ישעיה א') אם יהיו חטאיכם כשנים וגו': 
""1:90, -5,  ""@45{$}(פה)@46 שהרי אדם לא נאמר בו ונרפא. כוונתו אף שבתחלת הפרשה (ויקרא י"ג) כתיב נגע צרעת כי תהיה באדם אבל הלשון ונרפא נמצא רק בלשון בשר ובשר כי יהיה שחין ונרפא עיין דרשה זו (סוטה ה) ובפירש"י שם: 
""1:91, -5,  ""@45{$}(פו)@46 אפילו כ"ש מביאה. פי' אפילו דבר קטן: 
""1:92, -5,  ""@45{$}(פז)@46 דוגמא לדבר אגריפס. ויק"ר פ"ג שו"ט מזמור כ"ב ע"ש: 
""1:93, -5,  ""@45{$}(פח)@46 שהקדימו העני. בויק"ר שם נראה לאגריפס בחלום קרבן של עני קדמך: 
""1:94, -5,  ""@45{$}(פט)@46 כדרך שדרש רבי תנחום כצ"ל ודרשת ר' תנחום הוא ויק"ר שם ע"פ נפש כי תקריב לפי שהנפש גוזלת וחומסת ע"ש: 
""1:95, -5,  ""@45{$}(צ)@46 ששמו של הקב"ה וכו'. כי החילוק מאותיות איש ואשה באותיות י"ה והוא שמו של הקב"ה (סוטה י"ז) ושם בשם ר"ע: 
""1:96, -5,  ""@45{$}(צא)@46 לרבות כהן משיח אע"פ שחלק בחטאו בקרבנו מן היחיד. אעפ"כ יכול להביא מנחת נדבה כמו היחיד ודורש ו' מן והנפש לרבות ועיין, ת"כ: 
""1:97, -5,  ""@45{$}(צב)@46 מנחה ליתן האמור כאן בכל המנחות ואת האמור בכל המנחות כאן. סולת מה סולת וכו' כצ"ל. וכ"ה בת"כ. ופי' כי בכאן כתיב וכי תקריב קרבן: מנחה לה' סלח קרבנו ואח"כ כתיב מנחת מאפה תנור מנחת מחבת מנחת מרחשת וכולן דינם שוה. ומה שקיצר הכתוב כאן פירש להלן בשאר מנחות. ועיין בת"כ: 
""1:98, -5,  ""@45{$}(צג)@46 ויצק עליה שמן על כולה מפני שהוא נבלל עמה ונקמצת עמה ונתן עליה לבונה על מקצתה מפני שלא נבללת ולא נקמצת עמה וכ"ה בת"כ. ועיין (מנחות ז'). 
""1:99, -5,  ""@45{$}(צד)@46 מלמד שיציקה וכו'. חסר וכצ"ל והביאה מלמד שיציקה ובלילה כשרין בכל אדם וכ"ה בת"כ והביאה שאין זקוק להביאה אנא אחר יציקה ובלילה: 
""1:100, -5,  ""@45{$}(צה)@46 אפי' הן רבואות. פי' אפילו שהוא דבר מועט' יכול להתעסק בהם כהנים הרבה ורבואות קאי על הכהנים כמו שמסיים ברב עם וכו': 
""1:101, -5,  ""@45{$}(צו)@46 וקמץ קומץ אחד לעשרון אחד קומץ אחד לס' עשרונים כצ"ל. וכ"ה בת"כ: 
""1:102, -5,  ""@45{$}(צז)@46 כגון יו"ט הראשון וכו'. עיין (מנחות ק"ג:) שכן הצבור מביא ביו"ט הראשון של חג שחל להיות בשבת ס"א עשרונים דיו ליחיד שיהיה פחות מן הצבור אחד וכצ"ל הכא: 
""1:103, -5,  ""@45{$}(צח)@46 היינו דאמר ר"ז. כל הראוי לבילה אין בילה מעכבת וכל שאין ראוי לבילה בילה מעכבת בו כצ"ל. וכ"ה במנחות שם. והכוונה כי ס' עשרונים יכול לבלול וע"כ אין בילה מעכבת וס"א אין יכול לבלול: 
""1:104, -5,  ""@45{$}(צט)@46 אבל ס"א עשרון שאין ראוין לבילה וכו' כצ"ל והוא סוף המאמר דר"ז ובכאן ט"ס: 
""1:105, -5,  ""@45{$}(ק)@46 מנא לן משמן. פי' שדורש וקמץ קומץ א' לעשרון א' קומץ א' לס' עשרונים ויליף זאת משמן. ועיין בת"כ פ' מצורע פ"ד פלוגתא בזה גבי שמן. והמחבר תפס הכא דעת ר"נ וראב"י אפילו מנחה של ס' עשרון אין לה אלא לוגה אבל בת"כ הכא גירסא אחרת ולומד מלבונה כי לבונה קומץ אחד לס' עשרון ואין שום פלוגתא בזה. ופריך או כלך לדרך זו לילף משמן מה שמן ס' לוגין לס' עשרונים ע"ש. ע"כ יותר נראה שט"ס כאן וצ"ל הלימוד מלבונה כמו שהוא כאן בת"כ וצ"ע: 
""1:106, -5,  ""@45{$}(קא)@46 ממקום שרגלי הזר וכו'. היינו בעזרת ישראל בתוך י"א אמה: 
""1:107, -5,  ""@45{$}(קב)@46 ולא משמן חברתה. פי' שלא יביא שתי מנחות בכלי אחד ובת"כ הוא בהדיא: 
""1:108, -5,  ""@45{$}(קג)@46 נזכרים בה. פ,' שהבעלים נזכרים בהקטרה זו לטובה. ועיין בת"כ מוסיף עוד נזכרים בקומצה ונזכרים בלבונה: 
""1:109, -5,  ""@45{$}(קד)@46 לאהרן שלא במחלוקת. פי' כה"ג נוטל חלק בראש כמה שירצה אבל בניו כהנים הדיוטים מחלקים לכאו"א חלקו: 
""1:110, -5,  ""@45{$}(קה)@46 ואינו מביא חלות ורקיקין כצ"ל. פי' בקרבן אחד. ועיין בת"כ פלוגתא בזה: 
""1:111, -5,  ""@45{$}(קו)@46 ולא מאפה יורות הערביין כצ"ל וכ"ה בת"כ: 
""1:112, -5,  ""@45{$}(קז)@46 ואין הרקיקין בלולות בשמן. פי' החלות בעודן סלת נותן בתוכן שמן ובוללן משא"כ הרקיקין לש אותן במים ואופה בלא שמן: 
""1:113, -5,  ""@45{$}(קח)@46 הזית השלישי עוטנו בבית הבד כצ"ל. ופי' הזית השלישי מפני שאין החמה זורחת עליהם תדיר אינן מתבטלות יפה ע"כ עוטנה בבית הבד מניחן במעטן עד שילקה ויתרכך קליפתן ויצא שמנן (רש"י מנחות שם). 
""1:114, -5,  ""@45{$}(קט)@46 וכותש ונותן לתוך הסל כצ"ל. ומה שבנתיים ט"ס: 
""1:115, -5,  ""@45{$}(קי)@46 כל זה הענין וכו'. הנראה כי לפני המחבר היה ספר דרשות כתוב ע"פ ערך א"ב ובערך זכר (היינו באות ז) לדרש בפ' ואתה תצוה (כשחל בפרשת זכור) ששם דיני שמן המשחה היה כתיב דרשות בזה: 
""1:116, -5,  ""@45{$}(קיא)@46 מלמד שהשמן מצהיר את התבונה כצ"ל. והיינו שמצהיר דעתו של אדם וכ"ה (מנחות פ"ו) אר"י מתוך שרגילין בשמן זית חכמה מצויה בהם: 
""1:117, -5,  ""@45{$}(קיב)@46 פירוש אלפא ראשונה הוא מדברי המחבר לבאר המשנה תקועה אלפא לשמן. ופי' כמו שהאל"ף אות ראשונה והיינו שפירותיה מתוקים ומשובחים כדמסיים: 
""1:118, -5,  ""@45{$}(קיג)@46 מצות בלולות וכו' למצות שוי הרקיקים וכו'. עיי: בת"כ וזה דברי ר"י וקאי כמו שבארתי, למעלה (ק"ז)@46 ואין הרקיקין בלולות וכו' ור"י דרש זה מהאי קרא. ועיין בת"כ: 
""1:119, -5,  ""@45{$}(קיד)@46 ולא לרחצה. שהכהנים אסורים לרחוץ מן הכן רק מן הכיור. עיין ת"כ: 
""1:120, -5,  ""@45{$}(קטו)@46 ולא לכפול שהחושן לא היה כפול: 
""1:121, -5,  ""@45{$}(קטז)@46 מלמד שהוא בוללה סולת כצ"ל היינו הבלילה תהיה בעודה סולת. ועיי: ת"כ שרבי חולק ע"ז: 
""1:122, -5,  ""@45{$}(קיז)@46 יכול מצוה ת"ל תהיה הכתוב קבעה חובה כצ"ל. ופי' יכול מצוה כי רק המצוה שלא להחמיץ אבל בדיעבד אם החמיצה כשרה ת"ל תהיה הכתוב קבעה חובה שאף בדיעבד אם החמיצה פסול: 
""1:123, -5,  ""@45{$}(קיח)@46 פתות וכו' יכול שתים (פי' פתות יחלק רק לשתים) ת"ל פיתים. וכ"ה בת"כ: 
""1:124, -5,  ""@45{$}(קיט)@46 מבאן אמרו מנחת ישראל כופל אותה לשנים ושנים לארבעה ומבדיל מנחת כהן משיח מכפלה אחת לשתים ושתים לארבעה ואינו מבדיל כצ"ל וכ"ה בת"כ: 
""1:125, -5,  ""@45{$}(קכ)@46 מרחשת עמוקה וכו'. מתוך שהמחבת עמוקה כל שמן שבתוכה במקום א' וכשתתן אצבעך עליה צד השמן בתוכה וזה ומעשיה רוחשין: 
""1:126, -5,  ""@45{$}(קכא)@46 בכלי קודש קודם לעשייתה כצ"ל: 
""1:127, -5,  ""@45{$}(קכב)@46 מה אלה יש מהם לאשים כצ"ל וכ"ה בת"כ היינו שמקטירין מהם ע"ג המזבח יצאו שתי הלחם וכו': 
""1:128, -5,  ""@45{$}(קכג)@46 והקריבה וכו' והגישה וכו'. פי' מן והקריבה ממעט מנחת נסכים שאין באה בגלל עצמה רק בגלל הזבח ומן והגישה ממעט מנחת כהנים ועיין בת"כ בארוכה: 
""1:129, -5,  ""@45{$}(קכד)@46 ת"ל להלן בקומצו. בפרשה צו את אהרן והרים ממנו בקומצו ושם איירי במנחת סולת כדכתיב (ויקרא ו') מסלת המנחה ומשמנה: 
""1:130, -5,  ""@45{$}(קכה)@46 והקטיר המזבחה היה קומץ אע"פ שאין שיריים כצ"ל ומן ה"א דהמזבחה דורש. ודע דדרשה זו נשמטה בת"כ: 
""1:131, -5,  ""@45{$}(קכו)@46 כדמפורש לקט: כצ"ל והוא בפסוק וכל קרבן וכו' במלח המלח הקומץ טעון מלח ואין מנחה כולה טעונה מלח: 
""1:132, -5,  ""@45{$}(קכז)@46 לימד על כל המנחה כו' כצ"ל וכ"ה בת"כ דהוי אמינא אחרי דכתיב אשר תקריבו ורק הקומץ מקריב ובא כל לרבות אף השיריים אין נאכלין חמץ: 
""1:133, -5,  ""@45{$}(קכח)@46 ומנין לרבות אפילו לחם הפנים. אף שאימעוט מהגשה ת"ל כל המנחה וכו' לא תעשה חמץ וכתיב (ויקרא ו') לא תאפה חמץ אפיה בכלל היתה וכו' יצאה להקיש כו' אף אני ארבה עשייתה לישתה ועריכתה כו' כ"ה בת"כ ובכאן קיצר בלשונו: 
""1:134, -5,  ""@45{$}(קכט)@46 כל שהוא אשים. העולה לגבי המזבח: 
""1:135, -5,  ""@45{$}(קל)@46 שתהיה ראשית לכל המנחות. פי' השתי לחם קרבן ראשית מתבואה חדשה כמו שמסיים: 
""1:136, -5,  ""@45{$}(קלא)@46 יכול אם קדמן ד"א וכו'. היינו אם עבר והקריב קודם עצרת מתבואה חדשה לא יקריב אח"כ השתי לחם כי אז אינם ראשית ת"ל תקריבו: 
""1:137, -5,  ""@45{$}(קלב)@46 לרבות הכבש. היינו שאם העלה שאור ודבש על הכבש עובר בלאו כמו שמעלה על המזבח עצמו: 
""1:138, -5,  ""@45{$}(קלג)@46 אבל שלא לעבודה עולין. היינו לשם עצים מותר להעלות שאור ודבש ועי' בת"כ: 
""1:139, -4,  ""@45{$}(קלה)@46 יכול תהא מנחה כולה. היינו אף השיריים יצטרכו מלח. ועי' לעיל אות קכ"ו: 
""1:140, -4,  ""@45{$}(קלו)@46 וכל קרב: לרבות הלבונה שצריכה מלח. עי' (מנחות כ') מרבה לה מסיפא דקרא על כל קרבנך תקריב מלח. ובת"כ הגי' כמו הכא: 
