49,d,"More exactly, the brick or stone supports used by Egyptian women during childbirth."
49,e,Meaning of Heb. batim uncertain.
50,a,Heb. Mosheh from Egyptian for “born of”; here associated with mashah “draw out.”
50,b,Lit. “sat” or “settled.”
50,c,"Associated with ger sham, “a stranger there.”"
51,a,Meaning of Heb. uncertain; variously translated: “I Am That I Am”; “I Am Who I Am”; “I Will Be What I Will Be”; etc.
51,b,Others “I Am” or “I Will Be.”
51,c,The name YHWH (traditionally read Adonai “the Lord”) is here associated with the root hayah “to be.”
52,a,Cf. Lev. 13.2–3.
52,b,Lit. “send through whomever You will send.”
52,c,Cf. 7.1.
52,d,"I.e., Jethro."
52,e,Lit. “whether they are still alive.”
52,f,Meaning of vv. 25–26 uncertain.
53,a,"Samaritan “Even now they are more numerous than the people of the land,” i.e., than the native population (cf. Gen. 23.7)."
53,b,See 1.5–11.
54,a,"This divine name is traditionally not pronounced; instead, Adonai, “(the) Lord,” is regularly substituted for it."
54,b,Lit. “raised My hand.”
54,c,Or “Hanoch”; cf. on Gen. 46.9.
54,d,Or “Shaul”; cf. on Gen. 46.10.
55,a,Cf. 4.16.
56,a,Others “wild beasts.”
56,b,Meaning of peduth uncertain.
57,a,Others “exalt yourself over.”
57,b,A kind of wheat.
58,a,"Traditionally, but incorrectly, “Red Sea.”"
59,a,Others “move (or whet) his tongue.”
60,a,Or “kid.” Heb. seh means either “sheep” or “goat”; cf. v. 5.
60,b,Or “protective offering”; Heb. pesaḥ.
60,c,"Or “protect”; cf. v. 11, note b."
60,d,c
61,a,Or “on the new moon.”
61,b,Lit. “between your eyes.”
61,c,Others “frontlet.”
61,d,Meaning of Heb. ḥamushim uncertain.
62,a,See on Gen. 46.29.
62,b,"Heb. shalish; originally “third man on royal chariot”; hence “adjutant,” “officer.”"
62,c,Lit. “with upraised hand.”
62,d,"From root ’rr, “cast a spell” or “curse.” Others “and it lit up.”"
62,e,"From root ’sr, with several ancient versions. Others “took off.”"
63,a,Heb. Yah. bOthers “song.” cOthers “glorify.” dOthers “mighty.”
63,b,Others “song.” cOthers “glorify.” dOthers “mighty.”
63,c,Others “glorify.” dOthers “mighty.”
63,d,Others “mighty.”
63,e,"I.e., “bitter.”"
64,a,Others “glory.”
64,b,Heb. man hu; others “It is manna.”
64,c,Heb. man.
64,d,Meaning of Heb. ṣappiḥith uncertain.
64,e,Others “Testimony.”
65,a,"I.e., “Trial.”"
65,b,"I.e., “Quarrel.”"
65,c,Lit. “Amalek and his people.”
65,d,"I.e., “The Lord is my banner.”"
65,e,Meaning of Heb. kes uncertain.
66,a,Heb. ger.
66,b,Lit. “(My) God is help.”
66,c,Meaning of Heb. uncertain.
66,d,Lit. “sit” as magistrate; cf. v. 13.
67,a,Cf. v. 15.
67,b,Meaning of Heb. uncertain.
67,c,Some Hebrew manuscripts and the Greek read “all the people”; cf. v. 16.
68,a,"Tradition varies as to the division of the Commandments in vv. 2–14, and as to the numbering of the verses from 13 on."
68,b,Others “take in vain.”
68,c,Others “peace-offering.” Meaning of shelamin uncertain.
69,a,Others “to the judges.”
69,b,Or “ointments.”
69,c,Or “reviles.”
69,d,Lit. “under his hand.”
69,e,Heb. “he.”
69,f,Others “as the judges determine.”
69,g,This constitutes chap. 22.1 in some editions.
70,a,"I.e, under a wall for housebreaking."
70,b,"I.e, the thief of 21.37."
70,c,Lit. “excellence.”
70,d,Lit. “field.”
70,e,See note on 21.6.
70,f,So that she is unmarried; cf. Deut. 20.7; 22.23 ff.
70,g,Lit. “let live.”
70,h,See Lev. 27.29.
70,i,Meaning of Heb. uncertain.
70,j,"I.e., the male first-born."
71,a,Others “multitude.”
71,b,"For this use of the verb ‘zb, cf. Neh. 3.8, 34. For the whole verse see Deut. 22.4."
71,c,See note at 13.4.
71,d,Lit. “back.”
71,e,Others “hornet”; meaning of Heb. uncertain.
72,a,Lit. “we will do and obey.”
72,b,Meaning of Heb. ’aṣilim uncertain.
73,a,Others “rams’ skins dyed red.”
73,b,Or “dugong”; meaning of Hebrew taḥash uncertain.
73,c,Cf. Gen. 2.12 and note.
74,a,Here the lowest of the covers of the Tabernacle.
74,b,Meaning of Heb. meshullaboth uncertain.
74,c,Heb. uses two terms for “south.”
74,d,Meaning of Heb. uncertain.
75,a,Cf. note at 26.18.
75,b,"I.e., of the Tabernacle enclosure; the furnishings inside were of gold."
76,a,"Lit. “wise of heart, whom I have filled with a spirit of wisdom.”"
76,b,Others “checkered.”
76,c,See v. 30 below; others “judgment.”
76,d,The identity of several of these twelve stones is uncertain.
76,e,Meaning of these two words uncertain. They designate a kind of oracle; cf. Num. 27.21.
76,f,Others “all of blue.”
76,g,Lit. “and fill their hands.”
77,a,Or “lobe.”
78,a,Lit. “its two.”
78,b,Others “flowing.”
79,a,Or “lampstand of pure gold.”
79,b,Others “plaited.”
80,a,"Cf. Zech. 11.13 (beth hayyoṣer, “foundry” ); others “fashioned it with a graving tool.”"
80,b,Others “These are your gods.”
80,c,Others “an object of derision.”
80,d,Lit. “fill your hands.”
80,e,Meaning of Heb. uncertain.
81,a,Lit. “My face will go and I will.”
81,b,Lit. “and I will grant the grace that I will grant and show the compassion that I will show.”
82,a,"Or “and the Lord proclaimed: The Lord! a God compassionate,” etc.; cf. Num. 14.17–18."
82,b,Lit. “in whose midst you are.”
82,c,See note at 13.4.
82,d,"Heb. tizzakhar, form uncertain."
83,a,See 25.4 ff. and the notes there.
83,b,Meaning of Heb. kumaz uncertain.
83,c,Moved up from v. 34 for clarity.
84,a,"Lit. “strip of cloth,” here used collectively."
84,b,See note at 26.17.
84,c,See note at 26.18.
84,d,See note at 26.24.
85,a,Meaning of Heb. uncertain.
85,b,Cf. note at 26.18.
85,c,Which accounts for the remaining 20 cubits; cf. v. 18.
85,d,Meaning of Heb. uncertain.
85,e,"A talent here equals 3,000 shekels."
85,f,Heb. beqa‘.
86,a,See 36.8.
86,b,Here and elsewhere in this chapter the singular active verb (lit. “he made”) is used impersonally.
86,c,See note at 28.17.
86,d,See note at 28.31.
86,e,See note at 31.8.
87,a,"I.e., in the cloud."
88,a,Lit. “you shall offer your.”
88,b,Others “feathers.”
89,a,Exact meaning of Heb. uncertain.
90,a,Others “peace offering.” Exact meaning of shelamim uncertain.
91,a,So traditionally; more precisely “offering of purgation.”
91,b,Cf. 1.11.
91,c,Lit. “people of the country.”
92,a,"Namely, against one who withholds testimony."
92,b,Lit. “utters with his lips.”
92,c,"I.e., in currency; cf. v. 15."
92,d,Meaning of Heb. uncertain.
92,e,"I.e., in currency; cf. v. 15."
93,a,Or “their.”
93,b,Meaning of Heb. tuphine uncertain.
93,c,Cf. 1.11.
94,a,Lit. “offering.”
94,b,"Heb. sheqeṣ, lit. “abomination”; several mss. and ancient versions read shereṣ “swarming things.”"
94,c,"I.e., hard, coarse fat (suet); cf. 3.3–5."
94,d,"Lit. “anointment,” i.e., accruing from anointment."
94,e,Lit. “brought forward.”
95,a,See note on Exod. 28.30.
95,b,Or “lobe.”
95,c,"Or, vocalizing ṣuwwethi, “I have been commanded”; cf. below, vv. 35 and 10.13."
96,a,See Exod. 29.38–46.
96,b,This word moved up from v. 21 for clarity.
97,a,Others “before.”
97,b,Or “dishevel your hair.”
97,c,As is done in the case of the most solemn offerings; see 4.3–21; 16.11–17.
98,a,Lit. “brings up.”
98,b,A number of these cannot be identified with certainty.
98,c,"I.e., if the food then came in contact with the carcass of any animal named in vv. 29–30."
98,d,"I.e., a vessel that had become contaminated by such contact."
99,a,"Heb. tazria‘, lit. “brings forth seed.”"
99,b,Meaning of Heb. uncertain.
99,c,See note at 4.3.
100,a,Or “he shall be brought.”
100,b,"Heb. ṣara‘ath is used for a variety of diseases. Where a human being is declared unclean by reason of ṣara‘ath, the traditional translation “leprosy” has been retained without regard to modern medical terminology."
100,c,See note a at 13.2.
100,d,Others “quick raw flesh.”
100,e,See note at 10.6.
100,f,Or “yellow.”
100,g,Meaning of Heb. peḥetheth uncertain.
101,a,Cf. note a at 13.2.
101,b,See 1.11; 4.24.
101,c,Or “yellowish.”
101,d,Meaning of Heb. sheqa‘aruroth uncertain.
101,e,"Lit. “dust,” “mud.”"
102,a,Lit. “flesh.”
103,a,Lit. “at any time.”
103,b,Moved up from v. 8 for clarity.
103,c,Meaning of Heb. ‘itti uncertain.
104,a,"A man and his wife are one flesh (Gen. 2.24), even if he should die or divorce her."
104,b,Meaning uncertain.
105,a,Others “go about as a talebearer among”; meaning of Heb. uncertain.
105,b,Lit. “stand upon”; precise meaning of Heb. phrase uncertain.
105,c,Exact force of we-uncertain.
105,d,"Heb. root ‘rl, commonly “to be uncircumcised.”"
106,a,Lit. “cut off.”
107,a,Lit. “as a husband among his kin”; meaning uncertain.
107,b,See note at 10.6.
107,c,Or “mutilated or has a limb too long.”
108,a,See chapters 13 and 15.
108,b,Or “unspecified” or “extraordinary” ; meaning of Heb. lephalle uncertain.
108,c,"I.e., mutilations."
109,a,"I.e., of the new crop."
109,b,Meaning of Heb. uncertain.
109,c,Others “Tabernacles.”
109,d,Precise meaning of Heb. ‘aṣereth uncertain.
109,e,Others “goodly”; exact meaning of Heb. hadar uncertain. Traditionally the product is understood as “citron.”
109,f,Meaning of Heb. aboth uncertain.
110,a,See note at Exod. 31.8.
110,b,See Lev. 2.2.
110,c,Lit. “the son of an Israelite woman.”
111,a,Others “liberty.”
111,b,"Heb. yobel, “ram” or “ram’s horn.”"
111,c,"I.e., fellow Israelite; see v. 46."
111,d,"I.e., the closest relative able to redeem the land."
111,e,Meaning of first half of verse uncertain.
111,f,"I.e., interest deducted in advance, or interest added at the time of repayment."
112,a,Meaning of Heb. maskith uncertain.
112,b,Precise nature of these ills is uncertain.
112,c,Others “uncircumcised”; lit. “blocked.”
113,a,Cf. note at Lev. 22.21.
113,b,Lit. “good or bad.”
114,a,"I.e., its tribes."
115,a,Others “before.”
115,b,See note on Exod. 26.1.
115,c,"I.e., the screening curtain; cf. 4–5."
116,a,See note at Exod. 25.5.
116,b,Continuing v. 4.
116,c,Others “look at the sacred objects even for a moment.”
117,a,"See Lev. 13, 15."
117,b,Lit. “redeemer.”
117,c,Cf. Lev. 5.15 f.
117,d,See note at Lev. 10.6.
117,e,Meaning of Heb. uncertain.
117,f,Meaning of Heb. uncertain.
118,a,See note at Lev. 22.21.
118,b,Meaning of Heb. ḥarṣannim and zag uncertain.
118,c,Others “his consecration unto God.”
118,d,Cf. Num. 19.14–16.
118,e,"Or “it,” i.e., the consecrated hair; cf. v. 19."
118,f,Others “make His face to shine upon thee and be gracious to thee.”
118,g,Others “lift up His countenance.”
118,h,Or “friendship.”
119,a,Cf. Exod. 14.10.
120,a,Cf. Exod. 25.37.
120,b,Lit. “elevate.”
120,c,Lit. “when the Israelites come.”
121,a,Lit. “him.”
122,a,Meaning of Heb. uncertain.
122,b,Lit. “eyes.”
122,c,"Others “Return, O Lord, unto the"
123,a,"From root b‘r, “to burn.”"
123,b,"Lit. “cream of oil (or, fat).”"
123,c,"I.e., as for a sacrificial meal."
123,d,Lit. “in whose midst I am.”
123,e,Lit. “Is the Lord’s hand too short?”
123,f,Others “prophesied.”
123,g,Meaning of Heb. yikkareth uncertain.
123,h,"I.e., “the graves of craving.”"
124,a,"Meaning of Heb. uncertain. Others “If there be a prophet among you, I the Lord.”"
124,b,Cf. Lev. 13.2–3.
125,a,Or “Hoshea.”
125,b,Others “the entrance to Hamath.”
125,c,"I.e., “cluster.”"
125,d,See Gen. 6.4.
126,a,Lit. “set the head and return to”; cf. Neh. 9.17. Others “Let us make a captain and return to.”
126,b,"Lit. “food (or, bread).”"
126,c,Cf. Exod. 34.6–7.
126,d,Lit. “ten”; cf. note at Gen. 31.41.
126,e,See note at Exod. 10.19.
126,f,Lit. “raised My hand.”
126,g,Meaning of Heb. uncertain.
127,a,See note at Lev. 22.21.
127,b,Meaning of Heb. uncertain.
127,c,Meaning of Heb. ‘arisah uncertain.
127,d,Lit. “with upraised hand.”
128,a,Lit. “took”; meaning of Heb. uncertain.
128,b,"According to Num. 26.5, 8–9, Eliab was son of Pallu, son of Reuben."
128,c,Perhaps in the sense of “his face fell.”
128,d,Lit. “his.”
128,e,Lit. “You have not even.”
128,f,"“Those men’s” is a euphemism for “our”; cf. 1 Sam 29.4. Gouging out the eyes was punishment for runaway slaves and rebellious vassals; cf. 2 Kings 25.4–7; Jer. 39.4–7, 52.7–11."
128,g,Lit. “God.”
129,a,Meaning of parts of verse uncertain.
129,b,"I.e., of their tribes."
129,c,Meaning of Heb. wahashikkothi uncertain.
130,a,Meaning of latter part of verse uncertain.
130,b,See note at Lev. 7.35.
130,c,Meaning of Heb. uncertain; lit. “from the fire.”
130,d,Or “they are consecrated for your use.”
130,e,Cf. Lev. 7.29 ff.
130,f,See Lev. 27.28.
130,g,"I.e., for human first-born; cf. Num. 3.44 ff. For animals see Exod. 34.19 f."
130,h,See Lev. 2.13.
130,i,Lit. “they.”
131,a,Lit. “water for impurity.”
131,b,"I.e., the ashes, as in v. 9."
131,c,Lit. “slain by the sword.”
131,d,Lit. “earth” or “dust.”
131,e,"I.e., the person being cleansed."
132,a,Of the fortieth year; cf. Num. 33.36–38.
132,b,"I.e., “Quarrel”; cf. Exod. 17.7 and note b there."
132,c,Or “angel.”
132,d,Lit. “and die.”
133,a,Meaning of Heb. ha-’atharim uncertain. Targum and other ancient versions render “the way [taken by] the scouts.”
133,b,"I.e., utterly destroy, reserving no booty except what is deposited in the Sanctuary; see Josh. 6.24."
133,c,Connected with heḥerim “to proscribe.”
133,d,See Exod. 10.19 note.
133,e,Cf. Isa. 14.29; 30.6. Others “fiery”; exact meaning of Heb. saraph uncertain.
133,f,The quotation that follows is a fragment; text and meaning are uncertain.
133,g,Lit. “well.”
133,h,Septuagint “the well” (=Beer); cf. v. 16.
133,i,Or “Jeshimon.”
133,j,"Septuagint “Jazer,” cf. v. 32. Others “for the boundary of the Ammonites was strong.”"
133,k,The meaning of several parts of this ancient poem is no longer certain.
133,l,Cf. vv. 19 and 20 and Num. 22.21.
133,m,Meaning of verse uncertain. Alternatively:
134,a,Lit. “the River.”
134,b,Lit. “with divination in their power (hand).”
134,c,Lit. “and prostrated himself to his nostrils.”
134,d,Precise meaning of Heb. uncertain.
135,a,Others “to a bare height”; exact meaning of Heb. shephi uncertain.
135,b,"Heb. El, as often in these poems."
135,c,Cf. Gen. 13.16.
135,d,Lit. “and the number of.”
135,e,"Heb. yesharim, a play on yeshurun (Jeshurun in Deut. 32.15), a name for Israel."
135,f,Or “Lookout Point.”
135,g,"Lit. “eminences,” used figuratively."
135,h,Cf. Deut. 18.10–15.
135,i,"Or, “Else would it be told to Jacob, / Yea to Israel, what God has planned.”"
135,j,"Heb. ’ari, another term for “lion.”"
135,k,Cf. note on 21.20.
136,a,Some of the poetic portions of this chapter are unclear.
136,b,"Others “whose eye is (or, eyes are) open”; meaning of Heb. uncertain."
136,c,Lit. “and its seed.”
136,d,See note at 23.22.
136,e,"Heb. labi, another word for “lion”; cf. note at 23.24."
136,f,"Samaritan “the pate of,” cf. Jer. 48.45; others “breaks down.”"
136,g,"I.e., the Kenites."
137,a,Others “began to commit harlotry.”
137,b,Lit. “heads of the people.”
137,c,Others “in face of the sun.”
138,a,Meaning of parts of vv. 3 and 4 uncertain.
138,b,Or “Hanoch.”
138,c,Or “descendants of.”
138,d,Or “Shaul.”
138,e,Meaning of parts of vv. 42 and 43 uncertain.
139,a,See note at 20.13.
139,b,"I.e., who shall lead them in all matters and whom they shall follow in all matters."
140,a,"Lit. “My offering, My food.”"
140,b,Exod. 29.38–41.
140,c,"I.e., wine."
140,d,"I.e., of an ephah."
140,e,Lit. “they shall be to you.”
141,a,Or “a day of festivity.”
141,b,See note at 28.19.
141,c,See note at Lev. 23.36.
142,a,Or “a prohibition.”
142,b,Lit. “come out of his mouth.”
142,c,Lit. “utterance of her lips.”
143,a,Perhaps the Urim; cf. 27.21.
143,b,Meaning of Heb. hayu…limsor uncertain.
143,c,See note at Exod. 35.22.
144,a,Meaning of Heb. hushim uncertain.
144,b,Lit. “there.”
144,c,"I.e., in Transjordan."
144,d,"Cf. vv. 41, 42."
144,e,Or “the villages of Ham”; cf. Gen. 14.5.
144,f,"I.e., “the villages of Jair.”"
145,a,See note at Exod. 14.8.
145,b,Many Hebrew manuscripts and ancient versions read “Pi.”
145,c,See note at Exod. 10.19.
145,d,See 21.1–3.
145,e,See note at Lev. 26.1.
146,a,"I.e., the Mediterranean Sea."
146,b,See note at 13.21.
146,c,"I.e., the Sea (or Lake) of Galilee."
146,d,Or “Shemuel.”
147,a,"Lit. “redeemer,” i.e., next of kin; cf. note at Lev. 25.25."
147,b,Lit. “of the hand.”
147,c,Lit. “without seeing.”
148,a,"I.e., tribal heads."
149,a,The rest of this verse and v. 2 are unclear; cf. v. 19 and Num. 33.16–36.
149,b,"Cf. Josh. 12.4; 13.12, 31."
149,c,Others “Lowland.”
149,d,"I.e., Phoenicia."
149,e,Precise meaning of Heb. uncertain.
149,f,Lit. “Where.”
149,g,Meaning of Heb. uncertain.
149,h,"Lit. “many days, like the days that you remained.”"
150,a,Or “You may obtain food from them to eat for money; and you may also procure water from them to drink for money.”
150,b,Lit. “until this day.”
150,c,Heb. “Caphtor.”
150,d,Lit. “with my feet.”
150,e,"I.e., placed under ḥerem, which meant the annihilation of the population. Cf. note b at Num. 21.2; Josh. 6.24."
150,f,Meaning of Heb. uncertain.
151,a,"I.e., two-leaf doors."
151,b,Others “Salecah” or “Salchah.”
151,c,Lit. “by a man’s forearm.”
151,d,Vv. 12–13 proceed from south to north; vv. 14–16 from north to south.
151,e,"I.e., “villages of Jair.”"
151,f,Continuing vv. 8–10; cf. 4.47–49.
151,g,"I.e., the two and a half tribes."
152,a,Lit. “You have been shown to know.”
152,b,Lit. “With His face (or Presence)”; cf. note at Exod. 33.14.
152,c,"Cf. “Sirion,” 3.9."
153,a,"Tradition varies as to the divisions of the Commandments in vv. 6–18 and the numbering of the verses. Cf. Exod. 20, note a."
154,a,According to Ibn Ezra this phrase connects with the end of v. 1.
154,b,"Cf. Rashbam and Ibn Ezra; see Zech. 14.9. Others “The Lord our God, the Lord is one.”"
154,c,Others “frontlet”; cf. Exod. 13.16.
154,d,Lit. “between your eyes”; cf. Exod. 13.9.
154,e,Cf. Exod. 17.1–7.
154,f,Septuagint and rabbinic quotations read “us.”
155,a,Others “hornet”; meaning of Heb. uncertain. Cf. note at Exod. 23.28.
156,a,Heb. pen moved down from v. 12 for clarity.
156,b,See note at Num. 21.6.
157,a,Lit. “the forty days and forty nights that I lay prostrate.”
158,a,Lit. “wells of Bene-jaakan”; cf. Num. 33.31–32.
158,b,“Hor-haggidgad” in Num. 33.32–33.
158,c,Lit. “and the heaven of heavens.”
158,d,Lit. “the God of gods and the Lord of lords.”
159,a,Syntax of Heb. uncertain.
159,b,Lit. “to this day.”
159,c,Lit. “by your foot.”
159,d,"I.e., the Lord; Samaritan reads “He.”"
159,e,Lit. “heart and self.”
159,f,See notes on 6.8.
159,g,"I.e., Mediterranean."
159,h,"I.e., who have not proved themselves to you; cf. Hos. 13.4."
160,a,Lit. “the contribution(s) of your hands.”
