"The Early Prophets, Joshua, Part III; Allotting the Land",1,(13–22)
"The Early Prophets, Joshua, Part III; Allotting the Land",2,"A<small>S MENTIONED EARLIER, THE BOUNDARIES LAID OUT IN THE FOLLOWING CHAP</small>ters appear to be idealized ones, painting a rosy picture of a twelve-tribe unity. The order of presentation is telling. After a general statement about land distribution, the text deals with the Philistine threat in the west and the trans-Jordanian territory to the east. The allotments of important tribes (Yehuda and Yosef), the respective bases of the future Southern and Northern Kingdoms, are then enumerated (Chaps. 14–15). This is followed by distribution for seven landowning tribes, then by the special case of the priestly tribe, Levi, and finally by a return to the troublesome issue of the land occupied east of the Jordan."
"The Early Prophets, Joshua, Part III; Allotting the Land",3,"As the placement of these boundaries in the time of settlement is difficult to determine from the archaeological evidence, other scholars, such as Rainey/Notley, have suggested that in their present form they correspond to Shelomo’s (Solomon’s) administrative districts, some centuries after the events portrayed in Joshua. They also allow that such boundaries, at least in part, probably reflect older, established ones. More important is the fact that the text in this section of the book concentrates mainly on six tribes: Efrayim, Menashe, Binyamin, Zevulun, Asher, and Naftali—which, as Rainey/Notley notes, are the very ones summoned for battle by Devora (Deborah) in Judg. 6. So once again, the decidedly northern perspective in Joshua comes into play."
"The Early Prophets, Joshua, Part III; Allotting the Land",4,"In the process of looking at the larger picture, we should not ignore the detailed description of boundaries that are so tempting for most modern readers to race through. These are significant not only for what they may tell us about ancient borders, but especially as a kind of legal language. Real estate deeds are always necessarily precise, and the seeming minutiae of land description in Joshua, even though they are incomplete in their present form (see below), may have had a similar function—staking out a claim, as it were, for later generations."
"The Early Prophets, Joshua, Part III; Allotting the Land",5,"Alternatively, Hawk (2000), in an extensive discussion of the latter part of this section of Joshua, sees the boundaries as sometimes fragmentary and indistinct, as if to suggest an undercurrent of incompleteness in the conquest. By Chap. 21, he posits, Y<small>HWH</small> has held fast to his promises, but Israel’s actions in carrying out its task, especially in dividing up the northern part of the land, are less than ideal. This tension will be taken up again in the opening chapters of the next book, Judges, and permeates the Hebrew Bible in general."
"The Early Prophets, Joshua, Part III; Allotting the Land",6,"The section begins by noting that Yehoshua is “old, advanced in years.” After the boundaries have been enumerated, the same theme and phrase will resume at the end of the book, in 23:1. Thus, almost half the Joshua text, Chaps. 13–22, presents itself as an insertion into the narrative. This is a common occurrence in the Bible (see, for example, Exod. 25–31, which is bracketed by passages laying out laws of the Sabbath) and is further evidence of a complex history for our texts."
"The Early Prophets, Joshua, Part III; Allotting the Land",7,"Finally, it should be noted that the style of this half of the book seems to reflect different kinds of ancient, perhaps archival lists, with some including names of towns, as in the case of the two and a half Transjordanian tribes, and others, notably Efrayim and Menashe, mentioning borders only (Wazana 2011). And the tenses are sometimes “timeless” (Nelson)."
"The Early Prophets, Joshua, Part IV; Last Words",1,(23–24)
"The Early Prophets, Joshua, Part IV; Last Words",2,"I<small>N THE SPIRIT OF</small> D<small>EUTERONOMY</small> (<small>SEE</small> M<small>OSHE’S FINAL SPEECHES TO THE</small> I<small>SRAEL</small>ites, Chaps. 32–33) and also of Genesis (Chaps. 49–50, which include the words of the dying Yaakov and Yosef), an aged leader here has final wisdom to impart. In the case of Joshua, there is likewise a double ending, and there will be another poetic one at the end of Samuel. Our Chap. 23 uses concentrated language drawn from Deuteronomy (see the comment to the chapter) as part of Yehoshua’s personal plea for the Israelites to remain faithful to God, including a warning at the end that the penalty for violating the pact is exile, the most feared of all punishments in the Bible."
"The Early Prophets, Joshua, Part IV; Last Words",3,"In Chap. 24 Yehoshua appropriately summarizes Israel’s journey from earliest days, i.e., the period of Avraham the patriarch, for the purpose of exhorting the Israelites to keep their covenant with Y<small>HWH</small>."
"The Early Prophets, Joshua, Part IV; Last Words",4,"As so often happens in the Bible, the book ends with a death notice, here not only of Yehoshua but also of the last priestly representative of the older generation, El’azar. The wanderings are over, and the Israelites are home at last."
"The Early Prophets, Judges, Part I; Opening the Bracket",1,(1:1–3:6)
"The Early Prophets, Judges, Part I; Opening the Bracket",2,"W<small>HILE</small> J<small>UDGES OPENS BY INVOKING THE NAME OF</small> Y<small>EHOSHUA, WHOSE DEATH IN</small> the previous book sealed the conquest of Canaan, it unexpectedly launches into an account of fighting and, more tellingly, a list of which territories the Israelites had <i>not</i> conquered. Immediately, then, the reader is plunged into a narrative situation of instability. Gone is the assurance of peaceful settlement and security, and the Israelites can expect military and cultural conflict, which is exactly what ensues throughout the book. Only the success of the tribe of Yehuda (Judah) at the beginning points to eventual ascendancy; the rest of the stories will oscillate among oppression, deliverance, and the recurrence of chaos."
"The Early Prophets, Judges, Part I; Opening the Bracket",3,"This is made clear in the pattern introduced by Chap. 2, undoubtedly the creation of a later editor in the Deuteronomistic mold. The sequence of Israel’s apostasy, God’s handing them over to enemies, his eventual sending of a dynamic leader, a period of peace, and then a relapse by the people, sets the stage for the action to follow."
"The Early Prophets, Judges, Part I; Opening the Bracket",4,"Once again, echoes from the past are understood not by invoking social, economic, or military causes, but through the lens of the covenant, especially as expressed in the language of Deuteronomy. And this message is delivered by a prophetic-type “messenger” of Y<small>HWH</small>. In contrast, the “judges” themselves will by and large be military types, who are more tied to strategy than ideology."
"The Early Prophets, Judges, Part IIa; Early Leaders; Israel Delivered",1,(3:7–8:32)
"The Early Prophets, Judges, Part IIa; Early Leaders; Israel Delivered",2,"T<small>HE FIRST LEADERS WHOSE DEEDS ARE DESCRIBED IN THE BOOK STRIKE A GENER</small>ally positive note. Judges’ account of the human “deliverers” of Israel begins with a surprisingly brief example, that of Otniel. But his inclusion at this point is significant. The three verses which describe his activities are enough to establish his identity as a member of the tribe of Yehuda and to attribute his prowess in battle to the “rushing-spirit of Y<small>HWH</small>” which infuses him."
"The Early Prophets, Judges, Part IIa; Early Leaders; Israel Delivered",3,"With Ehud, the twin aspects of bold human strategy and savage humor make their appearance. Apparently both are compatible with biblical literature, despite the divine overlay. It is almost as if the serious business, the message of Y<small>HWH</small>’s protection and the primacy of Judah, has been taken care of, and the audience can now enjoy a brief but fully fleshed out tale of triumph. This narrative also makes it clear that in Judges, violence, sometimes extreme, will be used unhesitatingly to extract Israel from its local and regional struggles. That it will spill over into Israelite private life in the second half of the book is not yet apparent."
"The Early Prophets, Judges, Part IIa; Early Leaders; Israel Delivered",4,"The Devora/Barak leadership, recounted in both a narrative account (Chap. 4) and a poetic version (Chap. 5), provides a high point in this section of Judges. The first telling, as it were, combines the dialogue of the leaders, focused on establishing divine credit for the coming victory, in a dramatic geographic setting, and concludes with the grisly story of the enemy general’s death. The ensuing poem takes up themes of ancient warriors, cosmic battle, and the contrast between triumphant females and bereaved ones. By the end of the two-chapter sequence, God is fully ensconced as the Divine Warrior who defeats Israel’s enemies by enlisting both the climate and the human agencies of sword and stealth. It is hard to imagine what can go wrong for Israel at this point."
"The Early Prophets, Judges, Part IIa; Early Leaders; Israel Delivered",5,"But as Chap. 2 posited, it is the Israelites themselves who consistently upset the delicate balance. By once again doing “what was evil in the eyes of Y<small>HWH</small>” as Chap. 6 opens, a long cycle of stories pertaining to the next judge, Gid’on, begins. These form an important fulcrum in the book in the eyes of many interpreters. After the militarily effective Ehud and the stalwart leadership of Devora, Gid’on introduces notes of doubt, contention, and even, it seems, a form of idolatry. While in the opening scene the new judge conventionally portrays himself as unworthy for the task, as Moshe before him had done, his questioning goes beyond personal qualifications to challenge God’s deliverance. Further, a number of times in the narrative, townspeople and other Israelites are portrayed in conflict with Gid’on; once, he even sneaks around them at night out of fear. True, he rejects the crown offered to him with the emblematic words, “<i>I</i> will not rule over you, / my son will not rule over you— / Y<small>HWH</small> will rule over you!” (8:23), but he follows this important gesture with a concession to Baal worship, the very thing that had caused God to turn his back on the Israelites several times already in the book."
"The Early Prophets, Judges, Part IIa; Early Leaders; Israel Delivered",6,"So the wheel in Judges begins to turn. On the one hand, there is a military rout, complete with a prophetic dream and psychological strategy, but on the other, the hero ends by building an image which winds up leading the Israelites astray. The book is heading in a dangerous direction."
"The Early Prophets, Judges, Part IIb; Later Leaders; Decline",1,(8:33–16:31)
"The Early Prophets, Judges, Part IIb; Later Leaders; Decline",2,"A<small>S NOTED ABOVE, ALTHOUGH</small> G<small>ID’ON PROVIDES LONG-LASTING LEADERSHIP</small>, and properly turns down the tribes’ offer of a crown, his actions in connection with the worship of the <i>efod</i> at the end of Chap. 8 are troubling. Immediately upon his death, the Israelites turn back to Canaanite gods, and the usual cycle begins again. This time, however, the oppressor is one of their own, illegitimate though his birth may be. The long and violent tale of Gid’on’s son Avimelekh foreshadows Shakespeare’s Richard III as a monarch who seizes power violently and lives by the sword. The biblical villain meets an ignominious end, and the text makes no bones about his receiving his just deserts. Here, amid a book which elsewhere is clearly calling for the establishment of a monarchy, Chaps. 8 and 9 pose a negative lesson and imply an alternate vision, perhaps closer to the traditional Israelite one, in which God alone is to rule."
"The Early Prophets, Judges, Part IIb; Later Leaders; Decline",3,"Moving forward, the middle part of this section of the book is studded with brief references to “minor judges,” figures whose exploits are barely outlined but who perhaps provide a welcome breather between major stories. More important, their appearance also allows the compiler of the book to include all of the tribes of Israel."
"The Early Prophets, Judges, Part IIb; Later Leaders; Decline",4,"The last two judges spring from the realm of folklore—unlikely heroes because of birth or demeanor, whose deeds have been woven into Judges with an eye to explaining Israel’s decline. Yiftah is a rough figure of lowly origins whose dreadful miscalculation tarnishes his heroic image. Like Avimelekh the son of a concubine, he fits the classic pattern of exile, recall by kinsmen, leadership of a band of outcasts à la Robin Hood, and return to rescue his beleaguered countrymen, a pattern also remarked in the ancient stories of kings Idrimi of Alalakh and David of Israel (see Greenstein/Marcus). He also strikes an enigmatic and troubling note with the sacrifice of his daughter. Yiftah foreshadows the next judge, Shimshon, in that his general motivation is personal, a need to avenge his having been cast out of his society, rather than a desire to help to the people (Fewell)."
"The Early Prophets, Judges, Part IIb; Later Leaders; Decline",5,"Shimshon himself, the ultimate trickster figure, breaks every rule in the book while still managing to kill thousands of Israel’s great enemy, the Philistines. Buber aptly characterized him as a “berserker,” a warrior whose rages lead him to perform superhuman feats. While Shimshon’s story is an entertaining one, his extreme individualism strikes an anomalous chord in a communal society. So by the time his cycle of stories ends in Chap. 16, we have fully experienced the rough-and-tumble of this transitional era, with strong signs of God’s intervention but also the crying need for a more centralized earthly authority."
"The Early Prophets, Judges, On the Shimshon Cycle",1,"O<small>F ALL THE NARRATIVES IN</small> J<small>UDGES, THE CYCLE WHICH FEATURES ITS LAST GREAT</small> figure, Shimshon, is the most puzzling at first blush. While the immediately preceding judge, Yiftah, was presented as flawed, he at least fit the book’s standard leadership profile by leading Israelite troops against their enemies. Shimshon, on the other hand, makes no inspiring speeches and heads no armies. The hero’s “call” in Chap. 13 consists mainly of a revelation to Shimshon’s parents before his birth, and his consciousness of any kind of broader mission in life seems severely limited. And what are we to make of the bizarre, even burlesque elements of the cycle, which include an angel who disappears in sacrificial fire, an enigmatic riddle about strength and sweetness, the hero’s slaughtering of a thousand Philistines with an ass’s jawbone, his over-the-top feat of strength after a visit to a prostitute, a seduction scene followed by the most famous haircut of all time, and a final violent spectacle that seems tailor-made for opera or film? Simply put, there is nothing quite like it in the Bible."
"The Early Prophets, Judges, On the Shimshon Cycle",2,"Thanks to such entertaining elements, audiences have delighted in these stories for centuries. At the same time, interpreters have struggled mightily with them. In the late nineteenth century it was fashionable to read the cycle as a “solar myth,” based, first, on the fact that the name Shimshon resembles <i>shemesh,</i> “sun,” and, second, that various motifs in the text, not to mention the name of the local town of Beit Shemesh, suggest an origin in pagan tales about the sun or sun god. Another school of interpretation has sought to locate the story in Greek traditions about Herakles (Hercules), whom Shimshon resembles in many respects, from his anger to his weakness for women, and in some of the details of the story. But these kinds of comparisons, while initially attractive, do not explain the distinctively Israelite character of the Shimshon tales. As so often happens, it may be more fruitful to look at the narrative through the Bible’s own thematics and wording."
"The Early Prophets, Judges, On the Shimshon Cycle",3,"Initially, the overarching theme of the cycle appears to be the breaking of the Nazirite vows laid out in Num. 6 and indicated in the opening lines of our story. In this biblical practice, a person could take on a special vow for a certain period, necessitating abstention from consuming alcohol, haircutting, and contact with the dead. Shimshon’s actions, however, systematically violate every Nazirite rule; by the end of the story, the reasons for his downfall are manifest. The theme of Naziriteship thus suggests that Shimshon is an individual in control of his own destiny. But despite the trappings of a hero story, the narrative makes it clear from the beginning that, as usual, it is really God who is at the center of events. All of Shimshon’s inappropriate behavior—his violations of the vow, his rages, his lusting after foreign women—serve in this text as vehicles for fulfillment of a divine plan. In what amounts to a classic biblical pattern, people act upon their own impulses and emotions, but the end result is what God, not they, had intended. Our text points to God’s hand behind the scenes: “Now his father and his mother did not know that it was from Y<small>HWH</small>, / for he was seeking a pretext from the Philistines” (14:4). Even more strikingly, as has often been noted, the hero’s selfish reasoning in 14:3, “Take <i>her</i> for me, for she is right in my eyes,” is integrated into the larger theme of Judges, premonarchical chaos, which appears several times in the subsequent, final chapters of the book, and notably at its very end (21:25): “In those days there was no king in Israel; / each one would do what was right in his eyes.”"
"The Early Prophets, Judges, On the Shimshon Cycle",4,"This tension between the divine and the human is maintained by the theme of secrecy, which permeates the entire narrative and holds it together. Everything points toward two dramatic revelations: uncovering the secret of Shimshon’s strength to Delila and its final fatal revelation to the assembled Philistines. On an ongoing basis, the thread of secrecy is underscored by the use of three major leading words in the text: “tell,” “know,” and “see.” Secrets are withheld from every major character at some point or other, from parents to women to enemies. Dominating them all is the muscle-bound figure of the hero, ironically the most unaware character in the entire cycle. Significantly, the narrator rarely uses the verb “know” in relation to Shimshon himself, preferring instead to utilize “seeing” as the central metaphor."
"The Early Prophets, Judges, On the Shimshon Cycle",5,"To stress “see” as a key word is to make a loaded choice. The “seer” in the Bible is usually the man of God (see Avraham and Moshe), one who is perfectly and painfully aware of what God wants of him. But Shimshon is more voyeur than visionary, rarely seeing beyond his anger or his lust. Not surprisingly, Talmudic interpreters felt that Shimshon’s downfall was connected to his sight; in their words, “he who was led astray by his eyes, lost them” (B. Sotah 9b)."
"The Early Prophets, Judges, On the Shimshon Cycle",6,"So Shimshon is the perfect antihero, largely unconcerned with his obligations to his people or his God. Like Herakles, he is motivated chiefly by his sexual drive and his anger. But the quality of Shimshon’s obliviousness to the Bible’s main concern, the covenant between Israel and God, may be a clue to something else that is going on below the surface of the text. Greenstein (1981), in a perceptive analysis, has focused on Shimshon as a figure who mirrors the people of Israel as a whole. Like Shimshon with his Nazirite regulations, Israel has a defined series of rules. Just as Shimshon repeatedly breaks his vows, Israel is characterized in both the Torah and the Early Prophets as constantly backsliding and breaking the covenant. Indeed, notes Greenstein, the name “Shimshon,” so often linked to the Hebrew term for the sun, may also be punning on <i>shem,</i> “name,” and suggesting that Israel’s <i>identity</i> is the key issue of the story."
"The Early Prophets, Judges, On the Shimshon Cycle",7,"Also noteworthy in the vocabulary of the narrative, as suggested above, is the repetition of the verb “bind” (Heb. <i>’-s-r</i>), which first appears in the jawbone episode and is prominent in the Delila story. Not only is it used in the Bible to indicate physical restraint, but it also frequently carries the connotation of prohibition or the setting of rules. Viewed from that perspective, the Shimshon cycle is very much about a classic “wild man” who breaks society’s rules and lives by his own. If Greenstein (1981) is right, then the Bible has transformed an ancient hero into a symbol for the book’s “wild society,” which it will indeed prove to be in the chapters that follow Shimshon and conclude the book."
"The Early Prophets, Judges, On the Shimshon Cycle",8,"One last aspect of Shimshon is striking, already noticed by scholars such as Wellhausen. True to the chapters of Judges that follow it, the Shimshon cycle indirectly indicts a major character in the upcoming book of Samuel: King Sha’ul (Saul). Like Shimshon, he does not possess the character traits necessary for true and successful leadership. He can only lay the groundwork for the eventual defeat of the Philistines and the rise of a unified kingdom (similarly, Shimshon can only “begin” to defeat the Philistines). Both men, at least, are granted a heroic death, yet it is striking how similarly they are portrayed—a picture of the divine spirit gone awry. Neither man has control over his overwhelming gift, and both suffer personal tragedy. In Shimshon’s case, it is not the tragedy portrayed by later Western interpreters; as he appears in Judges, he is neither a symbol of despair turned into faith and resistance (Milton’s <i>Samson Agonistes</i>), nor a national liberator who sadly forgets himself in the bedroom (Saint-Saens’s opera <i>Samson et Dalila</i>). Instead, he functions in the end as the symbol of the straying, suffering, and, for the biblical writer, ultimately redeemed folk from which he stems. With the cycle of stories around Shimshon, the book of Judges is almost ready to draw to a close."
"The Early Prophets, Judges, On the Shimshon Cycle",9,"For a detailed look at the uses of verbal and thematic repetition in the Shimshon cycle, see “Judges, Appendix; the Sound and Structure of a Biblical Tale” at the end of Judges."
"The Early Prophets, Judges, Part III; Closing the Bracket",1,(17–21)
"The Early Prophets, Judges, Part III; Closing the Bracket",2,"T<small>HE LAST SECTION OF</small> J<small>UDGES, WHICH CONSTITUTES ALMOST A QUARTER OF THE</small> book, does not fit the pattern established in Chap. 2, nor does it recount the great deeds of heroes, even ambiguous ones. For these reasons, interpreters sometimes consider it an appendix that has been tacked on to the book at a later date. From a more global point of view, this view is erroneous. These chapters constitute an appropriate and coherent ending to Judges, portraying a society in disarray and advancing some major ideological agendas."
"The Early Prophets, Judges, Part III; Closing the Bracket",3,"On the surface, Chaps. 17–18 are a series of narratives involving bad-faith dealings in finance, worship, hospitality, and tribal relations. A closer look, however, reveals a detailed description of priestly illegitimacy: first, a Levite conducting his own local form of worship, with an idol, and second, an entire tribe setting up its own sanctuary with that priest, whom they have hired away from the family with whom the section began. We may well be dealing here with a condemnation of worship outside of Jerusalem—an issue of more relevance to the time of King Josiah in the seventh century <small>B.C.E.</small> than to the period in which Judges is set—and a graphic portrayal of the idolatrous practices against which Deuteronomy and earlier passages in Judges had warned."
"The Early Prophets, Judges, Part III; Closing the Bracket",4,"Chaps. 19–21, as we shall see, appear aimed at Israel’s first king, Sha’ul (Saul), who will make his entrance in the very next book, through condemning his home tribe of Binyamin. In a series of extremely violent narratives, involving the violation of the sacred rules of hospitality as well as a gang rape, dismemberment, civil war, and mass abduction, we are left with the strongest possible expression of a society that has reached its nadir. The career of a single judge would not have sufficed to paint this portrait. Chaps. 17–21 betoken a complete breakdown of the leadership which had at least tentatively enabled Israel to survive, with, once again, variations on the refrain that echoes throughout these chapters: “In those days there was no king in Israel; / each one would do what was right in his eyes.” It will take a good chunk of the next book, Samuel, to set matters aright."
"The Early Prophets, Judges, Appendix; the Sound and Structure of a Biblical Tale",1,"T<small>HE STORIES ABOUT</small> S<small>HIMSHON CONSTITUTE AN OUTSTANDING EXAMPLE OF NAR</small>rative art in the Bible. Although Judg. 13–16 has sometimes been viewed as a loosely gathered series of tales about the hero (Brettler 2001a), it in fact exhibits a verbally tight structure, possibly indicating oral origins. More than perhaps any other cycle of stories in the Bible, it is built architectonically on the repetition of words and motifs. I have presented a list of these below. More could be adduced, but this sampling of thirty-nine elements will, I think, be sufficient to make the point that the entire cycle of stories has been carefully built up and knit together by means of repetition."
"The Early Prophets, Judges, Appendix; the Sound and Structure of a Biblical Tale",2,"This technique, as many have observed, is one of the classic building blocks of biblical narrative, but the Shimshon material goes beyond its conventional use. Here, instead of simply using several key words or phrases to suggest important concerns in the text, we are treated to a stunning piece of ancient literary architecture. The storyteller, or, just as likely, a series of storytellers and creative “redactors,” has connected different episodes in a dizzying set of combinations. The fourth episode, for example, picks up twelve elements that have already appeared in the previous sections, but it also introduces three new ones of its own. Almost half of the words/ideas in the cycle make their first appearance in episode I; but it is episode VI, the Delila story, that contains the most of any single section in the text: twenty-four."
"The Early Prophets, Judges, Appendix; the Sound and Structure of a Biblical Tale",3,"What this means is that the story of Shimshon and Delila, arguably the most famous section of the cycle and one that is unforgettable in its tension and dialogical richness, is constructed overwhelmingly out of pieces that have already been given to the audience. The previous five episodes have, as it were, paved the way for what is to come, contributing their building materials to the most important edifice. In the Delila account, everything comes together: strength, secrets, women, and enemies, but something new appears as well. For the first time, Shimshon himself acknowledges his special status as a “Consecrated One” (<i>nazir</i>)."
"The Early Prophets, Judges, Appendix; the Sound and Structure of a Biblical Tale",4,"The example of the Shimshon cycle is an important one for understanding biblical narrative, for it demonstrates that, whatever the origin of the discrete pieces of the story, its present form has been tightly and beautifully woven together by means of sound. An ancient audience would no doubt have appreciated the story’s artistry, in conjunction with its humor, its irony, and its didactic intent."
"The Early Prophets, Judges, Appendix; the Sound and Structure of a Biblical Tale",5,"The episodes in the chart below are as follows: I Birth = 13:2–25, II Wedding = 14:1–20, III Foxes = 15:1–8, IV Jawbone = 15:9–20, V Gaza = 16:1–3, VI Delila = 16:4–22, VII Death = 16:23–31."
"The Early Prophets, Judges, Appendix; the Sound and Structure of a Biblical Tale",6,"The basic structural characteristic of the cycle is that scene by scene, new elements are consistently added, while a liberal selection of older ones is retained. Episode II adds eleven; episode III, two; episode IV, three; episode V, two; and episode VI, likewise one. The final two scenes reprise thirty-one out of the thirty-nine elements, and even most of the missing ones (for instance, “deliver,” “spirit,” “Foreskinned Ones” / Philistine rule) are implied. They serve to bring together all the great facets of the farce-drama that is the Shimshon cycle: seeing and enticing, knowing and telling, deliverance and death. Thus viewed, Chap. 16, far from being a separate set of tales, integrates what has come before in a sophisticated and spectacular display of the Hebrew Bible’s narrative artistry."
"The Early Prophets, Samuel, Part I; The Last Judges"": Eli and Shemuel",1,(I 1–7)
"The Early Prophets, Samuel, Part I; The Last Judges"": Eli and Shemuel",2,"T<small>HE BOOK THAT INTRODUCES THE INSTITUTION OF KINGSHIP INTO THE</small> B<small>IBLE</small> begins, appropriately, with a birth. As so often happens in this literature, human continuity is initially threatened by apparent infertility, but instead of starting merely with a biological fact, Samuel introduces the first of its great human portraits by imbuing the heroine with considerable depth of feeling and, not surprisingly, a gift for poetry. Hanna makes a telling contrast to the High Priest, Eli, continuing a pattern that recurs throughout Judges and Samuel, where women provide a foil and a profound sounding board for issues of power."
"The Early Prophets, Samuel, Part I; The Last Judges"": Eli and Shemuel",3,"It is worth noting, as many have, that Hanna’s poem in Chap. 2, which is undoubtedly from an independent source, is a prelude to major themes of the book, especially the idea that God, the great Reverser, may choose to exalt the powerless. Y<small>HWH</small>, who “brings down … and brings up” (v.6), will be directing the fate of Israel and its early kings, and while he will in the end “give power to his king” (v.10), he will also make it clear that “not by might does a man prevail” (v.9)."
"The Early Prophets, Samuel, Part I; The Last Judges"": Eli and Shemuel",4,"The priest-judge Eli, an ineffective leader, typifies an era that is coming to a close. His first act, mistaking Hanna’s deep inner religiosity for drunkenness, sets the tone. Unlike his young charge Shemuel, he is never in direct verbal contact with God; in addition, he is incapable of providing the military leadership of his predecessors, and, most tellingly, unable to control the highly inappropriate behavior of his sons. Barely noticeable amid Eli’s initial bluster in Chap. 1 is a striking detail: he sits on a kind of “throne” (Spina). The first part of this section of the book (Chaps. 1–4) will end with his death in that very seat, overturned when he hears the disastrous news of the Ark’s capture. The fall of the house of Eli gives way to the leadership of his judge-prophet successor, Shemuel."
"The Early Prophets, Samuel, Part I; The Last Judges"": Eli and Shemuel",5,"A central feature of this part of the book, in fact, is narrative emphasis on the Ark (here “Coffer”). As the great biblical symbol of the divine presence, its physical location in these chapters emphasizes the desperate situation in which the Israelites find themselves—or rather, in the eyes of the biblical writer, the situation which they themselves have created. Bereft of God’s presence, the people have no chance of procuring either general blessing or military victory. The Coffer’s return, on the other hand, does not provide a full solution in their eyes. That they can envision only in the establishment of a monarchy."
