Assumed to be correct references,Siftei Chachamim comment
Genesis 12:1,"(א)ושם אעשך לגוי גדול. רוצה לומר דרש""י קאי אלעיל שפי' להנאתך ולטובתך וע""ז פי' מה היא הטובה שאעשה לך ששם אעשך לגוי גדול ועוד שאודיע טבעך בעולם רוצה לומר ומהו ההנאה שאודיע טבעך בעולם וכו' ורצה לומר הואיל ואח""כ מפרש הפסוק ואעשך לגוי גדול ואגדלה שמך א""כ בתחלה כשאמר לו לך לך שמע מיניה שעל מנת כן אמר לו. כתב הרא""ם אף שלך לך אינו קושיא דהא כתיב (שה""ש ב יא) הגשם חלף הלך לו א""כ הכא נמי נימא אורחא דקרא הוא אפילו הכי היכא דאיכא למדרש דרשינן אבל לי נראה שקושיא הוא בכל מקום וגבי הגשם חלף הלך לו ר""ל לטבעו ולרצונו אבל כאן הקב""ה אמר לו לך לך והוא אין רצונו בכך לכן אמר לך לך להנאתך כו': כתב מהרש""ל לפי פירוש ראשון קשה דצריכין אנו להגיה שם לכן מפרש רש""י ועוד וכו' ולפי זה קשה מאי ואעשך לגוי גדול לכן צריך לשני הפשטים: "
Genesis 13:1,"(א)לבא לדרומה של א""י. דק""ל דהא אברהם בדרום היה דארץ מצרים בדרומו של א""י היא ובדרומה של עולם ואם כן היה לו לכתוב ויעל אברהם צפונה דהא מדרום לצפון היה נוסע ועל זה פירש לבא לדרום של א""י וכו' וק""ל: "
Genesis 14:1,"(א)שאמר לאברהם פול וכו'. דק""ל והא נמרוד מלך שנער היה:"
Genesis 15:5,"(ה)אבל אברהם יש לו בן. אע""ג שהיה לו ישמעאל בעוד שנקרא אברם דבנך הבא מן העובדי אלילים אינו קרוי בנך (קידושין סח:) ואינו ראוי לירש אותו: וזהו לשון הבטה מלמעלה למטה. ואם תאמר והא כתיב (במדבר כא ט) והביט אל נחש הנחשת וחי יש לומר דה""פ והביט אליו הנחש והא דכתיב (תהילים לד ו) הביטו אליו ונהרו דגם זה מלמטה למעלה וי""ל מלא כל הארץ כבודו. [מצאתי]: והרא""ם פי' דה""פ אין הבטה האמור פה אלא מלמעלה למטה:"
Genesis 16:1,"(א)בת פרעה היתה כו'. הוכחתו מדכתיב לה שפחה והא כל מה שקנה אשה קנה בעלה אלא ודאי בת פרעה היתה ונתן לה בתו כשראה וכו' משום הכי כתיב ולה לרמוז על זה כלומר שראה מעשים שנעשו לה לשרה וק""ל: "
Genesis 17:1,"(א)אני הוא שיש די באלהותי. פירוש אברהם אמר להקב""ה רבונו של עולם אם אמול אז אהי' נמאס בעיני הבריות לכן אמר לו הקב""ה אני הוא שאמר לעולמי די וכו'. [מהרש""ל]: אף זה צווי אחר ציווי היה שלם וכו'. רוצה לומר דהא כתיב התהלך לפני ואם כן והיה תמים ל""ל ומפרש דאף זה פירושו תעשה דציווי אחר ציווי הוא כלומר היה שלם בכל נסיונותי: עכשיו אתה חסר ה' אברים וכו'. כתב הרא""ם הם האיברים המסרסרים העבירות ואין מסורים ביד אדם ומרוב צדקתו מסרם בידו דכתיב (ש""א ב ט) רגלי חסידיו ישמור כשאדם מתגבר על יצרו סוף שהקב""ה מסרו בידו עכ""ל: ב' עינים כו'. וא""ת וכי אפשר שהי' חסר כל זה וי""ל דודאי היו לו אבל אינם ברשותו כאילו היה חסר מהם דהיינו ה' איברים ואמר לו הקב""ה דהכל יהיה ברשותו וק""ל. וקשה והלא היה חסר גם כן הלב דהא ערל לב היה ויש לומר דלא חשיב רק איברים הגלוים ועי""ל דכתיב (נחמיה ט ח) ומצאת את לבבו נאמן לפניך ואחר כך וכרות עמו הברית וגו' אלמא דאפי' לפני המילה לא היה לו כ""כ ערל לב. [מהרש""ל]:"
Genesis 18:1,"(א)לבקר את החולה. וא""ת מנ""ל לרש""י וי""ל דרש""י דייק מדכתיב וירא אליו ה' ולא כתיב וירא ה' אל אברהם בהדיא אלא ודאי לכך לא נא' אל אברהם דקאי אפרשת מילה דלעיל והתם כתוב בהדיא אל אברהם ואם כן למה נראה אליו ואין לומר שצוה לו המילה דהא כבר צוה לו וכבר מל את עצמו ובני ביתו אלא ודאי לבקר את החולה. עי""ל דרש""י דייק מדלא מפרש אחר כך הפסוק למה נראה אליו אם כן מסתמא ודאי לבקר את החולה. י""ל למה פרש""י לבקר את החולה ולא אמר לבקרו לפי שמכאן אנו למדין מצות ביקור חולים כמחז""ל (ב""מ פו:) לכך אמר לבקר את החולה ולא להיותו אברהם בלבד: יום שלישי למילתו היה כו'. כיון דמשום זה נגלה אליו כדי לבקרו א""כ סברא הוא דביום ג' הוא נגלה אליו דאז הוא חולה ביותר כמו שנאמר (להלן לד כה) ויהי ביום השלישי בהיותם כואבים: הרא""ם הקשה דאדרבה סכנה דביום ג' פחותה מסכנת ב' ימים הראשונים כדתניא בפרק ר""א דמילה (שבת קלד:) מרחיצין את הקטן וכו' וע""ש ומנ""ל לרב חמא בר חנינא שיום ג' למילתו היה דלמא ביום ב' היה נהי דביום ראשון לא היה מפני שהיה טרוד במילתו ובמילת עבדיו אבל מ""מ דלמא ביום שני היה וכו'. ונ""ל דלק""מ דע""כ לא פליגי אלא במילת קטן ואין ה""נ דבמילת קטן יום א' וב' יותר הם בסכנה מיום ג' דס""ל לת""ק דבשר של קטן סליק הייא ור""א אינו מחלק ומביא ראייה מן המקרא אע""פ שאין כ""כ ראי' לדבר זכר לדבר אבל במילת גדול כ""ע לא פליגי דיום ג' הוא יותר סכנה מיום ראשון ושני וכמו שהעיד הכתוב (שם) ויהי ביום השלישי וגו' ותרגום אונקלוס כד תקיפו להון כביהון וכדפירש הרמב""ם (בפי' המשניות שבת פי""ט מ""ג ד""ה בהיותם) כי הליחות נגרות ויורדת ומתהוה מהן חבורה וירבו המכאובות ואפשר דזה לא שייך בקטן שאין בו ליחות כ""כ אך סכנה דילי' היא המכה עצמה ומשום הכי יום ג' ליכא סכנה כולי האי כיון דסליק בשרו הייא משא""כ בגדול דמתחלה אינן מתגברין ויורדין הליחות והמכה עצמה אין בו סכנה כיון שהוא בעל כח ויכול לסבול למכת חרב והוא דבר הנראה לעינים והמפורסמות אין צריכין ראיה: ונ""ל לתרץ כדק""ל (יו""ד סי' שלה) דאין נכנסין לבקר את החולה בב' ימים הראשונים. [נח""י]: הרא""ם הקשה דבב""ר (מח יב) אמרו לושי ועשי עוגות הדא אמרה ערב פסח היה וכן לקמן (יט ג) ומצות אפה פי' הרב פסח היה וכו' ואם כן ע""כ לומר דהב""ר ס""ל דהביקור היה ביום המילה שהוא בט""ו בניסן ורבי חמא ס""ל דהביקור היה בי""ז בניסן. ויש לתמוה על הרב שהביא אגדות חלוקות וכו' והאריך שם ולא נהירא וכו' ע""ש. לכנ""ל פשוט הוא דכ""ע ס""ל דהמילה היתה בי""ב בניסן והביקור היה בט""ו בניסן והשריטה בכותל היה בט""ז בניסן כשאמר לו הקב""ה למועד אשוב אליך (להלן פסוק יד) ואע""ג דלמועד הזה נאמר ביום המילה וביום הביקור נאמר סתם למועד ולא נאמר הזה מ""מ הואיל והרב פי' שם במועד שקבעתי לך אתמול איכא למימר נמי איפכא דכשאמר לו ביום המילה למועד הזה נתכוין ליום הביקור וכן פי' הרב לקמן (כא ב) למועד אשר דבר אתו אלהים וע""ש: לפיכך נגלה עליו בחלקו. נראה דרש""י אינו מתרץ למה נראה אליו שם כי שמא מעשה שהיה כך היה דבאותו זמן היה אברהם שם אלא רוצה לתרץ מה צריך הקרא להודיע ששם נראה אליו דהא כבר נאמר לעיל שהוא שוכן באלוני ממרא ומסתמא שם נגלה כי שם מל את עצמו ובני ביתו ובודאי שלא יצא משם שהיה עדיין חולה ממילתו כיון שהקב""ה בא לבקרו. כתב הרא""ם ואם תאמר מי הכריחו לרש""י דממרא נתן לו עצה דלמא לא נגלה לו שם אלא משום דשם היה אהלו באותו יום וכו' ותירץ דמיתורא דקרא קדריש לה דלא ה""ל למיכתב אלא וירא אליו ה' והוא וגו' כמנהגו בשאר נבואותיו עכ""ל. והוא כעין מה שפירשתי לעיל. א""נ דרש""י דייק מדכתיב בפרשת לך (יד יג) באלוני ממרא האמורי וכך משמע ממלת אמורי ר""ל שאמר לאברהם עשה מה שציווה לך הקב""ה. אך קשה דהיאך יתכן לומר דאברהם אבינו יטול עצה אם לקיים מצות בוראו אם לאו והא צדיק גדול היה ועמד בעשרה נסיונות. והרא""ם מפרש דודאי גם בלאו הכי נמי היה מקיים מצות המילה שהיא מצות בוראו אלא דבשביל זה נטל עצה לפי שאשכול ענר וממרא היו בעלי ברית אברהם ובפה היו נראים לו כאילו הם אוהבים אותו ואברהם היה רוצה לשקול דעתם אם אינם אחת בפה ואחת בלב עמו ואם היו אומרים שימול ודאי בלב נמי אוהבים אותו וסוף דבר אשכול וענר נתנו לו עצה שלא ימול אלא ממרא לבד נתן לו עצה שימול ובזה היה מכיר אברהם בהן. ועי""ל דמשום זה נטל אברהם עצה לפי שהיה סבר ודאי יתנו לו עצה שלא ימול ואעפ""כ ימול את עצמו ואז יהיה שכרו יותר גדול ע""כ לשון הרא""ם. ועי""ל דנטל עצה אם ימול את עצמו בצנעה או בפרהסיא לפי שאברהם אמר שמא לא יניחוהו לימול והוא אמר מול בפרהסיא שלא יהיה בהם כח לעכב את הדבר כדכתיב לעיל בפרשת לך לך (יז כג) בעצם היום וגו'. [מהרי""א]: ול""נ ששאל אם ימול עצמו בפרהסיא כי לא מצינו שנצטווה לימול בפרהסיא דוקא וא""כ ענר ואשכול היו מוחין בידו כדמשמע במדרש (תנחומא וירא ג) אבל ממרא החזיק לבו לימול בפרהסיא ולא יחוש לשונאיו כלל לכך נפרע לו מדה כנגד מדה לכך נגלה בחלקו דייקא. ומה שפירש רש""י לעיל (יז כג) שהקב""ה אמר לו אל תירא זה היה אחר שנתן לו ממרא העצה והסכים הקב""ה עמו. [מהרמ""ש]: ועוד יש מדרש אגדה שמל את אשכול ואת ענר ומתו אמר לו ממרא לא יתקיימו אותם עד שתימול עצמך שנאמר (לעיל יז יג) המל ימול הוא חסר וי""ו לומר המל עצמו ימול אחרים בא אברהם התחיל ומל את עצמו ולא היה יכול מתוך הצער בא הקב""ה וסייעו שנאמר (נחמיה ט ח) וכרות עמו הברית ולפי שנתן לו עצה על המילה לפיכך נגלה עליו בחלקו אבל תימא אם לא יגלה עליו בחלקו היכן יגלה כי בחלקו היה דר וי""ל כי האלהים אנה לידו שידור שם כדי לגלגל זכות עליו: וכי תימא למה לקח עצה יותר על מצות מילה מבשאר מצות שבכל התורה י""ל דבשלמא שאר מצות לא היה צריך ליקח עצה אם ימתין עד שיהא מצווה מפי הקב""ה מפני שיודע שלא יהיה מצווה על שום מצוה אחרת. א""נ אף אם יהיה מצווה אח""כ מפי הקב""ה על איזה מצוה אפ""ה לא נמנע מלקיים אותה מקודם שנצטוה שהרי הוא יכול לחזור ולקיים אותה אח""כ ויהי' מצווה ועושה משא""כ במצות מילה שאם נמול פעם אחד שוב אין יכול לחזור ולמול עצמו פעם שנית. שוב שמעתי שתירוץ זה כתוב בספר משפטי שמואל. [צדה לדרך]: ישב כתיב כו'. ר""ל דיושב הוא בינוני ומשמע דישב כבר קודם לכן וגם עתה אבל ישב משמע פועל עבר שכבר ישב ולא עתה א""כ ולמה עמד לכן פי' בקש לעמוד מפני כבוד השכינה ואמר לו הקב""ה שב וכו' ודלא כהרא""ם ע""ש: נ""ל דה""פ מדכתיב ישב חסר משמע שהיתה ישיבה חסירה והיינו לפי שביקש לעמוד דכן הוא הפירוש של ועפרון ישב שהיתה ישיבה חסרה לפי שבאותו יום מינוהו. [נח""י] וע""ש: ואתה סימן לבניך שעתיד אני כו'. נ""ל דק""ל דהא אמרינן בסוף מו""ק (כז:) לכל אומרים שב חוץ מלאבל ולחולה דמשמע שב באבלותך שב בחולי שלך וכאן בא הקב""ה לבקר את החולה איך אמר לו שב ל""פ ואתה סימן וכו'. [צדה לדרך]: לראות אם יש עובר ושב ויכניסם בביתו. קשה לרש""י וכי דרכם של חולים לישב על הפתח באהל דרכם לישב או לשכב על המטה ומפרש לראות וכו': הוציא הקב""ה חמה מנרתקה כו'. וא""ת מנ""ל לרש""י דלמא בלאו הכי היה החום גדול וי""ל דרש""י דייק מדכתיב כחם ולא כתיב בחם היום אלא ודאי ה""פ כחם המפורש במקום אחר דכתיב (מלאכי ג יט) הנה יום ה' בא בוער כתנור לכך הוצרך לפרש שהוציא וכו': ול""נ דאי ס""ד דבא להורות על הזמן ה""ל לאברהם להקדים עצמו ליישב פתח האוהל אם יש עובר ושב ויכניסו בביתו דהא אמרינן בברכות (כז.) ובב""ר (מח ח) כחום היום ו' שעות וחם השמש ארבע שעות ואילו זמן סעודה בד' שעות כדאמרינן בשבת (י.) ובפסחים (יב:). ע""כ לומר דבא להורות הטעם על ישיבת אהל. [נח""י]: הביא המלאכים עליו בדמות אנשים. דק""ל והא בלאו הכי נמי צריך להביאם כדמפרש ואזיל ומפרש ודאי בלאו הכי נמי צריך להביאם אבל לא בדמות אנשים ובשביל אברהם הביא בדמות אנשים: "
Genesis 19:1,"(א)ולהלן קראם אנשים. רצונו לתרץ בזה דמשמע מן הקרא שהיו מלאכים במה שלבשו לבוש מלאכים וזה אי אפשר שהרי לוט מצות אפה ואם כן נראים לו בדמות אנשים לכן פירש קראם אנשים וכו' כלומר בקריאת השם לבד לא שנתפשטו מהגשמות ומה שקראם גבי אברהם אנשים הוא מפני כבוד השכינה אבל גבי לוט שלא היתה השכינה קראם מלאכים: כשהיתה שכינה עמהם קראם אנשים כו'. וקשה לפי פי' זה פשיטא הוא שהמלאכים אינם נחשבים לכלום נגד השכינה לכן אמר ד""א ולד""א קשה אם כן לקראום בכל מקום אנשים וכי תימא לא היינו יודעים שהיו מלאכים א""כ לקראום מלאכים ואי משום להודיע שהיו תדירים וכו' וכי לא ידעינן שאברהם צדיק גמור הוא יותר מלוט לכן צריך גם כן לטעם ראשון. [מהרש""ל]: מינוהו שופט עליהם. וא""ת מנ""ל לרש""י שהיה שופט לגמרי ויש לומר מדכתיב יושב בשער וסתם שער הוא מקום שדנין בו כדאשכחן גבי בועז (רות ד א) ועי""ל מדכתיב אחר כך וישפט שפוט משמע שהיה שופט:מבית אברהם למד לחזור על האורחים. וא""ל שהיה מדקדק במצות שהרי לא היה מדקדק על עבודת אלילים מדהקדים לינה לרחיצה: "
Genesis 20:1,"(א)כשראה שחרבו הכרכים ופסקו העוברים וכו'. ועל הפירוש הזה קשה למה הלך לגרר שהוא רחוק הרבה ומשום הכי הביא הדבר אחר וכו' ומאחר שהי' רוצה להתרחק ממנו נסע לגרר למקום ישוב. [מהרש""ל]:"
Genesis 21:1,"(א)ללמדך שכל המבקש רחמים על חבירו כו'. וא""ת מה הוכחה יש מכאן דלמא מה שפקדה עתה לפי שעתה היה המועד שקבע לו הקב""ה דאם לא עכשיו אימתי דהא לפסח צריך לילד ובראש השנה היתה הפקידה וי""ל דרש""י בעצמו תירץ זה במה שכתב פקד כבר קודם שריפא את אבימלך וקשה מה בא להשמיענו שקודם שריפא את אבימלך ריפא את שרה אלא ודאי שבא להשמיענו כל המבקש כו'. [רא""ם]: כתב הרא""ם תימא דמהכא משמע שאין כאן מקומו דאל""כ מאי סמך פרשה זו דקאמר ואין הדבר כן שהרי בט""ו בניסן בשר המלאך את שרה ובט""ז בו נהפכה סדום וניצול לוט עם בנותיו וכשנעשה מעשה לוט עם בנותיו מיד נסע אברהם וישב לו בגרר ושם נלקחה שרה ועצר השם בעד כל רחם לבית אבימלך והתפלל אברהם עליהם ונתרפאו ובראש השנה נפקדה שרה הרי כל הסיפורים האלו נמשכים זה אחר זה על הסדר ומה זה שאמר סמך פרשה זו וכו' ותירץ דהא כתיב וה' פקד את שרה דמשמע שפקד אותה קודם שריפא את אבימלך אם כן לא היה להקדים אלא ללמדך וכו': לאברהם. ולא לשרה כי לא מצינו דיבור ה' לשרה. הקשה מהרא""ם אבל יש לתמוה למה לא פירש גבי כאשר אמר לאברהם ולא לשרה ותירץ ואפשר מפני שאמר אמירה ויאמר אבל שרה וגו' (לעיל יז יט) שזו האמירה לאברהם נאמרה לא רצה לפרש וגבי כאשר דבר נמי לא היה צריך לפרש מכיון שאמר גבי דבר ה' היה אל אברם (לעיל טו א) אלא כדי להודיע ההפרש שבין ויעש ה' לשרה כאשר דבר ובין למועד אשר דבר שהראשון שב לאברהם והשני למועד כמו שכתב אחר זה. וא""ת ל""ל לרש""י לפרש זה וי""ל ר""ל אע""פ שלא אמר הקב""ה לא יירשך זה וגו' (שם שם ד) אלא לאברהם אבל לא הבטיחו שיהי' היורש משרה מ""מ ויעש ה' לשרה אע""פ שלא דבר אלא לאברהם. [מהרש""ל]: "
Genesis 22:2,"(ב)אין נא אלא לשון בקשה כו'. פירוש אין נא האמור כאן אלא לשון בקשה דהא מצינו בכמה מקומות נא שאינו לשון בקשה. [רא""ם]: שלא לערבבו פתאום ותזוח דעתו עליו כו'. כדי שלא יאמרו הקב""ה הטריף דעתו ולכך עשה אבל אי לא היה מטורף בדעתו לא היה עושה: ונ""ל דבטעמא קמא לא סגי דא""כ הל""ל את בנך יחידך אשר אהבת ומדאמר את שמע מינה לחלק אתא והיינו שבכל פעם השיב הקב""ה על שאלת אברהם ובטעמא בתרא לחוד לא סגי דא""כ הוה ליה למימר איפכא קח את יצחק את בנך את יחידך אשר אהבת דהוי נמי חיבוב מצוה. [נח""י]: "
Genesis 23:1,"(א)לכך נכתב שנה בכל כלל וכלל כו'. פירוש ולא כלל האחדים עם העשירות לחוד והמאות לחוד כדלעיל בפרשת בראשית ופרשת נח. וא""ל דקשה לרש""י למה נאמר גבי מאה שנה וגבי שבע שנים דהא בפרשת בראשית ובפרשת תולדות נח כתיב בכולן גבי מאה שנה וכן גבי השנים הפחותים ממאה נמי כתיב בהו שנים אלא שנה אמצעי קשה לרש""י שכתוב גבי עשרים דלא מצינו לכולן שנכתב ג' פעמים שנה וע""כ צריך לומר דאתי למדרש וכיון דחד אתי למדרש כולן נמי אתי לדרשה: שכל אחד נדרש בפני עצמו. פי' כל כלל מתפרש לעצמו ואינו מתחבר עם הכללים האחרים עד שיהיו שלשתן יחד סך אחד כמנהג המספרים מאחדים ולעשירות וממאה משום דשנה ושנה לחלק ומחלק האחדים לחוד והעשירות לחוד והמאות לחוד. ולפ""ז העשרים ושבע אינם הנוספים על המאה אלא הראשונים שבתוך המאה: בת ק' כבת כ' לחטא. משמע שר""ל דמזה ההיקש אנו למדין שכל ימיה היו טובים ובסמוך פירש רש""י שני חיי שרה כולן שוין לטובה משמע דמשני חיי שרה לומדין אנו שכל ימיה היו טובים ואם כן דבריו סותרין זה את זה. ולא קשה מידי דאדרבה לפי ההיקש דבת ק' כבת כ' לחטא לא ידענו שהיתה בת ק' ליופי כבת כ' שכל כלל נדרש לעצמו למעלה לבד לכך צריך שני חיי שרה כולן שוים וכו'. ועי""ל דלפי שנכתב שנה שנה להקיש זה לזה בת ק' כבת כ' ר""ל כ' שנים מלידתה א""כ הכ""ז שנים שבפסוק הם אותם הנכללים בתוך המאה ולא אותן הנוספים על המאה כפשוטו של מקרא וא""כ אפשר לומר שהכ""ז שנים שאחר המאה היה בה חטא ולא היתה יפה לכך הוצרך שני חיי שרה כולם שוים ומשני חיי שרה לבד לא היינו יודעים רק במעלה אחד כולם שוים ל""פ ג""כ שנה בכל כלל להורות ההיקש בב' מעלות חטא ויופי ועל שניהם קאי שני חיי שרה ודו""ק. [ממ""ש]: מה בת כ' לא חטאה כו'. וקשה דהכא משמע דמיד אחר כ' היתה בת עונשין ולעיל בפ' בראשית (ה לב) גבי ויולד נח את שם וגו' פירש""י בעצמו דקודם מתן תורה עד ק' לא היה בר עונשין י""ל דמה שמשמע כאן דמיד אחר כ' היתה בת עונשין היינו משום דהם קבלו עליהם את התורה ולאחר מתן תורה העונשים הוא מכ' שנים ולמעלה בא הכתוב להודיענו שאפי' לפי הזמן שאחר מתן תורה שבני עונשים הם מבני עשרים שנה ולמעלה לא חטאה. [רא""ם]: "
Genesis 24:1,"(א)ומאחר שהיה לו בן היה צריך להשיאו אשה. דאל""כ מה עניינו לכאן. והא דלא כתב כן בפירוש הוא להודיענו שהבן נחשב כל שעד שלא היה לו בן אמר (לעיל טו ב) מה תתן לי וגו' אבל עכשיו כל הברכות שלו ברכות שלימות. [גור אריה]:"
Genesis 25:1,"(א)שנאים מעשיה כקטורת. אבל קשה למה לא קרא אותה קטרת משום הכי פי' ושקשרה פתחה ולפירוש האחרון קשה היה לו לקרותה קשורה בלשון הקודש ולא קטורה לשון ארמי לכן פי' פירוש הראשון. [מהרש""ל]: שלא נזדווגה לאדם מיום שפרשה מאברהם. והא דפי' רש""י (לעיל כא יד) שחזרה לגלולי בית אביה צריך לומר שהיתה בדעתה לחזור לגלולי וכו' דסברה כיון שנטרדה מבית אברהם גם אלהיו הסתיר פניו ממנה וכשראתה הנס שנעשה לבנה בבאר ושנגלה לה המלאך לא הוציאה עצמה מתחת כנפי רשותו. [קיצור מזרחי]:"
Genesis 26:2,"(ב)שאתה עולה תמימה ואין חוצה לארץ כדאי לך. ר""ל דעולה היינו קדשי קדשים שאין רשאין להוציאן לחוץ לעזרה אף א""י עזרה שלך היא ואין אתה רשאי לצאת לחוץ לארץ:"
Genesis 27:1,"(א)בעשנן של אלו. כמשמעו שעשן קשה לעינים אבל רבקה היתה רגילה בו כדפרישית (בד""ה שלפנ""ז): ונראה לי דצריך רש""י לשלשה טעמים אלו דבתחלה מפרש משום עשנן והוא מכח סמיכות ואח""כ ק""ל ואיך הביא הקב""ה תקלה לידו אלא מפני הברכה לא מנעו הקדוש ב""ה מן הסיבה וקשה סוף סוף מאחר שהיה העשן למה רבקה אינה נסמת ע""כ פירש שכבר כהו עיניו במקצת על ידי העקדה ובא זה ואיבד את הכל. [מהרש""ל]: "
Genesis 28:2,"(ב)כל תיבה שצריכה למ""ד בתחלתה וכו'. לאו דוקא כל תיבה דלא נמצא כלל זה אלא דוקא בשמות המקומות והארצות כמו בבלה חברונה וקצת בכלים המזבחה: "
Genesis 29:2,(ב)משקים הרועים את העדרים כו'. ופירושו היו משקים וכן ונאספו וגללו עתיד במקום הוה ופי' היו נאספים והיו גוללים תמיד: 
Genesis 30:1,"(א)קנאה במעשי' הטובים כו'. שהרי אסור לקנאות: וכי כך עשה אביך לאמך כו'. הוכחתו מתשובתו של יעקב שהשיב לה אשר מנע ממך ולשון ממך משמע כמו שפירש""י בסמוך שהשיב לה את אמרת שאעשה כאבא אני איני כאבא וכו' אלא ממך מנע ולא ממני משמע שהיא הזכירה לאביו: מכאן למי שאין לו בנים שחשוב כמת. דאל""כ למה בקשה בנים. דמלת מתה הוא תואר לא בינוני ועומד ולא יוצא: "
Genesis 31:3,"(ג)ושם אהי' עמך כו'. לא שהוא תנאי שאם תשוב אהיה עמך ואם לאו לא אהיה עמך אלא מראה מקום הוא לו מפני שכאן אי אפשר וכו': אי אפשר להשרות שכינתי עליך. אבל אין לפרש ואהיה עמך לשמרך בדרך כי כבר הובטח על זה (לעיל כח טו) והנה אנכי עמך ושמרתיך וגו' אלא ר""ל שם אשרה שכינתי עליך ויחויב מזה שיובטח שלא יהרג בדרך. ויתורץ בזה מה שפירש רש""י בפרשת וישלח (להלן לב י) שתי הבטחות וכו' שנראה משם שאהיה עמך האמור פה ר""ל לשמרך בדרך: "
Genesis 32:3,"(ג)שתי מחנות של חוצה לארץ כו'. וקשה והא בתחלת הפרשה (לעיל כח יב) גבי עולים ויורדים פירש""י שלא היו שניהם יחד אלא זו עולים תחלה וזו אח""כ יורדים. ולפי שפירש""י בריש פרשת וישלח יעקב מלאכים ממש וצ""ל דה""פ דודאי המלאכים של ח""ל רצו נמי לעלות קודם שירדו מלאכי א""י אלא יעקב עיכבן בעל כרחן לפי שרצה לשלחן לעשו אם כן ש""מ מלאכים ממש היו:"
Genesis 33:4,"(ד)יש שדרשו נקודה זו לומר שלא נשקו בכל לבו. ר""ל מלת וישקהו נקוד לבד השי""ן שבו אינה נקודה והוי כאילו כתיב ויק""הו לשון הקהה את שיניו (הגדה של פסח) שהיה בדעתו לנשכו: "
Genesis 34:7,"(ז)שהאומות גדרו עצמן מן העריות ע""י המבול. והעובר יהא נדון במיתה כך קבלו עליהם אף שלא מן הדין כדפירש לעיל בפרשת חיי שרה וכן דייק הלשון היו גודרין מעצמן עשו הגדר לא שהוא צווי מפי השם ודו""ק. וא""ת הא פנוייה מותרת לבני נח. י""ל כיון שגזל אותה ובא עליה הוי כמו ערוה וחייב עליה הריגה. [רא""ם]: הנחלת יעקב הקשה על זה התירוץ ואמר דהפנויות לא נאסרו לבני נח רק ע""י גדר וסיג ומה שנתחייב שכם מיתה היינו משום גזל אליבא דהרמב""ם או משום שאר מעשיו הרעים אליבא דהרמב""ן והא דהרב לא הזכיר א' מאלו הב' טעמים לפי שהרב לא ביקש למצא טעם לחיוב מיתתו אלא לפרש לשכב את בת יעקב וכן לא יעשה אפילו בפנויה והוקשה לו קושית הרא""ם וע""ז תירץ שהאומות גדרו כו' וע""ש באריכות:"
Genesis 35:1,"(א)לפי שאחרת בדרך נענשת כו'. דאל""כ למה הוצרך לצוותו קום עלה הלא כבר נדר יעקב על זה אלא ה""ק ליה מהר ועלה ואל תתאחר עוד וכו' אבל על איחורו בבית לבן לא נענש לפי שלא חל הנדר עליו אלא משיצא לשוב כדכתיב (לעיל כח כא) ושבתי בשלום וגו': "
Genesis 36:2,"(ב)כדי להטעות את אביו. וקשה ולבשמת למה לא כינה לה שם טוב כדי לרמאות את אביו והיה לו לעיל בפרשת תולדות (כו לד) להזכיר אותו שם כינוי אם היה לה וי""ל שעשו קרא לה שם אחר שאינה של עבודת אלילים אלא הכתוב קראה כך בשם עבודת אלילים לפי שכתוב לעיל אחר כך ותכהן עיניו מראות ופירש רש""י מעשנן של אלו ואם היה משנה שמה היה קשה היכן מצינו שהיו מקטרות לכך קראה לעיל בשם זה כדי להראות את זה שלכך נקראת בשמת ע""ש וכו'. [מהרש""ל]"" ואע""פ שיהודית היא בת בארי החתי ואהליבמה היא בת ענה החוי הוא ענה הוא בארי דשני שמות היו לו. והא דמייחס אותו פעם למשפחות החוי ופעם למשפחות החתי אפשר דאביו היה משפחת החתי ואמו היתה משפחת החוי לכן מיחסו פעם אחד למשפחות החתי ופעם לחוי. ואת""ל מנ""ל לרש""י דיהודית היא אהליבמה דלמא יהודית היא מתה ואהליבמה אשה אחרת היה תירץ הרא""ם מדכתיב את נשיו ולא כתיב נשים ש""מ הן הן נשיו האמורים למעלה:"
