Assumed to be correct references,Siftei Chachamim comment
Leviticus 12:2," במעשה בראשית.@sp ואם תאמר והתם גופא מ""ט יצירתן של בהמה וחיה קודם ליצירתו של אדם. כבר תירצו בגמרא סנהדרין ל""ח מפני מה נברא אדם בע""ש, כדי שלא יהו אומרים שותף היה להקב""ה במעשה בראשית. ד""א שאם תזוח דעתו עליו אומרים לו יתוש קדמך. ד""א כדי שיכנס למצוה מיד. ד""א כדי שיכנס לסעודה מיד, משל למלך וכו'. וא""ת ואם נתפרשה התורה כסדר הבריאה היה לו להקדים סדר מצורע לפרשת כי תזריע, דהא מצורע מדבר באיש, ותזריע מדבר באשה, ואדם נברא קודם חוה. וי""ל דיותר תדיר שאשה תלד ממה שאיש להיות מצורע. ועי""ל מש""ה הקדים תזריע למצורע, דעיקר הצרעת בא כשמשמש עם אשתו נדה, כדאמרינן בגמרא. ועי""ל דאשה היא כמו קרקע עולם שמצמחת מה שזורעים בה, והאדם מקרקע עולם נברא, לכן כתב באשה כי תזריע וילדה זכר, כלומר שהזכר נברא מן האשה שהיא קרקע עולם וק""ל: [ד""ד] קשה מאי נ""מ מהיקש זה. ותו הקשה הרא""ם דבפרק א' דיני ממונות אמרינן דלכך אדם נברא באחרונה, שאם יתגאה אומרים לו יתוש קדמך במעשה בראשית, וכדי שימצא הכל מוכן לסעודה, וכולם אינם שייכים כאן. גם הקושיא למה כתב דין אדם כי יהיה בעור בשרו אחר הדין האשה כי תזריע, הא האשה נבראת באחרונה. ונ""ל לתרץ כל זה דכוונת ר' שמלאי לומר דכשם שיש טעם לשבח בבריאת האדם באחרונה כדי שיבא האדם וימצא סעודה מוכנת, ה""נ בתורת האדם שנתפרש אחר תורת בהמות וחיות ועופות, פירוש לענין איסור והיתר, כדאיתא במדרש על זאת החיה, כל אמרת אלוה צרופה, לא ניתנו המצות לישראל פירוש מה איסור לאכילה, אינו אלא לצרף בהן את הבריות ובזה הוא אוהב אותנו. כדאיתא במדרש, שמי שאוהב את עבדו הוא מזהירו מאכילות רעות, ע""כ אמר שכשם בשעת בריאה נברא האדם באחרונה בשביל מעלתו שימצא מזון ערוך, ה""נ בתורה ומצות שנתן הקב""ה לישראל הוא בשביל טובתן לצרף אותם, ע""כ נזכר באחרונה שיהי' לו צירוף מצות ע""י תורת בהמה חיה ועוף, ומש""ה לק""מ מאדם כי יהיה בעור בשרו, דשם אין שייך צירוף: @psמחוי.@sp דלא הל""ל רק אשה כי תלד זכר, אלא לרבות שאפי' ילדתו מחוי. וא""ל דללמד אשה מזרעת תחלה וכו' הוא דאתא. דאם כן, כי תזריע האשה וילדה זכר מבעי ליה, אלא סמך הזריעה ללידה וכתב וילדה זכר בוי""ו שמורה על הודאי, ולא כתב אם דומיא דאם נקבה תלד, ש""מ תרתי. והא דפירש""י לעיל בפ' ויגש אלה בני לאה וגו' ואת דינה בתו, תלה הכתוב הבנים בלאה ואת הבנות ביעקב ללמדך אשה מזרעת תחלה יולדת זכר וכו' ל""ל, והא מהכא נפקא. י""ל דמהכא ליכא למילף אלא אשה כי תזריע וילדה, אבל לא שנא אם האיש מזריע תחלה או שהזריעו שניהם בבת אחת יולדת נקבה קמ""ל ואת דינה בתו, דאם הזריעו בבת אחת בא זה ואיבד את זה. ומהתם לחודיה ליכא למילף, דאיכא למימר דהא דתלה הזכרים בלאה לפי שלא היה יכול לתלות ביעקב שהיו לו זכרים אחרים, ותלה הנקבה בו לפי שלא הי' לו בת זולתה, ומתרווייהו ילפינן שפיר. הרא""ם האריך וקצרתי: @psכעין זרע.@sp מל' רש""י משמע שבתחילה קודם שנולד היה מקצת ולד ואח""כ נעשה מחוי, מדכתיב כי תזריע דמשמע אפילו אם לא ילדה אלא דבר שהוא כעין זרע, וכתיב וילדה זכר משמע שהוא ולד גמור. הא כיצד. אלא ע""כ צריך לומר דמתחילה היה ולד גמור ואח""כ נמחה ונעשה כעין זרע: @psהאמורה בנדה.@sp שמטמא במשכב ומושב כנדה, וכל שאר דיני נדה נוהג בה. ואם תאמר מנ""ל לרש""י דילמא ה""פ של קרא, כימי נדת דותה שהיא שבעת ימים כך שיעור טומאה של לידה שבעת ימים. וי""ל דלזה לא צריך קרא, שהרי בהדיא כתיב וטמאה שבעת ימים, א""כ כימי נדת דותה ל""ל, אלא בא ללמד על שאר טומאה. ואם תאמר פשיטא הרי נדה היא, שהרי בשעת קישויה ראתה דם, לכך פירש אפי' נפתח הקבר בלא דם: @psהזב.@sp לפי שזיין מתחלפת בדלי""ת שהרי מתרגמינן זב דב, וא""כ הוי כאילו נכתב זבותה: "
Leviticus 13:2," גזרת הכתוב.@sp דעת רש""י הכי, לפי שכתוב בסמוך והובא אל אהרן הכהן או אל אחד מבניו הכהנים, ל""ל למיכתב אחד וגם מבניו הכהנים, לא היה לו למיכתב רק ואל בניו. אלא אחד בא לרבות אף שאר אדם, שאם היה הכהן עם הארץ מראה לאדם שהוא יודע סימני טומאה אע""פ שאינו כהן, ומה דכתיב בתר הכי מבניו הכהנים, ללמד אע""פ שהכהן לא ידע סימני טומאה, אלא צריך להראות לתלמיד חכם אף שאינו כהן, ומ""מ לא רשאי הת""ח לאמר זה סימן טומאה וזה סימן טהרה. אלא הוא ילמוד לכהן דין טומאה וטהרה כדי שהכהן יאמר לאדם שהנגע בו טהור אתה או טמא, ועל זה פירש""י גזירת הכתוב: "
Leviticus 14:2," שאין מטהרין אותו בלילה.@sp וא""ת ל""ל למכתב ביום טהרתו הא כתיב במקום אחר ביום צוותו, ביום אבל לא בלילה. וי""ל אי לא כתיב ביום טהרתו ה""א הואיל וקרבן שלו משונה מכל קרבן, שצריך תנופה מחיים, אף דינו משונה, לכך איצטריך ביום טהרתו. מצאתי: "
Leviticus 15:2," יכול זב מכל מקום.@sp פי' אפי' הזב מפיו או מחוטמו ואזניו יהא טמא: @psטמא בזב וטמא בזבה.@sp ואי לא חילק הכתוב ה""א לעולם מ""מ שזב ממנו טמא הוא אפי' זב מן הפה או מן האוזן או מן החוטם, ואין לדון בג""ש מאשה, דאיכא למיפרך מה לאשה שכן אינה טמאה זבה אלא בג' ראיות שהם בב' ימים רצופים להזקק ג' נקיים וקרבן, אבל ג' ראיות ביום אחד אין בה דין זבה, אבל בזב אפי' בג' ראיות ביום אחד יש לו דין זב, א""כ ה""א שהוא טמא מ""מ שיצא זיבה ממנו, אבל השתא דגלי קרא מבשרו ולא כל בשרו, דזב אינו טמא מ""מ שיצא זיבה ממנו, אלא דעדיין אין אנו יודעים מאיזה בשר שזב ממנו שהוא טמא ומאיזה בשר שזב ממנו שהוא טהור, זכיתי לדין כו': @psטומאה קלה נדה.@sp מה שקורא נדה טומאה קלה משום שאין צריכה ז' נקיים וקרבן, משא""כ זבה גדולה שצריכה ז' נקיים וקרבן: @psהטפה שהיא מטמאה.@sp וא""ת פשיטא והלא הזב נטמא מאותה טיפה טומאה חמורה שמטמא אדם וכלים, טיפה לכ""ש שתטמא. וי""ל דאי לא פירש הייתי אומר דטיפה אינה מטמאה, דילפינן משעיר המשתלח שהמתעסק בו טמא ומטמא את האחרים והוא עצמו אינו טמא, ה""א דכמו כן גבי זיבה, לכן פירש""י למד על הטיפה וכו': @psודחוי.@sp ודחוי פי' דק: @psללובן ביצה המוזרת.@sp ר""ל דספנא מארעא ולא בא מזכר ור""ל אל תתמה הואיל וטומאתו חמורה דאפילו טיפה אחת של זוב טמא היכי ידעינן אם יצא ממנו טיפה אחת דלמא טפת קרי הוא וטהור או זוב הוא וטמא וע""ז פירש זוב דומה למי בצק: "
Leviticus 16:1," בטחב.@sp ופירוש טחב, כל מקום שהוא מקרר ומלחלח. וישוב המקראות כן הוא, דקשה לרש""י מה צריך לכתוב וידבר ה' אל משה, לא היה לו לכתוב רק ויהי אחרי מות וגו' ויאמר ה' אל משה דבר אל אהרן. או הוה לו לכתוב וידבר ה' אל משה אחרי מות וגו' דבר אל אהרן וגו', למה צריך לכתוב ויאמר ה' אל משה וגו'. וע""ז פירש""י מה ת""ל כו'. ומביא עליו משל דרבי אלעזר וכו'. כלומר, כך הוא פי' הקרא דומיא דמשל זה וכו'. א""כ השני זירזו יותר מהראשון, ופירושו דקרא נמי כן הוא, מה דכתיב וידבר ה' אל משה וגו' רצה לומר שלא יאמר משה לאהרן רק שלא יבא אל הקדש מבית לפרוכת ולא יזכיר לו מיתה כדרך שמתו בניו, ואח""כ כתיב אחרי מות וגו' ויאמר ה' אל משה וגו', כלומר חזר הקב""ה ואמר למשה שיאמר לאהרן דבור אחר להזהיר אותן פעם שנית שלא יבא למקדש, ולהזכיר לו נמי מיתה כדכתיב אחרי מות שני בני אהרן וגו' ויאמר ה' אל משה דבר אל אהרן וגו' ולא ימות, כלומר אם לא תבא אל המקדש אל תמות כדרך שמתו בניך, אבל אם תבא אל המקדש כמו בניך תמות ג""כ כמותם. והרא""ם גורס ברש""י גרסא אחרת ע""ש: [קצ""מ] אע""ג שבניו לא מתו בשביל שנכנסו לפני ולפנים, מקום שאהרן אסור ליכנס בכל עת, וא""כ מאי ראיה ממיתת בניו לאזהרה זאת, אלא ה""ק, אל יבא בכל עת כדי שלא ימות כדרך שמתו בניו כשנכנסו כניסה האסורה להם, כן אל יכנס הוא בכניסה האסורה לו: "
Leviticus 17:3," במוקדשין.@sp פי' בקדשים ששחטן בחוץ הכתוב מדבר: [ג""א] דא""ל שהכתוב מדבר בחולין בחוץ יהיה חייב כרת, שלא מצאנו שום אזהרה ע""ז, ומה שפרש""י בחולין על ההוא דאמרינן שמתחלה נאסר להם בשר תאוה מפני שכתב איש אשר ישחט שור או שה וגו', וא""כ מוכח מדבריו שבחולין איירי. נראה לי והוא נכון על דרך פרש""י, שאין לומר שעיקר הכתוב מדבר בחולין שהרי חייב כרת בכתוב, ואין בחולין כרת, אלא מדכתיב סתם איש איש אשר ישחט וגו' ולא כתיב אשר ישחט עולה או זבח, אלא מפני שאין שום בשר שנשחט חוצה לפי שנאסר להם בשר תאוה, לפיכך לא כתב אשר ישחט עולה או זבח, דמשמע אבל בשר אחר מותר לשחוט בחוץ, וכיון שאין שום דבר שנשחט רק קדשים שהרי אסור להם בשר תאוה לא הוצרך לפרש קדשים, וכתב סתם אשר ישחט שור או שה: @psחוץ לעזרה.@sp ר""ל מה שכתוב הכא במחנה לא מיירי במחנה כהונה דהיינו מעזרה ולפנים, דאם שחט הזבח שלא במקומו, דהיינו בדרומו של מזבח יהא בכרת, דאף אם ישחט אותו בדרום מה צד איסור יש בזה כששחט מעזרה לפנים, אלא חוץ לעזרה: "
Leviticus 18:2," דיין להפרע.@sp (רא""ם) דאלהים זה מדת הדין כלומר ליפרע על עונות. ה' זו מדת הרחמים, כלומר לכפר על עונות אם יעשה תשובה, ולשלם שכר על מצות. [נח""י] ולא זכר מ""ש הרב ריש פרשת וארא אני ה' וכו', הרי דמאני הוא מפיק לה בלא מלת אלהיכם ע""ש: "
Leviticus 19:2," בהקהל מפני.@sp וא""ת והא כל התורה כולה שנה משה לישראל כמו שפירש""י בפרשת כי תשא. וי""ל דפרשה זו נאמרה להן בהקהל נשים וטף דכתיב כל עדת בני ישראל כדכתיב בפרשת וילך הקהל את העם האנשים והנשים וטף, אבל משה לא שנה אלא לאנשים. עי""ל דמשה שנה להם כתות כתות זו אחר זו, אבל פרשה זו היה במעמד כל ישראל, ונ""מ שאינם יכולים לומר אי אפשר במצוה זו דיש לי לשאול עליה, ומה שלא שאלתי מיד למשה לפי שלא היו שם כל ישראל, ומש""ה היו כל ישראל ביחד שלא יכולין לאמר כזה: @psמן העריות.@sp דהא אין קדושה שייך אלא במה שהם פרושים ונבדלים מן העמים במעשה כגון בציצית וכו' ותפילין ושאר מצות עשה, אבל בשב ואל תעשה אין ניכר שום פרישות. ומתרץ הוו פרושים וכו', ר""ל דקאי אפרשה של עריות דלעיל. ומן העבירות דנקט רש""י ר""ל נמי עבירות של עריות: "
Leviticus 20:2," עונשין על האזהרות.@sp דק""ל הא לאוין הללו כתובין כולן כבר בפרשת אחרי מות, ומתרץ לעיל כתובין האזהרות וכאן כתובין עונשין על האזהרות: @psעם הארץ מסייעין.@sp דאס""ד שעם הארץ ירגמוהו הוא פירוש של מות ימות, לישתוק קרא מיניה ולא לכתוב מות יומת: @psשבגינו.@sp דאל""כ הארץ ל""ל, הל""ל העם ירגמו אותו וגו'. (מהר""ם) ובהאי לחוד לא סגי, דאם כן הל""ל עם העולם, ובהאי לחוד נמי לא סגי דא""כ ה""ל לפרש דבא""י קא מיירי, מדכתב סתם משמע כל העולם. והא דלא פירש רש""י כלום לעיל בפרשת ויקרא דכתב מעם הארץ בעשותה, י""ל דלעיל הפירוש כפשוטה, אחד מכל ישראל הן כהן או לוי או ישראל, וכדפירש הראב""ע, אבל כאן לא יתכן לפרש כן, דמהיכי תיתי לחלק, והל""ל העם וא""ל במעמד כולן הל""ל כל העדה כמו בפ' אמור במקלל. נלי""ט: "
Leviticus 21:1," אמור ואמרת.@sp דלא היה לו לכתוב אלא אמור אל הכהנים, אלא אמור להזהיר את עצמן, ואמרת אליהם להזהיר הגדולים על הקטנים. וא""ת למה לא מתרץ רש""י נמי דבר ואמרת דכתיב בפרשת קדושים. וי""ל דדבור הוי כלל ולא מפרש מהו הדבור, ואמרת הוי פרט, ר""ל דבר זה אמור להם, אבל הכא גבי אמור הוא פרט קשה לרש""י למה לי ב' פרטים: @psת""ל הכהנים.@sp וקשה למה מהפך רש""י הפי' של הפסוק, בתחילה היה לו לפרש בני אהרן ואח""כ ואמרת אליהם, וע""ק מנ""ל למילף כל הלימודים מבני אהרן. וי""ל דהכי פירושו, כיון שפירשתי ואמרת אליהם להזהיר הגדולים על הקטנים, קשה ל""ל למכתב הכהנים בני אהרן, בשלמא בלא זה הייתי אומר אי כתיב הכהנים ולא בני אהרן ה""א דוקא גדולים אבל לא קטנים, לכך איצטריך למכתב בני אהרן להזהיר הגדולים על הקטנים, אבל השתא דלמדתי זה מואמרת אליהם קשה ל""ל למכתב הכהנים. ומתרץ אי כתיב בני אהרן ולא הכהנים ה""א אפילו חללים, ת""ל הכהנים ר""ל שהוא כהן גמור. ותו מתרץ רש""י שאל תקשה לך מנלן לתרץ דהכהנים ממעט חללים דלמא לכך איצטריך, דאי לא כתיב הכהנים אלא בני אהרן ה""א דומיא דבני אהרן שהיו תמימים לאפוקי בעלי מומין, לכך איצטריך הכהנים לרבות בעלי מומין, ומתרץ דמן בני אהרן אף בעלי מומין במשמע, ולא היה מתורץ ל""ל הכהנים אלא לכך איצטריך כמו שתרצתי לעיל למעט חללים. ותו קשה לרש""י בני אהרן למה לי, דלא היה לו למכתב רק הכהנים ויכול אני למעט חללים ולרבות בעלי מומין, שהרי שניהם נשמעים ממלת הכהנים, ומתרץ אי לא כתיב בני אהרן ה""א דגם בנות אהרן במשמעות של הכהנים, דכל מקום שנכתב בתורה בלשון זכר אף הנשים בכלל, לכך איצטרך בני אהרן ולא בנות אהרן: עיין במזרחי דפירש בענין אחר והכי פירש איצטרכו תרוייהו, דאלו מבני אהרן גרידא הוה אמינא אף חללים במשמע ואם כן אין מיעוט כאן הממעט חללים ויכולין להיות נכללין בבני אהרן, תלמוד לומר הכהנים, יצאו חללים, והדר אמר ומניין לרבות אף בעלי מומין, תלמוד לומר בני אהרן, כלומר דלא אתא שום מיעוט למעטינהו כמו שבא מיעוט הכהנים למעט חללים, ונשאר בני אהרן אף בעלי מומין במשמע ולמעט בנות אהרן, ואלו הכהנים גרידא הוה אמינא כהנות בכלל דהשוו לכל עונשין שבתורה לאיש, וליכא למימר איפכא דהוה לחומרא, הכהנים יכול ולא חללים תלמוד לומר בני אהרן, ואף חללים בכלל בני אהרן דאם כן מיעוטא דהכהנים במאי אוקמית ליה: @psבתוך עמיו.@sp דאל""כ בעמיו למה לי, אלא ר""ל שישנו בתוך עמיו שיש הרבה בני אדם שמתעסקין עמו לקבור אותו: @psיצא מת מצוה.@sp ר""ל שאין לו קוברין שמותר לטמא לו, ומת מצוה הוא כל שקורין ואין אחרים עונים אותו: [ג""א] והקשה הרא""ם ל""ל למיכתב להתיר מת מצוה, תיפוק לי' מכהן גדול ונזיר שמטמאים למ""מ אע""ג דלקרוביהם אינם מטמאים, כהן הדיוט שמטמא לקרוביו אינו דין שמותר לטמא למ""מ, וכי בשביל שהוא כהן הדיוט יהיה יותר חמור מכ""ג, ונראה דאי לא קרא ה""א דקרא דלא יטמא שלא יטמא טומאה בחנם שלא לשם מצוה, אבל להתעסק במת לקוברו דאיכא מצוה שרי, ואין אסור רק שלא לשם מצוה, ולכך כתב בכהן הדיוט שכל אשר המת תוך עמיו אסור לטמאות, וא""כ היתר דכ""ג איירי במ""מ שאין לו קוברים, אבל יש לו קוברים אע""ג דמצוה עביד אסור לטמאות לו: "
Leviticus 22:2," סרס המקרא.@sp ר""ל וינזרו מקדשי בני ישראל אשר הם מקדישים לי אבל לא כמו שכתוב בקרא. ואי לא מסרס המקרא ואשר הם מקדישים לי כתוב אחר ולא יחללו ומאשר הם מקדישים לי מרבה אני אפילו קדשי כהנים עצמן כדפירש""י בסמוך, א""כ לפסוק אין הכרע דמצינו לפרש דלאו דולא יחללו קאי ג""כ על אשר הם מקדישים לי, או אם אשר הם מקדישים לי קאי אאני ה' ויהיה פירושו וינזרו מקדשי בני ישראל ולא יחללו את שם קדשי אבל אותם אשר הם מקדישים לי אני ה' להפרע מהם אבל אינם בחילול וכו' הרא""ם. ואני מצאתי בספר מוגה דהאי ד""א שגרס רש""י לעיל ט""ס וצריך להגיה האי ד""א למטה, וכך היא הגירסא יפרשו מן הקדשים בימי טומאתן וינזרו מקדשי כו' ולא יחללו את שם קדשי סרס המקרא ודרשהו ד""א אשר וכו', ושמעתי לפרש דה""פ דללישנא קמא פירש""י וינזרו מקדשי בנ""י בימי טומאתם ולפי הד""א שפירש""י וינזרו וכו' פירוש דקאי אבהמה שהקדישה לקרבן הוזהרו הכהנים שלא יאכלו אותם אלא יקריבו אותן ע""ג מזבח דל""ת מאחר דקדשים מותרים לכהנים אחר הקרבת מתיריו א""כ בהמה משהקדיש אותה תהא נמי מותרתת לכן הזהיר על זה ולכך מסרס רש""י הקרא ודורשו כאלו כתיב וינזרו מקדשי בני ישראל אשר הם מקדישים לי דקאי על קריאת שם של הקדש: "
Leviticus 23:2," שמעברים את השנה.@sp הכי גרסינן עשה מועדות שיהיו ישראל מלומדים בהם ר""ל שיהיו רגילים לעלות לרגל, ומפרש והולך כיצד שמעברין וכו' כיון שנעקרו ממקומן מעברין דאם לא יעברו לא יוכלו לעלות ולהגיע לירושלים אלא עד אחר הרגל ובשנה הבאה לא ירצו לעלות לרגל דסבורין שאינן יכולין לבא לירושלים קודם הרגל הלכך מעברין. ועיין בסנהדרין דף י""א: "
Leviticus 24:3," נר מערבי.@sp [ג""א] הקשה הרא""ם דאיך יתישב לפי המדרש לפרוכת העדות שאין הפרוכת פרוכת לנר מערבי שנקראת עדות ואין זו קושיא שנקרא הפרוכת פרוכת העדות מפני שהוא על הארון ששם לוחות העדות שהם עדות בין הקב""ה ובין ישראל. אך הוקשה להם למה הוצרך למכתב כאן לפרוכת העדות אלא דעל ידי נר המערבי שממנו היה מתחיל וממנו היה מסיים נראה שהפרוכת היא פרוכת העדות שהרי הלוחות שנקראים לוחות העדות אין ראיה מזה שהלוחות הם עדות דמנ""ל דהשכינה עדיין בישראל דשמא אין עוד השכינה בישראל. אך השתא ע""י נר מערבי נראה שהפרוכת הוא פרוכת העדות והלוחות הם עדות בין הקב""ה ובין ישראל שהרי עדיין השכינה בישראל ואפילו א""ת דהעדות הכתוב כאן קאי על נר מערבי לא קשה מידי, דכיון דהתורה אמרה שתהיה המנורה סמוכה לפרוכת כדכתיב (מחוץ) לפרוכת ודרשינן בת""כ שתהא המנורה סמוכה לפרוכת יותר ממה שהיא סמוכה לפתח, והשתא שהמנורה עם הפרוכת וסמוך לפרוכת שפיר יקרא הפרוכת פרוכת העדות שהרי הם יחד: @psובה היה מסיים.@sp ר""ל בתחילה בערב כשהדליק את הנרות הדליק הנר המערבי בתחילה, וכשבא להטיב את הנרות בשחרית היה מטיב כולן ועדיין נר מערבי דולק והוציא פתילות הדולקות לחוץ ומטיב, אבל נר זו לא היה מטיב עד הערב ונותן בו שמן כמו בשאר נרות כך פירש""י בפרק במה מדליקין: "
Leviticus 25:1," כללותיהן ודקדוקיהן.@sp וא""ת מנ""ל לרש""י דכולם נאמרו כללותיהן ודקדוקיהן מסיני ודאי מכח יתור לשון של בהר סיני יש ללמוד שכללותיהן ודיקדוקיהן נאמרו בהר סיני מ""מ שמא בא ללמד על שמיטה עצמה ולא על שאר מצות וגם היא גופה תקשה לך מנלן דילמא בהר סיני אתא דלא תימא באוהל מועד דכתיב ברישא בפרשת ויקרא אכולהו פרשיות שאחר פרשת ויקרא קאי מש""ה כתיב כאן בהר סיני: וי""ל דלכך פירש""י ונראה לי שכך פירושה לפי שלא מצינו שמיטת קרקעות שנישנית בערבות מואב במשנה תורה שכללותיה נאמרו בפרשת משפטים אם כן יכול אני לבא לידי טעות ולומר דלכך נישנו כל המצות בערבות מואב משום פרטותיהן ודקדוקיהן אבל אינם מסיני והא דכתיב לקמן בסוף הספר אלה המצות וגו' דמשמע דכל המצות נאמרו מסיני דלמא אכללות של מצות קאי ולא על הפרטות אבל כיון דשמיטה לא נשנית שם אלא ברמיזה תשמוט כו' א""כ צריך אני לומר שכללותיה ופרטיה נאמרו כולן מסיני וא""כ למה נאמר כאן בהר סיני אלא בא ללמד כאן על כל דבור ודבור שנאמר למשה שמסיני היו כללותיהן ודקדוקיהן הרי בניין אב לכל התורה כולה:"
Leviticus 26:1," הואיל ורבי מגלה עריות.@sp וא""ת בשלמא עבודת אלילים ושבת כתיבי בקרא הכא בפרשה אלא גילוי עריות לא הוזכר בקרא למה נקט רש""י גילוי עריות. וי""ל אף שלא נזכר בקרא גילוי עריות רמז ג""כ על גילוי עריות כיון שהזכיר ע""ז כדאמר במדרש שני שדיך וכו' שהיו השני לוחות מכוונים דבור כנגד דבור לא תנאף כנגד לא יהיה לך דהיינו ג""ע. א""נ ע""ד שאמרו לא עבדו ישראל עבודת אלילים אלא כדי להתירם בעריות והא דהזכיר שבת דהא כל המחלל שבת כאלו כפר בבריאת שמים וארץ. א""נ כגון שיקנה העבד למשכב זכור דהיינוע ריות:@ps לא חזר.@sp [ג""א] הקשה הרא""ם דל""ל למכתב משפחת גר דאם לע""ז עצמה נמכר כ""ש לגוי ולא הבנתי קושיא זאת דה""ל להקשות נמי אם לגוי נמכר לגר תושב לכ""ש ול""ל לג""ת אלא לכך כתב כולה כמו שפירש""י שאין הקב""ה מביא הכל ביחד עליו ואם כתב לעקר ה""א תחלת מכירתו הוא לעקר וזה אין הקב""ה עושה רק מביא עליו מעט מעט:@psבפישוט ידים ורגלים.@sp וא""ת מנ""ל לרש""י דלמא אף במקדש אסור לעשות כן. וי""ל דכתיב בקרא ואבן משכית לא תתנו בארצכם להשתחות עליה משמע בארצכם אסרה תורה אבל במקדש לא אסרה:"
Leviticus 27:2, שנפשו תלויה.@sp לאפוקי יד ורגל שאין נפשו תלויה בו אם אמר ערך יד או רגל לא אמר כלום ופטור מכלום:
