Assumed to be correct references,Siftei Chachamim comment
Numbers 16:1,"[1]This passage is beautifully expounded by Midrash Rabbi Tanchuma. Rashi is answering the question: Why does the Torah use the term “took”? However, given that Rashi says in Parshas Bereishis (3:8) the he comes only to explain the plain meaning of the Torah, not its Midrashic interpretation, he therefore says here that “this chapter is beautifully expounded...” Since the Midrashic explanation is close to the plain meaning, Rashi explains it according to the Midrashic interpretation and it is not necessary to explain it according to the plain meaning. Disassociated from the community. Meaning: This taking was in thought — in his heart — and his heart was the subject [of the taking] while Korach was the object. Consequently ויקח (he took) has the same meaning as ויוקח (he was taken) which concurs with the Targum who translates as ואתפלג. Another interpretation “Korach took”: He won over the heads of the Sanhedrin. Because according to the first interpretation there is a difficulty that ויקח (he took) was explained as ויוקח (he was taken). However, according to the other interpretation there is a difficulty since the verse does not specify whom he took as it does concerning Moshe, where it is written “Take Aharon.” Therefore Rashi also gives the first reason.Scripture does not mention “the son of Yaakov.” Rashi wishes to explain why the Torah does not also trace his genealogy to Yaakov. He answers that “Yaakov implored...” Where is his name mentioned. Meaning: where is the name of Yaakov mentioned in connection with Korach such that one has to explain why his name is not mentioned here; for surely it is usual for genealogy to be traced back only to the tribe. Re’m writes that there is still a difficulty according to the Midrash (Tanchuma 3) which expounds the verse (Bereishis 49:6) “Do not let my soul come into their plot” as referring to the incident of the spies. Similarly there is a difficulty according to Rashi’s explanation in Parshas Vayechi that “Do not let my soul come into their plot” refers to the incident with Zimri ben Salu, leader of paternal house of Shimon (Bamidbar 25:14). There Rashi did not ask where else the name “son of Yaakov” was mentioned concerning Zimri such that one would have to explain why it was not mentioned. Re’m leaves the matter as requiring further investigation. See what I wrote in Parshas Vayechi that answers the question of Re’m. Neighboring Kehos and his sons. Rashi wishes to answer how Dasan and Aviram came to be with the sons of Kehos to join Korach in disputing the kehunah. Surely they were neither Levites nor firstborn, as it is written (Bamidbar 26:9) “Eliav’s sons were Nemueil, Dasan and Aviram.” And if they came to dispute the kehunah on behalf of their brother Nemueil, who was a firstborn, it is incongruous that they would have come to do so when Nemueil the subject of the dispute is not mentioned in Scripture as having protested. Woe to the wicked and woe to his neighbor. (Maharshal) I have a tradition from my father that this is the explanation: Initially Rashi said “Yaakov implored for compassion...” But this raises the difficulty that the genealogy of Dasan and Aviram was traced back to Reuven and the Torah also did not say “son of Yaakov.” Yet we do not find that Yaakov requested that the genealogy of Reuven’s sons not be traced to him regarding the dispute of Korach. Therefore Rashi explains “woe to the wicked...” and that consequently they were automatically included in his request. Why did Korach see fit. Meaning: Even though Korach suspected Moshe in all of his actions, that everything he did was on his own accord, nonetheless he should not have disputed the kehunah. For surely Aharon was rightfully before him, being he is the firstborn of Amram. Re’m. You might ask: Why does Rashi not explain this in its place, and also how is this question related to the preceding explanation? The answer is that before he explained about Dasan and Aviram it was understood that one could not ask “why did he see fit” given that he also wanted to be a kohein. However, now he explained that the involvement Dasan and Aviram was because the tribe of Reuven made their camp according to the arrangement of the banners. Consequently one understands that this dispute occurred in the second year after the exodus from Egypt given that the arrangement of the banners began in the second year, as is explained in Parshas Bamidbar. Therefore, Rashi asks why Korach saw fit to dispute with Moshe over the priesthood in the second year. Why did he not dispute with Moshe in the first year, immediately after the building of the Mishkon? Rashi answers that “he envied Elitzafan for his leadership...” for he was also appointed at the time when the banners were arranged. And once Korach had entered into the dispute, he wanted to nullify everything, even those things to which he had no rights. Elitzafan for his leadership. You might ask: Why did Rashi explain above that he came to cast aspersion regarding the kehunah? The answer is that if Moshe had given Korach the leadership he certainly would not have disputed the kehunah. However once he gave the leadership to Elitzafan, Korach came to dispute everything, even the kehunah. Therefore Rashi explains “I will oppose him and nullify everything he said.” You might ask: Why did he also not dispute the monarchy (which was Moshe’s position). The answer is that since the sacrificial service was originally performed by the firstborn, they would join him in nullifying Moshe’s ruling in order that they could become the kohanim. But regarding the monarchy everyone agreed that Moshe should be king, because it was rightfully his, for he took them out of Egypt. Furthermore they could not all be kings, and therefore they would not have joined him in disputing the monarchy.Those called from the congregation. There are those who ask: Why did Rashi bring a proof from there where the Torah writes, “Those called from the congregation”? Surely his source there was only because the Torah writes “leaders of [their fathers’] tribes” and here also Scripture writes “leaders of the congregation.” The answer is that if not for those words written there, one would have said they were not the heads of the Sanhedrin, since it is written (v. 2), “Those who were called to meetings.” From this, one would understand that they were not called to every matter dealing with sanctity, rather only at certain times. Therefore Rashi brings a proof from there that they were called each time to any matter of sanctity, for the Torah writes “those called from the congregation” meaning for any matter that the congregation required. Rashi adds “and the like” because the people who were designated by name were only the twelve leaders of the tribes, while here there were two hundred and fifty men. Thus he was forced to add “and the like” to say that they were all leaders of Bnei Yisroel, and among them were leaders of the tribes and heads of the Sanhedrin. The gezeirah shavah (scriptural comparison) teaches that they were of the stature of Elitzur and his companions. And the verse that states that they numbered two hundred and fifty teaches that one should not say that it was specifically the twelve who were designated by name [that were of the stature of Elitzur and his companions], but not the others [rather, they were all of the same stature]. Re’m Garments made completely of techeiles. At the end of Parshas Shelach the Torah mentions tzitzis and juxtaposes this to “Korach took,” to teach that he took tzitzis. You might ask: why does Rashi expound the juxtaposition here? Rashi only does so if the verse is not written in its correct place, as I explained in Parshas Shelach (13:2). The answer is that here too, according to my previous explanation (s.v. ‘Why did Korach see fit’) this section is not its correct place given that the dispute of Korach was over the leadership of Elitzafan. Elitzafan's appointment as leader occurred before the departure from the Mountain of Hashem. If so, why was this section placed here when it belongs in Parshas Bamidbar? In order for us to expound the juxtaposition. (Gur Aryeh) You might ask: What did Korach think? If he held that a garment of techeiles was exempt from tzitzis, perhaps Moshe would also answer that it was exempt and there would be no grounds for dispute. And if Korach held that it needed tzitzis, then this would only have been because there was reason to obligate it. So perhaps Moshe would also answer with this reasoning and there would be no grounds for dispute. The answer appears to be that Korach’s main focus was not the garment alone. Rather, he thought that Moshe would answer that a garment made completely of techeiles is exempt from tzitzis, and he would counter that the entire congregation are holy and therefore we do not need a Kohein Gadol. See there where he details the comparison of tzitzis and the kehunah. Dasan and Aviram and On the son of Peles. So that one does not explain “the sons of Reuvein” as referring to Peles alone, and that he was [identical with] Palu son of Reuvein. We find this language elsewhere, as in “the sons of Dan are Chushim” (Bereishis 46:23) and “the sons of Palu are Eliav” (Bamidbar 26:8) where the Torah refers to them in the plural form even though there was only one son. Therefore Rashi explains that the sons of Reuvein were “Dasan and Aviram and On son of Peles,” meaning that Peles was also one of the descendants of Reuvein. We need not ask how one might have thought that Peles was [another name for] Palu when, if so, the Torah should have placed On before Dasan and Aviram, given that they were sons of Eliav son of Palu whereas On was the son of Palu himself! This is not a difficulty because the Torah merely places first those who were more vociferous in the dispute. You might ask: Perhaps he was really the son of Palu, and how does Rashi know that he was not? It appears that Rashi was careful to state “and On son of Peles” because the Torah should have just said “Dasan, Aviram and On.” Why does Scripture write “son of Peles”? This is Rashi’s inference. Furthermore, the Torah writes “On son of Peles” while it should have written “the sons of Eliav, and On, the sons of Peles, son of Reuvein” given that Eliav and On would have been brothers, both sons of Peles, if he had been Palu. Finally, it should not have said “the sons of Reuvein” instead of “son [of Reuvein]” and “son [of Peles]” instead of “sons [of Peles].” Rather “sons” must mean “from the family of Reuvein” and therefore Rashi adds “and On the son of Peles.” R. Yaakov Triosh. Re’m writes: There are opinions that Rashi means to say that “the sons of Reuvein” refers back to “Dasan and Aviram” alone, and not to On, as if the Torah had said that Dasan and Aviram were from the sons of Reuvein, but that On was a son of Peles and not from the sons of Reuvein. There are also opinions that Rashi’s intention is just the opposite and that it also refers back to On, in order that one not say that “the sons of Reuven” refers to Dasan and Aviram but not to On. This might be so, given that neither On nor Peles are ever mentioned along with the sons of Reuvein. Re’m rejects both of these opinions, and I have written what appears most correct to me."
Numbers 17:2,"[2]In the firepans. But not the fire that was on the altar, because if so, what is meant by “for they were sanctified”? How does the fire that was upon the altar affect their sanctification? From the firepans. But not at a distance, because if so Scripture should have explained where [it was to be scattered]. The firepans. But not the fire, because if so, it should not have been thrown to the ground. Rashi afterwards explains why they were sanctified and thus prohibited from being used for personal benefit. It is because those who offered the incense had designated them as sacred service utensils and thus they had to be stored away. "
Numbers 18:1,"[1]To say to Aharon. This is one of thirteen exclusions, as Rashi explains at the beginning of Parshas Vayikra (1:1), that [thirteen matters] were said to Moshe and Aharon [and corresponding to them there are thirteen ‘exclusions,’ matters told [only] to Moshe for him to tell to Aharon]. Re’m rejects this as follows: Perhaps these exclusions only come to exclude Aharon, teaching that Hashem said to Moshe that he should say to Aharon, when Moshe’s name is mentioned along with Aharon’s name. However when Moshe’s name is not mentioned, perhaps it was said to Aharon and not to Moshe. Re’m quotes the Sifri. However it is [actually] from the section following (v. 8); see there in detail. It appears to me that Rashi’s proof is because above it is written “Bnei Yisroel said [the following] to Moshe, saying” (17:27). Rashi questions why it was necessary to write “saying.” Rather, it is certain that they said this to Moshe that he should ask Hashem about their difficulty. It is then logical that Moshe would have asked Hashem and that Hashem would have responded back to him. It would not be proper for Moshe to have asked Hashem, and for Hashem to respond to Aharon. Rather it is certain that He told Moshe to say to Aharon. This [explanation] appears to be correct to me, in contrast to the view of Re’m. The children of Kehos. [Rashi knows that the verse is referring to the children of Kehos because] afterwards it is written “will bear the sin of the Sanctuary” and Rashi explains that this refers to “the sacred objects... the Tent, Ark, Table, and sacred vessels,” and these objects were carried by the sons of Kehos. Therefore Rashi explains that these were the children of Kehos. You might ask that perhaps “The sin of the Sanctuary” refers to the Sanctuary itself and He was warning that non-kohanim should not enter! The answer is that if so, why would Amram’s sons be different from the other Levites such that they are singled out and warned but the other Levites are not. "
Numbers 19:2,"[2]Because Satan. Rashi is answering the question: Why are both the words “statute” and “Torah” written [for surely one of them would suffice]? Rashi is not asking why either term is used altogether, for in many instances it is written in the Torah [only] “statute,” for example, “This is the statute of the Pesach offering” (Shemos 12:43) and “If you follow my statutes” (Vayikra 26:3). Also “Torah” appears in, “This is the Torah for the burnt-offering, the meal offering, the sin-offering” (Ibid., 7:37) and, “This is the Torah for the sin-offering” (Vayikra 6:2). But here it is written, “This is the statute of the Torah” so why are both [terms] necessary? Furthermore, “statute” is juxtaposed to “Torah” implying that one term defines the other. It is as if Scripture said that the Torah of the [red] cow is a statute. And it is not similar to, “My statutes and My Torah” (Bereishis 26:5) for there “statutes” is an independent term, not modifying [the word] “Torah.” Now, even though the entire Torah is the King’s edict [and we cannot know the reasons for the mitzvot], nonetheless here it serves to notify that there is no reason at all [for this commandment], rather it is an [absolute] edict and it is worthy of acceptance by Yisroel without any known reason for it. This is what Rashi explains [when he says], “Because Satan, etc.” You might [challenge this and] note that in the episode dealing with Midyan’s utensils it is [also] written, “This is the statute of the Torah” (Bamidbar 31:21). The answer is that there too it is referring to the ashes of the [red] cow for it is written, “However, it must be purified with sprinkling water” (Ibid. v. 23). According to the Midrash (see Rashi there) that the verse, “However, it must be purified with sprinkling water” refers to immersion, for the Torah requires the immersion of metal utensils to purify them from the forbidden [foods absorbed within], one must say that the [act of] immersion itself is among those [statutes] that have no reason. [For one may wonder] why one thousand seah of non-mikvah water cannot accomplish [i.e., purify] what forty seah of mikvah water accomplishes. Re”m “What is this commandment? What is the reason for it?” You might ask: Why does Rashi seemingly repeat [the same idea] “What is this commandment? What is the reason for it?” Also, why do the nations taunt Israel regarding this commandment more than with other commandments? There are many commandments that seemingly have no reason, such as [the prohibition of] mixing different seeds, or other such similar commandments. And furthermore, why do Satan and the nations of the world taunt Israel particularly regarding this commandment? It seems to me that there are three categories or commandments. First, there are commandments dealing with proper behavior such as prohibitions against theft, murder, and the like, [necessary] for the preservation of the world. Then there is a [second] category of commandments whose purpose is to remove and annul evil spirits and accusations. [These commandments] are the [blasting of the] shofar and [eating] matzos. And being that these commandments have a reason, the nations of the world do not taunt Israel regarding them because the commandments have a reason, in that they serve to remember a miracle. But Satan, which is the evil spirit, seeks to nullify the [reason by saying] ""Why can the commandment only be fulfilled by blowing a shofar [i.e., ram’s horn] or only by eating matza and burning the chometz, etc.?"" And a third category is commandments whose reason is not revealed, yet the nations of the world do not taunt Israel, such as lulav, tzitzis, or forbidden food. However, this commandment is not related to any miracle, and it has the [power of] removing of impurity. And also it has similarities to witchcraft in its preparation and burning. Therefore Satan, along with the nations of the world, taunts [Israel] by saying, “What is this commandment which is similar to witchcraft? And also, what reason is there for this Commandment? For it is self-contradictory: The ashes of the [red] cow purify the impure, yet it causes the one who carries the ashes to become impure! And furthermore what reason is there for it to purify the impure?” R. Yaakov Taryesh It will always be called. Rashi is answering why Scripture writes ךילא? For ךילא (""to you"") implies that Moshe is to be involved with the [red] cow, and below it is written, “Give it to Elozor [the kohein]” (v. 3). However, when it is written, “To take to you pure olive oil” (Vayikra 24:2), and Scripture does not clarify who should be involved with it, one might say that Moshe was to be involved, and therefore it is written, “To take to you pure olive oil.” The cow which Moshe prepared in the wilderness. Because when Moshe prepared this [red] cow in the wilderness, they left over some [ashes] for [future] Kohanim Gedolim for the Mount of Olives and for other cows that will be sanctified from these ashes, as Rashi explains below (v. 9). That is to say that all [future] cows would need to mix in [ashes] from Moshe’s cow and that is how they became sanctified. Otherwise, it would be disqualified as being ashes of the [red] cow. That is why they are all referred to as Moshe’s. It must be perfectly red. Meaning, why is it written “perfect”? For you cannot say that it means without a blemish for it is specifically stated, “Without a blemish.” Two black hairs, it was disqualified. You might ask: Perhaps even one hair [would disqualify it]? The answer is that had Scripture not written “perfect” but only “red,” I would know that it has to be entirely red, and that even if it had only one black hair it would be disqualified. Now that Scripture writes “perfect” it is to teach that it must be completely red, implying that were it to have even only one black hair it is disqualified. Thus we have a situation of an exclusion following an exclusion, and in such a situation we derive an inclusion, that one black hair does not disqualify, but two back hairs disqualify. However, Re”m explains that [the law that] two hairs [disqualify] is a law [given] to Moshe at Sinai. "
Numbers 20:2,"[2]Let the cow come and atone... You might ask: Surely a prosecutor cannot become a defender, for we similarly apply [this rule] concerning the golden vestments of the Kohein Gadol (Vayikra 16:4). He is forbidden to wear golden vestments when performing the service inside Holy of Holies because of the sin that was committed through gold. Here too surely the sin was done through the calf. The answer is that it was specifically regarding the service inside the Holy of Holies that it is forbidden because [we apply the principle that] a prosecutor cannot become a defender. For we see that [the Kohein Gadol] did serve wearing the golden vestments outside the Holy of Holies. Here too with the red cow, which was offered outside, it would not be fitting to say [the principle] that a prosecutor cannot become a defender. You might ask: Rashi below explains that the service of the red cow was not done by Aharon because [of the principle that] a prosecutor cannot become a defender! The answer is that Aharon is different, because the sin occurred through his [own] hand. However regarding the red cow, it is not this cow that was involved in the sin of the golden calf, only an animal of the same species. You might ask: In Parshas Shemini (Vayikra 9:2) it writes concerning Aharon, “Take a calf for yourself” and Rashi explains, ""To show that Hashem had forgiven him for the incident with the golden calf.” [Surely there we see that] there was no difference between outside or inside the Holy of Holies. The answer is that there it refers to a case where he was atoning for himself, thus it was not appropriate to apply [the principle] that a prosecutor cannot become a defender, even though this was atoning for him regarding the sin of the golden calf. (Gur Aryeh) You might ask: What is the connection between the red cow, which purifies after becoming impure through contact with a corpse, and atonement for the incident with the golden calf? The answer is that if they had not sinned with the golden calf they would have lived forever, as is stated in the first chapter of [Tractate] Avodah Zarah (5a): Rabbi Yosi says: Yisroel only received the Torah in order that the Angel of Death would not rule over them, as it is written, “So that it will be good for you.” However, when they sinned, Hashem said, “Rather, you shall die like man.” Consequently we see that death itself is an inherent consequence of the golden calf, and thus Hashem said “Let the child’s mother [the cow, mother of the calf] come and wipe away [the filth].” This is why it is used for purification. "
Numbers 21:1,"[1]Those who were to die in the desert had already perished. Rashi wishes to answer the question: Since the Torah writes “Bnei Yisroel” it is obvious that it was the “entire community.” He answers that “those who were to die in the desert had already perished,” [i.e., “the entire community” refers to those who were not destined to perish in the desert.]Why [is the portion concerning Miriam’s death] adjacent. Meaning that this portion does not belong here, for they made the golden calf in the first year following the exodus from Egypt and in the second year they burned the red cow. But, Miriam’s death occurred at the end of the forty years after the exodus. Just as sacrifices bring atonement. You might ask: Was the red cow a sacrifice? Surely they did not offer any part of it [on the altar]! The answer is based on Rashi’s alternative interpretation above (19:9), that the Torah calls it a sin-offering in order to say that it is like the holy sacrifices in that it is forbidden for one to personally benefit from it. From there we learn that it is like a sacrifice. So do the death of the righteous... You might ask: According to this, shouldn't the Torah have juxtaposed her death to the sacrifices themselves? The answer is that it is juxtaposed to the red cow because they are similar. The deaths of the righteous are not sacrifices, and the red cow is also not a sacrifice per se. Thus we learn one from the other, just as this one brings atonement, so too that one brings atonement. By the Divine kiss. Since it is written here שם [""there""], and concerning Aharon it is also written “Aharon died שם [""there""].” Because if it were not for the gezeirah shavah [Scriptural comparison] why does the Torah write “שם” [""there""] twice regarding Miriam. Perforce it was for the gezeirah shavah, to teach that just as there [Aharon died] by the Divine kiss, as it is written, “By the mouth of Hashem,” so too here it was by the Divine kiss. Why then is it not said concerning her, “By the mouth of Hashem.” There are those who ask: What was Rashi’s difficulty? Didn't he explain that we learn a gezeirah shavah from Aharon through the word שם [""there""]? The answer is that Rashi is asking: Why is the gezeirah shavah necessary? Let the Torah write, “By the mouth of Hashem” explicitly. For we are forced to say that it is not a full gezeirah shavah, because if it is, why is it necessary to write “By the mouth of Hashem” regarding Aharon in order to teach that he died by the Divine kiss? We could have learned the gezeirah shavah with the word “there” from Moshe. Rather it is certain that this is not a full gezeirah shavah and therefore the Torah writes “By the mouth of Hashem” regarding Aharon. Consequently it should have also written “By the mouth of Hashem” for Miriam. Nonetheless, the Gemara (Moed Katan 28a) explicitly states that we learn the gezeirah shavah from Moshe. Accordingly one must say that Rashi is saying as follows: “She too died by the Divine kiss” meaning that one learns a gezeirah shavah from the word “there” [stated] regarding Moshe. However, regarding Aharon it says, “By the mouth of Hashem,” thus it is not necessary to learn this from Moshe. This was why Rashi says ובאהרן [""However, concerning Aharon""] rather than שבאהרן [""That was [said] about Aharon""]. "
Numbers 22:1,"[1]He heard that Aharon died and [the clouds of glory] departed. You might ask: What is Rashi’s source for this? Perhaps [the explanation of the verse] is like its plain understanding, that it was because “Yisroel had come...” as the verse continues. The answer is that Rashi is answering the question: Why does it say, “He heard”? It should have merely said “Yisroel came by the route of the spies and the Cannanite King of Arad came and attacked...” As the Torah writes (Shemos 17:8) “Amalek came and attacked Yisroel” and (Bamidbar 21:23) “[They] went out against Yisroel to the wilderness; he came to Yohatz and attacked Yisroel.” Similarly it says regarding Og (ibid. v. 33), “He came out against Yisroel, [he with all his people] to wage war at Edre’i.” Rather, it was because they heard that Aharon died and the Clouds of Glory departed. Furthermore one can answer that Rashi’s proof is from Parshas Masei (Bamidbar 33:40) where it is written, “The Canaanites heard...after Aharon’s death.” There it is clear that it was only because they had heard that Aharon had died and that the Divine Presence had departed from Yisroel. Rashi explains on that verse, “From here you learn...” The words, “From here” imply that he is explaining that his proof is from there, as I will explain there. Re’m explains: It is written above וַיִּרְאוּ כל העדה [""The entire community saw...""] (20:29) and Rabbi Abahu says (Rosh Hashanah 3a): Read this as וַיֵרְאוּ [""and they feared""] with a tzerei under the yud in accordance with Reish Lakish who says that here the word כי [translated in 20:29 as ""that"" but sometimes meaning ""because""] comes to explain the matter that precedes it. [Consequently it means that they were fearful] since the community had become vulnerable because of Aharon’s death. It appears that this was why Rashi reversed the order of the verse and explained (20:29) “that [Aharon] had died” after “the entire community of Yisroel” in order to juxtapose it to the comment, “And the Canaanite heard.” R. Yaakov Triosh. This was Amalek. Rashi explains this so that you should not pose the difficulty that the verse is contradictory, for it is written, “The Canaanite [king] heard” and afterwards it is written “who lived in the south” which refers to Amalek. [To resolve the difficulty] he explains, “They changed...” The great pathfinder. This refers to the Ark, meaning that once they saw that the Clouds of Glory had departed and [the Israelites] only had the Holy Ark traveling before them, they came to attack, something that they had not done previously. Re’m. The other interpretation was necessary because according to the first reason there is the difficulty as to why is it written, “The route of the spies.” Did the spies establish that route? Surely it had been established for anyone to pass through. Therefore Rashi brought the other interpretation. Accordingly, Rashi brings the other interpretation and as Re’m explains, that it was because only the Ark traveled before them, but the Clouds of Glory had departed that [the Amalekites] came to attack. However, according to the other interpretation there is the difficulty as to why the Torah writes האתרים in the plural form, since it was referring only to the Holy Ark [which is singular]. Therefore Rashi also brings the first interpretation. One maidservant. Rashi had to explain so because the Rabbis state that Yisroel can only be defeated at a time when they act corruptly before Hashem. But here we do not find any corrupt behavior. Therefore he says that the captive who was taken here was merely the captive whom Yisroel captured from them. We need not ask how Rashi knew that there was only one, when perhaps there were two. For one can answer that the term שבי [""captive""] implies that there was only one. You might also ask how Rashi knew that the captive was a maidservant. The answer is that the term שבי implies a maidservant. For in Parshas Bo concerning the warning [before the tenth plague] it is written, “From the firstborn of Pharoh who sits on his throne to the firstborn of the maidservant...” (Shemos 11:5). Whereas later, when the plague struck, it is written “Until the firstborn of the שבי [captive]” (Shemos 12:29). Thus one must explain that שבי there refers to the firstborn of the maidservant and therefore the word שבי written here also refers to a maidservant. For if not so, Scripture should have clarified [whether] he took men, women or children from them. "
Numbers 23:2,"[2]He said “Those two kings...” Rashi is answering the question: Was he the [only one] who saw but others did not see? Rather, he took it to heart and therefore the Torah associates the sighting with him. Alternatively, Rashi is answering a [different] question: The Torah should have stated, “And he heard,” given that presumably he did not partake in the war. Rather, “And he saw” is an expression of comprehension, and what was it that he comprehended? “He said...” Certainly we cannot. Rashi is answering the question: How was, “And Moav became terrified” (v. 3) a result of, “And Balak saw...”? For the verse implies that it was because of him seeing that Moav became terrified. Rashi answers: “Those two kings...” referring to Sichon and Og. He means to say that once the general populace heard that the king had said this, as a result “Moav became terrified.” Re’m writes: This is puzzling, because if the word ויגר [""became terrified""] refers to the verse above, what is the meaning of “because of their great numbers” which is written immediately afterwards (v. 3)? For this implies that it was because of their numbers that they were fearful, rather than because of what they did to the two Emorite kings. One cannot answer that there is a vav missing from כי רב הוא [""because of their great numbers""] and it as if it had stated וכי רב הוא [""and because of their great numbers""], which would mean that it was also because of their great numbers; for if so, Rashi should have explained this phrase like he explained “Because Hashem took Yisroel out of Egypt...” (Shemos 18:1). The answer appears to be that the Moavites also knew that Bnei Yisroel were victorious over the two kings, however they thought that the victory had been by natural means. Thus, since their victory in war was only because of their great population, it would be possible to be victorious over them with a greater population, by engaging all the kings of Canaan against them. However, now they had heard from their king that Yisroel’s victory in war was by unnatural means, since they killed the Emorites without standing against them [to cause any casualties]. Consequently, “Moav became terrified of the people because of their great numbers,” meaning that they still had great numbers as before and had not lost a man. This was why they detested their lives. Accordingly Rashi’s explanation is as follows: “These two kings...” meaning that 'we were certain that these two kings would kill at least as many Israelites as the Israelites had killed of them, and then we would come with all the Canaanite kings to kill those Israelites who remained. However now that none of them have been killed, because no man raised his hand against them due to the fear of Yisroel that fell over them, all the more so we will not be able to [overcome them], even with [the help of] all the Canaanite kings.' "
Numbers 24:3,"[3]He does not usually speak with me by day. As it is written (Bamidbar 22:8), “Spend this night here” and similarly, “Fallen, with opened eyes” (24:4), which according to the simple interpretation means, as Onkelos translates, that Hashem only appeared at night when he slept on his bed. (Gur Aryeh) For if not so, why did he say “perhaps” which implies a doubt, while above he said “I will know what he adds...” which implies that he was certain that Hashem would speak to him? "
Numbers 25:1,"[1]I will mention their sins... The correct text is as follows: “Whether or not He wants to curse, I will mention...” Meaning, whether He wants to curse them or not, I will mention their sins. As Targum Onkelos renders. [Meaning:] He mentioned the sin of the [Golden] Calf they made in the desert."
Numbers 26:1,"[1]This was its name. Meaning: Although there are Midrashic interpretations explaining why it was called שטים [""Shittim""], alluding to the מעשה שטות [""foolish act ""] they performed there, these Midrashic interpretations do not come close to the plain meaning of the verse. Therefore, Rashi explains that this was its name. It appears that Rashi’s inference is that since בַשיטים is written with a patach under the [letter] beis, it implies that it is a well known name. This is not so for the Midrashic interpretations. R. Yaakov Triosh. As stated in “Chelek.” Meaning that there it explains the advice that Bil’am gave as to how to seduce them, even though they distance themselves from illicit relationships. As is taught there, that the younger one would sit inside and the older one outside... However he does not mean as stated in Chelek that Bil’am gave this advice. For this is evident from the verse, as Rashi explains above (24:14) that [the Torah] writes (31:16): “They were the very same ones who, on Bil’am’s advice were involved with Bnei Yisroel.” "
Numbers 27:1,"[1]This is compared to a shepherd ... Another interpretation: When they left. Rashi is answering the question: How was the count related to the plague? [He answers] by bringing the parable. However, there is a difficulty according to the other interpretation that Rashi brings: How does this answer Rashi’s question? The answer is that previously it is written “Antagonize the Midianites and kill them...” while in Parshas Matos (31:2) it is written “Take revenge for Bnei Yisroel against the Midianites, afterward, you shall be gathered to your people [i.e. die].” From there one sees that the death of Moshe was related to the war with Midian [which was itself related to the plague], and this was why the count of Yisroel was juxtaposed to the war with Midian. The other interpretation is necessary because according to the first reason there is the difficulty that he should have merely counted those who died in the plague, and then he would have automatically known how many were left. Therefore Rashi brings the second interpretation. However, according to this second interpretation there is the difficulty that in the end, the time for Moshe’s death had not yet come, therefore he also brings the first reason."
Numbers 28:1,"[1]To teach you that they were all righteous. That is to say this is another reason why it said “Menashe the son of Yosef.” (Kitzur Mizrochi) [Rashi states that they were all righteous] even though regarding Tzelofchad it states (v. 3), “But he died because of his own sin” and the Rabbis disagree as to what was the sin. The answer is that he only had this sin and since he died on account of it, his death was his atonement. Thus he was counted among the righteous. You might ask: Surely it is written “Korach son of Yitzhar, son of Kehos”; and Korach was known to have been wicked, yet the righteous were mentioned along with him. The answer is that the Torah would say this only regarding a person who's actions, and the actions of his forefathers were clearly known, like Korach who was known to have been wicked. Thus regarding Yitzhar, Kehos and Levi who were [clearly] righteous, it would have been impossible to change that which was known."
Numbers 29:2,"[2]May Hashem command... Rashi is answering the question: What connection does the passage of the constant burnt-offering have with the passage above, where it states “May Hashem, God of the spirits command”? Before you command Me concerning My children, command My children concerning Me. As it is written, “May Hashem command...” (27:16). [This means first] command My children concerning Me, that they should serve Me [by teaching them the laws of My altar offerings].This refers to the blood. As is written (Vayikra 1:5), “The sons of Aharon shall bring the blood” upon it. This refers to the “emurin” parts. Meaning that והקטירם [""shall burn them""] refers to the emurin parts that are burned. There (Vayikra 3:16) it is written “bread” [referring to the emurin parts]. Thus we see that the emurin parts are referred to as “bread.” They learned from here and instituted the ma’amados units. Meaning that it is written, “You shall be vigilant.” This implies that for the entire duration of the offering, in the morning and in the afternoon, all of Yisroel should stand over it. However, this is impossible because everyone has to concern himself with his own affairs to support himself. Therefore, they instituted [the ma’amados] and divided all of Yisroel into twenty-four groups, and similarly the Leviim and the Kohanim were divided into twenty-four groups. One of those twenty-four groups of Kohanim would serve, and similarly they instituted that one group of Leviim and Yisraelim would stand over the constant burnt-offering for one week. During the next week a different ma’amad [would take their place] and they would be considered as the emissaries of all of Yisroel, for the emissary of a person is considered like the person who sends him. The cycle would continue in this way, such that no one ma’amad served more than twice a year. Every day... For surely it was offered twice daily, thus why was it necessary to say, “At its prescribed time”? Rather, it was so that it would not be withheld, even in a state of impurity. [You might ask:] Why does Rashi not explain here that “at its prescribed time” means even in a state of impurity, as he explains concerning the Pesach offering (Bamidbar 9:2)? The answer is that there the Pesach offering came only once a year, thus the term “At its prescribed time” would imply even in a state of impurity. However here the constant burnt-offering was offered twice daily, thus “At its prescribed time” was only appropriate according to Rashi’s explanation. Re’m "
