Yoreh Deah,Drisha,240,2,4,@11[ב] כתב @33הראב"ד אין זו הוראה נכונה כו' כתב ב"י ז"ל אם היה מוציא רבינו דין זה מלבו היה השגתו השגה אבל אחר שהוא מוציא אותו מעובדא דרב אסי אין מקום להשגתו וכ"כ הר"ן עכ"ל ול"נ דשפיר השיגו ורצונו כיון שכתב הרמב"ם ויצוה לאחרים כו' ש"מ דאפשר לאחרים שינהגו בו ואפ"ה אינו חייב הוא לנהגו בעצמו ואין הוראה נכונה דאם אחרים יכולין לנהוג בו כראוי כ"ש הוא שיודע לעשות רצון אביו וא"כ חייב הוא בעצמו לנהוג דבשלמא בעובדא דגמרא לא נזכר שיצוה לאחרים ואפשר דמיירי שהיתה כבר נשתטה עד שא"א לשום אדם לנהוג בה אבל אם אפשר לאחרים כ"ש דאפשר לו וחייב והכי דייק לשון ההשגה שכתב אם הוא יניחם למי יצוה לשומרם דמשמע שכל שהוא אינו יכול לנהוג בו כ"ש אחרים דלב"י הכי הול"ל ואיו זו הוראה שיניחם ויצוה לאחרים וק"ל: 

Yoreh Deah,Drisha,267,22,23,@11[כב] ואין @33רבו יכול לפדותו כו' משמע שאם יכול לפדותו מחויב הוא לפדותו אבל קשה למה מחוייב הוא לפדותו מה עשה דנקנסיה ולשון גמרא אינו כן אלא כך איתא התם ואין רבו יכול להוציאו לא בד"י כו' וכן הוא באשיר"י: 

Yoreh Deah,Drisha,371,3,5,@11[ג] וכן @33הרבה גגים בולטין למעלה על פתחי הבתים וטומאה באחד מהן כל הבתים שפתחיהן פתוחין טמאים בזה הדין תלוי הכלל של נגיעת הבתים והצרכות הכהנים ללכת מבתיהן. ואני אוסיף בביאור לגלות טעות העולם שסוברין שתלוי הענין במה שגג אחד מאהיל על חבירו מן הצדדין במקום שמקורבים הבתים זא"ז משא"כ בבתים של בנין אבנים ולבנים מוקף חומה גבוהה שאז אין הגגין מהצדדין מאהילים זה על זה דז"א אלא הכל תלוי בגג שעל פתח ביתו ומאותה הגג תבא ג"כ תחת גגות הבתים הסמוכים לה וכן מבית לבית והבתים מלמטה פתוחים ואז נכנס הטומאה להבתים כולם דרך פתחיהן או אם יש חור בקיר סביב פתוח טפח וה"ה מטעם זה אף שאין הבתים סמוכים זא"ז אלא שיש מחיצה ביניהם מן הצד אף שאין עליה גג קטן אם הקורה מונח עליה הוא רחב טפח דהא כשהטומאה באתה מהפתח להגג והגג מקיף את כל הבית הרי הטומאה באה מתחת הגג שהוא מן הצד תחת אותה מחיצה ואותה מחיצה מביא הטומאה תחת גג הבית הסמוך לה ונכנס תוכו דרך בתים או חורים. אבל כשאין גג ע"ג פתח הבית שהמת בתוכו אף שיש לו גג מן הצד והוא מאהיל על הבתים שסמוכים לה מכל צד אין הטומאה באה שם אם נסתם קורות הבית עד הגג שאין בו פותח טפח לבית חבירו ומה שרגילין לומר אם הוא מוקף חומה גבוהה אותה חומה אין בה נ"מ כ"א לענין צד שלפני הפתח או אם אין חומה גבוהה לפני פתח הבית שהמת בתוכו ויש חומה בבית הסמוך לו בצד שלפני הפתח באופן שלא יבא הטומאה מגג של מת לתחת גג שלפני פתח הבית הסמוך אף אם שמן הצד ליכא חומה מפסקת והגגים מאהילים זע"ז ל"ל בה ואף אם אין חומה גבוהה בשום בית והטומאה בא מפתח בית מת לתחת גגו ומשם מגג לגג מ"מ אם דעת הכהנים לסגור פתח בתיהן וחלוניהם ולא לצאת מהן עד אחר הוצאת המת אין צריכין לצאת מבתיהם. וגדולה מזו עשיתי מעשה במת עמי בבית ביום השבת וציויתי להוציאו ולהניחו במרתף שתחת הבית ופתח המרתף לצד החוץ וגם לא היה גג ע"ג המרתף והכהנים כולם נשארו בבית וכל זה נלמד מדין זה ומדין שלפניו חצר המוקפת זיזין כו' ודוק ותמצאנו אלא שיש להקשות אהנחת המת במרתף ודלת המרתף סגור בפתח המרתף הא בעינן שיהא ביציאת הקבר פותח טפח וכמש"ר בסימן שע"ב וכתב שם דהאידנא דכולו סתום אפי' יש בו אויר טפח כל כנגדו טמא מן התורה וה"נ אף שבמרתף הוא חלל גדול סביב המת מ"מ ליכא ביציאת הפתח דהמרתף פותח טפח כל זמן שהוא סגור והכהנים בבית ע"ג המרתף. מיהו אם בהדלת דהפתח שבמרתף עשוי חורין חורין כמו שקורין בל"א גיגאטר אף שאין בחור אחד טפח מ"מ כיון דיש בהצטרפות החורין יחד פתוח כמה טפחים יש צד להקל שהוא בכלל יציאתה פותח טפח: 

Choshen Mishpat,Drisha,66,2,43,66(ב) @11ואפי'@33 אם התנה ע"מ שלא תשמיטני כו' מימרא דשמואל פ"ק דמכות (דף י"ג) ע"מ שלא תשמיטני שביעית שביעית משמטתו ע"מ שלא תשמט בשביעית אין שביעית משמטתו ופרש"י אם א"ל לוה הלוני ע"מ שלא תשמיטני אתה בשביעית תנאי הוא זה ואע"פ שהתנה על מה שכתוב בתורה תנאו קיים אבל א"ל ע"מ שלא תשמיטני שביעית דהשביעית אינה מסורה בידו להתנות שלא תהא השביעית משמטת לפיכך אין כאן תנאי עכ"ל ורבינו כתב כאן החלק הא' ובסעיף י"ב כתב החלק הב' ועד"ר שם: 

Choshen Mishpat,Drisha,175,24,92,@11(כד) ראובן @33שמשכן כו' כבר כתבתי בפרישה מה שנ"ל בביאור [דברי] רבינו והא לך ל' בעה"ת שמ"ט שכתב בעיקר הדין כרבינו אלא שבריש דבריו שינה וכ' ז"ל והיכא דראובן משכנו כו' עד ועכשיו תבע ראובן ואומר משכוני היה שוה ב' דינרין ולא הלויתני אלא דינר ושמעון משיב אמת שדינר הלויתיך שמשכונך לא היה שוה אלא דינר וחצי והילך פלגא דדינר כו' עד הרי שמעון מ"מ כו' וכל' רבינו ומזה נראה סתירה למ"ש בפרישה בביאור דברי רבינו שכתבתי שאין כוונת רבינו ששמעון רוצה לשלם לו דינר הג' שמודה. והבעה"ת כתב הדין ששמעון טוען הילך פלגא דדינר שהוא מודה בו. ואף שרבינו השמיט ולא כתב ששמעון אומר הילך דינר. ה"ט דאם היה אומר הילך נמצא דלא היה עליו ש"ד דמ"מ כ"א שבועה דכופר הכל דינר הד' ואותו יכול לישבע ולא היינו אומרים מתוך שאיל"מ. וס"ל דבעה"ת ג"כ ל"ד כתב הילך אלא ר"ל הנני מוכן ליתנו לך. ולפ"ז היה נראה לפרש דג"כ כוונת רבינו ברישא הוא כן וזהו שכתב ב' פעמים ואינו חייב לו אלא דינר ור"ל והנני מוכן ליתנו לך. ומה שהקשיתי ע"ז בפרישה דא"כ למה פסק בזה דהו"ל מחוייב שבועה ואינו יכול לישבע ומשלם הא אף שאינו יכול לישבע שאינו ברשותו לא יתחייב עבור זה כיון דשבועה דרבנן היא כיון דרוצה לשלם. י"ל בזה דאף דשבועה שא"ב היא מדרבנן מ"מ אגב ש"ד צריך לישבע ג"כ ש"ד שא"ב וא"י לישבע. והא דכ"ר בסע"ה סי"ח דאם יכול לישבע על עיקר שבועה אף שא"י לישבע על הגלגול לא אמרינן ביה מתוך שאיל"מ יש לחלק דהיינו דוקא כשמגלגל עליו שבועה הבאה מכח תביעה אחרת משא"כ בזה דשבועה שא"ב בהאי תביעה דמשכון גופיה שייכא והו"ל כתביעת א' ומודים בו כ"ע דאמרינן מתוך שאיל"מ. ומש"ר עוד צריך לישבע שלא פשע כו' וכתבתי דק' כיון שרוצה שמעון לשלם דינר השלישי ולישבע על דינר הרביעי נמצא דאין עליו תוספת ממון אף אם פשע. י"ל בזה דלא כ"ר להאי שבועה באם רוצה לשלם והא ראיה שהשמיט בעה"ת להאי שבועה דשלא פשע ע"ש. אלא שרבינו מילי מילי כתב דמתחיל וכתב דאף אם רוצה לשלם לו דינר שמודה לו ולישבע על המותר מ"מ יש עליו דין מתוך שאיל"מ מכח שבועה שא"ב וכנ"ל. ואח"כ כתב דעוד עליו שבועה שא"י לישבע והיינו שלא פשע בה אם רוצה ליפטר גם מדינר הג' באמרו שמא באונס נאבד מיד לוי והמע"ה. כן היה נלע"ד לדחוק ולפרש דברי רבינו כדי להשוותו למשמעות ל' בעה"ת דמשמע מיניה דאיירי דשמעון רוצה לשלם לו הודאתו כמה שהיה שוה יותר. אבל פי' זה הוא דוחק בעיני וגם לא נתיישבו בו שאר הדקדוקים שכתבתי בפרישה לכן נלנ"ד עיקר כמ"ש בפרישה. ועלינו לדחוק בדברי בעה"ת ולפרשן כעין משמעות דברי רבינו מאחר דמרועה אחד נתנו. ולומר דכמו שאתה צ"ל דמ"ש בעה"ת ל' הילך פלגא דדינר הוא ל"ד כן נאמר נמי שאין כוונתו בדין זה ששמעון רוצה לשלם לו הודאתו אלא ה"ק אף אם היה שפשע עדיין לא היה שוה יותר אלא חצי דינר ואם תברר שפשע הנני מוכן לשלמו לך ומה שלא כתב בעה"ת שבועה שלא פשע אני אומר (אלא) שלא כתבו הבעה"ת בפירוש [אלא] סתימתו כפירושו דמי שהרי כתב ז"ל על שמעון חיוב שבועה דלא היה המשכון שוה יותר מדינר וחצי ועוד מחויב לישבע שנאבד המשכון ושאינו ברשותו כו' ומדכתב ושאינו ברשותו משמע דמשני שבועות איירי דניתוספו עליו הא' שנאבד באונס והשנייה שא"ב. והא דסתם ולא כתב שנאבד באונס. הא כתב ב"י דגם מש"ר ונאבד מיד לוי צ"ל לדעת הגאונים שנאבד באונס וכמ"ש בפרישה ורבינו שהעתיק לשונו דבעה"ת דקדק וכתב בפי' שנאבד באונס וג"כ הקדים שבועה שאינו ברשותו לשבועה שלא פשע כי כן הוא דרך השבועות דאם נשתבע שנאבדה מידו באונס תו א"צ לישבע שאינו ברשותו ודו"ק: 

