 II: Avraham,Genesis 12:1-18:33,The Wife—I,Genesis 12:10-20,2,This is the first of three such stories which are practically identical (see Chaps. 20 and 26). All pose a challenge for the interpreter. An honored man of God seeks to save his own skin by passing his wife off as his sister; in each case the Patriarch emerges safely and with increased wealth.
 II: Avraham,Genesis 12:1-18:33,The Wife—I,Genesis 12:10-20,3,"Speiser has tried to use the analogy of Hurrian (i.e., from Harran) law in which a wife can be elevated to the status of “sister” as one element in the expansion of her status. The legal background, however, is unclear and may not be decisive here. Coming as it does after God’s promise to biologically found “a great nation” (v.2) through Avram, the story in its first version is probably best understood as an example of God’s protection not only of the key male figure, but of the Matriarch as well. Harming Sarai, or even the threat of violating her sexuality, brings with it divine punishment. In addition the story also enables Avram to expand his wealth—itself a sign of God’s favor and the Patriarch’s importance or “weightiness” (see Polzin 1975)."
 II: Avraham,Genesis 12:1-18:33,Lot; The Land,Genesis 13:1-18,1,"We return to the theme of the land. Not for the last time, Avram’s nephew Lot is used as a foil. Their “parting” shows how Lot makes a bad choice—the “wicked and sinful” area of Sedom and Amora—while Avram settles “in the land of Canaan,” which had been promised to him. From here (vv.14ff.), Avram is given God’s twofold promise again, with that of descendants being spelled out more vividly this time."
 II: Avraham,Genesis 12:1-18:33,Lot; The Land,Genesis 13:1-18,2,This section is linked to the previous one by the repetition of the phrase “he and his wife and all that was his.”
 II: Avraham,Genesis 12:1-18:33,War and Rescue,Genesis 14:1-24,1,"Abruptly Avram is presented in a new light: that of successful warrior (see Muffs). Consistent with his character as we will come to know it, he stands by his kinsman, acts intrepidly, and refuses the spoils of war. Equally important, he is respected by foreigners, a theme that will return both in Genesis and later. Perhaps this very different story has been included here as part of the early sections of the cycle in order to establish Avram’s status and stature. He is no longer merely a wanderer but well on the road to becoming a powerful local figure."
 II: Avraham,Genesis 12:1-18:33,War and Rescue,Genesis 14:1-24,2,"Whether the events described in this chapter are historical or part of an elaborate symbolic or mythical scheme has been the subject of debate among biblical scholars. The issue, barring unexpected archeological finds, is likely to remain unsolved."
 II: Avraham,Genesis 12:1-18:33,War and Rescue,Genesis 14:1-24,3,"The story is constructed around a geographical framework, using the formula “—that is now <i>x</i>—” to identify older sites for a contemporary audience. The one place which is <i>not</i> identified, the “Shalem” of verse 18, may well be Jerusalem. If so, this would substantiate the city’s claim to holiness. Historically it was not conquered until King David’s reign in the tenth century <small>B.C.E.</small>"
 II: Avraham,Genesis 12:1-18:33,The Covenant between the Pieces,Genesis 15:1-21,1,"Amid scenes of great drama and almost mystery, a number of significant motifs are presented: (1) Avram’s expressions of doubt that God will keep his promise about descendants (thus heightening the tension and final miracle of Yitzhak’s birth); (2) the linking of the Patriarch to the event of the Exodus centuries later; and (3) the “cutting” of a covenant, in a manner well known in the ancient world. This last motif, especially with its setting of “great darkness” and “night-blackness,” takes Avram far beyond the earlier figure of Noah into a special and fateful relationship with God."
 II: Avraham,Genesis 12:1-18:33,The Firstborn Son,Genesis 16:1-16,1,"In the face of Sarai’s inability to bear children, Avram is given the legitimate option of producing an heir through her maid, Hagar. Somewhat embarrassing to later interpreters, this practice was nevertheless common in the ancient Near East (see also 30:3ff., 30:9ff.). Hagar abuses her temporarily exalted position (as her son Yishmael apparently does in a parallel story, in Chap. 21), but is saved by God’s intervention. The motif of “affliction” is continued from Chap. 15 (here, in vv.6, 9, and 11); also mentioned three times is God’s “hearkening” (hence the name Yishmael/God Hearkens). Buber understood this vocabulary to allude to the Exodus story, which in its early chapters uses the same terms."
 II: Avraham,Genesis 12:1-18:33,The Firstborn Son,Genesis 16:1-16,2,"Although Yishmael is not ultimately the chosen heir, he is nonetheless protected by God (see 21:20) and is eventually made into “a great nation” (17:20), as befits a child of Avram."
 II: Avraham,Genesis 12:1-18:33,The Covenant of Circumcision,Genesis 17:1-27,1,"As Plaut notes, up to this point the covenant between God and Avram has been rather one-sided. In this chapter Avram is given a command to perform—not only of circumcision, but to be moral and upright (v.1, expanded in 18:19). Circumcision is but the symbol of the ongoing imperative to do “what is just.”"
 II: Avraham,Genesis 12:1-18:33,The Covenant of Circumcision,Genesis 17:1-27,2,"In many societies circumcision has been connected directly to puberty and marriage, usually taking place (as it does here to Yishmael) at around the age of thirteen. Our passage’s moving back of the rite essentially to birth is a daring reinterpretation, at once defusing the act of exclusively sexual content while at the same time suggesting that the covenant, a lifelong commitment, is nevertheless passed down biologically through the generations. The males of the tribe are not simply made holy for marriage. They bear the mark upon their bodies as a sacred reminder of their mission."
 II: Avraham,Genesis 12:1-18:33,The Covenant of Circumcision,Genesis 17:1-27,3,"The chapter echoes with repetition: “exceedingly, exceedingly” (vv.6 and 20, referring to the fruitfulness of Avram’s descendants), “you and your seed after you” (vv.7, 10; see also v.19), “for the ages” (covenant and land, vv.7, 8, 13, 19), and “into your generations” (vv.7, 9, 12)."
 II: Avraham,Genesis 12:1-18:33,The Covenant of Circumcision,Genesis 17:1-27,4,"Preparatory to Avram’s assumption of fatherhood—of an individual and of a people—his name is changed (v.5), as is that of Sarai (v.15). This act is of the utmost significance in the biblical world. Since a person’s name was indicative of personality and fate, the receiving of a new one signified a new life or a new stage in life. Similarly, Yaakov (and in a sort of coronation, Yosef) will undergo a change of name. Such a practice still survives among kings and popes."
 II: Avraham,Genesis 12:1-18:33,Visit and Promise,Genesis 18:1-15,1,"The announcement of Sara’s impending child is set in the familiar ancient garb of a tale about divine travelers who visit an old couple. Central, as is usual in folklore, is the idea of hospitality, emphasized in the text by the threefold use of “pray” (please) (vv.3–4), “pass on/by” (vv.3–5), and by Avraham’s flurry of activity (he himself “runs” twice, “hastens” three times, and “fetches” four times in serving his guests)."
 II: Avraham,Genesis 12:1-18:33,The Great Intercession,Genesis 18:16-33,1,"With v.17 the narrative is interrupted, and there begins a remarkable scene in which man confronts God. As if to emphasize the importance of this encounter, the text presents God as thinking out loud, and using the intimate term “know” (see 4:1) to describe his relationship to Avraham. And Avraham, the man through whom the nations “will find blessing” (v.18; see 12:3), the progenitor of “a great … nation” (v.18; see 12:2) that will see injustice its great goal, is now confronted with an urgent question of justice. While Avraham seems to be testing God in this story, it may in fact be precisely the reverse that is intended. Perhaps here more than anywhere else in the entire cycle (with the possible exception of Chap. 22), Avraham appears as the worthy father of his people, the one who will “charge his sons and his household … to do what is right and just” (v.19). Without this story Avraham would be a man of faith but not a man of compassion and moral outrage, a model consistent with Moses and the Prophets of Israel."
 II: Avraham,Genesis 12:1-18:33,The Great Intercession,Genesis 18:16-33,2,"The tightly structured, almost formal dialogue allows us to focus totally on the issue at hand. Predominating as refrains are the words “innocent” and “guilty,” along with the expected versions of “just/justice” that pervade Avraham’s remarks."
 III: Yaakov,Genesis 25:19-36:43,Rivka’s Children,Genesis 25:19-34,1,"Two stories of sibling confrontation begin the Yaakov cycle. From the first, vv. 19–28, all the necessary conditions are introduced for what is to come: struggle in the womb (foreshadowing Yaakov’s wrestling match in Chap. 32, the structural resolution of this earlier one), God’s plan for the younger son to outdo the older one, the importance of names as clues to personalities, and parental preference. This last point seals the fate of the two boys."
 III: Yaakov,Genesis 25:19-36:43,Rivka’s Children,Genesis 25:19-34,2,"The second story (vv.29–34) is Yaakov’s first act of stealth, and sets the pattern for his whole life. Note at the same time the text’s emphasis on Esav’s role (v.34), “Thus did Esav despise the firstborn-right.”"
 III: Yaakov,Genesis 25:19-36:43,Rivka’s Children,Genesis 25:19-34,3,"As before, these episodes point in two temporal directions. Esav resembles Yishmael, the man of the bow; and parental preference will launch the initially tragic action in the Yosef story (Chap. 37)."
 III: Yaakov,Genesis 25:19-36:43,In the Land,Genesis 26:1-6,1,"As we have suggested, there is no true collection of stories about Yitzhak. That is, virtually nowhere does Yitzhak appear in a tale where, as a distinct individual, he is a central character. And unlike Yaakov and Yosef, Yitzhak never directly receives his father’s blessing. This is bestowed by God, and one gets the impression that even Avraham does not deal with his son as an individual. This is not surprising, given Yitzhak’s function in his father’s life."
 III: Yaakov,Genesis 25:19-36:43,In the Land,Genesis 26:1-6,2,"For the narrative, his main purpose, as we have stressed above, is simply to remain in the land (note the repetition of the word “land” in this section). It is almost as if Avraham, the man who lives in the shadow of sacred trees, plants one in the person of his son. In this chapter Yitzhak is forbidden to go beyond the borders of Canaan. Even his death, so seemingly out of place in Chap. 35, occurs after Yaakov has returned home from his wanderings: only when it is assured that there will be continuity in the land is he allowed to die—despite the fact that as a result the text must leave him blind and dying for twenty years."
 III: Yaakov,Genesis 25:19-36:43,The Wife—III,Genesis 26:7-11,1,"Here is the final “Yitzhak version” of the tale, constructed around the same king whom Avraham had encountered in Chap. 20. Its individual coloring is supplied by the “laughing-and-loving” of v.8, playing on Yitzhak’s name. Otherwise, just as in the following episode, he is merely repeating his father’s experience."
 III: Yaakov,Genesis 25:19-36:43,Blessing,Genesis 26:12-33,1,"Confirmation of Yitzhak’s status as heir comes in vv.12–14, in the form of material blessings (already referred to immediately after Avraham’s death, 25:11). It will be Yaakov’s task to reclaim and continue the spiritual side of the tradition."
 III: Yaakov,Genesis 25:19-36:43,Blessing,Genesis 26:12-33,2,"The first episode is centered around not Yitzhak but Avraham. The phrase “his father” reverberates; and Avimelekh returns. In the second episode, Avraham’s treaty with that king (Chap. 21) is replayed, with the same result as before: an explanation of the name Be’er-Sheva."
 III: Yaakov,Genesis 25:19-36:43,Deceit and Blessing,Genesis 26:34-28:9,1,"Of all the stories of Genesis, this is perhaps the most brilliantly staged. Nowhere is the narrative so vivid as here, and nowhere, even including Chap. 22, is the tension so masterfully drawn out."
 III: Yaakov,Genesis 25:19-36:43,Deceit and Blessing,Genesis 26:34-28:9,2,"Despite the fact that the story line is a simple one, involving deception and the “taking” of the blessing, the text is imbued with great subtlety. Most striking is the sensuality it invokes: seven times we hear of “game,” six of the “delicacy” (or “tasty-dish”), and three times Yitzhak “feels” Yaakov (who “comes close” four times). In fact the story makes use of all five of the senses. One sense—that of sight—is defective, and on that deficiency will turn the action of the story. Yet another level of meaning is apparent: “to see” in ancient Israel, as in many cultures, was a term connected to prophetic powers, as we observed regarding Avraham. So here, ironically, Yitzhak’s blindness leads to both deception and to the proper transferral of the blessing."
 III: Yaakov,Genesis 25:19-36:43,Deceit and Blessing,Genesis 26:34-28:9,3,"Structurally the story is framed by two references to Esav and his wives: 26:34–35 prepares the way for his loss of the blessing, by showing that he has alienated himself from his parents (and broken Avraham’s charge regarding Yitzhak in 24:3), and 28:6–9 finds Esav obeying his father and making a rather pathetic attempt to reassure himself of his love."
 III: Yaakov,Genesis 25:19-36:43,Deceit and Blessing,Genesis 26:34-28:9,4,Some of the story’s motifs will return later. The threefold “as he loves” looks to the crucial role that the theme of “love” will play later on in Genesis (as well as being a key to the story itself). The general theme of nonrecognition will return with an interesting twist in the Yosef novella (especially in Chaps. 42–44).
 III: Yaakov,Genesis 25:19-36:43,Yaakov Sets Out,Genesis 28:10-22,1,"Yaakov’s journey takes him not only to a foreign land, but to the portals of adulthood. It begins fittingly with a dream vision, so that we will know from the start that God is with him. In fact Yaakov always encounters God at crucial life junctures, at the point of journeys (31:3—leaving Aram; 32:25ff.—meeting Esav; 35:1— returning to Bet-El; 35:9ff.—the homecoming; and 46:2ff.—on the way to Egypt)."
 III: Yaakov,Genesis 25:19-36:43,Yaakov Sets Out,Genesis 28:10-22,2,"The setting for this particular encounter is highly unusual, especially when compared to the generally nongeographical nature of the revelations to Avraham. The idea of a sacred site (“place,” a biblical word with these connotations, occurs three times) is strongly suggested. The notion of a ladder or ramp (or “gateway,” v.17) between the divine and human worlds is well known in ancient stories. A variation of the theme occurs in 32:2–3, where Yaakov sees “messengers” again in an “encounter”; these two stories frame the middle of the entire cycle."
 III: Yaakov,Genesis 25:19-36:43,Yaakov Sets Out,Genesis 28:10-22,3,"As Yaakov enters his adult life, he resembles both his grandfather Avraham, the visionary, and his son Yosef, the dreamer."
 III: Yaakov,Genesis 25:19-36:43,Arrival in Aram,Genesis 29:1-14,1,"As one might expect from the usual biblical pattern, Yaakov meets his bride-to-be at a well. As in other ancient stories (see also Ex. 2:15–17) the hero performs a feat of physical strength, this time with a large stone—continuing the use of stones as a motif in the Yaakov stories."
 III: Yaakov,Genesis 25:19-36:43,Arrival in Aram,Genesis 29:1-14,2,"Lavan is once again the chief representative of the family, as he was in the betrothal account of Chap. 24."
 III: Yaakov,Genesis 25:19-36:43,Deception Repaid,Genesis 29:15-30,1,"The language of the text here, as well as the tenor of the situation, suggest that the Bible has set up Yaakov’s punishment for having stolen Yitzhak’s blessing from his brother. “Deceived” (v.25) and “younger … firstborn” (v.26) echo the Chap. 27 narrative, and provide another example of biblical justice."
 III: Yaakov,Genesis 25:19-36:43,"Love, Jealousy, and Children",Genesis 29:31-30:24,1,"The narrative now demonstrates (1) how Yaakov prospers in exile, increasing both in wealth and in progeny, and thus (2) how God fulfills his promise to the Patriarchs to “make them many.” Characteristically for the Bible, this takes place as a result of human emotions: the jealousy of two sisters who are married to the same man. The emotions, interestingly, are portrayed largely through the names given to Yaakov’s sons. In the end Lea seems to be the victor, at least in the terms of a culture that prizes the production of male children; she becomes the mother of fully half of the sons of Israel (Redak)."
 III: Yaakov,Genesis 25:19-36:43,Yaakov in Exile: Stealth and Prosperity,Genesis 30:25-32:1,1,"The long account of how Yaakov outwits Lavan rounds out the portrait of his personality: he is a man at once clever, successful, and harassed. The text goes to great lengths to describe both men in behavior and thought, and we are given enough dialogue to be able to understand their motivations. The repeating words point to major themes: “serve,” “wages,” “face” (which will become central to the whole cycle by Chap. 32), and a whole vocabulary of trickery: “steal” (with the variations “be stealthy” and “steal the wits”), “take away” (see Chap. 27), “snatch,” and “rob.”"
 III: Yaakov,Genesis 25:19-36:43,Preparations for Esav,Genesis 32:2-24,1,"As if to portend something momentous, Yaakov’s first act upon setting out for home is an encounter with “messengers of God.” From this starting point everything is subsequently a matter of “two camps” (v.8) or two levels: the divine and the human. This is the key to understanding the meeting between Yaakov and his brother in its entirety: Yaakov will have to deal with God before he can resolve his problem with Esav."
 III: Yaakov,Genesis 25:19-36:43,Preparations for Esav,Genesis 32:2-24,2,"With an obsequiousness whose language reflects both the culture and the emotional setting, Yaakov prepares a gift for Esav, but finds to his dismay that his brother is “coming to meet him,” with seemingly hostile intent. Once again stealth (or at least extreme caution) is the rule, with Yaakov taking elaborate precautions."
 III: Yaakov,Genesis 25:19-36:43,The Mysterious Stranger: Struggle at the Yabbok,Genesis 32:25-33,1,"Unexpectedly there is a break in the narrative. The stage has been set for something mysterious to happen with a nighttime backdrop and accented references to “crossing” (vv.23–24), which clearly refers to more than just the river."
 III: Yaakov,Genesis 25:19-36:43,The Mysterious Stranger: Struggle at the Yabbok,Genesis 32:25-33,2,"The great wrestling scene at the Yabbok both symbolizes and resolves beforehand Yaakov’s meeting with Esav, much as Shakespeare’s prebattle dream scenes (e.g., <i>Julius Caesar, Richard III, Macbeth</i>) will do with his characters. Struggle, the motif already introduced in the mother’s womb (Chap. 25), returns here, but that is not the only consideration. At issue is Yaakov’s whole life and personality, which despite his recent material successes are still under the pall of Esav’s curse (27:36). Central, then, is the change of name in v.29, which suggests both a victorious struggle and the emergence of a new power. This is further supported by the Hebrew plays on sound: <i>Y’KB</i> (Yaakov), <i>YBK</i> (Yabbok), and <i>Y’BK</i> (wrestling)."
 III: Yaakov,Genesis 25:19-36:43,The Mysterious Stranger: Struggle at the Yabbok,Genesis 32:25-33,3,"The story may have originated as the well-known tale of a hero fighting a river divinity, but it clearly has been transformed into something much broader by its position and vocabulary."
 III: Yaakov,Genesis 25:19-36:43,The Mysterious Stranger: Struggle at the Yabbok,Genesis 32:25-33,4,"On the mysterious aspects of both the story and the name Israel, see Geller."
 III: Yaakov,Genesis 25:19-36:43,Resolution,Genesis 33:1-17,1,"Once the Yabbok crisis is past, there is hope for reconciliation of the brothers. Even so, Yaakov exercises caution, behaving like a man who is presenting tribute to a king. The narrative is brought full circle in vv.10 and 11, where “face” is once again highlighted and where Yaakov’s gift is termed a “token-of-blessing.” At last the tension of Yaakov’s early life seems resolved."
 III: Yaakov,Genesis 25:19-36:43,Home: Peace and Violence,Genesis 33:18-34:31,1,"“Yaakov came home in peace to the city of Shekhem” (33:18) continues the theme of resolution. Not only has Esav accepted his gift, but Yaakov has arrived home safely, in fulfillment of his prayer in 28:21. Like Avraham he purchases land; again like him he builds an altar."
 III: Yaakov,Genesis 25:19-36:43,Home: Peace and Violence,Genesis 33:18-34:31,2,"Chap. 34, however, shatters the newly created atmosphere of security and peace (“peaceably disposed” in v.21 is a bitter twist). Whereas Avraham and Yitzhak had been able to conclude treaties with the inhabitants of Canaan, Yaakov winds up in the opposite position. The text implies, as usual, that Canaanite sexual behavior is odious (v.7, “such [a thing] is not to be done!”), and this provides the spring for the action. Interestingly, Yaakov’s sons act somewhat like their father had, “with deceit” (v.13); and love once again leads to an unfortunate end."
 III: Yaakov,Genesis 25:19-36:43,Home: Peace and Violence,Genesis 33:18-34:31,3,"The vengefulness and brutality of Yaakov’s sons in this story anticipates their later behavior in the Yosef story (Chap. 37); surprisingly, it is for the present crime and not the sale of Yosef that their father condemns them on his deathbed (49:5–7)."
 III: Yaakov,Genesis 25:19-36:43,Home: Peace and Violence,Genesis 33:18-34:31,4,"The chapter is notable for the latitude it allows its characters to express their thoughts and emotions: Shekhem’s desire and love, the sons’ anger and cunning, the Hivvites’ gullibility and greed, and Yaakov’s fear. Like other stories in the Yaakov cycle, it presents us with a somewhat ambiguous situation, where right and wrong are not always simple and the putative heroes are not always heroic."
 III: Yaakov,Genesis 25:19-36:43,Home: Blessing and Death,Genesis 35:1-29,1,"Several brief notices round out Yaakov’s return to Canaan. First (vv.1–7) there is the return to Bet-El, where he builds an altar and has the “foreign” gods of his household people put away—thus fulfilling his promise in Chap. 28. This passage is built upon the Hebrew word <i>El,</i> God (related actually to an earlier Northwest Semitic name for a god)."
 III: Yaakov,Genesis 25:19-36:43,Home: Blessing and Death,Genesis 35:1-29,2,"Apparently a second version of Yaakov’s name change is recorded in vv.9–15. As in the case of Avraham, seed and land are promised by God. The land can be given to him and “to your seed after you” only upon his return."
 III: Yaakov,Genesis 25:19-36:43,Home: Blessing and Death,Genesis 35:1-29,3,"Finally, spread out through the chapter are the accounts of three deaths: Devora, Rivka’s nurse (v.8—a veiled reference to Rivka’s own death?), Rahel (vv.16–20), and finally Yitzhak (vv.28–29). Yaakov’s youth is over, with the dramatic break with those close to him in that period."
 III: Yaakov,Genesis 25:19-36:43,Re’uven,Genesis 35:21-22,1,"The following tiny fragment, concerning Re’uven’s usurping his father’s concubine, serves to presage his fall as firstborn later on. Such an act had symbolic value in biblical society; Avshalom (Absalom) sleeps with David’s concubines as a sign of rebellion and a desire to attain the crown (II Sam. 16:21–22)."
 III: Yaakov,Genesis 25:19-36:43,Esav’s Descendants,Genesis 36:1-43,1,"The complicated genealogies and dynasties of this chapter close out the first part of the Yaakov cycle, strictly speaking. Fitting in the context of a society which lay great store by kinship and thus by careful remembering of family names, it may also indicate the greatness of Yitzhak’s line, as Chap. 25 had earlier done for Avraham. Certainly the lists give evidence of a time when the Edomites were more than merely Israel’s neighbors, assuming great importance in historical recollection (Speiser)."
 IV: Yosef,Genesis 37:1-50:26,Young Yosef: Love and Hate,Genesis 37:1-36,1,"As has been the pattern with the Avraham and Yaakov cycles, the opening chapter here introduces the key themes of the entire story. These include the father’s love, the power of words, dreams, “ill” as a key word (here denoting evil intent but eventually encompassing misfortune, among other concepts), and of course, the brothers’ hatred, which at first glance is the motivating force behind the action."
 IV: Yosef,Genesis 37:1-50:26,Young Yosef: Love and Hate,Genesis 37:1-36,2,"But the initial blame for what happens clearly lies with the father (vv.3–4), and is made unbearable by Yosef’s own behavior. In point of fact he is largely responsible for his own downfall, bearing tales about his brothers (v.2) even before Yaakov’s preference for him is noted. His insistence on telling his dreams to his brothers must be galling, particularly the second time (v.9), coming as it does after the report that “they hated him still more for his dreams” (v.8)."
 IV: Yosef,Genesis 37:1-50:26,Young Yosef: Love and Hate,Genesis 37:1-36,3,"The key word of the chapter, not surprisingly, is “brother,” culminating in Yehuda’s ironic words (v.27): “let not our hand be upon him, for he is our brother….” Shortly afterward Yosef, their “(own) flesh,” is sold into slavery and probable death."
 IV: Yosef,Genesis 37:1-50:26,Yehuda and Tamar,Genesis 38:1-30,1,"Chap. 38 has been the subject of many discussions, for it seems to be out of place. It interrupts the story of Yosef at a crucial dramatic spot, and is not chronologically fully consistent with it (Yehuda ages considerably; then we return to Yosef as a seventeen-year-old). Some feel that the suspension in the drama helps to raise tension; others argue that this is the only possible place to put an important tradition about the important brother. While these and other arguments may have their merit, one may discern some significant thematic connections as well, both within the context of the Yosef story and of Genesis as a whole."
 IV: Yosef,Genesis 37:1-50:26,Yehuda and Tamar,Genesis 38:1-30,2,"The episode first of all demonstrates the growth of Yehuda as a character who is central to the Yosef novella. Already in Chap. 37 he had demonstrated active leadership, albeit in a questionable cause. There he actually saved Yosef’s life, in contrast to Re’uven’s unsuccessful and ultimately self-centered rescue attempt. As the one who basically assumes responsibility, he will be made to undergo an inner development in the narrative, and again becomes the one to take charge of the youngest son (Binyamin, in Chaps. 43 and 44). The missing piece that begins to explain his nobility in this regard (Chap. 44) is the present chapter. Yehuda here learns what it is to lose sons, and to want desperately to protect his youngest. Although his failure to marry off Tamar to the youngest son leads to public humiliation (twice, actually), his response shows that he immediately accepts blame: “She is in-the-right more than I” (v.26). Such an interpretation is further confirmed by the restriction of the word “pledge” to here and 43:9. Yehuda has learned what it means to stake oneself for a principle."
 IV: Yosef,Genesis 37:1-50:26,Yehuda and Tamar,Genesis 38:1-30,3,"Only after we have been informed of Yehuda’s change can the narrative resume with Chap. 39. True to biblical thinking, redemption may start only after the crime has been punished (e.g., the Samson story, where the hero’s hair begins to grow immediately after his imprisonment)."
 IV: Yosef,Genesis 37:1-50:26,Yehuda and Tamar,Genesis 38:1-30,4,"Actually the chronology works out quite well. We are told via 41:46, 53–54, that about twenty years elapse between the sale of Yosef and his meetings with the brothers in Egypt; this often signifies a period in biblical parlance and could encompass a generation or a bit less. Since Yehuda was quite possibly a father already in Chap. 37, the present story could well end just before the events reported in Chap. 43—in other words, Yehuda reaches full inner maturity just in time."
 IV: Yosef,Genesis 37:1-50:26,Yehuda and Tamar,Genesis 38:1-30,5,"The other function of this story seems to be to carry out the major theme of Genesis as we have presented it: continuity and discontinuity between the generations. What is at stake here is not merely the line of one of the brothers, but the line which (as the biblical audience must have been fully aware) will lead to royalty—King David was a descendant of Peretz of v.29. This should not be surprising in a book of origins; we noted the possible mention of Jerusalem in 14:18. Apparently a popular early theme, connected as we have noted to the power of God in history, continuity/discontinuity is repeated in somewhat similar circumstances in the book of Ruth (which contains the only other mention of “begettings” outside of Genesis and Num.3:1)."
 IV: Yosef,Genesis 37:1-50:26,Yehuda and Tamar,Genesis 38:1-30,6,"The narrator has woven Chaps. 38 and 37 together with great skill. Again a man is asked to “recognize” objects, again the use of a kid, and again a brother (this time a dead one) is betrayed."
