245,@11במג"א סס"י היו לפניו יין. נ"ב עיין מס' זבחים דף צ' ע"ב ובתוס' ד"ה חטאת וכו' וכבר הרגיש בזה בתשובות פ"מ ח"ג סי' ל"ח ועמ"ש:
259,במג"א ס"ק א' וראיה ממשנה. נ"ב ואין הנידון דומה לראיה דהתם לא דס"ל לאסור אלא שאין השאר עליו חובה ומכל מקום אם תרצה תביא גם השאר ומסתמא כן עשו אחר שהוזלו הקינין משא"כ אם עבר השבת בלא דגים אינו יכול לתקנן. ועוד התם הוא להציל העני מאיסור כרת אבל הכא העני שאין ידו משגת פטור הוא מכל מקום נכון לתקן ולשבר מלתעות מיוקרי השער אבל ללמוד מזה למקום אחר צ"ע ועיין בפירוש המשנה להרמב"ם ספ"ד דגיטין ובתוי"ט שם ועיין מג"א לקמן ריש סימן תרנ"ו:
262,במחבר סעיף א' אבל שדה מותר. נ"ב ובזמנינו אין שום שדה באריסות כי אם בשכיר יום וצ"ע אם להשכירו אם נקרא שם ישראל עליו ומכ"ש דאסור ע"י מכירה של הערמה בע"ש וחוזר ולוקח ממנו אחר שבת דלא התירו אלא בבהמה ובתלוש ובהפסד מרובה ודיעבד אבל לכתחלה ובשדה מחוברת לא. ועיין תשובות ח"ס או"ח סי' נ"ז וסי' נ"ט ושם בסימן נ"ט נשאל ע"ד מי ששכר מהשר [ברייאהויז] בית בישול שכר ופועל נכרי מושכר לו לשנה כי כן דרך כל עושי שכר וטרח השואל למצוא קולא לבשל גם ביום ש"ק להצילו מהפסד גדול מאד אם תשבת מלאכתו ביום השבת ולאחר שמאריך לגבב כל צדדי היתר בנידון זה סיים וז"ל מכל מקום מידי לא תצא הוראה להיתר ועל זה אנו מתפללים שתהיה פרנסתינו בהיתר ולא באיסור ואין הכוונה בלי גזילה וגניבה שזו אינו בידי שמים אבל הכוונה דברים האסורים ונצטרך להתירם משום הפסד פרנסתינו לשיזבן רחמנא מאלו וכיוצא באלו עכ"ל ועיי"ש היטב בכל התשובה]:
263,במג"א סק"ו וצ"ל דבשביעית. נ"ב ועיין בגוב"י סימן י"ב שכתב הטעם משום דהוי דרבנן וצ"ע דהא אמירה לנכרי נמי דרבנן היא והוי שבות שלא ע"י מעשה משא"כ בשביעית שהוא מפני חשד שע"י מעשה עצמו. אבל האמת כי אינו דומה דשם גם האורח יחשוב בנפשו כיון שעשה בפרהסיא מסתמא יודעין בני עירו שיש לו בית השלחין שזה מפורסם לבני העיר כמ"ש התוי"ט שם משא"כ הכא יחשדוהו האורח שפיר שהרי בני עירו גוים וק"ל ובגליון משניות בתוספת חדשים כת' עוד ישוב דלא כהנוב"י ע"ש:
265,במג"א ס"ק א' לעכו"ם חלק בו. נ"ב עיין ביו"ד סי' ס"א ובש"ך ס"ק י"ד ודוקא שותף אבל שוכר ושכיר לא בעי וק"ל:
266,במחבר סעיף ו' יפקירנה בינו. נ"ב עיין תשובותי:
270,במג"א ס"ק ז' שמדברי התוס'. נ"ב שבת דף ק' ע"ב ד"ה גמירי וכו':
272,ס"ק ו' במג"א ומהר"ם טיקטין. נ"ב עיין בספר חמד משה דמביא ראיה מפסחים דף ק"ט ע"א ע"ש דברים נכונים ועיין רש"י ביצה דף י"ט ע"ב ד"ה בחג הסוכות וכו' שכת' מיהו פשיטא לן דכל זמן שבית המקדש קיים אין שמחה אלא בבשר ונראה בפירוש דדייק רש"י דוקא בזמן המקדש ולא לאחר החורבן ע"ש [מהגאון כ"ס]:
273,במג"א ס"ק א' בעובדא דבני בשון. נ"ב צ"ע דלמא קודם מנחה וכן הקשה בנח"ח וגם סתר עצמו עם מ"ש סק"ד וכן הקשה בא"ר ועיין בספר תוספות שבת:
276,במחבר מותר להתחיל וכו'. נ"ב עיין באר היטב בנידון בישול יי"ש ועיין תשובות או"ח סי' ס"ד [תוכן השאלה בקהלה אחת קבלו עליהם שבעש"ק לא ישרפו יי"ש מחצות ואילך בחורף ובקיץ משעה רביעית ואילך כדי שלא יצטרכו לבשל בשבת ועתה קם אחד ואמר שהוא מנהג טעות שבתשובות מהר"מ א"ש ח"א סי' פ' מיקל בדבר זה, ובתשובתו כת' דאף הגאון מהר"מ א"ש לא התיר ליתן תבואה ביורה בע"ש שיהיה מבשל והולך כל השבת אלא שצריכים לשער שיכלה בישולו טרם כניסת שבת כתיקון הקהלה הנ"ל, אך השאלה היה שם אם טעה בשיעורו וכשהגיע שבת עדיין לא נגמר הכל אם צריך להסיר הכובע ולהפסיד הי"ש. ועל זה השיב הגאון ז"ל כיון שהוא בשלהי בשולא שאז אין פותחין התנור והסתימה טוב לכן ליכא למיחש למכבה ולמבעיר ולא לשמא יחתה וע"כ התיר. ונמצא דהתיקון שתקנו בקהלה ההוא הוא תיקון יפה ומחוייב הוא ע"ש היטב]:
279,במג"א סק"ה משמע דבשבת. נ"ב מ"ש הדגול מרבבה דהיינו תחלת סמיכה אבל להחזיר מה ששהה מע"ש מותר ממ"ש המג"א ס"ק ז' לא משמע כן. וראייתו מהש"ס אינה מוכרחת דהא ברייתא דב' כירות מיירי מששהה ומחזיר כדתניא נוטלין ומחזירין וע"כ התם משום דמידלי ושליט ביה אוירא. וגם דברי המג"א ס"ק ז' צ"ע ועיין מלחמו' ד' שבתחל' דבריו כתב כך:
281,בהג"ה סעיף ה' שיקרום פניו למעל' נ"ב דברי האבן עוזר בכאן תמוהים שנעלמו ממנו דברי הש"ס במנחות ריש פרק שתי הלחם דהדפוס היה מחובר בתנור וניסק עמו. גם דקדוקו מדקאמר בפת בנוסחאות סמ"ך ותרומת וגם סמ"ג שבב"י לא מצאתי תיבה זו כלל. גם כל דבריו בזה אינו אלא המצאה של חידוד זוחאמת דבפלאדין שנתמלא ונחלקו שתי הלחמים עליון ומהתהתון הוה ליה כשתי ככרות נפרדים וצריך לשער התחתון כפניו התחתונים ועליון בפניו העליון כי פניו התחתונים אינ' נאפית מחום האש אלא מחום המילוי שבתוכו ואפילו עוגה סתמא שבתוכו שקדים או שומשמין ומפסיק בין עליון לתחתון כמ"ש לקמן סימן ת"ס וכ"כ חמד משה כאן ומכל מקו' בנאפה בדפוס יש לעיין כי מ"ש המג"א ס"ק ט"ז מיירי שהקדירה עומד על האש ממש אבל בנאפה בתנור גרוף יש לעיין:
282,במג"א ס"ק ה' דהא אין. נ"ב כן פירש"י בדף מ"ט ע"א בד"ה נוטל כיסוי וכו' ע"ש ועמ"ש ס"פ במה טומנין דף נ"א ע"א בסופו ועיין מ"ש בסמוך אי"ה:
285,במחבר סעיף א' רביעי מיל אחר שקיעת החמה נמחק אחר ונ"ב קודם:
286,סעיף א' בעגול ברמ"א. אשיר"י ומרדכי. ב"ב והא דלקמן סי' תקצ"א סעי' ד' ומייתי ראיה מלקמן ריש סי' רפ"ב. אבל צל"ע מש"ס פ' ע"פ דף ק"ד ע"א ומש"ס ר"פ התכל' דף ל"ט ע"א וצ"ע לחלק. שוב מצאתי קושיא זו בספר שחיבר השל"ה על המרדכי ונדחק מאד ליישב אהא דפרק התכלת אבל מהבדלה לא תירץ כלום ע"ש. ולי נראה ראיה ממתני' מס' פרה פ"ד משנה ב' שמינית וחזר והזה שמינית כשרה ועיין ר"ע מברטנורא שם [מהגאון כ"ס]:
289,במג"א ס"ק י"ב שמן זית עיין בס' רמ"א ס"ק ז' מה שהביא שם המג"א והט"ז [מהגאון כ"ס]:
290,במג"א סק"י שיעש' כן בשבת. נ"ב וא"ר כתב עוד בשם הכל בו דכשנותן חמים בנר עצמו ליכא למגזר שיעשה כן בשבת ר"ל דהוי דומיא דעורות לעבדן עם חשיכ' כמ"ש התוס' סוף פרק כירה גלל כן נראה לי למעש' דעכ"פ מותר כהאי גוונא ע"י גוי בערב שבת שישפוך הגוי המים אל הקנה דהרי א"נ יעשה כן על ידי גוי בשבת יש בזה שבות דשבו' ובשגם דכיבוי עצמה מלאכה שאינה צריכה לגופה היא. ע"כ נראה לי דבערב שבת יש להתיר בוודאי על ידי גוי:
291,במג"א סק"ז ויש אומרים שצריך לזהר עיין בספר מקור חיים בסוף הספר בהגהות וקצת ביאורי' כתב היתר חדש באם העגלה בשני סוסים ולמשא זה היה יכול בסוס אחד בשני אנשים היה פטור אבל אסור ובבהמ' מותר לגמרי כמבואר בשבת דף צ"ג ושוב דחה דלא ילפינן לאו מקרבן ע"ש. ובאמת צ"ע במלאכת שבת היאך תהיה מלאכת בהמתו חמורה ממלאכת עצמו והרי בחד קרא כתיב לא תעשה מלאכה אתה ובהמתך ומה שנקרא מלאכת אצלו גם בבהמתו כגופו דמיא אבל לא יותר וגם בשאר איסורי לאוי' לא ילפינן אבל בשבת אין לחלק בין בהמה לאדם כן נראה לי ברור והדין צ"ע ולדעתי נראה שלא אמר אדם מעולם היתר זה כי מהידוע שרגיל להיות שאם יש אחר מסוס א' לפעמים מתעצל הסוס וסומך על סוס חבירו והוא נסוג אחר מלמשוך ועצמו הולך מכח חבירו עד שמרגיש המחמר ורודהו במקלו שבידו וא"כ אין לסמוך על היתר זה כי אולי יהי' ד' אמות במעט רגע אשר היה סוס אחד נסוג אחור ויהיה כלהמשא על סוס האחר כנ"ל מהגאון [מהגאון כ"ס]:
293,במג"א ס"ק א' הגה"מ בשם מהר"מ. נ"ב עיין תוס' ישנים יומא פ"ב ע"א סברתם ההפוכה ולקמן סי' תע"א סק"ז וכן סי' תרט"ז ס"ק ב' כתב כדעת מהר"מ ולקמן סי' תר"מ סק"ג כתב בהיפוך וצ"ע ועיין תרה"ד סי' צ"ד שכ' דאין סברת התוס' ישנים הפוכה מסברת מהר"מ ועיין מחצית השקל סי' תרט"ז וסי' תר"מ [מהגאון כ"ס]:
295,במג"א ס"ק א' ודע דהקידוש של יו"ט ע' בפרי מגדים לקמן סי' רצ"ו ס"ק י"א מה שהניח בצ"ע על פשיטותו של המג"א דקידוש של יו"ט דרבנן ע"ש ועיין א"ר כאן [מהגאון כ"ס]:
300,ססק"ו מג"א ועסי' רע"א סי"ג נ"ב וכדלעיל סי' ק"ץ סק"ד ודלא כט"ז ס"ס ר"י דס"ל דלא בעינן רביעית דליתא:
301,בהג"ה סעיף ג' שיהא בדעתו לאכול וכו' נמחק הס"ק ו' ולקמן באותו סעיף ד"ה שלא לאכול שם נ"ב כאן צ"ל סק"ו:
302,סעיף ב' בהג"ה דהא בשבת צריך למחות לפ"ז[ועיין שו"ת כתב סופר חלק או"ח סי' קט"ז] ועיין ברמב"ן פרשת אמור גבי שבתון זכרון תרועה יש להבין דשבתון דגבי ר"ה הוא למילף מיניה עשה לכל המועדים ובסוכות דכתיב ביום הראשון שבתון וביום השמיני שבתון אתי למעוטי חה"מ מעשה דשבות ולפ"ז ראשון ושביעי דפסח אתי למעוטי חוה"מ מלאו ע"ש ודברים האלו נעלמו מהגאון מעין חכמה דף ע"ב ע"א חרוז המתחיל פרוח תפרח ע"ש:
303,במג"א סק"ה לשלהבת, נ"ב צ"ע דהשמן הוה איסור מחמת עצמו משום המסתפק חייב משום מכבה, ושוב מצאתי כן בהג"ה מג"א שבסוף ס' מקור חיים ועיין בחידושינו בזה:
304,במג"א ר"ס יש מקומות. נ"ב וכך כת' בסידור של"ה בסידור מהר"י עבץ ובתשובותיו ח"ב סימן ק"כ:
305,במג"א סק"א ומשמע, נ"ב עיין תשובות ח"ס או"ח סי' קע"א וסי' ק"ע, [ע"ד דברי ריבות שנתהווה בקהלה אחת ע"ד הוספת אחרון בכל שבת וביוה"כ שחל בשבת אשר הנהיג הרב אב"ד שתהיה מזה סיוע לקופת ת"ת ולאחר שהאריך לדבר בענין זה ולבארו באר היטב כת' בסוף תשובה סי' רע"א וז"ל היוצא מדברינו מה שהנהיג להוסיף אחרון בכל שבת כדי להחזיק תורה עם תינוקות של בית רבן יפה עשה ויחזיק במעוזו ואל ירף מזה, אמנם ביוה"כ שחל בשבת ניהו שאין לתופסו מפני שנהג כמנהג מקומו בעיר פראג מכל מקום נראה לי יותר טוב שלא לנהוג כן במקום דלא נהיגי ובשגם שאין בזה הפסד כל כך להקופה של תלמוד תורה אם לא יוסיפו פ"א וכו']:
308,ברמ"א סעיף ה' ושנים לא יאמרו. עיין ח"ס או"ח סי' ס"ח:
309,סעיף א' בהג"ה קודם נ"ב ונ"ל אפילו לא נתכוון אלא לשחרית יצא משום מוסף דמצות דרבנן א"צ כוונה ועמ"ש המג"א סי' ס' ס"ק ג' ועיין מ"ש המג"א וא"ר לעיל סי' רס"ח ס"ק ז' ח' ט' ודו"ק:
311,במג"א סק"ד ד"ה אמרינן וכו' הוי"ל להפוסקים לכתוב דין זה, נ"ב ולא דמי לסעיף א' דהתם אינו רוצה לברך כלל אין צריך לחזור אחריו אבל אם מברך צריך לעשות מן המובחר על אבוקה כנלפענ"ד דלא כא"ר:
312,באר הגולה אות י' טור בספר נמחק. נ"ב בסי' דבר אחר:
314,במג"א ס"ק כ"ב לצמר עמ"ש בסימן ש"מ. נ"ב שם העלה כהתוספת דהוי מלאכה שאינה צריכ' לגופ' ע"ש סק"ג. וגם מ"ש סי' תצ"ח ס"ק כ"ב וכ"ג נמי היינו בצמר דצריך אח"כ לדבר הנתלש אבל בשער וצפורן דאינו צריך לא שייך תולדה דקוצר ודעוקר דבר מגידולו ועתה בעוה"ר נתקלקלו בנות ישראל ונושאים מסרק על ראשם בשבת ואינם שומעים וכיון דליכא אלא איסור דרבנן מוטב שיהיו שוגגין וכמ"ש הריב"ש בעצמו סי' שצ"ד סוף ד"ה ואחר שנתבאר וכו' ע"ש אמנם מ"ש שעורות תחשים היו נגזזים ולא היו צריכות לשערות שלהם צלע"ג מנ"ל שגזזו עורו' התחשים. הנה רש"י פירש במתני' דארבעים מלאכות המוחק את העור שבמשכן היו מגרדין שער התחשים להחליק עורן גם זה איני יודע מנ"ל שהסירו שער מהתחשים דלמא מעורות אילי' אחד שגזזו צמרן גרדום והחליקן ומכל מקום גם לרש"י עכ"פ לא היתה גזיזה בתחשים אלא ממחק ודברי ריב"ש צל"ע. שוב מצאתי שכבר תמה בזה בסדרי טהרה סי' קצ"ח סוף ס"ק ל"ט ע"ש:
315,במג"א ס"ק י"ב אלם כוון. נ"ב עיין תשובותי סי' תשצ"א ד"ה וכיון שזכינו לדין ע"ש וצ"ע:
316,במחבר ריש סעיף א' ממצוא חפצך נ"ב להפקיר בשבת או לקנות מן ההפקר בשבת, מבואר בתשובותי סי' אלף רפ"ד:
321,סעיף ט"ז במחבר מושב לצים. נ"ב עמ"ש המג"א סי' רכ"ד סק"ג בשם ספר האשכול ע"ש:
322,סעיף ד' במחבר וכתבי קודש נ"ב עיין באהע"ז ס"ס קלו מענין טלטול גט בשבת לעיל בסימן זה במג"א ס"ק כד:
327,בט"ז סק"א סי' שיח ס"ב פסק. נ"ב עיין במג"א שם ס"ק ד' דלק"מ ופשוט:
330,במחבר סעיף ב' ע"י תינוק נ"ב נראה לי טעמא דהרמב"ן דנעשה מת מטה לתינוק והמוציא הי במטה פטור אף על המטה שהמטה טפילה לו כדאיתא במשנה פרק המצניע דף צ"ג ע"ב ע"ש ובזה ניחא נמי דעת רבינו אביגדור דלקמן סעיף ד' מייתי ראיה משיורי כוסות ולא מייתי בפשיטות דמה לי ככר ותינוק על המת או מלבושיו אלא ע"כ שאני מניח ע"ג שנעשה המת מטה לתינוק או לאוכלים וכלים אבל במלבושיו נהפוך הוא שהרי מלבושיו טפלים למת והוי כשיורי שבתוך הכוס שהכוס משמש לשיוריו ולפ"ז יש לתרץ קושית השל"ה שהמג"א ס"ק ט"ז די"ל שדוד המלך ע"ה הוצרכו לטלטלו מרשות לרשות ולא הותר אלא באופן שכתב הרמב"ן להניח עליו תינוק שיהיה המת מטה לתינוק ופטור אף על המטה שהוא המת ומה שאמרו בשבת דף ל' ע"ב שהשיבו הסנהדרין אביך הנח עליו ככר או תינוק אשגירת לישנא היא וככר כדי נקט רק תינוק כדי להוציא מרשות לרשות וזה לא שייך ע"י מלבושיו וק"ל והא דלא התירו מת שעל המטה כי אם על ידי טלטול מן הצד ולא לטלטל להדיא על ידי המטה משום דלא דמיא לתינוק דהתם נעשה מת מטה לתינוק משא"כ הכא הוה מת במטה שחייב אף על המטה ולא דמי נמי לשיורי כוסות שאינם יוצאים בניקל אלא על ידי הדחה ושטיפה וכן מלבושיו של מת משא"כ ע"ג המטה אינו בטל לגבי המטה שיכולים לנערו מן המטה כנלפענ"ד:
331,במג"א סקי"א לצורך מצוה.נ"ב ולפתוח פותחת על ידי אומן [שלאססער] פשיטא דשרי ואין כאן בית מיחוש שהרי אינו שובר ואינו עושה מעשה כלל רק פותח במפתח שלו:
332,במג"א סק"ה חוץ. נ"ב עיין תשובות ח"ס או"ח סי' עג [בענין מחיצה שקוראין שפאנישע וואנד שעשויים מכמה חלקים וכשהחלקים נכפלים זה על זה מכל מקום נשאר הרבה יותר מטפח אם זה השיור סגי לפתחו כלו בשבת ולהוי רק כמוסיף על אהל עראי או לא כיון דדרכו בכך צריך לפתוח מערב שבת עכ"פ חלק א' מהכפלים וסיים תשובתו בזה"ל והשתא לפי"ז אותן דפנות שקוראין שפאנישע וואנד שכך דרך עמידתם מוכרך ומכופל ונשאר בה שטח כמה טפחים רוחב לא נראה שהועמד שם למחיצה אלא כך דרכו לעולם ואי אפשר בענין אחר אפילו רש"י מודה דאסור וכו' וכן הנהגתי בביתי שלא לפשטן בשבת ע"י ישראל אם לא נתפשטו עכ"פ כפול מע"ש אבל ע"י גוי יש להתיר דעכ"פ לית ביה אלא איסור דרבנן משום דלא מחזי כמוסיף אוהל וכמ"ש לעיל ומסתמא רוב עשיית מחיצה כאלו לצורך מצוה ע"כ יש להתיר ע"י אמירה לנכרי]:
333,במג"א סס"כ עיין שו"ת ח"ס או"ח סי' ע"ב [שם כתב לסתור דברי הנוב"י מהד"ב סימן למ"ד ע"ד הפריסאל שהמון עם נושאים אותו בשבת וחושש להם לחיוב חטאת והוא חולק על דבריו מכמה טעמים אשר למד מדברי הירושלמי ס"פ כלל גדול ע"ש היטב. ובגוף הדבר כתב דבודאי לישא פאראסאל בשבת לאו משנת חסידים הוא ושומר נפשו ירחק ממנו וכו' ובסוף התשובה כתב וז"ל וא"כ לכל הפחות מותר לפתחם ע"י גוי ואיו להרעיש העולם בשביל זה:
334,במג"א ס"ק ב' בד"ה אם היה וצ"ע דאין הנדון. נ"ב עיין תוס' שבת דמיישב היטב שיטת הרמ"ה ורי"ו ע"ש ולפ"ז אינהו ס"ל כשיטת הר"ש פ"ב דביכורים ולשיטה זו מיושב קושית התוס' ביבמות ד' פ"ב ע"א ד"ה משום וכו' ומיהו קשה וכו' ע"ש דיש לומר התם אין הכהן בעליו טמא משא"כ בחטאת מיירי שבעליו טמא ע"ש בתוס' שבת והרמב"ם דל"ל כפירוש הר"ש דביכורים מפרש דברי רבה ביבמות כפירש"י שם ולא מיירי מטומאת הגוף וא"כ לא שייך לומר דרב אשי קאי אטומאת הגוף כיון שלא הוזכר מזה שם ע"כ שפיר קאמר דרב אשי בדותא היא אמנם ניהו דדברי הפוסקים מיושבים לפי דברי התוס' שבת הנ"ל ובהוספ' נופך משל הנ"ל מכל מקום דברי הרמ"א אינם מיושבים שהחליט להקל נגד הרמב"ם ורש"י ותוס' ע"כ נראה לי להוסי' עוד דהכא כ"ע מודים דהנה ודאי בשאר איסורים איכא למימר ניהו דהעיקר דלמי שאין לו מתירין יתבטל מכל מקום כיון דלמי שיש לו מתירין אסור משום עד שתאכלנו באיסור אכול בהיתר משום הכי אסורים נמי משום לא פלוג למי שאין לו מתירין וכדתנן בביכורים אסורים אף לזרים וכדפירש הרע"ב שם. אף הכא מכיון שנאמר שמעיקר הדין הותר למבשל בעצמו שאין לו מתירין איך נאמר שאסור לכל העולם הלא לא נאסר להם אלא משום קנסא דהמבשל וכיון שהותר לו איך נאסר לשאר אינשי אלא מכיון שבטל לזה בטל לכולי עלמא והדין דין אמת לפענ"ד ובתוס' יומא דף מז ע"ב סוף ד"ה הדר וכו' דמנחה קודם קמיצה לא בטל בחולין משום לתא דטבל דיש לו מתירין בקמיצה וצ"ל עד שתאכלנו בשתי איסורים לזר ובלא קמיצה אוכלהו אחר קמיצ' ובאיסור א' וכמ"ש בתשובות צמח צדק סוף סי' ס"ט בביצת טריפה שנולדה ביו"ט ע"ש ואף ע"ג דקודם קמיצה ליכא לאו דזרות מכל מקום איסור איכא ועיין ברמב"ם:
344,(שם) במג"א ס"ק מ"ה בי"ד.נ"ב עיין ש"ך סי' קה סק"ח ואמנם מתשובות מנחת יעקב סוף כלל ס"א מוכח דלכ"ע אינו מבשל לענין בב"ח מריש פרק כל הכשר סוף סוף כלי שני הוא ע"ש ולכאורה ה"ה לענין שבת ונראה לי דלענין שבת מקרי שפיר בישול דהיינו כצלי בלא רוטב וחייב אבל בב"ח פטור דהוא טיגון ולא בשול וכמו שכ' הר"ן סוף פרק כל הבשר וראיה מש"ס סנהדרין דף ד' ע"ב ובתוס' ד"ה דרך וכו' וק"ל ועיין ש"ך ריש סי' צב:
345,במג"א ס"ק ה' שמתבל ומשמרו נמחק הויו וצ"ל ומשמר:
347,במחבר סוף סעיף ב' מתבטל עיין ח"ס או"ח סי' קלח ד"ה ויען וכו':
348,במג"א ס"ק ז' בד"ה ומ"כ שגאון.נ"ב ובספר א"ר סי' שח סק"ו הסכים לפסק הגאון הלז וכתוב בספר דגול מרבבה דעכ"פ באווזא פטומה שיש בה שומן דאין תקנה בצלייה מותר אפי' על ידי ישראל אם אי אפשר ע"י גוי וכן נראה דאין להחמיר כלל בזה ונוהגים להורות ליטול ידיו על גבי הבשר:
