1943,No clear @11...@33 format,"@11שם אין בדחי' זו ממש. אין כוונתו לחלוק אהב""י אלא לפרש דברי הב""י דמש""ה אין בדחייה זו ממש משום דאפי' אם נאמר כן דשרי מדינא מ""מ משום מ""ע אסור אפי' בשדה. וזהו עצמו מה שסיים הב""י כי היכא דלא לשוויה להרא""ש חולק כו'. ובא""ר הבין דהט""ז כאן משיג על הב""י ומש""ה הקשה שם אהט""ז והאמת שאינו כך וכמ""ש:"
1946,No clear @11...@33 format,"(#) @33אפי' בנתפרסם שהוא משכיר כו' אמת דבנתפרסם שדרכו בקבלנות מותר בשדה דבנתפרסם ליכא מ""ע (ובשדה כך הוא אפי' למג""א) ובמרחץ ואינך להט""ז שרי כיון דס""ל דאין בקבלנות איסור רק משום מ""ע ממילא בנתפרסם שרי (רק להמג""א סק""ב לא מהני נתפרסם משום דסבירא ליה דאסו' בהוא מדינא) אלא כוונת ט""ז אנתפרסם דמיירי ביה הרא""ש וטור שנתפרסם שמשכירו וכמו שביארנו אות י""ב דזה דמי לשדה דלאריסות קיימא ואפ""ה אסור שמא יחקרו ה""נ בנתפרסם גם כן שמא יחקרו ויודע להם שלא השכיר. והרב משבצות זהב סק""א וסק""ב הבין דהטורי זהב אוס' אפילו בנתפרסם בקבלנות וגם זה הרבה מחלוקת בזה ובחנם טרח כיון דבהדיא כ' הטורי זהב בלשונו במפורסם שהוא משכיר וזה ברור ובתשובה ביארתי באורך וכאן קצרתי:"
2005,No clear @11...@33 format,"(הג""ה ס""א) כיון שאין המלאכה מוטלת עליו. דהא בחול מחממין שניהם ובשבת אין הנכרי יכול לכופו שיעסוק עמו מש""ה הנכרי אדעת' דנפשי' עביד וישראל מטי ליה הנאה ממילא:"
2037,No clear @11...@33 format,"@11מג""א סק""א. לאשמעינן דין קבולת במטלטלין. מבואר ברנ""ב ס""ב דאם קצץ מותר ואם לא קצץ אסור ליתן לו בע""ש אא""כ יש שהות לעשותו מבע""י ובאגרת יש דין חדש בלא קצץ דאי לא קביע ב""ד אסור להמחבר אפילו בד' וה'. ולרמ""א בע""ש עכ""פ אסור אפי' ביש שהות דחיישינן שמא לא ימצא האיש בביתו ויצטרך לילך בשבת והוקשה לו דא""כ גם בשליחות שאר מטלטלין יש לחוש שמא לא ימצאנו ומ""ש אכתי אגרת דנקט לכן הביא דכליו וחפציו מותר לשלוח אפי' בע""ש כל שיש שהות. והטעם כמש""כ בס""ק שאח""ז דדוקא כיון שכת' ישרחל ניכר חיישינן להך ספיקא שמא לא ימצאנו משא""כ שאר מטלטלין דהא אפי' באגרת אם הוא כתב של נכרי מתיר בס""ק שאח""ז:"
2037,"Invalid Ref: Shulchan Arukh, Orach Chayim 247:16","@11מג""א סק""א. לאשמעינן דין קבולת במטלטלין. מבואר ברנ""ב ס""ב דאם קצץ מותר ואם לא קצץ אסור ליתן לו בע""ש אא""כ יש שהות לעשותו מבע""י ובאגרת יש דין חדש בלא קצץ דאי לא קביע ב""ד אסור להמחבר אפילו בד' וה'. ולרמ""א בע""ש עכ""פ אסור אפי' ביש שהות דחיישינן שמא לא ימצא האיש בביתו ויצטרך לילך בשבת והוקשה לו דא""כ גם בשליחות שאר מטלטלין יש לחוש שמא לא ימצאנו ומ""ש אכתי אגרת דנקט לכן הביא דכליו וחפציו מותר לשלוח אפי' בע""ש כל שיש שהות. והטעם כמש""כ בס""ק שאח""ז דדוקא כיון שכת' ישרחל ניכר חיישינן להך ספיקא שמא לא ימצאנו משא""כ שאר מטלטלין דהא אפי' באגרת אם הוא כתב של נכרי מתיר בס""ק שאח""ז:"
2085,"Invalid Ref: Shulchan Arukh, Orach Chayim 254:85","@11ש""ע סעי' ה (#) @33כדי שיקרמו פניו עיין מנחת יעקב כלל ע""ה ס""ק זיין:"
2115,No clear @11...@33 format,"@11מג""א ס""ק ט""ז אין דולקות עד הלילה. דכיון דאוכל שם נהנה מהאור מיד כשהשמש באה:"
2302,No clear @11...@33 format,"@11שם מבדילין עליו. דלא גרע משכר בסי' רצ""ו:"
2342,No clear @11...@33 format,"@11סק""ד קבולת בביתו. קשה הא בלא""ה אסור מטעם שכתב רמ""א דהואיל והישראל נהנה כו' עיין מה שכתב אות א'. וי""ל דאי משום ה""ט לא היה צריך לגרשו אם רוצה לצאת למקום אחר כדי שלא יהנה מזה משא""כ לטעם המג""א צריך לגרשו משום שיחשדהו שעושה הנכרי בשליחות ישראל כיון שהוא בבית ישראל:"
2418,No clear @11...@33 format,שם (#) @33פת שלא הוכשר שנילוש במי פירות דאינם מכשירין לקבל טומאה:
2425,No clear @11...@33 format,"@11שם ונ""ל דט""ס. דבתמורה ליכא הא מלתא כלל. אדרבה יליף שם דף י""ד מקרא דמוספין כשרים כל היום:"
2432,No clear @11...@33 format,"@11שם להשלימו למחר. אבל בב' וה' אין מתורץ בזה דאע""ג דדעתו להשלימו בשבת אין זה נקרא השלמה דהא בשבת חוזר וקורא גם מה שקרא בב' וה' א""כ היא קריאה בפני עצמה. וע""ז כתב המג""א כו' ר""ל דשם משמע תירוץ על זה ע""פ סוד:"
2474,"Invalid Ref: Shulchan Arukh, Orach Chayim 285:14","@11סקי""ד (#) @33ב""פ מקרא. ק""ק פשיטא. ונראה דר""ל דבעת שלמד הפרשה עם פירש""י אין עולה רק לתרגום כיון שמפסיק בפירושי הפסוק בין כל תיבה וענין וצריך ב' פעמים מקרא חוץ מלימוד זה ועיין בסק""ח דלא משמע הכי לכאורה"
2479,No clear @11...@33 format,"@11שם ובלבוש השמיט הגה זו וצ""ע דאם לא יחזור וכו'. רסי' קל""ט כצ""ל:"
2533,No clear @11...@33 format,"@11מ""א ר""ס (# ) בבית אבל שהאבל אסו' במלאכה:"
2790,No clear @11...@33 format,"@11ש""ע ס""ב הלוקט יבולות. לשון יבלת שפירושו גבשושית:"
2831,No clear @11...@33 format,"@11ש""ע סי""א והוא קשר והוא ג""כ תכשיט ואסור משום שלפה:"
3029,No clear @11...@33 format,"@11מ""א"
3062,No clear @11...@33 format,"@11מ""א"
3091,No clear @11...@33 format,"@11ש""ע ס""ד שלא ידעי' הבעלים. והוקצה מדעתם אפ""ה שרי דהוי ליה מוקצה בטעות:"
3154,No clear @11...@33 format,"@11סק""ז דמקנחין בחרס. שהוא משיר השער ואפ""ה שרי משום שהוא דבר שאין מתכוין כדאמרינן בשבת דף פ""א ובסעיף ד' דלא אסור אלא משום סכנה:"
3260,No clear @11...@33 format,"@11שם משמע אעפ""י מדהוצרך י' טפחים:"
3263,No clear @11...@33 format,"@11שם והוא מדברי הרמב""ם דשם כתב דשבת לא ישמש כשהנר דולק כיון שא""א לכבות דמשמע דאסור לעשות מחיצה וע""ז תירץ בשם המ""מ:"
3281,No clear @11...@33 format,"@11ט""ז סק""ח והמטה נעשה לו גג הוא גבי כילת חתנים עיין במג""א סקי""ח:"
3312,No clear @11...@33 format,"@11שם הר""ן אטעיתי' אהאי דינא תני במתני' הא למה זה דומה לנועל ביתו לשומרו ונמצא צבי שמור בתוכו ופי' הר""ן כגון שיש צבי בבית והדלת מגופה והוא שמור בכך ובא וזה ונעל עוד במנעול אעפ""י שמוסיף לו שמירה מותר ולא אמרינן דהוי כאלו צד אותו שאם לא היה נועל שמא היה הדלת נפתח והצבי נמלט כך שני זה מותר לישב בצד הראשון כיון שהראשון מילא את הפתח אף על פי שאחר שהלך הראשון נשאר הצבי ניצוד מחמת שני עכ""ל מלשון זה משמע ליה לרש""י ולא שרי אלא כה""ג דנעל פתח מגופה שלא נתבטל צידתו בשום פעם וזה עיקר ההיתר גם בשני דאל""כ למה הוצרך כלל לומר שהיה מגופה ונעל וע""ז כ' המג""א דגם הר""ן ס""ל דאף על גב שנפתח פעם אחד שרי ומיירי אף על פי שבהליכת ראשון נשאר המקום פנוי אלא שהוקשה להר""ן קושית התוספות למאי נ""מ קאמר הא למה זה דומה כו' ומה אולמיה דהאי מהאי לכן פי' דקמ""ל בזה אם השני הוסיף שמירה על הראשון ג""כ מותר והכל מיירי בגוונא שפירוש שבהליכת הראשון נפתח הסתום וק""ל:"
3325,No clear @11...@33 format,"@11ש""ע סי""א לא ישפשף. מקום דין זה בסימן זה משום דדמי לסעיף הקודם דבשניהם התירו לדרוס לפי תומו ובש""ס ג""כ מדמה להו ומ""מ יש חילוק דבסעיף זה לא שרי אם במתכוין אלא שמראה עצמו וכו' והטעם עיין בב""י:"
3326,No clear @11...@33 format,"@11מ""א סק""כ הרמב""ם פי""א דמשום שהוייתן מן הגללים כצ""ל:"
3366,No clear @11...@33 format,"@11סק""ח שנדחקו שם. דאיסור מוקצה אינו אלא לר""י ולא לר""ש והל""ל משום שגדל והולך דבזה ר""ש מודה כמו שכתבתי תחלה:"
4209,"Invalid Ref: Shulchan Arukh, Orach Chayim 543:10","@11סק""י (#) @33פי' אין צריך למחות. לאפוקי שלא תפרש דמיירי לענין דיעבד שאין להחמיר ליכנס בו דהרי כאן בכל הסי' לא מיירי כלל מאיסו' דיעבד כמ""ש המ""א סק""ב וכ""כ בהדיא בב""י כאן דאין צריך למחות כלל:"
4276,Invalid Ref: Magen Avraham 549:3,"@11מ""א סק""ג (#) @33בעל נפש יחמיר. והאידנא ברחיצה המנהג לאיסור ולכבוד שבת מותר ב""ח:"
4277,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:4","@11סק""ד (#) @33תכ""ח ס""ב. דאין ר""ח טבת בה' בשבת עיין שם ואם כן אין י' בטבת בשבת."
4278,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:5","@11סק""ה (#) @33א""א לחול בע""ש על פי הקביעות של ר""ח המבוארים לעיל סימן תכ""ח ס""ב:"
4279,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:6","@11סק""ו (#) @33סימן תי""ז ר""ל דכת' דאפילו בתענית של ער""ח בע""ש מתענין ואומרים סליחות במנחה בקצת מקומות והיינו מטעם דהכל מכינים מבע""י וכ""ש בתענית זה:"
4281,Invalid Ref: Magen Avraham 549:3,"@11מ""א סק""ג (#) @33ואף שהנשים. היינו האשה הנושאת התינוק לבהכ""נ:"
4285,Invalid Ref: Magen Avraham 549:7,"@11מ""א סק""ז (#) @33ובמקום שנהגו איסור בכל מו""מ וכו' ואף על גב דלכ""ע שרי מו""מ מעט הוי כדברים המותרים ואחרים נהגו בו איסור דצריך התרה כמבואר בי""ד סימן רי""ד אבל הנוהגים למעט דזה לכמה פוסקים אסור לא מהני התרה:"
4286,"Invalid Ref: Turei Zahav on Shulchan Arukh, Orach Chayim 549:5","@11ט""ז סק""ה (#) @33בין צבועים אסורים. ר""ל אע""ג דבאבל כל שלשים יום יש חילוק בין לבנים לצבועים הכא חמור והכל אסור (עיין בי""ד סימן ש""צ ס""ה חילוק הנ""ל בין לבנים לצבועים) ומהיכן למד הרמב""ן ז""ל ד""ז הוא בב""י באורך:"
4287,Invalid Ref: Magen Avraham 549:11,"@11מ""א סקי""א (#) @33ולכבוד שבת פשיטא דשרי כו'. והט""ז דאוסר בסקי""ג בנטילת צפרנים מודה לכבוד שבת שרי ואף שחל ט""ב בשבת וגם לסרוק ראשו שרי פ""מ:"
4289,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:12","@11סקי""ב @33דנראה. טעם זה כ' רש""י ז""ל בתענית דכ""ט אהא דאוסרין לכבס להניח אחר ט""ב שמסיח דעתו מהאבילות ועוסקין בכיבוס בגדים ע""ש ואפילו שנותן להכובסים נכרים לכבס ולהניח אחר ט""ב דמבואר ברמ""א סעיף זה דאסור צ""ל דהוי נמי מסיח דעתו מהאבילות ועוסק ליתן בגדים לכבס ואפילו אמר לה לכבס אחר ט""ב כמ""ש במ""א סק""ט:"
4290,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:15","@11סקט""ו (#) @33אפילו. א""ר צידד בזה להקל:"
4291,"Invalid Ref: Turei Zahav on Shulchan Arukh, Orach Chayim 549:5","@11ט""ז סק""ה (#) @33בבגדים מכובסים. וס""ל דכשהם מכובסים כבר גרוע טפי ואסירי בגיהוץ אבל אם עכשיו אינם מכובסים ובא לגהצן מותר כל כשהם מכובסים כבר הרי דינם כחדשים:"
4292,Invalid Ref: Magen Avraham 549:18,"@11מ""א סקי""ח (#) @33תדע דהא. זה לשון רב ששת בתענית דכ""ט להוכיח דלא כר""נ דמתיר לכבס ולהניח דאם כן למה בטלו כל הכובסים שהיו בבית רב ולכן כ' המ""א לשון זה עצמו להוכיח דגם היוצא לדרך אסור לכבס:"
4293,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:19","@11סקי""ט (#) @33דליכא שמחה וכו'. איסור הכיבוס כשאינו לובשו כ' המ""א סקי""ב דנראה כמסיח דעתו מהאבילות וזהו ג""כ כוונתו כאן בתיבת שמחה ור""ל שאין בזה היסח הדעת מהאבילות אדרבה מצטער בנפשו וק""ל:"
4295,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:20","@11סק""כ (#) @33נ""ל שדרך נ""ל שצ""ל דבמקום שדרך או דלפי שדרך וכו' וקאי אמ""ש המחבר כלים חדשים אסור בין לבנים וכו' ואהא כ' המ""א דאפילו ישנים דינא הכי לדידן שנוהגים לכבוש והוי גיהוץ וגיהוצם ניכר תמיד ודינם כחדשים וכ""ה במקור הדין בב""י בשום רמב""ן דישנים יוצאים מתחת המכבש גם אסור כמו חדשים והמ""א הוסיף דכל זמן שגיהוצם ניכר אסור אפילו נתגהצו זמן רב ולובשין כמה שבתות ולכן נהגו איסור בבגדי שבת דע""פ הרוב גיהוצן ניכר:"
4296,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:23","@11סקכ""ג @33דעת הרב""י להקל. בס""ו שאין אוסר הלבישה רק בשבת שחל ט""ב מש""ה כת' כאן המחבר ויש להחמיר בזה דייקא:"
4298,"Invalid Ref: Turei Zahav on Shulchan Arukh, Orach Chayim 549:8","@11בט""ז סק""ח (#) @33במוצאי ט""ב. אבל האחרונים כתבו בשם האר""י ז""ל לקדש דוקא במוצאי ט""ב וכן המנהג ואם אפשר לטעום קודם שפיר דמי:"
4299,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:9","@11סק""ט @33(#) אחר ג' ימים. שנתקלקל טעמו ונתבטל הרי דחוזר להיתרו:"
4300,Invalid Ref: Magen Avraham 549:26,"@11מ""א סקכ""ו (#) @33ועמ""ש סימן רס""ג ורצ""א ס""ב וכו'. בסימן רס""ג ס""י דכשאמר החזן ברכו הכל פורשין ממלאכה ובסי' רצ""א במ""א סק""ד דאם התפללו הקהל ערבית אסור היחיד לאכול סעודה ג' אף על פי שהוא לא התפלל ובטור סימן קי""ז כת' גם כן דיחיד בתר צבור גרור בכה""ג ע""ש וכן בי""ד לענין אבילות וע""ש:"
4301,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:27","@11סקכ""ז @33(#) עסי' ר""ד ס""ד. דשם נתבאר דכל שנמנעין לשתותו מפני חמיצותו אין מברכין בפה""ג וא""כ אינו נקרא יין בלשון בני אדם ובי""ד סי' רי""ז מבואר דבנדרים הולכים אחד לשון בני אדם:"
4304,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:28","@11סקכ""ח (#) @33עסי' תקנ""ט. דשם מתיר ג""כ לשחוט אחר חצות משמע כאבודרה""ם:"
4309,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:29","@11סקכ""ט @33(#) לשון אכילה וכו'. @33דכך מבואר בי""ד שם דאם אמר קונם בשר עלי מותר בתבשיל אבל אם אמר קונם בשר שאני אוכל אסור בתבשיל שיש בו טעם בשר:"
4310,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:31","@11סקל""א (#) @33ועיין סימן שמ""ג. דשם נתבאר דקטן שהגיע לחינוך אביו מוזהר עליו וכיון שיודע להתאבל הוי הגיע לחינוך לענין הך מילתא ובסי' תקנ""ט בסק""ט מילה בט""ב נותנין ג""כ לתינוק גדול קצת שחייב לחנכו בברכה ע""ש ור""ל שהגיע לחינוך דברכה ולא לחינוך דאבילות ירושלים שאיו בו דעת להתאבל ובסימן תע""א מבואר קטן שאינו יודע מה שמספרים בלילה יציאת מצרים מותר להאכילו מצה בע""פ משום דלא הגיע לחינוך דהא מילתא ממילא ה""ה כאן וק""ל:"
4312,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:52","@11סקנ""ב (#) @33רפ""ב. דשם נתבאר די""א שאינה טעונה כוס אפילו בשלשה:"
4313,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:33","@11סקל""ג (#) @33סי' תקס""ח). ע""ש במ""א סק""י מדיני סעודת מצוה:"
4314,Invalid Ref: Magen Avraham 549:34,"@11מ""א סקל""ד (#) @33דלא הוי סעודת מצוה וכו'. וצ""ל כשאינו בשעת אירוסין ע""ש מ""א סק""ט תראה דמשמע כן מדאסר לעשותה בע""ש רק די""ל דלעולם הוי סעודת מצוה ואפ""ה אסור בע""ש משום שאין זמנה קבוע בע""ש כיון דכבר אירס קודם ע""ש יכול לעשות הסעודה אחר שבת מש""ה כ' המ""א לשון קצת:"
4315,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:35","@11סקל""ה (#) @33בת""ה סי' רצ""א דכ' שם בת""ה סי' רצ""א דכל קרובים הפסולים לעדות מראים קצת סימני אבילות אע""ג דאין חייבים להתאבל וע""ז כ' המ""א דיש לנו ללמוד משתה מאבל דגם לענין משתה לא מיקרי קרובים רק פסולי עדות:"
4318,"Invalid Ref: Shulchan Arukh, Orach Chayim 549:39","@11סקל""ט (#) @33עסי' תקל""ד. דשם נתבאר דאין מתכבסין יפה בבית כמו ע""ג הנהר לכן גם כאן מותר לכבס בנהר אע""ג דהוא פרהסיא אבל כשאינו מכבס בנהר צריך לעשות בצינעה:"
4319,Invalid Ref: Magen Avraham 549:42,"@11במג""א סקמ""ב (#) @33ועס""ד רצה לומר דשם יש ב' דיעות בכה""ג דנדחה ולא פליגי אלא לספר ולכבס שהוא מדינא דש""ס משא""כ בהא כ""ע מודו וכה""ג כ' המ""א לעיל סוף סקל""ה."
4320,"Invalid Ref: Turei Zahav on Shulchan Arukh, Orach Chayim 549:16","@11ט""ז סקי""ו (#) @33בסברא זו לעשות מלאכה בצרכי גבוה מכ""ש כצ""ל:"
4329,"Invalid Ref: Shulchan Arukh, Orach Chayim 552:618","@11שם סי' תר""ח @33ע""ש סעיף ג' דכל דכל שקיבל על עצמו התענית של יוה""כ אף שלא אמר היום אסור משום דמקצת יום זה עד הערב מיחשב ג""כ קבלת תענית למקצת היום אע""פ שאכל מתחילה כמ""ש סי' תק""ב סעי' י""ח:"
4459,"Invalid Ref: Shulchan Arukh, Orach Chayim 581:100","@11(#) סימן קע""ד וכו' @33ע""ש במ""א בסוף הסי' לענין מוגמר דאפילו איכא דעדיף מ""מ מי שהתחיל כבר במצוה קודם לו:"
4564,"Invalid Ref: Shulchan Arukh, Orach Chayim 587:23","@11סקכ""ג @33יצא ואם. ס""ק זה שייך לס""ב על מ""ש וגמרה יצא:"
4620,No clear @11...@33 format,"@11שם (#) מתפללין עם הש""ץ וכו'. ר""ל שאין מתפללין כלל בלחש רק מתחיל הש""ץ התפלה בקול רם והצבור אומרים עמו מלה במלה הובא מנהג זה בב""י:"
4690,"Invalid Ref: Shulchan Arukh, Orach Chayim 604:50","@11סק""נ (#) @33סי' תקפ""ד וכו'. ע""ש במ""א סק""ג:"
4758,No clear @11...@33 format,@11(#)
