,ו,"(מג""א ס""ק ח) עיין סימן י' סעיף ד'. כצ""ל:",". כצ""ל:",
יא,ב,"(שו""ע סעיף ב) להרמב""ם פסול ולהרא""ש כשר כו'. לא נמצא זה בדברי הרא""ש גבי ציצית. וגם הטור לא הזכיר כאן דבר זה. רק הב""י [טו, א סוף ד""ה ויהיו] יליף טויית ציצית מדין עיבוד של תפילין לקמן סימן ל""ב. ולדעתי אחר מחילת כבודו, אין דמיונו עולה יפה. ועיין בב""י ביורה דעה סימן רע""א [ד""ה ומ""ש אבל] הביא דברי הרא""ש בהלכות קטנות, ושם תראה דגבי טויית ציצית גם להרא""ש פסול, כי הוא דומה לכתיבת הגט. דוק שם ותשכח:",". לא נמצא זה בדברי הרא""ש גבי ציצית. וגם הטור לא הזכיר כאן דבר זה. רק הב""י [טו, א סוף ד""ה ויהיו] יליף טויית ציצית מדין עיבוד של תפילין לקמן סימן ל""ב. ולדעתי אחר מחילת כבודו, אין דמיונו עולה יפה. ועיין בב""י ביורה דעה סימן רע""א [ד""ה ומ""ש אבל] הביא דברי הרא""ש בהלכות קטנות, ושם תראה דגבי טויית ציצית גם להרא""ש פסול, כי הוא דומה לכתיבת הגט. דוק שם ותשכח:","לא נמצא זה בדברי הרא""ש גבי ציצית וגם הטור לא הזכיר כאן דבר זה רק הב""י יליף טויית ציצית מדין עיבוד של תפילין לקמן סי' ל""ב ולדעתי אחר מחיל' כבודו אין דמיונו עולה יפה ועיין בב""י בי""ד סי' רע""א הביא דברי הרא""ש בהלק""ט ושם תראה דגבי טויית ציצית גם להרא""ש פסול כי הוא דומה לכתיב' הגט דוק שם ותשכח:"
טו,ה,"(מג""א ס""ק יב) ומ""ש ב""י כו'. ואני לא ידעתי למה יהיה כשר לדעת רש""י, ומה בכך דתפירה הוה חבור, ואכתי יש לחוש שמא ישייר מחוט התפירה, אם מהתפירה ולמטה יש קשר אגודל:",". ואני לא ידעתי למה יהיה כשר לדעת רש""י, ומה בכך דתפירה הוה חבור, ואכתי יש לחוש שמא ישייר מחוט התפירה, אם מהתפירה ולמטה יש קשר אגודל:","ואני לא ידעתי למה יהיה כשר לדעת רש""י ומה בכך דתפירה הוה חבור ואכתי יש לחוש שמא ישייר מחוט התפירה אם מהתפירה למטה יש קשר אגודל:"
טז,א,"(ט""ז ס""ק א) אע""כ שהכל תלוי בכיסוי הקטן כו'. כצ""ל:",". כצ""ל:",
כה,א,"(שו""ע סעיף א) אחר שלבש טלית מצוייץ יניח תפלין שמעלים בקדש. משמעות הדברים לפי שהתפילין יש בהם קדושה יותר מציצית, לכך מקדים הציצית, לפי שמעלין בקודש. והדבר תמוה, דאדרבה משום קדושתן היה להקדימן, ומשנה מפורשת בפרק כל התדיר [זבחים פט, א] כל המקודש מחבירו קודם את חבירו. אבל בב""י [ד""ה ואחר] מבואר הטעם שציצית קודם משום דציצית עדיף ששקולה כנגד כל המצות [נדרים כה, א], או משום דתדיר:",". משמעות הדברים לפי שהתפילין יש בהם קדושה יותר מציצית, לכך מקדים הציצית, לפי שמעלין בקודש. והדבר תמוה, דאדרבה משום קדושתן היה להקדימן, ומשנה מפורשת בפרק כל התדיר [זבחים פט, א] כל המקודש מחבירו קודם את חבירו. אבל בב""י [ד""ה ואחר] מבואר הטעם שציצית קודם משום דציצית עדיף ששקולה כנגד כל המצות [נדרים כה, א], או משום דתדיר:","(מחבר) משמעות הדברים לפי שהתפילין יש בהם קדושה יותר מציצית לכך מקדים הציצית לפי שמעלין בקודש דהדבר תמוה דאדרבא משום קדושתו היה להקדימו ומשנה מפורשת בפרק כל התדיר כל המקודש מחבירו קודם את חבירו אבל בב""י מבואר הטעם שציצית קודם משום דציצית עדיף ששקול' כנגד כל המצות או משום דתדיר:"
כז,ו,"(מג""א ס""ק ט) ומיהו במרדכי שם יש חולקים עיין שם. ונראה לענ""ד שאף החולקים שם היינו בהרגל עצמו כן מרצונו, ולכן סבירא להו דהרגלתו לאו כלום הוא, אבל מן השמים הרגלוהו דהיינו שנולד לו חולי בימינו ונוטל הכח ממנו וצריך לעשות כל מלאכתו בשמאל, בודאי דינו כאטר גמור:",". ונראה לענ""ד שאף החולקים שם היינו בהרגל עצמו כן מרצונו, ולכן סבירא להו דהרגלתו לאו כלום הוא, אבל מן השמים הרגלוהו דהיינו שנולד לו חולי בימינו ונוטל הכח ממנו וצריך לעשות כל מלאכתו בשמאל, בודאי דינו כאטר גמור:","ונלע""ד שאף החולקים שם היינו בהרגיל עצמו כן מרצונו ולכן ס""ל דהרגלתו לאו כלום היא אבל מן השמים הרגלוהו דהיינו שנולד לו חולי בימינו וניטל הכח ממנו וצריך לעשות כל מלאכתו בשמאל בודאי דינו כאיטר גמור:"
,י,"(מג""א ס""ק טז) כעין דל""ת כו'. מכאן משמע שאין עושין ד' אלא מצד אחד דלא כמו שנוהגים קצת לעשות ב' דלתי""ן מב' צדדין. לא ידעתי מה הפסד יש אם נראית ד' משני צדדין, דבודאי אין צריך להיות ד' רק מצד אחד, ועל זה קאמר בגמרא ונוייהן לבר שאם עושה מצד אחד צריך שיהיה לבר, ואם נראית רק בצד פנים פסול, אבל אם נראית משני צדדים לא גרע כלל. ותדע דהרי רש""י במנחות דף ל""ה ע""ב [ד""ה ונוייהן] פירש ונוייהן לבר על שחרות הרצועה, ואטו יהיה לפי רש""י קפידא שלא יהיו שחורות גם מבפנים, והרי בהדיא אמרו במנחות דף ל""ה ע""א בין ירוקות ובין שחורות וכו', ומוקי לה בפנים:",". מכאן משמע שאין עושין ד' אלא מצד אחד דלא כמו שנוהגים קצת לעשות ב' דלתי""ן מב' צדדין. לא ידעתי מה הפסד יש אם נראית ד' משני צדדין, דבודאי אין צריך להיות ד' רק מצד אחד, ועל זה קאמר בגמרא ונוייהן לבר שאם עושה מצד אחד צריך שיהיה לבר, ואם נראית רק בצד פנים פסול, אבל אם נראית משני צדדים לא גרע כלל. ותדע דהרי רש""י במנחות דף ל""ה ע""ב [ד""ה ונוייהן] פירש ונוייהן לבר על שחרות הרצועה, ואטו יהיה לפי רש""י קפידא שלא יהיו שחורות גם מבפנים, והרי בהדיא אמרו במנחות דף ל""ה ע""א בין ירוקות ובין שחורות וכו', ומוקי לה בפנים:","לא ידעתי מה הפסק יש אם נראת ד' משני צדדין דבודאי אין צריך להיות ד' רק מצד אחד ועל זה קאמר בגמרא ונוייהן לבר שאם עושה מצד אחד צריך שיהיה לבר ואם נראית רק בצד פנים פסול אבל אם נראית משני צדדים לא גרע כלל ותדע דהרי רש""י במנחו' דף ל""ה ע""ב פירש ונוייהן לבר על שחרות הרצועו' ואטו יהיה לפי רש""י קפידא שלא יהיו שחורות גם מבפנים והרי בהדיא אמרי' במנחות דף ל""ה ע""א בין ירוקו' ובין שחורות וכו' ומוקי לה בפני':"
לב,יח,"(מג""א ס""ק כה) אין מועיל [וכו'] רא""ם חלק א' סימן צ""ו כתב לגרור הדבק. הרא""ם פוסל, אלא שכתב שהשואל היתה דעתו להתיר ודחה הוא דבריו:",". הרא""ם פוסל, אלא שכתב שהשואל היתה דעתו להתיר ודחה הוא דבריו:","הרא""ם פוסל אלא שכתב שהשואל היה דעתו להתיר ודחה הוא דבריו:"
,,"(מג""א ס""ק כו) בשם תשובות מהרי""ל [וכו'] צריך רגל הכ""ף להיות כפלים כגג שלא תדמה כרי""ש. לפי טעם זה אין צריך לזהר אלא בכ""ף, אבל בשאר פשוטות לא שייך טעם זה. אבל הב""י בסימן ל""ו [מ, ב ד""ה כאף פשוטה] כתב בשם רא""ם [יראים השלם סימן שצט] שכל הפשוטות צריכין להיות ארוכות כשעור שאם נכפלו יהיו כפופות, ואמנם שם כתב הב""י עצמו הטעם שלא תדמה לרי""ש, ומסיק שאפילו בדיעבד פסול, וצ""ל דבשאר אותיות פשוטות הוא רק זהירות לכתחלה אבל בכ""ף פשוטה פסול אפילו דיעבד:",". לפי טעם זה אין צריך לזהר אלא בכ""ף, אבל בשאר פשוטות לא שייך טעם זה. אבל הב""י בסימן ל""ו [מ, ב ד""ה כאף פשוטה] כתב בשם רא""ם [יראים השלם סימן שצט] שכל הפשוטות צריכין להיות ארוכות כשעור שאם נכפלו יהיו כפופות, ואמנם שם כתב הב""י עצמו הטעם שלא תדמה לרי""ש, ומסיק שאפילו בדיעבד פסול, וצ""ל דבשאר אותיות פשוטות הוא רק זהירות לכתחלה אבל בכ""ף פשוטה פסול אפילו דיעבד:","לפי טעם זה אין צריך לזהר אלא בכף אבל בשאר פשוטות לא שייך טעם זה אבל הב""י בסי' ל""ו כ' בשם רא""ם שכל הפשוטות צריכין להיות ארוכות כשיעור שאם נכפלו יהיו כפופות ואמנם שם כתב הב""י עצמו הטעם שלא תדמה לרי""ש ומסיק שאפי' בדיעבד פסול וצ""ל דבשאר אותיות פשוטות הוא רק זהירות לכתחלה אבל בכ""ף פשוטה פסול אפילו דיעבד:"
לג,ד,"(מג""א ס""ק ז) עיין באה""ע סימן קל""א. הביא ראיה לסתור, ואמנם הנראה לעניות דעתי בזה שהמג""א לא נעלם ממנו דלרב חסדא שם בגיטין זה פסול. אמנם לא בא המג""א אלא לומר דלרב אחא [בר יעקב] זה כשר גם לרבנן. והנה לדעת רבינו חננאל [מובא ברשב""א שם ד""ה ולענין] שהוא היש אומרים שם באה""ע הוא ספיקא דדינא אם הלכה כרב חסדא או כרב אחא [בר יעקב], וכיון דתפלין שהשחירם גוי בלאו הכי אין פסולם ברור, אפילו ברצועות, רק ספק כמבואר בב""י כאן [ד""ה וכתוב] ולכן אם שוב השחירם ישראל הוה ספק ספיקא, זה הנראה לענ""ד לתרץ דינו של המג""א. אבל מכל מקום למעשה דעתי להחמיר, ובפרט שלהרמב""ם [גירושין ג, ד] שהוא דעה ראשונה שם באה""ע ודאי הלכה כרב חסדא:",". הביא ראיה לסתור, ואמנם הנראה לעניות דעתי בזה שהמג""א לא נעלם ממנו דלרב חסדא שם בגיטין זה פסול. אמנם לא בא המג""א אלא לומר דלרב אחא [בר יעקב] זה כשר גם לרבנן. והנה לדעת רבינו חננאל [מובא ברשב""א שם ד""ה ולענין] שהוא היש אומרים שם באה""ע הוא ספיקא דדינא אם הלכה כרב חסדא או כרב אחא [בר יעקב], וכיון דתפלין שהשחירם גוי בלאו הכי אין פסולם ברור, אפילו ברצועות, רק ספק כמבואר בב""י כאן [ד""ה וכתוב] ולכן אם שוב השחירם ישראל הוה ספק ספיקא, זה הנראה לענ""ד לתרץ דינו של המג""א. אבל מכל מקום למעשה דעתי להחמיר, ובפרט שלהרמב""ם [גירושין ג, ד] שהוא דעה ראשונה שם באה""ע ודאי הלכה כרב חסדא:","הביא ראיה לסתור ואמנם הנלע""ד בזה שהמחבר לא נעלם ממנו דלר' חסדא בגיטין זה פסול אמנם לא בא המג""א אלא לומר דלרב אחא זה כשר גם לרבנן והנ' לדע' ר' חננאל שהוא הי""א שם באה""ע הוא ספיקא דדינא אם הלכה כרב חסדא או כרב אחא וכיון דתפילין שהשחירם גוי בלא""ה אין פסול' ברור אפי' ברצועו' רק ספק כמבואר בב""י כאן ולכן אם שוב השחירם ישראל הוה ס""ס זה הנלע""ד לתרץ דינו של המג""א אבל מ""מ למעשה דעתי להחמיר ובפרט שלהרמב""ם שהוא דיעה ראשונ' הם באה""ע ודאי הלכה כרב חסדא:"
לו,,"(שו""ע סעיף ג)",,"ומה שאמרו בסוף פרק הבונ' הא דבעי זיוני כבר כ' הב""י בשם הרא""ם דזיוני אין פירושו רק שיהיה ראשו משוך ולא עגול:"
לט,א,"(מג""א ס""ק א) עד שיהא בן י""ח שנה. דבריו צריך עיון, דמה בכך שהוא בן י""ח שנה, אכתי צריך בדיקה אם הביא שתי שערות, ולא נזכר בשום מקום שיהיה בן י""ח עדיף מבן י""ג לענין בדיקת שערות:",". דבריו צריך עיון, דמה בכך שהוא בן י""ח שנה, אכתי צריך בדיקה אם הביא שתי שערות, ולא נזכר בשום מקום שיהיה בן י""ח עדיף מבן י""ג לענין בדיקת שערות:","דבריו צ""ע דמה בכך שהוא בן י""ח שנה אכתי צריך בדיקה אם הביא שתי שערות ולא נזכר בשום מקום שיהיה בן י""ח עדיף מבן י""ג לענין בדיק' שערות:"
,,"(מג""א ס""ק ג) וכן משמע מלשון הר""ן. הר""ן כתב זה במומר לדבר אחד, ולפי דברי המג""א דגם בתפילין שהוא מומר לתפילין אינו מפסל אלא בשבק התירא, אם כן צריך עיון מה הפרש יש בין מומר לתפילין למומר לאחד משאר עבירות, בשניהם אם הוא לתאבון כשר, ואם שביק התירא פסול. וצריך לומר ההפרש דמומר לאחת משאר עבירות אפילו שביק התירא אינו אסור מדרבנן, ובמומר לתפילין אסור מן התורה, דלא מקרי בן קשירה:",". הר""ן כתב זה במומר לדבר אחד, ולפי דברי המג""א דגם בתפילין שהוא מומר לתפילין אינו מפסל אלא בשבק התירא, אם כן צריך עיון מה הפרש יש בין מומר לתפילין למומר לאחד משאר עבירות, בשניהם אם הוא לתאבון כשר, ואם שביק התירא פסול. וצריך לומר ההפרש דמומר לאחת משאר עבירות אפילו שביק התירא אינו אסור מדרבנן, ובמומר לתפילין אסור מן התורה, דלא מקרי בן קשירה:","הר""ן כתב זה במומר לדבר אחד ולפי דברי המג""א דגם בתפילין שהוא מומר לתפילין אינו מפסל אלא בשבק התירא אם כן צ""ע מה הפרש יש בין מומר לתפילין למומר לאחד משאר עבירות בשניהן אם הוא לתיאבון כשר ואם שביק היתרא פסול וצ""ל ההפרש דמומר לאחד משאר עבירות אפילו שביק התירא אינו אסור אלא מדרבנן ובמומר לתפילין אסור מן התורה דלא מיקרי בר קשיר':"
מו,ט,"(מג""א ס""ק טז) בתשובה כתב לומר ג""כ. ובחול אם עדיין לא הניח תפילין, ודאי לא יכוין לצאת, כי הקורא קריאת שמע בלא תפילין מעיד עדות שקר [ברכות יד, ב]:",". ובחול אם עדיין לא הניח תפילין, ודאי לא יכוין לצאת, כי הקורא קריאת שמע בלא תפילין מעיד עדות שקר [ברכות יד, ב]:","ובחול אם עדיין לא הניח תפילין ודאי לא יכוין לצאת כי הקורא ק""ש בלא תפילין מעיד עדות שקר:"
נג,י,"(מג""א ס""ק יב) דהא אין מחזירין התפלה רק שאומר קדיש וברכו. ונראה לענ""ד דלכן כתב המחבר במוצאי שבת, והא ודאי דמוצאי שבת לאו דוקא, רק לאפוקי ליל שבת (שאם) [ששם] יש ברכה מעין שבע, והרי (במה) [בזה] מוציא ידי חובה למי ששכח ולא הזכיר של שבת. ואמנם בב""י [ד""ה ומדברי] כתב עוד טעם, לפי שתפלת ערבית הוא רשות. ולפי שהדרכי משה [אות ב] כתב שאין בינינו מנהג זה, קצרתי:",". ונראה לענ""ד דלכן כתב המחבר במוצאי שבת, והא ודאי דמוצאי שבת לאו דוקא, רק לאפוקי ליל שבת (שאם) [ששם] יש ברכה מעין שבע, והרי (במה) [בזה] מוציא ידי חובה למי ששכח ולא הזכיר של שבת. ואמנם בב""י [ד""ה ומדברי] כתב עוד טעם, לפי שתפלת ערבית הוא רשות. ולפי שהדרכי משה [אות ב] כתב שאין בינינו מנהג זה, קצרתי:","ונלע""ד דלכן כתב המחבר במוצאי שבת והא ודאי דמ""ש לאו דוקא רק לאפוקי ליל שבת ששם יש ברכת מעין שבע והרי בזה מוציא י""ח למי ששכח ולא הזכיר של שבת ואמנם בב""י כתב עוד טעם לפי שת""ע הוא רשות ולפי שהדרכי משה כתב שאין בינינו מנהג זה קצרתי:"
,,"(מג""א ס""ק יג) וכן כתב הש""ך בחו""מ סימן ל""ה. הש""ך שם בסוף ס""ק א' לא החליט זה:",". הש""ך שם בסוף ס""ק א' לא החליט זה:","הש""ך שם בסס""ק א' לא החליט זה:"
נד,ג,"(מג""א ס""ק ב) ממעמקים קראתיך ה' בין ישתבח ליוצר וצ""ע. ועיין בעטרת זקנים סימן נ""ו ס""ק ב' מה שכתב בשם רש""ל [שו""ת סימן סד], ועיין שם במג""א ס""ק ז'. ועיין ברמב""ם פרק ז' מהלכות תפלה [הלכה יג] שיש נוהגין לקרות שירת הים ושירת האזינו בין ישתבח ליוצר:",". ועיין בעטרת זקנים סימן נ""ו ס""ק ב' מה שכתב בשם רש""ל [שו""ת סימן סד], ועיין שם במג""א ס""ק ז'. ועיין ברמב""ם פרק ז' מהלכות תפלה [הלכה יג] שיש נוהגין לקרות שירת הים ושירת האזינו בין ישתבח ליוצר:","ועיין בעטרת זקנים סימן נ""ו ס""ק ב' מ""ש בשם רש""ל וע""ש במג""א ס""ק ז' ועיין ברמב""ם פ""ז מהלכות תפלה שיש נוהגין לקרות שירת הים ושירת האזינו בין ישתבח ליוצר:"
נח,א,"(מג""א ס""ק א) וכן משמע בגמרא דף ג' ע""א בתוספות ד""ה אלא למאן דגני ובגמרא כו'. כוונת המג""א דמדברי התוספות בצירוף דברי הגמרא מוכח כן, דמדברי התוספות שם מוכח דסיום אשמורה האחרונה היא עלות השחר, ומגמרא מוכח דשלש שעות היינו מסיום אשמורה אחרונה, ודו""ק:",". כוונת המג""א דמדברי התוספות בצירוף דברי הגמרא מוכח כן, דמדברי התוספות שם מוכח דסיום אשמורה האחרונה היא עלות השחר, ומגמרא מוכח דשלש שעות היינו מסיום אשמורה אחרונה, ודו""ק:","כוונת המג""א דמדברי התוס' בצירוף דברי הגמרא מוכח כן דמדברי התוס' שם מוכח דסיום אשמור' האחרונ' היא עלות השחר ומגמרא מוכח דשלש שעות היינו מסיום אשמור' אחרונה ודוק:"
סב,ה,"(מג""א ס""ק ג) העולת תמיד לא עיין סימן ס""ה סעיף ב'. ולענ""ד נראה דבסימן ס""ה מיירי שקרא כל קריאת שמע, אבל העולת תמיד בשם הכל בו [סוף סימן ט] הוסיף שאם אמר פסוק שמע ישראל ואח""כ הצבור אומרים שמע ישראל, צריך לענות עמהם, אף [ד]האומר [סימן סא סעיף ט] שמע שמע כאומר מודים מודים, מכל מקום בזה שלא יהיה נראה כאינו מודה למה שהצבור אומרים, יאמרם שנית. וכן משמע באמת לענ""ד לשון הכל בו שם שכתבו ואם אמרו היחיד כבר כו', ולשון אמרו שהוא לשון מכח משמעות הפסוק קאי לא על קריאת שמע:",". ולענ""ד נראה דבסימן ס""ה מיירי שקרא כל קריאת שמע, אבל העולת תמיד בשם הכל בו [סוף סימן ט] הוסיף שאם אמר פסוק שמע ישראל ואח""כ הצבור אומרים שמע ישראל, צריך לענות עמהם, אף [ד]האומר [סימן סא סעיף ט] שמע שמע כאומר מודים מודים, מכל מקום בזה שלא יהיה נראה כאינו מודה למה שהצבור אומרים, יאמרם שנית. וכן משמע באמת לענ""ד לשון הכל בו שם שכתבו ואם אמרו היחיד כבר כו', ולשון אמרו שהוא לשון מכח משמעות הפסוק קאי לא על קריאת שמע:","ולעד""נ דבסי' ס""ה מיירי שקרא כל קריאת שמע אבל הע""ת בשם הכלבו הוסיף שאם אמר פסוק שמע ישראל ואחר כך הצבור אומרים שמע ישראל צריך לענות עמהם אף האומר שמע שמע כאומר מודים מודי' מכל מקום בזה שלא יהיה נראה כאינו מודה למה שהצבור אומרים יאמרם שנית וכן משמע באמת לעכ""ע לשון הכלבו שם שכתב ואם אמרו היחיד כבר כו' ולשון אמרו שהוא לשון מכח משמעות הפסוק קאי לא על קריאת שמע:"
סו,ז,"(ט""ז ס""ק ו) מה שאומרים במערבית [כו'] מלך צור ישראל וגואלו שהוא נגד התלמוד. ולענ""ד נראה דבגמרא לא קפיד אלא שלא יאמר בקריאת שמע והלל ברוך אתה י' גואל ישראל כמו בתפלה, משום דגואל אף שהוא לשון הוה מכל מקום טפי משמע לעתיד, אבל בירושלמי מיירי שאומר מלך צור ישראל וגואלו, וצור וודאי לשון הוה הוא וגם לשון וגואלו הוא דומיא דצור, ובזה חזינן דקאי לשעבר, וא""כ גם במערבית ניחא:",". ולענ""ד נראה דבגמרא לא קפיד אלא שלא יאמר בקריאת שמע והלל ברוך אתה י' גואל ישראל כמו בתפלה, משום דגואל אף שהוא לשון הוה מכל מקום טפי משמע לעתיד, אבל בירושלמי מיירי שאומר מלך צור ישראל וגואלו, וצור וודאי לשון הוה הוא וגם לשון וגואלו הוא דומיא דצור, ובזה חזינן דקאי לשעבר, וא""כ גם במערבית ניחא:","(ט""ז) ולענ""ד נראה דבגמרא לא קפיד אלא שלא יאמר בק""ש והלל בא""י גואל ישראל כמו בתפלה משום דגואל אף שהוא לשון הוה מ""מ טפי משמע לעתיד אבל בירושלמי מיירי שאומר מלך צור ישראל וגואלו וצור ודאי לשון הוה הוא וגם לשון וגואלו הוא דומיא דצור ובזה חזינן דקאי לשעבר ואם כן גם במערבית ניחא:"
סט,א,"(מג""א בהקדמה) אלא היכא דלא בריך על שמע כדאמרן דבכל גוני שרי ליה למפתח בברכו לנפשיה אי אחרינא בגיניה ובלבד בצבור, כצ""ל. ועיין שיירי כנסת הגדולה סימן נ""ז [הגה""ט אות א]:",". ועיין שיירי כנסת הגדולה סימן נ""ז [הגה""ט אות א]:","דבכל גווני שרי לי' למפתח בברכו לנפשי' או אחרינא בגיני' ובלבד בצבור כצ""ל ועיין שכנה""ג סימן נ""ז:"
,,"(מג""א ס""ק ד) ולא שמעו קדיש וקדושה וכו'. הרדב""ז לפי הנראה חולק על פסק המחבר:",". הרדב""ז לפי הנראה חולק על פסק המחבר:","הרדב""ז לפי הנרא' חולק על פסק מחבר:"
עא,א,"(מג""א ס""ק א) אבל ברכות השחר נראה לי דלא יאמר כיון שבשעת חובתו היה פטור כמו שכתוב ביו""ד סימן שמ""א סעיף ב' לענין הבדלה. הביא ראיה לסתור, ואע""פ כן הדין אמת. ועיין ביו""ד סימן שצ""ו סעיף ג', ועיין בט""ז שם [ס""ק ב]:",". הביא ראיה לסתור, ואע""פ כן הדין אמת. ועיין ביו""ד סימן שצ""ו סעיף ג', ועיין בט""ז שם [ס""ק ב]:","הביא ראיה לסתור ואעפ""כ הדין אמת ועיין בי""ד סי' שצ""ו סעיף ג' ועיין בט""ז שם:"
