Index_Title,Jerusalem_Talmud_Mechon_Mamre,Schwab_fr,id_paragraphe,missing_footnotes
Jerusalem Talmud Nazir 3:7:3,תני רבי ישמעאל בר רבי יוחנן בן ברוקה לא נחלקו על מי שהיו שתי כיתי עדים מעידות אותו שיהא נזיר בקל שבהן ועל מה נחלקו על שני עדים שבית שמאי אומרים נחלקה העדות ואין נזירות ובית הלל אומרים יש בכלל חמש שתים שיהא נזיר שתים:,"- <sup>93</sup><i class=""footnote"">""En tête est un passage traduit en (Yebamot 15, 5)  ; Cf. (Sanhedrin 5, 2) ( 22d).""</i> On a enseigné que R. Ismaël, fils de R. Yohanan b. Broqa, dit: Il n’y a pas de contestation entre Shammaï et Hillel sur ce fait que, lorsque deux groupes de témoins venant attester au sujet de quelqu’un différent dans leurs déclarations sur la durée du Naziréat, l’homme visé sera astreint à la plus petite des périodes attestées. Sur quoi donc porte le différend? Sur le cas où il y a seulement deux témoins, dont l’un prétend que l’homme s’est engagé pour deux ans, et l’autre pour cinq ans: d’après l’école de Shammaï, il y a division de témoignage, et dès lors aucun Naziréat (même le plus faible) n’est attesté avec légalité (par deux); d’après l’école de Hillel, le nombre cinq (attesté par l’un) comprend au moins le nombre deux (attesté par l’autre), et par conséquent l’homme visé sera astreint au Naziréat de deux ans.",,
Jerusalem Talmud Nazir 4:1:1,מי שאמר הריני נזיר ושמע חבירו ואמר ואני ואני ואני כולן נזירין הותר הראשון הותרו כולן הותר האחרון האחרון מותר וכולן אסורין הריני נזיר ושמע חבירו ואמר פי כפיו ושערי כשערו הרי זה נזיר הריני נזיר ושמעה אשתו ואמרה ואני מיפר את שלה ושלו קיים הריני נזירה ושמע בעלה ואמר ואני אינו יכול להפר:,"Quelqu’un a pris l’engagement d’être Nazir, et aussitôt après, son prochain l’ayant entendu s’écrie: “et moi” (je le serai aussi), ainsi dit plusieurs fois; tous seront alors déclarés Nazir. Dès que le premier est délivré, tous le seront; mais si le dernier est libéré, celui-là seul le sera, et tous les autres restent à l’état interdit. Si, en entendant l’engagement au Naziréat, le prochain s’écrie: “que ma bouche soit comme la sienne, ma chevelure comme la sienne”, il sera de ce fait aussi Nazir. Si en entendant son mari s’engager au Naziréat une femme s’écrie: “et moi”, le mari peut annuler ce vœu, tout en maintenant le sien. Au contraire, si le mari entendant la femme prendre cet engagement s’écrie: “et moi”, il ne pourra plus annuler ce vœu (qu’il a ainsi confirmé).",1458,
Jerusalem Talmud Nazir 4:1:2,"כן היא מתניתא ואני ואני מאן תנא ווים רבי יודה ברם כר""מ אני אני מתניתא שהיו כולהם בתוך כדי דיבורו של ראשון תני הותר האמצעי ממנו ולמטן מותר ממנו ולמעלן אסור מתניתא אפילו אין כולהם בתוך כדי דיבורו של ראשון אלא בתוך כדי דיבורו של זה וזה בתוך כדי דיבורו של זה כמה הוא כדי דיבורו ר' סימון בשם ריב""ל כדי שאילת שלום בין אדם לחבירו אבא בר בר חנה בשם רבי יוחנן כדי שאילת שלום בין הרב לתלמיד ויאמר לו שלום עליך רבי","Il faut rectifier ainsi le texte de la Mishna: “… et moi, et moi” (expression dite seulement deux fois, non trois fois, comme l’a le texte ordinaire). D’après l’avis de quel docteur, la présence de la conjonction et est-elle indispensable (pour constituer la communauté de devoirs)? Ce doit être d’après R. Juda <sup>95</sup><i class=""footnote"">Cf. ci-dessus, (1, 2), commencement, et ci-après, (Qidushin 2, 1) ( 62b).</i>; selon R. Meir au contraire, il suffit que le prochain se soit écrié: “Moi, moi” (pour entraîner la même obligation); car, dans le sens de la Mishna, cet énoncé a eu lieu au moment même où le premier auteur du vœu venait de l’exprimer. Mais n’a-t-on pas enseigné (dans une barayeta): Si celui du milieu se trouve libéré, celui qui se trouve après lui sera libéré du même coup, tandis que celui qui le précède reste sous le coup de l’interdit (N'en résulte-t-il pas que le troisième énoncé aura été fait plus tard)? Cette barayeta, en effet, est d'un autre avis, et, selon elle, tous n’ont pas besoin de s’être exprimés pendant que le premier a parlé; il suffit que le second ait parlé lorsque le premier parlait, et il suffit que le second ait parlé lorsque le premier s’exprimait ainsi, et que le suivant ait parlé pendant que le second achevait son énoncé. Qu’appelle-t-on “pendant le parler” (ou de suite)? On nomme ainsi, dit R. Simon au nom de R. Josué b. Levi <sup>96</sup><i class=""footnote"">V. J., (Berakhot 2, 1) .</i>, le temps qui s’écoule à présenter le salut (bref) à son prochain. Selon Aba b. Hana au nom de R. Yohanan, c’est le temps que l’élève met à saluer son maître, en lui disant: “Salut à toi, mon maître” (salut un peu plus long que pour le prochain).",1458,
Jerusalem Talmud Nazir 4:1:3,אחד שאמר הריני נזיר מאה יום ושמע חבירו ואמר ואני מאה יום וחזר ואמר ואני נעשה עיקר טפילה אחד שאמר הריני נזיר ואמר ואיני בתוך דיבורו של ראשון ושמע חבירו ואמר ואני בתוך כדי דיבורו של שני הותר הראשון הותר השני הותר השני לא הותר השלישי אחד שאמר הריני נזיר שתים ושמעו שנים ואמרו ואנו נזירין שתים או כל אחד ואחד שתים הוא הותר הותרו הן הותרו הן לא הותר הוא שנים שאמרו הרי אנו נזירין ושמע אחד ואמר ואני תחת שניהן נזר או תחת כל אחד ואחד נזר הותרו הן הותר הוא הותר הוא לא הותרו הן,"Si quelqu’un a déclaré vouloir être Nazir centre jours, et son prochain qui l’a entendu s’écrier: “et moi cent jours”, puis il recommence et dit: “et moi”, le principal, ou premier devient l’accessoire du second (qui a dit: “et moi”, lorsque ce dernier sera libéré, le premier le sera aussi). Lorsqu’après déclaration du premier d’être Nazir, son prochain l’a entendu et s’est écrié: “Et moi”, pendant que le premier venait d’énoncer son vœu (de suite après), puis un 2e l’a entendu et s’est écrié à son tour: “et moi” pendant que le 2e finissait son expression, dès que le premier est libéré, le second l’est aussi; mais la libération ‘entraîne pas d’elle-même la libération du 3e. Si quelqu’un a dit: “je veux être Nazir 2 fois”, puis deux personnes qui l’ont entendu disent: “Et nous voulons être 2 Nazir”, quel sens attachera-t-on à ces derniers mots? Dira-t-on que chacun d’eux comptera une période isolée, ou faut-il entendre que chacun d’eux assume une double période d’abstinence (Question non résolue). Certes, dès que le premier a été libéré, eux le seront au même moment mais lorsqu’eux le sont, cela n’entraîne pas forcément la libération du premier (qui est deux fois engagé). Si deux individus ont déclaré chacun vouloir être Nazir, puis quelqu’un les entend et dit: “Moi aussi”, dira-t-on que sa déclaration équivaut à un double engagement, ou qu’il veut seulement être une fois Nazir comme chacun d’eux? (question non résolue). Il est évident en ce cas que lorsque les deux premiers seront libérés, le prochain qui les a imités le sera aussi; mais lorsque lui sera libéré, il ne s’en suivra pas forcément qu’eux le seront aussi.",,
Jerusalem Talmud Nazir 4:1:4,פי מן היין ראשי מן התגלחת ידי מן הטומאה רגלי מן הטומאה ראשי נזיר כבידי נזירה נזיר הילוכי נזיר דיבורי נזיר לא אמר כלום למה שהתפיס את הנדר בדבר שהנשמה תלויה בו נדר נדר מה נדר שנאמר להלן דבר שהנשמה תלויה בו אף נדר שנאמר כאן דבר שהנשמה תלויה בו,"L’expression d’engagement au Naziréat, “que ma bouche soit comme la sienne”, impliquera l’interdit spécial du vin; la suivante, “que ma chevelure soit etc.”, s’appliquera à la défense de se raser; “que ma main” évite l’impureté, et “mon pied” d’entrer dans un lieu impur; ainsi il suffit d’avoir dit: “que ma tête soit Nazir”, ou “que ma main le soit”;mais dire “que ma marche soit celle d’un Nazir”, ou “que ma parole soit telle”, ce n’est rien faute d’avoir spécifié la défense. Pourquoi cette distinction? C’est que, par les premières expressions, le vœu s’attache à des objets dont la vie dépend (p. ex. la bouche, la tête, etc.). C’est une déduction tirée, par analogie, des termes vœu (usités pour les estimations faites au Temple, (Lv 27, 2), et pour l’abstinence du Nazir, (Nb 6? 2): comme ailleurs (pour les estimations) il s’agit de corps vivant, il en sera de même ici.",,
Jerusalem Talmud Nazir 4:1:5,הותר הוא היא הותרה הותרה היא הוא לא הותר,"Par le fait que le mari est libéré, la femme le sera aussi; mais si elle est libérée, lui ne le sera pas du même coup; car, dit la Mishna, “il peut annuler l’engagement de sa femme, et le sien sera maintenu”.",,
Jerusalem Talmud Nazir 4:1:6,מה הן ואני מה את עבד לה באמן וקיים לך או יפה עשית דרבי חייה רובה ורבי הושעיה רובה תני האשה שנזרה בנזיר ושמע בעלה ואמר לה מה ראית שתזורי מדוע עשית שנזרת ולא הייתי רוצה שתזורי אין כאן נדר אין כאן שבועה לא אמר כלום אבל אם אמר יפה עשית שנזרת וכך הייתי רוצה שתזורי ואילו לא נזרת הייתי מזירך תני רבי חייה כולהם אינו יכול להפר תני רבי הושעיה כולהם יכול להפר עד שיאמר באמן וקיים ליך עוד אינו יכול להפר:,"Dans quel sens faut-il entendre ce que la Mishna dit ensuite: “si le mari (ayant entendu sa femme) ajoute: et moi” etc.? C’est comme s’il disait: “Amen, et que ce vœu te soit maintenu”, ou “Tu as bien fait”, conformément à l’avis de R. Hiya le grand: tandis que R. Oshia le grand est d’un avis opposé. Or, on a enseigné <sup>99</sup><i class=""footnote"">V. B., Nedarim 77b.</i>: Si une femme s’est engagée par vœu à être Nazir, puis son mari qui l’a entendue lui dit: “Qu’as-tu songé à contracter un engagement? Pourquoi t’es-tu déclarée Nazir? Je ne veux pas que tu sois liée; qu’il n’y ait de ta part ni vœu, ni serment”, c’est comme s’il n’avait rien dit (ce n’est pas la formule admise pour l’annulation); mais si le mari a dit: “tu as bien fait de t’engager au Naziréat, et c’est ainsi que je désirais te voir liée; si tu ne l’avais pas fait, je t’aurais engagée”, ce sera une formule en litige: selon l’enseignement de R. Hiya, le mari ne peut plus annuler toutes ces expressions; selon l’opinion de R. Oshia, le mari peut revenir sur ces termes, pour les annuler, jusqu’à ce qu’il ait dit: “Amen, que le vœu te soit maintenu”; alors, ce sera indestructible.",,
Jerusalem Talmud Nazir 4:2:1,הריני נזיר ואת ואמרה אמן מיפר את שלה ושלו בטל הריני נזירה ואתה שמע בעלה ואמר ואני אינו יכול להפר:,"Lorsque le mari <sup>98</sup><i class=""footnote"">""Nous plaçons ici le §2, selon la place qu'il occupe correctement dans l'édition de Venise et celles qui l'ont suivie, avant le texte talmudique auquel celui-ci se réfère ; l'édition de Jitomir, si soignée d'ordinaire et amendée du reste par ses commentaires, comme ce même plus bas.""</i>, après s’être engagé au Naziréat, dit de plus à sa femme: “et toi”? (si elle veut aussi être Nazir), et elle répond: Amen (oui), il peut annuler l’engagement de sa femme, et le sien est maintenu. Lorsqu’au contraire la femme, après s’être engagée au Naziréat, dit au mari: “et toi”, puis celui-ci l’entend et dit: “et moi”, il ne peut plus annuler ce vœu (qu’il a ainsi confirmé).",1459,
Jerusalem Talmud Nazir 4:2:2,הותרה היא הותר הוא הותר הוא לא הותרה היא ר' אבהו בשם ר' יוחנן מפני שהוא כתולה נדרו בה באומר על מנת ואת,"Si elle est libérée, le mari est libéré du même coup (le vœu ayant été annulé par lui); mais de ce que lui est libéré, il n’en résulte pas qu’elle le soit (puisqu’il peut annuler le vœu de la femme, tout en maintenant le sien); car, dit R. Abahou au nom de R. Yohanan <sup>100</sup><i class=""footnote"">J., (Nedarim 10, 8) .</i>, il fait pour ainsi dire dépendre son vœu d’elle, en émettant la condition “et toi” (si donc il annule le vœu de la femme, le sien disparaît).",1459,
Jerusalem Talmud Nazir 4:2:3,רבי אבהו בשם רבי יוחנן הבעל שאמר אין כאן נדר אין כאן שבועה לא אמר כלום זקן שאמר מופר ליך בטל ליך לא אמר כלום אלא זה כהילכתו וזה כהילכתו הבעל אומר מופר ליך בטל ליך וזקן אומר אין כאן נדר אין כאן שבועה:,"R. Abahou ajoute au nom de R. Yohanan: La formule dite par le mari “ce n’est pas là un vœu, ce n’est pas un serment”, n’équivaut à rien (ne compte pas), pas plus que la libération par le sage disant: “qu’il te soit délié”, ou “annulé par toi”; mais voici le formulaire que devra adopter chacun d’eux. Le mari dira: “Qu’il soit délié par toi”, ou “annulé pour toi”; le savant dira: “ce n’est pas là un vœu, ce n’est pas un serment”.",,
Jerusalem Talmud Nazir 4:3:1,האשה שנדרה בנזיר והיתה שותה ביין ומיטמאה למתים הרי זו סופגת את הארבעים היפר לה בעלה והיא לא ידעה שהיפר לה בעלה והיתה שותה ביין ומיטמאת למתים אינה סופגת את הארבעים רבי יהודה אומר אם אינה סופגת את הארבעים תספוג מכות מרדות:,"Si une femme engagée par vœu au Naziréat boit du vin, ou se rend impure pour des morts, elle subira la peine des coups de lanière <sup>101</sup><i class=""footnote"">V. (Zevahim 6, 5).</i>. Si son mari a annulé ce vœu sans qu’elle le sache, et qu’elle boit du vin, ou se rend impure pour les morts, elle ne subira pas la dite pénalité. Toutefois, dit R. Juda, elle ne subira pas les quarante coups (peine légale), mais le nombre (illimité) pour rébellion.",1460,
Jerusalem Talmud Nazir 4:3:2,מלקות תורה ארבעים חסר אחת אומדין אותו אם יש מלקין אותו ואם לאו אין מלקין אותו מכת מרדות חובטין אותו עד שיקבל או עד שתצא נפשו,"La pénalité des coups de lanière <sup>102</sup><i class=""footnote"">V. (Makot 3, 6).</i>, selon la loi, est de 40 coups moins un (= 39); mais on estimera si l’individu condamné est capable de supporter ce nombre, et en ce cas on les lui appliquera; si non, on le frappera autant de fois qu’il est apte à le supporter (sans danger mortel). Au contraire, la pénalité pour rébellion sera appliquée (sans limite) jusqu’à ce que le coupable fasse amende honorable, ou qu’il rende l’âme.",1460,
Jerusalem Talmud Nazir 4:3:3,כתיב (במדבר ל) וה' יסלח לה מגיד שטעונה סליחה כשהיה ר' יעקב מגיע לפסוק זה היה אומר מי שנתכוון שיעלה בידו בשר חזיר ועלה בידו בשר כשירה צריך כפרה המתכוין שיעלה בידו בשר חזיר ועלה בידו בשר חזיר על אחת כמה וכמה,"Quant au verset (Nb 30, 13), Dieu lui pardonnera, il s’applique à notre cas et indique que la femme (dont le mari a annulé le vœu sans qu’elle sache, et qui a eut le tort de transgresser son vœu de Naziréat) a besoin de pardon (quoique l’annulation par le mari lui ait évité une transgression). Lorsque R. Jacob arrivait à l’explication de ce verset, il disait <sup>103</sup><i class=""footnote"">V. B., Qidushin 81.</i>: puisque l’individu qui avait l’intention de prendre un morceau de chair de porc, et qui se trouve avoir pris de la viande propre à la consommation (comme la femme fautive, dont le mari avait annulé le vœu), a besoin de pardon; à plus forte raison faut-il à celui qui avait l’intention de manger de la viande de porc et en a pris réellement.",,
Jerusalem Talmud Nazir 4:3:4,תני האשה שנדרה בנזיר ושמעה חבירתה ואמרה ואני ושמע בעלה של ראשונה ואמר מותר ליך הראשונה מותרת והשנייה אסורה רבי שמעון אומר אם אמרה לא נתכוונתי אלא להיות כמותה וכיוצא בה אף השנייה מותרת,"On a enseigné <sup>104</sup><i class=""footnote"">Tossefta à ce traité, ch. 2.</i>: Si une femme s’est engagée par vœu à être Nazir, puis sa voisine qui l’a entendue, déclare son vœu annulé, la première femme sera libérée, mais la seconde reste enchaînée par le vœu; selon R. Simon, si la seconde femme dit: “je n’ai eu l’intention que d’être comme elle, ou d’être de même”, celle-ci aussi sera libérée du même coup (par analogie d’état).",,
Jerusalem Talmud Nazir 4:3:5,"תמן תנינן רבי לעזר אומר עד שיאמר שבועה באחרונה רבי שמעון אומר עד שיאמר שבועה על כל אחת ואחת אמר רבי יוחנן דברי רבי שמעון נמצא שאין בידו חטים פטור על השאר אמר רבי אבא אוף רבי יודה מודה בה נמצא שאין בידו חטין מהו שתחול עליו שאר המינין חברייא אמרין לא חלה רבי זעירא אמר חלה א""ר יעקב בר אחא מתניתא מסייע לחברייא האשה שנדרה בנזיר ושמעה חבירתה ואמרה ואני ושמע בעל הראשונה והיפר לה הראשונה מותרת והשנייה אסורה רבי שמעון אומר אם אמרה לא נתכוונתי אלא להיות כמותה וכיוצא בה אף השנייה מותרת מפני שאמרה להיות כמותה וכיוצא בה הא אם לא אמרה להיות כמותה וכיוצא בה הראשונה מותרת והשנייה אסורה מה אם תמן שאין שם עיקר נזירות את אומר חלה כאן שיש כאן עיקר שבועה לא כל שכן מהו דא""ר יוחנן דברי ר' שמעון נמצא שאין בידו חיטין ופטור על השאר במתפיש באומר שעורין יהו כחיטין כוסמין יהו כחיטין","On a enseigné ailleurs <sup>105</sup><i class=""footnote"">Shevuot 5, 3.</i>: Lorsque cinq personnes réclament à quelqu’un un dépôt qu’elles prétendent lui avoir confié, et le défendeur répond qu’il jure ne pas en avoir à elles, il n’est qu’une fois coupable (en cas de faux); mais s’il répond qu’il jure n’avoir en main “ni à toi, ni à toi, etc.” (à chaque personne), il est coupable autant de fois qu’il s’adresse à chacun; selon R. Eléazar, il est autant de fois coupable, lorsque le mot “serment” à chaque personne (et pas seulement à la fin de l’ensemble); et il en est de même lorsqu’à celui qui réclame le dépôt confié de froment, d’orge et d’épeautre, le défendeur répond par serment ne pas l’avoir <sup>106</sup><i class=""footnote"">Ces textes, à peine visés dans le Talmud tel qu'il est sous nos yeux, l'ont été d'après la Mishna précitée.</i>. Or, R. Yohanan dit à ce sujet: il résulte de l’avis de R. Simon que lorsque le défendeur a démontré n’avoir pas eu de froment, il est dispensé de jurer pour le reste (le serment pour le premier point englobe alors le tout). En effet, dit R. Aba, R. Juda adopte aussi cet avis (de dispense, et la discussion subsiste seulement lorsque du froment lui reste en main). Si (d’après R. Simon) le défendeur qui a juré ne rien avoir en dépôt (pour chaque point à part) a démontré n’avoir pas de froment, son serment est-il réversible sur les autres denrées qu’il possède (est-il coupable de faux), ou non (en raison de l’exactitude pour le premier point)? Selon les compagnons d’étude, ce serment n’est réversible sur le reste; selon R. Zeira, il l’est. R. Jacob b. Aha dit que l’enseignement précité confirme l’avis des compagnons d’étude, en disant: Si une femme s’est engagée par vœu d’être Nazir, puis sa voisine qui l’a entendue, s’écrie: “et moi”, ensuite le mari de la première femme l’ayant entendue déclare son vœu annulé, la première femme sera libérée, mais la seconde reste enchaînée par le vœu; selon R. Simon, si la seconde femme dit: “je n’ai eu l’intention que d’être comme elle, ou d’être de même”, celle-ci aussi sera libérée du même coup (par analogie d’état). Si donc elle n’a pas déclaré vouloir être comme elle, ou de même qu’elle, la première seule sera libérée, non la seconde (par application des paroles de la seconde femme au premier dire de la voisine; de même ici, le serment sera seulement applicable à la première sorte, non aux autres). Toutefois, on pourrait aussi faire la déduction inverse (à l’appui de l’avis de R. Zeira): dans cet enseignement, parlant de la seconde femme qui n’a pas émis de vœu formel, il est dit que l’interdit du premier moment lui est applicable; à plus forte raison le serait-il au présent cas, où le serment est un fait essentiel (direct) à cet homme. Pourquoi R. Yohanan dit-il que, selon l’avis de R. Simon, l’homme qui a prêté serment de n’avoir en dépôt ni froment, ni orge, ni épeautre, ayant prouvé n’avoir pas de froment, est dispensé du reste? (N’est-ce pas contraire à ce raisonnement par a fortiori)? On peut supposer le cas où cet homme aura dit: “l’orge sera comme le froment”, ou “l’épeautre sera comme le froment” (à l’instar de la voisine qui, entendant la première femme formuler un vœu, s’écrie vouloir être “comme elle”; en ce cas, la seconde est aussi libérée).",,
Jerusalem Talmud Nazir 4:3:6,פשיטא דא מילתא לא היפר לה בעלה של ראשונה ועברה על נדרה לוקה שנייה מהו שתלקה אמר רבי יוסה מאחר שזו לוקה זו לוקה אמר רבי לא רבי שמעון היא ותיעשה שנייה כאומרת הריני נזירה לאחר עשרים יום ר' שמעון כדעתיה רבי שמעון פוטר שלא נתנדב כדרך המתנדבין:,"Il est un fait certain: c’est que si le mari de la première femme n’a pas annulé le vœu de celle-ci, et elle l’a transgressé, elle mérite la peine des coups de lanière; mais quelle est la règle pour la voisine (qui se réfère à la première)? (La pénalité ne se reporte-t-elle pas sur celle-ci, si elle n’est pas encore tenue pour Nazir, ou bien sera-t-elle considérée plus tard comme telle et coupable dès lors)? -Oui, dit R. Yossa, puisque l’une est passible de la pénalité, la seconde le sera aussi. Cet avis, dit R. Ila, exprime celui de R. Simon (qui admet la relation complète entre les deux). Mais (bien qu’elle doive attendre), est-ce que la seconde période de Naziréat n’a pas de prise sur celle-ci, lorsqu’elle déclare vouloir être Nazir au bout de vingt jours (après que le supplément, pour interruption de la première, se trouve accompli)? -Non, dit R. Simon, c’est conforme à ce qu’il dit ailleurs <sup>107</sup><i class=""footnote"">Cf. ci-dessus, (2, 4).</i>: Il y a dispense du vœu lorsque celui-ci n’a pas été exprimé selon l’usage ordinaire (ce qui fait p. ex. qu’une offrande de farine d’orge ne compte pas; de même ici, la formule de vœu de la voisine n’est pas admise, et elle ne sera pas engagée).",,
Jerusalem Talmud Nazir 4:4:1,האשה שנדרה בנזיר הפרישה את בהמתה ואחר כך היפר לה בעלה אם שלו היתה בהמה תצא ותרעה בעדר ואם משלה היתה בהמה החטאת תמות ועולה תיקרב עולה ושלמים יקרבו שלמים ונאכלין ליום אחד ואינן טעונין לחם היו לה מעות סתומים יפלו לנדבה מעות מפורשים דמי חטאת ילכו לים המלח לא נהנין ולא מועלין דמי עולה יביאו עולה ומועלין בהן דמי שלמים יביאו שלמים ונאכלין ליום אחד ואינן טעונין לחם:,"Lorsqu’une femme s’est engagée au Naziréat et a désigné des animaux (à offrir en sacrifice à l’issue de la période de l’abstinence), puis le mari a déclaré ce vœu annulé, au cas où ces animaux appartenaient au mari, ils pourront aller paître dans les prairies jusqu’à ce qu’ils aient un défaut qui permette de les consommer. Au cas où les animaux sont à la femme, il faut laisser l’animal destiné au sacrifice de péché mourir de lui-même <sup>108</sup><i class=""footnote"">On ne peut ni le consumer, ni l'offrir sur l'autel, n'étant pas consacré. Cf. (Yoma 6, 1).</i>, l’holocauste devra être entièrement consumé, et le sacrifice pacifique sera offert comme tel (admissible aussi sans qu’il soit dû); mais il faudra l’avoir mangé au bout d’un jour (comme pour le Nazir), et on ne l’accompagne pas du pain offert d’ordinaire. Lorsque la femme a destiné de l’argent pour ces offres ultérieures d’une façon indéterminée, cet argent échoira à la caisse des dons volontaires. Mais si l’argent a reçu une destination spéciale pour chaque sacrifice, la somme représentant le sacrifice de péché devra être jetée à la mer morte (complètement perdue), sans que l’on puisse en jour <sup>109</sup><i class=""footnote"">Cf. (Pessahim 2, 1).</i>, mais sans qu’une telle jouissance (par mégarde) soit qualifiée de prévarication des saintetés. Pour l’argent représentant un holocauste, on offrira au Temple un holocauste, et ce serait un abus de sainteté d’en profiter. Enfin, pour l’argent représentant le sacrifice pacifique, on offrira un tel sacrifice, que l’on devra avoir consommé au bout d’un jour, sans l’accompagner de l’offre du pain.",1461,
Jerusalem Talmud Nazir 4:4:2,הא ליקדש קדשה אלא בשנתן לה אחר מתנה ואמר לה על מנת שלא יהא לבעליך רשות בהן שלה הן אמר רבי מתנייה במשלטת על נכסיו ואם בא ומיחה לא קדשה ואם לאו קדשה,"La femme (dont le vœu a été annulé) n’est pas tenue d’offrir la victime désignée pour le sacrifice; mais celle-ci est du moins consacrée; pourquoi cette consécration est-elle effective, puisque la femme ne possède rien de son chef? Il peut s’agir du cas, fut-il répondu, où un autre lui a donné l’animal en présent, avec cette condition que son mari n’aura aucun droit sur ce présent. Mais comment admettre le cas où il s’agit d’une bête appartenant à la femme <sup>110</sup><i class=""footnote"">""Cf. ci-après, J., (Qidushin 1, 2) ( 60a) ; (Nedarim 11, 8) .""</i>, tandis que la Mishna dit que c’est à lui le mari? On peut admettre, dit R. Mathnia, qu’elle a reçu de lui la gestion des biens (en ce qui touche à leurs biens communs); en ce cas, lorsque le mari s’oppose à l’accomplissement du sacrifice, ce dernier n’aura pas été considéré (d’avance) comme sacré; mais si le mari ne s’y est pas opposé, la victime sera consacrée (avec ses conséquences légales).",1461,
Jerusalem Talmud Nazir 4:4:3,תמן את מוצא אומר תרעה בעדר וכא את אמר אכן תמן הזקן עוקר את הנדר מעיקרו ברם הכא אינו עוקר אלא מיכן ולבא,"On a dit ailleurs <sup>111</sup><i class=""footnote"">Ci-après, (5, 4), au sujet d'un Nazir qu'un sage a relevé de vœu.</i>: l’animal consacré (mais non offert) pourra sortir et aller paître dans la prairie jusqu’à l’arrivée d’un défaut <sup>112</sup><i class=""footnote"">Pour pouvoir être utilisé.</i>, tandis qu’ici l’on dit: “S’ils sont allés, il faut laisser l’animal destiné au sacrifice du péché mourir de lui-même, etc.”? -Là-bas, fut-il répondu, le sage, par son annulation du vœu <sup>113</sup><i class=""footnote"">Voir J., (Ketubot 7, 9) .</i>, produit un effet rétroactif (comme s’il n’y avait pas eu de vœu, et l’animal n’est pas tenu pour consacré), tandis qu’ici l’annulation du vœu par le mari produit seulement un effet ultérieur (non rétroactif).",,
Jerusalem Talmud Nazir 4:4:4,מי היפר את שעליה אמר ר' יוסי בן חנינה גזירת הכתוב היא הפר את נדרה הפר את מה שעליה מי שהוא היפר נדרה הוא מיפר מה שעליה,"Puisqu’il ne s’agit que de l’avenir, comment le mari peut-il annuler le sacrifice que la femme s’est déjà imposé? -On le déduit, dit R. Yossé b. Hanina, de ce que la prescription biblique dit (Nb 30, 9): il annule le vœu qui pèse sur elle; selon ce dernier terme superflu, le mari qui annule le vœu peut aussi annuler la suite du vœu (p. ex. le sacrifice).",,
Jerusalem Talmud Nazir 4:4:5,"תני אין טעונין לא לחם ולא זרוע ר' בון בר חייה בריה דרבי שמעון בעי שלמים באין לאחר מיתה מהו שיטענו לחם חזר ומר וכן בחיים לא על הבטלה הן באין את אמר טעונין לחם וכא טעונין לחם א""ר יוסה פשיטה לרבי בון בר חייה בשלמים הבאין לאחר הפרה שאין טעונין לחם מה בין מיתה מה בין הפרה מיתה כבר נראו להיטען לחם הפרה לא נראו להטען לחם תני אשם לאחר הפרה אין אשם לאחר מיתה מתה אין אשמה קרב היפר לה אשמה קרב מיתה אין אשמה קרב שאין לך אשם קרב לאחר מיתה היפר לה אשמה קרב שאין לך אשם בא על הבטלה כזה","On a enseigné: le “sacrifice pacifique” (dont parle la Mishna) n’a besoin d’être accompagné, ni de pain, ni de l’épaule (ibid. 6, 19: de l’épaule cuite du bélier). R. Aboun b. Hiya, fils de R. Simon, demanda: Est-ce que le sacrifice pacifique offert à la suite du décès d’un Nazir devra, ou non, être accompagné de pain etc. (bien qu’il ne s’agisse plus d’aucun pardon à compléter)? Il se reprit et répondit: Certes, il le faut; comme durant la vie d’un Nazir, lorsqu’après avoir perdu le premier sacrifice pacifique offert dans ce but, on le renouvelle, ne semble-t-il pas inutile? Et pourtant, on l’accompagne de pain etc. (malgré le pardon déjà effectué); il en sera donc de même au décès du Nazir. R. Yossah dit: Il est évident, selon R. Aboun b. Hiya (d’accord avec la Mishna), qu’après l’annulation du vœu de la femme par le mari, le sacrifice pacifique “ne sera pas accompagné du pain”. D’où vient cette distinction entre l’annulation du vœu et le décès du Nazir? C’est qu’avant le décès l’obligation d’offrir le pain subsistait, tandis qu’après l’annulation cette obligation a disparu.",,
