Index_Title,Jerusalem_Talmud_Mechon_Mamre,Schwab_fr,id_paragraphe,missing_footnotes
Jerusalem Talmud Sanhedrin 1:1:11,"א""ר יהודה בן פזי אף הקב""ה אינו דן יחידי שנאמר וכל צבא השמי' עומדי' עליו מימינו ומשמאלו אילו מטין לכף זכות ואילו מטין לכף חובה. אע""פ שאין דן יחידי חותם יחידי שנאמר אבל אגיד לך את הרשום בכתב אמת. אמר רבי יוחנן לעולם אין הקב""ה עושה בעולמו דבר עד שנמלך בבית דין שלמעלן מה טעם ואמת הדבר וצבא גדול. אימתי חותמו של הקב""ה אמת בשעה שנמלך בבית דין שלמעלן. א""ר לעזר כל מקום שנאמר וה' הוא ובית דינו. ובניין אב שבכולם וה' דבר עליו רעה.","Et encore, dit R. Juda b. Pazi, même le Très-Saint ne juge pas seul, comme il est dit (1R 22, 19): toute l’armée céleste était placée auprès de lui, à sa droite et à sa gauche; les uns font pencher la balance de la justice en faveur de la grâce; les autres la font pencher dans le sens de la culpabilité (de la condamnation). Cependant, bien que Dieu ne juge pas seul, il scelle seul l’arrêt, comme il est dit (Dn 10, 21): Mais je te dirai ce qui est marqué en écriture de vérité <sup>10</sup><i class=""footnote"">Cf. (Yebamot 12, 6) .</i>; ce qui est le cachet divin. R. Yohanan dit: Dieu ne fait jamais rien dans ce bas monde sans se concerter avec le tribunal d’en haut, selon ces mots (ibid.): la parole est vraie, et l’armée est grande <sup>11</sup><i class=""footnote"">Lorsqu'avec celle-ci Dieu s'est entendu.</i>. Or, quand le cachet divin est-il la Vérité? -Lorsqu’il y a eu entente avec le tribunal d’en haut. R. Eléazar dit <sup>12</sup><i class=""footnote"">J., (Berakhot 9, 7) Midrash Rabba, (Lv sect. Qedoschim, ch. 24.</i>: partout où il est écrit Et l’Eternel, cela indique que Dieu a été assisté du tribunal céleste, et on peut chaque fois le prouver. Ainsi il est dit (1R 22, 23): Et l’Eternel a prononcé du mal contre lui (c’est l’Eternel, assisté de l’esprit sévère de la justice).",,
Jerusalem Talmud Sanhedrin 1:1:12,"מהו חותמו של הקדוש ברוך הוא רבי ביבי בשם ר' ראובן אמת מהו אמת א""ר בון שהוא אלהים חיים ומלך עולם. אמר ריש לקיש אל""ף רישיה דאלפא ביתא מ""ם באמצעיתה תי""ו בסופה לומר אני ה' ראשון שלא קיבלתי מאחר ומבלעדי אין אלהים שאין לי שותף ואת אחרונים אני הוא שאיני עתיד למוסרה לאחר.","-Quel est le cachet <sup>13</sup><i class=""footnote"">Rabba à (Gn ch. 81.</i> de la Divinité? -Le mot Vérité, dit R. Bivi au nom de R. Ruben. -Pourquoi ce mot? -Parce que, dit R. Aboun, il affirme qu’il est le Dieu vivant et le roi du monde. Selon Resh Lakish, le mot EMET (vérité) se compose de alef (A) 1re lettre de l’alphabet, mem (M) la lettre médiane, et tav (T) la dernière lettre <sup>14</sup><i class=""footnote"">""Rabba sur (Dt 1). ; Cf. B. Yoma 69b.""</i>, pour dire -selon l’expression d’Isaïe, (Is 44, 6): moi l’Eternel suis le premier, n’ayant pas reçu le pouvoir d’autrui, en dehors de moi il n’est pas de Dieu, n’ayant pas d’associé, et je serai le dernier, ne transmettant pas le pouvoir à un autre.",,
Jerusalem Talmud Sanhedrin 1:1:13,רבי בא ורבי בנימין בר יפת הוו דיינין קומי ר' יצחק ונפק דינא עם רבי בנימן. אתא רבי בא בעי מיטרוף על רבי אמי ואלף מומחה שכפף ודן דינו דין.,"R. Aba et R. Benjamin b. Japhet étaient en procès devant R. Isaac, qui donna gain de cause à R. Benjamin. R. Aba (le perdant) vint tourmenter R. Amé (au sujet de ce que R. Isaac seul l’avait condamné); mais R. Amé lui apprit que si des plaideurs ont contraint un homme compétent (comme R. Isaac) à prononcer un jugement, celui-ci est valable. ",,
Jerusalem Talmud Sanhedrin 1:1:14,רבי אבהו הוה יתיב דיין בכנישתא מדרתא דקיסרין לגרמיה אמרין ליה תלמידיו ולא כן אלפן ר' אל תהא דן יחידי. אמר לון כיון דאנן חמי לי יתיב דיין לגרמי ואתון לגביי כמי שקיבלו עליהן. ותני כן במה דברים אמורים שלא קיבלו עליהן אבל אם קיבלו עליהן דן אפילו יחידי.,"De même, R. Abahou était assis seul comme juge dans la synagogue de la Révolte à Césarée <sup>15</sup><i class=""footnote"">V. t. 1, pp. 58 et 555.</i>; ses disciples lui objectèrent son propre enseignement, disant de ne pas être seul pour juger. - Puisque, répondit-il, on me voit assis seul à juger, les parents semblent déclarer d’avance m’accepter pour tel. En effet, on a enseigné que l’on ne doit pas juger seul à défaut d’acceptation; mais dès que les plaideurs ont accepté quelqu’un pour arbitre, celui-ci peut juger, fut-il seul.",,
Jerusalem Talmud Sanhedrin 1:1:15,רבי יוחנן אזל מידון קומי רבי חייה רבה אייתוב גבי חד תלמיד. ולא כן תני אב ובנו הרב ותלמידו שניהן נימנין אחד. נימר חבר ותלמיד היה כרבי לעזר לר' יוחנן.,"R. Yohanan étant allé soutenir une cause devant R. Hiya le grand, ce dernier fit asseoir un de ses élèves à côté de lui (pour ne pas juger seul). -Mais n’a-t-on pas enseigné <sup>16</sup><i class=""footnote"">Tossefta, ch. 7.</i> qu’un père et son fils, ou un maître et son élève, ne comptent tous deux que pour une voix? -C’est vrai; mais on peut admettre que le disciple appelé par R. Hiya était à la fois un compagnon et un élève, comme R. Eléazar l’était pour R. Yohanan.",,
Jerusalem Talmud Sanhedrin 1:1:16,גזר דין נפקו מן דרב לגרמיה מן דרבי אחא לגרמיה מן דרבי יונה ור' יוסי לגרמיהון.,"Une sentence a été prononcée par Rav étant seul juge, ainsi que par R. Aba seul, et R. Yona et Yossé chacun seul. ",,
Jerusalem Talmud Sanhedrin 1:1:17,תמן תנינן הנוטל שכרו לדון דיניו בטילין כיני מתניתא החשוד ליטול שכרו ודן.,"Il est dit ailleurs <sup>17</sup><i class=""footnote"">(Bekhorot 4, 6).</i>: Les jugements de celui qui accepte un salaire pour juger sont annulés (or, est-il juste de ne pas dédommager le juge pour son dérangement)? -Voici comment il faut rectifier ce texte: celui qui est soupçonné d’accepter un don prévaricateur dans l’exercice de la justice ne sera pas agréé comme juge.",,
Jerusalem Talmud Sanhedrin 1:1:18,"חד בר נש אזל מידון קומי רב הונא א""ל אייתי לי בר נש דיסוק תחותי לדיקלא.","Ainsi un homme alla soutenir un procès devant R. Houna, lequel dit de lui faire venir un homme qui monte à sa place sur le palmier cueillir les fruits mûrs (un tel dédommagement de salaire est dû par le plaideur).",,
Jerusalem Talmud Sanhedrin 1:1:19,"רב הונא הוה רעי תורין והוה ידע שהדו לבר נש א""ל איתא שהד עלי א""ל הב לי אגרי ותני כן נותנין לדיין שכר בטילו ולעד שכר עדותו.","R. Houna était aussi pâtre; et comme quelqu’un le sollicita un jour d’aller témoigner en justice pour lui, R. Houna y consentit à la condition d’être dédommagé de son salaire comme pâtre. En effet, on a enseigné: il faut payer le salaire du juge pour son dérangement, ainsi qu’au témoin pour son attestation. ",,
Jerusalem Talmud Sanhedrin 1:1:20,חד בר נש סאב לחד כהן אתא עובדא קומי ר' יצחק ואוכליה חולין. סברין מימר שיוצאין לו דמי תרומה מתוכם.,"Quelqu’un ayant rendu impur un cohen (qui, à partir de ce moment, ne pouvait plus manger de l’oblation), le procès que lui intenta le cohen fut soumis à R. Isaac, qui décida que cet homme qui a causé l’impureté sera tenu de fournir au cohen des aliments profanes (à manger en tout état). Les compagnons d’étude ont supposé que le cohen devra du moins restituer au défendeur le montant du même aliment en oblation <sup>18</sup><i class=""footnote"">Celle-ci, étant consommée par les Cohanim seuls, a moins de preneurs que les aliments profanes et coûte moins : cette différence incombe à l'auteur de l'impureté, cause du dégât.</i>.",,
Jerusalem Talmud Sanhedrin 1:1:21,תני ר' אליעזר בן רבי יוסי הגלילי אומר המבצע חוטא והמברך את המבצע הרי זה כמנאץ לפני המקום שנאמר ובוצע ברך נאץ ה'. אלא יקוב הדין את ההר כשעשה משה אבל אהרן משים שלום שנאמר בשלום ובמישור הלך אתי.,"Or, on a enseigné que R. Eliézer b. R. Yossé le galiléen dit: celui qui accomplit la conciliation commet un péché, et celui qui bénit un tel individu blasphème pour ainsi dire la Divinité, puisqu’il est dit (Ps 10, 3): l’intermédiaire béni <sup>19</sup><i class=""footnote"">Le sens habituel, dont l'exégète se détourne ici, est : l'homme cupide se félicite de blasphémer l'Eternel. Cf. (Halla 1, 9).</i> blasphème l’Eternel; il vaut mieux en ce cas percer la montagne (plutôt que de la contourner, en signe d’accommodement), comme l’a fait Moïse. Aaron au contraire propagea la paix, car il est dit de lui (Ml 2, 6): dans la paix et la droiture il a marché avec moi.",,
Jerusalem Talmud Sanhedrin 1:1:22,תני רבי ליעזר בן יעקב אומר מה תלמוד לומר ובוצע ברך נאץ ה' משלו משל למה הדבר דומה לאחד שגנב סאה חיטין והוליכה לנחתום והפריש חלתה והאכילה לבניו הרי זה מברך ואינו אלא מנאץ.,"D’autre part, R. Eliézer b. Jacob a enseigné d’expliquer le verset précité (des psaumes) par l’apologue suivant: un homme vole un sac de froment, l’amène au boulanger, prélève sur la pâte l’oblation sacerdotale, puis donne ce pain à manger à ses enfants, et prononce sur le pain la bénédiction légale; c’est blasphémer l’Eternel de le bénir pour un vol.",,
Jerusalem Talmud Sanhedrin 1:1:23,"ר""מ אומר מה תלמוד לומר ובוצע ברך נאץ ה' אילו אחי יוסף שנאמר מה בצע כי נהרוג את אחינו וגו'.","A son tour R. Meir explique ce verset, et l’applique à la conduite des frères de Joseph, dont l’un a dit (Gn 37, 26): Quel avantage <sup>20</sup><i class=""footnote"">""Jeu de mots sur batsa"""" de ce verset et de celui des Psaumes.""</i>, si nous tuons notre frère !",,
Jerusalem Talmud Sanhedrin 1:1:24,רבי יהושע בן קרחה אומר מצוה לבצע שנאמר אמת ומשפט שלום כל מקום שיש אמת אין משפט שלום יש שלום אין משפט אמת ואי זה אמת שיש בו משפט שלום הוי אומר זה ביצוע.,"@ R. Josué b. Qorha au contraire dit que la conciliation est recommandée, par l’application de ces mots (Za 8, 16): Soyez dans la vérité, et jugez dans le sens de la paix. En voici le sens: partout où l’on veut appliquer la stricte vérité, on ne juge pas dans le sens favorable à la paix (à l’entente); si au contraire on veut avoir la paix, ce n’est pas toujours un jugement sévère de la vérité. -Quand donc le jugement vrai contient-il en même temps une tendance à la paix? -C’est en cas d’une conciliation, satisfaisant les 2 parties <sup>21</sup><i class=""footnote"">Cf. J., (Taanit 4, 2).</i>.",,
Jerusalem Talmud Sanhedrin 1:1:25,דן את הדין זיכה לזכאי חייב לחייב מעלה עליו הכתוב כילו עשה צדקה עם הזכוי וכילו עשה צדקה עם החייב. צדקה עם הזכוי שהחזיר לו ממונו ועם החייב שהוציא גזילו מתחת ידו. אמר ר' אבהו משפט משפט אמורין בפרשה אמת ומשפט שלום שפטו בשעריכם.,"Celui qui applique sévèrement la justice, déclarant innocent celui qui est tel et condamnant le coupable, est considéré par la loi comme ayant fait œuvre pie, aussi bien à l’égard de l’innocent que du coupable <sup>22</sup><i class=""footnote"">Ci-après, 2, 3.</i>: c’est une bonne action en faveur de l’innocent de lui faire récupérer son bien, et même en faveur du coupable de lui avoir fait enlever l’objet volé. R. Abahou dit: les mots justice répétés dans la section de l’exercice de la justice <sup>23</sup><i class=""footnote"">Deux fois dans (Dt 1, 17).</i> équivalent aux répétitions analogues du verset (précité): “soyez dans la vérité, et jugez dans le sens de la paix” (en ce sens qu’il peut y avoir tantôt application sévère de la loi, tantôt une entente par conciliation).",,
Jerusalem Talmud Sanhedrin 1:1:26,"רבי זכריה בעי קומי רבי אמי עבדין עובדא כההן תנייא. תני ר' שמעון בן מנסיא אומר פעמים שאתה רשאי לבצע פעמים שאין אתה רשאי לבצוע כיצד שנים שבאו אל הדיין עד שלא שמע דבריהן או מששמע דבריהן ואינו יודע היכן הדין נוטה רשאי לומר להן צאו ובצעו משתשמע דבריהן ויודע אתה היכן הדין נוטה אין אתה רשאי לבצוע. שנאמר פוטר מים ראשית מדון ולפני התגלע הריב נטוש. עד שלא נתגלע הריב אתה רשאי לנוטשו משנתגלע הדין אין אתה רשאי לנוטשו. א""ר מתנייה אף הפשרה צריכה הכרע הדעת.","Devant R. Amé, R. Zaccarie demanda: est-ce qu’en fait on applique la théorie de ce Tana (de concilier les parties)? R. Simon b. Menassia répondit que parfois il est bon de recourir à la conciliation, et d’autres fois non. Ainsi, 2 plaideurs se présentent devant le juge; aussi longtemps qu’il n’a pas entendu exposer la cause, ou bien lorsqu’après l’avoir entendue, il ne sait pas encore de quel côté penche la justice, il peut les engager à s’entendre; mais après les avoir entendus tous deux et s’être rendu compte lequel des deux a raison, le juge devra plus les engager à se concilier, comme il est dit (Pr 17, 14): Le commencement d’une querelle est la rupture d’une digue ; abandonne-la avant qu’elle éclate; en d’autres termes, avant que la discussion éclate, mieux vaut l’abandonner, mais après cela, il n’est plus possible de l’abandonner. R. Mathnia dit: même pour suggérer la conciliation, il faut savoir qui des deux parties a le plus raison.",,
Jerusalem Talmud Sanhedrin 1:1:27,ר' יהודה בן לקיש אמר שנים שבאו אל הדיין אחד רך ואחד חזק עד שלא שמע דבריהן רשאי לומר להן איני נזקק לכם שמא יתחייב החזק ויהא החזק אויבו מששמע דיבריהן אין רשאי לומר להן איני נזקק לכם שנאמר לא תגורו מפני איש.,"R. Juda b. Lakish dit: si 2 plaideurs se présentent devant le juge, l’un faible, l’autre fort, avant de les avoir écoutés, le juge peut leur dire , je préfère ne pas vous juger, car s’il arrive que le fort soit condamné, il peut devenir mon ennemi (et je serai en péril); mais après les avoir écoutés, le juge ne peut plus différer la sentence par la dite considération, car il est dit (Dt 1, 17): N’ayez de crainte devant personne.",,
Jerusalem Talmud Sanhedrin 1:1:28,רבי יהושע בן קרחה אומר הרי שהיה יושב אצל הדיין וראה זכות לעני וחובה לעשיר מניין שלא ישתוק שנא' לא תגורו מפני איש אל תכניס דבריך מפני איש.,"R. Josué b. Qorha dit: si quelqu’un assis près d’un juge reconnaît que le pauvre est innocent et le riche coupable (tandis que le juge se trompe et se prononce à l’opposé), l’auditeur ne devra pas se taire, malgré le respect pour le juge, car il est dit: “N’ayez de crainte devant personne”; il ne faut pas rentrer (taire ses paroles devant un homme quelconque).",,
Jerusalem Talmud Sanhedrin 1:1:29,"ויהו הדיינין יודעין את מי הן דנין ולפני מי הן דנין ויהו העדים יודעין את מי מעידין ולפני מי מעידין לפני מי שאמר והיה העולם שנאמר ועמדו שני האנשים אשר להם הריב לפני ה' ואומר אלהים נצב בעדת אל. וכן יהושפט אומר לשופטים ראו מה אתם עושים כי לא לאדם תשפטו כי לה' וכי אפשר לבשר ודם לדון את בוראו אלא אמר הקב""ה אנא אמרית דיהא לראובן מאה דינר ולשמעון ולא כלום ואת נוטלן מזה ונותנן לזה עלי לשם לו וליפרע מאותו האיש.","Les magistrats doivent savoir qui ils jugent et devant qui ils jugent, comme les témoins doivent savoir pour qui et devant qui ils témoignent: devant le Créateur, car il est dit (ib. 19, 17): Les 2 hommes qui ont un différend se tiendront devant l’Eternel; puis (Ps 82, 1): Dieu se tient dans la communauté divine. De même Josafat dit aux juges (2Ch 19, 6): Voyez ce que vous faites, car vous ne jugerez pas l’homme, mais l’Eternel. Or, ce n’est pas à dire qu’un mortel veuille juger le Créateur, mais voici le sens: la Providence a décidé en principe que Ruben aura cent dinars, que Simon n’aura rien, et tu te permets de prendre cet argent au 1er pour le donner à l’autre; le Tout-Puissant fera rendre ce bien à qui de droit, en punissant le juge injuste. ",,
Jerusalem Talmud Sanhedrin 1:1:30,תני רבן שמעון בן גמליאל אומר הדין בשלשה ופשרה בשנים יפה כח הפשרה מכח הדין ששנים שדנו יכולין לחזור בהן ושנים שפישרו אין יכולין לחזור בהן:,"On a enseigné que R. Simon b. Gamliel dit: un jugement sera prononcé par un tribunal de 3 membres; la conciliation, par deux. Cette dernière a plus de force qu’un jugement, lequel prononcé par 2 juges est révocable et n’est pas formel, comme l’est la conciliation. – <sup>24</sup><i class=""footnote"">Suit un passage traduit (Ketubot 4, 3) .</i>.",,
Jerusalem Talmud Sanhedrin 1:1:31,"האונס והמפתה וכו'. רבי מנא אמר בנערה מאורסה פליגי רבי מאיר אומר מפסדת כתובתה בשלשה ונסקלת בעשרים ושלשה. וחכמים אומרים מקום שנסקלת שם מפסדת כתובתה אבל במוציא שם רע כל עמא מודו מקום שהעדים נסקלין שם הבעל לוקה ונותן מאה סלע. א""ל רבי יוסי בי רבי בון הן תנינתה פלגה את עביד פלגיה. אלא במוציא שם רע פליגי רבי מאיר אומר הבעל לוקה ונותן מאה סלע בשלשה והעדים נסקלין בכ""ג ורבנין מרין מקום שהעדים נסקלין שם הבעל לוקה ונותן מאה סלע אבל בנערה מאורסה כל עמא מודו מקום שנסקלת שם מפסדת כתובתה. ותייא דרבי מנא כרבי זעירא ודרבי יוסי בי רבי בון כרבי אבהו.",,,
Jerusalem Talmud Sanhedrin 1:1:32,רבי אבהו שאל שור הנסקל כרבי מאיר מהו שיתן הכסף בשלשה ויסקל בעשרים ושלשה. אמר ליה רבי יוסי בי רבי בון שור הנסקל כולו ממון הוא וגזירת הכתוב שייסקל:,,,
