Index_Title,Jerusalem_Talmud_Mechon_Mamre,Schwab_fr,id_paragraphe,missing_footnotes
Jerusalem Talmud Bava Batra 1:5:1,"אין חולקין את החצר עד שיהא בה ארבע אמות לזה וארבע אמות לזה ולא את השדה עד שיהא בה תשעת קבין לזה ותשעת קבין לזה ר' יהודה אומר עד שיהא בה תשעת חצאין קבין לזה ותשעת חצאי קבין לזה ולא את הגנה עד שיהא בה חצי קב לזה וחצי קב לזה ר' עקיבה אומר בית רובע ולא את הטריקלין ולא את המורן ולא את השובך ולא את הטלית ולא את המרחץ ולא את בית הבד עד שיהא בהם כדי לזה וכדי לזה אימתי בזמן שאין שניהם רוצין אבל בזמן ששניהן רוצין אפילו בפחות יחלוקו וכתבי הקודש אע""פ ששניהן רוצין לא יחלוקו:","On ne peut partager une cour (l’un ne peut pas forcer l’autre de la partager) que si, après le partage, les deux associés se trouvent avoir chacun une cour d’au moins 4 coudées; pour un champ, il faut qu’il reste à chacun une étendue de terrain qui produise neuf Kab.  R. Juda exige neuf demi Kabs pour chacun <sup>9</sup><i class=""footnote"">La moitié.</i>.  Pour un jardin, il faut qu’il reste à chacun une étendue qui produise la moitié d’un Kab.  R. aqiba dit: ce sera un quart de Kab. Quant aux palais, triclinium et murus (tourelle), aux colombiers, aux vêtements, aux bains, aux pressoirs aux champs pourvus d’une source d’eau , il faut qu’il y ait pour chacun une partie suffisante à son usage.  En règle générale: si l’objet doit conserver après le partage son nom, on peut le partager (un associé peut contraindre l’autre d’en faire le partage); mais si après le partage l’objet ne peut plus conserver son nom (p. ex. un vêtement qui après le partage ne sera plus qu’une étoffe), on ne le partage pas . Tout ce qui précède s’applique au cas où l’un veut le partage, et l’autre ne le veut pas; mais si les associés veulent le partage, on peut toujours partager l’objet, si petit qu’il soit. Si deux individus possèdent ensemble un des livres saints (de la Bible), ils ne devront pas le partager, quand même ils le veulent d’un commun accord.",1852,
Jerusalem Talmud Bava Batra 1:5:2,"אמר רבי יוחנן ארבע אמות שאמרו חוץ מארבע אמות של פתחים ותני בר קפרא כן אין חולקין את החצר עד שיהא בה שמונה אמות לזה ושמונה אמות לזה. א""ר יוחנן ארבע אמות שאמרו לא שהן לו לקניין אלא שיהא מעמיד בהמתו לשעה ופורק חבילתו. ר' יונתן מקשי כלום אמרו ארבע אמות אלא שיהא מעמיד בהמתו ופורק חבילתו לשעה. תני אף חוליית הבור יש לה ארבע אמות דבי רבי ינאי אמר אף בית התרנגולין יש להן ארבע אמות.","R. Yohanan dit: les 4 coudées d’espace qui doivent rester à chaque associé (après le partage de la cour) ne comprennent pas les 4 coudées auxquelles chaque propriétaire a droit devant sa porte. En effet Bar-Qappara a enseigné: On ne peut contraindre un associé au partage de la cour que si, après le partage, il doit rester à chacun 8 coudées; ce n’est pas, dit R. Yohanan, que ces 4 coudées de franchise constituent une propriété privée du riverain, mais c’est un espace suffisant à y faire arrêter sa bête de somme chargée et la débarrasser du fardeau.  R. Jonathan observa au contraire: est-ce qu’en parlant de 4 coudées on a fait la restriction que cet espace serve seulement à l’arrêt et à la décharge de la bête de somme? Elles sont acquises en tout au propriétaire. On a enseigné <sup>10</sup><i class=""footnote"">Tossefta à Baba Metsia 11.</i>: le bord du puits comprend un espace libre de 4 coudées (pour déposer le seau et se mouvoir). De même on a enseigné à l’école de R. Yanaï: la basse-cour comprend un espace supplémentaire de 4 coudées.",1852,
Jerusalem Talmud Bava Batra 1:5:3,ר' יוחנן בשם רבי בנייה בכל השותפין ממחין זה על זה בחצר חוץ מן הכביסה מפני כבוד בנות ישראל אמר רבי מתניה הדא דתימר במקום שהנשים מכבסות אבל מקום שהאנשים מכבסין לא בדא. ודא דתימר חוץ מן הכביסה מפני כבוד בנות ישראל ברם בארבע אמות דנפשיה ממחי הוא בידיה. ודא דתימר בכל שותפין ממחין זה על זה בחצר בכל החצר ברם ארבע אמות דחבריה לא ממחי בידיה. ואם היה מקום מנדרון אפילו בד' אמות דחבריה ממחי בידיה דו יכיל מימר ליה את שפיך גו דידך והוא נחית גו דידי.,"R. Yohanan dit au nom de R. Banieh <sup>11</sup><i class=""footnote"">J., (Nedarim 5, 1) .</i>: les associés peuvent s’interdire réciproquement tout usage domestique dans la cour, sauf de laver; car il n’est pas convenable pour les filles israélites d’aller laver le linge au dehors.  Toutefois, dit R. Mathia, cet interdit est applicable à la localité où les femmes lavent le linge, mais dans les localités où c’est un travail fait par les hommes, cette restriction serait sans motif. Quant à la réserve même, de ne pas pouvoir défendre le lavage dans la cour, par raison de convenance à l’égard des filles israélites, elle est seulement applicable au milieu de la cour, tandis que dans les 4 coudées voisines de sa porte chaque propriétaire peut interdire tout usage qui lui déplaît. Quant à la règle que les associés peuvent s’interdire réciproquement l’usage de la cour, il s’agit du milieu de la cour qui leur est commune; mais aucun d’eux ne peut interdire à l’autre d’user des 4 coudées voisines de sa porte. Cependant, si le terrain va en pente, l’un (placé au niveau inférieur) peut défendre à l’autre d’user même de ses propres 4 coudées, parce qu’il peut lui dire: tout en versant ton eau sur ton terrain, elle s’écoule dans le mien (et me gêne).",,
Jerusalem Talmud Bava Batra 1:5:4,"רבי יוחנן בשם רבי לעזר בי רבי שמעון מי שאינו רוצה לערב נכנסין לביתו ומערבין לו בעל כרחו. והא תני והוא אינו רוצה לערב אינו ממאן נכנסין לביתו ומערבין לו על כורחו מפני שאין ממאן אבל אם היה ממאן לא ותני כן כופין הן בני המבוי זה את זה לעשות להן לחי וקורה למבוי. א""ר יוסי בי רבי בון לא שאינו רוצה לערב אלא מנפש בישא לא בעי מערבא.","R. Yohanan dit au nom de R. Eléazar b. R. Simon <sup>12</sup><i class=""footnote"">J., (Eruvin 7, 10).</i>: si quelqu’un ne veut pas poser l’éruv (lien symbolique des cours pour le transport shabatique), on entrera au besoin dans sa maison, et l’on posera l’éruv malgré lui. En effet, on a enseigné <sup>13</sup><i class=""footnote"">Tossefta, ibid.</i> que l’on agira ainsi s’il ne veut pas poser l’éroub. Mais s’il n’a pas encore refusé, pourquoi entrer chez lui et le contraindre? Il s’agit, en effet, du cas où il n’y a pas eu refus formel; sans quoi, on ne l’y contraindra pas.  Aussi l’on a enseigné: les habitants d’une ruelle sans issue peuvent se contraindre réciproquement d’établir à l’entrée une poutre et une latte de traverse (simulacre de porte, pour constituer une cour intérieure où le jour du Shabat il sera permis de transporter les objets usuels).  R. Yossé b. R. Aboun dit: il ne s’agit pas de contraindre celui qui refuse absolument de poser l’éroub (qui ne veut pas se soumettre à cette règle), mais celui qui par avarice ne veut pas contribuer aux frais de l’éroub (celui-ci sera tenu d’y contribuer).",,
Jerusalem Talmud Bava Batra 1:5:5,רב חונה אמר חצר מתחלקת לפתחין אמר רב חסדא לזבלין היא מתניתא ותני כן בכירה טפח בזבלין לפי תחים באכסדר' לפי אדם. החצירות שהיו משתמשות באמה ונתקלקלה כולם מתקנות עם העליונה. והעליונה מתקנת כנגדה והשאר עם השנייה. והשנייה מתקנת כנגדה ותחתונה מתקנת עם כולם ומתקנת כנגדה. חמשה דיוטות שהיו משתמשות בבית ונתקלקל כולם מתקנות עם התחתונה והתחתונה מתקנת כנגדה והשאר עם השנייה. והשנייה מתקנת כנגדה והעליונה מתקנת כנגדה ומתקנת עם כולם. היו עשוין לגשמים יכולין למחות בידן לכביסה לכביסה אין יכולין למחות בידן לגשמים:,"R. Houna dit: une cour sera partagée selon le nombre de portes qui s’ouvrent sur elle <sup>14</sup><i class=""footnote"">De 2 propriétés mitoyennes, l'une a p. ex. 2 portes sur la cour, et l'autre une porte.</i>. R. Hisda dit au contraire: c’est au point de vue du partage du fumier que l’on calcule la proportion des portes, comme il est dit dans l’enseignement suivant <sup>15</sup><i class=""footnote"">""Eruvin ibid. ; Tossefta, ibid.""</i>: pour le partage du fumier déposé dans la cour, on compte quel est le nombre des portes qui ont accès là; mais pour l’impôt d’entretien des soldats, on calcule quel est le nombre d’habitants d’une maison. Si plusieurs cours utilisent une rivière qui se trouve à un moment obstruée, toutes devront concourir aux frais de réparation dans la cour supérieure (laquelle profite aux autres); celle-ci devra aussi contribuer aux frais de réparation exigible vis-à-vis d’elle (non plus bas); de même, les autres cours contribueront aux réparations à faire dans la cour qui occupe le second niveau; celle-ci (non la première) contribuera aux réparations a faire dans une place située vis-à-vis d’elle; enfin la dernière (la plus basse) devra contribuer aux frais de réparation à faire dans n’importe quelle cour (elle en tire profit), et elle réparera à ses propres frais (sans autres concours) les dégâts survenus en face d’elle. A l’inverse, lorsque 5 pièces d’habitation diaita débouchent dans une rigole commune, s’il est survenu un dégât qui produit de l’obstruction, tous les possesseurs de conduits doivent contribuer aux réparations à faire chez le dernier; celui-ci réparera le dégât le plus proche de lui (qui le gêne directement); tous les autres possesseurs (intéressés) contribueront aux réparations du second conduit en remontant, lequel est chargé (sans le dernier) du dégât qui lui fait face; enfin, le plus élevé réparera seule dégât qui lui fait face, et devra contribuer aussi aux frais de réparation exigibles pour tous les autres. Sur l’emplacement que les riverains de la cour réservent pour recueillir la pluie, ils peuvent s’interdire réciproquement de laver; mais sur l’emplacement réservé pour laver, ils ne pourront pas s’empêcher mutuellement de recueillir la pluie.",,
Jerusalem Talmud Bava Batra 1:5:6,"וכתבי הקודש אף ע""פ ששניהן רוצין לא יחלוקו. א""ר הושעיה כגון תילים ודברי הימים אבל תילין בתילין חולקין. אמר ר' עוקבה אפילו תילים בתילים אין חולקין שמתוך שאין חולקין אילו באין וקורין באילו ואלו באין קורין באילו:","“Si deux individus possèdent ensemble un des livres saints (de la Bible), ils ne devront pas le partager, quand même ils le veulent d’un commun accord”.  C’est interdit, remarque R. Oshia, s’applique p. ex. à l’échange des Psaumes contre les Chroniques; mais il est permis d’échanger une partie des Psaumes contre une autre.  R. aqiba au contraire dit: il n’en est pas même permis d’échanger une partie des Psaumes contre une autre analogue; car, par suite de la défense de le partager, les uns et les autres viendront lire dans le même livre complet (c’est préférable).

",,
Jerusalem Talmud Bava Batra 2:1:1,לא יחפור אדם בור סמוך לבורו של חבירו ולא שיח ולא מערה ולא אמת המים ולא נברכת הכובסין אלא אם כן הרחיק מכותלו של חבירו שלשה טפחים וסד בסיד מרחיקין את הגפת ואת הזבל ואת המלח ואת הסיד ואת הסלעים מכותלו של חבירו שלשה טפחים או סד בסיד מרחיקין את הזרעים ואת המחרישה ואת מי הרגלים מן הכותל שלשה טפחים מרחיקין את הריחים שלשה מן השכב שהן ארבעה מן הרכב ואת התנור שלשה מן הכלייא שהן ארבעה מן השפה:,"Il ne faut pas creuser un puits, ni une fosse, ni une grotte, ni un canal, ni une pièce d’eau pour le blanchissage près du puits etc. d’un autre individu <sup>16</sup><i class=""footnote"">On affaiblit ainsi les parois de la construction voisine.</i>, à moins de l’établir à la distance minimum de trois palmes du mur voisin, ou d’enduire de chaux les parois de ce que l’on creuse. Le reste des olives pressées dans le pressoir, le fumier, le sel, la chaux, les pierres rocheuses, ne doivent pas être placés près du mur d’un autre individu, à moins qu’il soit à la distance de 3 palmes, ou que le mur (en briques) ne soit enduit de chaux. Les semences, la charrue et les urines ne doivent pas être portées près du mur d’un autre individu; il faut les en éloigner d’au moins 3 palmes. Il faut en éloigner la meule, à la distance de 3 palmes de la meule inférieure, ce qui fait quatre de la meule supérieure. Il faut aussi éloigner (d’un mur d’un autre individu) le four à la distance de 3 palmes de la cavité, du piédestal, soit à 4 palmes de l’extrémité de l’embouchure <sup>17</sup><i class=""footnote"">Littéralement : de la lèvre.</i>.",1853,
Jerusalem Talmud Bava Batra 2:1:2,כיני מתניתא וסד בסיד אם סד בסיד כל שהוא אם לא סד בסיד שלשה טפחים. מהדא מרחיקין הגפת והזבל והמלח והסיד והסלעים מכותל חבירו שלשה טפחים או סד בסיד. הכא את מר מפני שהסלעים מרתיחין וכא את מר אין מרתיחין אמר רבי יוסי כאן וכאן אין הסלעים מרתיחין אלא מפני שעושין עפר תחוח ומלקין את ארצות הכותל.,"Il faut entendre ainsi la Mishna (en ce qui concerne les restrictions pour pouvoir creuser le sol): outre l’éloignement, on pourra enduire de chaux le mur du puits creusé.  D’où sait-on que si on l’a enduit de chaux il suffit d’un écart minime, et qu’à défaut d’enduit il faut un écart de 3 palmes?  De ce qu’il est dit ensuite: “Le reliquat des olives pressées, le fumier, le sel, la chaux, les pierres rocheuses, ne doivent pas être placés près du mur d’un voisin, à moins que ce soit à la distance de 3 palmes, ou que le mur ne soit enduit de chaux” (mais, pour creuser le sol, il faut les 2 conditions).  Comment se fait-il qu’ici il soit défendu de placer auprès du mur voisin les roches, à l’égal des autres objets énumérés, comme si elles aussi répandaient une chaleur nuisible au voisin, tandis qu’il est dit ailleurs <sup>18</sup><i class=""footnote"">J., (Shabat 4, 1).</i> qu’elles n’en répandent pas (et, par cette cause, il est permis la veille du Shabat d’y enfouir des aliments à conserver chauds, sans augmentation de chaleur en ce jour)?  En aucun cas, répond R. Yossé, on ne suppose une augmentation de chaleur produite par les roches; l’on défend seulement ici de les placer contre le mur du voisin, parce qu’elles se tassent, et leur poids peut nuire à la base du mur voisin.",1853,
Jerusalem Talmud Bava Batra 2:1:3,תני בצונם מותר והיך אמרין ר' יוחנן נפק מכנישתא ושפך מים לחודי תרעא ולא ידעין אי משום דהוה צונם ואין משום דהוה ביה צער ולא הוה יכיל מסיבר.,"On a enseigné <sup>19</sup><i class=""footnote"">Tossefta, ch. 1.</i>: contre un mur en pierre dure, il est permis d’uriner. Ainsi, l’on raconte de R. Yohanan qu’en sortant de la synagogue il urina derrière une porte (près d’un mur); mais l’on ignorait si le mur était en pierres dures, ou si en raison d’une maladie il ne pouvait pas se retenir davantage (toujours est-il que, même sans douleur, c’est permis contre un tel mur).",,
Jerusalem Talmud Bava Batra 2:1:4,הדא דתימר בריחיא דתמן ברם בריחיא דידן שלשה מן האיצטרוביל שהן ארבעה מן הקלת: ואת התנור שלשה מן הכיליא שהן ד' מן השפה. ר' יודן בן פזי אמר מן השפה החיצונה ולפנים ורבנן אמרי מן השפה הפנימית ולחוץ. היה עשוי כשובך מהו נישמעינ' מהדא רבי יהודה אומר עד שתהא תחתיו מעזיבה שלשה טפחים ובכירה טפח. וכירה לא כמין שובך היא עשויה ותימר בין מלמעלן בין מלמטן טפח. וכא בין מלמעלן בין מלמטן שלשה טפחים:,"L’écart prescrit par la Mishna pour la pose des pierres meulières est applicable aux moulins de Babylone <sup>20</sup><i class=""footnote"">Là, le four est construit selon les indications de la Mishna.</i>; mais pour les moulins de chez nous (en Palestine), l’écart sera de 3 palmes pour la pierre meulière supérieure, ce qui fait 4 palmes du pied de meule.  – “Il faut éloigner le four à la distance de 3 palmes de la cavité, soit à 4 palmes de l’extrémité de l’embouchure”.  Selon R. Judan b. Pazi, on compte à partir du bord externe vers l’intérieur (sans compter les parois du four); selon les autres sages, on compte à partir du bord intérieur en allant au dehors (y compris les parois du four). Quelle sera la règle si le four est fait comme un pigeonnier (équilatéral)?  On peut résoudre cette question à l’aide de ce que dit plus loin R. Juda (ou l’avis anonyme): “Si l’un veut mettre le four dans l’étage supérieur, il suffit que le plancher de soutien soit couvert d’un enduit épais d’un palme”.  Or, ce dernier four a certes la forme d’un pigeonnier, et pourtant la mesure de séparation d’un palme est aussi bien applicable au-dessus qu’au-dessous; de même ici, pour le four, soit en haut, soit en bas, la mesure de l’éloignement sera de 3 palmes.",,
