Index_Title,Jerusalem_Talmud_Mechon_Mamre,Schwab_fr,id_paragraphe,missing_footnotes
Jerusalem Talmud Bava Metzia 1:4:2,ריש לקיש אמר אבא כהן ברדלייה אדם זכה במציאה בתוך ד' אמות שלו ר' יוחנן אמר והוא שתפול לתוך ידו. מתניתא פליגא על ריש לקיש נטל מקצת הפיאה וזרק בשאר אין לו בה כלום. אמר תיפתר בשלא אמר יזכו לי בד' אמות שלי. ומור דבתרה נפל עליה ופרס טליתו עליה מעבירין אותו ממנה. עוד היא בשלא אמר יזכו לי בד' אמות שלי. והתני רבי חייה שניהם שהיו מתכתשין בעומר ובא עני וחטפו מלפניהן זכה בו. עוד היא בשלא אמר יזכו לי בד' אמות שלי. והתנינן ראה את המציאה ונפל עליה ובא אחר והחזיק בה זה שהחזיק בה זכה בה. עוד היא בשלא אמר יזכו לי בד' אמות שלי. והתנינן קרוב לה מגורשת קרוב לו אינה מגורשת מחצה למחצה מגורשת ואינה מגורשת. חזקיה אמר בשכר הליבלר היא מתניתא. התיבון והכתיב ואני בעוניי הכינותי וגו' והיכי אם בנתונין בתוך ידו עשיר הוא אי בשאינן נתונין לתוך ידו יש אדם מקדיש דבר שאינו שלו הוי אומר בנתונין בתוך ד' אמות שלו. אמר רבי אבין מהו בעוניי שאין עשירות לפני מי שאמר והיה העולם. דבר אחר שהיה מתענה ומקדיש סעודתו לשמים.,"- <sup>6</sup><i class=""footnote"">En tête est un passage traduit (Pea 4, 2) , et reproduit en (Gitin 8, 3).</i>. Si l’acte de divorce <sup>7</sup><i class=""footnote"">Jeté par le mari sur la voie publique.</i> se trouve placé juste au milieu de la distance qui sépare le mari de la femme, elle ne se trouve qu’à moitié répudiée, en ce sens qu’il faut lors de la perte de cet acte un nouveau divorce; les frais de rédaction (Libellarius), dit Hiskia, seront répartis entre le mari et la femme <sup>8</sup><i class=""footnote"">V. J., (Gitin 8, 2) .</i>. Quant à l’avis d’après lequel l’espace occupé par les 4 coudées de quelqu’un ne suffisent pas pour constituer l’acquisition, il suffit d’opposer le verset suivant (1Ch 22, 14) Et moi en ma pauvreté j’ai préparé, etc. Or comment expliquer ce verset? Si, à ce moment Salomon avait en main tout ce qu’il fallait pour le temple, il était riche; (et pourquoi alors se dit-il pauvre)? s’il ne l’avait pas, comment a-t-il pu consacrer ce qu’il ne possédait pas encore. Il faut donc dire que tous ses biens se trouvaient à proximité de 4 coudées. R. Abin explique ainsi l’expression en ma pauvreté; il n’y a pas de richesse, en présence du créateur. Selon une autre explication, c’est à force de privation que Salomon a pu consacrer de si grand biens au culte.",1767,
Jerusalem Talmud Bava Metzia 1:4:3,"תני האומר יזכה לי ביתי במציאה שנפלה לתוכה לא אמר כלום יצא שם למציאתו דבריו קיימין. כהדא אריסיה דרבי בא בר מינא סליק לדיקלא אשכח גוזלין ונסתון. אזל שאיל לרב לא א""ל כלום. אזל חזר אמר רבי בא בר מינא קשייא לן הויתא חזר ותייתר ממציאתו:","– On a enseigné: c’est une expression non avenue (sans portée) de dire que la maison doive servir à acquérir un objet perdu qui y tombe; mais si l’on dit que la maison serve à recueillir ce qui y est déjà tombé, la déclaration servira à l’acquérir. Ainsi, le fermier de R. Aba b. Mina trouva sur un palmier du propriétaire des pigeons, et les prit. Il alla consulter Rav pour savoir s’il a bien fait, et celui-ci ne lui donna pas de réponse; sur quoi le fermier alla les remettre à leur place première (supposant avoir mal fait). R. Aba b. Mina lui dit: En présence du doute que tu as exprimé, Rav ne t’a pas répondu sur le champ; mais tu as eu tort de rendre les pigeons aussitôt et de renoncer ainsi à la trouvaille bien acquise.",,
Jerusalem Talmud Bava Metzia 1:5:1,"מציאת בנו ובתו הקטנים ועבדו ושפחתו הכנענים ומציאת אשתו הרי אילו שלו מציאת בנו ובתו הגדולים ועבדו ושפחתו העברים מציאת אשתו שגירשה אע""פ שלא נתן לה כתובתה הרי אילו שלהן:","La trouvaille d’un enfant mineur, garçon ou fille, appartient au père, et celle d’un esclave cananéen, homme ou femme, appartient au maître; celle d’une femme mariée appartient au mari. Mais ce qu’un enfant majeur, fils ou fille, trouve lui appartient; ce qu’un domestique hébreu, homme ou femme, trouve, appartient au domestique; la trouvaille d’une femme divorcée, même avant de recevoir son douaire, appartient à elle.",1768,
Jerusalem Talmud Bava Metzia 1:5:2,"א""ר יוחנן בשאינן טפולין לאביהן אבל אם היו טפולין לאביהן מציאתן שלו. ריש לקיש אמר אין אדם זוכה לחבירו במציאה. א""ר לא דמר ר""ש אכן אלא דקשיא ליה על הדא דתני ר' הושעיה השוכר את הפועל לעשות בכל מלאכה מציאתו לבעל הבית. אמר ר""ל אדם שיש בו רשות לחזור בו תהא מציאתו לרבו.","R. Yohanan dit <sup>9</sup><i class=""footnote"">Cf. J., (Pea 4, 2) (6).</i>: La trouvaille par les fils majeurs leur appartient à eux lorsqu’ils ne sont pas établis chez leur père; car, en ce dernier cas, la trouvaille faite appartient au père. Resh Lakish dit: Un homme ne peut pas acquérir pour autrui un objet trouvé. R. Yossa dit: Ce n’est pas que l’avis de Resh Lakish ait été ainsi exprimé en toutes lettres, mais on le déduit de ce qu’il a objecté contre l’enseignement de R. Hoshia qui dit: Celui qui loue un ouvrier pour exécuter des travaux divers a droit à la trouvaille faite par l’ouvrier. A ce sujet Resh Lakish dit: dès qu’un homme est en état de renoncer au travail d’ouvrier, sa trouvaille appartient-elle au maître? (Certes non; donc on n’acquiert pas une trouvaille pour autrui) <sup>10</sup><i class=""footnote"">Suit un passage traduit en (Ketubot 6, 1) .</i>.",1768,
Jerusalem Talmud Bava Metzia 1:5:3,"מה בין עבדו ושפחתו העברים לעבדו ושפחתו הכנענים. א""ר יוחנן עבדו ושפחתו העברים הואיל ואינו רשאי לשנותו ממלאכתו מציאתו לעצמו עבדו ושפחתו הכנענים הואיל ורשאי לשנותן ממלאכתן מציאתן לרבן התיבון הרי אשתו שאינו רשאי לשנות ממלאכתה ומציאתה שלו דתנינן תמן כופה לעשות בצמר ואינו כופה לעשות בדבר אחר. א""ר בא בר מינא ורבי יסא בשם רבי יוחנן טעם אחר באשה. מה טעם אחר באשה רבי חגיי אמר מפני הקטטה רבי ייסה אומר שלא תהא מברחת נכסיי בעלה ואומרת מציא' הוא. התיבון בעדים לא אסרו זה אלא מפני זה.",,,
Jerusalem Talmud Bava Metzia 1:5:4,"מציאת אשתו שגירשה. רבי יוסנא בשם רבי אחא אדם שגירש אשתו ולא נתן לה כתובתה חייב במזונותיה עד שיתן לה פרוטה אחרונה. א""ר יוסי מתניתא אמרה כן מציאת אשתו שגירשה א""ר הושעיה שלא תאמר הואיל וחייב במזונותיה עד שיתן לה פרוטה האחרונה תהא מציאתה שלו לפום כן צריך מתניתא:","La trouvaille de la femme que le mari vient de répudier sera à elle”. R. Yossa dit au nom de R. Aha: Aussi longtemps qu’un homme ayant répudié sa femme ne lui a pas donné son douaire, jusqu’à la dernière prouta, il est tendu de la nourrir. En effet, dit R. Yossa, la Mishna le confirme en disant: “la trouvaille de la femme répudiée sera à elle”; or, dit R. Oshia, on aurait pu croire qu’en raison de l’obligation du mari de nourrir sa femme répudiée jusqu’à ce qu’il lui ait donné son domaine total, y compris la dernière prouta, il devrait avoir droit à la trouvaille faite par cette femme; c’est pourquoi la Mishna énonce formellement le contraire (mais cette obligation en résulte implicitement).",,
Jerusalem Talmud Bava Metzia 1:6:1,"מצא שטרי חוב אם יש בהן אחריות נכסים לא יחזיר אם אין בהן אחריות נכסים יחזור מפני שאין בין דין נפרעין מהן דברי רבי מאיר וחכ""א בין כך ובין כך לא יחזיר מפני שבית דין נפרעין מהן:","Si un individu a trouvé un contrat de dette où le débiteur engageait ses immeubles, l’individu qui l’a trouvé ne doit pas le rendre <sup>11</sup><i class=""footnote"">Le créancier pourrait recourir au tribunal pour se faire payer.</i>; s’il n’y a pas d’engagement d’immeubles dans l’acte, il peut le rendre, car le créancier ne pourra pas obtenir que le tribunal lui fasse payer la dette; c’est l’opinion de R. Meir. Les autres docteurs disent qu’aux deux cas, il ne doit pas rendre l’acte, car le créancier pourrait se faire payer la dette.",1769,
Jerusalem Talmud Bava Metzia 1:6:2,תני בשם רבי מאיר בין שטר שיש בו אחריות נכסים. ובין שטר שאין בו אחריות נכסים. גובה מנכסין בני חורין. על דעתיה דרבי מאיר לאי זה דבר הוא מחזיר. לצור על פי צלוחיתו. רב אמר יורש כמשועבד. כשם שמלוה בעדים אינה נגבית ממשועבדין כך אינה נגבית מן היורשין. שמואל אמר דאיקני אינו גובה ממשועבדין הא מבני חרי גבי. הכא את מר גובה והכא את מר אינו גובה. לא דמי מי ששיעבד מקצת למי שלא שיעבד כל עיקר.,"On a enseigné au nom de R. Meir <sup>12</sup><i class=""footnote"">Selon la correction du Comment. Pné-Mosché, d'après le passage parallèle du T. Babli.</i>: Un contrat de dette par lequel le débiteur engage ses immeubles sera payable même à l’aide des biens hypothéqués; mais pour le contrat qui n’engage pas les immeubles du débiteur, le créancier n’aura de recours, ni sur les biens hypothéqués, ni sur ceux qui sont restés libres. Mais alors, d’après cet avis de R. Meir, à quoi bon rendre l’acte qui n’engage pas d’immeuble? L’acte peut servir à boucher la bouteille du créancier (c’est son bien, mais sans effet). Quant aux droits de ce dernier sur les héritiers, Rav dit <sup>13</sup><i class=""footnote"">J., (Gitin 3, 7) (ib. P. 85).</i>: l’héritage ressemble aux biens hypothéqués, et comme le paiement d’un prêt verbal fait par devant témoins n’est pas exigible sur les biens hypothéqués, de même on ne saurait les réclamer sur l’héritage; Samuel dit: on déduit des termes de la Mishna au sujet du prêt verbal (devant témoins) que le créancier ne peut rien réclamer des biens hypothéqués, mais il le peut des biens libres (fût-ce aux héritiers; ceux-ci donc n’égalent pas les biens hypothéqués). Pourquoi dit-on d’une part (selon Samuel), que l’on réclame le dû sur les biens libres, tandis que d’autre part (dans la Mishna) il est dit de ne rien réclamer à défaut d’engagement des immeubles? Il y a une différence, parce que l’hypothèque partielle (sans gage) vaut mieux que l’absence d’engagement (prêt verbal). ",1769,
Jerusalem Talmud Bava Metzia 1:6:3,"א""ר לעזר שאני אומר כתב ללוות ולא לווה. א""ר לעזר אם היה הלווה מודה הרי זה יחזיר. א""ר לעזר אם הוחזק השטר ביד המלוה הרי זה יחזיר. ותליתהון מתברן. וחכמים אומרים בין כך ובין כך לא יחזיר. רבי אבהו בשם רבי יוחנן מפני קינוניא. רבי יסא","– “Les autres docteurs disent qu’aux deux cas on ne doit pas rendre l’acte”. Il est à craindre qu’un tel contrat de dette ne soit pas réel, dit R. Abahou au nom de R. Yohanan, en raison de la possibilité d’un accord, coinwnia , entre créancier et le débiteur (pour avoir le privilège sur d’autres créanciers). R. Yassa dit ",,
Jerusalem Talmud Bava Metzia 1:6:4,בשם רבי יוחנן אם היה זמנו יוצא לבו ביום יחזיר:,"au nom de R. Yohanan: si l’on trouve un contrat le jour même de sa rédaction <sup>14</sup><i class=""footnote"">B., Baba Batra 17.</i>, on le rendra au créancier (sans craindre qu’il soit déjà payé).",,
Jerusalem Talmud Bava Metzia 1:7:1,מצא גיטי נשים ושיחרורי עבדים דייתיקי מתנה ושוברין הרי זה לא יחזיר שאני אומר כתובים היו ונמלך עליהם שלא ליתנן:,"Si un individu a trouvé des lettres de divorce, des lettres d’affranchissement d’esclaves, des testaments, des actes de donation entre vifs, ou des quittances, il ne doit pas les rendre à celui qui veut s’en prévaloir, car il est possible que ces actes étaient préparés pour les luis remettre, mais qu’on a changé d’avis avant de le faire.",1770,
Jerusalem Talmud Bava Metzia 1:7:2,תני מצא גיטין וכתובות הרי זה יחזיר וכתוב' לא היא חזקה.,"On a enseigné: Si avec l’acte de divorce on trouve le contrat de douaire <sup>15</sup><i class=""footnote"">Lacéré par ordre du tribunal après paiement. V. B., Ketubot 85.</i>, certes la présence de ce contrat est une présomption que le mari l’a payé (et il n’y a pas lieu de craindre comme dans l’hypothèse de la Mishna, qu’après rédaction du divorce le mari ait renoncé). ",1770,
Jerusalem Talmud Bava Metzia 1:7:3,שטר שלוה בו ופרעו לא יחזיר ויגבה בו מפני מירע כוחן של לקוחות. ר' יסא בשם ר' יוחנן ואפילו לבו ביום. רבי זירא בעא קומי ר' יסא הכא את מר אפילו לבו ביום והכא את מר אם זמנו יוצא לבו ביום ויחזיר. אמר ליה אדם מצוי ללות ולפרוע לבו ביום ואין אדם עשוי לפרוע וללות בו ביום. ר' חגיי בעא קומי רבי יסא הוא הזמן והן העדים והוא המלוה מהו מפני מרע כוחן של לקוחות. אמר ליה בשלא נשתעבדו נכסים ויש אומרים בשלא חתמו העדים על אותה המלוה:,"Après avoir réglé un contrat de dette, on ne peut plus l’utiliser pour un nouveau prêt, car ce serait faire tort aux créanciers <sup>16</sup><i class=""footnote"">Littéralement : des acquéreurs d'immeubles (ou du gage de la créance).</i> ultérieurs à la première dette. R. Yassa dit au nom de R. Yohanan: même un contrat rédigé en ce jour et déjà réglé ne peut plus servir le même jour à remettre une nouvelle dette. -Mais, objecta R. Zeira devant R. Yassa, comment parle-t-on ici d’un contrat de dette payé le jour de son émission, tandis que plus haut (1,6) il est dit de rendre au créancier un contrat trouvé le jour même de sa rédaction (supposant qu’on ne le paie pas le même jour)? -Il n’arrive guère, répondit R. Yassa, que l’on emprunte et paye le même jour (un tel fait est trop rare pour être craint), tandis qu’il arrive souvent, aussitôt après avoir payé, de contracter un nouvel emprunt pour une autre affaire (aussi R. Yohanan a dû interdire d’utiliser le même acte). R. Hagaï fit une autre objection devant R. Yassa: pourquoi ne pas utiliser l’acte rédigé, puisqu’il s’agit de la même date, des mêmes témoins et du même créancier ? - En quoi fait-on plus de tort par là à d’autres créanciers qu’avec le premier engagement? -Il peut y avoir une différence, répondit R. Yassa, en ce que la seconde fois le débiteur n’engage pas d’immeubles comme à la première fois; selon d’autres, la distinction consiste en ce que le premier engagement n’a pas été confirmé par des témoins, tandis que le second le sera (il faudra donc un nouvel acte).",,
Jerusalem Talmud Bava Metzia 1:8:1,מצא איגרות שום ואיגרות מזון ושטרי חליצה ומיאונין ושטרי בירורין וכל מעשה בית דין הרי זה יחזיר. מצא בחפיסה או בגלוסקמא תכריך של שטרות או אגודה של שטרות הרי זה יחזיר וכמה היא אגודה של שטרות שלשה קשורין זה בזה רבן שמעון בן גמליאל אומר אחד לווה משלשה יחזיר ללוה שלשה לווין מאחד יחזיר למלוה מצא שטר בין שטרותיו ואין ידוע מה טיבו יהא מונח עד שיבא אליהו אם יש עמהן סימפון יעשה מה שבסימפון:,"Il faut rendre, si on les trouve, des lettres d’estimation <sup>17</sup><i class=""footnote"">Elles constatent que le tribunal a adjugé une partie des terrains du débiteur au créancier après l'estimation de leur valeur.</i>, ou des lettres de nourriture <sup>18</sup><i class=""footnote"">L'engagement de nourri la fille de sa femme.</i>, ou des actes du déchaussement <sup>19</sup><i class=""footnote"">""V. (Dt, 25, 9 ; à la suite de cet acte la femme peut se remarier.""</i>, ou des actes de refus <sup>20</sup><i class=""footnote"">Pour le Mioun, V. t. 7, pp. 11-12.</i>. Il faut aussi rendre, si on les trouve, des actes de brourin <sup>21</sup><i class=""footnote"">Littéral. : Documents du choix (de 2 juges et d'un arbitre).</i>, ou un acte quelconque fait par un tribunal. Si un individu a trouvé un acte dans une boîte, glwssocomeion , ou s’il a trouvé un rouleau, ou un paquet de plusieurs actes, il doit les rendre. On appelle “paquet d’actes”, l’ensemble d’au moins 3 actes liés <sup>22</sup><i class=""footnote"">En ces cas, observe Rashi, il est facile de connaître celui qui les a perdus, car celui-ci peut fournir des indices sur la boîte, ou sur le monde du lien des actes, pour affirmer sa possession.</i>. R. Simon b. Gamliel dit: Si les 3 actes sont d’un seul débiteur qui a emprunté de l’argent à 3 créanciers, on doit les rendre au débiteur <sup>23</sup><i class=""footnote"">Evidemment, il les a perdus après avoir payé les dettes et repris les actes.</i>. Si ces 3 actes sont d’un seul créancier qui a prêté de l’argent à 3 individus, il faut les rendre au créancier <sup>24</sup><i class=""footnote"">Il les a perdus.</i>. Si un individu trouve dans ses papiers un acte, et il ne se souvient pas si c’est le créancier ou le débiteur qui le lui a donné, il le gardera jusqu’à l’arrivée d’Elie (indéfiniment, jusqu’à preuve contraire). Si un individu trouve dans ses papiers l’acquit sumfwnh de son débiteur, il doit se conformer à ce qui est écrit dans la quittance.",1771,
Jerusalem Talmud Bava Metzia 1:8:2,רב ירמיה בשם רב אם היה אישר הדיינין הרי זה יחזיר. ר' חמא אבוי דרבי הושעיה אמר אשלי דיינין שבגליות גזלי דיינין שבארץ ישראל.,"R. Jérémie dit au nom de Rav: Si l’acte est légalisé par les juges <sup>25</sup><i class=""footnote"">entend ainsi l’« acte fait par un tribunal.»</i>, il faut le rendre au créancier. R. Hama, père de R. Oshia, dit: les “tamariskes” (savants éminents), ce sont les juges de la Captivité; les “tourtereaux” (encore faibles) sont juges en Palestine.",1771,
Jerusalem Talmud Bava Metzia 1:8:3,"רב המנונא אמר נכתבה אונו באחד בניסן ניתן הכסף בעשרה בניסן צריכין לכתוב אע""פ שכתבנו כתב באחד בניסן כן נגמר שיתן הכסף בעשרה בניסן.","R. Hamnona dit: si l’acte de vente, wnh, porte le 1er Nissan, et l’argent est remis le 10 Nissan, l’acte devra dire: “quoique cet acte soit rédigé le 1er Nissan, il a été décidé que l’argent sera versé le 10 Nissan”. ",,
