Index_Title,Jerusalem_Talmud_Mechon_Mamre,Schwab_fr,id_paragraphe,missing_footnotes
Jerusalem Talmud Avodah Zarah 1:4:3,"רבי אבהו בשם רבי יוחנן החליף בהמה בע""ז אסורה. רב חסדא בעי אילו השתחוה לה לא אסרה מפני שהחליף בהמה בע""ז אסרה דילמא בפרגמטיא שנכנסה קודם ליריד איתאמרת. אתא רבי זעירא רבי אבהו בשם רבי יוחנן החליף בהמה בע""ז אסרה בפרגמטיא שנכנסה קודם ליריד איתאמרת. א""ר אבהו אסור לעשות חבילה ביריד ותני כן לא ישאל בשלומו במקום שהוא מתחשב מצאו לפי דרכו שואל בשלומו בכובד ראש.","R. Abahou au nom de R. Yohanan dit: un animal échangé contre une idole devient interdit. -Quoi ! s’écria R. Hisda, si le païen s’agenouille devant l’animal, celui-ci ne serait pas interdit au juif, et il le deviendrait en cas d’échange contre une idole? -Sans doute, cette défense se réfère seulement à une marchandise au moment de sa remise au marché païen (de crainte qu’au jour de la fête idolâtre il y ait un échange avec l’idole sans perpétuité d’interdit pour l’israélite). En effet, R. Zeira ou R. Abahou dit au nom de R. Yohanan: l’interdit d’un animal échangé contre une idole se réfère au principe de ne pas vendre de denrée d’un païen au marché idolâtre. R. Abahou défend de se rendre par bandes d’israélites au marché, afin d’éviter, selon un enseignement, de saluer un païen en son jour de fête dans un endroit public, où il pourrait en tirer de la considération. Si l’on croise un païen ce jour sur sa route, on le salue brièvement.",,
Jerusalem Talmud Avodah Zarah 1:4:4,"רבי חייה בר ווה שלח מיזבון ליה סנדל מן ירידה דצור א""ל רבי יעקב בר אחא ואת מלוקחי יריד א""ל ואתה לא לקחת קלוסקין מימיך א""ל שנייא היא דמר רבי יוחנן לא אסרו דבר שהוא חיי נפש. רבי שמעון בן יוחנן שלח שאל לר""ש בן יוצדק לית את בדיק ליה אהן ירידה דצור מהו. א""ל אין יהב תרתין ליטרא דפילפלין לאיסרנדה. עאל ואשכח כתיב תמן אנא דיקלטיאנוס מלכא שכנית אהן ירידה דצור לגדיה דארקליס אחי תמניא יומין. רבי יצחק בר נחמן שאל לרבי חנינה יריד עזה מהו א""ל הלכת לצור מימיך וראית ישראל ונכרי שהן שותפין בקדירה ואינו חושש שמא ניער הנכרי בקדירה. וקשיא הוא שאל ליה דא ומגיב ליה דא אלא בגין דלית רבי חנינה אמר מילה דלא שמעה מיומוי בגין כן דוא שאל ליה דא ומגיב ליה דא. אתא רבי יוסי בי רבי בון אבא בר בר חנה בשם רבי יוחנן לא אסרו אלא כגון ירידה של בוטנה ותני כן שלשה ירידין הן יריד עזה יריד עכו ירידה של בוטנה והמחוור שבכולן יריד בוטנה.","R. Hiya b. Aba envoya quelqu’un lui acheter des sandales au marché de Tyr. -Comment, lui dit R. Jacob b. Aha, achètes-tu au marché païen, malgré l’interdit? -N’y as-tu jamais acheté un petit pain, répliqua R. Hiya? -C’est différent, repris R. Jacob, car R. Yohanan dit qu’il n’est pas défendu d’y acheter de la nourriture. R. Simon b. Yohanan fit demander à R. Simon b. Yoçadaq s’il pouvait s’enquérir au sujet du marché de Tyr (savoir s’il a été voué à l’idolâtrie)? -Oui, fut-il répondu <sup>21</sup><i class=""footnote"">V. Brüll, Jahrbücher, an 1, p. 191.</i>. Le premier jeta alors 2 livres (litra) de poivre au fourneau escarion (pour ne pas en profiter). Il s’y rendit et y trouva une inscription disant: “Moi Dioclétien, empereur, j’ai dédié ce marché de Tyr au génie protecteur de mon frère <sup>22</sup><i class=""footnote"">""De mon collègue ; Lévi traduit : Mitkaisers, et rend Arkelos, non par Archelaus, mais par Heraclès, ou Mercure.""</i> Héraclius pendant huit jours”. R. Isaac b. Nahman demanda à R. Hanina comment il faut considérer le marché de Gaza: Si tu es jamais allé à Tyr, répondit l’interpellé, as-tu vu qu’un Israélite et un païen soient associés à la même marmite, sans que l’un éprouve la crainte que le païen verse un objet interdit dans la marmite? -Quoi, fut-il répliqué, à une question faite au sujet de Gaza, le rabbin oppose une autre question ! Comme R. Hanina n’avait pas l’habitude de professer un avis sans l’avoir entendu énoncer par son maître, il répondit d’une façon évasive à la question qui lui avait été faite. Aussi R. Yossé b. Aboun, ou Aba b. Hana dit au nom de R. Yohanan: on interdit le commerce avec les païens seulement dans les marchés semblables à celui de Botna <sup>23</sup><i class=""footnote"">V. Neubauer, Géographie, p. 262.</i>. On a enseigné de même: des 3 marchés de Gaza, d’Acco et de Botna, pour le dernier seul il y a certitude de destination idolâtre.",,
Jerusalem Talmud Avodah Zarah 1:4:5,מהו לילך לשם אם היה אכסנאי אסור בן עיר מותר שיירה מותר שכן דרך שיירה לילך בכל מקום.,"Est-il permis d’y aller en un tel jour”? , dit la Mishna. A un israélite passager, c’est défendu (il pourrait paraître y aller dans un but d’idolâtrie); un habitant de la ville peut y aller, sans soupçon. A une caravane, le passage par un tel endroit est toujours permis, car elle a l’habitude des voyages et déplacements. ",,
Jerusalem Talmud Avodah Zarah 1:4:6,"במה מעוטרות רבי יוחנן אמר בהדס רשב""ל אמר בשאר כל המינין על דעתיה דרבי יוחנן הכל אסור על דעתיה דריש לקיש אינו אסור אלא התוספת. היך עביד היה למוד להוציא ה' קופות והוציא עשר אין תימר משם עיתור אסור אין תימר משם פרקסים מותר:","– Quant aux “boutiques ornées”, quel ornement constitue l’interdit? Selon R. Yohanan, il s’agit du myrte; selon Resh Lakish, quelque soit l’ornement, il motive l’interdit. Selon l’avis restrictif de R. Yohanan, tout le myrte (quelque nombreux qu’il soit) sera défendu en ce cas; selon Resh Lakish, seul le supplément servant à orner sera d’un usage interdit. Voici comment il faut entendre le supplément: si au lieu de tirer du magasin 5 hottes de myrte, comme d’habitude, le païen a pris dix hottes; en admettant que les 5 hottes forment l’ornement habituel, elles seules sont interdites, comme ayant servi à l’idolâtrie; mais le reste des 5 autres hottes forme un ornement ordinaire, et n’est pas défendu.",,
Jerusalem Talmud Avodah Zarah 1:5:1,"אילו דברים אסור למכור לנכרים איצטרובילין ובנות שוח בפטוטרותיהן ולבונה ותרנגול לבן רבי יהודה אומר מוכר הוא לו תרנגול לבן בין התרנגולין בזמן שהוא בפני עצמו קוטע אצבעו ומוכרו שאין מקריבין חסר לע""ז ושאר כל הדברים סתמן מותר ופירושן אסור ר""מ אומר אף דקל טב וחצר ונקלביס אסור למכור לנכרים:","Il est défendu de vendre aux païens des pommes de pin, ou des figues hâtives avec leurs tiges, ou de l’encens, ou un coq blanc. R. Juda dit: on peut lui vendre un tel coq parmi d’autres; lorsqu’on veut le lui vendre seul, on lui coupe un ergot avant de le vendre, de façon à éviter toute participation à l’idolâtrie pour laquelle on n’offre pas d’animal défectueux. Il est permis de vendre tous autres objets qui ne sont pas désignés (pour l’idolâtrie); mais s’ils sont désignés pour un culte d’idole, c’est défendu. R. Meir défend aussi de vendre aux païens de bons fruits de palmiers, dactulo"", les dattes sauvages et les glands, Nicolai <sup>24</sup><i class=""footnote"">V. Pline, Historia natur., 1. 13, c. 4. Cf. t. 2, p. 139.</i>.",2101,
Jerusalem Talmud Avodah Zarah 1:5:2,שמעון בר בא בשם ר' יוחנן בנות שוח בפטוטרותיהן ואיצטרובילין במטוטלותיהן:,"Simon b. Aba dit au nom de R. Yohanan: comme il s’agit de “figues hâtives avec leurs tiges”, les pommes de pin devront aussi être munies de leur queue. ",2101,
Jerusalem Talmud Avodah Zarah 1:5:3,ולבונה. תני אם היתה חבילה מותר וכמה היא חבילה רבי יהודה בן בתירה אומר חבילה של לבונה אין פחות מחמשה מנין. אם היה כומר אסור רופא מותר תגר מותר תגר חשוד אסור.,"– “Ni de l’encens”. On a enseigné <sup>25</sup><i class=""footnote"">Ci-après, 7.</i>: Si l’on en a une botte complète (destinée évidemment au commerce), il est permis de la lui vendre. On entend par botte, dit R. Juda b. Bethera, un pâquet d’encens d’au moins 5 maneh. A un prêtre idolâtre il est défendu de vendre une telle quantité (qu’il emploiera entière à l’idolâtrie); mais s’il est médecin (et l’emploie comme remède), c’est permis. A un païen commerçant, il est permis de vendre l’encens par grande quantité; mais si ce marchand est soupçonné de vendre exclusivement pour l’idolâtrie, c’est défendu. ",,
Jerusalem Talmud Avodah Zarah 1:5:4,"אנן תנן תרנגול לבן תני רבי חייה תרנגול סתם. מתני' צריכה למתניתא דרבי חייה ומתניתא דרבי חייה צריכה למתניתין אילו תנינן ולא תני רבי חייה הוינן אמרין לא אמרון אלא תרנגול לבן אבל תרנגול סתם אפילו בינו לבין עצמו מותר הוי צורכה למתניתא דרבי חייה או אילו תנא רבי חייה ולא תנינן אנן הוינן אמרין לא אמר אלא תרנגול סתם הא תרנגול לבן אפילו בינו לבין התרנגולין אסור הוי צורכה למתניתין וצורכה למתניתא דרבי חייה. א""ר בון בר חייה תרנגול למכור מוכר לו תרנגול לבן. תרנגול לבן למכור נימר בינו לבין עצמו אסור בינו לבין התרנגולין מותר. רבי בון בר חייה בעי ראה תרנגולין רועין באשפה ותרנגול לבן ביניהן ואמר של מי כמי שסיים","– “Ni un coq blanc”, dit notre Mishna (il semble résulter de là que si l’acquéreur a demandé un coq ordinaire, on peut lui céder un coq blanc). R. Hiya enseigne que même en cas de demande d’un coq ordinaire, il n’est pas permis de vendre au païen un coq blanc. Cependant, cet avis n’est pas une opposition, et il le faut énoncer, ainsi que celui de la Mishna: Si nous n’avions que l’avis exprimé par la Mishna, non celui de R. Hiya, on aurait cru qu’au cas seul de demande expresse d’un coq blanc, il est défendu de le lui vendre; mais si le païen a demandé un coq ordinaire, il est permis de lui vendre un coq blanc, même isolé (non au milieu d’autres coqs); il faut donc apprendre par l’enseignement de R. Hiya que, même en ce dernier cas, la cession d’un coq blanc est défendue (sauf au milieu des autres). Si au contraire nous ne connaissions que l’opinion de R. Hiya, non celle de la Mishna, on aurait pu supposer qu’il est permis de vendre un coq blanc au milieu d’autres coqs, sur une demande de coq ordinaire, mais au païen qui demande formellement un coq blanc, il serait défendu de le vendre même au milieu d’autres; c’est pourquoi il faut l’avis contraire de la Mishna, outre celui de R. Hiya. R. Aboun b. Hiya dit au contraire qu’il y a divergence entre les 2 avis précités; car si le païen demandait qui veut lui vendre un coq, sans parler de blanc, un tel pourrait être cédé; ce n’est interdit que si la demande précise un coq blanc, parce qu’il est isolé, mais avec d’autres il est certes permis. La question, selon R. Aboun, est de savoir si le païen voyant courir sur le fumier des coqs dont l’un est blanc, demande à qui ils sont pour les acheter: est-ce que cette vue suffit à constituer la détermination du blanc et entraîne l’interdit ou non? (Tel est le point en litige). ",,
Jerusalem Talmud Avodah Zarah 1:5:5,"היה חסר קרייא אמר שמקרבין חסר לע""ז וכי תגישון עור לזבוח אין רע הדא אמרה שמקריבין חסר לע""ז:","– De ce que la Mishna dit de “couper un ergot pour le rendre défectueux”, s’il y a un défaut spontané peut-on le vendre? -Non, car il résulte d’un verset que l’animal défectueux de naissance est susceptible d’être sacrifié à l’idole, comme il est dit (Ml 1, 8): Si vous amenez une bête aveugle à sacrifier, n’y a-t-il pas mal?",,
Jerusalem Talmud Avodah Zarah 1:5:6,רבי מאיר אומר אף דקל טב וחצד ונקלביס אסור למכור לנכרים. ר' חמא בר עוקבה אמר קורייטה ר' לעזר בי רבי יוסי אמר מין הוא ושמו חצרא. עבר ומכר ייבה כיי דמר רבי לעזר עבר ובנה מותר וכא עבר ומכר מותר:,"– “R. Meir défend aussi de vendre aux païens de bons fruits de palmiers, les dattes sauvages et les glands”. R. Hama b. Ouqba explique le second terme par Caryotis. Selon R. Eléazar b. Yossé, c’est une sorte spéciale d’herbe dite HATSBA <sup>26</sup><i class=""footnote"">Datte sèche, dit Lévy, s. 5.</i>. Si malgré l’interdit on a vendu ces espèces, peut-on en cas de fait accompli jouir du montant -Oui, conformément à l’avis ultérieur de R. Eléazar <sup>27</sup><i class=""footnote"">Ci-après, 7.</i>, qu’en cas de fait accompli de construction d’une basilique on peut jouir du montant payé.",,
Jerusalem Talmud Avodah Zarah 1:6:1,מקום שנהגו למכור בהמה דקה לנכרים מוכרין מקום שנהגו שלא למכור אין מוכרין &lt;ואל ישנה אדם מפני המחלוקת&gt; ובכל מקום אין מוכרין להן בהמה גסה עגלים וסייחים שלימין ושבורין רבי יהודה מתיר בשבורה בן בתירה מתיר בסוס:,"Dans les localités où il est d’usage de vendre du menu bétail aux païens, on peut aussi le faire en ces jours; mais où ce n’est pas l’usage, il faut s’en abstenir. Nulle part on ne doit leur vendre du gros bétail, ni des veaux, ni même des ânons, entiers ou non (aux pieds rompus). R. Juda permet de vendre ces derniers, et Ben Bethera permet de leur vendre des chevaux.-<sup>28</sup><i class=""footnote"">""Toute la Guemara de ce §5 est traduite (Pessahim 4, 7)  ; Cf. Baba Qama, 7, 10.""</i>",2102,
Jerusalem Talmud Avodah Zarah 1:6:2,"מה ומותר לגדל. א""ר בא כגון מהיר שהוא ששה עשר מיל על ששה עשר מיל הוון בעיי מימר מאן דמר מותר למכור מותר לגדל ומאן דמר אסור למכור אסור לייחד ר' יונה רבי לעזר בשם רב ואפילו כמאן דמר מותר למכור אסור לייחד. מה בין למכור מה בין לייחד בשעה שמוכרה לו כבהמתו של עכו""ם היא בשעה שהוא מייחדה לו כבהמתו של ישראל היא והוא חשוד עליה:",,2102,
Jerusalem Talmud Avodah Zarah 1:6:3,מקום שנהגו שלא למכור אין מוכרין. למה מפני שמוציאה מידי גיזה. הגע עצמך שהיתה עז מפני שמוציאה מידי בכורה הגע עצמך שהיה זכר מפני שמוציאו מידי מתנות. מעתה חיטין אל ימכור לו מפני שמוציאו מן החלה יין ושמן אל ימכור לו מפני שמוציאן מן הברכה:,,,
Jerusalem Talmud Avodah Zarah 1:6:4,בכל מקום אין מוכרין להן בהמה גסה. למה בהמה גסה יש בה חיוב חטאת ובהמה דקה אין בה חיוב חטאת. ואינו חולב ואינו גוזז אמר תמן היא מתחייבת ברם הכא הוא מתחייב. מכיון שהוא מוכרה לו לא כבהמתו של נכרי היא. ר' אמי בבלייא בשם רבנין דתמן פעמים שמוכרה לו לניסיון והוא מחזירה לאחר שלשה ימים ונמצא עובד עבודה בבהמתו של ישראל מעתה לניסיון אסור שלא לניסיון מותר זו מפני זו.,,,
Jerusalem Talmud Avodah Zarah 1:6:5,"עבר ומכר קונסין לו כשם שקונסין לו להלכה כך קונסין לו למנהג. ומניין שקונסין לו למנהג חד בר נש זבין גמליה לארמאי אתא עובדא קומי ריש לקיש וקנסיה בדיפלא בגין דיחזר ליה גמלא. א""ר יוסי בי רבי בון לסרסור קנס והוו צווחין ליה ברא דמסרסר לארמאי. רשב""ל כרבי יודה דתני בשם רבי יודה הלוקח בהמה מן הנכרי וילדה בכור מעלה עמו בשוייו ונותן חצי דמים לכהן נתנה לו בקבלה מעלה עמו עד כמה דמים בשוייו ונותן כל הדמים לכהן וחכמים אומרים הואיל ואצבע הנכרי באמצע נפטרה מן הבכורה. רובה דר""ש בן לקיש מדרבי יודה מה דמר רבי יודה משום הילכות בכורה ומה דמר ר""ש בן לקיש להילכות בהמה גסה:",,,
Jerusalem Talmud Avodah Zarah 1:6:6,"רבי יהודה מתיר בשבורה. לא א""ר יהודה אלא בשבורה שאינו יכולה להתרפות אמרו לו והלא הוא מביא לה זכר והוא רובעה והיא יולדת אמר להן אף אני לא אמרתי אלא בסוס זכר שאינו יכול להתרפות אמרו לו והלא מביא לו נקיבה והיא רובעת ממנו והיא יולדת רב אבין בשם רבנין דתמן זאת אומרת שאסור להמציא להן עוברין. תמן תנינן הלוקח עובר חמורו של נכרי והמוכר לו אף ע""פ שאינו רשאי והמשתתף לו והמקבל ממנו והנותן לו בקבלה פטור מן הבכורה. רבי חגיי בעא קומי רבי יוסי לית הדא אמרה שאסור להמציא להן עוברין א""ל כבר קדמך רב אבין בשם רבנין דתמן זאת אומרת שאסור להמציא להן עוברין:",,,
Jerusalem Talmud Avodah Zarah 1:6:7,"בן בתירה מתיר בסוס. לא אמר בן בתירה אלא בסוס זכר שהורג בעליו במלחמה וי""א שרץ אחר הנקיבות ויש אומרים שעומד ומשתין מה ביניהון סריס מאן דמר שרץ אחר הנקיבות אינו רץ ומאן דמר עומד ומשתין אף זה עומד ומשתין. רבי תנחום בר חייה לכשיזקין כודנו בריחים. רבי יוסי בי רבי בון בשם רב הונא בן בתירה ורבי נתן שניהם אמרו דבר אחד דתני הוציא מן הבהמה ומן החיה ומן העופות בין חיים בין מתים חייב רבי נתן אומר מתים חייב חיים פטור. ורבנן אית להון חייב חטאת. ואינון מתיבין ליה אכן בשיטתו השיבוהו בשיטתך שאתה אומר משום שבות אוף אנא אית לי לכשיזקין כודנו לריחים. רבי אומר אומר אני שאסור משום שני דברים משום כלי זיין ומשם בהמה גסה ותני כן חיה גסה כבהמה דקה. מאן תניתה רבי דברי חכמים רבי ביסנא רבי חנן בר בא בשם רב חיה גסה כבהמה גסה:",,,
Jerusalem Talmud Avodah Zarah 1:7:1,"אין מוכרין להם דובים ואריות ולא כל דבר שיש בו נזק לרבים אין בונין עמהן בסילקי וגרדון ואיסטדייא ובימה אבל בונין עמהן דימוסיאות ומרחצאות הגיעו לכיפה שמעמידין בה ע""ז אסור לבנותה:","On ne devra leur vendre ni ours, ni lions, ni aucun animal pouvant causer un dommage public. On ne les aidera pas à ériger une basilique, basilich , ni des hippodromes stadia, ni des tribunes de luttes, bhma; mais on peut leur construire des monuments et des salles de bain; seulement, arrivant à la voûte où il s’agira de placer l’idole, on cessera de coopérer.",2103,
Jerusalem Talmud Avodah Zarah 1:7:2,"הא דבר שאין בו ניזקא לרבים מותר. מתני' דברי דתני הרואה את הנחשים ואת החברים מוקיון מופייון מוליון מילרין מילריה סגירלון סגילריה הרי זה אסור משום מושב לצים שנאמר ובמושב לצים לא ישב וכולן מביאין לידי ביטול תורה שנאמר כי אם בתורת ה' חפצו. העולה לתיאטרון אסור משום ע""ז דברי רבי מאיר וחכמים אומרים בשעה שהן מזבנין אסור משום ע""ז ואם לאו אסור משום ומושב לצים בלבד. העולה לתיאטרון וצווח אם לצורך הרבים מותר ואם מתחשב הוא אסור היושב באיצטדין הרי זה שופך דמים. רבי נתן מתיר מפני שני דברים משום שצווח ומציל את הנפשות ומעיד על האשה שתינשא.","De ce qu’il est dit : “de ne leur rien vendre pouvant causer un dommage public”, il résulterait que si ce danger public n’existe pas, il est permis de l’ériger. Donc, aux cas où la Mishna interdit seulement d’aller dans certains endroits, elle adopte l’avis de celui qui dit: La vue des serpents, des magiciens, des sorciers, de toutes espèces de jeux comiques, ou de plaisanteries, est interdite à titre de séjour de la moquerie; car il est dit (Ps 1, 1): Il ne n’est pas assis parmi les moqueurs. De tels spectacles mènent à la négligence de la Loi, puisqu’il est dit aussitôt après (ib. 2): Il n’a de désir que pour la loi divine. @ Aller au théâtre (theatrum) est défendu, parce qu’il peut entraîner à l’idolâtrie, dit R. Meir; selon les autres sages, c’est seulement défendu à ce titre au moment où les représentations font allusion à l’idolâtrie; sans quoi, ce n’est défendu qu’à titre de séjour de la moquerie (ce qui est moins grave). Se rendre au théâtre <sup>29</sup><i class=""footnote"">Tossefta, 2.</i>, afin d’appeler au secours en faveur d’un homme en danger sur la scène (et susciter ainsi la pitié), ou dans l’intérêt public, est un acte permis; mais il est défendu de se joindre aux acteurs. Prendre place à l’hippodrome; où ont lieu les exécutions humaines, c’est participer à un meurtre juridique; R. Nathan le permet à cause des deux faits qui peuvent arriver, soit d’intercéder en faveur d’un condamné et de lui obtenir la vie sauve, soit de témoigner (à la suite de l’exécution d’un homme) que sa femme devenue veuve peut se remarier. ",2103,
Jerusalem Talmud Avodah Zarah 1:7:3,עבד ובנה רבי לעזר אמר מותר אמר רבי מנא לא מסתברא כאהין סוברה דלא אסור דהוא חייד כל הדא כיפתא:,"Si malgré la défense de construire une voûte on a passé outre, R. Eléazar permet en cas de fait accompli de profiter du salaire perçu pour ce travail <sup>30</sup><i class=""footnote"">V. ci-après, 5 fin.</i>. R. Mena, au contraire, dit qu’il lui semble devoir interdire la jouissance d’un tel salaire, en punition de ce qu’un Israélite a érigé toute la route devant servir de support à l’idole.",,
Jerusalem Talmud Avodah Zarah 1:8:1,אין מוכרין להן במחובר לקרקע אבל מוכר הוא משקצץ רבי יהודה אומר מוכר הוא לו על מנת לקוץ:,"Il ne faut pas faire d’ornements aux idoles, ni collier, ni boucle, ni bague. Il ne faut pas (pour les temples des idoles) leur céder des immeubles, mais des objets détachés. R. Juda permet de leur vendre des objets encore adhérents au sol, à condition que ces objets seront détachés plus tard.",2104,
Jerusalem Talmud Avodah Zarah 1:8:2,רבי בון בר חייה בעי אף בהמה גסה במחלוקת מוכר לו על מנת לשחוט. אשכח תני אף בהמה גסה במחלוקת. רבי יודה אומר מוכר לו על מנת לשחוט:,"R. Aboun b. Hiya demanda: est-ce qu’au sujet de la vente du gros bétail R. Juda est aussi en opposition avec le préopinant, et admet-il la vente d’un tel animal à condition de l’égorger (comme il “permet de vendre des objets encore adhérents au sol, à condition de les détacher plus tard”)? On trouve effectivement un enseignement où il est dit que la même discussion existe au sujet du gros bétail, et selon R. Juda <sup>31</sup><i class=""footnote"">V. Bekhorot 1, 1.</i>, il est permis de vendre un tel animal à condition de l’égorger.",2104,
Jerusalem Talmud Avodah Zarah 1:9:1,אין משכירין להן בתים בארץ ישראל ואין צריך לומר שדות ובסורייא משכירין בתים אבל לא שדות ובחוצה לארץ מוכרין בתים ומשכירין שדות דברי רבי מאיר רבי יוסי אומר אף בארץ ישראל משכירין להן בתים ובסוריא מוכרים בתים ומשכירין שדות ובחוצה לארץ מוכרין אילו ואילו:,"Il ne faut pas louer aux païens des maisons en Palestine, encore moins des champs. En Syrie, on peut leur louer des maisons, non des terrains. Enfin, en dehors de la Palestine, on peut leur vendre des maisons et louer les champs, selon R. Meir. R. Yossé dit qu’en dehors de la Palestine, on peut leur vendre des maisons et des champs; en Palestine même, on leur loue des maisons, non des champs, et en Syrie on peut même leur vendre des maisons et louer des champs.",2105,
Jerusalem Talmud Avodah Zarah 1:9:2,"רבי זעירה בשם רבי יוסי בן חנינה רבי אבא רבי חייה בשם רבי יוחנן לא תחנם לא תתן להם חן לא תחנם לא תתן להם מתנת חנם לא תחנם לא תתן להם חניה בארץ. והתנינן רבי יוסי אומר אף בא""י משכירין להם בתים בית אין מצוי להתברך מתוכו שדה מצוי להתברך מתוכו. הורי רבי יוסי בי רבי בון שאסור להשכיר להן קבורה בא""י על שם לא תתן להם חניה בארץ.","R. Zeira au nom de R. Yossé b. Hanina, ou R. Aba ou R. Hiya au nom de R. Yohanan, interprète l’expression biblique tu n’auras pas pitié d’eux (Dt 7, 2), en ce sens: tu ne leur reconnaîtras pas de grâce, ou: tu ne leur feras pas de don gratis, ou encore: tu ne leur donneras pas domicile fixe dans le pays <sup>32</sup><i class=""footnote"">Ces diverses acceptions sont comprises sous le même radical Hen</i>. -Mais notre Mishna ne vient-elle pas de dire: “Selon R. Yossé, en Palestine même on leur loue des maisons”? -Il est permis de leur louer des maisons, parce que l’on n’en tire pas de fruits, mais non des champs dont on tire des fruits. @ R. Yossé b. R. Aboun a professé qu’il est défendu de louer aux païens un terrain pour une sépulture en Palestine, en vertu du verset précité, prescrivant de ne pas faire reposer les païens en Terre Sainte. ",2105,
Jerusalem Talmud Avodah Zarah 1:9:3,לא תחנם לא תתן להם מתנת חנם והתני מעשה ברבן גמליאל שהיה מהלך בדרך וראה קלוסקין אחת מושלכת בדרך אמר לטבי עבדו טול לך קלוסקין זו ראה נכרי אחד בא כנגדו אמר לו מבניי טול לך קלוסקין זו רץ אחריו רבי אילעאי אמר לו מה שמך אמר לו מבניי ומאיין אתה אמר לו מן העיירות של בורגנין ומכירך הוא רבן גמליאל מימיך אמר לו לא. כיוון ר' גמליאל ברוח הקודש. ולמדנו ממנו שלשה דברים למדנו שאין מעבירין על האוכלין ושחמיצו של נכרי מותר לאחר הפסח מיד ושהולכין אחר רוב עוברי דרכים. רבי יעקב בר זבדי בשם רבי אבהו הדא דתימר בראשונה אבל עכשיו מעבירין על האוכלין מפני הכשפים.,"-Mais n’a-t-on pas appris <sup>33</sup><i class=""footnote"">""V. B., Eruvin 64a ; Tossefta à ce , ch. 2. ; Rabba sur (Lv 37.""</i> qu’il est arrivé à R. Gamliel, se trouvant en route, de voir à terre un petit pain; il dit à son serviteur Tobie de le ramasser. Puis, voyant venir à lui un païen, il lui dit: -Mobgaï, accepte ce petit pain en don. Aussitôt, R. Ilaï courut après lui et lui demanda quel est son nom: -“Mobgaï”, répondit-il. -Et d’où es-tu? -Des localités d’habitants de bourgs. -Est-ce que jamais R. Gamliel t’a connu? -Non.” Ce fait prouve que R. Gamliel avait deviné le nom du passant par l’inspiration du Saint-Esprit. Il nous a enseigné trois objets: 1° il n’est pas permis de passer auprès des mets que l’on trouverait sur sa route, sans les mettre de côté pour les préserver, 2° le pain levé d’un païen est d’une consommation permise après la Pâques qui suit (quoique fait auparavant), 3° on doit suivre la route où passent la plupart des voyageurs. Toutefois, dit R. Jacob b. Zabdi au nom de R. Abahou <sup>34</sup><i class=""footnote"">V. J., (Demaï 3, 3) .</i>, cela n’a été dit qu’en principe; mais maintenant, il est permis de passer outre, de crainte que ces objets n’aient été mis là dans un but de sortilège.",,
Jerusalem Talmud Avodah Zarah 1:9:4,"עם כשהוא יוצא מגזיב בא אחד להישאל לו על נדרו אמר לזה שהיה מהלך עמו תאמר ששתינו רביעית יין באיטלקי אמר לו הין אמר לשואל טייל עמנו עד שנפיק את ינינו כיון שהגיע לסולמה של צור ירד ר""ג ונתעטף וישב לו והתיר לו את נדרו. מדבריו למדנו שרביעית יין משכרת ושהדרך מפיגה את היין ואין נשאלין נדרים ולא מורים שתויי יין ולא מפירין נדרים מהלכין אלא עטופין ויושבין. אמר רבי יוחנן כך פתח לו יש בוטה כמדקרות חרב וגו'. לאחר שנדר מן הככר ווי דייכול ווי דלא יכול אין אכיל הוא עבר על נידריה ואין לו אכיל הוא חטא על נפשיה כיצד יעשה ילך אצל חכמים ויתירו לו את נדרו דכתיב לשון חכמים מרפא.","A sa sortie de la ville de Kézib, un homme vint consulter R. Gamliel pour obtenir de lui l’annulation d’un vœu. Le rabbin dit à son compagnon de répondre au consultant qu’ayant bu un quart de mesure de vin italien, il ne se sent pas en état assez libre pour se prononcer. -Bien, dit l’autre. Le rabbin dit alors au consultant: promène-toi un peu avec nous, jusqu’à ce que l’effet troublant du vin se soit passé. Arrivé à Tyr, R. Gamliel descendit dans une chambre, s’enveloppa la tête pour méditer, s’assit pour juger et déclara le vœu levé (l’homme libéré). Par ces paroles, nous apprenons: 1° qu’un quart de mesure de vin peut rendre ivre, 2° que la marche calme l’effet du vin, 3° que l’on ne donne pas de consultation au sujet du vœu et que l’on ne professe pas d’avis en état d’ivresse, 4° enfin on ne libère personne d’un vœu en marchant, mais en siégeant la tête enveloppée. Selon R. Yohanan, il faut commencer par dire à l’auteur inconsidéré d’un vœu ces mots (Pr 12, 18): Ses paroles sont comme des pointes d’épée (elles blessent faute de prudence). Après l’interdit par vœu de jouir p. ex. d’un pain, il y a double inconvénient, soit qu’on le mange, soit qu’on ne le mange pas <sup>35</sup><i class=""footnote"">J., (Nedarim 9, 1) .</i>: si on le mange, on transgresse le vœu de l’interdit; si on ne le mange pas, on pèche contre son propre corps (par la privation). -Que faire donc? -Se rendre chez un savant qui trouvera le moyen de délier le vœu, comme il est dit (ibid. 18): la langue (la décision) des savants guérit – <sup>36</sup><i class=""footnote"">Suit un passage traduit (Berakhot 9, 2) .</i>.",,
