בשלח,הן — שנקרא:,"Likkutei Torah, Beshalach 1:13","ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, א.<br>מן תיבות שנקרא עוה""ז עד תי' [בשורה עלמא] פי' זה ל' בהכת""י — ושם אי' ”וכענין שנא' זה א-לי ואנוהו"" פי' זה כו' ומדוייק יותר דה""ק וגם בזה יובן יותר ההגהה כאן בהמוקפים. [כ].","א, ב"
בשלח,הוא — זה:,,"זה כו' וכמ""ש במ""א וד""ל כן אי' בהכת""י שם. [כ].","א, ב"
בשלח,ממשכא דחויא:,,"ראה תניא פל""א בשם הזהר. וראה זח""א לו, ב. אוה""ת בראשית תלז, ב.","א, ב"
בשלח,היום לעשותם:,,"דברים ז, יא.","א, ב"
בשלח,זה א-לי ואנוהו:,,"שמות טו, ב.","א, ב"
בשלח,להיות — שכדי:,,"ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, א.","א, ב"
בשלח,בהבראם — באברהם:,,"ב""ר יב, ט.","א, ב"
בשלח,"ויניחהו בג""ע לעבדה ולשמרה:",,"בראשית ב, טו.","א, ב"
בשלח,"לעבדה זו רמ""ח מ""ע כו':",,"ראה זח""א כז, א. ת""ז סוף תי' נד. זח""ב קסה, ב.","א, ב"
בשלח,דהיינו — וזהו:,,"המוקפים אלו [(וזהו עד שורה מקץ — בת)] לי' שם בהכת""י. [כ].","א, ב"
בשלח,כל הנשמה תהלל י-ה:,,"תהלים קנ, ו.","א, ב"
בשלח,בהלו נרו:,,"איוב כט, ג.","א, ב"
בשלח,נקראת הנשמה נר ה':,,"משלי כ, כז.","א, ב"
בשלח,שעשועי המלך בעצמותו:,,עמק המלך שער זה.,"א, ב"
בשלח,"כמ""ש במ""א:",,"ראה לקמן פ' במדבר. אוה""ת ברכה ע' א'תתנז.","א, ב"
בשלח,העוסק בתורה לשמה:,"Likkutei Torah, Beshalach 1:13","אבות רפ""ו. ובכ""מ.","א, ב"
בשלח,ונועם ה' הוא בחי' ענג העליון:,"Likkutei Torah, Beshalach 1:13","ראה אוה""ת שמות ע' י. יהל אור ע' ק.","א, ב"
בשלח,ועיין בפרדס ערך נועם:,"Likkutei Torah, Beshalach 1:13","וז""ל: ”נועם ה' נק' השפע הנשפע למל' מהכתר כו' דרך מדרגות הסולם"". — ביאה""ז להצ""צ כרך ב ע' תתקכה.","א, ב"
בשלח,"ועיין במאו""א אות נו""ן סעיף י""ג:",,"נועם מצד הבינה הנק' נעמי וכל נעימות מצידה והחו""ג נק' הון יקר ונעים יקר מצד אבא ונעים מצד בינה כו' עכ""ל, וזהו ע""ד שהתגלות עתיק תענוג עליון הוא בבינה בד""ה יו""ט של ר""ה שחל להיות בשבת פ""ה [לקו""ת ר""ה נז, ב וצ""ל פ""ד] — ביאה""ז להצ""צ כרך ב' ע' תתקכה.<br>ראה אוה""ת שמות ע' יא. ובאוה""ת שמות-ז ע' ב'תעט שבענין נועם ה' יש ב' פירושים ”א' נועם הנמשך משם ה' . . והב' נועם הנמשך מהבינה . . וע' במאו""א . . בענין נועם ה' יובן שגם שם נז' ב' פירושים אלו"".","א, ב"
בשלח,"ובזח""ג . . סתימא דכל סתימין:","Likkutei Torah, Beshalach 1:13","נעתק באוה""ת נ""ך-ג ע' א'שיא.","א, ב"
בשלח,ופי' דרכי:,,"מן תי' ופי' דרכי ל' רבים כל הפרשה ב' וגם פרשה ג' [הכוונה פ""ב-ג'] עד תיבת הקולות [ב, א שורה ועמ""ש] כ""ז לי' שם בהכת""י. [כ].","א, ג"
בשלח,"תורה עבודה וגמ""ח:",,"ראה אבות א, ב.","א, ג"
בשלח,האשה נקנית בשלשה:,,משנה ריש קידושין.,"א, ג"
בשלח,בג':,"Likkutei Torah, Beshalach 1:13","וראה גמ' קידושין (ב, ב) ושנויי הנוסחאות למשניות שם.<br>(וראה עוד על משנה זו — סה""מ הקצרים ע' קעח. אוה""ת בראשית-א קו, א. אוה""ת שבועות ע' קצט. רד. אוה""ת על מארז""ל וענינים ע' לג. ד""ה האשה נקנית פ' תבוא תרל""ה. סה""מ תרל""ו ח""ב ע' רעו. תקכו. לקו""ש ח""ו ע' 320. חי""ט ע' 218. וראה כש""ט סי' יו""ד בפי' הפנימי. לקוטי לוי""צ אגרות ע' רד).","א, ג"
בשלח,"האשה היא כנס""י:","Likkutei Torah, Beshalach 1:14","ראה לקו""ש חי""ט ע' 217.","א, ג"
בשלח,ועכשיו התפלה היא במקום קרבנות:,"Likkutei Torah, Beshalach 1:14","ברכות כו, ב.","א, ג"
בשלח,"ח""י ברכאן . . ח""י חוליות השדרה:","Likkutei Torah, Beshalach 1:14","להלן לקו""ת בלק ע, ד: כנודע מהזוהר ובגמ' ברכות. ראה ברכות כח, ב. תנחומא וירא, א.","א, ג"
בשלח,נועם ה':,"Likkutei Torah, Beshalach 1:14","תהלים כז, ד.","א, ג"
בשלח,וביאור הדבר . . עוד פי' כי עמך:,"Likkutei Torah, Beshalach 1:15","כל הקטע בשינויים קלים והוספות נמצא גם באוה""ת ויקרא-ב ע' תש. ומהדורא בתרא מהקטע נדפס לקמן בהוספות נב, א.","א, ג"
בשלח,שעתיק הוא מקור התענוגים:,"Likkutei Torah, Beshalach 1:16","ראה אוה""ת לך ע' תתרעג, א.","א, ג"
בשלח,"הוא מקור התענוגים . . וכמ""ש במ""א:","Likkutei Torah, Beshalach 1:16","באוה""ת ויקרא-ב ע' תש יש כאן הג""ה.","א, ג"
בשלח,ופי' מקור התענוגים . . אין שום דבר שחוץ ממנו:,,"ראה אוה""ת בראשית-א נח, ב שמוסיף שם: ”אלא שהוא בעצמו ית' הוא התענוג ונק' מקור התענוגים וזהו ענין עתיקא קדישא"".","א, ג"
בשלח,להחיות בהם נפש כל חי:,"Likkutei Torah, Beshalach 1:18",ברכת בורא נפשות.,"א, ג"
בשלח,דהפי' לפיקוח ותענוג:,"Likkutei Torah, Beshalach 1:18","כמבואר בב""י או""ח סר""ז. ראה לקמן בפנים (הוספות — ויקרא) נב, א.","א, ג"
בשלח,דאגה בלב איש ישיחנה לאחרים:,"Likkutei Torah, Beshalach 1:19","משלי יב, כה. יומא עה, א. סוטה מב, ב.","א, ג"
בשלח,"כל תענוגי עוה""ז הם רק ממה שנפל בשבה""כ והוא פסולת ממש:","Likkutei Torah, Beshalach 1:19","מבואר באוה""ת שמות-ז ע' ב'תקמ.","א, ג"
בשלח,יהי רקיע . . בין מים למים:,"Likkutei Torah, Beshalach 1:19","בראשית א, ו.","א, ג"
בשלח,יפה שעה אחת:,"Likkutei Torah, Beshalach 1:19","אבות ד, יז.","א, ג"
בשלח,גבי אלישע אחר מוטב:,"Likkutei Torah, Beshalach 1:21","חגיגה טו, ב.","א, ד"
בשלח,אש שלנו אחד מששים:,"Likkutei Torah, Beshalach 1:21","ברכות נז, ב. ועי' באגה""ת ספי""ב.","א, ד"
בשלח,"נהר דינור . . לשכוח התענוג שבגעה""ת:","Likkutei Torah, Beshalach 1:21","זח""א רא, א. זח""ב ריא, ב. ועוד. וראה פע""ח ש' התפלין פ""י. כנפי יונה ח""ד סי' כט.","א, ד"
בשלח,יהללוך סלה:,"Likkutei Torah, Beshalach 1:21","תהלים פד, ה. וראה עירובין נד, ב.","א, ד"
בשלח,וראית את אחורי:,"Likkutei Torah, Beshalach 1:23","שמות לג, כג.","א, ד"
בשלח,אחור וקדם צרתני:,"Likkutei Torah, Beshalach 1:23","תהלים קלט, ה.","א, ד"
בשלח,מבשרי אחזה:,"Likkutei Torah, Beshalach 1:23","איוב יט, כו.","א, ד"
בשלח,"נח""ר לפניו:",,"ראה ספרי במדבר כח, ח. טו, ז.","א, ד"
בשלח,אשר מלשון באשרי:,"Likkutei Torah, Beshalach 1:25","הובא בת""ז (עד, רע""ב) ת""ל ושם (ריש תט""ל). [כ].","א, ד"
בשלח,באשרי כי אשרוני:,"Likkutei Torah, Beshalach 1:25","בראשית ל, יג.","א, ד"
בשלח,וטובל בשמן רגלו:,"Likkutei Torah, Beshalach 1:25","דברים לג, כד.","א, ד"
בשלח,"שמן הוא בחי' ח""ע:","Likkutei Torah, Beshalach 1:25","מא""א אות ש' סמ""ח.","א, ד"
בשלח,בשם זמירות:,"Likkutei Torah, Beshalach 1:26","תהלים קיט, נד.","א, ד"
בשלח,חיך אוכל יטעם:,"Likkutei Torah, Beshalach 1:26","איוב יב, יא.","א, ד"
בשלח,"ועמ""ש — וזהו:","Likkutei Torah, Beshalach 1:27","גם אלו המוקפים [(וזהו עד שורה שנקראו)] לי' שם. וז""ל שם ועד""ז כל המצות מעשיות נקראות ארחות הוי' פי' כו'. [כ].","ב, א"
בשלח,ארחות ה':,"Likkutei Torah, Beshalach 1:28","תהלים כה, י.","ב, א"
בשלח,שורה בה:,,"ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, א.","ב, א"
בשלח,"צדקה — כנ""ל:","Likkutei Torah, Beshalach 1:28","המוקפים [וזהו . . כנ""ל] לי' שם. [כ].","ב, א"
בשלח,כל — עד:,"Likkutei Torah, Beshalach 1:28","ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, א.","ב, א"
בשלח,כל — והיינו:,"Likkutei Torah, Beshalach 1:28","וגם אלו המוקפים ב""פ [(והיינו . . המגדילים) (וכמו . . הגוף כו')] לי' שם. והסיום ז""ל החסד כמ""ש במ""א וד""ל. [כ].","ב, א"
בשלח,תשבות — ולכאורה:,"Likkutei Torah, Beshalach 1:29","מן תיבת ולכאורה עד תיבת בששון [בשורה האזינו] לי' בהכת""י שם. [כ].","ב, א"
בשלח,והי' אם שמוע:,"Likkutei Torah, Beshalach 1:29","דברים יא, יג.","ב, א"
בשלח,זרעו לכם לצדקה:,"Likkutei Torah, Beshalach 1:29","הושע י, יב.","ב, א"
בשלח,אור זרוע לצדיק:,"Likkutei Torah, Beshalach 1:29","תהלים צז, יא.","ב, א"
בשלח,"וקצירה — ע""פ הבאים ישרש יעקב:",,"ראה תו""א נג, ד.","ב, א"
בשלח,"ובד""ה האזינו השמים:","Likkutei Torah, Beshalach 1:30","לקו""ת האזינו עד, ג.","ב, א"
בשלח,"ובד""ה ושאבתם מים בששון:","Likkutei Torah, Beshalach 1:30","לקו""ת סוכות עט, א.","ב, א"
בשלח,"ל""ט מלאכות חורש וזורע:","Likkutei Torah, Beshalach 1:30","שבת עג, א.","ב, א"
בשלח,בתוס' ברכה . . בחי' ירידה וצמצום:,"Likkutei Torah, Beshalach 1:30","בבוך 631: ”בתוס' ברכה כו' כמו""כ למעלה"" והשאר ליתא שם.","ב, א"
בשלח,התפשטות — ותקנה:,"Likkutei Torah, Beshalach 1:30",שם אי' ותקוה. [כ].,"ב, א"
בשלח,מכוין:,"Likkutei Torah, Beshalach 1:30","שם אי' ”כאן"". [כ].","ב, א"
בשלח,עבודת — הצדקה:,"Likkutei Torah, Beshalach 1:30","ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, א.<br>שם ”המצוה"". [כ].","ב, א"
בשלח,ששת ימים תעשה מעשיך:,"Likkutei Torah, Beshalach 1:31","שמות כג, יב.","ב, א"
בשלח,המשכות — כי:,"Likkutei Torah, Beshalach 1:31","בהכת""י ”כמ""ש"" כי בו. [כ].","ב, א"
בשלח,כי בו שבת מכל מלאכתו:,"Likkutei Torah, Beshalach 1:31","בראשית ב, ג.","ב, א"
בשלח,וקראת לשבת עונג:,"Likkutei Torah, Beshalach 1:31","ישעי' נח, יג.","ב, א"
בשלח,שבא העונג העליון לידי גילוי ממש:,"Likkutei Torah, Beshalach 1:31","ראה סה""מ ת""ש ע' 86 ואילך.","ב, א"
בשלח,בס' הבהיר שיש עמוד:,"Likkutei Torah, Beshalach 1:31","בגעה""ת שבו עולין הנשמות לגה""ע מדי שבת בשבתו — סידור קעג, ג. ראה זח""ב ריא, א ובהנסמן במאמרי אדה""ז פרשיות-ב ע' תשעג. ובמאמרי אדה""א שבועות ע' תמ ”דעליית הנשמות בג""ע הוא ע""י העמוד שבהיכל שעולים בו בבחי' ביטול המציאות"". ע""ש.","ב, א"
בשלח,"מי שטרח בע""ש:","Likkutei Torah, Beshalach 1:31","ע""ז ג, א. קה""ר א, לו.","ב, א"
בשלח,יאכל — כו' . . במה:,,"ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, א.","ב, א"
בשלח,"הרי — ע""ד:","Likkutei Torah, Beshalach 1:32","המוקפים [(ע""ד עד שורה לנהורא)] לי' בהכת""י. [כ].","ב, א"
בשלח,לב נשבר ונדכה:,"Likkutei Torah, Beshalach 1:32","תהלים נא, יט.","ב, א"
בשלח,נסתר — וזהו:,"Likkutei Torah, Beshalach 1:33","ב' המוקפים הללו [(וזהו . . שבת כו' שבשורה שעושין) ומן שורה המתחלת (ואפ""ל עד סוף הפרק] לי' שם בהכת""י. [כ].","ב, ב"
בשלח,שעושין — כו':,,"ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, א.","ב, ב"
בשלח,שקולה שבת כנגד כל המצות:,"Likkutei Torah, Beshalach 1:33","ירושלמי ברכות א, ה. נדרים ספ""ג. שמו""ר כה, יב. זח""ב פט, א.","ב, ב"
בשלח,"רפ""ו דברכות:","Likkutei Torah, Beshalach 1:33","לה, ב. ראה גם לקמן שמיני יח, ב. בהעלותך לה, ד. שלח מב, ג. נתבאר באוה""ת ויקרא-ב ע' תרנז ואילך.","ב, ב"
בשלח,מלכותך מלכות כל עולמים:,"Likkutei Torah, Beshalach 1:33","תהלים קמה, יג.","ב, ב"
בשלח,ברוך כבוד ה' ממקומו:,"Likkutei Torah, Beshalach 1:33","יחזקאל ג, יב.","ב, ב"
בשלח,שזה תכלית הכוונה להיות דירה בתחתונים:,"Likkutei Torah, Beshalach 1:33","תנחומא נשא טז. וראה שם בחוקותי ג. ב""ר ספ""ג. במד""ר פי""ג, ו.","ב, ב"
בשלח,"סד""ה שובה ישראל עד:","Likkutei Torah, Beshalach 1:33","לקו""ת ש""ש סז, ג.","ב, ב"
בשלח,אלא — כו':,"Likkutei Torah, Beshalach 1:33","ראה הערת כ""ק אדמו""ר בהוספות — לעיל כ, א.","ב, ב"
בשלח,"מזונותיו של אדם . . שבת ויו""ט:","Likkutei Torah, Beshalach 1:33","ביצה טז, א. וראה ויק""ר ל, א.","ב, ב"
בשלח,"אותם — כנ""ל:","Likkutei Torah, Beshalach 1:34","תי' כנ""ל לי' בהכת""י ואולי צ""ל כו'. [כ].","ב, ב"
בשלח,"כמ""ש בזהר ע""פ סולם:","Likkutei Torah, Beshalach 1:34","בת""ז (תמ""ה) סולם דא צלותא ועל""ק [דרושים ליוהכ""פ סח, ב] ד""ה לבאר ענין יוהכ""פ (רפ""ב ושם לה""ט [=לשונו הטהור] בתיקונים אמרו שהתפלה [כי התפלה] היא סולם וע' בהשמטות זח""א (רסו, ב) סי' נ' כל' הת""ז הנ""ל. [כ].","ב, ב"
בשלח,ד' שליבות בסולם:,"Likkutei Torah, Beshalach 1:34","מג""ע (אופן רטז) [ריז] הובא בילקוט ראובני [ר""פ ויצא]. [כ]. ראה לקמן פ' בלק ע, ב בשם הרמ""ז.","ב, ב"
בשלח,"למעלה — כנ""ל:","Likkutei Torah, Beshalach 1:34","בהכת""י אי' וכו', ולא כנ""ל. [כ].","ב, ב"
בשלח,דהתפלה . . לד' מדרגות:,"Likkutei Torah, Beshalach 1:34","ע' מג""ע (אופן רטז) בזה""ל התפלה עולה דרך ד' שליבות הובא בילקוט ראובני [ר""פ ויצא]. [כ].","ב, ב"
בשלח,אליך ה' נפשי אשא:,"Likkutei Torah, Beshalach 1:34","תהלים כה, א.","ב, ב"
בשלח,וראשו מגיע השמימה:,"Likkutei Torah, Beshalach 1:35","בראשית כח, יב.","ב, ב"
בשלח,הוא — ועיין:,"Likkutei Torah, Beshalach 1:35","המוקפים [(ועיין עד תיבת סולם) בשורה עולמות] לי' בהכת""י. [כ].","ב, ב"
בשלח,"בזח""א ויצא . . ובפי' הרמ""ז שם:","Likkutei Torah, Beshalach 1:35","”סולם הוא היסוד ובו עולים למעלה שהוא תחילת קו האמצעי חוט השדרה העשוי מדריגות הן הן החוליות"" — אוה""ת פ' פנחס ע' א'קכב. פ' ויצא דף תתמ, ב ושם מבאר לשון הרמ""ז.","ב, ב"
בשלח,"בד""ה לא הביט און ביעקב:","Likkutei Torah, Beshalach 1:35","לקו""ת בלק ע, ד.","ב, ב"
בשלח,"ובד""ה יביאו לבוש מלכות:","Likkutei Torah, Beshalach 1:35","תו""א צא, ד. באוה""ת ויצא ע' תתמא, א מוסיף ”ובהביאור שם מזה בד""ה וסוס אשר רכב ובפ' יתרו בד""ה אלפי שנאן"".","ב, ב"
בשלח,"במא""א אות סמך סכ""ח בענין סולם:","Likkutei Torah, Beshalach 1:35","”סולם נק' היסוד כי הוא סולם לעלות בו עד הדעת להמשיך משם הטיפה. סולם נק' מט""ט כי הוא סולם לעלות בו אל אלקות עכ""ל"" — אוה""ת פ' ויצא ע' תתמא, א. וראה גם אוה""ת פ' פנחס ע' א'קכב.","ב, ב"
בשלח,"למטה — ועמ""ש:","Likkutei Torah, Beshalach 1:35","המוקפים [(ועמ""ש . . משה)] לי' בהכת""י. [כ].","ב, ב"
בשלח,"בד""ה יונתי בחגוי הסלע:","Likkutei Torah, Beshalach 1:35","לקו""ת שה""ש טז, ד.<br>באוה""ת פ' ויצא דף תתמא, ב מציין: ”ובד""ה יונתי בחגוי פי' ענין שהתפלה הנק' סולם מוצב כו' כי בהנשמה יש ב' בחי' הא' המלובשת בגוף, הב' הנשמה שמבחי' מקיף הנק' מזלי' שהוא בבחי' כתר וחכ' כו' . . והתחברות ב' בחי' הנ""ל הוא ע""י התפלה"".","ב, ב"
בשלח,"ובד""ה ויקהל משה:","Likkutei Torah, Beshalach 1:35","תו""א פח, א.","ב, ב"
בשלח,קושר כתרים לקונו מתפלתן של ישראל:,"Likkutei Torah, Beshalach 1:36","ראה זח""א קסז, ב. זח""ב נח, א. זח""ג רנב, ב. ועייג""כ תוד""ה וקושר חגיגה יג, ב. וראה הערת כ""ק אדמו""ר בסה""מ ה'תש""ח ע' 202.<br>חגיגה (יג, ב) ובתוס' ”מתפלתן של צדיקים"" וע' זח""ג (נב, ב. רעח, א) ובזח""א (קסז, ב) ”צלותהון דישראל"" יעו""ש. ע' ד""ה מזוז' מימין ובלקו""ת שה""ש ד""ה מה יפו פעמיך פ""ב ומביא על מט""ט בתו""א שם (ול""מ) ובפנחס ד""ה צו את בנ""י הב' פ""ב — ובזח""ב (נח, א) ובעה""מ ש' קרית ארבע (פ""ב) על סנדל כו' ע""י תפילתן ומ""ט של ישראל יעו""ש. [כ].","ב, ב"
בשלח,בעטרה שעטרה לו:,"Likkutei Torah, Beshalach 1:36","שה""ש ג, יא.","ב, ב"
בשלח,"דרפ""ח ניצוצין:","Likkutei Torah, Beshalach 1:36","ראה סה""מ תקס""ה ע' תרמב.","ב, ג"
בשלח,"בד""ה — קס""ט:","Likkutei Torah, Beshalach 1:36","וי""ל הציון (קסט ריש א') (קסז, ב) כצ""ל. [כ].","ב, ג"
בשלח,לתחתון — ההעלאה:,"Likkutei Torah, Beshalach 1:36","ההמשכה מלמעלמ""ט וההעלאה כו' כן אי' בהכת""י ומדוייק יותר והמוקפין מן תי' שבה עד תי' למטה [בשורה התענוג] לי' שם בהכת""י. [כ].","ב, ג"
בשלח,"בשבה""כ — וכמ""ש במ""א ע""פ אז ישיר ישראל:","Likkutei Torah, Beshalach 1:36","ראה אוה""ת חוקת ע' תתמד.","ב, ג"
