masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem
Megillah,קרבן העדה,1,1,1a,"לא יעבר ולא יעבר. מיתורא דוי""ו קדריש דלא יעבור איצטרך לגופיה לאזהרה וה""ק לא יעבר ה""מ למכתב וכתיב ולא יעבר לדרשא:",לא יעבר ולא יעבר,JTmock Megillah 1:1:2,"ר' אילא שמעון בר בא בשם ר' יוחנן כתיב לקיים את ימי הפרים האלה בזמניהם מה תלמוד לומר בזמניהם ר' יונה ר' יוסה ר' יונה אמר ליתן להן זמנים אחרים ר' יוסה אומר זמנים שקבעו להם חכמים ואלו הן י""א וי""ב וי""ג וי""ד וט""ו או אינו אלא י""ו וי""ז ר' אבהו בשם ר' לעזר ולא יעבר לא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר או אינו אלא תשיעי ועשירי שמואל בר נחמן בשם ר' יונתן ימים אין כתיב כאן אלא כימים תן ימים כנגד ימים אחד עשר ושנים עשר כנגד ארבעה עשר וחמשה עשר או שנים עשר ושלשה עשר כנגד ארבעה עשר וחמשה עשר א""ר חלבו יום שלשה עשר יום מלחמה היה הוא מוכיח על עצמו שאין בו ניחה מעתה אל יקראו בו לפניו ולאחריו קורין ובו אינן קורין או אינו אלא תשיעי ועשירי כימים ימים שהן סמוכין לימים ואם ימים שהן סמוכין לימים אינן אלא ששה עשר ושבעה עשר לית יכיל דא""ר אבהו בשם רבי אלעזר לא יעבר ולא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר",
Megillah,קרבן העדה,1,1,1a,"או אינו אלא. אפי' ט' וי' דזמניהם זמנים טובא ומנ""ל דדוקא הני דכתובים במתני' אתי לרבויי:",או אינו אלא,JTmock Megillah 1:1:2,"ר' אילא שמעון בר בא בשם ר' יוחנן כתיב לקיים את ימי הפרים האלה בזמניהם מה תלמוד לומר בזמניהם ר' יונה ר' יוסה ר' יונה אמר ליתן להן זמנים אחרים ר' יוסה אומר זמנים שקבעו להם חכמים ואלו הן י""א וי""ב וי""ג וי""ד וט""ו או אינו אלא י""ו וי""ז ר' אבהו בשם ר' לעזר ולא יעבר לא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר או אינו אלא תשיעי ועשירי שמואל בר נחמן בשם ר' יונתן ימים אין כתיב כאן אלא כימים תן ימים כנגד ימים אחד עשר ושנים עשר כנגד ארבעה עשר וחמשה עשר או שנים עשר ושלשה עשר כנגד ארבעה עשר וחמשה עשר א""ר חלבו יום שלשה עשר יום מלחמה היה הוא מוכיח על עצמו שאין בו ניחה מעתה אל יקראו בו לפניו ולאחריו קורין ובו אינן קורין או אינו אלא תשיעי ועשירי כימים ימים שהן סמוכין לימים ואם ימים שהן סמוכין לימים אינן אלא ששה עשר ושבעה עשר לית יכיל דא""ר אבהו בשם רבי אלעזר לא יעבר ולא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר",
Megillah,קרבן העדה,1,1,1a,"ימים אין כתיב כאן. לעיל מיניה כתיב י""ד וט""ו ישמחו וכתיב בתריה כימים אשר נחו בהם היהודים וה""ל למכתב ימים אשר נחו דמשמע הם הם ימים אשר נחו מאי כימים לרבות שנים אחרים כדוגמתן:",ימים אין כתיב כאן,JTmock Megillah 1:1:2,"ר' אילא שמעון בר בא בשם ר' יוחנן כתיב לקיים את ימי הפרים האלה בזמניהם מה תלמוד לומר בזמניהם ר' יונה ר' יוסה ר' יונה אמר ליתן להן זמנים אחרים ר' יוסה אומר זמנים שקבעו להם חכמים ואלו הן י""א וי""ב וי""ג וי""ד וט""ו או אינו אלא י""ו וי""ז ר' אבהו בשם ר' לעזר ולא יעבר לא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר או אינו אלא תשיעי ועשירי שמואל בר נחמן בשם ר' יונתן ימים אין כתיב כאן אלא כימים תן ימים כנגד ימים אחד עשר ושנים עשר כנגד ארבעה עשר וחמשה עשר או שנים עשר ושלשה עשר כנגד ארבעה עשר וחמשה עשר א""ר חלבו יום שלשה עשר יום מלחמה היה הוא מוכיח על עצמו שאין בו ניחה מעתה אל יקראו בו לפניו ולאחריו קורין ובו אינן קורין או אינו אלא תשיעי ועשירי כימים ימים שהן סמוכין לימים ואם ימים שהן סמוכין לימים אינן אלא ששה עשר ושבעה עשר לית יכיל דא""ר אבהו בשם רבי אלעזר לא יעבר ולא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר",
Megillah,קרבן העדה,1,1,1a,"ופריך או י""ב וי""ג כנגד י""ד וט""ו. ומנ""ל לרבות י""א:","ופריך או י""ב וי""ג כנגד י""ד וט""ו",JTmock Megillah 1:1:2,"ר' אילא שמעון בר בא בשם ר' יוחנן כתיב לקיים את ימי הפרים האלה בזמניהם מה תלמוד לומר בזמניהם ר' יונה ר' יוסה ר' יונה אמר ליתן להן זמנים אחרים ר' יוסה אומר זמנים שקבעו להם חכמים ואלו הן י""א וי""ב וי""ג וי""ד וט""ו או אינו אלא י""ו וי""ז ר' אבהו בשם ר' לעזר ולא יעבר לא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר או אינו אלא תשיעי ועשירי שמואל בר נחמן בשם ר' יונתן ימים אין כתיב כאן אלא כימים תן ימים כנגד ימים אחד עשר ושנים עשר כנגד ארבעה עשר וחמשה עשר או שנים עשר ושלשה עשר כנגד ארבעה עשר וחמשה עשר א""ר חלבו יום שלשה עשר יום מלחמה היה הוא מוכיח על עצמו שאין בו ניחה מעתה אל יקראו בו לפניו ולאחריו קורין ובו אינן קורין או אינו אלא תשיעי ועשירי כימים ימים שהן סמוכין לימים ואם ימים שהן סמוכין לימים אינן אלא ששה עשר ושבעה עשר לית יכיל דא""ר אבהו בשם רבי אלעזר לא יעבר ולא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר",
Megillah,קרבן העדה,1,1,1a,"יום מלחמה היה. וליכא לרבויי דכתיב כימים אשר נחו בהם היהודים והוא מוכיח על עצמו שהרי מפורש בקרא שלא היו נחים בי""ג כדכתיב ונקהלו בי""ג לעמוד על נפשם:",יום מלחמה היה,JTmock Megillah 1:1:2,"ר' אילא שמעון בר בא בשם ר' יוחנן כתיב לקיים את ימי הפרים האלה בזמניהם מה תלמוד לומר בזמניהם ר' יונה ר' יוסה ר' יונה אמר ליתן להן זמנים אחרים ר' יוסה אומר זמנים שקבעו להם חכמים ואלו הן י""א וי""ב וי""ג וי""ד וט""ו או אינו אלא י""ו וי""ז ר' אבהו בשם ר' לעזר ולא יעבר לא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר או אינו אלא תשיעי ועשירי שמואל בר נחמן בשם ר' יונתן ימים אין כתיב כאן אלא כימים תן ימים כנגד ימים אחד עשר ושנים עשר כנגד ארבעה עשר וחמשה עשר או שנים עשר ושלשה עשר כנגד ארבעה עשר וחמשה עשר א""ר חלבו יום שלשה עשר יום מלחמה היה הוא מוכיח על עצמו שאין בו ניחה מעתה אל יקראו בו לפניו ולאחריו קורין ובו אינן קורין או אינו אלא תשיעי ועשירי כימים ימים שהן סמוכין לימים ואם ימים שהן סמוכין לימים אינן אלא ששה עשר ושבעה עשר לית יכיל דא""ר אבהו בשם רבי אלעזר לא יעבר ולא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר",
Megillah,קרבן העדה,1,1,1a,"ופריך מעתה אל יקראו בי""ג. ואנן תנן במתני' י""ג:","ופריך מעתה אל יקראו בי""ג",JTmock Megillah 1:1:2,"ר' אילא שמעון בר בא בשם ר' יוחנן כתיב לקיים את ימי הפרים האלה בזמניהם מה תלמוד לומר בזמניהם ר' יונה ר' יוסה ר' יונה אמר ליתן להן זמנים אחרים ר' יוסה אומר זמנים שקבעו להם חכמים ואלו הן י""א וי""ב וי""ג וי""ד וט""ו או אינו אלא י""ו וי""ז ר' אבהו בשם ר' לעזר ולא יעבר לא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר או אינו אלא תשיעי ועשירי שמואל בר נחמן בשם ר' יונתן ימים אין כתיב כאן אלא כימים תן ימים כנגד ימים אחד עשר ושנים עשר כנגד ארבעה עשר וחמשה עשר או שנים עשר ושלשה עשר כנגד ארבעה עשר וחמשה עשר א""ר חלבו יום שלשה עשר יום מלחמה היה הוא מוכיח על עצמו שאין בו ניחה מעתה אל יקראו בו לפניו ולאחריו קורין ובו אינן קורין או אינו אלא תשיעי ועשירי כימים ימים שהן סמוכין לימים ואם ימים שהן סמוכין לימים אינן אלא ששה עשר ושבעה עשר לית יכיל דא""ר אבהו בשם רבי אלעזר לא יעבר ולא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר",
Megillah,קרבן העדה,1,1,1a,"ומשני לפניו ולאחריו קורין. דהיינו בי""א ובי""ב ובי""ד וט""ו:",ומשני לפניו ולאחריו קורין,JTmock Megillah 1:1:2,"ר' אילא שמעון בר בא בשם ר' יוחנן כתיב לקיים את ימי הפרים האלה בזמניהם מה תלמוד לומר בזמניהם ר' יונה ר' יוסה ר' יונה אמר ליתן להן זמנים אחרים ר' יוסה אומר זמנים שקבעו להם חכמים ואלו הן י""א וי""ב וי""ג וי""ד וט""ו או אינו אלא י""ו וי""ז ר' אבהו בשם ר' לעזר ולא יעבר לא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר או אינו אלא תשיעי ועשירי שמואל בר נחמן בשם ר' יונתן ימים אין כתיב כאן אלא כימים תן ימים כנגד ימים אחד עשר ושנים עשר כנגד ארבעה עשר וחמשה עשר או שנים עשר ושלשה עשר כנגד ארבעה עשר וחמשה עשר א""ר חלבו יום שלשה עשר יום מלחמה היה הוא מוכיח על עצמו שאין בו ניחה מעתה אל יקראו בו לפניו ולאחריו קורין ובו אינן קורין או אינו אלא תשיעי ועשירי כימים ימים שהן סמוכין לימים ואם ימים שהן סמוכין לימים אינן אלא ששה עשר ושבעה עשר לית יכיל דא""ר אבהו בשם רבי אלעזר לא יעבר ולא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר",
Megillah,קרבן העדה,1,1,1a,ובו אין קורין. בתמיה:,ובו אין קורין,JTmock Megillah 1:1:2,"ר' אילא שמעון בר בא בשם ר' יוחנן כתיב לקיים את ימי הפרים האלה בזמניהם מה תלמוד לומר בזמניהם ר' יונה ר' יוסה ר' יונה אמר ליתן להן זמנים אחרים ר' יוסה אומר זמנים שקבעו להם חכמים ואלו הן י""א וי""ב וי""ג וי""ד וט""ו או אינו אלא י""ו וי""ז ר' אבהו בשם ר' לעזר ולא יעבר לא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר או אינו אלא תשיעי ועשירי שמואל בר נחמן בשם ר' יונתן ימים אין כתיב כאן אלא כימים תן ימים כנגד ימים אחד עשר ושנים עשר כנגד ארבעה עשר וחמשה עשר או שנים עשר ושלשה עשר כנגד ארבעה עשר וחמשה עשר א""ר חלבו יום שלשה עשר יום מלחמה היה הוא מוכיח על עצמו שאין בו ניחה מעתה אל יקראו בו לפניו ולאחריו קורין ובו אינן קורין או אינו אלא תשיעי ועשירי כימים ימים שהן סמוכין לימים ואם ימים שהן סמוכין לימים אינן אלא ששה עשר ושבעה עשר לית יכיל דא""ר אבהו בשם רבי אלעזר לא יעבר ולא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר",
Megillah,קרבן העדה,1,1,1a,"ופריך או אינו אלא תשיעי ועשירי. לחודייהו ולא י""א וי""ב דהא לא מסיימי קרא:",ופריך או אינו,JTmock Megillah 1:1:2,"ר' אילא שמעון בר בא בשם ר' יוחנן כתיב לקיים את ימי הפרים האלה בזמניהם מה תלמוד לומר בזמניהם ר' יונה ר' יוסה ר' יונה אמר ליתן להן זמנים אחרים ר' יוסה אומר זמנים שקבעו להם חכמים ואלו הן י""א וי""ב וי""ג וי""ד וט""ו או אינו אלא י""ו וי""ז ר' אבהו בשם ר' לעזר ולא יעבר לא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר או אינו אלא תשיעי ועשירי שמואל בר נחמן בשם ר' יונתן ימים אין כתיב כאן אלא כימים תן ימים כנגד ימים אחד עשר ושנים עשר כנגד ארבעה עשר וחמשה עשר או שנים עשר ושלשה עשר כנגד ארבעה עשר וחמשה עשר א""ר חלבו יום שלשה עשר יום מלחמה היה הוא מוכיח על עצמו שאין בו ניחה מעתה אל יקראו בו לפניו ולאחריו קורין ובו אינן קורין או אינו אלא תשיעי ועשירי כימים ימים שהן סמוכין לימים ואם ימים שהן סמוכין לימים אינן אלא ששה עשר ושבעה עשר לית יכיל דא""ר אבהו בשם רבי אלעזר לא יעבר ולא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר",
Megillah,קרבן העדה,1,1,1b,ומשני כימים וכו'. טפי אית לן לרבויי ימים הסמוכים:,ומשני כימים וכו',JTmock Megillah 1:1:2,"ר' אילא שמעון בר בא בשם ר' יוחנן כתיב לקיים את ימי הפרים האלה בזמניהם מה תלמוד לומר בזמניהם ר' יונה ר' יוסה ר' יונה אמר ליתן להן זמנים אחרים ר' יוסה אומר זמנים שקבעו להם חכמים ואלו הן י""א וי""ב וי""ג וי""ד וט""ו או אינו אלא י""ו וי""ז ר' אבהו בשם ר' לעזר ולא יעבר לא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר או אינו אלא תשיעי ועשירי שמואל בר נחמן בשם ר' יונתן ימים אין כתיב כאן אלא כימים תן ימים כנגד ימים אחד עשר ושנים עשר כנגד ארבעה עשר וחמשה עשר או שנים עשר ושלשה עשר כנגד ארבעה עשר וחמשה עשר א""ר חלבו יום שלשה עשר יום מלחמה היה הוא מוכיח על עצמו שאין בו ניחה מעתה אל יקראו בו לפניו ולאחריו קורין ובו אינן קורין או אינו אלא תשיעי ועשירי כימים ימים שהן סמוכין לימים ואם ימים שהן סמוכין לימים אינן אלא ששה עשר ושבעה עשר לית יכיל דא""ר אבהו בשם רבי אלעזר לא יעבר ולא יעבר ר' יצחק בר נחמן בשם שמואל לא יעבר ולא יעבר",
