,,"(שם) ממש נגד ירושלים בדרומה של יהודה. היינו תמונה דשם אסור צפון ודרום, אבל מזרח ומערב שרי. ומה דלא אסרינן שם גם מזרח ומערב משום גרירה כמו הצדדים דנאסרו משום גרירה, היינו טעמא דהא מקום זה אינו דבוק רק עם הצדדים והצדדים עצמם לא נאסרו רק משום גרירה, ולכן אין מקום זה נגרר לגבי הצדדים, דהוה ליה גרירה דגרירה וק""ל:",,"@11שם (#)@33 ממש נגד ירושלים בדרומה של יהודה. היינו באות @44ת@55 דשם אסור צפון ודרום אבל מזרח ומערב שרי ומה דלא אסרינן שם גם מזרח ומערב משום גרירה כמו הצדדים דנאסרו משום גרירה היינו טעמא דהא מקום זה אינו דבוק רק עם הצדדים והצדדים עצמם לא נאסרו רק משום גרירה ולכן אין מקום זה נגרר לגבי הצדדים דה""ל גרירה דגרירה וק""ל:","Turei Zahav on Shulchan Arukh, Orach Chayim 3:4",
,,"(שם) ובגליל שהיא בצפון ארץ ישראל לא יחזיר פניו צפון ודרום. תמונה, ניחא דהוי צפון ודרום נגד ירושלים, אבל הצדדים ליכא בהו טעמא לכאורה אלא משום גרירה כמו צדדים דיהודה, אך לקמן כתב הט""ז דבגליל אין שייך גרירה רק הטעם משום כבוד כל ארץ ישראל, עיין שם:",,"@11(#) שם@33 ובגליל שהוא בצפון א""י לא יחזור פניו צו""ד. באות @44א@55 ניחא דהוי צו""ד נגד ירושלים אבל הצדדים ליכא בהו טעמא לכאורה אלא משום גרירה כמו צדדים דיהודה אך לקמן כתב הט""ז דבגליל אין שייך גרירה רק הטעם משום כבוד כל א""י עיין שם:","Turei Zahav on Shulchan Arukh, Orach Chayim 3:4",
,,(שם) ר' עקיבא אוסר בכל מקום עד כאן. ומשום לשון בכל מקום מפרש דאוסר בחוץ לארץ גם כן:,,"@11(#) שם@33 ר' עקיבא אוסר בכל מקום ע""כ ומשום לשון בכל מקום מפרש דאוסר בח""ל גם כן:","Turei Zahav on Shulchan Arukh, Orach Chayim 3:4",
,,"(ט""ז ס""ק ד) ומאי טעמא שרי בצפון ודרום ביהודה מאי שנא מהנהו צדדין. הלשון מגומגם קצת, וכלומר למה מותר בצדדים דיהודא צפון ודרום מאי שנא ממזרח ומערב דהנהו צדדים עצמן, וכוונתו דקשה למה הצדדים נגררים לאסור מזרח ומערב, יהיו גם כן נגררים תמונה, ויהיה אסור גם כן צפון ודרום. בשלמא המקום ת אין נגרר להצדדים דהוי ליה גרירה דגרירה כנזכר לעיל, משא""כ הצדדים עצמן מדוע לא יהיו נגררים לשני המקומות לאסור, הן מזרח ומערב הן צפון ודרום, אלא על כרחך לומר דרוב אחר מיעוט אין נגרר, לכן אין נגררים הצדדים אחר מקום ת ומה שנגררים לאסור מזרח ומערב, היינו טעמא משום דירושלים מחזיק יותר מחצי כל הרוחב של יהודה ולכן הצדדים הם מיעוט לענין מזרח ומערב, ומשום זה כתב רש""י ז""ל [ד""ה הנפנה] שיהודא היא רצועה קצרה, לומר שירושלים מחזיק יותר מחצי רחבה כנ""ל, אבל רוב אחר מיעוט אין נגרר. ועל זה הקשה דא""כ לר""ע דאסר בחוץ לארץ הא שם הצדדים הם רוב ולמה נגררו אחר מיעוט, ולא הוה ליה לאסור רק המיעוט שנגד ירושלים, כי מיעוט אין נגרר אחר רוב להיתר, כדמוכח ממקום ת דאינו נגרר אחר הצדדים להיתר, אבל עכ""פ צדדי חוץ לארץ למה יהיו נגררים הרי המדינות שהם במזרח ומערב של ארץ ישראל דאסרינן להו מזרח ומערב, הכא נמי יש לאוסרן צפון ודרום שיגררו לאידך גיסא, אלא על כרחך דרוב אחר מיעוט אין נגרר, א""כ גם מזרח ומערב למה נגרר, וזה שכתב הט""ז ואמאי נאסר שם מזרח ומערב טפי מצפון ודרום. והבן היטב בכל מה שכתבתי כי אין דברי ט""ז מתפרשים באופן אחר רק ככל מה שכתבתי ודו""ק:",,"@11(#) שם@33 ומ""ט שרי בצו""ד ביהודא מ""ש מהנהו צדדים. הלשון מגומגם קצת וכלומר למה מותר בצדדים דיהודא צו""ד מ""ש ממזרח ומערב דהנהו צדדים עצמן וכוונתו דקשה למה הצדדים נגררים לאסור מו""מ יהי' גם כן נגררים למקום @44ת@55 ויהי' אסור גם כן צו""ד. בשלמא המקום @44ת@55 אין נגרר להצדדים דהוי ליה גרירה דגרירה כנ""ל משא""כ הצדדים עצמן מדוע לא יהיו נגררים לשני המקומות לאסור הן מו""מ הן צ""ד אע""כ לומר דרוב אחר מיעוט אין נגרר לכן אין נגררים הצדדים אחר מקום @44ת@55 ומה שנגררים לאסור מו""מ ה""ט משום דירושלים מחזיק יותר מחצי כל הרוחב של יהודה ולכן הצדדים הם מיעוט לענין מו""מ ומשום זה כתב רש""י ז""ל שיהודא היא רצועה קצרה לומר שירושלים מחזיק יותר מחצי רחבה כנ""ל אבל רוב אחר מיעוט אין נגרר. ועל זה הקשה דא""כ לר""ע דאסר בח""ל הא שם הצדדים הם רוב ולמה נגררו אחר מיעוט ולא הוה ליה לאסור רק המיעוט שנגד ירושלים כי מיעוט אין נגרר אחר רוב להיתר כדמוכח ממקום @44ת@55 דאינו נגרר אחר הצדדים להיתר אבל עכ""פ צדדי ח""ל למה יהיו נגררים הרי המדינות שהם במזרח ומערב של ארץ ישראל דאסרינן להו מו""מ ה""נ יש לאוסרן צו""ד שיגררו לאידך גיסא אע""כ דרוב אחר מיעוט אין נגרר א""כ גם מו""מ למי נגרר וזה שכתב הט""ז ואמאי נאסר שם מו""מ טפי מצו""ד. והבן היטב בכל מ""ש כי אין דברי ט""ז מתפרש באופן אחר רק ככל מ""ש ודוק:","Turei Zahav on Shulchan Arukh, Orach Chayim 3:4",
,,"(שם) ואין להקשות אם כן בגליל אמאי נאסור לתנא קמא צפון ודרום. ר""ל כיון דאמרינן שאין רוב נגרר אחר מיעוט, א""כ בגליל שאין שם רק מעט מקום נגד ירושלים מדוע יאסרו צדדים שבגליל צפון ודרום, הרי שם הצדדים הם רוב. ותירץ דחולקים כבוד לארץ ישראל כולו ולא ירושלים בלבד ואסור משום שהוא נגד יהודא, משא""כ בחוץ לארץ אף אי נימא דחולקין כבוד לכל ארץ ישראל, אפ""ה הצדדים הם רוב וק""ל:",,"@11שם. (#)@33 וא""ל א""כ בגליל אמאי נאסר לתנא קמא צ""ו רצה לומר כיון דאמרינן שאין רוב נגרר אחר מיעוט א""כ בגליל שאין שם רק מעט מקום נגד ירושלים מדוע יאסרו צדדים שבגליל צו""ד הרי שם הצדדים הם רוב ותירץ דחולקים כבוד לארץ ישראל כולו ולא ירושלים בלבד ואסור משום שהוא נגד יהודא משא""כ בח""ל אף אי נימא דחולקין כבוד לכל ארץ ישראל אפ""ה הצדדים הם רוב וק""ל:","Turei Zahav on Shulchan Arukh, Orach Chayim 3:4",
,ו,"(שם ס""ק ה) דהתירא דכותל הוא לרבי יוסי דוקא. היינו דס""ל לא אסרו אלא ברואה וכשיש כותל אינו רואה, משא""כ לרבי עקיבא דאוסר בכל מקום אפילו אין רואה, לכן גם כותל לא מהני:",,"@11(ט""ז סק""ה) (#)@33 דהיתרא דכותל הוא לר""י דוקא. היינו דס""ל לא אסרו אלא ברואה וכשיש כותל איני רואה משא""כ לרבי עקיבא דאוסר בכל מקום אפילו אין רואה לכן גם כותל לא מהני:","Turei Zahav on Shulchan Arukh, Orach Chayim 3:5",
,ז,"(שו""ע סעיף ז) המטיל מים מן הצופים. ר""ל אף על גב דלהטיל מים בכל ענין שרי כמו שכתוב בסעיף ה' בהג""ה, מכל מקום מן הצופים ולפנים לא ישב ופניו כלפי הקודש כו':",,"@11(ש""ע סעיף ז') (#)@33 המטיל מים מן הצופים. רצ""ל אף על גב דלהטיל מים בכל ענין שרי כמ""ש בסי' ה' בהג""ה מכל מקום מן הצופים ולפנים לא ישב ופניו כלפי הקודש כו':","Shulchan Arukh, Orach Chayim 3:7",
,י,"(שם סעיף י) לא יקנח ביד ימין. עיין בכנסת יחזקאל סימן כ""ב:",,"@11(סעיף י') (#)@33 לא יקנח ביד ימין. עיין בנ""י סי' כ""ב:","Turei Zahav on Shulchan Arukh, Orach Chayim 3:10",
,,"(ט""ז ס""ק ט) מפני שקושר בה תפילין. ר""ל שבימין מהדק התפילין על זרוע השמאל. וכי תימא א""כ כל שכן שלא יקנח בשמאל שבה מניח התפילין, זה אינו, שהתפילין מניח בזרוע וקינוח ביד, אבל הקשירה היא ביד ימין, כן כתב מהר""ל חנלס [חדושי הגהות בטור אות ג] וכנסת יחזקאל סימן כ""ב:",,"@11(ט""ז סק""ח) (#)@33 מפני שקושר בה תפילין. ר""ל שבימין מהדק התפילין על זרוע השמאל וכ""ת א""כ כל שכן שלא יקנח בשמאל שבה מניח התפילין זה אינו שהתפילין מניח בזרוע וקינוח ביד אבל הקשירה היא ביד ימין כן כ' מהר""ל חנלס וכנ""י סימן כ""ב:","Turei Zahav on Shulchan Arukh, Orach Chayim 3:8",
,,"(שם) שמראה בה טעמי תורה. נגינות הטעמים הוא מוליך בידו הנגינה, רש""י [ד""ה טעמי]:",,"@11שם (#)@33 שמראה בה טעמי תורה נגינות הטעמים הוא מוליך בידו הנגינה רש""י: שם אפילו לטעם הג' מכל מקום מותר להראות טעמי תורה פי' דבאקראי מותר ולא קפדינן אלא אקינוח ימין אלא לפי שמראה בקביעת טעמי תורה וראייתו כיון דלטעם ד' צריך איטר לקנח בשמאל דעלמא אף על פי שמראה בה בקביעות ט""ת ממילא לא משוינן פלוגתא רחוקה דמודה טעם דבאקראי עכ""פ שרי וסיים אלא שהבית יוסף כתב דאיטר לא יקנח בימין דידיה אלא בימין דעלמא והיינו אפילו לטעם הד' וא""כ ליכא ראיה ויש לומר דלטעם הג' אפילו באקראי אסור:","Turei Zahav on Shulchan Arukh, Orach Chayim 3:8",
,,"(מג""א ס""ק ח) ומה שכתב הט""ז דאיטר מקנח בשמאל דידיה כמו שכתב הב""י סימן מ""ג ליתא . פרשתי לעיל [ס""ק יד] באופן דדעת המגן אברהם דלרבא איטר מקנח בימין דידיה, אלא שמסופק שמא אין הלכה כרבא, ומחולק עם הט""ז בתרתי, דהט""ז תופס טעם רבא להלכה (ככל) [מכל] אינך טעמים, וס""ל נמי דאיטר מקנח בשמאל דידיה אף לרבא:",,"@11(מ""א) סק""ח (#)@33 ומה שכתב הטורי זהב דאיטר מקנח בשמאל דידיה כמ""ש הבית יוסף סימן מ""ג ליתא. פרשתי לעיל באופן דדעת המגן אברהם דלרבא איטר מקנח בימין דידיה אלא שמסופק שמא אין הלכה כרבא ומחולק עם הט""ז בתרתי דהט""ז תופס טעם רבא להלכה ככל אינך טעמים וס""ל נמי דאיטר מקנח בשמאל דידיה אף לרבא: שם. דיש לקנח בימין דאיכא תרי טעמים שכותב בשמאל תימה דמעלה דכותב לא נמצא בש""ס כלל ועוד תימה דהא ימין יש לה גם כן ב' מעלות שמושיט לפה ומראה טעמים ולרבא יש לימין עוד מעלה שנתנה תורה להמגן אברהם שחולק אהט""ז והרב פרי מגדים מגיה דיש לקנח בימין דידיה אף על גב דאיכא תרי טעמי וקושיא ראשונה במקומה עומדת וק""ל. ונראה לי להגיה שיש לקנח בימין דידיה דאיכא תרי טעמי ואף על גב שכותב בשמאל וקושר בה תפילין והכוונה שנמשך לדבריו הראשונים שחולק אהט""ז בתרתי ועל זה כתב ועוד נראה לי כו' לומר דהט""ז מודה בכה""ג. וזה כי בסי' כ""ז סעיף ו' מבואר דאם כותב בשמאל הוי ימין שמאל אצלו ומניח בו תפילין אע""פ שעושה כל מעשיו בימין לכן פוסק דיש לקנח בימין דידיה דהיינו בשמאל אע""פ שיש לה מעלה דכותב בה וא""כ קושר בה תפילין מכל מקום הימין יש לה ב' מעלות טעמים ופה ודחינן מקמי תרתי חדא. וזה אי אין הלכה כרבא ומכל שכן אי הלכה כרבא דאז יש לימין עוד מעלה שנתנה בו תורה להמגן אברהם שחולק אהט""ז. ומה שאמר דאיכא תרי טעמא רצה לומר אפילו נימא דאין הלכה כרבא אלא שהיה מקום לומר דלהט""ז ליתא להאי דינא דהא לדידיה הלכה כרבא וסבירא לי' נמי באיטר ניתנה תורה בשמאל דעלמא א""כ נגד הב' מעלות שיש בימין טעמים ופה יש בשמאל ג""כ ב' מעלות קשר ותורה ויעשה כמו שירצה קמ""ל המגן אברהם דהט""ז נמי מודה בהא משום דאף שכותב בשמאל מכל מקום הימין דעלמא הוי גביה ימין וניתנה בו תורה ואין דינה כשמאל רק לענין תפילין מהטעם המבואר שם בט""ז ס""ק ז' עיין שם כנלע""ד ודוק ועיין בכור שור דף ה': שם.",Magen Avraham 3:8,
,,"(ט""ז ס""ק ט) אלא שהב""י כתב בסימן מ""ג. הובא שם בט""ז ס""ק ו' ומ""א שם [ס""ק י] ע""ש, וכבר השיגו המ""א כאן [ס""ק ח] דהא שם לא הוזכר איטר, וכיון דהב""י שם כתב הטעם דאוחזן בימינו משום דבשמאל מקנח, ממילא באיטר אוחזן בשמאל דידיה כיון דמקנח בימין דידיה. (ועיין בכור שור ברכות דף ס""ב ע""א):",,"@11ט""ז סק""ט(#)@33 אלא שהבית יוסף כ' בסעיף מ""ג הובא שם בט""ז סק""ו ומגן אברהם שם ע""ש וכבר השיגו המגן אברהם כאן דהא שם לא הוזכר איטר וכיון דהבית יוסף שם כתב הטעם דאוחזן בימינו משום דבשמאל מקנח ממילא באיטר אוחזן בשמאל דידיה כיון דמקנח בימין דידיה (וע' בכור שור ברכות ד' ס""ב):",,@
,יא,"(שם ס""ק ט) דלא חיישינן לכשפים. כתב כך על פי שיטתו בס""ק י""א:",,"@11(מ""א סק""ט) (#)@33 דל""ח לכשפים. כתב כך על פי שיטתו בס""ק י""א:",Magen Avraham 3:9,
,,"(שם) ועיין סימן שי""ב סעיף ה' . דשם מבואר שמחתכין הבשר. ומה שצריך כאן השו""ע לטעם אחר עמד בזה המגן אברהם שם [ס""ק ה]:",,"@11שם (#)@33 ועסי' שי""ב ס""ה דשם מבואר שמחתכים הבשר ומה שצריך כאן הש""ע לטעם אחר עמד בזה המגן אברהם שם:",Magen Avraham 3:9,
,,"(שם ס""ק יא) והאידנא לא חיישינן שיבא. ר""ל כיון שאינם בשדה, וכדברי רמ""א לענין חרס:",,"@11(סקי""א) (#)@33 והאידנא ל""ח שיבא. רצה לומר כיון שאינם בשדה וכדברי רמ""א לענין חרס:",Magen Avraham 3:11,
ד,א,"(מג""א ס""ק א) לפי מאי דקיימא לן אפילו. בריש סימן ז' עיין שם:",@22ד,"@11מגן אברהם סק""א(#)@33 לפי מאי דקיימא לן אפילו וכו' בריש סימן ז' עיין שם:",Magen Avraham 4:1,
,,"(ט""ז ס""ק א) לכך תיקנו ברכה קודם. לא חש לקושית המ""א כי כבר תירצה הט""ז בריש סימן ז' דשאני שחרית דע""פ רוב הוא מטונף ע""ש:",,"@11ט""ז סק""א(#)@33 לכך תיקנו ברכה קודם לא חש לקושית המגן אברהם כי כבר תירצה הט""ז בריש סימן ז' דשאני שחרית דע""פ רוב הוא מטונף ע""ש:","Turei Zahav on Shulchan Arukh, Orach Chayim 4:1",
,,"(שם) ואע""ג דנטילה כו' ובאמת אין צריך כאן כו'. זה קאי אריש דבריו דהיינו דעת הרא""ש, אבל לרשב""א באמת צריך גם כאן כלי דומיא דכהן מן הכיור כמבואר בבית יוסף [ד""ה ומשמע], אלא דהט""ז תופס עיקר כהרא""ש לכן כתב דברים אלו:",,"@11שם(#)@33 ואע""ג דנטילה כו' ובאמת אין צריך כאן כו'. זה קאי אראש דבריו דהיינו דעת הרא""ש אבל לרשב""א באמת צריך גם כאן כלי דומיא דכהן מן הכיור כמבואר בבית יוסף אלא דהט""ז תופס עיקר כהרא""ש לכן כתב דברים אלו:","Turei Zahav on Shulchan Arukh, Orach Chayim 4:1",
,,"(מג""א ס""ק א) ובגמרא לא משמע. היינו הך דריש סימן מ""ו דמתחלה לובש המלבושים ואחר כך נוטל ידיו, אך דיש לומר דמיירי שאדם אחר שנטל ידיו מלביש אותו, לכן הביא הך דאל תטול חלוקך מיד השמש אלא הוא עצמו ילבש, ומשמע דאסור אפילו אם השמש נטל ידיו:",,"@11מ""א סק""א (#)@33 ובגמרא לא משמע היינו הך דר""ס מ""ו דמתחלה לובש המלבושים ואחר כך נוטל ידיו אך דיש לומר דמיירי שאדם אחר שנטל ידיו מלביש אותו לכן הביא הך דאל תטול חלוקך מיד השמש אלא הוא עצמו ילבש ומשמע דאסור אפילו אם השמש נטל ידיו:",Magen Avraham 4:1,
,,"(שם) ואח""כ יעשה צרכיו. לצאת דעת האומרים דאין מברך אשר יצר אם לא עשה צרכיו:",,"@11שם(#)@33 ואחר כך יעשה צרכיו. לצאת דעת האומרים דאין מברך א""י אם לא עשה צרכיו:",Magen Avraham 4:1,
,,"(שם) כדי לצאת מן הספק. תימה מה מזיק לענין זה הספק מה שיברך על נטילת ידים קודם צרכיו. וי""ל דלהכתבים מברך על נטילת ידים, ובברכת אשר יצר מותר לו להמתין עד שיעשה צרכיו, ולכן כתב דאין לו להמתין אלא מחויב לברך אשר יצר תיכף כדי לצאת מן הספק, ולכן ראוי לעשות צרכיו תיכף, א""כ למ""א יברך על נטילת ידים קודם, דהכתבים לא אמרו לברך על נטילת ידים קודם אלא כדי שמותר לו אח""כ להמתין וכדאמרינן. אי נמי סובר המג""א דברכת על נטילת ידים הוי הפסק ואינו יוצא דעת המחייבין לברך אשר יצר בלא צרכיו, וראשון עיקר:",,"@11שם(#)@33 כדי לצאת מן הספק. תימה מה מזיק לענין זה הספק מה שיברך ענט""י קודם צרכיו וי""ל דלהכתבים מברך ענ""י ובברכת אשר יצר מותר לו להמתין עד שיעשה צרכיו ולכן כתב דאין לו להמתין אלא מחויב לברך א""י תיכף כדי לצאת מן הספק ולכן ראוי לעשות צרכיו תיכף א""כ למ""א יברך ענ""י קודם דהכתבים לא אמרו לברך ענ""י קודם אלא כדי שמותר לו אח""כ להמתין וכדאמרינן א""נ סובר המג""א דברכת ענ""י הוי הפסק ואינו יוצא דעת המחייבין לברך א""י בלא צרכיו וראשון עיקר:",,@
,,"(מג""א ס""ק ג) המוזכרים. ר""ל מה שהפסול מצד המים בעצמותן בהא יש אומרים דלא יברך, משא""כ אם המים מצד עצמם ראוים לנטילת ידים והחסרון מצד אחר כגון הכלי וכח גברא וכהאי גוונא, לכולי עלמא מברך כמו שכתב המג""א ס""ק ד' וס""ק ו':",,"@11מ""א סק""ג(#)@33 המוזכרים ר""ל מה שפסול מצד המים בעצמותן בהא י""א דלא יברך משא""כ אם המים מצד עצמם ראוים לנט""י והחסרון מצד אחר כגון הכלי וכח גברא וכה""ג לכ""ע מברך כמ""ש המג""א סק""ד וסק""ו:",Magen Avraham 4:3,
,,"(שם ס""ק ד) אבל כלי. תימה מה רצה בזה הרי כבר כתב זאת בס""ק הקודם, וטוב להגיה כאן דתיבת כשרים מיותר ואין כאן ס""ק בפני עצמו, אלא כצ""ל המוזכרים בסימן ק""ס אבל כלי כו':",,"@11מ""א סק""ד(#)@33 אפי' כלי תימה מה רצה בזה הרי כבר כתב זאת בס""ק הקודם וטוב להגיה כאן דתיבת כשרים מיותר ואין כאן ס""ק בפ""ע אלא כצ""ל המוזכרים בסי' ק""ס אבל כו':",,@
,,"(שם ס""ק ה) על נקיות. ר""ל דהיש מי שאומר מודה לברך על כל פנים על נקיות דלא גרע ממידי דמנקי בסעיף כ""ב, וקשיא אמחבר דמשמע דאין מברך כלל, לכן תירץ דהאי דסעיף כ""ב הוא דוקא אם רוצה להתפלל תיכף:",,"@11מ""א סק""ה(#)@33 על נקיות. ר""ל דהיש מי שאומר מודה לברך עכ""פ על נקיות דלא גרע ממידי דמנקי בסעיף כ""ב וקשיא אמחבר דמשמע דאין מברך כלל לכן תירץ דהאי דסי' כ""ב הוא דוקא אם רוצה להתפלל תיכף:",,@
,ז,"(שם ס""ק ו) פירוש בדיעבד. רצה בזה משום דלשון רמ""א יש לטעות בו, מדכתב מיהו אינו מעכב לא כלי כו' משמע דהמחבר לאו בכלי מיירי, וא""כ הפירוש ברמ""א כך הוא, משום דכתב המחבר טוב להקפיד רצונו לומר לכתחלה, על זה כתב רמ""א מיהו כלי וכח גברא אינו מעכב אפילו לכתחלה, והמחבר לא מיירי אלא במים הפסולים מצד עצמם, דבזה צריך ליזהר לכתחילה, כך יש לפרש. אבל זה אינו, דא""כ איך הביא בסעיף א' דיעה שלא לברך, והיכא אשכחן זה כיון דאפילו בפסול בעצם המים אין בו אלא טוב להקפיד. לכן פירש המג""א דברי רמ""א כאילו כתב מיהו דיעבד אינו מעכב, ובאמת המחבר נמי מיירי מכלי וכח גברא שאין הפסול בעצם המים בהא ליכא אלא רק טוב להקפיד, אבל פסול שבמים עצמן בהא יש דעה שאינו מברך, וזהו שמסיים המג""א עיין מה שכתוב סעיף א':",,"@11(#) מ""א סק""ו.@33 פי' בדיעבד. רצה בזה משום דלשון רמ""א יש לטעות בו מדכתב מיהו אינו מעכב לא כלי כו' משמע דהמחבר לאו בכלי מיירי וא""כ הפירוש ברמ""א כך הוא משום דכתב המחבר טוב להקפיד ר""ל לכתחלה ע""ז כתב רמ""א מיהו כלי וכח גברא אינו מעכב אפי' לכתחל' והמחבר לא מיירי אלא במים הפסולים מצד עצמם דבזה צריך ליזהר לכתחילה כך יש לפרש. אבל ז""א דא""כ איך הביא בסעיף א' דיעה שלא לברך דהיכא אשכחן זה כיון דאפילו בפסול בעצם המים אין בו אלא טוב להקפיד. לכן פי' המג""א דברי רמ""א כאילו כתב מיהו דיעבד אינו מעכב ובאמת המחבר נמי מיירי מכלי וכח גברא שאין הפסול בעצם המים בהא ליכא אלא רק טוב להקפיד אבל פסול שבמים עצמן בהא יש דיעה שאינו מברך וזהו שמסיים המג""א עמ""ש סעיף א':",,@
,,"(שם) דאי אפשר בענין אחר. ר""ל שאינו מעכב הברכה ומברך על נטילת ידים ולא על נקיות ואפילו אינו רוצה להתפלל עתה עיין מג""א ס""ק ה':",,"@11(#) (שם)@33 דא""א בע""א. ר""ל שאינו מעכב הברכה ומברך ענ""י ולא על נקיות ואפילו אינו רוצה להתפלל עתה עמג""א סק""ח:",Magen Avraham 4:7,
,,"(מג""א ס""ק ו) וניגוב ג""כ. ר""ל אע""ג דמעכב באכילה כמבואר בסוף סימן קנ""ח [סעיף יב] ומשום מיאוס שממאס הלחם, והכא אין צריך:",,"@11(שם) (#)@33 וניגוב ג""כ. ר""ל אע""ג דמעכב באכילה כמבואר בס""ס קנ""ח ומשום מיאוס שממאס הלחם והכא א""צ:",Magen Avraham 4:7,
