Jerusalem Talmud Berakhot,2,5,5a,"ועוד אנו מוסיפים סיבה אחרת לשטפות וריהטות הללו והוא שבאשר כפי הנודע היו גורסים בראשונה את התלמודים בעל פה בין התלמוד הירושלמי ובין התלמוד הבבלי וכשהחלו לכתוב את התלמודים היה הסופר יושב בפני החכם והחכם קורא מפיו<sup class=“footnote-marker”>1)</sup><i class=“footnote”> וכפי הנודע היו בזמן האמוראים אנשים אשר אומנותם היתה לשנות הברייתות בעל־פה הרבה פעמים עד שהיו רגילים בהן והם היו נקראים אצלם ״תנאים״ כמו שמצינו בבבלי לרוב תני תנא קמיה דפלוגי האמורא ותנאים אלו לא היו חכמים גדולים עד שהיה למשל אצלם ״תני תנא ולא ידע מאי אמר״, ״התנאים מבלי עולם״ (סוטה כ״ב א׳) וכ״כ בדורות הראשונים ח״ב עמוד 106.</i> והסופר כותב על הספר בדיו ומתוך הרגל הלשון השגור בפי החכם אירע כמה פעמים שמתוך שיווי העניינים בשני מקומות סריך ואזיל להוסיף ממקום אחד למקום אחר והסופר לא דקדק בזה וכתב מפי השמועה כל הענין כמו שיצא מפי החכם בשלימות, וענין כזה מכונה בירושלמי בפירקין למעלה ה״ד ״השגרת לשון״, ודעת רב חסדא שגם במשנה יש ״השגרת לשון״ וכעין זה כתב ר׳ תם במכילתין (כ׳ א׳ תוד״ה וקטנים) וא״ת א״כ אמאי תנא קטנים בהדי נשים ועבדים כיון דאין שוין כדפרישית וי״ל דכן דרך התנא לשנות יחד נשים ועבדים וקטנים ע״כ; עוד כזה בירושלמי שביעית פ״ט ה״ו לית כאן עלי קנים כו׳ וע׳ מ״ש בהערותי שם."
Jerusalem Talmud Berakhot,2,5,5a,"ובכלל זה של שילוח הלשון יתיישבו לנו עניינים רבים כמו בפסחים (צ״ה ב׳) ״אפשר ישראל שוחטין את פסחיהן ונוטלין את לולביהן ואין אומרים הלל״, וכתב רש״י שם ״נוטלין את לולביהן אגררא נסבא דברייתא היא הכי בפרק בתרא״ (קי״ז א׳) ועוד ביומא (נ״ח ב׳) ״הא למדת שכל פינות שאתה פונה לא יהו אלא דרך ימין למזרח״ וכתב רש״י ״דרך ימין למזרח לא שייך למיתני הכא למזרח אלא במסכת זבחים כו׳ ואגב ריהטא דההיא גירסא נקיט לה בכולה תלמודא״. עוד בע״ז (כ״ה א׳) כתב רש״י בד״ה ״ספר משנה תורה״ וספר שופטים ל״ג הכא ואגב ריהטא דגירסא דלקמן ניקבעה היא ושבשתא היא ע״כ; עוד בבכורות (ל״ו א׳) ״עמוד על רגליך ויעידו בך״, וכתבו התוספות (ד״ה עמוד) לא גרסינן ויעידו בך לא כאן ולא בפרק תפלת השחר דמה עדות שייך כאן אלא בסנהדרין בריש פרק כה״ג גרסינן ליה גבי עובדא דינאי ואגב (פשטא) [שיטפא] דהתם נכתב כאן ע״כ ועוד בב״ב (נ״א א׳) ״כתב לו על הנייר או על החרס אע״פ שאין בו ש״פ שדי מכורה לך שדי קנויה לך ה״ז מכורה ונתונה״ וכתבו התוספות (ד״ה אף) תימא דמאי רבותא היא שוה פרוטה בשלמא גבי קידושין (קידושין ט׳ א׳) נקט כו׳, וכאן הניחו בתימה, ובקידושין נדחקו לתרץ זה אבל לדעתנו פשוט שאינו אלא ״שילוח הלשון״, שלשון זה הוא רגיל לענין קידושין לכן נקטו ליה נמי לענין מכירה; עוד בחולין (צ׳ ב׳) ״והב״ע כשהוכרו ולבסוף נתערבו״ וכתב רש״י שם שהוכרו לאו דוקא ע״כ ודבריו נכונים שאין זה אלא שילוח הלשון שבקידושין (נ״א ב׳) ושם מוכרח לומר ״שהוכרו״; עוד בתמורה (כ״ח ב׳) .ותנא דבי ר׳ ישמעאל כל מקום שנאמר השחתה אינו אלא דבר ערוה וע״ז דבר ערוה דכתיב כי השחית כל בשר וגו׳ וע״ז דכתיב פן תשחיתון ועשיתם לכם פסל תמונת כל סמל כל שהמום פוסל בהן דבר ערוה וע״ז פוסלין בהן״ וכתבו ע״ז בתוספות שם כל שהמום פוסל בו דבר ערוה וע״ז פוסלין בו צ״ע מאי קאמר הא דרשינן שפיר רובע ונרבע מכי משחתם ע״כ אבל הדבר ברור אצלנו שהסיום כל שהמום פוסל כו׳ אינו אלא משילוח הלשון שנשתרבב מבכורות נ״ז א׳ ושם מוכרח סיום זה ע״ש. וע״ע בתוספות יו״ט כלים פכ״ט מ״ג."
Jerusalem Talmud Berakhot,2,5,5a,"והנה הריהטות והגררות שבתלמוד הבבלי מעטות מאד בערך כפי מה שמצינו אותן בירושלמי, וטעם הדבר נראה שהוא מפני שהתלמוד הבבלי היה נלמד בבבל בישיבות ורבו החכמים שעסקו בו בכל דור ודור בשקידה גדולה ומשא ומתן מרובה וכשמצאו דברים יתרים משיטפות וריהטות הסירו אותם ממקומם ותיקנו כפי הצורך ורק מיעוטם נשארו אבל החכמים העוסקים בתלמוד הירושלמי בכל דור ודור היו מעטים כנודע וגם אלה שעסקו בו לא עסקו בו במדה גדולה כ״כ כמו בבבלי לכן נשארו בו כל הריהטות והשיטפות כמו שיצאו מן הסופרים הקדמונים וע׳ בשו״ת המיוחסות לרמב״ן סימן צ״ו ומ״ש בהוריות פ״ג ה״ג ושבת פ״א מתניתין ה׳, ופסחים פ״ג ה״ג."
Jerusalem Talmud Berakhot,2,7,5b,"ודע דשמעון בר אבא זה הובא ע״פ רוב בירושלמי בלי שם התאר רבי לפניו מפני שלא נסמך כדאיתא בירושלמי בכורים פ״ג ה״ג [שם] וכעין זה בבבלי סנהדרין י״ד א׳ בר׳ שמן בר אבא והוא עצמו ר׳ שמעון בר אבא דבבלי ושמעון בר אבא דירושלמי, שבירושלמי כתובות פ״ב ה״ו [כ״ו סע״ג] אמר ר׳ חנינא לשמעון בר בא איטפל בקריבתך ואותו ענין בבבלי שם (כ״ג א׳) שר׳ חנינא אמר לר׳ שמן בר אבא. ודע שמצאנו במעוט מקומות בירושלמי לשמעון בר אבא בשם התאר ״רבי״ ויש למוחקן ולפעמים הוא מכונה ״שמעון בר ווא״ כי ״ווא״ בירושלמי הוא כמו ״אבא״ ונ״ל ששמעון בר אבא זה ור׳ חייא בר אבא היו אחי שמואל חברו של רב כי כבר ראינו בירושלמי ובבלי כתובות הנ״ל ששמעון בר בא היה כהן וקרוב לבנות שמואל וגם היה בבבל כדאיתא בשבת (פ״ו ה״ב [ח׳ סע״א]) ובבלי חולין (צ״ג ב׳) וכן ר׳ חייא בר אבא כהן היה כמבואר בירושלמי מע״ש פ״ה ה״ה [נ״ו ע״ב] וגם הוא היה בבלי כמבואר בסוכה פ״ד ה״א וע״ע מ״ש במ״ק פ״ג ה״א."
Jerusalem Talmud Berakhot,2,9,5c,@א״ל ולא דר״ג היא כו׳.# — ע׳ הנוסח באו״ז ח״א סימן פ״ד.
Jerusalem Talmud Berakhot,4,5,8c,"@בברכה בונה ירושלים# (פי׳ בברכת המזון וכנוסח זה גם בבבלי מ״ה ב׳ ומ״ה ב׳ אבל נוסח רמב״ם בסדר התפילה שלו בונה ברחמיו ירושלים וכ״ה נוסח מהר״ם ע׳ ב״י או״ח סימן קפ״ח) בתפלה אלקי דוד ובונה ירושלים. — פי׳ שבמקום שתי הברכות בונה ירושלים ומצמיח קרן ישועה היו מברכין בא״י רק ברכה אחת כוללת וחותמין בה אלקי דוד ובונה ירושלים<sup class=“footnote-marker”>1)</sup><i class=“footnote”> וגם כל הפיוטים שנתיסדו בא״י חיברו יחד ברכת את צמח דוד ובונה ירושלים כמו פיוטי הקליר לפורים ולת״ב וכן בסליחות לעשרה בטבת ולי״ז בתמוז ובתפלה לכל תענית צבור (כל אלה במחזור מנהג רומניא) ועוד בקרובה לצום אסתר (שבס״ס עמודי העבודה) חתם אלקי דוד ובונה ירושלים.</i> וכדאיתא לעיל ה״ג כולל של דוד בבונה ירושלים וכ״ה בתוספתא סופ״ג וכתב ר׳ בחיי פ׳ וישלח (ל״ב ט׳) היה רגיל אבי הקבלה ר׳ יצחק בן הרב ז״ל (הוא ר׳ יצחק סגי נהור בן הראב״ד ז״ל) לומר בתפלתו אלקי דוד ובונה ירושלים, ובהקדמת ספר שלחן ארבע כתב היה אומר אחד קדוש מדבר בתפלה אלקי דוד ובונה ירושלים (והקדוש הזה הוא ר׳ יצחק הנ״ל) ומשולש עוד בהאמונה והבטחון פט״ו שהחכם ר׳ יצחק ז״ל היה רגיל לומר אלקי דוד ובונה ירושלים ע״כ ואע״פ שכאן סתם דבריו אבל מן המפורש נלמד על הסתום שבתפלה היה אומר כן, וכפי הנראה היו אז הרבה נוהגין כר׳ יצחק בן הרב ז״ל עד כי מצא הרב ר׳ ישעיה הזקן דטראני להשיג עליהם כי ז״ל בתוספותיו לתענית (י״ג א׳) אנו שעושין כפי הבבלי שאין כוללים ברכת דוד בבונה ירושלים אלא מברכים בברכת דוד מצמיח קרן ישועה הדיוטות גדולה היא לומר אלקי דוד בבונה ירושלים כו׳ אם יש לאומרו נאמר אותו בברכתו ואל נחתום מצמיח קרן ישועה אלא אלקי דוד אלא ודאי בורות וטעות הוא לאומרו כלל כי כל היכי דפליגי בבלי וירושלמי הלכה כבבלי ע״כ."
Jerusalem Talmud Berakhot,4,5,8c,"וראיתי בריקאנטי עה״ת סו״פ נח וכן בפ׳ עקב שכתב דר׳ יצחק בן הרב היה חותם בברכת @המזון# ברוך ה׳ אלקי דוד ובונה ירושלים, והביא זה גם במג״א סימן קפ״ח אות ג׳, וזה פלא דאיך יחדש ר׳ יצחק נוסח להפך מן המפורש בבבלי וירושלמי, ובלי ספק שטעה הרב ריקאנטי בדברי האמונה והבטחון הנ״ל שכתב סתם ועלה בדעת הריקאנטי שבברכת המזון אמר כן, וכבר נתבאר שטעה בזה. (והנה בספר הקנה בסדר השלחן כתב בברכת המזון אלקי דוד ובונה ירושלים ובתפלה בונה ירושלים, וברור שסמך על הריקאנטי שהעתיק ממנו כמה עניינים בלי הזכרת שמו ואודות מחבר ספר הקנה ראה מה שכתב עליו הר״מ קורדובירו בספרו פרדס רימונים תחלת שער י״ב וכן בפ״ב שם ועוד בספרו אלימה וכן בספרו שיעור קומה ערך שית אלפי שני הוה עלמא דברים קשים וחדים אבל אמיתים ונכונים)."
Jerusalem Talmud Berakhot,4,5,8c,"@בקרית שמע פורש סוכת שלום כו׳.# — כן היה נוסח א״י בברכה אחרונה של ק״ש דערבית בין בשבת בין בחול וכן נראה במדרש תהלים מז׳ ז׳ (וע״ש בהערות הר״ש באבער ז״ל בהוצאה שלו) אבל בבבל היו אומרים בין בחול בין בשבת ״שומר עמו ישראל לעד״ (כמבואר בסדר רע״ג סדר שבתות ומובא בקיצור בטא״ח סימן רס״ז) ורק בבית רבינו שבבבל (שהוא בית הריש גלותא – או בית רב ע׳ בבלי מגילה כ״ט א׳ – שאצלו היה בית תפילה כי מנהגו היה שלא לצאת מפתח ביתו כדאיתא בסוף יוחסין בשם ר׳ נתן הבבלי) היו חותמין בשבת בלבד ״פורש סוכת שלום״ כמנהג א״י כי פשרו בין המנהגים לומר בחול כמנהגם ובשבת כמנהג א״י (ע׳ סדר רע״ג וטא״ח שם) וכמנהג זה תפשו בדורות האחרונים בכל הארצות וע״פ מנהג זה האחרון הוסיפו מאמר בירושלמי כאן ״ולפי שאין מצות ציצית בלילה לפיכך מוסיף שומר עמו ישראל א״ר לוי הדא דתימר בחול אבל בשבתות וימים טובים אומר פורש סוכת שלום״ (הוספה זו נמצאה בראבי״ה סימן ל״ג ורקח סימן מ״ט וטור שם) וברור @שאין זה# מעצם הירושלמי, אלא הגה״ה היתה מצדו מאיזה חכם."
Jerusalem Talmud Berakhot,4,5,8c,עוד מצינו שתי נוסחאות בברכת הגאולה שלאחר ק״ש שנוסח בבל היה ״גאל ישראל״ (בבלי פסחים קי״ז ב׳) ונוסח א״י ״מלך צור ישראל וגואלו״ (לעיל פ״א ה״ט דף ג׳ ע״ד) והאחרונים תפסו לומר בחול ושבת ״גאל ישראל״ אבל ביו״ט שהיו אומרים פיוטים שבאו אצלם מא״י כמו פיוטי הקליר ושאר הפייטנים ובהן היה חתימת הברכה כנוסח א״י היה המנהג גם בארצותינו לומר ביו״ט ״מלך צור ישראל וגואלו״ כנוסח א״י (וע׳ טוא״ח סימן ס״ו וב״ח וט״ז שם אות ו׳ ומג״א ר״ס רל״ו שלא עמדו על טעם שינוי ברכה זו ביו״ט).
Jerusalem Talmud Berakhot,4,5,8c,עוד יש חילוף בסיום ברכת העבודה שבתפלת י״ח שבא״י היו חותמין ״שאותך לבדך ביראה נעבוד״ (ירושלמי יומא רפ״ז ורקח סו״ס שכ״ו בשם מדרש ויכולו ובה״ג ברכות פ״ה) ובבבל – ״המחזיר שכינתו לציון״ (נוסח ר׳ עמרם גאון בסדורו) ולבסוף אע״פ שנהגו בנוסח בבל מ״מ ביום שהכהנים נושאים כפיהן שמנהג לומד ״ותערב לפניך עתירתינו״ שמובא מא״י (ע׳ מ׳ תהלים הוצאת רש״ב ז״ל מז׳ ז׳ וכ״ט ומדרש שמואל סופל״א) המנהג שהש״ץ מסיים ״שאותך לבדך ביראה נעבוד״ כמו שהיה מנהג א״י.
Jerusalem Talmud Berakhot,4,5,8c,"עוד יש הפרש בנוסח ברכה אחרונה של י״ח שבבבל היו פותחין בה בין בחול בין בשבת בין בערבית בין בשחרית בין במנחה שים שלום (מגילה י״ח א׳) וגם חותמין בה המברך את עמו ישראל בשלום (סדר רע״ג) אבל בא״י היו פותחין בה בין בערבית ובין בשחרית ובין במנחה שלום רב (ע׳ ויקרא רבה סופ״ט) וחותמין בה עושה השלום (רקח שם בשם מדרש ויכולו ובה״ג שם) והאחרונים החזיקו במנהג בבל, לבד מעשרת ימי תשובה שהיו מוסיפין בסוף ברכה זו בספר חיים וכו׳ (שמקורה בלי ספק מא״י וכן זכרנו לחיים במגן וזכור רחמיך וכבוש כעסך במודים כדמשמע בה״ג ברכות סופ״ה שעדיין בזמנו לא היו מוחזקים במוחלט בהוספות הללו ע״ש) לכך סיימו ג״כ בה כנוסח א״י ״עושה השלום״, אבל מה שנהוג אצלנו לומד הנוסח בתחלתה בשחרית שים שלום ובמנחה וערבית שלום רב עדיין לא מצאתי טעם ברור בזה<sup class=“footnote-marker”>1)</sup><i class=“footnote”> וע׳ בהגהות מרדכי מגילה פרק הקורא עומד בשם סדר ר׳ עמרם שלא חילק אלא שכתב בכל שעה מתחילין בשים שלום ע״כ ובאמת שכן מבואר בסדר ר״ע שלפנינו בערבית של יוהכ״פ שאומר שים שלום.</i>."
Jerusalem Talmud Berakhot,4,5,8c,"עוד מצינו חילוף בברכת השיר דהיינו נשמת כל חי שהאשכנזים יאמרו הנוסח ״בפי ישרים תתהלל״ בשבת ויו״ט אבל ברה״ש ויוה״כ יאמרו ״בפי ישרים תתרומם״ כו׳ אבל הספרדים יאמרו תמיד ״בפי ישרים תתרומם״ כו׳ ונראה שנוסח בבל בשבת ויו״ט ורה״ש ויוה״כ היה ״בפי ישרים תתהלל״ כו׳ ובא״י היו אומרים תמיד ״בפי ישרים תתרומם״ וכו׳ ובארצותינו תפסו האשכנזים בשבת ויו״ט כמנהג בבל אבל ברה״ש ויוה״כ שנהגו אצלם בפיוטי הקליר ושאר הפיוטים שבאו להם מא״י היו אומרים הנוסח ״בפי ישרים תתרומם״ כפי הנוסח שמצאו בתוך ספרי פייטני א״י, ומפני שלא ידעו האחרונים טעם לחילוף זה אצלנו בקשו טעמים אחרים לזה."
Jerusalem Talmud Berakhot,4,6,8c,@ומאן דאמר באמן של שומע תפלה בחול.# — ומה שלא חששו בחול על האמן של ״האל הקדוש״ נ״ל דמשום שבא״י לא היה המנהג לומר קדושה בחול (ע׳ בבלי סנהדרין ל״ז ב׳ תוד״ה מכנף) לכך לא החמירו באמן שלו משא״כ בשבת.
Jerusalem Talmud Berakhot,6,6,10d,@אשר נתן ריח טוב בשמן ערב כו׳ יצחק בר אבא כו׳.# — חסר בינתיים וכצ״ל: אשר נתן ריח טוב בשמן ערב כיצד מברכין על חילפי דימא א״ל אשר נתן ריח טוב בעצי בשמים יצחק בר אבא כו׳ (ע׳ בבלי מ״ג ב׳ ומשם תבין שהגהתנו נכונה).
Jerusalem Talmud Berakhot,6,7,10d,@שקיזמא ופיתא כו׳.# — במעריך ערך שקיזמין כתב שהוא בלשון יונית חתיכות פת מבושלות שאם אין הפרוסות קיימות הדין לברך עליה במ״מ כלעיל ה״א.
Jerusalem Talmud Berakhot,7,1,11a,@עד כדון כר״ע כר׳ ישמעאל? — פי׳ ר״ע דריש ג״ש שאינה מופנה ור׳ ישמעאל לא דריש כדאיתא בסנהדרין פ״ז ה״ח [כ״ד ע״ד].
