Jerusalem Talmud Peah,2,1,17a,"@מן מה סער כותש.# — צ""ל: @מן מה דתני# סער כותש. שם ר' מנא אמר זמנין דהוי בה כו' בתוך עשרה טפחים בין נוף לנוף.# —פי' שאם היה בין הנוף שבאילן זה לנוף שבאילן שבצד גדר השני יותר מי""ט אינן מצטרפין אע""פ ששער כותש.",Jerusalem Talmud Peah 2:3:2,"<strong><big>הלכה:</big></strong> הַכֹּל מַפְסִיק לִזְרָעִים. מַה כּוֹתֵשׁ וְעוֹלֶה כְּמַכְתֵּשׁ אוֹ כּוֹתֵשׁ עַל גַּבֵּי גֶדֶר. מִן מַה סְעָר כּוֹתֵשׁ אֵין הַגֶּדֶר <i data-overlay=""Vilna Pages"" data-value=""12b""></i>כּוֹתֵשׁ. הָדָא אָֽמְרָה כוֹתֵשׁ עַל גַּבֵּי גֶדֶר."
Jerusalem Talmud Peah,2,1,17a,"@ה""ה לא בסוף.# — פי' דבתר סוף אזלינן לחומרא ולקולא.",Jerusalem Talmud Peah 2:4:2,<strong><big>הלכה:</big></strong> קָצַר חֵצִי אַגִּידוֹ וְחֵצִי שְׁמוּתִית לַעֲשוֹתָן גּוֹרֶן אֶחָד וְנִמְלַךְ וַעֲשָׂאָן שְׁתֵּי גֳרָנוֹת אֵינוֹ מַפְרִישׁ מִן הָאַגִּדוֹ עַל הַשְּׁמוּתִית לֹא בַתְּחִילָּה וְלֹא בְסוֹף. קָצַר חֵצִי הָאַגִּדוֹ וְחֵצִי הַשְּׁמוּתִית לַעֲשוֹתָן שְׁתֵּי גֳרָנוֹת וְנִמְלַךְ וַעֲשָׂאָן גּוֹרֶן אַחַת מַפְרִישׁ עַל הָאַגִּדוֹ שֶׁבְּסוֹף עַל הַשְּׁמוּתִית שֶׁבְּסוֹף. מִן הָאַגִּדוֹ שֶׁבַּתְּחִילָּה עַל הַשְּׁמוּתִית שֶׁבַּתְּחִילָּה. מַפְרִישׁ מִן הָאַגִּדוֹ עַל הָאַגִּדוֹ בְּשֶׁכִּילָּה אֶת שָׂדֵהוּ. אֲבָל אִם לֹא כִילָּה אֶת שָׂדֵהוּ אֲפִילוּ מִן הָאַגִּדוֹ עַל הָאַגִּדוֹ אֵינוֹ מַפְרִיש. קָצַר חֲצִי אַגִּדוֹ וְכָל־הַשְּׁמוּתִית לַעֲשוֹתָן גּוֹרֶן אַחַת וְנִמְלַךְ וַעֲשָׂאָן שְׁתֵּי גֳרָנוֹת מַפְרִישׁ מִן הָאַגִּדוֹ עַל הָאַגִּדוֹ וְכָל־הַשְּׁמוּתִית שֶׁשָּׁם נִפְטְרָה.
Jerusalem Talmud Peah,2,1,17b,@קצירות חוצה לארץ.# — פי' להוציא לחוץ לארץ.
Jerusalem Talmud Peah,3,1,17b,"@אי במרווחין אף ב""ש מודין כו'.# — כן גירסת הראב""ד בפ""ג ה""ט ממ""ע וגירסת הרמב""ם להיפך, ולגירסת הראב""ד צ""ל להלן: ב""ש עבדין לון כרצופין וביה עבדין לון כמרווחין.",Jerusalem Talmud Peah 3:1:3,מַה נָן קַייָמִין. אִי בִּמְרוּוָחִין אַף בֵּית שַׁמַּאי מוֹדֵיי שֶׁהוּא נוֹתֵן פֵּיאָה מֵאֶחָד עַל הַכֹּל. אִי בִּרְצוּפִין אַף בֵּית הִלֵּל מוֹדוּ שֶׁהוּא נוֹתֵן פֵּיאָה מִכָּל־אֶחָד וְאֶחָד. אֶלָּא כִּי נָן קַייָמִין בִּנְטוּעִין מַטַּע עֶשֶׂר לְבֵית סְאָה. בֵּית שַׁמַּאי עָֽבְדִין לוֹן כִּמְרוּוָחִין. וּבֵית הִלֵּל עָֽבְדִין לוֹן כִּרְצוּפִין.
Jerusalem Talmud Peah,3,1,17c,"@בשעיבה על מנת להדל כו'.# — צ""ל: בשהדל ע""מ לעבות (פי' שהבצלים שישתיירו יעשו עבים) אבל אם הדל ע""מ שלא לעבות (פי' אלא מפני שצריכין הבצלים הללו ה""ז כתחילת קצירה) לא סוף כו' (וע' ר""ש שפירש כגירסא שלפנינו וכן בש""א קיים גירסא שלפנינו).",Jerusalem Talmud Peah 3:2:4,"הַמֵּידָל נוֹתֵן מִן הַמְשׁוּאָר עַל מַה שֶׁשִּׁייֵר. תַּנִּי אָמַר רִבִּי יוּדָה בְּמַה דְּבָרִים אֲמוּרִים בְּמֵידַל לְשׁוּק אֲבָל בְּמֵידַל לְבַיִת נוֹתֵן מִן הַמְשׁוּאָר עַל <i data-overlay=""Vilna Pages"" data-value=""15b""></i>הַכֹּל. אֲמַר רִבִּי זְעִירָא הָדָא דְּתֵימָא בְּשֶׁעִיבָּה עַל מְנָת לְהַדֵּל. אֲבָל אִם עִיבָּה עַל מְנָת שֶׁלֹּא̇ לְהַדֵּל לֹא סוֹף דָּבָר לְבֵיתוֹ אֶלָּא אֲפִילוּ לְשׁוּק נוֹתֵן מִן הַמְשׁוּאָר עַל הַכֹּל."
Jerusalem Talmud Peah,3,1,17d,"@קרקע כל שהוא מהו טב.# — פי' מהו הדבר שיוכל לזכות עליה? אלא ש""ם אפי' המטלטלין במקום אחר זכה. שם ה""ט שייר מטלטלין לא עשה כלום.# — פי' ואין מתנתו קיימת.",Jerusalem Talmud Peah 3:7:7,"<i data-overlay=""Vilna Pages"" data-value=""18a""></i>תַּמָּן תַּנֵּינָן קַרְקַע כָּל־שֶׁהוּא חַייָב בְּפֵיאָה וּבְבִיכּוּרִים. קַרְקַע כָּל־שֶׁהוּא מַהוּ טָב. אָמַר רִבִּי מַתַּנְיָה תִּיפְתָּר שֶׁהָיָה שָׁם מָקוֹם שִׁיבּוֹלֶת אַחַת וּמַרְגְלִית טְמוּנָה בוֹ."
Jerusalem Talmud Peah,3,1,17d,"@לאיזה דבר כתב בהן קנין.# — ע' ב""ב פ""ח ה""ה [ט""ז ע""ב].",Jerusalem Talmud Peah 3:7:11,רִבִּי בִּינָא בְשֵׁם רִבִּי יִרְמְיָה שִׁייֵר מְטַלְטְלִין לֹא עָשָׂה כְּלוּם. אֲתָא חֲמִי שִׁייֵר קַרְקַע כָּל־שֶׁהוּא יֵשׁ לוֹ מִחְייָה. שִׁייֵר אֲבָנִים טוֹבוֹת וּמַרְגָלִיּוֹת אֵין לוֹ מִחְיָה. אָמַר רִבִּי יוֹסֵי יוֹדֵעַ הוּא הָאִישׁ הַזֶּה שֶׁשְּׁכִיב מְרָע מְזַכֶּה אֲפִילוּ בִדְבָרִים לְאֵי זֶה דָּבָר כָּתַב בָּהֶן קִנְיָן כְּדֵי לַעֲשׂוֹת מַתְּנַת בָּרִיא.
Jerusalem Talmud Peah,3,1,18a,@שייר מטלטלין לא עשה כלום.# —פי' ויצא בן חורין.,Jerusalem Talmud Peah 4:1:1-2,"['<strong><big>משנה:</big></strong> <i data-overlay=""Vilna Pages"" data-value=""20a""></i>הַפֵּיאָה נִיתֶּנֶת בִּמְחוּבָּר לְקַרְקַע. בְּדָלִית וּבְדֶקֶל בַּעַל הַבַּיִת מוֹרִיד וּמְחַלֵּק לָעֲנִייִם. רִבִּי שִׁמְעוֹן אוֹמֵר אַף בְּחִילְקֵי אֱגוֹזִים. אֲפִילוּ תִּשְׁעִים וְתִשְׁעָה עֲנִייִם אוֹמְרִין לְחַלֵּק וְאֶחָד אוֹמֵר לָבוֹז לְזֶה שׁוֹמְעִין שֶׁאָמַר כַּהֲלָכָה. וּבְדָלִית וּבְדֶקֶל אֵינוֹ כֵן אֲפִילוּ תִּשְׁעִים וְתִשְׁעָה אוֹמְרִין לָבוֹז וְאֶחָד אוֹמֵר לְחַלֵּק לְזֶה שׁוֹמְעִין שֶׁאָמַר כַּהֲלָכָה.', '<strong><big>הלכה:</big></strong> לֹא תְכַלֶּה פְּאַת שָֽׂדְךָ בְּקֻצְרֶךָ. מִיכָּן שֶׁהַפֵּיאָה נִיתֶּנֶת בִּמְחוּבָּר לְקַרְקַע. יָכוֹל אֲפִילוּ בְּדָלִית וּבְדֶקֶל תַּלְמוּד לוֹמַר קְצִיר מַה קְצִיר מְיוּחָד שֶׁהַקָּטוֹן מוֹשֵׁל בּוֹ כַּגָּדוֹל יָֽצְאוּ הַדָּלִית וְהַדֶּקֶל שֶׁאֵין הַקָּטוֹן מוֹשֵׁל בּוֹ כַּגָּדוֹל.']"
Jerusalem Talmud Peah,4,1,18a,"@עד כדון מזיד כו'.# כעין זה לקמן פ""ה ה""א [להלן רע""ד].",Jerusalem Talmud Peah 4:2:2,<strong><big>הלכה:</big></strong> תַּנִּי בְשֵׁם רִבִּי מֵאִיר קוֹנְסִין בּוֹ וּמוֹצִיאִין מִמֶּנּוּ אֶת הַתָּלוּשׁ וְאֶת הַמְּחוּבָּר. עַד כְּדוֹן מֵזִיד אֲפִילוּ שׁוֹגֵג וַאֲפִילוּ כְּרִיכוֹת.
Jerusalem Talmud Peah,4,1,18a,"@אם בתוך ד""א כו'.# — הנוסח הנכון בב""מ פ""א ז' סע""ד, ע""ש].",Jerusalem Talmud Peah 4:2:4,"רִבִּי יוֹנָה אָמַר רַב הוֹשַׁעְיָה בְּעִי מַה <i data-overlay=""Venice Columns"" data-value=""18b""></i>נָן קַייָמִין אִם בְּתוֹךְ אַרְבַּע אַמּוֹת עָשִׁיר הוּא. אִם בְּחוּץ לְאַרְבַּע אַמּוֹת וְיֵשׁ אָדָם מַקְדִּישׁ דָּבָר שֶׁאֵינוֹ שֶׁלּוֹ. וְקִייַמְּנוּהָ בְּמַקְדִּישׁ רִאשׁוֹן רִאשׁוֹן."
Jerusalem Talmud Peah,4,1,18b,"@א""ר יסא א""ר יוחנן זו בגיטין כו'.# — צ""ל: @תמן תנינן היתה עומדת ברה""י וזרקו לה קרוב לה מגורשת# כו' א""ר יסא כו'.",Jerusalem Talmud Peah 4:2:7,"אָמַר רִבִי יָסָא אָמַר רִבִּי יוֹחָנָן זוֹ בְגִיטִּין מַה שֶׁאֵין כֵּן בְּמַתָּנָה. רוּבָּהּ דְּרִבִּי יוֹחָנָן וְרוּבָּהּ דְּרִבִּי שִׁמְעוֹן בֶּן לָקִישׁ. רוּבָּהּ דְּרִבִּי יוֹחָנָן מַה אִם מְצִיאָה שֶׁאֵינוֹ זוֹכֶה בָּהּ מִדַּעַת אַחֵר הֲרֵי הוּא זוֹכֶה בָהּ בְּתוֹךְ אַרְבַּע אַמּוֹת. מַתָּנָה שֶׁהוּא זוֹכֶה בָהּ מִדַּעַת אַחֵר לֹא כָּל־שֶׁכֵּן. רוּבָּהּ דְּרִבִּי שִׁמְעוֹן בֶּן לָקִישׁ מַה אִם מַתָּנָה שֶׁאֵינוֹ זוֹכֶה בָּהּ בְּתוךְ אַרְבַּע אַמּוֹת הֲרֵי הוּא זוֹכֶה בָּהּ מִדַּעַת אַחֵר. מְצִיאָה שֶׁהוּא זוֹכֶה בָהּ בְּתוֹךְ אַרְבַּע אַמּוֹת לֹא <i data-overlay=""Vilna Pages"" data-value=""22a""></i>כָּל־שֶׁכֵּן."
Jerusalem Talmud Peah,4,1,18b,"@היו א""ר זעירא ר' לעזר לחבירו ורבי יוחנן כו'.# — צ""ל: א""ר זעירא לחברייא ר' לעזר ור' יוחנן כו'.",Jerusalem Talmud Peah 4:6:3,אָמַר רִבִּי זְעִירָא רִבִי לָֽעְזָר לַחֲבֵירוֹ וְרִבִּי יוֹחָנָן וְרִבִּי יְהוֹשֻׁעַ בֶּן לֵוִי שְׁלָשְׁתָּן אָֽמְרוּ דָבָר אֶחָד. רִבִּי לָֽעְזָר דְּאָמַר רִבִּי זְעִירָא בְשֵׁם רִבִּי לָֽעְזָר אָדָם זָכָה לַחֲבֵירוֹ בִמְצִיאָה. רִבִּי יוֹחָנָן דְּתַנֵּינָן תַּמָּן מְצִיאַת בְּנוֹ וּבִתּוֹ הַקְּטַנִּים עַבְדּוֹ וְשִׁפְחָתוֹ הַכְּנַעֲנִים מְצִיאַת אִשְׁתּוֹ הֲרֵי אֵלּוּ שֶׁלּוֹ. מְצִיאַת בְּנוֹ וּבִתּוֹ הַגְּדוֹלִים וְעַבְדּוֹ וְשִׁפְחָתוֹ הָעִבְרִים מְצִיאַת אִשְׁתּוֹ שֶׁגִּירְשָׁהּ אַף עַל פִּי שֶׁלֹּא נָתַן לָהּ כְּתוּבָתָהּ הֲרֵי אֵלּוּ שֶׁלָּהֶן. אָמַר רִבִּי יוֹחָנָן בִּשְׁאֵינָן טְפוּלִין. אֲבָל אִם הָיוּ טְפוּלִין לַאֲבִיהֶן מְצִיאָתָן שֶׁלּוֹ. רִבִּי יְהוֹשֻׁעַ בֶּן לֵוִי דְּרִבִּי יְהוֹשֻׁעַ בֶּן לֵוִי אָמַר בְּבַעַל הַבַּיִת עָשִׁיר נֶחְלְקוּ. אֲבָל בְּבַעַל הַבַּיִת עָנִי מֵאַחַר שֶׁהוּא רָאוּי לִיטוֹל זָכָה.
Jerusalem Talmud Peah,4,1,18c,@בשם ר' פינחס אף קדמיתא על דר' יוסי מקשי.# — פי' על ראשית דבריו של ר' יוסי.
Jerusalem Talmud Peah,5,1,18d,"@דב""ש אומרים הבקר לעניים הבקר.# — נוסח הרא""פ: דבש""א הבקר לעניים הבקר וכב""ה עניים מעשרין ואוכלין א""ל ר' יסא שמענו דברי הכל שהבקר ב""ד הבקר כתוב כו'. ואינו נכון אלא צ""ל: שמענו שהוא פטור מן המעשרות @דברי הכל משום קנס# שהבקר כו'.",Jerusalem Talmud Peah 5:1:3,"<i data-overlay=""Vilna Pages"" data-value=""25a""></i>רִבִּי אִימִּי בְּשֵׁם רִבִּי שִׁמְעוֹן בֶּן לָקִישׁ דְּבֵית שַׁמַּאי הִיא דְּבֵית שַׁמַּאי אוֹמְרִין הֶבְקֵר לָעֲנִייִם הֶבְקֵר. אָמַר לֵיהּ רִבִּי יָסָא שָׁמַעְנוּ שֶׁהוּא פָטוּר מִמַּעְשְׂרוֹת שֶׁהֶבְקֵר בֵּית דִּין הֶבְקֵר. כְּתִיב וְכָל־אֲשֶׁר לֹא יָבֹא לִשְׁלֹשֶׁת הַיָּמִים כַּעֲצַת הִשָּׂרִים וְהַזְּקֵנִים יָחֳרַם כָּל־רְכוּשׁוֹ. מְנַייִן שֶׁהוּא פָטוּר מִן הַמַּעְשְׂרוֹת. רִבִּי יוֹנָתָן בְּרֵיהּ דְּרִבִּי יִצְחָק בַּר אָחָא שָׁמַע לָהּ מִן הָדָא אֵין מְעַבְּרִין אֶת הַשָּׁנָה לֹא בִשְׁבִיעִית וְלֹא בְמוֹצָאֵי שְׁבִיעִית וְאִם עִבְּרוּהָ הֲרֵי זוּ מְעוּבֶּרֶת. בְּחֹדֶשׁ אֶחָד שֶׁהוּא מוֹסִיף לֹא פָטוּר הוּא מִמַּעְשְׂרוֹת. עַד כְּדוֹן בִּשְׁבִיעִית. מוֹצָאֵי שְׁבִיעִית מְנַייִן. אָמַר רִבִּי אָבוּן שֶׁלֹּא לְרַבּוֹת בְּאִיסּוּר חָדָשׁ."
Jerusalem Talmud Peah,5,1,18d,"@עד שלא התיר רבי כו'.# — ע' שביעית פ""ו ה""ד ומ""ש שם (עמ' 72).",Jerusalem Talmud Peah 5:1:4,רִבִּי זְעִירָא בְשֵׁם רִבִּי אַבָּהוּ הָדָא דְּתֵימַר עַד שֶׁלֹּא הִתִּיר רִבִּי לְהָבִיא יֶרֶק מִחוּצָה לָאָרֶץ לָאָרֶץ. אֲבָל מִשֶּׁהִתִּיר רִבִּי לְהָבִיא יֶרֶק מִחוּצָה לָאָרֶץ הִיא שְׁבִיעִית הִיא שְׁנֵי שָׁבוּעַ. תַּנִּי אֵין מְעַבְּרִין אֶת הַשָּׁנָה לֹא בִשְׁבִיעִית אֶלָּא בִשְׁאָר שְׁנֵי שָׁבוּעַ וְאִם עִבְּרוּהָ הֲרֵי זוּ מְעוּבֶּרֶת. אָמַר רִבִּי מָנָא הָדָא דְתֵימַר בָּרִאשׁוֹנָה שֶׁהָיוּ הַשָׁנִים כְּסִדְרָן. אֲבָל עַכְשָׁיו שֶׁאֵין הַשָׁנִים כְּסִדְרָן הִיא שְׁבִיעִית הִיא שְׁנֵי שָׁבוּעַ.
Jerusalem Talmud Peah,5,1,18d,"@מתניתא פליגא על ר' הושעיא שיבולת של קציר כו'.# — פי' מסיפא מקשה שאם אינה נקצרת עם הקמה היא של עניים וכי א""א שיכול לפשוט ידו וליטלה.",Jerusalem Talmud Peah 5:2:3,אָמַר רִבִּי הוֹשַׁעְיָא רוֹמֵס הָיִיתִי זֵיתִים עִם רִבִּי חִייָא הַגָּדוֹל וְאָמַר לִי כָּל־זַיִת שֶׁאַתְּ יָכוֹל לִפְשׁוֹט יָֽדְךָ וְלִיטְלוֹ אֵינוֹ שִׁכְחָה. אָמַר רִבִּי יוֹחָנָן כֵּיוָן שֶׁעָבַר עָלָיו וּשְׁכָחוֹ הֲרֵי זֶה שִׁכְחָה. מַתְנִיתָא פְלִיגָא עַל רִבִּי הוֹשַׁעְיָא שִׁבּוֹלֶת שֶׁל קָצִיר וְרֹאשָׁהּ מַגִּיעַ לָקָּמָה. שִׁבּוֹלֶת שֶׁבְּקָצִיר אֵינוֹ יָכוֹל לִפְשׁוֹט יָדוֹ וְלִיטְלָהּ. רִבִּי לָא בְשֵׁם רִבִּי הוֹשַׁעְיָא בְּאוּמָן הַשֵּׁנִי אָֽמְרוּ.
Jerusalem Talmud Peah,6,1,18d,"@א""ר יוסי הדא דרבי בא כו' ומעשי שיבולת אחת ונותן לו.# — פי' מכלל דרבנן סברי שאינו צריך לזכות. ה""א (י""ט ע""ב) א""ר אבין בר חייא (הדא דאמרה) הבקר לעניים כו'. המוקף מיותר.",Jerusalem Talmud Peah 5:2:7,"רִבִּי אַבָּהוּ בְשֵׁם רִבִּי שִׁמְעוֹן בֶּן לָקִישׁ דְּרִבִּי יוֹסֵי הִיא דְּתַנֵּינָן תַּמָּן שֶׁרִבִּי יוֹסֵי אוֹמֵר כָּל־שֶׁחִילוּפָיו בְּיַד כֹהֵן פָּטוּר מִן הַמַּתָּנוֹת. וְרִבִּי מֵאִיר מְחַייֵב. אָמַר רִבִּי בָּא דִּבְרֵי רִבִּי יוֹסֵי צָרִיךְ לְזַכּוֹתוֹ לְכֹהֵן. אָמַר רִבִּי יוֹסֵי הָדָא דְּרִבִּי בָּא פְּלִיגָא עַל דְּרִבִּי שִׁמְעוֹן בֶּן לָקִישׁ דְּתַנֵּינָן תַּמָּן אֶלָּא מְזַכֶּה אֶת הֶעָנִי בְגָדִישׁ וּמְעַשֵּׂר שִׁיבּוֹלֶת אַחַת וְנוֹתֵן לוֹ. אָמַר רִבִּי בָּא דִּבְרֵי רִבִּי יוֹסֵי צָרִיךְ לְזַכּוֹתוֹ לְכֹהֵן הוֹי לֵית הִיא דְּרִבִּי יוֹסֵי. אָמַר רִבִּי מָנָא כָּל־גַּרְמָהּ אָמַר דְּהִיא דְּרִבִּי יוֹסֵי. תְּנָייָא קוֹמָייָא סָֽבְרֵי מֵימַר אֵינוֹ מְזַכֶּה אֶת הֶעָנִי בְּכָל־הַגָּדִישׁ אֶלָּא שִׁבּוֹלֶת אַחַת. הַתְּנָייָא אֲחָרָייָא סָֽבְרֵי מֵימַר מְזַכֶּה אֶת הֶעָנִי בְּכָל־הַגָּדִישׁ. וְהַתְּנָייָא קוֹמָייָא סְבַר מֵימַר כְּזַכֵּה מִימִינוֹ לִשְׂמֹאלוֹ וְאֵינָה זְכִייָה. וְהַתְּנָייָא אֲחָָרָייָא סְבַר מֵימַר אֵינוּ מְזַכֵּה מִימִינוֹ <i data-overlay=""Vilna Pages"" data-value=""26b""></i>לִשְׂמֹאלוֹ וּזְכִייָה הִיא."
Jerusalem Talmud Peah,6,1,19c,"@קצר חצי שורה כו'.# — פי' ושכח א' או ב' ולא גמר הקצירה ובא למחר וגמר ושכח עוד א' או ב' היה מצטרפין והן לבה""ב.",Jerusalem Talmud Peah 6:3:6,רִבִּי יְהוּדָה בִּרְבִּי אָמַר הָיָה שָׁם אַמַּת הַמַּיִם עַל פְּנֵי כָל־הַשָּׂדֶה אִם עִיקֵּר אֶת הַמַּחֲרֵישָׁה מִצַּד זֶה וְנִיתְּנָהּ בְּצַּד זֶה אֵינוֹ נִידּוֹן כְּשׁוּרָה. וְאִם לָאו נִידּוֹן כְּשׁוּרָה. קָצַר חֲצִי שׁוּרָה וּבָא לְמָחָר נִידּוֹן כְּשׁוּרָה. יָשַׁב לֶאֱכוֹל יָשַׁב לִישָׁן קָרָא לוֹ חֲבֵירוֹ חֲשֵׁיכָה.
Jerusalem Talmud Peah,6,1,19c,"@חשכה.# — פי' שבא השמש וחשכה לו וא""א לו לקצור והוכרח להניח חצי שורה השנית למחר מיבעיא אם מצטרפין דאולי מה שהוצרך לאכול או לישן וכן כולם הוי כגמר מלאכה.",Jerusalem Talmud Peah 6:3:6,רִבִּי יְהוּדָה בִּרְבִּי אָמַר הָיָה שָׁם אַמַּת הַמַּיִם עַל פְּנֵי כָל־הַשָּׂדֶה אִם עִיקֵּר אֶת הַמַּחֲרֵישָׁה מִצַּד זֶה וְנִיתְּנָהּ בְּצַּד זֶה אֵינוֹ נִידּוֹן כְּשׁוּרָה. וְאִם לָאו נִידּוֹן כְּשׁוּרָה. קָצַר חֲצִי שׁוּרָה וּבָא לְמָחָר נִידּוֹן כְּשׁוּרָה. יָשַׁב לֶאֱכוֹל יָשַׁב לִישָׁן קָרָא לוֹ חֲבֵירוֹ חֲשֵׁיכָה.
Jerusalem Talmud Peah,6,1,19c,@והעליון אינו שכחה.# פי' מפני שהחזיק כדתנן במשנתנו.,Jerusalem Talmud Peah 6:3:7,עוֹמֶר שֶׁנְּטָלוֹ וְהוֹלִיכוֹ לְעִיר וּנְתָנוֹ עַל גַּבֵּי חֲבֵירוֹ וְשָׁכַח אֶת שְׁנֵיהֶן הַתַּחְתּוֹן שִׁכְחָה וְהָעֶלְיוֹן אֵינוֹ שִׁכְחָה. רִבִּי שִׁמְעוֹן אוֹמֵר שְׁנֵיהֶן אֵינָן שִׁכְחָה הַתַּחְתּוֹן מִפְּנֵי שֶׁהוּא מְכוּסֶּה וְהָעֶלְיוֹן מִפְּנֵי שֶׁזָּכָה בוֹ. רִבִּי זְעִירָא אָמַר בְּזוֹכֵר. אֲתִיָא דְּרִבִּי זְעִירָא כְּרִבִּי יוֹנָה. דְּרִבִּי יוֹנָה אָמַר בְּזוֹכֵר אֶת הַקַּשִּׁין כֵּן רִבִּי זְעִירָא אָמַר בְּזוֹכֵר אֶת הָעֶלְיוֹן.
Jerusalem Talmud Peah,6,1,19c,"@אין תעבדינה עומר ד""ה שכחה.# — פי' שאין עומר מציל את העומר.",Jerusalem Talmud Peah 6:5:3,"הֵיךְ עֲבִידָא שָׁכַח עוֹמֶר אֶחָד בְּצִידּוֹ אִין תַּעֲבִדִּינָהּ עוֹמֶר דִּבְרֵי הַכֹּל שִׁכְחָה. <i data-overlay=""Vilna Pages"" data-value=""30b""></i>וְאִין תַּעֲבִדִּינָהּ גָּדִישׁ מַחְלוֹקֶת שַׁמַּאי וְהִלֵּל. שָׁכַח שְׁנֵי עוֹמָרִין בְּצִדּוֹ אִין תַּעֲבִדִּינָהּ עוֹמֶר מַחְלוֹקֶת בֵּית שַׁמַּאי וְהִלֵּל אִין תַּעֲבְדִּינֵיהּ גָּדִישׁ אֵינוֹ נִידּוֹן כְּשׁוּרָה."
Jerusalem Talmud Peah,7,1,20c,"@עד שיהא בציר בצד הבציר.# — גי' הגר""א: בשעת הבציר, ולדעתי צ""ל כדרך הבציר"
Jerusalem Talmud Peah,7,1,20c,"@שהן עושין רביע.# — צ""ל: שהן עושין @רביעית#."
Jerusalem Talmud Peah,7,1,20c,"@צריכה לרבנין.# — פי' מ""מ מספקא לרבנן אם מותרין בפירות והדר מיבעיא במקדיש שדה אילן אם שייר בגידולין הנמצאין עתה באילנות דהא דגידולי הקדש אסורין אינו אלא בגידולין הבאין לאחר מכאן שגדלו בשדה הקדש. והא דתנן במעילה י""ג א' בהקדיש אילן מלא פירות מועלין במה שבתוכו י""ל דהיינו בהקדיש הפירות בפירוש ומשום סיפא תני לה ע""ש."
Jerusalem Talmud Peah,8,1,20d,"@שאין אדם עושה בדבר ערוה.# — גירסת הגר""א: שאין אדם עושה @מצוה בדבר עבירה#, ופירושו דאף כרבנן דסברי דאפשר שהפריש מע""ש ולא הפריש מעשר ראשון מ""מ כשנתן מעשר עני מודים דודאי הפריש מעשר ראשון דנותן לעני מצוה קעביד ואין עושה מצוה בדבר עבירה אבל מע""ש שהוא לעצמו אין זה אצלו מצוה כל כך.",Jerusalem Talmud Peah 8:2:3,רִבִי לָֽעְזָר דְּרוֹמָיָה בְּעֵי קוֹמֵי רִבִּי יוֹסֵי. מַתְנִיתִין דְּרִבִּי אֱלִיעֶזֶר דְּרִבִּי אֱלִיעֶזֶר אוֹמֵר נֶאֱמָן עַל הַשֵּׁנִי נֶאֱמָן עַל הָרִאשׁוֹן. אָמַר רִבִּי יוֹסֵי דִּבְרֵי הַכֹּל הִיא שַׁנְייָא הִיא שֶׁאֵין אָדָם עוֹשֶׂה בִּדְבַר עֶרְוָה. רִבִּי לָֽעְזָר בְּשֵׁם רִבִּי הוֹשַׁעְיָא כְּשֵׁם שֶׁלֹּא נֶחְשְׁדוּ יִשְׂרָאֵל עַל תְּרוּמָה גְדוֹלָה כָּךְ לֹא נֶחְשַׁד בֶּן לֵוִי עַל תְּרוּמַת מַעֲשֵׂר. אָמַר רִבִּי הוֹשַׁעְיָה מַתְנִיתִין אָמַר כֵּן וּבֶן לֵוִי נֶאֱמָן לְעוֹלָם.
Jerusalem Talmud Peah,8,1,20d,"@להיות מוסקין.# — צ""ל: להיות @עוצרין# (דמסיקה היינו תלישה ע' שבת פ""ז יו""ד ע""א).",Jerusalem Talmud Peah 8:3:2,"<strong><big>הלכה:</big></strong> מַהוּ שֶׁיְּהֵא נֶאֱמָן לוֹמַר חִיטִּים נִיתַּן לִי וְעָשִׂיתִי אוֹתָן קֶמַח. חִטִּים נִיתַּן לִי וְעָשִׂיתִי אוֹתָן פַּת. פְּשִיטָא לֵיהּ שֶׁהוּא נֶאֱמָן. הָיוּ הַכֹּל יוֹדְעִין שֶׁרוֹב בְּנֵי אָדָם מַכְנִיסוֹ לֶקֶט אֲפִילוּ כֵן אֵינוֹ נֶאֱמָן. <i data-overlay=""Vilna Pages"" data-value=""36a""></i>תַּנִּי רִבִּי יוּדָן אוֹמֵר מָקוֹם שֶׁנָּהֲגוּ לִהְיוֹת דּוֹרְכִין אֶת הָעוֹלֵלוֹת יְהֵא עָנִי נֶאֱמָן לוֹמַר יַיִן זֶה שֶׁל עוֹלֵלוֹת הוּא. וְדִכְווָתֵיהּ מָקוֹם שֶׁנָּהֲגוּ לִהְיוֹת מוֹסְקִין זֵיתֵי נִיקּוּף יְהֵא הֶעָנִי נֶאֱמָן לוֹמַר שֶׁמֶן זֶה שֶׁל זֵיתֵי נִיקּוּף הוּא."
Jerusalem Talmud Peah,8,1,21a,"@צא מהן ג' ליציאה.# — צ""ל: צא מהן @שליש# ליציאה."
