masechet,commentary,perek,halakha,page,comment,dh,base text ref,base text,problem
Kilayim,"מהר""ם די לונזאנו",1,0,20b,"@11שהפאה @33מצלת. עי' פירש""י עירובין דף י""א והרא""ש ובערוך @11א""ל @33אדהי תנא. פירש זהו התנא או פי' זו היא הברייתא:",שהפאה מצלת,Jerusalem Talmud Kilayim 4:2:3,"רבי שמעון בן לקיש בשם ר' יודה בן חנינה נעץ ארבעה קנים בארבעה זויות שבכרם וקשר גמי מלמעלה מציל משום פיאה. אמר רבי יונה כמחיצת שבת כן מחיצת כלאים. אמר רבי יוחנן מעשה שהלך ר' יהושע בן קרחה אצל רבי יוחנן בן נורי לנגנינר הראו שדה אחת ובית חבירתה היתה נקראת והיו שם פרצות יותר מעשר והיה נוטל אעין וסותם דוקרנין וסותם עד שמיעטן פחות מעשר. אמר כזה כן מחיצת שבת. א""ר זעירא מודה רבי שמעון בן לקיש לענין שבת שהפיאה מצלת יותר מעשר. א""ר חגי מתניתא אמרה כן מקיפין שלשה חבלים זה למעלה מזה וזה למעלה מזה. אם אמר את שהפיאה מצלת יותר מעשר דיו חבל אחד.",
Pesachim,"מהר""ם די לונזאנו",1,0,2a,"@11חורי הבית העליונים והתחתונים היציע והדות והעליה וגג הבית וגג המגדל @33כצ""ל:",חורי הבית העליונים והתחתונים היציע והדות והעליה,Jerusalem Talmud Pesachim 1:1:10,"חורי הבית העליונים והתחתונים והיציע והחדות והעלייה וגג הכד וגג המגדל בית התבן ובית הבקר ובית העצים ובית האוצרות אוצרות היין ואוצרות השמן ואוצרות הפירות אינן צריכין בדיקה. ניחא העליונים והתחתונים. הדא אמרה לא חשו לנפילה. א""ר יוסה תיפתר שהיו שניהן סמוכין לכותל אחד למעלה מעשרה וא' למטה מי'. והא תנינן חדות הדא אמרה שלא חשו לנפילה. מתיירא הוא התינוק לילך לשם וחש לומר שמא נתגלגל חמץ שם תיפתר בחדות שיש לה ליזבוז. וגג הבד וגג המגדל. הדא דתימר בגבוהין ג' טפחים אבל אם אינן גבוהין ג' טפחים כארץ הם ובאותו שלא נשתמש בו חמץ. אבל באותו שנשתמש בו חמץ אפילו גבוה כמה צריך בדיקה. אמר רבי מנא ויאות כן אנן אמרין הדא פיפייארות אפי' גבוה כמה לא תהא צריכה בדיקה.",
Pesachim,"מהר""ם די לונזאנו",1,0,2a,"@11אני אמר תינוק נכנס והכניס שם חמץ @33כצ""ל:",אני אמר תינוק נכנס והכניס שם חמץ,Jerusalem Talmud Pesachim 1:1:11,"תני רשב""ג אומר מיטה שהיא חוצצת בתוך הבית ועצים ואבנים מונחין תחתיה בודק צד החיצון ואינו בודק צד הפנימי מפני שעצים ואבנים מונחין תחתיה הא אם אין עצים ואבנים מונחין תחתיה צריך לבדוק צד הפנימי. הדא אמרה חשו לנפילה. אני אומר תינוק נגע והכניס שם חמץ.",
Pesachim,"מהר""ם די לונזאנו",1,0,17a,"@11תני פגה שטמנה וכו'. @33נ""ב קשה מאי שיכותיה לכאן:",תני פגה שטמנה וכו',Jerusalem Talmud Pesachim 2:4:6,תני פגה שטמנה בתבן וחררה שטמנה בגחלים אם היו מקצתן מגולין ניטלין בשבת ואם לאו אין ניטלין.,
Pesachim,"מהר""ם די לונזאנו",1,0,19a,"@11א""ל צריך את לבער. @33נ""ב נ""ל הטעם משום דחיישינן כמו ששמו בו סולת כך שמו בו מים והוא מחמיץ [א""ה חיד""א ולשיטת רש""י א""ש]:","א""ל צריך את לבער",Jerusalem Talmud Pesachim 2:7:6," ר' שמואל בר רב יצחק היה לו יין קוסם יהב בגויה שערין בגין דיחמע שאל לרבי אימי א""ל צריך את לבער. ר' חנינא בריה דר' בחיי הוה ליה דבש מזוייף בסול' שאל לר' מנא א""ל צריך את לבער. חד מן אילין דר' כיריי הוה ליה גרבין דמשח בגו איצרה דחיטים שאל לרבנין אמרין ליה איזיל גרוף מן תוחתיהן. הורי ר' אימי באילין גרביא דכותחא ממלא אותן מים ג' ימים מעת לעת:",
Pesachim,"מהר""ם די לונזאנו",1,0,20a,"@11ר' שמואל בר רב יצחק בשם רב קדירה שבישל בה מודה. @33נ""א מורת ונ""ל דגרסינן חמיר:",ר' שמואל בר רב יצחק בשם רב,Jerusalem Talmud Pesachim 3:1:12,"ר' ירמיה רבי שמואל בר רב יצחק בשם רב קדירה שבישל בה מודה לא יבשל בה מאותו המין אלא לאחר הפסח הא ממין אחר מותר ובלבד לאחר שלשה תבשילין. כשם שהוא בטל על שאינו מינו כך יבטל על מינו. מין מעורר על מינו ליאסר. א""ר יעקב בר זבדי ר' אבהו מפקד לטחונייא דלא מיתן קופייא אילין על אילין דלא ירתחן ויחמען. ר' חיננא בר פפא אזל ליה גבי טחונייא. ר' יוסי בי ר' בון טחן ליה צרף. רבי אבון הורי לטחונייא מיתן טרטין דמוי בגין מידייה ומתלנה ארבעה זימנין. ר' חנניה ור' מנא חד אמר בעשבין שרי מטננה אסור וחורנה מיחלף. א""ר חנניה בריה דרבי הלל ואפילו כמאן דאמר בעשבים שרי בלוקטן משש שעות ולמעלן מה דטלא פייגא מינהון:",
Pesachim,"מהר""ם די לונזאנו",1,0,20a,"@11לא יבשל בה מאותוהמין אלא לאחר הפסח. @33נ""ב בעל הדברות בהלכות בדיקת כלים ל""ג אלא וכן עיקר כי לגירסתנו קשה איך אפשר שיתיר רב קדירות חמץ לתוך הפסח ואפילו לאחר כמה הגעלות התורה העידה על כלי חרס שאינו יוצא מידי דופיו לעולם. ותו מאי קמ""ל במ""ש קדירה שבישל בה חמץ אל יבשל מאותו המין בפסח פשיטא אלא ודאי דלא גרס אלא:",לא יבשל בה מאותוהמין אלא לאחר הפסח,Jerusalem Talmud Pesachim 3:1:12,"ר' ירמיה רבי שמואל בר רב יצחק בשם רב קדירה שבישל בה מודה לא יבשל בה מאותו המין אלא לאחר הפסח הא ממין אחר מותר ובלבד לאחר שלשה תבשילין. כשם שהוא בטל על שאינו מינו כך יבטל על מינו. מין מעורר על מינו ליאסר. א""ר יעקב בר זבדי ר' אבהו מפקד לטחונייא דלא מיתן קופייא אילין על אילין דלא ירתחן ויחמען. ר' חיננא בר פפא אזל ליה גבי טחונייא. ר' יוסי בי ר' בון טחן ליה צרף. רבי אבון הורי לטחונייא מיתן טרטין דמוי בגין מידייה ומתלנה ארבעה זימנין. ר' חנניה ור' מנא חד אמר בעשבין שרי מטננה אסור וחורנה מיחלף. א""ר חנניה בריה דרבי הלל ואפילו כמאן דאמר בעשבים שרי בלוקטן משש שעות ולמעלן מה דטלא פייגא מינהון:",
Pesachim,"מהר""ם די לונזאנו",1,0,56a,"@11פסחא כזיתא והלילא מתבר אגרייא @33כצ""ל. נ""ב מכאן שצ""ל ההלל בקול גדול:","פסחא כזיתא והלילא מתבר אגרייא כצ""ל",Jerusalem Talmud Pesachim 7:12:3,"ר' בא בשם רב יהודה לא קידשו תחת האגוף שבירושלם. ר' ירמיה בשם רב שמואל בר רב יצחק כדי שיהו מצורעין מגינין תחתיהן בחמה מפני החמה ובגשמים מפני הגשמים ודכוותה לא קידשו תחת האגוף של הר הבית כדי שיהו זבין מגינין תחתיהן בחמה מפני החמה ובגשמים מפני הגשמים. מצורע אין לו איכן להגן זב יש לו איכן להגן זב יש לו איכן להגן בכל ירושלם. רבי יוחנן בר מדייא בשם רבי פינחס מן מה דאנן חמיי רבנן שלחין סנדליהון תחת האגוף של הר הבית הדא אמר שלא קידשו תחת האגוף של הרב הבית. רב שאול לרבי חיי רבה גגנות ירושלם מה הן א""ל מן מה דמתלין מתלא פיסחא כזיתא והלילה מתבר אגרייא הדא אמרה גגות ירושלם קודש. ר' ירמיה ר' מיישא רבי שמואל בר רב יצחק בשם רב גגות ירושלם חול. והא תנינן מן האגוף ולפנים כלפנים מן האגוף ולחוץ כלחוץ פתר לה בגג מבוצר לאויר חצר הא מתניתא. והא תנינן החלונות ועובי החומה כלפנים. עוד היא בגג מבוצר לאויר חצר היא מתניתא. ואתיא כההיא דאמר רבי אחא בשם רבי חיננ' (איכה ב) ויאבל חיל וחומה. שורא ובר שורא. אם עובי החומה קידשו כל שכן חלון א""ר אחא בחלון שעל גבי האגוף נצרכה אף ע""ג דתימר לא קידשו תחת האגוף של ירושלם חלון שע""ג האגוף קודש.",
Moed Katan,"מהר""ם די לונזאנו",1,0,12b,"@11אימילוגים@33. נ""ב פי' הודאות בלשון יון. [וכן פי' במעריך]:",אימילוגים,Jerusalem Talmud Moed Katan 3:3:3,"ושוברים אימולוגים איגרות שום שום היתומים איגרות מזון מזונות אלמנה שטרי חליצה. אלו הן שטרי חליצה תמן אמר דקרבת קודמינא ושרת סיניה מעילוי ריגליה דימינא ורקת קודמינא רוקא דמיתחזי על ארעא ואמירת (דברים כה) ככה יעשה לאיש אשר לא יבנה את בית אחיו. ושטרי מיאונין אלו הן שטרי מיאונין. לא רעיינא ליה לא שוינא ליה לא צבינא לאיתנסבא ליה. ושטרי בירורין ר""י אמר קומפרומיסין זה בורר לו אחד וזה בורר לו אחד. וגזרת ב""ד אלו גיזרי דינין. ואיגרות של רשות זו שאילת שלום:",
Moed Katan,"מהר""ם די לונזאנו",1,0,12b,קומפרומיסין [ל' לעז הוא בספרו המעריך הוסיף ולפעמים פירושו תנאים]:,קומפרומיסין ל' לעז הוא בספרו המעריך הוסיף,,,
Moed Katan,"מהר""ם די לונזאנו",1,0,12b,"(א""ה חיד""א עמ""ש בהגהות המדרש בש""ר פ' ל""א ע""ש) ועיין בכתובות פ""ט ה""ט:","א""ה חיד""א עמ""ש בהגהות המדרש בש""ר פ'",,,
Yoma,"מהר""ם די לונזאנו",1,0,25b,"@11אפילו @33כבן גמלא. נ""ב דרך סגי נהור כן [ובעל ערוך השלם כתב פי' שם כהן גדול. ואולי על שם עיר גמלא מכונה כן עיין ערך גמלא]:",אפילו כבן גמלא,Jerusalem Talmud Yoma 5:1:6,הגדול לפי גודלו אפילו כבן קמחית שהיתה ידו מחזקת כארבעת קבין והקטן לפני קוטנו אפילו כבן גמלא שלא היתה ידו מחזקת אלא כשני זתים,
Maasrot,"מהר""ם די לונזאנו",1,0,3a,"@11הפרישין @33איספרגלין בערבי ובלע""ז מימבריאוש:","הפרישין איספרגלין בערבי ובלע""ז מימבריאוש",Jerusalem Talmud Maasrot 1:2:11,תני רבי חיננא בר פפא חרובין שילשולן היא חנטן. וכל השחורין. כגון ענבי הדס וענבי סנה. משינקידו. תני רבי חיננא בר פפא משיעשו נקודות נקודות שחורות. הפרישין. איספרגלין ולמה נקרא שמן פרישין שאין לך מין אילן שהוא פריש לקדירה אלא זה בלבד.,
Shekalim,"מהר""ם די לונזאנו",1,0,29b,"@11לא כולה מיניה מיסור. @33נ""ב פי' אינו נאמן לאסור:",לא כולה מיניה מיסור,,,
Shabbat,"מהר""ם די לונזאנו",1,0,19b,@11על שלש עבירות. דניסטים שלו. @33נכתב בצידו פירוש מלוה בלשון יוני:,על שלש עבירות,Jerusalem Talmud Shabbat 2:6:1,על שלש עבירות נשים מיתות בשעת לידתן עד שאינן זהירות בנדה בחלה ובהדלקת הנר:,
Shabbat,"מהר""ם די לונזאנו",1,0,20a,"@11קטיר לולבך. @33מכאן משמע שהיו נוהגים להצניע לולבם בביתם אחר החג. (א""ה חיד""א הכי חזינן לרבנן קשישאי שומרים הארבעה מינים בכל שנה ואמרו שזה יועיל לשמירה ועוד מצאתי בכתבים ואכמ""ל):",קטיר לולבך,Jerusalem Talmud Shabbat 2:6:9,"א""ר לוי בג' מקומות השטן מצוי לקטרג. המהלך בדרך בעצמו. והישן בבית אפל לעצמו. והמפרש בים הגדול. א""ר יצחק בר מריון אילולי דכתיב (ישעיהו כג) כה אמר ה' הנותן בים דרך. כיון שהיה אדם יורד לתוכו היה מת. ורבנן אמרין הנותן בים דרך מן העצרת ועד החג. ובמים עזים נתיבה מן החג ועד חנוכה. רבי יוסה בריה דרבי תנחום דכפר אגין עובדא הוה באסיא אחא בעי מיפרוש מן חגא ועד חנוכתה. חמתיה חדא מטרונה א""ל כדון מפרשין. איתחמי ליה אבוי וגם קבורה לא היתה לו. ולא שמע לא לדין ולא לדין ואזיל בימא. ר' כהן אחוי דרבי חייה בר בא הוה פריש. אתא בעי מיפרוש מן חגא לחנוכתה. אמר לאחוי צלי עלי. א""ל אין דצלייתי עלך. אלא אין חמיתינון לצבור מצליין למטרא לא תתרחץ על צלותי. הא דאת קטר לולבך קטור רגלך:",
Shabbat,"מהר""ם די לונזאנו",1,0,55b,"@11ברם בהין דוכסוסטיו. @33נראה מכאן דל""ג במתניתין דוכסוסטוס כדי לכתוב מזוזה וכן בס' כ""י ל""ג ליה:",ברם בהין דוכסוסטיו,Jerusalem Talmud Shabbat 8:3:3,קלף כדי לכתוב עליו פרשה קטנה שבתפילין שהיא שמע ישראל. הדא דאת אמר בקולף פני העור ברם בהין דוכסוסטון כדי לכתוב שתי פרשיות שבמזוזה:,
Shabbat,"מהר""ם די לונזאנו",1,0,82a,"@11דלתות הבית דרובה שאע""פ שנתפרקו וכו'. @33נ""ב בפי' ר""ע כתב איפכא וכן נראה מפי' הרמב""ם. ותלמודא דידן מוכח כדברי המפ' לכן נ""ל דט""ס וצ""ל איפכא:","דלתות הבית דרובה שאע""פ שנתפרקו וכו'",Jerusalem Talmud Shabbat 17:1:2,דלתות הבית דרובה ודלתות הכלים דרובן. דלתות הבית דרובה שאף על פי שנתפרקו מערב שבת אסור לטלטלן בשבת. דלתות הכלים דרובה שאף על פי שנתפרקו בשבת ניטלין בשבת:,
Shevuot,"מהר""ם די לונזאנו",1,0,8a,"@11סייגין סייגה ותרעין תרעה. @33נ""ב פי' גודרין הגדור וסותרין הסתור. (שייך לעמוד הקודם):",סייגין סייגה ותרעין תרעה,,,
Shevuot,"מהר""ם די לונזאנו",1,0,16b,"@11שמשית בנדרין שמשית בשבועות. @33נ""ב פי' בקי אני בהם:",שמשית בנדרין שמשית בשבועות,Jerusalem Talmud Shevuot 3:7:5,"אבימי אחוי דחיפה אמר שמשית בנדרין שמשית בשבועות. בעי חיפה מיבדקיניה היו לפניו חמש ככרין ואמר שבועה שאוכל ככר זו וחזר ואמר שתים אילו וחזר ואמר שלשה אילו וחזר ואמר ארבעה אילו וחזר אומר חמשה אילו ואכל הראשונה א""ל חייב על כל אחת ואחת. א""ל אינו חייב אלא אחת מכיון שהזכיר עליה שבועה עשאה כנבילה מיכן ואילך כמיחל שבועו' על האיסורין ואין שבועות חלות על האיסורין.",
Shevuot,"מהר""ם די לונזאנו",1,0,32b,"@11וארים @33סכינתיה ואמר הדין סכינא לא נפיק מן ידי עד דתתן לי מה דאית לי בידך אתא לקמיה שמואל כו'. כצ""ל:",וארים סכינתיה ואמר הדין סכינא לא נפיק,Jerusalem Talmud Shevuot 6:8:3,"חד בר נש קם עם חבריה בשוקא וארים סבינתיה אמר לית הדין סדינא נפיק מן ידי עד דתתן לי מה דאית לי בידך. אתא לקמיה שמואל א""ל הב ליה סבינתיה וזיל דון עימיה. מה שמואל כדייני דנהרדעא. אמר תמן הוחזק המשכון בידו הכא לא הוחזק המשכון בידו.",
Shevuot,"מהר""ם די לונזאנו",1,0,38b,"@11ליכסא אמר. @33נ""ב יון היה:",ליכסא אמר,Jerusalem Talmud Shevuot 7:7:6,"ליכסה אמר קומי רבי מנא אנן עבדין טבות סגין מינכון. אנן משלחין דיאטיגמתין אין אתא הא טבות ואין לא אתא אנן מחלטין ניכסוי. א""ל אף אנן עבדין כן מכרזינן שלשים יומין אין אתא טבות ואי לא מחלטינן ניכסוי. א""ל הגע עצמך דהוה בזווי רחיקי. א""ל אנן משלחין שלשה איגרות חדא גו שלשים יומין וחדא גו שלשים יומין וחדא גו שלשים יומין אין אתא הא טבות ואי לא מחלטינן ניכסוי. א""ר חנינה ושעמד בדין וברח אבל אם לא עמד בדין לא מחלטינן ולא מכרזינן.",
Bava Batra,"מהר""ם די לונזאנו",1,0,4b,"@11רבנן @33עברין ולא ממחוי כעס עלוי ר' אחא איבאש ר' אבדומי אחי ר' יוסה סליק ר' יוסי מבקרתיה אמר איזיל ואיבעי מיניה אזל לגבוה ומר בי דינא ורחם עלוי בי דינא ועתר ליה תכריכין וכו' לא כולה מינך מיעל ויתיב עליה וחמי מאן עליל ונפק גו ביתיה חד ב""נ זבין פלגא דדרתיה וכו' אמרין את אתת עלוי הוא לא אתא עלך כצ""ל:",רבנן עברין ולא ממחוי כעס עלוי ר',Jerusalem Talmud Bava Batra 2:3:2,רבי יעקב בר אחא פני חד חליטר מן איסטיב לאיסטיב. ר' אבדומי אחי ר' יוסי הוה חד חליטר שרי תחותוהי עבר ר' אחא ולא מחא אמר רבנן עברין ולא מחוי כעס עלוי ר' אחא איבאש רבי אבדומי אחי ר' יוסה איבאש. סליק רבי יוסי מבקרתיה אמר איזיל ואיבעי מיניה אזל ומר בי דינא ורחם עלוי בי דינא ועתד ליה תכריכין.,
