Score,Ref,Version,Lang,Content,Field
8.736707,Yoma 18a:16,Wikisource Talmud Bavli,he,"תנו רבנן  זב תולין לו <b>במאכל</b> וכל מיני <b>מאכל</b>  אלעזר <b>בן</b> פנחס אומר משום רבי יהודה <b>בן</b> בתירא  אין <b>מאכילין</b> אותו לא חגב""י ולא גב""ם ולא כל דברים המביאין לידי טומאה  לא חגב""י לא חלב ולא גבינה ולא ביצה ולא יין ולא גב""ם מי גריסין של פול ובשר שמן ומרייס ",ngram
101.61213,"Prisha, Orach Chaim 252:2:1","Tur Orach Chaim, Vilna, 1923",he," חייב משום מבשל בצמר לעולם חייב ובשאר בישולים עד שנתבשל <b>כמאכל</b> <b>בן</b> <b>דרוסאי</b> כ""כ הר""ן: ",aggresive-ngram
7.753313,Shabbat 128b:1,William Davidson Edition - Aramaic,he,בשר תפוח מפני שהוא <b>מאכל</b> לחיה מים מגולין מפני שהן ראויין לחתול רבן שמעון <b>בן</b> גמליאל אומר כל עצמן אסור לשהותן מפני הסכנה,infreq
14.4755335,Megillah 8a:1,Wikisource Talmud Bavli,he,מתני׳ אין <b>בין</b> המודר הנאה מחבירו למודר ממנו <b>מאכל</b> אלא <b>דריסת</b> הרגל וכלים שאין עושין בהן <b>אוכל</b> נפש:,aggresive-ngram
7.628363,Ibn Ezra on Proverbs 13:4:1,Ibn Ezra on Proverbs -- Daat,he,מתאוה - <b>מאכל</b>. ,infreq
3.5630765,Shabbat 126b:13,Wikisource Talmud Bavli,he,אבל לא את הטבל ולא את מעשר [ראשון] שלא נטלה תרומתו ולא את מעשר שני והקדש שלא נפדו ולא את הלוף ולא את החרדל ר' שמעון <b>בן</b> גמליאל מתיר בלוף מפני שהוא <b>מאכל</b> עורבין,original
128.07861,Shabbat 20a:2,William Davidson Edition - Aramaic,he,גמ׳ וכמה אמר רבי אלעזר אמר רב כדי שיצולו מבעוד יום <b>כמאכל</b> <b>בן</b> <b>דרוסאי</b> איתמר נמי אמר רב אסי אמר רבי יוחנן כל שהוא <b>כמאכל</b> <b>בן</b> <b>דרוסאי</b> אין בו משום בישולי גוים תניא חנניא אומר כל שהוא <b>כמאכל</b> <b>בן</b> <b>דרוסאי</b> מותר להשהותו על גבי כירה ואף על פי שאין גרופה וקטומה,aggresive-ngram
6.936143,B'Mareh HaBazak Part Six 34:21,B'Mareh HaBazak Machon Eretz Hemdah,he,"לגבי בישולי עכו""ם, נראה שהדבר אינו שייך כאן, כיוון שמבואר בטור (יו""ד סי' קיג סע' ח) שאם היה תבשיל שבישלו ישראל עד שיעור <b>מאכל</b> <b>בן</b> <b>דורסאי</b> (שליש או חצי בישול) כבר אין שייך בו איסור בישולי עכו""ם, אף אם",hebmorph-standard
88.910614,Bartenura on Mishnah Shabbat 1:10:1,On Your Way,he,"כדי שיצולו. <b>כמאכל</b> <b>בן</b> <b>דרוסאי</b>, והוא שליש בשול, ובכך הוא ראוי לאכילה ותו ליכא למיגזר שמא יחתה בגחלים:",aggresive-ngram
3.557854,Shabbat 128a:5,William Davidson Edition - Aramaic,he,אמר ליה רבי נתן אלא מעתה חבילי זמורות יטלטלו מפני שהוא <b>מאכל</b> לפילין ורבן שמעון <b>בן</b> גמליאל נעמיות שכיחי פילין לא שכיחי,original
9.500027,Shabbat 128a:4,William Davidson Edition - Aramaic,he,ולא את הלוף תנו רבנן מטלטלין את החצב מפני שהוא <b>מאכל</b> לצביים ואת החרדל מפני שהוא <b>מאכל</b> ליונים רבן שמעון <b>בן</b> גמליאל אומר אף מטלטלין שברי זכוכית מפני שהוא <b>מאכל</b> לנעמיות,ngram
132.7671,Menachot 57a:13,Wikisource Talmud Bavli,he,"לא צריכא דאי לא היפך ביה הוה בשיל מצד אחד <b>כמאכל</b> <b>בן</b> <b>דרוסאי</b> וכי מהפיך ביה בשיל משני צדדין <b>כמאכל</b> <b>בן</b> <b>דרוסאי</b> וקמ""ל דכל מצד אחד <b>כמאכל</b> <b>בן</b> <b>דרוסאי</b> לא כלום הוא",aggresive-ngram
12.30763,Mishnah Nedarim 4:1,"Mishnah, ed. Romm, Vilna 1913",he,אין <b>בין</b> המודר הנאה מחבירו. למודר הימנו <b>מאכל</b>. אלא <b>דריסת</b> הרגל. וכלים שאין עושין בהן <b>אוכל</b> נפש. המודר <b>מאכל</b> מחבירו לא ישאילנו נפה וכברה ורחים ותנור. אבל משאיל לו חלוק. וטבעת. וטלית. ונזמים. וכל דבר שאין עושין בו <b>אוכל</b> נפש. מקום שמשכירין כיוצא בהן אסור:  ,aggresive-ngram
6.1708536,Malbim on Jeremiah 5:17:4,On Your Way,he,"<b>למאכל</b> <b>בניך</b> ובנותיך,  ואח''כ ",hebmorph-standard
7.730203,Tosefta Demai 2:11,Tosefta Dem'ai,he,<b>בן</b> חבר שהיה הולך אצל אבי אמו עם הארץ אין אביו חושש שמא <b>מאכילו</b> [בטהרות אם יודע שמאכילו בטהרות הרי זה אסור] ובגדיו טמאים <b>מדרס</b>.,infreq
7.435512,Rif Shabbat 50b:8,Vilna Edition,he,"  ת""ר  מטלטלין את החצב מפני שהוא <b>מאכל</b> לצביים ואת החרדל מפני שהוא <b>מאכל</b> ליונים ר""ש <b>בן</b> גמליאל אומר אף מטלטלין שברי זכוכית מפני שהוא <b>מאכל</b> לנעמיות א""ל ר' נתן אלא מעתה חבילי זמורות יטלטלו מפני שהן <b>מאכל</b> לפילין ור""ש <b>בן</b> גמליאל אמר לך פילין לא שכיחי נעמיות שכיחי:",infreq
86.68852,"Shulchan Arukh, Yoreh De'ah 113:8",Torat Emet 357,he,"נתן ישראל קדרה על האש וסלקה, ובא עובד כוכבים והחזירה, אסור. אלא אם כן הגיע <b>למאכל</b> <b>בן</b> <b>דרוסאי</b>, שהוא שליש בשולו, כשסלקה. 
",aggresive-ngram
14.978183,Nedarim 32b:10,Wikisource Talmud Bavli,he,מתני׳ אין <b>בין</b> המודר הנאה מחבירו למודר הימנו <b>מאכל</b> אלא <b>דריסת</b> הרגל וכלים שאין עושין בהם <b>אוכל</b> נפש,aggresive-ngram
101.3827,Tosafot Yom Tov on Mishnah Shabbat 1:10:1,"Mishnah, ed. Romm, Vilna 1913",he,"כדי שיצולו. פירש הר""ב <b>כמאכל</b> <b>בן</b> <b>דרוסאי</b> ועי' מ""ש בס""ד ברפ""ג: 
",aggresive-ngram
5.650538,Bartenura on Mishnah Terumot 2:5:5,On Your Way,he,"מפני שהוא <b>מאכל</b> פולטיקין. בצלים של <b>בני</b> המדינה הוא <b>מאכל</b> לאנשים חשובים, והם יפים יותר מאותן של <b>בני</b> הכפרים. פולטיקין, <b>בני</b> פלטרין של מלכים:

",hebmorph-standard
89.813286,Rosh on Shabbat 1:41:2,Vilna Edition,he,"גמ' וכמה כדי שיצולו א""ר זירא אמר ר' אילעאי אמר רב כדי שיצולו <b>כמאכל</b> <b>בן</b> <b>דרוסאי</b> איתמר נמי א""ר אסי אמר ר""י כל שהוא <b>כמאכל</b> <b>בן</b> <b>דרוסאי</b> אין בו משום בישולי נכרים: 
",aggresive-ngram
12.376752,Nedarim 33a:1,William Davidson Edition - Aramaic,he,והא מן <b>מאכל</b> נדר אמר רבי שמעון <b>בן</b> לקיש באומר הנאת <b>מאכלך</b> עלי,ngram
7.524319,Metzudat Zion on Isaiah 65:25:2,On Your Way,he,לחמו. <b>מאכל</b>: ,infreq
7.3764453,Rashi on Avodah Zarah 35b:35:1,WikiSource Rashi,he,לכמכא - <b>מאכל</b>:,infreq
8.608557,Mishnah Shabbat 18:1,"Mishnah, ed. Romm, Vilna 1913",he," לעניים אבל לא את הטבל ולא מעשר ראשון שלא נטלה תרומתו ולא את מעשר שני והקדש שלא נפדו ולא את הלוף ולא החרדל. רבן שמעון <b>בן</b> גמליאל מתיר בלוף מפני שהוא <b>מאכל</b> עורבין: 
",ngram
13.211852,Mishnah Megillah 1:6,"Mishnah, ed. Romm, Vilna 1913",he,"אין <b>בין</b> המודר הנאה מחבירו למודר ממנו <b>מאכל</b>. אלא <b>דריסת</b> הרגל. וכלים שאין עושין בהן <b>אוכל</b> נפש. אין <b>בין</b> נדרים לנדבות. אלא שהנדרים חייב באחריותן. ונדבות. אינו חייב באחריותן: 
",aggresive-ngram
6.798121,Aruch HaShulchan 1:253:13,Wikisource,he," רק <b>במאכל</b> <b>בן</b> <b>דורסאי</b> פליג. ואפשר דלשיטה זו כירה ותנור שוים בהשה(י)ה, ומכל מקום העיקר כמ""ש, וכן משמע בר""ן ע""ש. ובתנור - גם לסמוך אסור, ובכירה - מותר תמיד לסמוך, ובכופח יש פלוגתא כמ""ש בסעיף ז')",hebmorph-standard
101.3827,Rashi on Shabbat 20a:2:3,Vilna Edition,he,כל שהוא - מבושל ביד ישראל <b>כמאכל</b> <b>בן</b> <b>דרוסאי</b> שוב אין בגמרו משום בישולי נכרים:,aggresive-ngram
