Score,Ref,Version,Lang,Content,Field
8.123469,Shaarei Teshuvah 3:134,Torat Emet,he,ואמרו רבותינו <b>זכרונם</b> <b>לברכה</b> חרב בא לעולם על שבועת שוא ועל חלול השם: ,hebmorph-exact
54.60988,Malbim on II Samuel 10:2:5,On Your Way,he,"אל אביו לא בעבור עצמו, ובכ''ז אמרו <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> במדרש רבה שדוד נענש ע''ז, וי''ל שדייק זה במ''ש ",hebmorph-standard
67.737625,Malbim on II Kings 6:1:1,On Your Way,he,"ויאמרו, הנה נא המקום פי' <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> שבעוד היה גחזי לפניו היה דוחה את התלמידים ועתה נתרבו, ואמרו אליו ",aggresive-ngram
77.72568,Malbim on I Samuel 1:18:2,On Your Way,he,"ותלך לדרכה פי' <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> שחזר להיות לה ארח כנשים ובזה ידעה כי נתרפאה, ולכן ",aggresive-ngram
8.188234,Metzudat David on Judges 2:1:1,On Your Way,he,"מלאך ה׳. נביא ה׳, כן תרגומו ואמרו רבותינו <b>זכרונם</b> <b>לברכה</b> (ויקרא רבה א א) שפינחס היה: ",hebmorph-exact
10.250254,Sefer HaChinukh 286:3,Sefer HaChinukh -- Torat Emet,he,"מדיני המצוה. המומין שמנו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> (רמב''ם איסורי מזבח א ב) שפוסלין בקרבן, שהם שבעים ושלשה, חמשים מהם, בין באדם בין בבהמה, והעשרים ושלשה, מיחדים בבהמה ואינן ראויין להיות באדם. וכמו כן יש",hebmorph-exact
10.147704,Sefer HaChinukh 188:4,Sefer HaChinukh -- Torat Emet,he,"מדיני המצוה. מה שאסרו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> (אבות ג, יג ואבות דרבי נתן פ''ב) בזה לגדר, והוא שלא יקרץ אדם בידיו וירמז בעיניו לאחת מן העריות, ושלא לשחק עמהם כלל, ואפילו להריח בשמים שעליהם אסרו, ושלא להביט",hebmorph-exact
67.93202,Malbim on I Samuel 12:5:3,On Your Way,he,"ויאמר עד,  מוסב על ה' הנזכר תחלה ה' אמר, עד, וכ''פ <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> יצתה בת קול ואמרה עד :
",aggresive-ngram
67.580826,Malbim on II Kings 4:18:2,On Your Way,he,"ויהי היום ויצא אל אביו,  והשמש קופחת על ראשו של אדם בעת השרב כמו שאמרו <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> :
",aggresive-ngram
67.93202,"Siftei Hakhamim, Leviticus 14:35:1",Siftei Hakhamim,he,"ח דלמדה תורה דרך ארץ שיאמר לשון ספק כמו שאמרו <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> למד לשונך לומר איני יודע:  
",aggresive-ngram
68.00997,Malbim on I Samuel 12:4:2,On Your Way,he,"ולא לקחת מיד איש מאומה אף בדרך מתנה כי לא נהנה משום אדם, כדברי <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> :
",aggresive-ngram
77.72568,Malbim on II Kings 24:19:1,On Your Way,he,"ויעש הרע <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> קבלו שצדקיהו היה צדיק ודורו היו רשעים, כי בדברי הימים פירש ",aggresive-ngram
115.85284,Malbim on II Kings 3:20:1,On Your Way,he,ויהי לדעת <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> פי' ,aggresive-ngram
8.982901,Metzudat David on Judges 12:8:1,On Your Way,he,"אבצן. אמרו רבותינו <b>זכרונם</b> <b>לברכה</b> (בבא בתרא צא א) שהוא בועז:
",hebmorph-exact
10.147704,Messilat Yesharim 10:3,Shechem Messilat Yesharim,he," עצל שחל בדרך ארי בין הרחובות. וכבר גינו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> המדה הזאת ויחסוה אל החטאים, ומקרא מסייעם דכתיב (ישעיה לג): פחדו בציון חטאים אחזה רעדה חנפים, עד שאמר אחד מן הגדולים אל תלמידו בראותו אותו מתפחד, חטאה את (ברכות ס). אלא על זה נאמר (תהלים לז): בטח בה' ועשה טוב שכן ארץ ורעה אמונה.",hebmorph-exact
97.157104,Malbim on II Samuel 6:11:7,On Your Way,he,את כל ביתו כמו שאמרו <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> (ברכות סג,aggresive-ngram
8.541879,Messilat Yesharim 6:11,Shechem Messilat Yesharim,he," אמר <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> (ע""ז יח): שהלץ מביא היסורין עליו, והוא מה שהכתוב עצמו מבאר בפירוש (משלי יט): נכונו ללצים שפטים, כי זה הוא דבר שהדין נותן אותו, כי מי שמתפעל מן ההתבוננות ומן הלימודים, אינו צריך",hebmorph-exact
67.93202,Ikar Siftei Hachamim on Leviticus 14:35:1,On Your Way,he,דלמדה תורה דרך ארץ שיאמר לשון ספק כמו שאמרו <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> למד לשונך לומר איני יודע:,aggresive-ngram
8.541879,Sefer HaChinukh 351:2,Sefer HaChinukh -- Torat Emet,he,"ואם תשאל, ולמה לוקין על התמורה, והרי הוא לאו שנתק לעשה, והוא שאם המיר יהא הוא ותמורתו קדש? כבר פרשו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> טעם הדבר ואמרו (תמורה ד, ב). מפני שיש בה שני לאוין כמו שכתבתי בסדר זה (מצוה שנב",hebmorph-exact
8.541879,Sefer HaChinukh 584:4,Sefer HaChinukh -- Torat Emet,he," הלאו, כגון זה דמילה בצרעת, וגמרו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> (יבמות ג, ב) דלא אתמר כללין דין בכל הלאוין, אלא דוקא בלא תעשה קל, כלומר שאין בו כרת, כמו לא תעשה דלא תלבש שעטנז (דברים כב יא) דדחינן לה משום עשה",hebmorph-exact
25.534159,Metzudat Zion on Judges 9:27:3,On Your Way,he,"הלולים. שמחות, ובדברי רבותינו <b>זכרונם</b> <b>לברכה</b> (כתובות א) מחמת הלולא:
",ngram
17.128077,Malbim on II Kings 23:30:2,On Your Way,he,"וימשחו אותו כפי' <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> שהיה זה מפני שיהויקים אחיו היה גדול ממנו שתי שנים, כי מלך בן מלך אין צריך משיחה, ולכן :
",aggresive-ngram
8.488989,Sefer HaChinukh 122:4,Sefer HaChinukh -- Torat Emet,he,"דיני המצוה. כגון החלוקין שגלו לנו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> שהם במצוה זו בין איש לאיש שלא כל האדם חיב לבא לפני בית דין להעיד להם, שאם היה העד חכם גדול והבית דין פחות ממנו שיש לו להמנע אם ירצה מלהעיד לפניהם",hebmorph-exact
8.565592,Metzudat David on Joshua 7:25:3,On Your Way,he,"ויסקלו אותם. בניו ובנותיו ושורו וכו׳ (ויתכן לפי שבניו ובנותיו ידעו מזה כמו שאמרו רבותינו <b>זכרונם</b> <b>לברכה</b> (סנהדרין מד א) ולא גלו הדבר, לכן נסקלו גם הם, אולם רבותינו <b>זכרונם</b> <b>לברכה</b> לא אמרו כן) (כו) עליו על קברו: ",hebmorph-exact
10.250254,Sefer HaChinukh 347:4,Sefer HaChinukh -- Torat Emet,he,"ומהיות יסוד המצוה כדי שירבו בני אדם בעבודת בוראם ברוך הוא התירו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> [לעבר] על מצוה זו בכל עת שבטול מצוה זו יהיה גורם למצוה אחרת, ואפילו בשביל מצוה דרבנן אם היא מצוה דרבים, כגון שלא היו",hebmorph-exact
97.157104,Malbim on II Kings 2:12:5,On Your Way,he,"וקרע בגדיו כפי הדין כדברי <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> במ''ק :
",aggresive-ngram
54.40172,Malbim on I Samuel 8:3:3,On Your Way,he,"נטו אחרי הבצע להרבות שכר חזניהם וסופריהם ולהטיל מלאי על ב''ב ולשאול חלקם בפיהם כדברי <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b>, ואחר כך ",hebmorph-standard
8.462687,Metzudat David on Judges 20:21:1,On Your Way,he,"ארצה. הפילו חללים לארץ, ואמרו רבותינו <b>זכרונם</b> <b>לברכה</b> (סנהדרין קא ב) שנענשו על שלא מיחו בפסל מיכה:
",hebmorph-exact
13.5302725,"Zohar Chadash, Beshalach 1",Zohar Chadash,he,"(שמות יז) ויאמר משה אל יהושע בחר לנו אנשים וצא הלחם וגו', מאי טעמא יהושע אגח קרבא ולא מן שאר עמא. אלא בגין דעמלק אתא עלייהו, על ההוא חובא דשבתא דלא נטרין ליה, כמה דאתערו <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b>, אלמלי",hebmorph-exact
12.208629,Sefer HaChinukh 280:4,Sefer HaChinukh -- Torat Emet,he," <b>זכרונם</b> <b>לברכה</b> חיב מיתה בידי שמים, כמו שבא בסנהדרין פרק תשיעי (פג, ב), מדכתיב (שם ט) ומתו בו כי יחללהו, ואחריו וכל זר לא יאכל קדש.",hebmorph-exact
6.8335023,Sefer HaChinukh 296:6,Sefer HaChinukh -- Torat Emet,he,"וענין עריות שנהרגין עליהם למדו אותן <b>חכמים</b> <b>זכרונם</b> <b>לברכה</b> (סנהדרין שם) לפי שהקשה נערה מארסה לרוצח, מה רוצח יהרג ואל יעבר כמו שאמרנו כן נערה מארסה, יהרג אדם ולא יבעל אותה, כי התורה לא תמשל משלים חנם, רק",hebmorph-exact
68.00997,Malbim on II Kings 5:1:5,On Your Way,he,"שעל ידו נתן ה' תשועה לארם ופי' <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> שהוא היה האיש שמשך בקשת לתומו והרג את אחאב, ",aggresive-ngram
58.294262,Malbim on II Kings 4:2:4,On Your Way,he,"כי אם אסוך שמן ופי' <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> שעובדיה היה מדליק תמיד שמן לבני הנביאים אשר בלילה לא יכבה נרם, ראוי שיהיה נס בשמן :
",aggresive-ngram
8.983197,Rashi on Genesis 49:33:2,On Your Way,he,"ויגוע ויאסף. ומיתה לא נאמרה בו, ואמרו רבותינו <b>זכרונם</b> <b>לברכה</b> יעקב אבינו לא מת:

",hebmorph-exact
77.23523,Malbim on II Samuel 21:19:2,On Your Way,he,"ויך אלחנן,  <b>וחכמינו</b> <b>זכרונם</b> <b>לברכה</b> במדרש רות פירשו על דוד, אבל בד''ה כתוב ",aggresive-ngram
77.63862,Malbim on I Samuel 1:11:2,On Your Way,he,ותדר נדר שקבלה על עצמה נדר שזה מועיל בעת צרה כמו שאמרו <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> ,aggresive-ngram
8.496407,Metzudat Zion on Joshua 24:12:1,On Your Way,he,"הצרעה. אמרו רבותינו <b>זכרונם</b> <b>לברכה</b> (סוטה לו א) שהוא מין שרץ עוף, שהטילה בהם ארס:
",hebmorph-exact
58.294262,Malbim on I Samuel 1:11:6,On Your Way,he,"ולא תשכח הוא בל ישכחנה גם אחר זה שתלד עוד בנים ובנות ושיחיו, ויפה אמרו <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> וזכרתני בזכרים ואל תשכח בנקבות, ג. ",aggresive-ngram
58.294262,Malbim on II Samuel 3:39:3,On Your Way,he,"ישלם ה' לעושה הרעה כרעתו נשאר הדבר אל דינא רבא דין שמים, (וכן אמרו <b>חכמינו</b> <b>זכרונם</b> <b>לברכה</b> דהא דאסור למסור דין לשמים הני מילי בדאית ליה דינא בארעא) :
",aggresive-ngram
