Id,Relevance,Ref,Version,Lang,Content,Field,Score
25,--,Megillah 12b:5,Daf Shevui,en,"“And the queen Vashti refused” (Esther 1:12). She was immodest, as the Master said above, that  both of them had licentious intention. Why then would she not come? —  R. Yose b. Hanina said: This",ngram,24.792408
26,--,Mishnah Oholot 14:7,Sefaria Community Translation,en,"If they did not have in them a handbreadth's space, whether there was a handbreadth's space between them or whether there was not a handbreadth's space between them, if there was impurity beneath",aggresive-ngram,117.98878
27,--,Rashi on Leviticus 13:49:1,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,en,ירקרק denotes green amongst the greens (the deepest green).,aggresive-ngram,100.59949
28,--,Esther 5:12,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	And Haman said: Also, Queen Esther did not bring with the king to the feast that she made anyone but me; and tomorrow, too, I am invited by her with the king.",aggresive-ngram,104.35879
29,--,Megillah 15b:11,Daf Shevui,en,"“And the king said to Queen Esther What is your requests? Even to the half of the kingdom, it shall be given you.” (Esther 5:6)  “Half the kingdom” but not the whole kingdom. And not a thing which would divide the kingdom.What could that be? The building of the Temple.",hebmorph-standard,40.981976
30,--,Makkot 21a:48,Sefaria Community Translation,en,A mishna is a queen.,ngram,21.65405
31,--,Esther 2:17,The Holy Scriptures: A New Translation (JPS 1917),en,"And the king loved Esther above all the women, and she obtained grace and favour in his sight more than all the virgins; so that he set the royal crown upon her head, and made her queen instead of Vashti.",ngram,31.071434
32,--,Pesachim 57a:11,Sefaria Community Translation,en,"   What was the fate of Issachar of Kefar Barkai?  It was related: ... The king and queen were sitting: the king said,  ‘Goat's [flesh] is better,’ while the queen said,  ‘Lamb is better’.  Said they, ... Who shall decide? The High Priest, who offers up sacrifices every day.  So he came, ",aggresive-ngram,16.902567
33,--,"Kedushat Levi, Exodus, Beshalach 60",Kedushat Levi translated by Rb. Eliyahu Munk,en,"Our sages in the Talmud Megillah 13 explain that the ‎reason why Queen Esther was known as Esther (rather than as ‎‎Hadassah, Esther 2,7) was that her beauty reminded people ‎of the brilliance of the",hebmorph-standard,9.137204
34,--,"Kedushat Levi, Genesis, Vayeshev 18",Kedushat Levi translated by Rb. Eliyahu Munk,en," Temple. In order to ‎explain this somewhat far fetched allegory, although the one ‎preferred by the Talmud, our author quotes Yuma 29 where the ‎rhetorical question of why Queen Esther has been compared",hebmorph-standard,12.798434
35,--,Megillah 15b:9,Daf Shevui,en,"“And it was that when the king saw Esther the queen” (Esther 5:2): R. Yohanan said: Three ministering angels were appointed to help her at that moment; one to make her head erect, a second to endow her with charm and a third to stretch the sceptre.",hebmorph-standard,38.191444
36,--,Exodus 21:35,The Rashi chumash by Rabbi Shraga Silverstein,en," and halve its money [between them] and also the [value of the] carcass shall they halve [between them (so that the owner of the tam, where both oxen are of equal value, pays half-damages)].",aggresive-ngram,92.176094
37,--,Leviticus 11:47,The Holy Scriptures: A New Translation (JPS 1917),en,"to make a difference between the unclean and the clean, and between the living thing that may be eaten and the living thing that may not be eaten.",aggresive-ngram,115.62469
38,--,Ketubot 58a:7,Daf Shevui,en,What is the practical difference between them? The difference between them is who must bother [to sell the terumah].,aggresive-ngram,111.51453
39,--,Genesis 32:28,Traduction française sous la direction du Grand-Rabbin Zadoc Kahn,en,"Il lui dit alors: ""Quel est ton nom?"" II répondit: ""Jacob."" ",aggresive-ngram,95.50452
40,--,Targum Jonathan on Leviticus 10:10,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," and for the distinguishing between the sacred and the common, and between the unclean and the clean,
",aggresive-ngram,99.66907
41,--,Esther 8:7,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	And King Achashverosh said to Queen Esther and to Mordecai the Jew: Behold, I have given the house of Haman to Esther, and him have they hanged upon the gallows because he set his hand against the Jews.",aggresive-ngram,99.92164
42,--,Esther 8:1,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	On that day, King Achashverosh gave Queen Esther the house of Haman, oppressor of the Jews; and Mordecai came before the king, for Esther had told him what he was to her [i.e., how he was related to her].",aggresive-ngram,100.52402
43,--,Shabbat 145a:8,William Davidson Edition - English,en,"And with regard to boiled vegetables, whether he needs the vegetables themselves without their liquid or whether he wants to squeeze the vegetables for their liquids, it is permitted to squeeze them",aggresive-ngram,101.632385
44,--,Ketubot 23a:1,Daf Shevui,en,What is the difference between the first case and the second case?,aggresive-ngram,92.33439
45,--,Legends of the Jews 4:12:3,The Legends of the Jews by Louis Ginzberg [1909],en," canonical book was named Esther, that is, Venus, the morning-star, which sheds its light after all the other stars have ceased to shine, and while the sun still delays to rise. Thus the deeds of Queen Esther cast a ray of light forward into Israel's history at its darkest.",hebmorph-standard,4.751311
46,--,Jeremiah 29:2,The Holy Scriptures: A New Translation (JPS 1917),en,"after that Jeconiah the king, and the queen-mother, and the officers, and the princes of Judah and Jerusalem, and the craftsmen, and the smiths, were departed from Jerusalem;",aggresive-ngram,103.66641
47,--,Exodus 40:3,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And you shall place there the ark of testimony, and you shall screen the ark with the parocheth.",aggresive-ngram,98.24237
48,--,Esther 4:4,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	And the maidens of Esther and her eunuchs came and told her; and the queen was greatly shaken, and she sent garments to clothe Mordecai and to remove his sack from him, but he did not accept them.",ngram,37.263577
49,--,Esther 9:29,The Holy Scriptures: A New Translation (JPS 1917),en,"Then Esther the queen, the daughter of Abihail, and Mordecai the Jew, wrote down all the acts of power, to confirm this second letter of Purim.",aggresive-ngram,177.68909
50,--,"Introductions to the Babylonian Talmud, Megillah, Introduction to Perek I 2",William Davidson Edition - English,en,(Esther 9:19–22) ,infreq,13.658461
51,--,Megillah 16a:21,Daf Shevui,en," then said: Trouble inside, trouble outside! “And the king said, Will he also try to overcome the queen with me in the house?” (Esther 7:8)",ngram,26.60427
52,--,Megillah 19a:12,Daf Shevui,en,"R. Yohanan said: All these rabbis derived their rule from the same verse: “Then Esther the queen and Mordecai the Jew wrote all the acts of power” (9:29).  He who says the whole Megillah, this refers to the power of Ahashverosh;",ngram,23.696684
53,--,Genesis 40:11,The Rashi chumash by Rabbi Shraga Silverstein,en,	And Pharaoh's goblet was in my hand. And I took the grapes and squeezed them into Pharaoh's goblet; and I placed the goblet on Pharaoh's hand.,aggresive-ngram,119.665
54,--,Esther 2:22,The Holy Scriptures: A New Translation (JPS 1917),en,"And the thing became known to Mordecai, who told it unto Esther the queen; and Esther told the king thereof in Mordecai’s name.",ngram,56.86588
55,--,Shabbat 145a:13,William Davidson Edition - English,en," true for boiled vegetables. In what case is this statement said? When one squeezes them for themselves; however, if he squeezes them for their liquids, he is not liable to bring a sin-offering, but it",aggresive-ngram,95.58388
56,--,Yoma 29a:4,William Davidson Edition - English,en,"In tractate Megilla, the Gemara states that Queen Esther prophetically recited this Psalm in reference to her situation as she was about to come before King Ahasuerus without being summoned. Rabbi",hebmorph-standard,27.603962
57,--,Megillah 2b:11,Daf Shevui,en,But why not say that they should celebrate on the thirteenth? [They must do] as Shushan.  ,aggresive-ngram,94.8733
58,--,Bava Kamma 32b:1,Sefaria Community Translation,en,"Come and go out to greet the bride, the queen And some say:   To greet the Sabbath, the bride, the queen. R. Yannai would cover himself and say Come, bride; come, bride. ",aggresive-ngram,18.024757
59,--,Pirkei Avot 1:16,Open Mishnah,en,"Rabban Gamliel says, ""Make for yourself a mentor, remove yourself from doubt and do not frequently tithe by estimation.""",aggresive-ngram,107.268845
60,--,Seder Olam Rabbah 29:2,"Rabbi Mike Feuer, Jerusalem Anthology",en," those slain in Shushan the capital came before the king.” (Esther 9:11) And at that time in the coming year, it says “Now, Queen Esther, the daughter of Avichayil, and Mordecai the Jew wrote down",ngram,20.455132
61,--,Ketubot 38a:7,Daf Shevui,en," GEMARA. What is the reason of R. Yose the Galilean?   The verse said, “Who has not been betrothed”—if she has been betrothed she does not receive the fine. And R. Akiva?   “Who has not been betrothed”—[in such a case the fine goes] to her father. If she has been betrothed, it goes to her.",aggresive-ngram,95.81994
62,--,Rashbam on Genesis 41:35:2,"Eliyahu Munk, HaChut Hameshulash",en," used when King Ahasverus appointed officials to bring all good looking virgins to his court so that he could eventually make the selection of a new queen replacing Vashti from amongst one of the. (Esther 2,3) ",infreq,13.780915
63,--,Bava Kamma 27b:1,Sefaria Community Translation,en,It has been established for us that we do not follow the majority in monetary cases.,aggresive-ngram,95.14672
64,--,Esther 9:31,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	To fulfill these days of Purim in their times, as instituted for them by Mordecai the Jew and Queen Esther, and as they fulfilled in themselves and in their seed, the words of the fasts and their outcries.",aggresive-ngram,156.29048
65,--,Esther 9:32,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	And the word of Esther [i.e., her request of the sages of the generation to incorporate Megillath Esther with the other chronicles], he fulfilled, and it [Megillath Esther] was written [i.e., incorporated] in the book [of Chronicles].",aggresive-ngram,20.179024
66,--,Sotah 20b:12,William Davidson Edition - English,en," the Levite camp. The Gemara asks: Is this to say that fear causes muscular relaxation and menstrual bleeding? The Gemara responds: Yes, as it is written: “And the Queen was exceedingly pained” (Esther",infreq,13.248915
67,--,Exodus 33:6,The Rashi chumash by Rabbi Shraga Silverstein,en,	And the children of Israel divested themselves of their adornment [which had been bequeathed them] at Mount Chorev.,aggresive-ngram,128.15253
68,--,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 36b:26,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,Between the view of Raba and R. Meir. ,aggresive-ngram,100.68096
69,--,Radak on Genesis 40:11:1,"Eliyahu Munk, HaChut Hameshulash",en,"וכוס...ואשחט, the word שחט signals closing something off. It occurs also in this sense in Shabbat 143 אין שוחטים את הפירות, that it is forbidden to squeeze the juice out of fruit on the Sabbath.",aggresive-ngram,101.75081
70,--,Psalms 104:12,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	Above them [(the springs)] dwell the birds of heaven, lifting their voices between the leaves.",aggresive-ngram,96.21614
71,--,Megillah 12a:19,Sefaria Community Translation,en,"(Esther 1:9) ""Vashti the Queen also made a feast for the women in the royal house.""  Shouldn't it be 'women's house'? Rava said: the two of them intended to commit transgressions. As people say, 'he with large pumpkins and his wife",ngram,23.956427
72,--,Megillah 7b:10,Daf Shevui,en,Mishnah. There is no difference between festivals and Shabbat except in the matter of [preparing] food.,aggresive-ngram,100.084404
73,--,Psalms 122:6,"Rabbi Mike Feuer, Jerusalem Anthology",en,Request the welfare of Jerusalem; may those who love you enjoy tranquility.,aggresive-ngram,98.20851
74,--,Megillah 15a:10,William Davidson Edition - English,en,The verse states: “Then the queen was exceedingly distressed” [vatitḥalḥal] (Esther 4:4). The Gemara asks: What is the meaning of vatitḥalḥal? Rav said: This means that she began to menstruate out of,ngram,27.24961
75,--,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 31b:18,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,What is the connection between the two clauses? ,aggresive-ngram,100.59949
76,--,Mishnah Demai 5:8,Sefaria Community Translation,en,"Someone who buys produce that has not been tithed from two places should tithe from each [purchase] separately, even though they said, ""A person is not permitted to sell produce that has not been tithed unless in need.""",aggresive-ngram,102.66859
77,--,Mishnah Eruvin 5:3,Eighteen Treatises from the Mishna,en,"And so too, if three villages form a triangle, and the two outer ones have one hundred and forty one and a third amot between them, the [third] one between them [makes] the three of them become as one.",aggresive-ngram,98.56607
78,--,Esther 7:6,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	And Esther said: A man who is an oppressor and a foe, this wicked Haman! And Haman was confounded before the king and the queen.",ngram,39.965626
79,--,Esther 7:7,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	And the king arose in his anger from the feast of wine to the palace garden, and Haman stood to beg his life of Queen Esther; for he saw that evil [i.e., hatred and the thirst for revenge] had been consummated against him by the king.",hebmorph-standard,39.63056
80,--,Esther 7:5,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	And King Achashverosh had said [(to Esther, in the beginning, through an intermediary)] and [now that he had learned that she was of royal lineage], he said [(directly)] to Queen Esther: Who is this, and where is he, who has presumed to do thus?",aggresive-ngram,98.28652
81,--,Esther 7:2,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	And the king said to Esther also the second day of the feast of wine: What is your petition, Queen Esther, and it will be granted you. And what is your request? Until half the kingdom, and it shall be done.",hebmorph-standard,36.42134
82,--,Megillah 16b:13,Sefaria Community Translation,en,"""And the King said to Esther the Queen, 'In Shushan the capital, the Jews have killed...""  Rabbi Abahu said, this teaches that an angel came and slapped him in his mouth.",ngram,29.17358
83,--,"Kol Dodi Dofek, The Covenants of Sinai and Egypt 8","Kol Dodi Dofek, Joseph B. Soloveitchik, translated by David Z. Gordon, 2006",en," [will escape and], shall flee to the palace of the king” ‎‎(Esther ‎‎4:13). Queen Esther robed in majesty and Mordechai wearing sackcloth were situated in ‎the same ‎historical nexus. “All Israel are bound together (haverim)” (TB Sotah 37a). We are ‎all ‎persecuted, or we are all saved together.‎ ",hebmorph-standard,17.77184
84,--,Esther 7:1,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,	And the king and Haman came to drink with Queen Esther.,aggresive-ngram,162.79846
85,--,Esther 7:8,The Holy Scriptures: A New Translation (JPS 1917),en,"Then the king returned out of the palace garden into the place of the banquet of wine; and Haman was fallen upon the couch whereon Esther was. Then said the king: ‘Will he even force the queen before me in the house?’ As the word went out of the king’s mouth, they covered Haman’s face.",ngram,29.835293
86,--,Esther 5:3,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	And the king said to her: What troubles you, Queen Esther, and what is your request? Until half the kingdom, and it shall be given you.",aggresive-ngram,154.06068
87,--,Exodus 39:25,The Holy Scriptures: A New Translation (JPS 1917),en,"And they made bells of pure gold, and put the bells between the pomegranates upon the skirts of the robe round about, between the pomegranates:",aggresive-ngram,91.49208
88,--,Esther 1:9,The Holy Scriptures: A New Translation (JPS 1917),en,Also Vashti the queen made a feast for the women in the royal house which belonged to king Ahasuerus.,ngram,20.489643
89,--,"Shney Luchot HaBrit, Toldot, Torah Ohr 137",Shney Luchot Habrit by Rabbi Eliyahu Munk,en," edition page 3, which states that after Queen Esther was appointed queen, and ותלבש מלכות, wore the royal robes, she assumed control both of Ahasverus and of his entire kingdom. Though they shared the",hebmorph-standard,18.147078
90,--,Genesis 42:17,The Rashi chumash by Rabbi Shraga Silverstein,en,	And he sequestered them together for three days.,aggresive-ngram,105.25834
91,--,Esther 1:19,Sefaria Community Translation,en,Replace Vashti with another queen,ngram,37.71677
92,--,Esther 1:12,The Holy Scriptures: A New Translation (JPS 1917),en,"But the queen Vashti refused to come at the king’s commandment by the chamberlains; therefore was the king very wroth, and his anger burned in him.",aggresive-ngram,19.07008
93,--,Daf Shevui to Megillah 16a:14,Daf Shevui,en,"Abahu picks up on the strange repetition of the word “said.” He interprets that at first, Ahashverosh refused to speak directly to Esther, for he did not know her lineage. When she told him that she was of royal lineage, from the house of Saul, he spoke to her, addressing her as Queen Esther.",hebmorph-standard,36.294155
94,--,Psalms 45:10,The Holy Scriptures: A New Translation (JPS 1917),en,Kings' daughters are among thy favourites; At thy right hand doth stand the queen in gold of Ophir.,ngram,21.55553
95,--,Sforno on Exodus 23:16:1,"Eliyahu Munk, HaChut Hameshulash",en,בצאת השנה. After all the harvests have been gathered in.,aggresive-ngram,100.46131
96,--,Esther 9:12,The Holy Scriptures: A New Translation (JPS 1917),en,"And the king said unto Esther the queen: ‘The Jews have slain and destroyed five hundred men in Shushan the castle, and the ten sons of Haman; what then have they done in the rest of the king’s",aggresive-ngram,111.44187
97,--,Proverbs 26:13,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	The lazy one says: ""There is a lion on the path, a lion between the streets.""",aggresive-ngram,100.47028
98,--,Megillah 2a:24,Sefaria Community Translation,en,Rav Ashi noted a contradiction between the two statements of R' Yehudah.,aggresive-ngram,92.33439
99,--,Numbers 26:56,The Holy Scriptures: A New Translation (JPS 1917),en,According to the lot shall their inheritance be divided between the more and the fewer.’,aggresive-ngram,101.98649
100,--,Esther 7:3,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	And Queen Esther answered and she said: If I have found favor in your eyes, O king, and if it pleases the king, grant me my life as my petition [i.e., that I not be killed on the thirteenth of Adar",hebmorph-standard,35.920742
101,--,Numbers 35:24,The Rashi chumash by Rabbi Shraga Silverstein,en,"	Then the congregation shall judge between the slayer and the avenger according to these judgments,",aggresive-ngram,132.95859
102,--,Bava Batra 97b:1,William Davidson Edition - English,en,As Rava says: A person may squeeze the juice from a cluster of grapes and then recite the sanctification of the Shabbat day over it.,aggresive-ngram,95.71535
103,--,Exodus 26:33,The Holy Scriptures: A New Translation (JPS 1917),en,"And thou shalt hang up the veil under the clasps, and shalt bring in thither within the veil the ark of the testimony; and the veil shall divide unto you between the holy place and the most holy.",aggresive-ngram,92.2642
104,--,"Introductions to the Babylonian Talmud, Megillah, Introduction to Perek II 1",William Davidson Edition - English,en," their memorial perish from their seed. Then Esther the queen, the daughter of Abihail, and Mordecai the Jew, wrote about all the acts of power, to confirm this second letter of Purim. And he sent",infreq,14.985311
