Score,Ref,Version,Lang,Content,Field
40.781414,Megillah 31a:9,William Davidson Edition - Aramaic,he,בראש השנה בחדש השביעי ומפטירין <b>הבן</b> <b>יקיר</b> לי אפרים ויש אומרים וה׳ פקד את שרה ומפטירין בחנה ,hebmorph-standard
21.667547,Rashi on Moed Katan 12a:13:4,Vilna Edition,he,דמשחא - <b>יקיר</b> ואיכא פסידא יתירא:,infreq
7.0108457,Vayikra Rabbah 2:3,Daat Vayikra Rabbah,he," נקרא על שמך. (ש""א א'): <b>בן</b> תוחו <b>בן</b> צוף אפרתי. (שם יז): ודוד <b>בן</b> איש אפרתי מבית לחם יהודה. (ירמיה לא): הבן <b>יקיר</b> לי אפרים אם ילד שעשועים. איזהו ילד שעשועים? <b>בן</b> שתים, <b>בן</b> שלש שנים. ר' אחא בשם ר' לוי ב""ר סיסי",hebmorph-exact
10.652154,Rashi on Numbers 15:11:1,On Your Way,he,"או לשה. <b>בין</b> שהוא בכבשים <b>בין</b> שהוא בעזים. כבש ושה <b>קרוים</b> בתוך שנתם, איל  —  <b>בן</b> שלשה עשר חדש ויום אחד: ",aggresive-ngram
6.735631,Targum Jonathan on II Samuel 23:19,Mikraot Gedolot,he,מן גבריא הוה <b>יקיר</b> והוה להון לרבא ולתלת גברין לא מטא:,original
8.26066,Kli Yakar on Leviticus 1:1:2,On Your Way,he,"ובזה מיושב מה שפירש""י, ויקר לשון ארעי ולשון טומאה והיה די באחד מהם ליתן הבדל <b>בין</b> <b>ויקר</b> לויקרא אלא לפי שרש""י סובר ג""כ שנבואת משה היתה במקרה ולא בעצם מצד הכנתו, ולפי זה קשה לו למה לא נכתב ויקר בלא אלף",aggresive-ngram
38.721733,Megillah 31a:10,William Davidson Edition - Aramaic,he,והאידנא דאיכא תרי יומי יומא קמא כיש אומרים למחר והאלהים נסה את אברהם ומפטירין <b>הבן</b> <b>יקיר</b> ,hebmorph-standard
23.755886,Rashi on Sanhedrin 92b:55:3,Wikisource Rashi,he,"הומק סורו - נשפל גאותו כמו סורו רע (קדושין דף פב.) ל""א הומק סודו כמו יסודו נשתלשל וכן לימדני רבי יעקב <b>בן</b> <b>יקר</b> אבל מורי גרס והומק סידו סיד הכבשן נמסה מרוב חמימות כך שמעתי והיתה מושכת למרחוק ומהבל של אותו הסיד נשרפו אותן שהשליכו חנניה מישאל ועזריה לתוך כבשן האש:",aggresive-ngram
15.992735,Aramaic Targum to Psalms 72:14,Mikraot Gedolot,he,מאונסא ומחטופין יפרוק נפשיהון ויהי <b>יקיר</b> אדמהון קדמוי:,infreq
14.962768,Rambam Mishnah Middot 4:5:1,Vilna Edition,he,הקפה זו שמקיף ההיכל עד שיגיע אל העליה היא בתוך התאים המקיפים להיכל כמו שציירנו ועכשיו אמרו שהיתה עליה על ההיכל  וקדש הקדשים ובקרקע עלייה היה דבר מבדיל <b>בין</b> <b>קירוי</b> ההיכל <b>ובין</b> <b>קירוי</b> קדש הקדשים: ולול הוא,aggresive-ngram
6.7352405,Targum Jonathan on II Samuel 6:22,Mikraot Gedolot,he,וזעירנא עוד מדא ואהי מכיך בעיני נפשי מבכן ועם אמהתא די את אמרת בעיניהון אהי <b>יקיר</b>:,hebmorph-exact
27.642172,Metzudat David on Jeremiah 31:20:1,On Your Way,he,<b>הבן</b> <b>יקיר</b>. זהו מאמר המקום שאמר וכי אפרים הוא לי <b>לבן</b> <b>יקיר</b> וכי הוא לי לילד נחמד שאביו משעשע עמו אשר מתי שאני מדבר בו לא אפסוק מיד כי אם אזכרנו עוד זמן רב כדרך האב המדבר בבנו החביב לו שלא יפסוק מלזכרו עד זמן רב כי יתענג בזכרון שמו: ,hebmorph-standard
6.819814,Targum Jonathan on II Samuel 23:23,Mikraot Gedolot,he,מן גבריא <b>יקיר</b> ולתלת גבורן לא מטא ומנייה דוד על משמעתיה:,hebmorph-exact
8.976407,"Tur, Yoreh Deah 361:1","Yoreh Deah, Vilna, 1923",he," בין בשאר מלאכות ובשעת הוצאתו מבטלין מכל שאר מלאכות ובאין ללותו אפילו אי לא קרי ותני דלא מפלגינן <b>בין</b> <b>קרי</b> ותני אלא בביטול ת""ת אבל בשאר מלאכות אפילו לא קרי ותני הכל בטלים ובאין ללוותו ואם אין חבורות בעיר",aggresive-ngram
8.26066,"Kessef Mishneh on Mishneh Torah, Defilement by a Corpse 24:8:1",Torat Emet 363,he,טומאה שהיתה <b>בין</b> <b>קורות</b> הבית וכו'. משנה פ''ו דאהלות טומאה בין הקורות ותחתיהן כקליפת השום אם יש שם פותח טפח הכל טמא אין שם פותח טפח רואים את הטומאה כאילו היא אוטם היתה נראית בתוך הבית בין כך ובין כך,aggresive-ngram
15.992735,Aramaic Targum to Proverbs 27:3,Mikraot Gedolot,he,יקרא כיפא ונטול חלא ורוגזיה דשטיא <b>יקיר</b> מן תרויהון:,infreq
7.024791,"Beit Yosef, Orach Chaim 671:16:1","Tur Orach Chaim, Vilna, 1923",he,"ומ""ש בשם אבי""ה שאם אין שם מזוזה בפתח מניחה מימין כ""כ בהגהות מרדכי בשם רבינו <b>יקיר</b>: ",original
14.2363205,"Shulchan Arukh, Yoreh De'ah 105:4",Wikisource Shulchan Aruch,he,במה דברים אמורים כשנפל לתוך התבשיל מפני שהרוטב מוליך פליטת האיסור ומערבו בכל התבשיל אבל איסור בין חם <b>בין</b> <b>קר</b> שנפל על הצלי שאצל האש אינו אוסר אלא כדי נטילה שהוא כעובי רוחב אצבע לפיכך ירך שצלאו בגידו או,aggresive-ngram
20.997438,Ikar Tosafot Yom Tov on Mishnah Oholot 6:5:1,On Your Way,he,"דא''א ליישב כרבנן, דהשתא במעזיבה מחציה ולמטה הבית טמא כ''ש בין הקורות. הר''ש. ועל כל פנים גם לר' יהודה צריך לחלק <b>בין</b> <b>קורות</b> למעזיבה דלא אמרינן במעזיבה רצוצה כיון דעשויה ליסתר. ועתוי''ט:",aggresive-ngram
26.97633,"Mishneh Torah, Prayer and the Priestly Blessing 13:10",Wikisource Mishneh Torah,he,בראש השנה קורין בחדש השביעי באחד לחדש ומנהג פשוט שקורין ביום ראשון ויי' פקד את שרה ומפטירין ויהי איש אחד מן הרמתים ובשני קורין והאלהים נסה את אברהם ומפטירין <b>הבן</b> <b>יקיר</b> לי אפרים.,hebmorph-standard
19.246567,"Tur, Orach Chaim 601:1",Warsaw 1861,he,"בשני מתפללין ותוקעין כמו בראשון וקורין בפרשת וירא אליו מן והאלהים נסה את אברהם עד סוף סדרא ומפטיר קורא כמו אתמול ומפטיר בירמיה כה אמר ה' מצא חן במדבר עד <b>הבן</b> <b>יקיר</b> לי אפרים ובמוצאי ר""ה מבדילין כמו במ""ש אלא שאין מברכין על הבשמים ועל האש:",hebmorph-standard
10.02174,Bartenura on Mishnah Kelim 29:7:4,On Your Way,he,"<b>בן</b> פטיש. הפטיש הקטן <b>קרוי</b> <b>בן</b> פטיש, והגדול שמו פטיש:",aggresive-ngram
16.155437,Aramaic Targum to Psalms 132:17,Mikraot Gedolot,he,תמן אצמח מלך <b>יקיר</b> לבית דוד סדרית שרגא למשיחי:,infreq
25.09296,Malbim on Jeremiah 31:20:1,On Your Way,he,"<b>הבן</b> <b>יקיר</b>,  משיב להם ה' כי יש הבדל בין דורות ראשונים שהשיבם אליו ע''י שהראם אלהותו ועזוזו ונפלאותיו, ובין עתה, ויש הבדל בין <b>בן</b> <b>יקיר</b> ובין ילד שעשועים, ילד שעשועים הוא הילד הקטן שהגם שיחטא לפני אביו",hebmorph-standard
8.127904,Kli Yakar on Genesis 12:3:1,On Your Way,he," אומרים לו קצר דבריך או כלה מדברותיך וצא, אבל הקב״ה בחסדו אינו כן כמ״ש (תהלים כא ג) תאות לבו נתת לו ואעפ״כ וארשת שפתיו בל מנעת סלה. לפי שאנו בעיניו ית' כשעשוע ילד <b>ובן</b> <b>יקיר</b>. ז״ש אע״פ שטרם יקראו ואני אענה מ״מ כל עוד שהם מדברים ואני אשמע כי לא מנעתי מהם ארשת שפתותיהם.  ",aggresive-ngram
16.155437,Aramaic Targum to Psalms 38:5,Mikraot Gedolot,he,ארום חובי עברו רישי היך מטול <b>יקיר</b> יקרו מני:,infreq
20.44409,Rashi on Pesachim 48b:2:2,Vilna Edition,he, עלה שם אלא עושה חררה קטנה אצל גדולה ואופה שתיהן וכשהוא רודה נותנן לכלי והוא מצרפם ונוטל הקטנה וקורא שם ומברך ומצניעה ושורפה משתחשך או למחר וכן הורה לנו רבינו יעקב <b>בן</b> <b>יקר</b>:,aggresive-ngram
24.201084,Daat Zkenim on Genesis 41:52:1,daat zekenim,he,"קרא אפרים. על שם אבות אברהם ויצחק שנא' בהם אפר. אברהם 
שנאמר ואנכי עפר ואפר. יצחק כאפר על גבי המזבח דאפרים משמע שתי אפרות. ולכך נקראו ישראל 
על שם אפרים שנא' <b>הבן</b> <b>יקיר</b> לי אפרים: ",hebmorph-standard
33.53188,"Kessef Mishneh on Mishneh Torah, Prayer and the Priestly Blessing 13:10:1",Torat Emet 363,he,"בראש השנה קורין וכו'. גם זה שם בראש השנה בחדש השביעי ומפטירין <b>הבן</b> <b>יקיר</b> לי אפרים וי''א וה' פקד את שרה ומפטירין בחנה והאידנא דאיכא תרי יומי יומא קמא כי''א למחר והאלהים נסה ומפטירין <b>הבן</b> <b>יקיר</b> לי: 

",hebmorph-standard
25.848701,Metzudat Zion on Jeremiah 31:20:1,On Your Way,he,<b>יקיר</b>. מלשון יקר וחשוב: ,infreq
25.392658,Malbim Beur Hamilot on Isaiah 41:22:1,On Your Way,he,"תקרינה.  המקרה הוא דבר הבלתי נתלה בשום סבה מן הסבות, או אשר לא נדע סבתו, וזה ההבדל <b>בין</b> <b>קורות</b> ובין מוצאות כמ''ש במק''א :
",aggresive-ngram
9.458079,Bava Kamma 65b:17,Wikisource Talmud Bavli,he,"אמר רבא שור <b>בן</b> יומו <b>קרוי</b> שור איל <b>בן</b> יומו <b>קרוי</b> איל שור <b>בן</b> יומו <b>קרוי</b> שור דכתיב (ויקרא כב, כז) שור או כשב או עז כי יולד",aggresive-ngram
33.53188,Rashi on Jeremiah 31:20:1,On Your Way,he,"<b>הבן</b> <b>יקיר</b> לי אפרים. הן דברי שכינה כלומר הוא מתנודד ואני לבי נהפך עלי לרחם שמא <b>בני</b> <b>יקירי</b> הוא כמו שאין לו אלא בן אחד שהוא עושה לו כל רצונו  שעשועים . אישבניימני""ץ בלעז : ",hebmorph-standard
25.181477,"Beit Yosef, Orach Chaim 591:21:1","Tur Orach Chaim, Vilna, 1923",he,"ומ""ש ונהגו להפסיק בין שני פסוקים שבירמיה וכו' הב' פסוקים שבירמיה הם זכרתי לך חסד נעוריך <b>והבן</b> <b>יקיר</b> לי אפרים ומפסיקין ביניהם בפסוק וזכרתי אני את בריתי אותך בימי נעוריך כדי לסמוך זכירת ברית ימי נעוריך לזכירת חסד נעוריך: ",hebmorph-standard
9.972163,Rashi on Bava Metzia 49a:12:1,Vilna Edition,he,לבן לוי - כל לוי <b>קרוי</b> <b>בן</b> לוי:,aggresive-ngram
19.238625,"Mishneh Torah, Defilement by a Corpse 24:8",Wikisource Mishneh Torah,he,טומאה שהיתה <b>בין</b> <b>קורות</b> הבית אפילו אין תחתיה אלא כקליפת השום הבית טהור ורואין את הטומאה כאילו היא רצוצה בארץ ומטמאה כנגדה בלבד ואם יש במקומה טפח על טפח הכל טמא וכן אם היתה נראית בתוך הבית בין כך ובין,aggresive-ngram
6.819814,Onkelos Exodus 7:14,Onkelos Exodus,he,ואמר יי למשה אתיקר (לפרש״‎י <b>יקיר</b>) לבא דפרעה סריב לשלחא עמא:,hebmorph-exact
36.00588,Jeremiah 31:20,Tanach with Nikkud,he,<b>הבן</b> <b>יקיר</b> לי אפרים אם ילד שעשעים כי־מדי דברי בו זכר אזכרנו עוד על־כן המו מעי לו רחם א‍רחמנו נאם־יהוה,hebmorph-standard
14.962768,Zohar 1:13a:7,Torat Emet Zohar,he,". ואקרון נפש חיה, אבל למינה. וכלהו עאלין תחות גדפוי דשכינתא ולא יתיר. אבל נשמתא דישראל נפקא מגו גופא דההוא אילנא, ומתמן פרחין נשמתין לגו האי ארץ גו מעהא לגו לגו. ורזא (מלאכי ג) כי תהיו אתם ארץ חפץ. ועל דא ישראל <b>בן</b> <b>יקיר</b> דהמו מעהא עליה ואקרון (ישעיה מו) העמוסים מני בטן ולא מגדפין לבר. ותו  
",aggresive-ngram
17.748178,Bartenura on Mishnah Oholot 6:5:1,On Your Way,he,"טומאה בין הקורות. <b>בין</b> <b>קורות</b> התקרה שהנסרים עליהן והמעזיבה על גבן. ומתניתין כר׳ יהודה דאמר כל מעזיבה לעלייה. והשתא קאמר שאם היתה טומאה בקורות שתחת המעזיבה ומחיצה שהיא דקה כקליפת השום חוצצת בין הטומאה לבית שאין הטומאה נראית בבית, אם יש במקום הטומאה פותח טפח. היינו שיש חלל טפח במקום הטומאה:",aggresive-ngram
0.90865415,"Sefer HaIkkarim, Maamar 3 37:20",Sefer Ha-'ikkarim,he,", בני בכורי ישראל, וכן בעבור שלפעמים יאהב האדם את הבן מצד השרות שהוא משרת לפניו כנער, אמר הכתוב כי נער ישראל ואהבהו, וגם לפי שלפעמים שתהיה אהבת האב את הבן מפני חשיבותו שהוא <b>בן</b> <b>יקיר</b> לו או מפני שהוא ילד",hebmorph-exact
7.3240094,Midrash Mishlei 1:9,מדרש משלי - שלמה באבער,he,". (משלי א יג): ""כל הון יקר נמצא, נמלא בתינו שלל"" - זו מכירתו של יוסף, שהיה <b>בן</b> <b>יקיר</b> לאביו, שנאמר (בראשית לז ג): ""כי בן זקונים הוא לו"", נמצא מחיה לפניהם, דכתיב (בראשית מה ה): ""כי למחיה שלחני אלהים לפניכם",aggresive-ngram
11.682337,Korban Netanel on Sukkah 71:6,Vilna Edition,he," בוכנתו ופיטמתו פסול כדכתיבנא ובוכנתו פסול מטעם חסר ופסול א' כולל בוכנא ופיטמא ש""מ דתרוייהו מטעם חסר אך לפי' ה""ר יעקב <b>בן</b> <b>יקר</b> א""ל דס""ל מטעם הדר דהא קאמר ור""י בן אלעזר היה שונה במשנה במקום פטמתו בוכנתו לפי",aggresive-ngram
