Id,Relevance,Ref,Version,Lang,Content,Field,Score
45,--,"Sefer HaIkkarim, Maamar 4 42:18","Sefer Ha-ikkarim, Jewish Publication Society of America, 1929",en," were converted to their new faith by an Edomite priest. The Edomites were the first to accept the religion of Jesus, and all the other nations go by the name of that one with which they identify",infreq,0.9583534
46,--,I Chronicles 25:15,The Holy Scriptures: A New Translation (JPS 1917),en,"The eighth to Jeshaiah, his sons and his brethren, twelve;",aggresive-ngram,8.31867
47,--,Daf Shevui to Sukkah 30a:4,Daf Shevui,en," teaches the traveler to act morally and not to evade taxes, i.e. not to steal.We should note that the issue of paying the Temple tax (half shekel per year) was contentious in ancient Judaism. Jesus, who",ngram,14.734662
48,--,Targum Jonathan on Numbers 23:28,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," And Balak led Bileam to the high place of the prospect which looketh toward Beth Jeshimoth. 
",aggresive-ngram,6.654936
49,--,I Chronicles 4:36,The Holy Scriptures: A New Translation (JPS 1917),en,"and Elioenai, and Jaakobah, and Jeshoaiah, and Asaiah, and Adiel, and Jesimiel, and Benaiah;",aggresive-ngram,8.697973
50,--,Radak on Psalms 19:10:2,"R. David Kimhi on the first book of Psalms, Translated by R.G. Finch, London, 1919",en," the Law which was given on Mount Sinai was valid only for a time, until the advent of Jesus the Nazarene ; that unto his time it was carnal, while after his advent he commanded it to be understood",ngram,7.373135
51,--,Psalms 45:5,The Holy Scriptures: A New Translation (JPS 1917),en,"And in thy majesty prosper, ride on, In behalf of truth and meekness and righteousness; And let thy right hand teach thee tremendous things.",aggresive-ngram,6.862243
52,--,I Chronicles 24:13,The Holy Scriptures: A New Translation (JPS 1917),en,"the thirteenth to Huppah, the fourteenth to Jeshebeab;",aggresive-ngram,8.520583
53,--,Psalms 111:3,The Holy Scriptures: A New Translation (JPS 1917),en,His work is glory and majesty; And His righteousness endureth for ever.,aggresive-ngram,6.740807
54,--,Sotah 47a:12,William Davidson Edition - English,en,"The Gemara returns to the incident in which Yehoshua ben Peraḥya turned away Jesus the Nazarene: What is this incident? When King Yannai was killing the Sages, Shimon ben Shataḥ was hidden by his",ngram,17.089737
55,--,Sotah 47a:13,William Davidson Edition - English,en," Peraḥya then sat and was praising them by saying: How beautiful is this inn. Jesus the Nazarene, one of his students, said to him: My teacher, but the eyes of the innkeeper’s wife are narrow [terutot",ngram,22.90961
56,--,Radak on Psalms 2:12:10,"R. David Kimhi on the first book of Psalms, Translated by R.G. Finch, London, 1919",en,") the flesh He says that he should ask from Him and He would give the nations for his inheritance this is not the case, for (Jesus in) the flesh had no kingdom nor any authority over any nation of the",ngram,8.353392
57,--,Sotah 47a:14,William Davidson Edition - English,en,"One day, Rabbi Yehoshua ben Peraḥya was reciting Shema when Jesus came before him. He intended to accept him on this occasion, so he signaled to him with his hand to wait. Jesus thought he was",ngram,24.314035
58,--,I Chronicles 16:27,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	Majesty and glory [go] before Him; might and joy, in His place.",aggresive-ngram,8.56767
59,--,Deuteronomy 33:26,The Holy Scriptures: A New Translation (JPS 1917),en,"There is none like unto God, O Jeshurun, Who rideth upon the heaven as thy help, And in His excellency on the skies.",aggresive-ngram,6.9609447
60,--,Daf Shevui to Megillah 3a:5,Daf Shevui,en," potentially a reference to Christianity and maybe other breakaway sects that read cryptic verses in the prophets as foreseeing the coming of the Messiah or in the case of Christianity, Jesus. The",ngram,8.640189
61,--,Psalms 45:4,The Holy Scriptures: A New Translation (JPS 1917),en,"Gird thy sword upon thy thigh, O mighty one, Thy glory and thy majesty.",aggresive-ngram,9.393277
62,--,Numbers 33:49,The Holy Scriptures: A New Translation (JPS 1917),en,"And they pitched by the Jordan, from Beth-jeshimoth even unto Abel-shittim in the plains of Moab.",aggresive-ngram,7.7118964
63,--,Job 31:23,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	For I was in fear of G d's punishment, and I was restrained by His majesty.",aggresive-ngram,7.319082
64,--,"Sefer HaIkkarim, Maamar 3 25:1","Sefer Ha-ikkarim, Jewish Publication Society of America, 1929",en,"; whereas the teaching of Jesus has nothing but instruction. It is defective in respect to the efficient cause, because it expresses the divine mysteries alluding to the Trinity in a very obscure manner",infreq,1.9366261
65,--,Berakhot 17b:1,William Davidson Edition - English,en," Geihazi emerged. “In our open places”; that we should not have a child or student who overcooks his food in public, i.e., who sins in public and causes others to sin, as in the well-known case of Jesus the Nazarene. ",ngram,14.426154
66,--,I Samuel 16:9,Sefaria Community Translation,en,Then Jesse made Shammah to pass by. And he said: ‘Neither hath the LORD chosen this.’,aggresive-ngram,6.654936
67,--,I Samuel 16:10,Sefaria Community Translation,en,And Jesse made seven of his sons to pass before Samuel. And Samuel said unto Jesse: ‘The LORD hath not chosen these.’,aggresive-ngram,7.2299547
68,--,"Mishneh Torah, Kings and Wars 11:6",Sefaria Community Translation,en,"Even Jesus the Christian who it seemed that he would be the Messiah and was killed in court, Daniel had already prophesied about him, as it is said, ""And the violent men of your people will be lifted",ngram,10.533051
69,--,"Mishneh Torah, Kings and Wars 11:7",Sefaria Community Translation,en,"But, the plans of the creator of the world--no person can understand them for our ways are not the same as His ways and our plans are not His plans.  And all of these things about Jesus of Nazareth",ngram,12.639661
70,--,Psalms 8:2,The Holy Scriptures: A New Translation (JPS 1917),en,"O LORD, our Lord, How glorious is Thy name in all the earth! Whose majesty is rehearsed above the heavens.",aggresive-ngram,7.885685
71,--,I Chronicles 2:12,The Holy Scriptures: A New Translation (JPS 1917),en,"and Boaz begot Obed, and Obed begot Jesse;",aggresive-ngram,7.687995
72,--,"Sefer HaIkkarim, Maamar 3 25:15","Sefer Ha-ikkarim, Jewish Publication Society of America, 1929",en," they say that the body of Jesus, which is in heaven and is of very great extension and magnitude, comes to the altar and clothes itself in the bread and the wine as soon as the priest has pronounced",infreq,1.2124982
73,--,Genesis 2:21,Suomi Käännös [fi],en,"Ja Herra Jumala vaivutti ihmisen syvään uneen, ja kun hän nukkui otti Hän yhden luun hänen kyljestään ja täytti sen kohdan lihalla.",aggresive-ngram,7.1893783
74,--,Targum Jonathan on Numbers 13:11,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," for Menasheh, Gaddi bar Susi; 
",aggresive-ngram,6.787791
75,--,Sefer Kuzari 4:22,"Kitab al Khazari, translated by Hartwig Hirschfeld, 1905",en," and eminence. The same is visible in these two religions. Christians do not glory in kings, heroes and rich people, but in those who followed Jesus all the time, before His faith had taken firm root",ngram,7.309217
76,--,Mishnah Bekhorot 4:10,Sefaria Community Translation,en,One who is suspect regarding [observing] Shevi'it is not automatically suspect regarding tithes. One who is suspect regarding tithes is not automatically suspect regarding Shevi'it. One who is,aggresive-ngram,7.8692675
77,--,Sotah 47a:6,William Davidson Edition - English,en," given the opportunity to return. This is not like Elisha, who pushed Gehazi away with both hands, and not like Yehoshua ben Peraḥya, who pushed Jesus the Nazarene, one of his students, away with both hands.",ngram,2.5806706
78,--,Psalms 29:4,The Holy Scriptures: A New Translation (JPS 1917),en,The voice of the LORD is powerful; The voice of the LORD is full of majesty.,aggresive-ngram,7.749682
79,--,Radak on Psalms 7:8:1,"R. David Kimhi on the first book of Psalms, Translated by R.G. Finch, London, 1919",en,"), because every single people (לאום) forms a congregation by itself in its own sight. Therefore the Nazarenes (Christians) have erred in interpreting the verse of Jesus, and explaining and the congregation",ngram,4.176696
80,--,"Sefer HaIkkarim, Maamar 3 25:19","Sefer Ha-ikkarim, Jewish Publication Society of America, 1929",en," such a person bring himself to believe in their ideas? Thus it says in Matthew that Jesus was born of a virgin to fulfil the words of the Bible, “Behold the young woman (עלמה) shall conceive.” But every",ngram,3.192752
81,--,"Sefer HaIkkarim, Maamar 3 25:18","Sefer Ha-ikkarim, Jewish Publication Society of America, 1929",en,"It is especially difficult for him to believe in the things stated in the law of Jesus when he considers that the fact which they lay down as the basis of their belief, namely, that Jesus was Messiah",ngram,3.4028134
82,--,Mishnah Kelim 23:5,Sefaria Community Translation,en,"A fishing net is susceptible to uncleanness on account of its bag. Nets, snares, bird-traps, slings and fishermen's skeins are susceptible to impurity. A fish-trap, a bird-basket and a bird-cage are not susceptible to impurity.  ",aggresive-ngram,6.590694
