Id,Relevance,Ref,Version,Lang,Content,Field,Score
10,--,Moed Katan 26a:25,William Davidson Edition - English,en,"The Gemara answers: This is not difficult. This baraita, which states that instead of making a separate rent for Jerusalem one may extend the first rent that he had made for the Temple, is referring",ngram,30.671238
11,--,Megillah 3a:16,William Davidson Edition - English,en," group of Israelites, corresponding to the priestly watches, who would come to Jerusalem and gather in other locations as representatives of the entire nation to observe or pray for the success of the Temple service, all cancel their service and come to hear the reading of the Megilla. ",original,9.662325
12,--,Megillah 15a:3,Sefaria Community Translation,en," example (Jeremiah 41:1) ""And it came to pass in the seventh month that Ishmael son of Netaniah son of Elishama came..."" makes known that he was a wicked man [and] son of a wicked man.",aggresive-ngram,69.82703
13,--,Bava Metzia 75b:10,William Davidson Edition - English,en," righteous, with pride and contempt” (Psalms 31:19), as when the lender comes to claim his money without any proof, people will think he is falsely accusing the borrower, and they will end up cursing him.",aggresive-ngram,69.99414
14,--,Ezra 3:8,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	And in the second year of their coming to the house of G-d, to Jerusalem, in the second month [(Iyyar)], they began [(the building of the Temple)] — Zerubavel the son of She'altiel and Yeshua the",aggresive-ngram,107.87293
15,--,Akeidat Yitzchak 42:75,Akeydat Yitzchak by Eliyahu Munk,en," statement ""Amalek is the first of the nations, therefore its end must be utter destruction."" (Numbers 24,20.) When referring to ""nations,"" Bileam means the first nation to rebel against G'd as a nation.",aggresive-ngram,55.350094
16,--,Akeidat Yitzchak 51:37,Akeydat Yitzchak by Eliyahu Munk,en," Lord, use the simile "" You are garbed in Splendour."" (Psalms 104, 1) Or, ""resplendent in His garments"" (Isaiah 63, 1)",aggresive-ngram,55.457752
17,--,Rashi on Exodus 21:19:2,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,en,", is it necessary to state this? But it is intended to teach you that he is kept in prison until we discover whether the other is completely healed or not, and what the verse implies is this: when this",aggresive-ngram,73.10817
18,--,Mishnah Zevachim 14:8,Sefaria Community Translation,en," [which were walls in the Temple], [and] Kodashim Kalim and Ma'aser Sheni [were eaten] within the walls [of Jerusalem].",ngram,35.014927
19,--,Ezra 5:15,The Holy Scriptures: A New Translation (JPS 1917),en,"and he said unto him: Take these vessels, go, put them in the temple that is in Jerusalem, and let the house of God be builded in its place.",infreq,16.051197
20,--,Ezra 5:14,The Holy Scriptures: A New Translation (JPS 1917),en,"And the gold and silver vessels also of the house of God, which Nebuchadnezzar took out of the temple that was in Jerusalem, and brought them into the temple of Babylon, those did Cyrus the king take",infreq,16.103168
21,--,Yoma 12a:3,"Rabbi Mike Feuer, Jerusalem Anthology",en,"What principle are they disputing?  The first Tanna holds  Jerusalem was not divided among the tribes and R’ Yehudah holds  Jerusalem was divided among the tribes, ",aggresive-ngram,29.540789
22,--,Daf Shevui to Sukkah 55a:2,Daf Shevui,en,"This baraita clearly states that while there are blasts for Rosh Hodesh and Shabbat (when they fall on their own), there are not separate blasts for multiple musaf offerings when holidays, Shabbat or",aggresive-ngram,48.45255
23,--,Rashbam on Deuteronomy 18:6:1,"Eliyahu Munk, HaChut Hameshulash",en,"וכי יבא הלוי, a priest who does not belong to the roster of priests performing Temple service on that day in the courtyard of the Temple in Jerusalem",ngram,31.508007
24,--,Mishnah Zevachim 14:2,Sefaria Community Translation,en,"] blemished animals he is exempt, regardless of whether they had a permanent blemish or a temporary blemish.  Rabbi Shimon says: One is exempt [for offering outside] permanently blemished animals, but he",aggresive-ngram,88.03313
25,--,Daf Shevui to Sukkah 55a:7,Daf Shevui,en," who said that they sound separate blasts for each offering.Ravina reinterprets the baraita—they don’t sound separate blasts for each musaf. Rather, when there are multiple musafim, they just sound",aggresive-ngram,41.413456
26,--,Ezekiel 41:25,The Holy Scriptures: A New Translation (JPS 1917),en,"And there were made on them, on the doors of the temple, cherubim and palm-trees, like as were made upon the walls; and there were thick beams of wood upon the face of the porch without.",aggresive-ngram,179.08606
27,--,Shabbat 32a:10,William Davidson Edition - English,en,"Similarly, it was taught in a baraita that Rabbi Shimon ben Gamliel says: The halakhot of consecrated items, terumot, and tithes are themselves the essence of Torah and are extremely severe, ",aggresive-ngram,83.62685
28,--,Bava Metzia 95b:6,William Davidson Edition - English,en," the item entrusted to him is a cow and its owner plows with it in the service of the borrower, or it is a donkey and its owner drives it by walking behind it in the service of the borrower, i.e., the",aggresive-ngram,41.26251
29,--,Chagigah 2a:2,Sefaria Community Translation,en,"What is the definition of a child? One who is not able to ride upon his father's shoulders, and to go up from Jerusalem to the mountain of the Temple. These are the words of the house of Shammai. But",ngram,24.91103
30,--,"Shney Luchot HaBrit, Author's Introduction 7",Shney Luchot Habrit by Rabbi Eliyahu Munk,en,"   Actually, I should have dealt with all this during my commentary on the statement of our sages in Berachot 8, that ""anyone who completes perusing the respective portion of the week together with",aggresive-ngram,58.821827
31,--,Mishnah Eduyot 8:6,Sefaria Community Translation,en," eat the holy sacrifices even though there are no curtains, and [eat] the regular sacrifices and second tithes even though there is no wall [surrounding Jerusalem] because the first sanctification sanctified [the area] for its time and for the time to come. ",ngram,32.40861
32,--,Rosh Hashanah 29b:6,William Davidson Edition - English,en," Jerusalem and hear the sounding of the shofar from there, and which was near to Jerusalem and people could come to Jerusalem from there, they would sound the shofar there as well, as it was considered part of",aggresive-ngram,23.780777
33,--,Ketubot 77b:4,William Davidson Edition - English,en," smoothed hides; and artemisia [kelil malka]; and the calyx of a red date palm. And one cooks them together and brings the patient into a marble house, i.e., one that is completely sealed. And if there is",aggresive-ngram,69.04417
34,--,Megillah 26a:13,William Davidson Edition - English,en,"One tanna holds that Jerusalem was apportioned to the tribes, as it is taught in a baraita: What part of the Temple was in the tribal portion of Judah? The Temple mount, the Temple chambers, and the",ngram,32.81964
35,--,Ruth 4:7,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,	And this was the custom of yore in Israel for redemption [(sale)] and for exchange [(substitution [chalifin])] to establish every thing: a man [(as a sign of acquisition)] would remove his shoe and give it to his neighbor. And this [became] the [manner of] attestation in Israel.,aggresive-ngram,84.31519
36,--,Yoma 64a:10,William Davidson Edition - English,en,"The Gemara asks: And how does Rav answer Rabbi Yoḥanan? That term: In them, should be understood as follows: It is on their own that they are not accepted; but in mixtures with animals thatare fit to be sacrificed, animals that have a temporary blemish are accepted. ",aggresive-ngram,93.50704
37,--,Zechariah 12:2,The Holy Scriptures: A New Translation (JPS 1917),en,"Behold, I will make Jerusalem a cup of staggering Unto all the peoples round about, And upon Judah also shall it fall to be in the siege against Jerusalem.",aggresive-ngram,22.363026
38,--,Song of Songs 2:7,The Holy Scriptures: A New Translation (JPS 1917),en,"’I adjure you, O daughters of Jerusalem, By the gazelles, and by the hinds of the field, That ye awaken not, nor stir up love, until it please.’",aggresive-ngram,22.942009
39,--,Nedarim 39b:10,William Davidson Edition - English,en,"The Temple was created before the world was created, as it is written: “Your Throne of Glory on high from the beginning, in the place of our Temple” (Jeremiah 17:12). ",aggresive-ngram,154.70822
40,--,Mishnah Orlah 2:17,Sefaria Community Translation,en," Jerusalem] have been cooked together with non-sanctified [permissible] flesh, it is forbidden to the impure, but permitted for the pure.  ",ngram,25.483704
41,--,Mishnah Zevachim 12:5,Sefaria Community Translation,en,"The bulls that are burned [entirely] and the goats that are burned [entirely] - when they are burned properly, are burned in the place of ashes [outside Jerusalem], and they render clothing [worn by",ngram,26.780903
42,--,Bava Metzia 113b:11,William Davidson Edition - English,en,"The Gemara asks: And from where is it known that when Rabban Shimon ben Gamliel said that he sells the collateral, he was saying that there may be a complete sale? Perhaps this is what he is saying",aggresive-ngram,85.27355
43,--,Mishnah Shekalim 1:3,The Mishna with Obadiah Bartenura by Rabbi Shraga Silverstein,en," shekalim). Rambam explains that all the cities of Israel were called ""medinah,"" and that on the twenty-fifth they sat in the Temple in Jerusalem.] From the time they sat in the Temple, they began to",infreq,16.529211
44,--,Rashi on Psalms 122:3:1,Sefaria Community Translation,en,"""Jerusalem that is built"" - when my son Solomon will build the Temple inside it, Jerusalem will be built by having the divine presence, the temple, the ark of the covenant, and the altar.",ngram,32.24311
45,--,Yoma 68b:14,William Davidson Edition - English,en,"; and concerning Jerusalem in and of itself, which concludes: Blessed…Who chose Jerusalem; and concerning the priests in and of themselves, which concludes: Blessed…Who chose the priests; and concerning the rest of the prayer, which concludes: Blessed…Who listens to prayer. ",ngram,26.687258
46,--,Mishnah Shekalim 7:2,Sefaria Community Translation,en,"Money that is found in front of animal dealers, it is always considered maaser [sheini]. On the Temple Mount, it is considered unconsecrated. In Jerusalem during a festival, it is maaser [sheini]. During the rest of the days of the year, it is unconsecrated.",ngram,27.923264
47,--,Rosh Hashanah 17a:4,William Davidson Edition - English,en," Jewish community and refused to share the suffering; and those who cast their fear over the land of the living; and those who sinned and caused the masses to sin, for example, Jeroboam, son of Nebat, and",aggresive-ngram,67.23835
48,--,Mishnah Maaser Sheni 3:6,Sefaria Community Translation,en,"Fruits that pass through Jerusalem after being completely prepared: their Ma'aser Sheni must be brought back and eaten in Jerusalem. But if they have not been completely prepared, such as baskets of",aggresive-ngram,24.010492
49,--,Mishnah Maaser Sheni 5:2,Sefaria Community Translation,en,Kerem Revai was brought to Jerusalem from a radius of a day-long journey. And what is its boundary? From Eilat in the south and Akrabat in the north. From Lod in the west and the Jordan river in the,infreq,16.794058
50,--,Daniel 6:11,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	Now when Daniel came to know that the writing was signed, he went into his house (now he had windows open in his attic towards Jerusalem [(facing the Temple site viz. I Kings 8:48)], and he kneeled upon his knees three times a day, and prayed, and gave thanks before his G-d, as he did aforetime).",ngram,29.885796
51,--,Deuteronomy 3:25,The Rashi chumash by Rabbi Shraga Silverstein,en,"	Let me pass over and see, I pray You, the good land across the Jordan, this good mountain [Jerusalem] and the Levanon [the Temple].",ngram,43.249832
52,--,Mishnah Shabbat 1:11,Sefaria Community Translation,en," possibly outside of Jerusalem altogether], one may [only do so if] most of the fire will catch. Rabbi Yehuda says: with coals, any amount.",ngram,31.630058
53,--,Jeremiah 24:1,The Holy Scriptures: A New Translation (JPS 1917),en,"The LORD showed me, and behold two baskets of figs set before the temple of the LORD; after that Nebuchadrezzar king of Babylon had carried away captive Jeconiah the son of Jehoiakim, king of Judah",infreq,15.944044
54,--,Mishnah Meilah 1:3,Sefaria Community Translation,en,"The limbs of  [sacrifices]  kodashim kalim [sacrifices of a lesser degree of sanctity, they may be slaughtered anywhere in the Temple courtyard and consumed by most anyone, anywhere in Jerusalem",ngram,25.101059
55,--,"Introductions to the Babylonian Talmud, Taanit, Introduction to Taanit 6",William Davidson Edition - English,en," and praying. Furthermore, a lack of rain is not simply a local or temporary problem; it can bring catastrophe on the entire country. Much of tractate Ta'anit, and indeed many of the halakhot of fast days, concern fasts established to entreat God for rainfall.",aggresive-ngram,48.94446
56,--,Zephaniah 1:12,Sefaria Community Translation,en,I will search out Jerusalem with candles. I will take revenge on people who think that Hashem doesn't care.,aggresive-ngram,25.81751
57,--,Akeidat Yitzchak 51:69,Akeydat Yitzchak by Eliyahu Munk,en,"Because of the aforesaid, it is fitting that the Ephod had to be made first, in accordance with the principle (Psalms 85, 12 ) ""truth sprouts forth from earth,"" i.e. we first have to do our part. After that ""righteousness will come down from the heavens."" (ibid.)",aggresive-ngram,55.21794
58,--,Megillah 10a:2,William Davidson Edition - English,en," the temple of Onias is not a house of idol worship but rather a temple devoted to the service of God, and he maintains that the initial consecration sanctified Jerusalem for its time and did not",ngram,30.6655
59,--,Megillah 10a:5,William Davidson Edition - English,en," the sanctity of Shiloh, after the Tabernacle was destroyed there is permission to sacrifice offerings on improvised altars. But with regard to the sanctity of Jerusalem, after the Temple was destroyed",ngram,27.459608
60,--,Megillah 10a:7,William Davidson Edition - English,en," principle that the initial sanctification sanctified Jerusalem forever, by inference one can conclude that Rabbi Eliezer holds: It did not sanctify Jerusalem forever. Apparently, this issue is subject to a dispute between tanna’im.",ngram,35.22422
61,--,Berakhot 49a:14,William Davidson Edition - English,en, Jerusalem; He gathers in the exiles of Israel” (Psalms 147:2). This verse is interpreted to mean: When does God build Jerusalem? When He gathers in the exiles of Israel. The rebuilding of Jerusalem symbolizes Israel’s redemption.,aggresive-ngram,26.13417
62,--,Mishnah Chagigah 1:1,Open Mishnah,en," person; or an old person who cannot stand upon his feet.  Who is a minor? Anyone who cannot ride on his father's shoulders and go up from Jerusalem to the Temple Mount, according to the House of Shammai",ngram,33.644417
63,--,Psalms 51:20,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,	Favor Zion with Your will [(to build the Temple within it in the lifetime of my son Solomon)]; build the walls of Jerusalem.,ngram,27.286459
64,--,Mishnah Eruvin 10:14,The Mishna with Obadiah Bartenura by Rabbi Shraga Silverstein,en,"., tightening the bast to remove blood], it is forbidden in both places, [this being (the proto-labor) ""chovel"" (making a wound), and a proto-labor was not permitted in the Temple.] Salt may be crushed",aggresive-ngram,77.454384
65,--,Beitzah 27a:12,William Davidson Edition - English,en,". It is possible that after slaughter what was a temporary blemish will then look like a permanent one, and the animal will incorrectly be permitted retroactively.",aggresive-ngram,63.545723
66,--,Shemot Rabbah 2:2,"Rabbi Mike Feuer, Jerusalem Anthology",en," until it was destroyed, as it says “The Lord is in His Holy Temple.” (Psalms 11:4) Once the Holy Temple was destroyed, the Divine Presence removed to the heavens, as it says “The Lord established His",aggresive-ngram,71.19693
67,--,II Chronicles 32:12,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	Did not he, Yechizkiyahu, himself, remove His high places and His altars [(thus limiting His service)] and say to Judah and to Jerusalem: Before one altar [(the Temple altar)] shall you bow down, and upon it shall you burn incense?",ngram,24.775127
68,--,Rashi on Psalms 68:30:1,"Rabbi Mike Feuer, Jerusalem Anthology",en,"From Your Temple, which is over Jerusalem – And from the fact that the kings see the glory of Your Temple which is over Jerusalem, they will bring You gifts and tribute.",ngram,32.317265
69,--,Ezra 7:17,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	Accordingly, you shall quickly purchase [(for the Temple service)], with this silver, bulls, rams, and sheep, and their meal-offerings and libations, and sacrifice them upon the altar of the house of your G-d in Jerusalem.",ngram,26.179775
70,--,Rosh Hashanah 31a:19,William Davidson Edition - English,en," the Chamber of Hewn Stone, its fixed seat in the Temple, to Ḥanut, literally, shop, a designated spot on the Temple Mount outside the Temple proper; and from Ḥanut to Jerusalem; and from Jerusalem to Yavne; ",ngram,36.257153
71,--,Mishnah Zevachim 5:6,Sefaria Community Translation,en," Temple courtyard and consumed by most anyone, anywhere in Jerusalem]. They are slaughtered anywhere in the Temple courtyard, and their blood requires two applications, which [amount to] four, and they are",hebmorph-standard,12.952606
72,--,"Shulchan Arukh, Orach Chayim 94:1",Sefaria Community Translation,en,If one arises to pray and is standing outside of Israel he should turn his face in the direction of the Land of Israel and should direct his heart to Jerusalem and the Temple and the Holy of Holies,ngram,33.241043
73,--,Megillah 17b:20,Sefaria Community Translation,en,"And as soon as Jerusalem (i.e. the Temple) is rebuilt, [the Messiah, who is the descendant of] David comes, as it is said,",ngram,29.222479
74,--,"Chizkuni, Leviticus 27:11:1","Chizkuni, translated and annotated by Eliyahu Munk",en," officiating priest. If it is a temporary blemish, said animal is fit as a sacrifice as soon as its blemish has disappeared.",aggresive-ngram,58.70764
75,--,Beitzah 26a:6,William Davidson Edition - English,en,"Rather, the mishna is speaking of a case where the animal developed a temporary blemish, one that might eventually heal, on the eve of the Festival, and now, after falling, it has a permanent blemish",aggresive-ngram,103.21144
76,--,"Summary of Shakh on Shulchan Arukh, Yoreh De'ah 69:16:6",The Laws of Salting Meat -- Rabbi Ari Enkin,en,"[68] For example, salting for preservation, in which the meat is often left in the salt for longer than 24 hours, is permitted because the salting does not bring out taste from vessels. Even if taste",aggresive-ngram,68.899185
77,--,Sotah 41b:1,William Davidson Edition - English,en,"implying that the assembly takes place at the beginning of the Festival, when the entire Jewish people comes to Jerusalem.",aggresive-ngram,23.457624
78,--,Chagigah 20b:11,William Davidson Edition - English,en, rendered impure but it does not impart impurity to other items. Teruma is disqualified when it is impure with third-degree impurity; it is not susceptible to fourth-degree impurity at all. And with,aggresive-ngram,45.710686
79,--,Mishnah Bava Metzia 6:7,The Mishna with Obadiah Bartenura by Rabbi Shraga Silverstein,en," poor man's pledge [entrusted with him], to set [its rental fee] and progressively [deduct from the poor man's) debt.], for it is as if he returns a lost object (to the poor man). [And this, only with a",aggresive-ngram,45.66746
80,--,Mishnah Rosh Hashanah 4:2,The Mishna with Obadiah Bartenura by Rabbi Shraga Silverstein,en,"	And this, too, obtained in Jerusalem, which did not obtain in Yavneh [Our Mishnah is defective. This is what was taught: In Jerusalem they blew the shofar in the entire city (on Shabbath) so long as",ngram,31.801662
81,--,Beitzah 26b:8,William Davidson Edition - English,en,"Rather, one must say that the animal had a perceptible blemish, but it was not shown to a Sage on the eve of the Festival to determine whether it is a permanent blemish or a temporary blemish. In any",aggresive-ngram,54.857117
82,--,Rashi on Genesis 28:17:3,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,en, Temple is situated immediately opposite the Earthly Temple (so that the Temple at Jerusalem-Bethel may be styled “the gate” to the Heavenly Temple),ngram,28.960754
83,--,Yevamot 71a:9,William Davidson Edition - English,en," cannot say that an acute mourner should be included and an uncircumcised priest should be excluded, as the verse states: “Any man [ish ish],” emphasizing maleness. Now, what matter applies to a man",aggresive-ngram,52.023464
84,--,Rosh Hashanah 31b:11,William Davidson Edition - English,en," the village of Tavi. The vine was within the boundaries of Jerusalem for the purpose of this halakha. Rabbi Eliezer could not bring the fruit to the Temple, as the Temple had been destroyed, and",ngram,28.909733
85,--,Ibn Ezra on Psalms 125:2:1,"Rabbi Mike Feuer, Jerusalem Anthology",en,"Jerusalem has mountains – because they stand around her, and the Lord surrounds His people within her. Therefore the enemy cannot come lay siege to Jerusalem:",aggresive-ngram,23.081215
86,--,II Samuel 17:4,The Holy Scriptures: A New Translation (JPS 1917),en,"And the saying pleased Absalom well, and all the elders of Israel.",aggresive-ngram,127.16937
87,--,Nineteen Letters 11:2,"Bernard Drachman translation, 1899",en," principles demonstrated as true in the revelations given in the actions, in the mighty deeds, of God. His commandments are but the expressions of these principles; revealed as concepts, not as mere incomprehensible behests; whosoever desires truth will accept them. ",aggresive-ngram,41.593315
88,--,Daf Shevui to Ketubot 67b:6,Daf Shevui,en,IntroductionMore complex tales and halakhot concerning tzedakah.,aggresive-ngram,41.114517
89,--,Daf Shevui to Ketubot 67b:7,Daf Shevui,en,"This is another fascinating and complex tale of tzedakah. On the one hand, the poor person is correct, at least theologically speaking. Jews are supposed to believe that God provides for all of their",aggresive-ngram,58.821827
90,--,Berakhot 39b:7,William Davidson Edition - English,en, to him: What is your name? He answered: Shalman. Rav Naḥman replied with a pun: You are peace [shalom] and the teaching that you recited is complete [shelema] as by means of this baraita the disputing opinions are reconciled and you established peace among students. ,aggresive-ngram,87.57307
91,--,Bava Kamma 62a:11,William Davidson Edition - English,en,"? Rav Ashi said to him: We view his situation. If he is a wealthy person, who would typically have a silver goblet, or alternatively, if he is a trustworthy person with whom people entrust valuable items",aggresive-ngram,41.26251
92,--,Mishnah Menachot 13:10,Sefaria Community Translation,en," Temple in Jerusalem), he has not fulfilled his obligation.  “I take upon myself to offer an olah but I will offer it in the Temple of Onias” - he must offer it in the Temple, yet if he offered it in the",ngram,33.133385
93,--,Ketubot 27b:17,Daf Shevui,en,Rabbi Zechariah ben Ha-katzav said:  “By this temple!  Her hand did not move out of my hand from the time that the non-Jews entered Jerusalem until they departed.” They said to him:  “No one may testify concerning himself.”,ngram,32.366375
94,--,"Summary of Shakh on Shulchan Arukh, Yoreh De'ah 69:4:2",The Laws of Salting Meat -- Rabbi Ari Enkin,en,"[20] This is regarding the beginning of the halacha which stated that there must remain no place without salt. However we are not so particular regarding spots that were not completely salted. It is proper to be careful initially, however it does not render the meat unfit. ",aggresive-ngram,78.276855
95,--,Pesachim 49a:5,William Davidson Edition - English,en," required to burn it in proximity to the Temple. If he passed the area of Mount Scopus [Tzofim], beyond which one cannot see Jerusalem, he burns the meat at the site where he is located; and if he has not",ngram,30.714464
96,--,Psalms 89:41,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,	You have breached all of his fences [(that he built in Jerusalem)]. You have caused his strongholds [(the Temple Mount and the fortress of Zion)] to be broken.,ngram,27.353426
97,--,"Summary of Taz on Shulchan Arukh, Yoreh De'ah 77:1:5",The Laws of Salting Meat -- Rabbi Ari Enkin,en,"(5) Meaning that anything with meat and eggs as a stuffing must receive a  complete salting, each piece on its own as would be done in preparation for  cooking.   ",aggresive-ngram,97.61246
98,--,Bava Kamma 82b:12,William Davidson Edition - English,en,The baraita states: And one may not build kilns in Jerusalem. The reason is due to the unsightly smoke produced by kilns. The Sages sought to preserve the beauty of Jerusalem and the Temple.,ngram,34.33524
99,--,Sforno on Genesis 21:25:1,"Eliyahu Munk, HaChut Hameshulash",en," evildoers in his own entourage. He did not act according to the norms of righteous people. Psalms 101,7 suggests that righteous people have no business dwelling in the proximity of people who practice deception.",aggresive-ngram,48.3157
100,--,Deuteronomy 33:12,The Rashi chumash by Rabbi Shraga Silverstein,en," hovers over it [the Temple, protecting it] the entire day [i.e., forever (Once Jerusalem was selected, the Shechinah did not repose itself in a different place)]; and between his shoulders [(in a slight depression on the highest part of Binyamin's land)] does it (the Temple) rest.",ngram,25.460354
101,--,Sforno on Deuteronomy 12:5:1,"Eliyahu Munk, HaChut Hameshulash",en,"המקום אשר יבחר ה' אלוקיכם מכל שבטיכם...לשכנו, the place where His Name will have a permanent residence, during the early period at Shiloh, later on in Jerusalem, Solomon’s Temple, better known as בית עולמים, the permanent Temple.",ngram,26.27557
102,--,Sotah 40b:5,William Davidson Edition - English,en," forgiveness for iniquity, and concerning the Temple, and concerning the Jewish people, and concerning the priests, and concerning Jerusalem, and the rest of the prayer.",ngram,27.847763
103,--,Kiddushin 54a:8,William Davidson Edition - English,en,"And if you would say that Rabbi Yehuda’s reason is not that he holds that Jerusalem is not consecrated, but because the one stating the vow did not say: Like Jerusalem, but stated only that the item",aggresive-ngram,24.370634
104,--,Isaiah 52:9,The Holy Scriptures: A New Translation (JPS 1917),en,"Break forth into joy, sing together, Ye waste places of Jerusalem; For the LORD hath comforted His people, He hath redeemed Jerusalem.",aggresive-ngram,23.081215
105,--,Sotah 39b:10,William Davidson Edition - English,en," His hosts, His ministers that do His pleasure” (Psalms 103:21), and “Bless the Lord, all of His works, in all places of His dominion, bless the Lord, O my soul” (Psalms 103:22).",aggresive-ngram,50.494907
106,--,Shabbat 63a:13,William Davidson Edition - English,en," opinion of Rabbi Eliezer who said: These weapons are ornaments for him? As it is written: “Gird your sword upon your thigh, mighty one, your glory and your splendor” (Psalms 45:4), indicating that a sword is considered an ornament.",aggresive-ngram,62.752182
107,--,Nedarim 58a:1,William Davidson Edition - English,en," for any item that cannot become permitted, for example, teruma, and teruma of the tithe, and ḥalla (Numbers 15:20–21); fruit of a tree during the first three years after its planting [orla]; and",aggresive-ngram,72.529366
108,--,Yevamot 12b:4,William Davidson Edition - English,en," considered to be in no danger. And the Rabbis say: Both this one and that one, i.e., in all these cases, she may go ahead and engage in relations in her usual manner, and Heaven will have mercy upon her and prevent any mishap, since it is stated: “The Lord preserves the simple” (Psalms 116:2).",aggresive-ngram,62.701897
109,--,Daniel 9:2,"Rabbi Mike Feuer, Jerusalem Anthology",en,"In the first year of his reign, I, Daniel, contemplated the calculations, the number of the years that the word of the Lord had come to Jeremiah the prophet, since the destruction of Jerusalem seventy years.",aggresive-ngram,24.650715
110,--,Sukkah 55a:4,Daf Shevui,en, people” (Psalms 94:8). On the fifth day what did they recite? “I relieved his shoulder of the burden” (Psalms 81:7). On the sixth day what did they recite? “All the foundations of the earth are moved” (Psalms 82:8);,aggresive-ngram,47.2741
111,--,Sukkah 55a:5,William Davidson Edition - English,en,"On the fourth day, what would they say? “Consider [binu], you brutish among the people” (Psalms 94:8). On the fifth day, what would they say? “I removed [hasiroti] his shoulder from the burden",aggresive-ngram,52.438904
112,--,Pesachim 58b:13,William Davidson Edition - English,en," is referring only to peace-offerings. Rather, Rava said: “The peace-offerings [hashelamim] upon it” should be homiletically interpreted to mean that upon the daily morning offering, rather than after the daily afternoon offering, completes [hashlem] the offering of all other sacrifices.",aggresive-ngram,81.46486
113,--,Berakhot 44b:10,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,Our Rabbis have taught :  Milt is good for the teeth but bad for the bowels ; horse-beans are bad for the teeth but good for the bowels.  All raw vegetables make the complexion pale ; anything not,aggresive-ngram,97.00118
114,--,Nehemiah 11:2,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,	And the people blessed all those who volunteered to dwell in Jerusalem.,aggresive-ngram,27.723543
115,--,Chagigah 6a:1,William Davidson Edition - English,en,"Who brought him to here, all the way to Jerusalem? If the father could bring his child to Jerusalem, why can’t he bring him to the Temple Mount?",ngram,38.691746
