Score,Ref,Version,Lang,Content,Field
136.64609,Rashi on Shabbat 104a:5:6,Vilna Edition,he,מאמר פתוח ומאמר סתום - יש דברים שנתן רשות לדורשן ויש שאתה מצווה לסותמן כגון <b>מעשה</b> <b>מרכבה</b>:,hebmorph-standard
145.72514,Rashi on Chagigah 13a:10:4,Vilna Edition,he,עד וארא מגמר גמרינן - כלומר הכי קאמר עד היכן <b>מעשה</b> <b>מרכבה</b> שנתנו לדרוש עד וארא או עד החשמל ומשם עד ויאמר הן הן <b>מעשה</b> <b>מרכבה</b> שהקפידו עליהן חכמים:,hebmorph-standard
41.843277,Metzudat David on I Kings 7:33:1,On Your Way,he,<b>כמעשה</b> אופן <b>המרכבה</b>. כתמונת אופנים העשוים <b>במרכבה</b>: ,ngram
170.8076,Rashi on Chagigah 13a:10:1,Vilna Edition,he,מיתיבי - גרסינן ולא גרסינן ומי הוי <b>מעשה</b> <b>המרכבה</b> עד הכא:,hebmorph-standard
119.720764,Rashi on Ezekiel 10:20:1,On Your Way,he,היא החיה . מתוך שראיתי במרכבה זו כל <b>מעשה</b> <b>המרכבה</b> הראשונה אני אומר היא אשר ראיתי בנהר כבר : ,hebmorph-standard
14.660732,Chidushei Agadot on Chagigah 13a:13,Vilna Edition,he,אמרו  ליה תנינן בהו עד ויאמר אלי גו'. יש לדקדק דמשמע דמעשה מרכבה הם פרשיות דתחלת יחזקאל וכיון דתנו בהו הני סבי דפומבדיתא עד ויאמר אלי בן אדם גו' מה בקשו ממנו ללמוד עוד שהרי שם סיום ענין <b>מעשה</b> <b>מרכבה</b> וליכא,hebmorph-exact
28.201935,Malbim on Proverbs 26:13:2,Malbim on Proverbs--Wikisource,he,"* שאם יצא לדרוש החכמות הרמות שאינם מצויים, כמו <b>מעשה</b> בראשית <b>ומעשה</b> <b>מרכבה</b>, יאמר שיטרפנו השחל, רוצה לומר שיצא למינות;
",infreq
32.126057,Rambam Introduction to the Mishnah 16:17,Vilna Edition,he,"וכן החכמים לא היו רוצים לגלות קצתם לקצתם סודות החכמה וכבר זכרו (חגיגה פ""ב דף יג) שאיש מן החכמים נכבד [פתה] לאנשים בקיאים בחכמת <b>מעשה</b> בראשית והוא היה בקי <b>במעשה</b> <b>מרכבה</b> אמר להם למדוני <b>מעשה</b> בראשית ואלמדכם <b>מעשה</b> <b>מרכבה</b> ואמרו טוב הדבר וכאשר למדוהו <b>מעשה</b> בראשית נמנע הוא מללמוד להם <b>מעשה</b> <b>מרכבה</b>. ",ngram
136.89682,"Chizkuni, Genesis 2:1:1",Chizkuni,he,[השמים והארץ וכל צבאם כאן כלול כל היצירות בבת אחת כגון מלאכים <b>מעשה</b> <b>מרכבה</b> וגיהנם].,hebmorph-standard
135.60146,"Prisha, Yoreh Deah 297:16:1","Tur Yoreh Deah, Vilna, 1923",he," פסק ר""י שאינו לוקה שאינו עושה <b>מעשה</b> <b>ורוכב</b> דחייב היינו במנהיגה ברגליו ועיין בדרישה: ",hebmorph-standard
10.713615,Malbim on Proverbs 8:3:6,Malbim on Proverbs--Wikisource,he,"* ואחר-כך תרון במבוא פתחים, ששם ישבו יחידים בסתר בחדר הורתם, והם סודות התורה, כמו <b>מעשה</b> בראשית ומעשה <b>מרכבה</b>, שאין נדרשים ברבים, רק ביחיד וליחידי סגולה.
",original
