Id,Relevance,Ref,Version,Lang,Content,Field,Score
17,--,Metzudat Zion on Isaiah 37:4:1,On Your Way,he,אולי. הלואי וכן אולי יראה ה׳ בעניי (ש״ב ט״ו): ,aggresive-ngram,8.724099
18,--,Rashi on Taanit 26b:3:1,Vilna Edition,he,שבת שחל תשעה באב כו' - שבוע:,infreq,11.301071
19,--,Mesorat HaShas on Tractate Tefillin 1:15:2,"Talmud Bavli, Vilna 1883 ed.",he,"עי׳ ביצה דף ט""ו א׳:",original,5.9468765
20,--,Magen Avraham 568:17,Magen Avraham,he,"שלפני יה""כ. ויתחיל להתענות אחר ט""ו באב ולא יתענה בשבת ור""ח (ע""ה): 
",hebmorph-standard,58.276016
21,--,Footnotes on Mekhilta DeRabbi Shimon Bar Yochai 20:13:16,"Mechilta de-Rabbi Simon b. Jochai, Dr. D. Hoffman, Frankfurt 1905",he,"ערכין ט""ו ע״ב.",hebmorph-standard,9.457141
22,--,Mishnah Berurah 572:6,On Your Way,he,"(ו) צבור - פעם אחד גזר מהרי""ל שלא לאכול בשר בכל יום ב' עד ר""ה וחל ט""ו באב ביום ב' ולא רצה לאכול בשר אבל בעיוה""כ ובסעודת מצוה כגון פדיון הבן מותר בבשר ויין ומסיק המ""א דדוקא התם שהוא גזר וכולם היו",hebmorph-standard,25.43518
23,--,Divrey Chamudot on Niddah 177,Vilna Edition,he,"  ור""ח   פי' פירוש אחר. וכתב בתוס' שמפרש קבעה לה וסת לדילוג כשעשתה ג""פ כסדר הזה כגון שראתה ט""ו בניסן ט""ז באייר י""ז בסיון וכן ראתה ט""ו בתמוז ט""ז באב י""ז באלול ועוד ראתה ט""ו בתשרי ט""ז במרחשון וי""ז",original,5.6306987
24,--,Meir Ayin on Seder Olam Rabbah 1:2:7,"Seder Olam, Warsaw 1904",he,"מהללאל ס""ה, שם (ה' ט""ו):",original,5.7226887
25,--,"Kedushat Levi, Deuteronomy, For Shabbat Nachamu 10",Kedushat Levi - Munkatch 1939,he,"חודש אב, פירוש אב, היינו תחילה עד ט""ו באב ארור. ומחמשה עשר באב, היינו ברוך. וזהו א""ב, ארור ברוך. וכן הצירוף מזה החודש הסכת ושמע ישראל היום שהצמיחה אחר ההעדר וכן השלימיות אחר החסרון וכן הסכת כמאמר חכמינו ז""ל (ברכותסג:) הס ואחר כך כת כו', ושמע ישראל כו':
",hebmorph-standard,5.099296
26,--,Rashi on Ecclesiastes 3:4:1,On Your Way,he,עת לבכות . בתשעה באב : ,infreq,15.01183
27,--,Bartenura on Mishnah Maaser Sheni 3:9:1,On Your Way,he,באב הטומאה. שרץ ונבילה וכיוצא בהן:,infreq,11.301071
28,--,Rashi on Chullin 92a:42:4,Wikisource Rashi,he,"לתך - ט""ו סאין:",hebmorph-standard,9.39129
29,--,Magen Avraham 11:26,Magen Avraham,he,"וכן נהגו. הטעם עסי' ט""ו: 
",original,5.7226887
30,--,Haamek Davar on Genesis 25:24:1,"Sefer Torat Elohim, Vilna 1879",he, והנה. משמעו פלא מה שלא עלה ע״ד כמש״כ לעיל ט״ו ד׳. היינו שהיה ,aggresive-ngram,7.1429214
31,--,Shadal on Leviticus 5:8:2,"Shadal first edition, Padua 1871",he,"ומלק: ע' למעלה א' ט""ו.",original,5.7123046
32,--,"Shulchan Arukh, Yoreh De'ah 189:8",Torat Emet Freeware Shulchan Aruch,he," באב וי''ז באלול, ועוד חזרה וראתה ט''ו בתשרי וי''ו בחשוון וי''ז בכסליו, קבעה לה וסת לדילוג חלילה, וחוששת לעולם ט''ו לחודש זה וי''ו לחודש זה וי''ז לחודש זה:",hebmorph-standard,16.825472
33,--,"Otzar Midrashim, The Aleph Bet of ben Sira 1:29","Otzar Midrashim, New York, 1915",he,ל׳) לחכימא ברמיזא ולשטיא בכרמזא (מקל. משלי כ׳׳ב ט״ו).,ngram,10.427604
34,--,Malbim Beur Hamilot on Proverbs 8:13:1,Malbim on Proverbs--Wikisource,he,"גאה וגאון עי' ישעיה (ט""ו):
",original,5.7630143
35,--,Metzudat Zion on Isaiah 38:10:1,On Your Way,he,בדמי. ענין כריתה וכן ער מואב נדמה (לעיל ט״ו): ,ngram,10.539604
36,--,Metzudat Zion on Psalms 11:2:2,On Your Way,he,לירות. להשליך כמו ירה בים (שמות ט״ו): ,ngram,12.513124
37,--,"Prisha, Yoreh Deah 294:14:1","Tur Yoreh Deah, Vilna, 1923",he," ולאחר ט""ו בשבט כו' פירוש הנחנטין אחר ט""ו וק""ל: ",original,5.780789
38,--,Metzudat Zion on Jeremiah 50:15:2,On Your Way,he,"אשיותיה. ענין יסודות כמו לאשישי קיר חרשת (ישעיה ט״ו):
",ngram,10.440403
39,--,Rashi on II Kings 14:22:1,On Your Way,he," מונה ימי הבית על פי שנות המלכים , אם אינך מחסר ט""ו שנים הללו שנמנית לאמציה ולעוזיהו , תמצא שעמד ארבע מאות ועשרים וחמש :
",hebmorph-standard,9.156801
40,--,Footnotes on Mekhilta DeRabbi Shimon Bar Yochai 23:13:1,"Mechilta de-Rabbi Simon b. Jochai, Dr. D. Hoffman, Frankfurt 1905",he,"ע' ע""ז ט""ו ע""א וע""ב.",original,5.7200007
41,--,Divrey Chamudot on Berakhot 116,Vilna Edition,he,"  א""ל   טועם ואין בכך כלום. ובפרק קמא דתענית סימן ט""ו כתב רבינו בשם הר""י ברצלוני דבלבד מיו""כ וט' באב והב""י כתב דמלשון תרומת הדשן נראה דבכל תענית צבור לא יטעום כלל שלא אמרו אלא בתענית יחיד ונ""ל דדייק",hebmorph-standard,8.929497
42,--,Bartenura on Mishnah Eruvin 4:11:5,On Your Way,he,"עד ט״ו אמה. לאו דוקא דהוא הדין פחות או יותר מעט. ואית דמפרשי ט״ו דוקא, ולא ידעתי לישבו יפה:",ngram,11.628045
43,--,Malbim Beur Hamilot on Proverbs 10:1:1,Malbim on Proverbs--Wikisource,he,"חכם. היודע חקי החכמה ומתנהג ע""פ, כמ""ש בכל מקום, ישמח אב, וכן לקמן (כ""ג ט""ו, ושם כ""ד כ""ה, כ""ז י""א).
",hebmorph-standard,12.7069235
44,--,Meir Ayin on Seder Olam Rabbah 17:2:6,"Seder Olam, Warsaw 1904",he,"ז' ימים, שם (ט""ז ט""ו):",original,5.7123046
45,--,Mesorat HaShas on Tractate Avadim 2:8:1,"Talmud Bavli, Vilna 1883 ed.",he,קדושין דף ט״ו ב׳:,ngram,17.94998
46,--,"Maadaney Yom Tov on Menachot, Hilchot Orlah 68",Vilna Edition,he," כלו כל הג' שנים של שני ערלה כלל וצ""ל דהא דכתב דאין חנטה בשום אילן קודם ט""ו בשבט לאו מן ר""ה קאמר אלא מן ט""ו באב אין שום חנטה לאילן האידנא: 
",hebmorph-standard,4.461884
47,--,Metzudat Zion on Psalms 40:11:1,On Your Way,he,"כחדתי. מנעתי כמו ולא כחדו מאבותם (איוב ט״ו):
",ngram,10.539604
48,--,Bartenura on Mishnah Taanit 4:7:1,On Your Way,he,שבת שחל ט׳ באב. שבוע שחל ט׳ באב להיות בתוכה:,infreq,13.190686
49,--,Rashi on Kiddushin 34b:9:3,Vilna Edition,he,"בשלמא אי הוה כתב - חיובא בהקהל לא הויא אתיא מצה מיניה בבנין אב דאנא אמינא נגמר ג""ש מחג הסוכות ט""ו ט""ו מה להלן נשים פטורות דכתיב האזרח להוציא הנשים אף מצה נשים פטורות:",hebmorph-standard,11.588246
50,--,Metzudat Zion on Micah 7:4:1,On Your Way,he,כחדק. הוא מין קוץ כמו כמשוכת חדק (שם ט״ו): ,ngram,10.427604
51,--,Aruch HaShulchan 1:568:10,Wikisource,he," לא קיבל עליו, ולכן יכול ללוות; מה שאין כן הכא דסוף סוף יצטער, לכן צריך לקיים מה שקיבל עליו (שם סעיף קטן טז).וכל שכן לארבעים יום שלפני יום הכיפורים, שמתחילין להתענות אחר ט""ו באב ולא יתענו בשבת וראש",hebmorph-standard,3.1981091
52,--,Rashi on Megillah 5b:1:2,Vilna Edition,he,ולא הודו לו - מתשעה באב:,infreq,13.20667
53,--,Kitzur Shulkhan Aruch Yalkut Yosef 1:136:37,Kitzur Shulkhan Aruch Yalkut Yosef - Torat Emet 357,he,"אלו הימים שאין אומרים בהם וידוי ונפילת אפים לא בשחרית ולא במנחה: חודש ניסן, פסח שני, ל''ג בעומר, מראש חודש סיון עד י''ב בו ועד בכלל, תשעה באב, ט''ו באב, ערב ראש השנה וערב יום הכפורים, מי''א תשרי עד",hebmorph-standard,4.4825315
54,--,Haamek Davar on Genesis 39:7:3,"Sefer Torat Elohim, Vilna 1879",he,ותאמר שכבה עמי. עי׳ מש״כ בס׳ ויקרא ט״ו י״ח: ,ngram,10.427604
55,--,"Otzar Midrashim, Baraita of Samuel HaKatan 1:16","Otzar Midrashim, New York, 1915",he,"כיצד סדר ברייתן, חכמי מצרים אמרו תחילת בריאת המאורות, חמה נברא באריה בט״ו חלקים, לבנה בסרטן בט״ו חלקים, כדבריהם, וט״ו באב נבראו המאורות, נמצא חדשה של לבנה של תחילת בריית המאורות שני ימים ורביע",aggresive-ngram,16.525198
56,--,Kitzur Shulkhan Aruch Yalkut Yosef 2:209:4,Kitzur Shulkhan Aruch Yalkut Yosef - Torat Emet 357,he,"עץ או כנה הנטועים קודם ט''ו באב, מותר להרכיב עליהם עץ רוכב עד סמוך לראש השנה, כיון שאין מונים שנות ערלה מזמן הרכבתה, אלא מזמן נטיעת הכנה. [ואפילו בכנת סרק, ואפילו במרכיב על כנה בפחות מגובה טפח, כל",hebmorph-standard,5.1106787
57,--,Bartenura on Mishnah Kelim 1:3:7,On Your Way,he,"למעלה מן המרכב משכב. דבאבן מסמא מטמא משכב כמו מרכב, ועוד חמור ממנו דשוה מגעו למשאו לטמא אדם לטמא בגדים. מגעו בהדיא כתיב ביה (ויקרא ט״ו) ואיש אשר יגע במשכבו יכבס בגדיו. ומשאו, דלאחר שהזכיר. הכתוב דין",aggresive-ngram,7.53457
58,--,"Ohev Yisrael, For Tu B'Av and Yom Kippur 1:3","Ohev Yisrael, Zhitomir, 1863.",he," שיהיה לע""ל כנ""ל רומזת אות סמ""ך שבא""ב. כי כתיבת אות סמ""ך הוא בעיגול בלי מורשא דקרנתא. והוא נק' עלמא דבינה. עוה""ב עולם החירות. וכנודע מספה""ק והוא סוד ט""ו באב. היינו אות הט""ו באותיות האלף בי""ת. והוא אות",hebmorph-standard,3.1620712
59,--,"Ohev Yisrael, For Tu B'Av and Yom Kippur 1:1","Ohev Yisrael, Zhitomir, 1863.",he,"משנה סוף תענית (תענית כו:). ארשב""ג לא היו ימים טובים לישראל כט""ו באב וכיוה""כ שבהם בנות ישראל יוצאות בכלי לבן שאולין כדי שלא לבייש את מי שאין לו. ואמרינן בגמ'. ט""ו באב מאי הוא. אר""י אמר שמואל יום",hebmorph-standard,25.43518
60,--,Ktav Yad Rashi on Bekhorot 58a:49:1,Vilna Edition,he,ה' בתשרי וה' באב - לעתיד לבא מצטרפין:,infreq,11.258872
61,--,Kitzur Shulkhan Aruch Yalkut Yosef 2:209:2,Kitzur Shulkhan Aruch Yalkut Yosef - Torat Emet 357,he," מאכל לפני שנת השמיטה, יזהר לנטוע עד ט''ו באב של ערב השמיטה [תשס''ז], סמוך לשקיעה, שכן מיום ט''ז באב אסור לנטוע אילנות מאכל. ובמקרה שנטע בט''ו באב שנת השמיטה תימנה כשנה שניה למנין שנות ערלה. ומיום ט''ז",hebmorph-standard,4.496475
62,--,Gra on Pirkei Avot 5:21:1,"Pirkei Avot with commentary of the Vilna Gaon, Vilna 1836",he,בן עשר כו'. בן ט״ו כו'. כמ״ש בפ״ק דחולין (כ' א') ומבן חמש ועשרים כו' ,aggresive-ngram,7.0563383
63,--,Rashi on Beitzah 18a:7:1,Vilna Edition,he,"כלי שנטמא באב הטומאה - מערב י""ט כדלעיל:",infreq,11.320003
64,--,Kitzur Shulkhan Aruch Yalkut Yosef 2:133:30,Kitzur Shulkhan Aruch Yalkut Yosef - Torat Emet 357,he," הי''ג. טוש''ע סי' רמו סעיף כג). וכן אמרו (עירובין סה.) לא אברי סיהרא אלא לגירסא. ואפילו בלילות הקצרים של תמוז, יש ללמוד מעט כמיטב יכולתו, ומליל ט''ו באב ואילך יוסיף על לימודו מעט מעט. וכמו ששנינו",hebmorph-standard,20.649675
65,--,Bekhorot 58a:49,Wikisource Talmud Bavli,he,נולדו לו ה' באב וה' באלול אין מצטרפין ה' באלול וה' בתשרי אין מצטרפין ה' בתשרי וה' באב מצטרפין,infreq,11.00861
66,--,Meir Ayin on Seder Olam Rabbah 30:2:31,"Seder Olam, Warsaw 1904",he,"ותשעה באב היה, ובתענית (כ""ט א') ערב תשעה באב היה, ט""ס:",infreq,10.591976
67,--,Rashi on Yoma 26b:10:3,Vilna Edition,he,"פעמים ט""ו - בשבת:",hebmorph-standard,9.402872
68,--,Gra on Pirkei Avot 1:9:1,"Pirkei Avot with commentary of the Vilna Gaon, Vilna 1836",he,"הוי כו'. כמ״ש (דברים י״ג ט״ו) ודרשה כו'. ומדאורייתא אחד דיני כו': 
",aggresive-ngram,7.0817676
69,--,Haggahot on Tractate Tefillin 1:7:1,"Talmud Bavli, Vilna 1883 ed.",he,עי׳ מג״א סי׳ ל״ט ס״ק ט״ו:,ngram,13.462484
70,--,Bartenura on Mishnah Oholot 8:1:14,On Your Way,he,ומכונות חיה ועוף. קיני חיה ועוף. לשון מכון לשבתך (שמות ט״ו):,aggresive-ngram,7.4744716
71,--,Metzudat Zion on Isaiah 46:8:1,On Your Way,he,"והתאוששו. התחזקו כבנין היסוד כמו לאשישי קיר חרשת (לעיל ט״ו):
",ngram,10.539604
72,--,Meir Ayin on Seder Olam Rabbah 16:2:11,"Seder Olam, Warsaw 1904",he,"שתי שנים, שם (ט""ו כ""ח):",original,5.7226887
73,--,Metzudat Zion on Psalms 29:1:2,On Your Way,he,"אלים. חזקים כמו אילי מואב (שמות ט״ו):
",ngram,12.513124
74,--,"Ba'er Hetev on Shulchan Arukh, Yoreh De'ah 220:7",Torat Emet 357,he," ליום.  כגון אם נדר בחצי יום ט''ו לחודש תמוז אסור עד חצי יום ט''ו לחודש אב אע''פ שאינו אלא כ''ט יום שתמוז הוא חסר מ''מ הוא חודש שלם מיום ליום דבחודש חסר כ''ע מודים דסגי בכ''ט יום תדע שהרי במשנה מבואר אם אמר חודש אחד אסור מיום ליום א''כ משמע דלעולם סגי במיום ליום כדפרי' עכ''ל: 

",hebmorph-standard,9.2705965
75,--,Metzudat Zion on Psalms 38:20:1,On Your Way,he,עצמו. ענין רבוי כמו עצמו לי אלמנותיו (ירמיה ט״ו): ,ngram,10.427604
76,--,Metzudat Zion on Psalms 9:21:1,On Your Way,he,"מורה. השלכה כמו ירה בים (שמות ט״ו):

",ngram,12.5705805
77,--,Malbim Beur Hamilot on Proverbs 22:13:1,Malbim on Proverbs--Wikisource,he,"בחוץ, רחובות. הבדלם (ישעיהו ט""ו):
",original,5.7630143
78,--,Mishnah Berurah 568:34,On Your Way,he,"(לד) שלפני יוה""כ - ויתחיל להתענות אחר ט""ו באב ולא יתענה בשבת ור""ח ואותם התעניתים שמתענים למספר ארבעים יום א""צ להשלים. והמתענה א""צ לקבל תענית לכל יום בפ""ע אלא יכול לקבלם בפ""א בעת שמתחיל:",hebmorph-standard,36.591057
79,--,Footnotes on Mekhilta DeRabbi Shimon Bar Yochai 12:40:4,"Mechilta de-Rabbi Simon b. Jochai, Dr. D. Hoffman, Frankfurt 1905",he,"עי' רש""י בראשית ט״ו י""ג.",ngram,14.616564
80,--,Sanhedrin 72b:1,Wikisource Talmud Bavli,he,כאן באב על הבן כאן בבן על האב,infreq,12.736228
81,--,Metzudat Zion on Ezra 6:4:1,On Your Way,he,"נדבכין. שורות ובדרז״ל קורין וכו׳ ובראש הנדבך (ברכות ט״ו):
",ngram,13.685796
82,--,"Pri Etz Chaim, Gate of Festival 4:5",Pri Etz Chaim,he,")  בשמיני  עצרת בסוד זיווג ממש. ט""ו באב, נצח, חנוכה הוד, פורים יסוד, (נ""א) שבועות שורש הארת ת""ת, לכן הוא יום טוב מתן תורה עכ""ל:
",hebmorph-standard,3.8377311
83,--,Tosafot on Taanit 30b:12:1,Vilna Edition,he," שכלתה הגזרה ועשו יו""ט ופרשב""ם (בב""ב דף קכא.) כל המ' שנים לא היו מתים אלא בט' באב ובכל ט' באב היו מתים כ""א אלף ופרוטרוט ומפרש התם דאותו פרוטרוט עולה למ' שנים ט""ו אלף וי""מ שהיו מתים בכל יום אך רוב המתים היו לעולם בתשעה באב ובחמשה עשר באב פסקה הגזרה ולא מתו כלל ועשו י""ט:",infreq,15.932318
84,--,"Shulchan Arukh, Yoreh De'ah 294:4",Torat Emet Freeware Shulchan Aruch,he,"ג' שנים הללו אינם נמנים מיום ליום אלא הולכים בהם אחר שנות העולם שהוא מתחיל מתשרי ואם נתעברה נתעברה לערלה ולרבעי ופעמים שאינו אלא שתי שנים ומ""ד יום ופעמים שהם יתרים על ג' שנים כיצד נטע מקודם ט""ז באב",infreq,11.898345
85,--,Malbim on I Kings 11:27:4,On Your Way,he,"סגר את פרץ עיר דוד אביו היינו שבנה חומות ירושלים שהיו מפורצים (כנ''ל ט' ט''ו) :
",hebmorph-standard,13.087167
86,--,Metzudat Zion on Micah 7:5:1,On Your Way,he,באלוף. ענין שררה כמו אלופי אדום (שם ט״ו): ,ngram,10.427604
87,--,"Kedushat Levi, Deuteronomy, For Shabbat Nachamu 3",Kedushat Levi - Munkatch 1939,he,". וזהו ט""ו באב שבו כלו מתי מדבר לשון מיתות הדיבור, היינו בחינת סילוק ונחית מדריגה בחינת הדיבור ואז כלה הסילוק הדיבור ויאמר הנחמה:
",hebmorph-standard,5.1106787
88,--,"Kedushat Levi, Deuteronomy, For Shabbat Nachamu 7",Kedushat Levi - Munkatch 1939,he," הידיעה לנו אז יבנה הקדוש ברוך הוא הבית המקדש. והנה מבואר בגמרא (תענית ל:) על ט""ו באב שבו הותרו השבטים לבוא זה בזה, ועוד טעם שבו כלו מתי מדבר, ועוד טעם תבר מגל עיין שם. הכלל, השם יתברך נקרא יו""ד שאין לו",hebmorph-standard,18.111649
89,--,"Shulchan Arukh, Orach Chayim 38:6",Torat Emet 363,he,"בט' באב חיבין בתפלין  וע''ל סי' תקנ''ה.  
",infreq,11.49388
90,--,Kol Bo 62:24,Kol Bo 1547 Venice Unknown Publisher,he,אמרו ז״ל לא היו ימים טובי׳ לישראל כחמשה עשר באב וכיום הכפורי׳ ומפר׳ בגמרא שביום הכפורי׳ נתנו לוחות אחרונות ונסלח להם עון העגל ונקבע להם יום מחילה וסליחה לדורו׳ וט״ו באב פי׳ הראב״ד ז״ל שכלו בו מתי,aggresive-ngram,2.8919919
91,--,Tosafot Yom Tov on Mishnah Terumot 4:6:3,"Mishnah, ed. Romm, Vilna 1913",he,"המונה משובח. פירש הר""ב מן המוציא באומד. עיין מ""ש במשנה ט""ו פ""ק דמסכת אבות: 
",hebmorph-standard,13.01939
92,--,Meir Ayin on Seder Olam Rabbah 16:2:3,"Seder Olam, Warsaw 1904",he,"ג' שנים, שם (ט""ו ב'):",original,5.7123046
93,--,Haamek Davar on Numbers 7:87:1,"Sefer Torat Elohim, Vilna 1879",he,"ומנחתם. מזה ג״כ מבואר דהיה ק״צ. דקרבן יחיד לא היה עוד בחיוב נסכים כמש״כ לעיל ט״ו:
",aggresive-ngram,7.0817676
94,--,Rashi on Yevamot 30b:7:1,Vilna Edition,he,"מתני' וכולן - ט""ו עריות:",hebmorph-standard,9.4830475
95,--,Rashbam on Bava Batra 121b:4:1,Vilna Edition,he,"מניסן ועד ט""ו באב היו כורתים עצים לצורך המערכה לכל השנה מכאן ואילך תשש כח החמה ויש בעצים לחלוחית ומעלין עשן וגם יגדל תולעת וכדאמרינן במדרש איכה רבי יעקב בר אחא בשם רבי יוסי אומר שבו כלה זמן קציצה",hebmorph-standard,25.613739
96,--,Metzudat Zion on Isaiah 37:33:1,On Your Way,he,יורה. ישליך כמו ירה בים (שמות ט״ו): ,ngram,12.647526
97,--,"Otzar Midrashim, Baraita on Mazalot 1:12","Otzar Midrashim, New York, 1915",he,"י׳) כיצד סדר בריאתן, חכמי הגוים אומרים תחלת בריאת המאורות חמה נברא בארי ט״ו חלק, ולבנה בסרטן ט״ו חלק, לדבריהם בחמשה עשר באב נבראו המאורות, נמצא חדושה של לבנה של תחילת בריאת המאורות שני ימים ורביע",ngram,14.207796
98,--,"Bach, Yoreh Deah 189:11:1","Tur Yoreh Deah, Vilna, 1923",he," נמי הוה וסת קבוע כגון שראתה ט""ו בניסן וי""ו באייר וט""ו בסיון וי""ו בתמוז וט""ו באב וי""ו באלול קבעה לה וסת לדילוג חלילה. וי""ל דבב' פעמים בב' חדשים לא הוי וסת לדילוג אלא וסת השוה לימי החדש ואה""נ דבב' פעמים",original,5.562032
99,--,Bartenura on Mishnah Arakhin 8:7:5,On Your Way,he,כתוב אחד אומר תקדיש. גבי בכור כתיב (דברים ט״ו) כל הבכור אשר יולד תקדיש:,aggresive-ngram,7.0817676
100,--,Footnotes on Mekhilta DeRabbi Shimon Bar Yochai 21:35:10,"Mechilta de-Rabbi Simon b. Jochai, Dr. D. Hoffman, Frankfurt 1905",he,"ב״ק ט״ו ע""א וע' רמב""ם פ״א מה' נ""מ ה״ג.",ngram,10.427604
101,--,"Ba'er Hetev on Shulchan Arukh, Orach Chayyim 568:14",Torat Emet 357,he," י''כ.  ויתחיל להתענות אחר ט''ו באב ולא יתענה בשבת ור''ח. ע''ה מ''א:  

",hebmorph-standard,58.406097
102,--,Metzudat Zion on Psalms 78:13:1,On Your Way,he,"נד. צבור ותל כמו נצבו כמו נד (שמות ט״ו):
",ngram,10.539604
103,--,"Noda BeYehuda I, Even HaEzer 22:2",Noda BeYehuda Warsaw 1880,he,"קבלתי מכתבו ואישתהי כ""כ על הבי דואר. ובדבר שאלתו בתולה נשאת ט""ו באב וילדה כ""ה שבט ולד של קיימא ושאל בעלה אם רשאי לקיימה. הנה שאלתו אם נימא שנתעברה מביאה ראשונה לפי שאין אשה מתעברת מביאה ראשונה. אני",hebmorph-standard,2.2256415
104,--,Haamek Davar on Numbers 28:22:1,"Sefer Torat Elohim, Vilna 1879",he,"לכפר עליכם. ביארנו לעיל ט״ו שאגב מרומז כפרה על סקבא דשתא ריגלא:
",aggresive-ngram,7.0817676
105,--,Gra on Pirkei Avot 1:15:4,"Pirkei Avot with commentary of the Vilna Gaon, Vilna 1836",he,"והוי כו'. כמ״ש (משלי ט״ו ט״ז) טוב כו': 
",ngram,10.427604
106,--,Kli Yakar on Genesis 6:15:3,On Your Way,he,"וזהו שמסיק במסכת סוכה פרק החליל (נג) כשכרה דוד השיתין בקש התהום להציף עלמא כו' עד אמר דוד ט״ו שיר המעלות ואסקיה. לפי שידע דוד שדור המבול נענשו בתהום רבה בעון הזנות כי מי התהום מים נסתרים, והזנות קראו",ngram,10.705537
