Id,Relevance,Ref,Version,Lang,Content,Field,Score
24,--,Berakhot 27a:3,William Davidson Edition - English,en,"The relevant point is: Granted, if you say that until means until and including, that is how you can find a situation where the times to recite two prayers, the afternoon prayer and the additional",aggresive-ngram,25.96117
25,--,Berakhot 27b:9,William Davidson Edition - English,en,"The Gemara continues to discuss the possibility of reciting the evening prayer early, even on Shabbat. Rabbi Ḥiyya bar Avin said: Rav prayed the Shabbat prayer on the eve of Shabbat before nightfall",aggresive-ngram,26.316603
26,--,Psalms 65:3,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	[Because] You hearken to prayer, all flesh will come to [pray to] You.",ngram,35.0704
27,--,Lamentations 3:8,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	Though I call and cry out, He closes up [(the ""windows of heaven"" to)] my prayer.",ngram,33.691135
28,--,Psalms 72:20,The Holy Scriptures: A New Translation (JPS 1917),en,The prayers of David the son of Jesse are ended.,aggresive-ngram,25.59798
29,--,Radak on Psalms 4:2:3,"R. David Kimhi on the first book of Psalms, Translated by R.G. Finch, London, 1919",en,Be gracious unto me and hear my prayer.,ngram,31.461988
30,--,Berakhot 26a:15,William Davidson Edition - English,en,"The Gemara asks: Does everyone hold that one may recite the morning prayer only until noon and no later? Didn’t Rav Mari, son of Rav Huna, son of Rabbi Yirmeya bar Abba, say that Rabbi Yoḥanan said",ngram,32.055122
31,--,Proverbs 25:15,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	So long as He withholds His wrath the Ruler may be mollified [(by penitence and prayer)], and a soft tongue [(in prayer and supplication)] may break the bone [i.e., the severity of the decree].",ngram,32.071354
32,--,Berakhot 6a:7,Sefaria Community Translation,en," It was taught in a Braita that Abba Binyamin said: One's prayer is only  heard in a synagogue, as it is said (Kings I 8:28) ""to listen  to the song and the prayer"", In a place of song, there prayer should be",ngram,32.87533
33,--,"Shulchan Arukh, Orach Chayim 108:10",Sefaria Community Translation,en,"If one did not pray mincha on Shabbat, he should say arvit of Saturday night twice; he should say havdala (ata chonantanu) in the first prayer but not in the second prayer. If he said havdala in the",ngram,38.272865
34,--,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 16a:15,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,"The prayer ""Give us understanding""; Singer, p. 55. ",ngram,31.461988
35,--,Berakhot 32b:11,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,"Our Rabbis have taught: Four things require effort, viz. :  Torah, good deeds, prayer and worldly occupation. ",infreq,21.214336
36,--,Berakhot 25a:1,William Davidson Edition - English,en,"However, for prayer, one may not recite it until he covers his heart, because in prayer he addresses God directly and he must dress accordingly.",ngram,32.057735
37,--,I Kings 8:28,The Holy Scriptures: A New Translation (JPS 1917),en,"Yet have Thou respect unto the prayer of Thy servant, and to his supplication, O LORD my God, to hearken unto the cry and to the prayer which Thy servant prayeth before Thee this day;",ngram,34.921368
38,--,Psalms 141:2,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,	Let my prayer be established as incense before You; the lifting of my hands [in prayer] as the evening offering.,ngram,35.110363
39,--,"Shulchan Arukh, Orach Chayim 107:3",Sefaria Community Translation,en,A congregation never prays a voluntary prayer.,ngram,51.89715
40,--,Yoma 87b:12,William Davidson Edition - English,en,"Rav said: The ne’ila prayer exempts one from the evening prayer. Since one recited an added prayer after the afternoon prayer, when darkness fell, it serves as the evening prayer. The Gemara comments",ngram,38.271458
41,--,"Mishneh Torah, Prayer and the Priestly Blessing 1:1",Sefaria Community Translation,en,"It is a positive commandment to pray every day, as it is written: ""You shall worship the Lord your God"" (Ex. 23:25).  By tradition, they learned that this worship is prayer, as it says: ""and to",ngram,32.53706
42,--,Psalms 74:21,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,	Let the broken one not return shamed [from his prayer before You]. Let the poor and destitute praise Your name [(when You answer their prayers)].,ngram,31.055984
43,--,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 29a:15,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,Words for prayer and supplication. ,ngram,44.053234
44,--,Sforno on Genesis 30:23:1,Sefaria Community Translation,en,My disgrace that He accepted the prayer of my sister and did not accept my prayer.,ngram,35.740208
45,--,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 24b:2,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,"In his Tallit, if it fell from him during prayer. ",ngram,31.590176
46,--,Proverbs 28:9,The Holy Scriptures: A New Translation (JPS 1917),en,"He that turneth away his ear from hearing the law, Even his prayer is an abomination.",ngram,35.48981
47,--,Berakhot 29a:14,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,"Abbai cursed him who says the prayer ""Give us understanding."" ",ngram,40.32306
48,--,Berakhot 30b:6,William Davidson Edition - English,en,"The Gemara asks: Wasn’t it taught in a baraita: One who erred and did not mention the New Moon in the evening prayer,  we do not require him to return to the beginning of the prayer and repeat it",ngram,32.572754
49,--,Berakhot 9b:20,William Davidson Edition - English,en,"Rabbi Elazar said: Let this verse, “Lord, open my lips,” be recited only in the evening prayer but not in the morning prayer. ",infreq,21.349821
50,--,Berakhot 30a:2,Sefaria Community Translation,en,When does he recite this prayer (tefillat haderech),ngram,48.487568
51,--,"Shulchan Arukh, Orach Chayim 108:4",Sefaria Community Translation,en,"One can only have a makeup prayer during the immediate next prayer. If one did not pray shacharit or mincha, he only prays arvit twice. The second prayer is a makeup for mincha, but for shacharit there is no makeup; this is the law for all prayers.",ngram,31.998722
52,--,Berakhot 33a:11,William Davidson Edition - English,en,MISHNA: This mishna speaks of additions to the standard formula of the Amida prayer and the blessings in which they are incorporated. One mentions the might of the rains and recites: He makes the,ngram,31.013027
53,--,Berakhot 26a:20,William Davidson Edition - English,en,"To resolve this difficulty, Rabbi Yitzḥak said that Rabbi Yoḥanan said: With what are we dealing here in this baraita? We are dealing with a case where one intentionally failed to recite the prayer",ngram,33.35253
54,--,Berakhot 27b:14,William Davidson Edition - English,en,It is in accordance with the opinion of the one who said: The evening prayer is optional. As Rav Yehuda said that Shmuel said with regard to the evening prayer. Rabban Gamliel says: It is obligatory,ngram,30.918324
55,--,Berakhot 30a:4,William Davidson Edition - English,en,"The mishna mentioned both a brief prayer recited in times of danger and an abridged prayer, with regard to which there was a dispute between the tanna’im. The Gemara asks: What is the practical",ngram,35.13188
56,--,Eruvin 64a:9,William Davidson Edition - English,en,"On the topic of drinking wine, Rabba bar Rav Huna said: One who has drunk wine must not pray, but if he nonetheless prayed, his prayer is a prayer, i.e., he has fulfilled his obligation. On the other hand, one who is intoxicated with wine must not pray, and if he prayed, his prayer is an abomination.",aggresive-ngram,25.746656
57,--,Rosh Hashanah 33b:7,William Davidson Edition - English,en,"Just as the prayer leader is obligated in the prayer of Rosh HaShana, so too, each and every individual is obligated in these prayers. Rabban Gamliel disagrees and says: Individuals are not obligated, as the prayer leader fulfills the obligation on behalf of the many.",ngram,32.471935
58,--,Berakhot 26b:1,William Davidson Edition - English,en,"On a similar note, the Sages taught in a baraita: One who erred and did not recite the afternoon prayer on the eve of Shabbat, prays in the evening prayer two Amida prayers on Shabbat evening. One",ngram,42.7403
59,--,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 12a:24,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,"The morning prayer refers to God's lovingkindness, the evening prayer to His faithfulness in fulfilling His promises. ",ngram,31.369856
60,--,Berakhot 30b:3,William Davidson Edition - English,en,"Rabbi Yoḥanan said: I saw Rabbi Yannai, who prayed and then prayed again. Presumably, his first prayer was the morning prayer and his second prayer was the additional prayer. Apparently, he does not",ngram,36.105404
61,--,Berakhot 23a:1,William Davidson Edition - English,en,"One Sage held that, as a rule, if one interrupted his prayer and delayed continuing his prayer for an interval sufficient to complete the entire prayer, he returns to the beginning of the prayer. And one Sage held: He returns to the place in the prayer where he stopped.",ngram,31.91174
62,--,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 60b:5,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,Since everybody has occasion to use this prayer. ,ngram,31.461988
63,--,Yoma 87b:11,William Davidson Edition - English,en,"The Gemara relates: Ulla bar Rav went down to lead the ne’ila prayer before Rava, who was in the synagogue. He opened the prayer with: You have chosen us, and he concluded with: What are we, what are",infreq,21.463156
64,--,Rosh Hashanah 34b:13,William Davidson Edition - English,en,"§ The mishna states: Just as the prayer leader is obligated in the prayers of Rosh HaShana, so too, every individual is obligated in these prayers. Rabban Gamliel says: The prayer leader fulfills the",aggresive-ngram,25.858622
65,--,Berakhot 28b:12,William Davidson Edition - English,en,"MISHNA: The mishna cites a dispute with regard to the obligation to recite the Amida prayer, also known as Shemoneh Esreh, the prayer of eighteen blessings, or simply as tefilla, prayer. Rabban",ngram,35.438152
66,--,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 6b:21,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,E.g. prayer which ascends to God. ,ngram,37.754387
67,--,"Shulchan Arukh, Orach Chayim 108:2",Sefaria Community Translation,en,"If one did not pray mincha (afternoon prayer), he can pray arvit (evening prayer) twice: the first is for arvit, and the second is for the makeup. If one did not pray arvit, he may pray shacharit",ngram,40.791355
68,--,"Shulchan Arukh, Orach Chayim 108:1",Sefaria Community Translation,en,"If one erred or was forced [by circumstance] and did not pray the morning prayer, one prays the afternoon prayer twice: the first is the afternoon prayer, and the second as compensation. If one",ngram,39.33961
69,--,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 34a:15,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,"In the Hebrew, the prayer consists of five monosyllables. ",ngram,31.590176
