Id,Relevance,Ref,Version,Lang,Content,Field,Score
36,--,Daf Shevui to Megillah 15a:11,Daf Shevui,en,"Isaac interprets Esther’s inquiry as a question whether Israel was being punished by God for their sins and transgressions of the Torah. This might be necessary to influence her decision as to how to save the Jews. If it was their own deeds, then they need to do begin by doing teshuvah.",aggresive-ngram,10.04062
37,--,Sforno on Exodus 34:6:6,"Eliyahu Munk, HaChut Hameshulash",en,"ארך אפים, both to the righteous and to the wicked. The reason? To encourage them to do teshuvah.",aggresive-ngram,17.50654
38,--,Sukkah 50b:1,Daf Shevui,en,"Gemara: It was stated: Rav Judah and R. Ina: One of them taught  Shoevah and the other taught Hashuvah Mar Zutra said: He who teaches, Shoevah is not in error, and he who teaches Hashuvah is not in",aggresive-ngram,14.052194
39,--,I Chronicles 25:20,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	The thirteenth, Shuvael; his sons and his brethren, twelve.",aggresive-ngram,19.704147
40,--,"Redeeming Relevance; Exodus, CHAPTER 3 Exile, Alienation and the Jewish Mission 79",Redeeming Relevance -- Exodus,en,"When I was criticized by my employee, I had two advantages that most ba’alei teshuva do not have. First, I was her supervisor and, “goyish” or not, I was the one who made the final decision. Secondly",infreq,2.5550494
41,--,Akeidat Yitzchak 100:39,Akeydat Yitzchak by Eliyahu Munk,en,"Each stage represents a higher and more comprehensive level of penitence, followed by a correspondingly greater response from G'd. Each level of teshuva, stems from loftier motivations. Isaiah 46,2",ngram,14.560733
42,--,Daf Shevui to Sukkah 53a:3,Daf Shevui,en,"This baraita describes two groups. The men of piety and good deeds, who were righteous even when they were younger. And the penitents (Baalei Teshuvah) who had repented from their youthful sins. The baraita seems to place both on equal footing.",aggresive-ngram,10.04062
43,--,"Mishneh Torah, Repentance 4:1",Sefaria Community Translation,en,"Twenty-four things delay teshuvah.  Four of them are a great sin and anyone who does one of them, the Holy Blessed One does not assist that person in doing teshuvah because of the seriousness of her",aggresive-ngram,10.32904
44,--,Targum Jonathan on Genesis 38:12,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," And days multiplied and the daughter of Shuva, Jehuda's wife, had died, and Jehuda was comforted. And Jehuda went up to the shearing of his flock, he and Hira his friend the Adullemite, to Timnath. 
",aggresive-ngram,9.570358
45,--,Genesis 5:1,Suomi Käännös By Ezra Lindholm [fi],en,"Tämä on luettelo Adamin sukupolvista; päivänä jona Jumala ihmisen loi, Jumalan kuvaksi Hän hänet loi.",aggresive-ngram,9.430893
46,--,"Shulchan Arukh, Even HaEzer 118:3",Sefaria Community Translation,en,"If she delayed dividing [the estate] with the orphans in accordance with the ordinance a little while, she did not lose her sustenance of that time, even though the orphans have the power to dismiss the widow['s claim] in half the property (Tur in the name of the Teshuvah of the Rosh).",aggresive-ngram,11.124383
47,--,Shoel Umeshiv Part I 185:3,Sefaria Responsa Anthology,en," should not sit” (lo yeshev), i.e., that repentance (teshuva) is ineffective, if he faces the Sanctuary. The words of the wise bring joy.",ngram,6.929127
48,--,Avodah Zarah 4b:72,Sefaria Community Translation,en,Israel made the (golden) calf only to provide an opening for those who seek to return (ba'alei t'shuvah) as it is written:,aggresive-ngram,13.445675
49,--,Targum Jonathan on Genesis 38:2,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," that Jehudah saw there the daughter of a merchant man whose name was Shuva, and he proselyted her, and entered with her. 
",aggresive-ngram,11.991211
50,--,Rashi on Exodus 34:6:3,Sefaria Community Translation,en,"LONG-SUFFERING. God lengthens his anger and does not rush to settle a score, lest [the person] do teshuvah.",aggresive-ngram,19.205473
51,--,I Chronicles 4:22,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	And Yokim and the men of Cozeva and Yoash and Saraf, who intermarried with Moav, and Yashuvi-Lacham. These things are ancient [i.e., received tradition].",aggresive-ngram,10.045071
52,--,I Chronicles 3:20,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,	And Chashuvah and Ohel and Berechiah and Chasadyah (and) Yushav-Chesed — five.,aggresive-ngram,15.98828
53,--,"Mishneh Torah, Repentance 3:14",Sefaria Community Translation,en," all of these people have no portion in the World to Come? When they die without doing teshuvah.  But if one of them returned from his wickedness and died as a ba’al teshuvah, such a person belongs among",aggresive-ngram,12.4558325
54,--,Shabbat 73b:8,Sefaria Community Translation,en,   Threshing,aggresive-ngram,11.84737
55,--,Genesis 2:20,Traduction française sous la direction du Grand-Rabbin Zadoc Kahn,en,"L’homme imposa des noms à tous les animaux qui paissent, aux oiseaux du ciel, à toutes les bêtes sauvages; mais pour lui-même, il ne trouva pas de compagne qui lui fût assortie. ",aggresive-ngram,8.86821
56,--,Nehemiah 12:33,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	And Azaryah, Ezra, and Meshulam.",aggresive-ngram,9.693129
57,--,Onkelos Genesis 10:2,"J.W. Etheridge. The Targums of Onkelos and Jonathan Ben Uzziel on the Pentateuch. London: Longmans, Green, 1862",en,"The sons of Yepheth, Gomer, and Magog, and Madai, and Yavan, and Thuval, and Meshek, and Tiras.",aggresive-ngram,13.067666
58,--,Shaar Habitachon 4:91,Rabbi Moses Hyamson,en," system of] teshuva (repentance) and this is also a kindness.) Another reason, is that good deeds are of two categories. 
(1) Those concealed from others, and visible only to the Creator, like the duties",ngram,6.21637
59,--,"Mishneh Torah, Repentance 1:4",Sefaria Community Translation,en,"Even though teshuvah atones for all, and the day of Yom Kippur itself atones - there are some sins that can be atoned for in their time, and some sins which are only atoned after time has passed",aggresive-ngram,14.640634
60,--,"Mishneh Torah, Repentance 1:3",Sefaria Community Translation,en,"When the Holy Temple does not exist and there is no altar of atonement, teshuvah is all that there is - teshuvah atones for all sins. Even a person who was wicked all his days and did teshuvah at the",aggresive-ngram,18.5422
61,--,I Chronicles 2:18,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,	And Calev the son of Chetzron begot Azuvah-Ishah and Yerioth. And these are her [(Azuvah-Ishah's)] sons: Yosher and Shovav and Ardon.,aggresive-ngram,8.583198
62,--,"Shulchan Arukh, Even HaEzer 141:64",Sefaria Community Translation,en," my wife, but tomorrow [he says]: you are my wife. (Beis Yosef in the name of the Teshuvat HaRan Siman 43)",aggresive-ngram,11.258489
63,--,Sforno on Deuteronomy 31:17:3,"Eliyahu Munk, HaChut Hameshulash",en,"על כי אין אלוקי בקרבי מצאוני הרעות, all of this has befallen me because G’d has abandoned me. Seeing that they feel abandoned, they will not bother to pray to Me, nor will they do teshuvah, considering such prayer futile, wasted.
",aggresive-ngram,9.766423
64,--,I Chronicles 7:1,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	The sons of Issachar: Tola and Puah, Yashuv and Shimron — four.",aggresive-ngram,9.421549
65,--,"Mishneh Torah, Repentance 6:3",Sefaria Community Translation,en," sinner’s] awareness and intention – such that teshuvah is prevented and we do not allow this person to return from their evil, so that they will die and be lost in the sins they committed.  This is what the",aggresive-ngram,10.580766
66,--,"Shulchan Arukh, Even HaEzer 17:16",Sefaria Community Translation,en," innocently, we go from a doubt to a leniency and say that he certainly spoke innocently (Maharik root 121). And some argue on this (Teshuvas HaRan)..",aggresive-ngram,13.492923
67,--,Sanhedrin 68b:14,Sefaria Community Translation,en,"6. [Teshuva] Scripture says, If a man has a son [that is stubborn and rebellious], implying, a son near to the strength of manhood.",ngram,32.26493
68,--,"Mishneh Torah, Repentance 7:3",Sefaria Community Translation,en,"Do not say that there is only teshuvah for sins that have an action, such as fornication, robbery, and theft; rather, just as a person  must do teshuvah for these, so too he must search out his bad",aggresive-ngram,12.20803
69,--,"Mishneh Torah, Repentance 7:2",Sefaria Community Translation,en,"A person should always view himself as if he is about to die, lest he die an untimely death and be established in his sins – therefore a person should do teshuvah from his sins immediately and not",aggresive-ngram,14.127779
70,--,"Mishneh Torah, Repentance 7:5",Sefaria Community Translation,en,"All the prophets, all of them commanded [the nation] to repent, and Israel will only be redeemed through Teshuva. The Torah has already promised that, in the end, Israel will do Teshuva, and",ngram,30.41967
71,--,"Shulchan Arukh, Even HaEzer 11:4",Sefaria Community Translation,en,"There are those who say that if witnesses come, and the man's wife committed adultery, they need to investigate scrutinously. And they [beis din] cannot accept the testimony that is not in front of her or her husband (Teshuvas Harosh Klal 46). ",aggresive-ngram,12.940822
72,--,Genesis 7:21,Traduction française sous la direction du Grand-Rabbin Zadoc Kahn,en,"Alors périt toute créature se mouvant sur la terre: oiseaux, bétail, bêtes sauvages, tous les êtres pullulant sur la terre, et toute l'espèce humaine. ",aggresive-ngram,9.6018505
73,--,"Mishneh Torah, Repentance 4:6",Sefaria Community Translation,en,"All of these things, and anything like them, even though they delay teshuvah, they do not prevent teshuvah; if a person does teshuvah from these things, that person is a ba’al teshuvah and they have a portion in the World to Come.
",aggresive-ngram,23.301136
74,--,"Mishneh Torah, Repentance 7:8",Sefaria Community Translation,en,"Ba’alei teshuvah – their way is to be exceedingly lowly and humble.  If the wicked ones mock them for their earlier actions and say to them, “Yesterday you did such-and-such, yesterday you said such",aggresive-ngram,9.832658
75,--,Rabbeinu Chananel on Exodus 2:25:1,"Eliyahu Munk, HaChut Hameshulash",en,"וידע אלוקים. G’d took notice of them. The meaning of the words וירא אלוקים immediately before this is that G’d saw that the Israelites had done Teshuvah, and as a result He had mercy on them.",aggresive-ngram,12.802889
76,--,"Mishneh Torah, Repentance 4:2",Sefaria Community Translation,en,"Five of them are things that lock the path of teshuvah before those who commit them, and they are: (1) Someone who separates from the community – because at the time when they do teshuvah she will",aggresive-ngram,11.168485
77,--,"Redeeming Relevance, Genesis Chapter 1 25",Redeeming Relevance,en,It is for this reason that many programs for ba'alei teshuva (returnees to traditional Judaism) advise their students to go slowly and to take on mitzvot gradually. It is somewhat of a paradox for,infreq,2.2942982
