Id,Relevance,Ref,Version,Lang,Content,Field,Score
59,--,Psalms 97:11,Tanach with Text Only,he,אור זרע לצדיק ולישרי־לב שמחה,infreq,8.777745
60,--,Rashi on Yoma 77a:4:1,Vilna Edition,he,פולסא דנורא - מקלות של אור:,aggresive-ngram,5.3110747
61,--,Berakhot 12a:13,William Davidson Edition - Aramaic,he,תא שמע שחרית פתח ביוצר אור וסיים במעריב ערבים לא יצא פתח במעריב ערבים וסיים ביוצר אור יצא ,ngram,10.493658
62,--,Berakhot 12a:14,William Davidson Edition - Aramaic,he,ערבית פתח במעריב ערבים וסיים ביוצר אור לא יצא פתח ביוצר אור וסיים במעריב ערבים יצא,ngram,10.885272
63,--,Ralbag on Job 24:13:1,On Your Way,he,במורדי אור . שהיו מורדים בשם יתברך שהוא אור העולם ואיפשר שיהיה הרצון הזה אור היום והוא יותר נכון לפי מה שיספר מעניינם  ( יד ) לאור יקום רוצח . בעבור האור יקום הרוצח בבקר השכם קודם הגיעה אור היום להרוג העניים והאביונים : ,ngram,7.9166565
64,--,"Shulchan Arukh, Choshen Mishpat 107:4",Torat Emet 363,he,"יורש שמכר כל נכסי אביו, ואין בעל חוב יכול לטרף מהלקוחות, כגון שמכרם לגויים וכיוצא בזה, יש מי שאומר שגובה מהדמים שביד היתומים, ויש אומרים שאינו גובה: 
",ngram,10.102793
65,--,Rashi on Psalms 148:3:1,On Your Way,he,"כוכבי אור . כוכבי לילה :
",infreq,8.537469
66,--,Job 18:6,Tanach with Ta'amei Hamikra,he,אור חשך באהלו ונרו עליו ידעך,infreq,8.165608
67,--,Pesachim 28a:10,William Davidson Edition - Aramaic,he,מתני׳ חמץ של גוי שעבר עליו הפסח מותר בהנאה ושל ישראל אסור בהנאה שנאמר לא יראה לך שאור,hebmorph-standard,5.848968
68,--,Gur Aryeh on Bereishit 31:54:1,OYW,he,"שחט בהמה למשתה. לא ששחט זבחים לקרבנות, דחס ושלום להאכיל קדשים לגויים עובדי עבודה זרה, דכתיב אחריו ""ויקרא לאחיו וגומר"":",ngram,10.317027
69,--,Haamek Davar on Deuteronomy 27:1:1,"Sefer Torat Elohim, Vilna 1879",he,". וי״ל עוד דלפנינו יבואר דכריתת ברית שבהר גרזים והר עיבל היה שאז נבחרו להיות לאור גוים. והיה התחלה לזה כתיבת האבנים ובנין המזבח והשלמים. ולזה התכלית הגיע התוכחה והפזור הרב של ישראל כאשר יבואר. מש״ה הקדים משה רבינו ענין האבנים לכריתת ברית של התוכחה:
",hebmorph-standard,12.279361
70,--,Ibn Ezra on Isaiah 49:6:1,"Michael Friedlander, Society of Hebrew Literature, 1877",he,"ו: ויאמר נקל, הוא בעיני להיותך עבד לשובב ישראל אל ארצם בדבור: ונצורי ישראל, חרבות, כמו כעיר נצורה [א' ח']: והטעם כי לא תשיב ישראל לבדם, רק נתתיך לאור גוים: להיות ישועתי, להשמיעה קודם היותה:",hebmorph-standard,24.179623
71,--,Chagigah 12a:11,William Davidson Edition - Aramaic,he,כיון שראה אור שגנזו לצדיקים שמח שנאמר אור צדיקים ישמח,infreq,7.7604556
72,--,Malbim on Proverbs 6:23:1,Malbim on Proverbs--Wikisource,he," אור התורה מלמעלה ונר המצוה למטה בעניני הגויה וקשורה עם הנפש שדומה כשמן ופתילה שיתלהב בו האור ותאיר, ודרך חיים תוכחות מוסר, שהגם שי""ל אור ונר צריך ללכת בדרך חיים, שאם אינו הולך בדרך חיים לא יועילו האור",ngram,8.332711
73,--,Isaiah 49:6,Tanach with Text Only,he,ויאמר נקל מהיותך לי עבד להקים את־שבטי יעקב ונצירי [ונצורי] ישראל להשיב ונתתיך לאור גוים להיות ישועתי עד־קצה הארץ,hebmorph-standard,32.825577
74,--,Metzudat Zion on II Samuel 2:32:2,On Your Way,he,"ויאור. מלשון אור:

",infreq,8.537469
75,--,Bereishit Rabbah 3:2,Wikisource Bereshit Rabbah,he,"ברכיה בשם רבי יהודה בר סימון פתח (תהלים לג, ו ): ""בדבר ה' שמים נעשו וגו'"" לא בעמל לא ביגיעה אלא בדבר ""ויאמר אלהים ויהי אור"": ",aggresive-ngram,7.101995
76,--,Pardes Rimonim 8:20:4,Pardes Rimonim,he, נוקבא. אינון אתוון אגלימו גו משחתא ואתצייר ואגליף בהו רזא דאדם. ואתוון בארח מישר בסדורא דלהון מרזא דאור קדמאה שריאו לאתגלפא ולאתציירא (אתוון) ואזדרע האי אור בגויה גו משחתא. כד מטא גו משחתא אתהדר מייא גו,hebmorph-standard,1.2152897
77,--,Ibn Ezra on Job 31:26:1,Ibn Ezra on Job -- Daat,he,אם אראה אור - הוא השמש. ,infreq,7.68246
78,--,Malbim on Isaiah 49:6:9,On Your Way,he,"לאור גוים שיאיר להם האמונה האמתיית שילכו כולם באור ה', ונגד ההצלחה הגופניית תהיה ",hebmorph-standard,39.219833
79,--,Malbim on Isaiah 49:6:3,On Your Way,he,"ונתתיך לאור גוים,  עתה לא יהיה תכלית שליחותך ענין פרטי שהוא להשיב הדור ההוא בתשובה רק ענין גדול כללי, כי אתה נמשחת לבשר ענוים הבשורות הגדולות והנחמות העתידות, בעת הישועה הכללית שתהיה באחרית הימים, אשר לאור נבואתך ילכו גוים רבים, והדלתות מגבילים, ",hebmorph-standard,19.504835
80,--,Malbim on Isaiah 49:6:6,On Your Way,he,"לאור גוים,  כי עבודתו המיוחדת בנבואה שנבא על ישראל היו לשני ענינים א. ",hebmorph-standard,39.219833
81,--,Malbim on Proverbs 4:18:1,Malbim on Proverbs--Wikisource,he," דרך האדים אבל אח""כ הולך ואור, שאח""ז נעשה אור עצמי, וגם הולך, ר""ל שהאור מתרבה תמיד, עד נכון היום בצהרים, כן אור הנפש הגם שהתחלתו הוא מכוסה בעבים וענני הגויה, ואור השמש מכוסה ומסתתר יתפלש מבין ערפלי הגויה וחשכת החומר ויהי לאור בהיר בצחצחות הנפש, אבל.
",hebmorph-standard,5.7017198
82,--,Rashi on Isaiah 42:6:3,On Your Way,he,"לאור גוים . כל שבט קרוי גוי לעצמו כענין שנא' גוי וקהל גוים :
",hebmorph-standard,38.687397
83,--,Shmonah Kvatzim 7:69:1,Rav Kook public files,he," הפנימיות, בהתבדלה מכלם, הרי היא מוכנה להתכשר להעשות לאור גוים, ותשועת אפסי ארץ. השבט הלוי, בהתיחדותו בתנאיו המובדלים הרי הוא מתאצל והולך ושומר את צביונו, מתקדש ומתנשא עד היותו לברכה לכללות האומה. והכהונה",hebmorph-standard,1.2893696
84,--,Metzudat David on Nehemiah 8:3:2,On Your Way,he,מן האור. מן אור הבוקר: ,infreq,7.977785
85,--,Haamek Davar on Genesis 9:27:2,"Sefer Torat Elohim, Vilna 1879",he, אמר ואצרך ואתנך לברית עם לאור גוים. משמעו שישראל נוצרו להיטיב אמונת כל עם שנקרא ברית ולהאיר ד״א שלהם. ועוד נכלל בברכה זו דמהרחבת החיים של יפת יגיע תועלת לאהלי שם. כדאיתא בעבודת כוכבים ב׳ במה עסקתם א״ל,hebmorph-standard,12.190522
86,--,"Shaarei Orah, Eight Gate, Third Sefirah 5","Shaarei Orah, grimoar",he," יהו""ה (שם נ, י). שמור סדר ההבדלות שרמזו חכמים במוצאי שבת, ותמצא ששת ימי החול שהם חוץ לעגולה, וכן הגויים, וכן חושך המבדיל בין קודש לחול - מיצון ופנימי, ובין ישראל לגויים, חיצון ופנימי, ובין אור לחושך",ngram,8.128065
87,--,Rashi on Sanhedrin 34b:51:1,Wikisource Rashi,he,שחרית ובין הערבים - אין כח אור החמה קיים:,ngram,8.069883
88,--,Magen Avraham 624:2,Magen Avraham,he,"ואין כו'. דבעינן אור ששבת: 
",original,3.77226
89,--,Ibn Ezra on Genesis 24:4:2,On Your Way,he,מולדתי. אור כשדים,infreq,8.662159
90,--,Metzudat Zion on Zechariah 14:6:1,On Your Way,he,אור יקרות. אור בהיר וכן וירח יקר הולך (איוב לא): ,infreq,7.7604556
91,--,Job 3:20,Tanach with Text Only,he,למה יתן לעמל אור וחיים למרי נפש,ngram,9.796842
92,--,Job 36:32,Tanach with Ta'amei Hamikra,he,על־כפים כסה־אור ויצו עליה במפגיע,infreq,8.281189
93,--,Midbar Shur 16:8,Midbar Shur,he," היא להורות שאחר שנדע ג""כ תכלית היותינו לאור גוים נדע שתכלית עצמינו גבוהה ונישאה מזה. ע""כ בא האות והמופת, שסדר הקדושה בסירוגין הוא דבר שאי אפשר להיות נמשך, א""כ התכלית העיקרית היא דוקא ע""י קיבוץ פזורי",hebmorph-standard,0.8595797
94,--,Rashi on Psalms 104:2:1,On Your Way,he,"עוטה אור . ברקיע כשלמה :
",infreq,8.465107
95,--,Malbim on Isaiah 9:1:5,On Your Way,he,אור נגה ויזרח ,infreq,8.662159
96,--,"Kedushat Levi, Genesis, Bereshit 5",Kedushat Levi - Munkatch 1939,he," יהיה שמים וארץ. ובזה יבואר הפסוק ויאמר אלהים יהי אור ויהי אור, שבכל מעשה בראשית נאמר ויהי כן וכאן כתוב ויהי אור. והנראה דלשון כן הוא כך לא כמו שהיה בתחלה רק כמו שנברא אבל האור בלאו הכי היה אור רק שנאצל",aggresive-ngram,5.539404
97,--,Metzudat Zion on Isaiah 31:9:5,On Your Way,he,"אור. שלהבת כמו אור לשבת נגדו (לקמן מז):

",infreq,7.7604556
98,--,Genesis 1:3,Tanach with Nikkud,he,ויאמר אלהים יהי אור ויהי־אור,infreq,13.873171
99,--,Bartenura on Mishnah Berakhot 1:4:1,On Your Way,he,שתים לפניה. יוצר אור ואהבה:,infreq,7.68246
100,--,Bava Batra 4a:3,William Davidson Edition - Aramaic,he,אמר ליה אנא הוא אי הואי ידענא דזהרי רבנן כולי האי לא הוה קטילנא להו השתא מאי תקנתיה דההוא גברא אמר ליה הוא כבה אורו של עולם דכתיב כי נר מצוה ותורה אור ילך ויעסוק באורו של עולם דכתיב ונהרו אליו כל,hebmorph-standard,5.5600753
101,--,Berakhot 53a:8,William Davidson Edition - Aramaic,he,תנו רבנן היה מהלך חוץ לכרך וראה אור אם רוב גוים אינו מברך אם רוב ישראל מברך ,ngram,10.793538
102,--,Harchev Davar on Genesis 47:28,"Sefer Torat Elohim, Vilna 1879",he," הרגיש ביותר כמו שהוא חי ועיקר סיבה זו שיהא רוב חיותנו בגלות כבר נתבאר בפ׳ לך י״ז ו׳ דהקב״ה גלה לא״א אשר נוצרו בניו להיות לאור גוים וזה א״א רק כשהם מפוזרים בגלות. וכן יעקב אבינו כשבא למצרים שהיה אז עיקר הישוב שם. נתגדל בזה שמו ית׳ כשראו השגחתו על יעקב וזרעו: 
",hebmorph-standard,9.671849
103,--,Psalms 139:11,Tanach with Ta'amei Hamikra,he,ואמר אך־חשך ישופני ולילה אור בעדני,infreq,8.388988
104,--,Zohar 2:176b:9,Torat Emet Zohar,he,"ויאמר אלהים יהי אור ויהי אור, היינו דכתיב (תהלים לג) כי הוא אמר ויהי, הוא בלחודוי. לבתר אתחזרו חד יהו''י יה''ו ו''י ו' בתראה שכינתא לתתא. כמה דה' שכינתא אשתכח ובחד מתקלא אתקלו. 
",aggresive-ngram,7.5465245
105,--,Malbim on Isaiah 49:6:11,On Your Way,he," ישועתי עד קצה הארץ, ותחת שרציתי להשיב הדור ההוא בתשובה, כמ''ש ונצורי ישראל להשיב ודבר זה לא עלה בידך, תהיה לאור גוים, ותאיר בהצלחה הנפשיית לכל העולם. כי אם היתה הגאולה בימי חזקיהו לא היתה כללית כ''כ",hebmorph-standard,7.3655586
