Score,Ref,Version,Lang,Content,Field
19.98815,Shabbat 67a:3,William Davidson Edition - English,en," <b>burned</b>” (Exodus 3:3). On the <b>following</b> day, let him carve the <b>bush</b> a little more and recite: “And the Lord saw that he <b>turned</b> aside to see and God called to him within the <b>bush</b> and said: Moses, Moses, and he said: Here I am” (Exodus 3:4).",ngram
90.203064,Akeidat Yitzchak 36:21,Akeydat Yitzchak by Eliyahu Munk,en," the <b>burning</b> <b>bush</b> (Exodus 3, 19) that Pharaoh would not release the Israelites of his own accord, this had been prior to any mention having been made that ""I will harden his heart.""",aggresive-ngram
24.030396,Shadal on Exodus 3:2:2,Sefaria Community Translation,en,". ibn Ezra). Now the <b>bush</b> was on fire, but it was not really <b>burning</b>, but was surrounded by flames like a <b>burning</b> object, since the fire was <b>flashing</b> between the thorns, but did not take to them, and",ngram
23.660652,Psalms 104:4,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	<b>He</b> <b>makes</b> <b>winds</b> <b>His</b> <b>messengers</b>; <b>a</b> <b>burning</b> <b>fire</b>, <b>His</b> <b>ministers</b>.",infreq
17.822203,Targum Jonathan on Exodus 3:3,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," And Mosheh said, I will <b>turn</b> aside now and consider this great sight, why the <b>bush</b> is not <b>burned</b>. 
",aggresive-ngram
92.10947,Berakhot 9b:6,William Davidson Edition - English,en,"The Gemara proceeds to discuss the promise of redemption from Egypt that God made to Moses at the <b>burning</b> <b>bush</b>. When Moses asked God what to say when Israel asks him God’s name, “and God said to",aggresive-ngram
206.01837,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 7a:22,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,At the <b>burning</b> <b>bush</b> where Moses hid his face: Exod. iii. 6. ,aggresive-ngram
129.29793,"Ephod Bad on Pesach Haggadah, Magid, Dayenu 13:1",Rabbi Mark Greenspan,en,"If God had brought us to Mount Sinai but not given us the Torah, it would have been enough. Simply to be present at Mount Sinai, the place of the <b>burning</b> <b>bush</b>, was enough to comfort the Jewish people",aggresive-ngram
28.462786,"Sifra, Vayikra Dibbura d'Nedavah, Chapter 1 1",Sifra by Rabbi Shraga Silverstein,en,"? Why need it be written?) Dibbur (speaking) is written here, and dibbur is written in relation to the sneh (the <b>burning</b> <b>bush</b> [(Shemoth 3:4): ""And G d called to him from the midst of the sneh, and He",hebmorph-standard
19.339466,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 36a:36,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,<b>As</b> <b>to</b> <b>the</b> <b>category</b> <b>of</b> <b>the</b> <b>caper</b>-<b>bush</b>. ,infreq
19.76408,"Targum Jerusalem, Exodus 3:3","Targum Jerusalem, trans. J. W. Etheridge, London, 1862",en,"I will look at this great sight, wherefore the <b>bush</b> is refreshed and not <b>burned</b>.",ngram
23.053055,"Chizkuni, Exodus 3:3:1","Chizkuni, translated and annotated by Eliyahu Munk",en,"מדוע לא יבאר הסנה, “why the <b>bush</b> fails to <b>burn</b>.” This is a verse that has been artificially shortened. After <b>having</b> observed that the <b>bush</b> had not been consumed by the fire, Moses wanted to",ngram
154.51378,Sforno on Genesis 24:65:1,"Eliyahu Munk, HaChut Hameshulash",en,"ותתכס, for she was afraid to look more closely, similar to Moses being afraid to look more closely at the <b>burning</b> <b>bush</b> in Exodus 3,6.",aggresive-ngram
122.81262,Berakhot 7a:31,William Davidson Edition - English,en,"This disagrees with that which Rabbi Shmuel bar Naḥmani said that Rabbi Yonatan said, as Rabbi Shmuel bar Naḥmani said that Rabbi Yonatan said: Specifically as a reward for three acts of humility in averting his glance at the <b>burning</b> <b>bush</b>, Moses was privileged to experience three great revelations:",aggresive-ngram
82.70465,Berakhot 7a:30,William Davidson Edition - English,en," <b>burning</b> <b>bush</b>, you did not want to see it, as it is stated: “And Moses concealed his face, fearing to gaze upon God” (Exodus 3:6). But now that you want to see My glory, as you said: “Show me Your glory",aggresive-ngram
205.23543,Psalms 7:1,The Holy Scriptures: A New Translation (JPS 1917),en,"Shiggaion of David, which he sang unto the LORD, <b>concerning</b> <b>Cush</b> a Benjamite.",aggresive-ngram
99.89166,Shir HaShirim Rabbah 2:5:1,"Rabbi Mike Feuer, Jerusalem Anthology",en," fires – the written Torah and the Oral Torah. Another explanation: ‘sustain me with flagons of wine,’ with many fires – with the fire of Avraham, and Moriah and the <b>burning</b> <b>bush</b>, and the fire of Eliyahu and that of Chananya, Mishael and Azaria…",aggresive-ngram
212.70407,Job 41:12,The Holy Scriptures: A New Translation (JPS 1917),en,"Out of his nostrils goeth smoke, as out of a seething pot and <b>burning</b> <b>rushes</b>.",aggresive-ngram
19.14515,Leviticus 13:24,The Holy Scriptures: A New Translation (JPS 1917),en,"<b>Or</b> <b>when</b> <b>the</b> <b>flesh</b> <b>hath</b> <b>in</b> <b>the</b> <b>skin</b> <b>thereof</b> <b>a</b> <b>burning</b> <b>by</b> <b>fire</b>, <b>and</b> <b>the</b> <b>quick</b> <b>flesh</b> <b>of</b> <b>the</b> <b>burning</b> <b>become</b> <b>a</b> <b>bright</b> <b>spot</b>, <b>reddish</b>-<b>white</b>, <b>or</b> <b>white</b>;",infreq
103.43835,Daat Zkenim on Genesis 28:12:2,Daat Zekenim translated by Rb. Eliyahu Munk,en," והנה סולם מוצב ארצה , “and (in his dream) he saw a ladder planted on the earth;” at the <b>burning</b> <b>bush</b>, where Moses had his first communication from G–d, the fire from that bush rose to the heart of",aggresive-ngram
27.6992,"Tur HaAroch, Exodus 3:4:1","Tur on the Torah, trans. Eliyahu Munk",en," reason that this mountain was subsequently known as הר סיני, was in commemoration of the סנה, the <b>burning</b> <b>bush</b> which refused to be consumed by the flames.
",hebmorph-standard
8.631174,Sforno on Numbers 23:3:2,"Eliyahu Munk, HaChut Hameshulash",en," the beginning of his career as a prophet at the <b>burning</b> <b>bush</b>. G’d had waited with addressing Moses until the latter had made up his mind not to ignore the <b>bush</b> that burned but would not become consumed by the flames (Exodus 3,4).",original
11.707775,Shemot Rabbah 2:5,Sefaria Community Translation,en,"-<b>bush</b> that was <b>burning</b> but not consumed. He said to him, just as the thorn-<b>bush</b> is <b>burning</b> but is not consumed, so too the Egyptians will not be able to destroy Israel. Alternatively, since the Holy One",hebmorph-standard
21.343792,Exodus 3:3,The Holy Scriptures: A New Translation (JPS 1917),en,"And Moses said: ‘I will <b>turn</b> aside now, and see this great sight, why the <b>bush</b> is not <b>burnt</b>.’",ngram
44.32715,Exodus 3:2,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And an angel of the L-rd appeared to him in the heart of the fire in the midst of the <b>bush</b>, [G-d ""<b>identifying</b> Himself"" with the <b>sufferings</b> of Israel]. And he saw, and, behold, the <b>bush</b> was <b>burning</b> with fire, and the <b>bush</b> was not consumed.",ngram
27.668873,Daat Zkenim on Genesis 6:9:3,Daat Zekenim translated by Rb. Eliyahu Munk,en," the <b>burning</b> <b>bush</b>) so did Job (Job 1,1) when becoming subjected to sudden and terrible trials to test his faith in the Lord.",hebmorph-standard
86.98861,Gittin 7a:12,William Davidson Edition - English,en," has a claim that someone did not give him food, and remains silent [domem], the One who dwells in the <b>burning</b> <b>bush</b> [seneh] performs judgment on his behalf.",aggresive-ngram
90.203064,"Chizkuni, Exodus 29:46:1","Chizkuni, translated and annotated by Eliyahu Munk",en,"-d had meant when he told Moses at the <b>burning</b> <b>bush</b> (Exodus 3,12) תעבדון את האלוקים על ההר הזה, “you will serve G-d on this Mountain.”",aggresive-ngram
