Score,Ref,Version,Lang,Content,Field
58.15354,Rashi on Megillah 5a:1:2,Vilna Edition,he,"בזמנה - בי""ד מתוך שהיא חובה בו ביום על כל יחיד ויחיד קורין אותה אפילו ביחיד דהכל קורין בו ואיכא <b>פרסום</b> <b>נס</b>:",hebmorph-standard
15.307872,Malbim on II Kings 7:6:1,On Your Way,he,"וה',  והיה מן <b>הנס</b> ",infreq
2.3415504,Ralbag on Judges 16:31:1,On Your Way,he," הגוים ההם ועזבו את התורה ימים רבים והנה החכם אין לו להתיר את הנדרי' אלא כשישאל הנודר היתר לנדרו להיותו מתחרט בנדר , ואפשר שנאמר כי בקיום זה הנדר <b>פרסום</b> <b>הנס</b> שעשה לו הש''י היה בלתי ראוי שיתחרט יפתח על זה",hebmorph-exact
27.708559,Malbim on I Samuel 16:2:5,On Your Way,he,"ישמע שאול ירצה להרגני ואצטרך לנס פרטי בעבור עצמי שזה לא טוב בעיני, וגם יוכל להיות שמ''ש איך אלך הוא שאלה לדעת על איזה אופן ילך אם בפרסום ובדרך הניסיי מהיות זה צורך אל השליחות לחזק מלכות בית דוד, או בצנעה כי אין צורך <b>בפרסום</b> <b>ובנס</b>, ובזה הלא אם ישמע שאול והרגני ואצטרך נס מיוחד לצרכי : ",hebmorph-standard
37.213898,Chidushei Agadot on Taanit 25a:7,Vilna Edition,he,"עד  שיצאו אמה לכאן כו'. גם זה <b>לפרסם</b> <b>הנס</b> דגם מי שלא ידע ולא שמע מזה הנס כשיראה בבית זה שנשתנה מבתים אחרים להיות בו אמה מכאן כו' ישאל עליו ויגידו לו הנס והכי משמע דמייתי עלה הא דפלימו אני ראיתי וכו' וא""ל בית זה שקירה כו': ",aggresive-ngram
46.498493,Chidushei Agadot on Taanit 25a:5,Vilna Edition,he,היה  דולק כל היום כו'. לא היה צריך לה לדלוק אלא בליל שבת משום שלום בית אבל היה דולק כל היום <b>לפרסם</b> <b>הנס</b> לרבים ביום גם שבאו להדליק ממנו נר למצות הבדלה: ,aggresive-ngram
51.88656,Tosafot on Megillah 24a:1:2,Vilna Edition,he," שאנו מתרגמין הפטרות של פסח ועצרת טפי משאר י""ט לפי שהן מדברות בנס היום כדי <b>לפרסם</b> <b>הנס</b> וכן במתן תורה כדי <b>לפרסם</b> <b>הנס</b>:",aggresive-ngram
16.178017,Malbim on I Samuel 16:2:3,On Your Way,he," לצורך השליחות, וכן היה ה' משלחהו על זה האופן שילך <b>בפרסום</b> וימשחהו לעיני כל ישראל, לא היה מתירא כי היה נכון לבו בטוח כי יצילהו ה', אבל אחר שפה לא היה הכוונה שילך <b>בפרסום</b>, ושיחזק שליחותו על ידי נס, ואם כן",ngram
55.253277,Ralbag on I Samuel 21:10:1,On Your Way,he,"לוטה בשמלה . נסתרת ומכוסת בשמלה אחרי האפוד והחשן שהי' בלשכה ששמים שם בגדי כהונה והנה שם זה החרב שם <b>לפרסם</b> <b>הנס</b> שנעשה לישראל בדבר גלית :
",aggresive-ngram
45.86167,Mishnah Berurah 670:9,On Your Way,he,"(ט) ואז הוי סעודת מצוה - ר""ל בצרוף זה וכ""פ הרש""ל והב""ח כהיש אומרים וכתב הרש""ל שכל שעושה כדי ליתן שבח למקום או <b>לפרסם</b> <b>הנס</b> או המצוה הכל סעודת מצוה:",aggresive-ngram
73.37867,Metzudat David on Psalms 107:8:1,On Your Way,he,"יודו. האנשים ההם יודו לה׳‎ חסדו ויספרו נפלאותיו לבני אדם <b>לפרסם</b> <b>הנס</b>:
",aggresive-ngram
1.9340969,Kol Bo 45:20,Kol Bo 1547 Venice Unknown Publisher,he,וצריך הקורא לקרו׳ עשרת בני המן ועשרת בנשימה אחת לפי שכלם נתלו כאחת ונהרגו כאחת. וצריך לומר עשרת בני המן ועשרת ואיש שלפניהן  הכל בנשימה אחת. ומנהג להיות קורא ופושט כאגרת משום <b>פרסום</b> <b>הנס</b>. ואחר הקריאה,hebmorph-exact
29.07677,Mishnah Berurah 671:27,On Your Way,he,"(כז) למטה מי""ט - דאיכא <b>פרסום</b> <b>הנס</b> טפי כשהוא למטה דדבר העשוי לאור אין דרך להניחה כ""כ למטה ועיין בא""ר שכתב דהא דאין העולם נזהרין בזה משום דסומכין על המרדכי שכתב דעכשיו שהורגלו להניח בפנים אין קפידא בזה",hebmorph-standard
0.9637416,Kitzur Shulkhan Aruch Yalkut Yosef 1:653:8,Kitzur Shulkhan Aruch Yalkut Yosef - Torat Emet 357,he," בדוקא לרבים, על פתח ביתו מבחוץ, אבל אחר שעת הסכנה תיקנו שיהיה <b>פרסום</b> <b>הנס</b> לבני הבית בלבד. אי נמי מתחלה תיקנו בסתם לפרסם הנס, ומתחלה הדליקו בחוץ, אך אחר הסכנה הסתפקו בפרסום הנס לבני הבית, שהתקנה לא פירטה לנו",original
19.939184,"Beit Yosef, Orach Chaim 677:2:1","Tur Orach Chaim, Vilna, 1923",he," ולברך זכר לנס ע""כ  עוד שם מי שבא בספינה או שהוא בבית עו""ג מדליק בברכות ומניחם על שולחנו ולא דמי לאכסנאי דאמרינן דאי מדליקין עליו בגו ביתיה לא בעי לאשתתופי דשאני התם שיש <b>פירסום</b> <b>הנס</b> בהדלקת אושפיזו עכ""ל וכ""כ המרדכי : ",hebmorph-standard
39.474842,Tosafot Yom Tov on Mishnah Megillah 2:1:3,"Mishnah, ed. Romm, Vilna 1913",he,"אבל קורין אותה ללועזות בלעז. כתב הר""ב ובלבד שתהא כתובה באותו לשון. הר""ן מוקים למתניתין אפילו לרשב""ג דמשנה ח' פ""ק דהלכה כמותו ויהיב טעמא דכיון דעיקר מצות מגילה משום פרסימי ניסא. עיקר <b>פרסום</b> <b>הנס</b> תלוי",aggresive-ngram
55.034,Mishnah Berurah 673:8,On Your Way,he,"(ח) בנר חנוכה - כדי שיהא ניכר שהוא נר מצוה <b>לפרסם</b> <b>הנס</b> ועוד כיון שע""י נס שנעשה במנורה. תקנוה עשאוה כמנורה שאין משתמשין בה כלל:",aggresive-ngram
7.069172,Metzudat David on II Chronicles 26:8:2,On Your Way,he,וילך שמו. <b>פרסום</b> שמו הלך עד שבא אל מצרים: ,hebmorph-exact
45.835716,"Tur HaAroch, Numbers 20:8:4","Perush al ha-Torah, Hanover, 1838",he,"והשקית את העדה. שתצוה אותם לשתות לעיניך וכל זה <b>לפרסם</b> <b>הנס</b> ובמעשה לא נאמר וישק את העדה אלא ותשת העדה כי מרוב הצמאון בראותם מים רבים ונוזלים נפלו על הנחל ושתו: 
",aggresive-ngram
39.29594,Rosh on Shabbat 2:6:1,Vilna Edition,he, מעשרה. כדאמר רבינא משמיה דרבא וגם איכא <b>פרסום</b> <b>הנס</b> טפי כשהיא למטה דדבר העשוי לאור אין דרך להניחה כל כך למטה. וכן כתוב בפירוש רבינו חננאל ומצוה להניחה למטה מעשרה: ,aggresive-ngram
19.384512,Kitzur Shulkhan Aruch Yalkut Yosef 1:651:1,Kitzur Shulkhan Aruch Yalkut Yosef - Torat Emet 357,he," צריך להזהר מאד בהדלקת נרות חנוכה, כי היא מצוה חביבה עד מאד, שיש בה משום <b>פרסום</b> <b>הנס</b> בהודאה לה' יתברך על הנסים שעשה לנו, והעושה כן זוכה לבנים תלמידי חכמים (שבת כג:). ואפילו עני שאין לו מה יאכל אלא מן",hebmorph-standard
20.778326,Metzudat David on II Chronicles 6:32:1,On Your Way,he,"למען שמך. בעבור <b>פרסום</b> שמך:
",ngram
20.431505,Ralbag Esther 9:28:1,"Perush al Hamesh Megillot, Konigsberg, 1860",he,והימים האלו נזכרים ונעשים בכל דור ודור. הנה זאת הזכירה אינה בלב כי הוא בלתי אפשר שנתמיד לזכור כל זה אבל היא זכירה בפה ע״ד אמרו זכור את יום השבת וכן הענין באמרו וזכרם לא יסוף מזרעם. ולפי <b>שפרסום</b> <b>הנס</b> הזה,hebmorph-standard
45.577534,Mishnah Berurah 672:11,On Your Way,he,"(יא) כל הלילה - עד עמוד השחר ובברכה והיינו דוקא אם בני הבית נעורים אבל אם ישנים אין לברך עליהם אלא ידליק בלא ברכה דכמו דלדידהו לא היה מברך אלא בזמן <b>פרסום</b> <b>הנס</b> ה""נ לדידן. ואם בא לביתו קודם עה""ש ומצא ב""ב ישנים מן הנכון שיקיצם כדי שיוכל להדליק בברכה:",aggresive-ngram
17.325,Or HaChaim on Leviticus 14:7:1,On Your Way,he," שיש באכילת מצה, כי הרבה פעמים אדם אוכל פתו מצה מה שאין כן מעשה סוכה שיש פרסום גדול. ובפסח גם כן בחינה אחרת יש בו שהוא יותר <b>פרסום</b> <b>הנס</b> בעתו ובזמנו שהוא בט''ו בניסן, ויבא חכם שתהיה לו הסברא להגדיל פרסום",hebmorph-standard
74.427795,Metzudat David on Habakkuk 3:10:3,On Your Way,he,נתן תהום קולו. עומק מי הבאר השמיע קולו <b>לפרסם</b> <b>הנס</b> ר״ל על ידו נודע הנס: ,aggresive-ngram
11.683964,"Beit Yosef, Orach Chaim 672:2:1","Tur Orach Chaim, Vilna, 1923",he," כדתניא מצותה משתשקע החמה עד שתכלה רגל מן השוק דאי לא אדליק מדליק משמע שלא עשה מצוה מן המובחר וביום אין <b>פירסום</b> <b>הנס</b> ניכר וכ""ש בשאר לילו' לא ידליק עכ""ל. ומ""ש בתשובה אשכנזית דלא בא הר""מ לומר אלא דאותו לילה",hebmorph-standard
1.9741504,"Ben Ish Hai, Khanukkah 30",On Your Way,he,"אות כח 
ירבה בסעודת שבת של חנוכה יותר משאר שבתות, וכ""ש אם חל בו ר""ח ג""כ, וכן ירבה בר""ח טבת שהוא בתוך ימי חנוכה בשביל <b>פרסום</b> <b>הנס</b>, ומנהגינו להדליק שמן למאור לכבוד נשמת רבי מאיר בעל הנס זיע""א ביום ר""ח",hebmorph-exact
22.664892,Metzudat Zion on Jeremiah 33:9:1,On Your Way,he,לשם. ענין <b>פרסום</b>: ,ngram
21.006594,Malbim on Psalms 22:23:1,On Your Way,he,"אספרה שמך לאחי,  משם אספר תוקף <b>הנס</b>, והנה בהודאת <b>הנס</b> כתיב וירוממוהו בקהל עם ובמושב זקנים יהללוהו, ופי' חז''ל שצריך לאודויי באפי עשרה שהוא קהל, ותרי מנייהו רבנן שהוא מושב זקנים, שההודאה צריכה <b>פרסום</b> וזה ע''י קהל עם וע''י מתרומם, וצריכה הכרה והתבוננות שזה ע''י הרבנן ועל ידם מתהלל, ואמר פה ",ngram
12.03938,"Prisha, Orach Chaim 560:1:1","Tur Orach Chaim, Vilna, 1923",he," לגלות נפלאותיו וגבורותיו ויאמרו העו""ג הגדיל ה' לעשות עם אלה ויראו בשמחתינו. ושמחה בזה שהוא שמחת הבורא היא מצוה גדולה משום <b>פרסומי</b> <b>ניס</b>' ודומה לזה מ""ש במדרש זה היום עשה ה' נגילה ונשמחה ב""ו הוי אומר בשם כלו",hebmorph-standard
37.213898,Ritva on Rosh Hashanah 18b:6,"Chiddushei HaRitva, Konigsberg, 1858.",he,א״ר יוסף שאני וכו'. דקס״ד דמשום מצוה דידה לא בטלה וא״ל אביי ותבטל מצוה דהא עיקר התקנה י״ט היה אלא ה״ק שאני חנוכה דמיפרסם ניסא משום דאיכא מצוה כלומר שע״י המצוה <b>נתפרסם</b> <b>הנס</b> בי״ט זה וא״א לבטלו ואפשר לומר דאביי מפרש הוא דברי רב יוסף אלא דלישנא דא״ל אביי ולא אמר מתקיף לה אביי משמע דמפלג פליג: ,aggresive-ngram
17.143795,"Kedushat Levi, Genesis, Homilies for Chanukah 15",Kedushat Levi - Munkatch 1939,he, דחנוכה היה עיקר הגזירה להעבירם מעל תורתנו הקדושה יכול להיות שעיקר הצלתו יתברך היתה רק מחמת התורה אשר אהובה לפניו מאז ומקדם ואם כן אינו ניכר כל כך גודל אהבתו ובשביל זה לא גדול כל כך <b>פרסום</b> <b>הנס</b> עלינו ועל זה,hebmorph-standard
2.2103965,B'Mareh HaBazak Part Four 64:12,B'Mareh HaBazak Machon Eretz Hemdah -- Vol. 4,he,"4 ""מור וקציעה"" (סי' תרעא) וסברתו - שאין <b>פרסום</b> <b>הנס</b> אלא בעשרה, ובפחות מזה ידליק בלא ברכה. וב""ילקוט יוסף"" (ח""ה, מועדים, עמ' 204 סע' יח) נקט למעשה שאין לברך משום דהוי ספק ברכות להקל, וכן כתב ב""כף החיים"" (סי' תרעא ס""ק עב וס""ק עח).",hebmorph-exact
17.040691,Metzudat David on Joshua 9:9:2,On Your Way,he,"לשם ה׳. בעבור <b>פרסום</b> שם ה׳:
",ngram
13.807408,"Beit Yosef, Orach Chaim 671:10:1","Tur Orach Chaim, Vilna, 1923",he,"' כדקאמר רבינא משמיה דרבא וגם איכא <b>פירסום</b> <b>הנס</b> טפי כשהיא למטה דדבר העשוי לאור אין דרך להניחה כ""כ למטה וכן כתב בפי' רבינו חננאל ומצוה להניחה למטה מי' עכ""ל וכן פסק סמ""ק וסמ""ג והרי""ף והרמב""ם השמיטו הא דמצוה",hebmorph-standard
15.788686,"Beit Yosef, Orach Chaim 671:1:1","Tur Orach Chaim, Vilna, 1923",he,"ויען כי אירע <b>הנס</b> בנרות תקנו להדליק נרות בכל לילה כדי להזכיר <b>הנס</b> פשוט בפרק מדליקין (כא.): וצריך כל אדם ליזהר בהם מאד ואפי' עני המתפרנס מן הצדקה שואל או מוכר כסותו ולוקח שמן להדליקן כ""כ הרמב""ם וכתב ה""ה דהיינו מדתנן בפ' ע""פ (צט:) שאפילו עני שבישראל אל יפחתו לו מארבע כוסות של יין וטעמא משום <b>פירסומי</b> ניסא: ",infreq
19.276228,Rashi on Megillah 18a:24:1,Vilna Edition,he,"<b>ופרסומי</b> ניסא - אע""פ שאין יודעין מה ששומעין שואלין את השומעין ואומרין מה היא הקרייה הזו ואיך היה <b>הנס</b> ומודיעין להן:",ngram
55.820847,Metzudat David on Psalms 22:26:1,On Your Way,he,"מאתך וגו׳‎. רצה לומר מה שאהללך בקהל רב באה היא מאתך בעבור התשועה שעשית לי ולזה הנדרים שנדרתי בעת צרה אשלם נגד יראיו <b>לפרסם</b> <b>הנס</b>:
",aggresive-ngram
55.034,Mishnah Berurah 671:38,On Your Way,he,"(לח) ואין לשנות - ומ""מ אם יש לו חלון הסמוך לר""ה נכון יותר שיניחנו שם כדי שיהיה היכר לבני ר""ה <b>ויתפרסם</b> <b>הנס</b> אם לא במקום דשכיחא הזיקא עי""ז:",aggresive-ngram
17.040691,Malbim on Jeremiah 35:4:1,On Your Way,he,"אצל לשכת שהיה <b>פרסום</b> גדול בדבר, ",ngram
56.971916,Ikar Tosafot Yom Tov on Mishnah Megillah 2:1:3,On Your Way,he,מתניתין אפילו לרשב''ג פרק קמא משנה ח' דהלכה כמותו. וטעמא דכיון דעיקר קריאת מגילה משום פרסומי ניסא עיקר <b>פרסום</b> <b>הנס</b> תלוי בידיעה. וכל שאינו יודע אלא גפטית עיקר פרסומא בגפטית אף על פי שאין הספרים נכתבים בו הר''נ:,aggresive-ngram
146.75734,Metzudat David on Isaiah 12:4:2,On Your Way,he,הודיעו. <b>לפרסם</b> <b>הנס</b>: ,aggresive-ngram
74.427795,Metzudat David on Psalms 116:14:1,On Your Way,he,"נדרי. הנדרים שנדרתי בעת צרה אשלם עתה נגד כל עמו <b>לפרסם</b> <b>הנס</b>:
",aggresive-ngram
15.255315,Malbim on I Samuel 7:12:1,On Your Way,he,"ויקח לזכר <b>הנס</b>, ",infreq
20.475542,Metzudat David on Jeremiah 32:20:3,On Your Way,he,ותעשה לך שם. <b>פרסום</b> לשבח: ,ngram
45.835716,Ralbag on I Samuel 30:25:1,On Your Way,he,"והנה שמה דוד לחק ולמשפט בישראל . שיחלקו כלם בשלל עד היום הזה <b>ולפרסם</b> <b>הנס</b> אשר עשה הש''י לדוד ולנדיבותו שלח מן השלל לזקני יהודה לרעהו בכל המקומות הנזכרים פה :

",aggresive-ngram
10.023099,"Bach, Orach Chaim 690:13:1","Tur Orach Chaim, Vilna, 1923",he, בו ביום על כל יחיד ויחיד קורין אותה אפי' ביחיד דהכל קורין בו ואיכא <b>פרסום</b> <b>נס</b> שלא בזמנה כגון כפרים המקדימין ליום הכניסה אין קורין אותה אלא בי' דבעינן פרסומי ניסא ורב אסי אמר בין בזמנה ובין שלא בזמנה מצוה,hebmorph-standard
0.7946985,"Ralbag Esther, Benefits 51","Perush al Hamesh Megillot, Konigsberg, 1860",he, מקרא מגלה והיה ראוי להיות כן מפני <b>פרסום</b> <b>הנס</b> הלא תראה כמה מצות סדרה התורה מפני פרסום כח יציאת מצרים. והנה קריאתה לפרזים היא בארבעה עשר ולמוקפים חומה בחמשה עשר ולפי שזאת הקריאה היתה לפרסם הנס תקנו חכמים,hebmorph-exact
15.270832,Metzudat Zion on Isaiah 24:18:1,On Your Way,he,<b>הנס</b>. ענין בריחה: ,infreq
16.05169,Haamek Davar on Genesis 39:13:1,"Sefer Torat Elohim, Vilna 1879",he, וינס החוצה. היא ראתה שנס חוץ לחדר וכסבורה וחששה שמא נס במהומה הלאה ויעשה <b>פרסום</b>. וכ״כ הספורנו. ולולא זאת היתה מסתרת כל הענין. אך עתה. ,ngram
