Score,Ref,Version,Lang,Content,Field
17.286228,Kli Yakar on Numbers 6:2:1,On Your Way,he,"איש או <b>אשה</b> כי יפליא לנדור נדר נזיר להזיר לה'. אע""פ שכבר השוה <b>אשה</b> לאיש לכל עונשין שבתורה, מ""מ פרט כאן <b>אשה</b> כי לכך נסמכה פר' נזיר לפר' <b>סוטה</b> לומר לך שכל הרואה <b>סוטה</b> בקלקולה יזיר עצמו מן היין, (<b>סוטה</b> ב) וזה",infreq
8.435273,Rashi on Menachot 68b:32:1,Wikisource Rashi,he,מתני' מנחות - מנחת <b>סוטה</b>:,hebmorph-exact
20.763826,Yevamot 85b:10,Wikisource Talmud Bavli,he,"מ""ד דאורייתא הא נמי דאורייתא ומ""ד מפני שהוא מרגילה הא היא מרגלא ליה ולר' מתיא בן חרש דאמר אפי' הלך בעלה להשקותה ובא עליה בדרך עשאה זונה הא לא מרגלא ליה ולא מידי אלא אמר מר בר רב <b>אשי</b> <b>סוטה</b> ודאי איכא בינייהו:",hebmorph-standard
22.164486,Rashi on Rosh Hashanah 22a:9:1,WikiSource Rashi,he,גמ' הא <b>אשה</b> כשרה לה - כגון להעיד על מיתת אדם להשיא את אשתו ועל <b>סוטה</b> שנטמאת בסתירה שלא תשתה:,ngram
21.011553,Torah Temimah on Psalms 125:3:1,On Your Way,he,"כי לא ינוח: א""ר שמואל בר רב יצחק כי הוה פתח ריש לקיש <b>בסוטה</b> אמר הכי אין מזווגין לו לאדם <b>אשה</b> אלא לפי מעשיו שנא' כי לא ינוח שבט הרשע על גורל הצדיקים וכו'.(<b>סוטה</b> ב ע""א)
",ngram
1.5671606,Minchat Chinukh 37:2:2,"Minchat Chinuch, Piotrkew, 1902",he," מקיימים בהם ואם לאו לוקין אף שאב""מ מפסוק והי' אם בין וכו' כמבואר שם בש""ס ור""מ ויצאתי קצת חוץ מגדר החיבור ובלאו הזה אין חילוק בין שני עדים או ע""א לשבועה או לאו""ה שע""א נאמן או לעדות <b>אשה</b> <b>וסוטה</b> ועגלה ערופה",aggresive-ngram
0.73876655,Yalkut Shimoni on Torah 704:3,Yalkut Shimoni on Torah,he," שש הנה שנא ה' ושבע תובעת נפשו, רבי יוסי הגלילי אומר שבעה דברים הללו בסוטה הם אמורות. עינים רמות <b>שהאשה</b> <b>הסוטה</b> תולה עיניה לאיש אחר, וכן הוא אומר יען כי גבהו בנות ציון ותלכנה נטויות גרון ומשקרות עינים",aggresive-ngram
25.110203,Sotah 32b:2,Wikisource Talmud Bavli,he,"גמ׳ פרשת <b>סוטה</b> מנלן דכתיב (במדבר ה, כא) ואמר הכהן <b>לאשה</b> בכל לשון שהוא אומר ",ngram
16.829502,Sotah 20b:2,Wikisource Talmud Bavli,he,והני תנאי כי הני תנאי  דתניא  אין מגילתה כשירה להשקות בה <b>סוטה</b> אחרת רבי אחי בר <b>יאשיה</b> אומר  מגילתה כשירה להשקות בה <b>סוטה</b> אחרת ,infreq
19.07305,"Kessef Mishneh on Mishneh Torah, Woman Suspected of Infidelity 2:1:1",Torat Emet 363,he,"<b>אשה</b> שקינא לה ונסתרה וכו' וכן אם אמרה איני טמאה ואיני שותה וכו'. מבואר במשנה פרק היה נוטל (<b>סוטה</b> דף כ'). 
",ngram
8.32687,Rashba on Yevamot 85b:4,"Gerlitz edition, published by Oraita",he,אלא אמר מר בר רב <b>אשי</b> <b>סוטה</b> ודאי איכא בינייהו. דלמאן דאמר דאורייתא הא נמי דאורייתא ואית לה ולמאן דאמר מפני שהוא מרגילה הא היא מרגלא ליה. דמשעה שזנתה נפסלה בין לכהונה בין לתרומה דבי נשא. ובדין הוא,hebmorph-standard
16.99074,Footnotes on Mekhilta DeRabbi Shimon Bar Yochai 20:13:15,"Mechilta de-Rabbi Simon b. Jochai, Dr. D. Hoffman, Frankfurt 1905",he,"ע' <b>סוטה</b> ד׳ ע""ב.",infreq
8.4214945,Footnotes on Mekhilta DeRabbi Shimon Bar Yochai 13:21:4,"Mechilta de-Rabbi Simon b. Jochai, Dr. D. Hoffman, Frankfurt 1905",he,תוספתא <b>סוטה</b> פ״ד.,hebmorph-exact
20.606415,"Rabbeinu Bahya, Bamidbar 6:2:1","Midrash Rabbeinu Bachya [ben Asher]. Warsaw, 1878",he,"איש או <b>אשה</b> כי יפליא לנדור נדר נזיר. נסמכה פרשה זו של נזירות לפרשת <b>סוטה</b> לומר שכל הרואה <b>סוטה</b> בקלקולה יזיר עצמו מן היין, כך דרשו רז""ל, וכן הוא אומר (הושע ד) זנות יין ותירוש ותירוש יקח לב.
",ngram
19.544445,Rashi on Deuteronomy 24:4:1,On Your Way,he,"אחרי אשר הטמאה. לרבות <b>סוטה</b> שנסתרה:
",ngram
10.2666235,Rashi on Deuteronomy 20:8:2,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,he,"הירא ורך הלבב. רבּי עקיבא אוֹמר כּמשׁמעוֹ, שׁאינוֹ יכוֹל לעמוֹד בּקשׁרי המּלחמה ולראוֹת חרב שׁלוּפה; רבּי יוֹסי הגּלילי אוֹמר היּרא מעברוֹת שׁבּידוֹ, וּלכך תּלתה לוֹ תוֹרה לחזוֹר על בּית וכרם ואשּׁה, לכסּוֹת על החוֹזרים בּשׁביל עברוֹת שׁבּידם שׁלּא יבינוּ שׁהם בּעלי עברה, והרוֹאהוּ חוֹזר אוֹמר שׁמּא בּנה בית אוֹ נטע כּרם אוֹ ארשׂ <b>אשּׁה</b> (<b>סוטה</b> מ""ד):",original
20.316511,Menachot 60b:3,Wikisource Talmud Bavli,he,מנחת <b>סוטה</b> תוכיח,ngram
23.851078,Bartenura on Mishnah Sotah 7:1:1,On Your Way,he,אלו נאמרין. פרשת <b>סוטה</b>. דכתיב (במדבר ה׳) ואמר אל <b>האשה</b> בכל לשון שהוא אומר:,ngram
5.259122,Midrash Tanchuma 4:2:1,Tsel Midrash Tanchuma,he,", שבעה דברים, בסוטה הן אמורות. עינים רמות, <b>שהאשה</b> <b>הסוטה</b> תולה עיניה לאיש אחר. וכן הוא אומר, יען כי גבהו בנות ציון ותלכנה נטיות גרון ומשקרות עינים (ישע' ג טז). לשון שקר, שהיא מנאפת עם איש אחר ומתעברת",aggresive-ngram
19.211813,Rashi on Sotah 20b:1:3,Vilna Edition,he,שבמקדש - של כל <b>סוטה</b> <b>וסוטה</b>:,ngram
0.73949254,Minchat Chinukh 365:1:1,"Minchat Chinuch, Piotrkew, 1902",he,"להביא <b>האשה</b> <b>הסוטה</b> אל הכהן שיעשה לה וכו' שנא' איש איש כי תשטה אשתו וכו' והביא האיש את אשתו אל הכהן וכו'. דיני מצוה זו הוא בר""מ בהלכות סוטה ולבאר כל הדינים צריך אריכות גדול וכבר האריך המ""ל בהרבה ענינים",aggresive-ngram
13.535068,Sotah 19a:9,William Davidson Edition - Aramaic,he,גמ׳ אמר ליה רבי אלעזר לרבי <b>יאשיה</b> דדריה לא תיתב אכרעך עד דמפרשת לה להא מילתא מנין למנחת <b>סוטה</b> שטעונה תנופה מנא לן והניף כתיב בה בבעלים מנלן,aggresive-ngram
8.765453,Gra's Nuschah on Tractate Soferim 1:13:1,"Talmud Bavli, Vilna 1883 ed.",he, <b>אשה</b>: ,hebmorph-exact
22.478617,"Tur, Even HaEzer 178:1",Warsaw 1861,he,הלכות <b>סוטה</b>,ngram
14.782708,Kiddushin 36b:4,William Davidson Edition - Aramaic,he,חוץ ממנחת <b>סוטה</b> ונזירה אמר ליה רבי אלעזר לרבי <b>יאשיה</b> דדריה לא תיתיב אכרעך עד דאמרת לי להא שמעתתא מנין למנחת <b>סוטה</b> שטעונה תנופה מנלן בגופה כתיב והניף את המנחה אלא תנופה בבעלים מנלן,aggresive-ngram
16.99074,Rashi on Sanhedrin 45a:13:1,Wikisource Rashi,he,בבגדיה - של <b>סוטה</b>:,infreq
10.520765,"Shaarei Orah, Second Gate, Ninth Sefirah 9","Shaarei Orah, grimoar",he," הזאת, היה אומר: מזמור לדוד להזכיר (תהלים לח, א) וזהו סוד אזכרתה של מנחה וסוד מנחת וכרון מזכרת עוון, שהחטא של <b>אשה</b> <b>סוטה</b> במקום זה תלוי להיפרע, 'כי מנחת קנאות היא' (במדבר ה, יח) ובמקום זה היא הקנאה, וסימן",aggresive-ngram
23.851078,Rashi on Ketubot 9a:10:1,Vilna Edition,he,אין <b>האשה</b> נאסרת על בעלה בעד אחד - דיליף (<b>סוטה</b> דף ג:) דבר דבר מממון:,ngram
19.936459,Bartenura on Mishnah Sotah 3:1:3,On Your Way,he,"וכהן מניח ידו תחתיה. שנאמר בשלמים (ויקרא ז) ידיו תביאנה, ונאמר במנחת <b>סוטה</b> (במדבר ה) ולקח הכהן מיד <b>האשה</b>, מה בשלמים כהן מניח ידו תחת יד הבעלים ומניף, כך במנחת <b>סוטה</b> כהן מניח ידו תחת יד <b>האשה</b> ומניף:

",ngram
16.8889,Eruvin 13a:18,Wikisource Talmud Bavli,he,והני תנאי כי הני תנאי דתניא אין מגילתה כשירה להשקות בה <b>סוטה</b> אחרת ר' אחי בר <b>יאשיה</b> אמר מגילתה כשירה להשקות בה <b>סוטה</b> אחרת,infreq
1.1159273,Minchat Chinukh 365:1:11,"Minchat Chinuch, Piotrkew, 1902",he," רוצה להשקות אינו יכול להשקות כיון שלא רצה פ""א להשקות. והנה מלשון הרהמ""ח בתחילת המצוה שכתב מצוה להביא <b>האשה</b> <b>הסוטה</b> אל הכהן שיעשה לה וכו' נראה דמ""ע על הבעל להביא אותה ולהשקותה ובסוף המצוה כ' ועובר על זה",aggresive-ngram
5.2767544,"Commentary on Sefer Hamitzvot of Rasag, Positive Commandments 75:1","Sefer Hamitzvot L'Rasag, Warsaw, 1914 -- vol. 1",he," כאן כתב (במצוה שס""ה) וז""ל להביא <b>האשה</b> <b>הסוטה</b> אל הכהן שיעשה לה כמשפט הכתוב עלי' בפרשה וכו'. והעובר על זה וקנא לאשתו ונסתרה ולא הביאה אל הכהן לעשות לה המעשה הכתוב בפרשה. בטל עשה זו עכ""ל עיי""ש. הרי שכתב",aggresive-ngram
21.457655,Rashi on Horayot 12b:66:1,Vilna Edition,he,בראש ובגד של <b>סוטה</b> - דכתיב ופרע את ראש <b>האשה</b> (במדבר ה) ותנן במס' <b>סוטה</b> (דף ז.) הכהן אוחז בבגדיה אם נקרעו נקרעו ואם נפרמו נפרמו:,ngram
17.038607,Haggahot R' Yeshaya Berlin on Tractate Soferim 10:1:3,"Talmud Bavli, Vilna 1883 ed.",he, [<b>סוטה</b> דף ב.]: ,infreq
14.725541,Sefer HaChinukh 365:1,Sefer HaChinukh -- Torat Emet,he,"מצות סוטה שיביאנה הבעל אל הכהן ויעשה לה כמשפט הכתוב - להביא <b>האשה</b> <b>הסוטה</b> אל הכהן, שיעשה לה כמשפט הכתוב עליה בפרשה. וענין הסוטה מפרש הוא בכתוב, שהיא האשה שקנא לה בעלה. וכבר פרשו זכרונם לברכה (שבת קד ב",aggresive-ngram
