Id,Relevance,Ref,Version,Lang,Content,Field,Score
13,--,"Beit Yosef, Yoreh Deah 267:1:1","Tur Yoreh Deah, Vilna, 1923",he,מצות עשה על הרב למול עבדו וכו' פשוט הוא: ,hebmorph-standard,88.96953
14,--,"Shulchan Arukh, Yoreh De'ah 260:1",Torat Emet 357,he,"מצות עשה לאב למול את בנו, וגדולה מצוה זו משאר מצות עשה. 
",hebmorph-standard,105.87315
15,--,Shabbat 62a:13,William Davidson Edition - Aramaic,he,התם קסבר רבי מאיר לילה זמן תפילין הוא ושבת זמן תפילין הוא הוה ליה מצות עשה שלא הזמן גרמא וכל מצות עשה שלא הזמן גרמא נשים חייבות,hebmorph-standard,104.977455
16,--,Shabbat 62a:12,Wikisource Talmud Bavli,he,איתיביה אביי המוצא תפילין מכניסן זוג זוג אחד האיש ואחד האשה ואי אמרת נשים עם בפני עצמן הן והא מצות עשה שהזמן גרמא הוא וכל מצות עשה שהזמן גרמא נשים פטורות,hebmorph-standard,86.28295
17,--,"Kessef Mishneh on Mishneh Torah, First Fruits and other Gifts to Priests Outside the Sanctuary 3:10:1",Torat Emet 363,he,"מצות עשה להתודות במקדש וכו'. מבואר במקרא ובמשנה פ''ג דביכורים. 
",hebmorph-standard,83.4221
18,--,"Kessef Mishneh on Mishneh Torah, Sabbatical Year and the Jubilee 9:1:1",Torat Emet 363,he,"מצות עשה להשמיט המלוה וכו': 

",hebmorph-standard,116.79093
19,--,"Prisha, Orach Chaim 17:2:1","Tur Orach Chaim, Vilna, 1923",he, ונשים ועבדים פטורים דהוה ליה מצות עשה שהזמן גרמא: ,hebmorph-standard,83.29918
20,--,Rashi on Kiddushin 34b:10:2,Vilna Edition,he,"מא""ל - נילף כל מצות עשה שהזמן גרמא ממצה והקהל לחיובא:",hebmorph-standard,83.44667
21,--,Berakhot 20b:8,William Davidson Edition - Aramaic,he,אמר רב אדא בר אהבה נשים חייבות בקדוש היום דבר תורה אמאי מצות עשה שהזמן גרמא הוא וכל מצות עשה שהזמן גרמא נשים פטורות אמר אביי מדרבנן ,hebmorph-standard,89.41726
22,--,Chagigah 4a:4,William Davidson Edition - Aramaic,he,אמר מר זכור להוציא את הנשים הא למה לי קרא מכדי מצות עשה שהזמן גרמא הוא וכל מצות עשה שהזמן גרמא נשים פטורות,aggresive-ngram,46.351448
23,--,Ibn Ezra on Psalms 128:1:2,Ibn Ezra on Psalms -- Daat,he,ההולך בדרכיו - בדרכי השם הם מצות עשה.,hebmorph-standard,99.93852
24,--,Rashi on Deuteronomy 15:3:1,On Your Way,he,"את הנכרי תגש. זו מצות עשה:
",hebmorph-standard,100.14805
25,--,"Tur HaAroch, Deuteronomy 15:3:1","Perush al ha-Torah, Hanover, 1838",he,"את הנכרי תגוש. פרש""י מצות עשה ורוצה לומר מצות עשה בנכרי אבל לא באחיך ולאו הבא מכלל עשה עשה לעבור על אחיו בלאו ועשה. והרמב""ם ז""ל עשה שתיהן מצות עשה ממש לנגוש הנכרי בשמיטה ולהלוותו ברבית: 
",hebmorph-exact,13.3646145
26,--,"Kessef Mishneh on Mishneh Torah, Things Forbidden on the Altar 1:1:1",Torat Emet 363,he,"מצות עשה להיות כל הקרבנות תמימים וכו'. בסיפרא: 

",hebmorph-standard,83.44667
27,--,Rashi on Makkot 23b:63:1,Vilna Edition,he,"רמ""ח מצות עשה - דכל אבר ואבר אומר לו עשה מצוה:",hebmorph-standard,83.45671
28,--,Eruvin 96b:4,William Davidson Edition - Aramaic,he,עד כאן לא פליגי אלא בחדשות וישנות אבל באשה לא פליגי שמע מינה מצות עשה שלא הזמן גרמא הוא וכל מצות עשה שאין הזמן גרמא נשים חייבות,hebmorph-standard,86.176926
29,--,Avodah Zarah 51b:10,Wikisource Talmud Bavli,he,והביאום לה' זו מצות עשה ומצות לא תעשה מנין,hebmorph-standard,93.54071
30,--,"Shulchan Arukh, Orach Chayim 589:3",Torat Emet Freeware Shulchan Aruch,he,אשה פטורה משום דהוי מצות עשה שהזמן גרמא:,hebmorph-standard,96.655266
31,--,Rashi on Chagigah 4a:5:1,Vilna Edition,he,מהקהל - דהוי נמי מצות עשה שהזמן גרמא ונשים חייבות:,hebmorph-standard,83.45671
32,--,Berakhot 20b:2,William Davidson Edition - Aramaic,he,גמ׳ קריאת שמע פשיטא מצות עשה שהזמן גרמא הוא וכל מצות עשה שהזמן גרמא נשים פטורות ,hebmorph-standard,149.43533
33,--,Rashi on Shevuot 14b:4:2,Vilna Edition,he,זו היא מצות עשה שבמקדש - דיש כאן מצות עשה וישלחו מן המחנה וגו' וכל טמא לנפש (במדבר ה):,aggresive-ngram,46.780235
34,--,"Tur, Choshen Mishpat 97:1","Choshen Mishpat, Vilna, 1923",he,הלכות גביית מלוה        מצות עשה להלוות לעניי ישראל: ,hebmorph-standard,93.402885
35,--,Rashi on Kiddushin 34b:2:1,Vilna Edition,he,ראיה - מצות עשה היא יראה כל זכורך:,hebmorph-standard,99.93852
36,--,Rashi on Deuteronomy 23:11:2,On Your Way,he,ויצא אל מחוץ למחנה. זו מצות עשה: ,hebmorph-standard,100.10652
37,--,Ramban on Deuteronomy 15:3:1,On Your Way,he,"את הנכרי תגש זו מצות עשה לשון רש""י מספרי (ראה קל) ופירושו מצות עשה באחיך הנכרי תגוש ולא אחיך ולאו שבא מכלל עשה עשה ולפי ששנינו שם (ספרי קכט) לא יגוש ליתן עליו לא תעשה חזרו ושנו את הנכרי תגוש זו מצות",hebmorph-exact,13.053567
38,--,Ibn Ezra on Deuteronomy 21:18:2,Ibn Ezra on Devarim -- Torat Emet,he,סורר. כמו כפרה סוררה שלא ישמור מצות עשה.,hebmorph-standard,83.45671
39,--,"Kessef Mishneh on Mishneh Torah, Sacrificial Procedure 6:1:1",Torat Emet 363,he,"מצות עשה לעשות העולה וכו'. פשוט הוא: 

",hebmorph-standard,100.13601
40,--,Rashbam on Bava Batra 120a:6:2,Vilna Edition,he,עצה טובה - ואינה מצות עשה:,hebmorph-standard,116.839386
41,--,"Kessef Mishneh on Mishneh Torah, Sacrificial Procedure 7:1:1",Torat Emet 363,he,"מצות עשה לעשות החטאות כמצותן וכו' כמו שבארנו. בפ''ה: 
",hebmorph-standard,83.45671
42,--,Tosafot on Rosh Hashanah 6a:5:1,Vilna Edition,he,זו מצות עשה. דכתיב והיוצא מפיכם תעשו (במדבר לב):,hebmorph-standard,83.282104
43,--,Keritot 2a:12,Wikisource Talmud Bavli,he,והפסח והמילה מצות עשה,hebmorph-standard,141.15741
44,--,Mishnah Kiddushin 1:7,Torat Emet 357,he,"כל מצות הבן על האב, אנשים חיבין ונשים פטורות. וכל מצות האב על הבן, אחד אנשים ואחד נשים חיבין. וכל מצות עשה שהזמן גרמה, אנשים חיבין ונשים פטורות. וכל מצות עשה שלא הזמן גרמה, אחד אנשים ואחד נשים חיבין",aggresive-ngram,47.101635
45,--,Metzudat David on Psalms 112:1:3,On Your Way,he,"במצותיו וגו׳‎. לקיים מצות העשין:
",hebmorph-standard,116.61885
46,--,Kiddushin 29a:6,William Davidson Edition - Aramaic,he,מתני׳ כל מצות הבן על האב אנשים חייבין ונשים פטורות וכל מצות האב על הבן אחד אנשים ואחד נשים חייבין וכל מצות עשה שהזמן גרמא אנשים חייבין ונשים פטורות וכל מצות עשה שלא הזמן גרמא אחד האנשים ואחד הנשים חייבין,ngram,32.17484
47,--,Kiddushin 33b:17,Wikisource Talmud Bavli,he,"כל מצות עשה שהזמן גרמא וכו': ת""ר  איזוהי מצות עשה שהזמן גרמא סוכה ולולב שופר וציצית",hebmorph-standard,114.90225
48,--,Ibn Ezra on Psalms 19:10:1,Ibn Ezra on Psalms -- Daat,he,יראת - מצות לא תעשה. ,ngram,31.108965
49,--,Ibn Ezra on Exodus 15:26:2,Ibn Ezra on Exodus -- Torah Emet,he,והישר בעיניו תעשה. אלו מצות עשה:,hebmorph-standard,100.13601
50,--,Ibn Ezra on Psalms 119:163:2,Ibn Ezra on Psalms -- Daat,he,תורתך אהבתי - מצות עשה.,hebmorph-standard,133.25136
51,--,Ibn Ezra on Psalms 119:163:1,Ibn Ezra on Psalms -- Daat,he,שקר - מצות לא תעשה. ,ngram,31.0233
52,--,Kiddushin 34b:12,William Davidson Edition - Aramaic,he,ותו מצות עשה שלא הזמן גרמא נשים חייבות מנלן דיליף ממורא מה מורא נשים חייבות אף כל מצות עשה שלא הזמן גרמא נשים חייבות,hebmorph-standard,90.74916
53,--,Ibn Ezra on Psalms 18:22:1,Ibn Ezra on Psalms -- Daat,he,כי שמרתי - מצות עשה ומלת דרכי תשמש אחרת עמה. ,hebmorph-standard,83.44667
54,--,Shevuot 18a:28,Wikisource Talmud Bavli,he,זו היא מצות עשה שבנדה שחייבין עליה,hebmorph-standard,100.10652
55,--,"Tur HaAroch, Exodus 15:26:2","Perush al ha-Torah, Hanover, 1838",he,והישר בעיניו תעשה. זו מצות עשה: ,hebmorph-standard,99.959015
56,--,Rashi on Ketubot 106a:1:1,Vilna Edition,he,האי עשה והאי עשה - מצות הדיינים עשה ושפטתם צדק:,ngram,34.30121
57,--,Shadal on Exodus 24:6:1,"Shadal first edition, Padua 1871",he,נעשה: מצות עשה.,hebmorph-standard,133.51468
58,--,Ibn Ezra on Job 23:12:1,Ibn Ezra on Job -- Daat,he,מצות שפתיו - עשיתי. ,hebmorph-standard,22.096716
59,--,Menachot 43a:39,Wikisource Talmud Bavli,he,"ר""ש פוטר בנשים מפני שמצות עשה שהזמן גרמא הוא וכל מצות עשה שהזמן גרמא נשים פטורות",hebmorph-standard,86.28189
60,--,Ibn Ezra on Psalms 37:27:2,Ibn Ezra on Psalms -- Daat,he,ועשה טוב - מצות עשה. ,hebmorph-standard,133.51468
61,--,Pesachim 95a:11,William Davidson Edition - Aramaic,he,ואין לי אלא מצות לא תעשה שניתק לעשה מצות לא תעשה גמור מנין תלמוד לומר ועצם לא ישברו בו מה הפרט מפורש מצות עשה ולא תעשה שניתק לעשה ולא תעשה גמור אף כל מצות עשה ולא תעשה שניתק לעשה ולא תעשה גמור,aggresive-ngram,17.826675
62,--,Pesachim 95a:10,William Davidson Edition - Aramaic,he,ואין לי אלא מצות עשה מצות לא תעשה מנין תלמוד לומר לא ישאירו ממנו עד בקר,hebmorph-standard,88.31122
63,--,Ikar Tosafot Yom Tov on Mishnah Oholot 18:4:2,On Your Way,he,שכל אכילת קדשים מצות עשה הוא. הר''מ. ועתוי''ט:,hebmorph-standard,83.29918
64,--,Rashi on Shevuot 17b:29:1,Vilna Edition,he,זהו מצות עשה - ששנויה התם:,hebmorph-standard,116.79093
65,--,Sukkah 28a:12,Wikisource Talmud Bavli,he,הי קרא והי הלכתא ותו קרא למה לי הלכתא למה לי הא סוכה מצות עשה שהזמן גרמא וכל מצות עשה שהזמן גרמא נשים פטורות,hebmorph-standard,87.958084
66,--,Exodus 29:2,Tanach with Text Only,he,ולחם מצות וחלת מצת בלולת בשמן ורקיקי מצות משחים בשמן סלת חטים תעשה אתם,ngram,28.299747
67,--,Eruvin 27a:5,William Davidson Edition - Aramaic,he,וכללא הוא דכל מצות עשה שהזמן גרמא נשים פטורות הרי מצה שמחה והקהל דמצות עשה שהזמן גרמא הוא ונשים חייבות,ngram,31.500397
68,--,Rashi on Berakhot 12b:20:1,Vilna Edition,he,עול מצות - ועשיתם את כל מצותי:,hebmorph-standard,100.10652
69,--,Mishnah Horayot 2:4,"Mishnah, ed. Romm, Vilna 1913",he,אין חייבין על עשה ועל לא תעשה שבמקדש. ואין מביאין אשם תלוי על עשה ועל לא תעשה שבמקדש. אבל חייבין על עשה ועל לא תעשה שבנדה. ומביאין אשם תלוי על עשה ועל לא תעשה שבנדה. איזו היא מצות עשה שבנדה פרוש מן הנדה. ומצות לא תעשה לא תבא אל הנדה:  ,ngram,30.13894
70,--,Ibn Ezra on Psalms 34:15:1,Ibn Ezra on Psalms -- Daat,he,סור מרע - מצות לא תעשה ועשה טוב מצות עשה.,hebmorph-standard,83.45671
71,--,Ibn Ezra on Psalms 89:32:1,Ibn Ezra on Psalms -- Daat,he,אם חקתי - מצות לא תעשה ומצותי מצות עשה.,hebmorph-standard,83.4221
72,--,Shevuot 17b:29,Wikisource Talmud Bavli,he,זו היא מצות עשה שבמקדש שאין חייבין עליה,hebmorph-standard,93.54071
73,--,Leviticus 4:22,Tanach with Nikkud,he,אשר נשיא יחטא ועשה אחת מכל־מצות יהוה אלהיו אשר לא־תעשינה בשגגה ואשם,ngram,28.379133
74,--,"Mishneh Torah, First Fruits and other Gifts to Priests Outside the Sanctuary 12:1",Wikisource Mishneh Torah,he,מצות עשה לפדות כל אדם מישראל פטר חמור בשה ואם לא רצה לפדותו מצות עשה לעורפו שנאמר ופטר חמור תפדה בשה ואם לא תפדה וערפתו ושתי מצות אלו נוהגות בכל מקום ובכל זמן ומצות פדייה קודמת למצות עריפה.,ngram,29.414467
