Score,Ref,Version,Lang,Content,Field
61.28531,Rosh Hashanah 3a:1,William Davidson Edition - Aramaic,he,וישמע הכנעני מלך ערד מה שמועה שמע שמע שמת אהרן ונסתלקו <b>ענני</b> <b>כבוד</b> וכסבור ניתנה רשות להלחם בישראל והיינו דכתיב ויראו כל העדה כי גוע אהרן ,aggresive-ngram
80.00406,Rashi on Sukkah 11b:15:1,Vilna Edition,he,<b>ענני</b> <b>כבוד</b> היו - סוכות שאמר הכתוב שהושיבם במדבר:,aggresive-ngram
64.74867,Perek Shirah 2:7,Torat Emet 357,he,"[<b>ענני</b> <b>כבוד</b>] אומרים . אף ברי יטריח עב יפיץ ענן אורו: (איוב לז יא)
",aggresive-ngram
7.06897,"Otzar Midrashim, Aharon, Introduction 2","Otzar Midrashim, New York, 1915",he," המדרש מתאמץ לבאר חטא אהרן ומשה בימי מריבה, ואיך משה לא רצה לגלות לאהרן כי ימות בהר ההר רק ע״י רמזים, אף כי מפורש בכתוב כי ה' אמר אל משה ואל אהרן ״יאסף אהרן אל עמיו״ (במדבר כ״א כ״ד). המחבר יאמר ג״כ כי <b>ענני</b>",original
145.32332,Rashi on Leviticus 23:43:1,On Your Way,he,"כי בסכות הושבתי. <b>ענני</b> <b>כבוד</b>:

",aggresive-ngram
8.942986,Rashi on I Kings 18:37:1,On Your Way,he,"<b>ענני</b> ה' <b>ענני</b> . <b>ענני</b> באש , ( ובמים ) <b>ענני</b> במטר , כך תרגם יונתן  ורבותינו אמרו ( ברכות ט ב ) : <b>ענני</b> באש , <b>ענני</b> שלא יאמרו מעשה כשפים הם : ",original
8.358161,"Shney Luchot HaBrit, Bamidbar, Torah Ohr 90",Shney Luchot Habrit by Rabbi Eliyahu Munk,en,". Whenever G'd wanted the camps to move, the columns of cloud containing the letters would rise from the ark, and the four <b>ענני</b> <b>הכבוד</b>, clouds depicting the Presence of G'd's glory on which the letters א-י-י, ב-צ-ע, ר-ח-ק, מ-ק-ב, were inscribed would start moving. So far the Tziyoni.",original
8.358161,"Tur HaAroch, Leviticus 23:43:1","Perush al ha-Torah, Hanover, 1838",he,"כי בסוכות הושבתי את בני ישראל. פירש""י <b>ענני</b> <b>הכבוד</b>. וכתב הרמב""ן מה שאמר בסוכות סתם ולא פירש בסוכות של עננים מפני שמפורש כבר כי ענן ה' עליהם יומם ועמוד אש לילה ולכך לא הוצרך לפרש וממילא הוי פי' כי",original
23.174072,Shabbat 64b:13,William Davidson Edition - Aramaic,he, רבי <b>ענני</b> בר ששון משמיה דרבי ישמעאל אמר הכל <b>ככבול</b>,ngram
8.667558,I Kings 18:37,Tanach with Text Only,he,<b>ענני</b> יהוה <b>ענני</b> וידעו העם הזה כי־אתה יהוה האלהים ואתה הסבת את־לבם אחרנית,original
4.2517056,"Mei HaShiloach, Volume I, Numbers, Chukat 5","Mei HaShiloach; Publication of Sifrei Izhbitza Radzin, Bnei Brak 2005.",he," שהיתה מפורשת להם והיו הולכים כמו שהבינו מענני הכבוד, אך בעת שנסתלקו <b>ענני</b> <b>הכבוד</b>, אז התחילו להתנהג עצמם עפ""י כללים מד""ת וכמו שעתה בזמן שבהמ""ק חרב אין לו להקב""ה אלא ד' אמות של הלכה בלבד (ברכות ח'.), ואז",hebmorph-exact
9.322687,Rashi on Sanhedrin 26b:56:1,Wikisource Rashi,he,עני מרי - <b>ענני</b> אדוני:,original
79.951256,Kitzur Baal Haturim on Numbers 33:5:1,On Your Way,he,"בסכות ששם נסתככו <b>בענני</b> <b>כבוד</b>:

",aggresive-ngram
4.948279,Midrash Tanchuma 2:8:1,Tsel Midrash Tanchuma,he," שש משזר. ואכסך משי (שם), אלו <b>ענני</b> <b>הכבוד</b>, שנאמר, לא ימיש עמוד הענן (שמו' יג כב), וכנגדן יריעות עזים. ואעדך עדי (יחז' טז יא), זו פורפירה, וכנגדן ארון וזרו. ואתן נזם (שם שם יב), וכנגדו חח ונזם. ועטרת",original
64.00324,"Otzar Midrashim, Perek Shirah ('Chapter of Song') 1:10","Otzar Midrashim, New York, 1915",he,"<b>ענני</b> <b>כבוד</b> מה הם אומרים? אף ברי יטריח עב יפיץ ענן אורו (איוב ל""ז י""א).",aggresive-ngram
69.08301,Taanit 9a:10,William Davidson Edition - Aramaic,he,מת אהרן נסתלקו <b>ענני</b> <b>כבוד</b> שנאמר וישמע הכנעני מלך ערד מה שמועה שמע שמע שמת אהרן ונסתלקו <b>ענני</b> <b>כבוד</b> וכסבור ניתנה לו רשות להלחם בישראל והיינו דכתיב ויראו כל העדה כי גוע אהרן,aggresive-ngram
11.183782,"Chizkuni, Leviticus 23:42:1",Chizkuni,he, המצות ונאמר חמשה עשר בחג הסוכות מה להלן לילה הראשון חובה מכאן ואילך רשות אף כאן.בסכת תשבו שבעת ימים כנגד <b>ענני</b> <b>הכבוד</b>.,original
56.45728,Sukkah 11b:15,Wikisource Talmud Bavli,he,"הניחא למ""ד <b>ענני</b> <b>כבוד</b> היו אלא למ""ד סוכות ממש עשו להם מאי איכא למימר דתניא (ויקרא כג, מג) כי בסוכות הושבתי את בני ישראל <b>ענני</b> <b>כבוד</b> היו דברי ר' אליעזר ר""ע אומר סוכות ממש עשו להם הניחא לר""א אלא לר""ע מאי איכא למימר",aggresive-ngram
12.049148,Malbim on II Samuel 23:23:1,On Your Way,he,והיה <b>נכבד</b> מצד <b>הכבוד</b> ,aggresive-ngram
64.74867,Rashi on Taanit 9a:10:1,Vilna Edition,he,ונסתלקו <b>ענני</b> <b>כבוד</b> - ענני רקיע וענני עשן ושאר עננים אינן של כבוד:,aggresive-ngram
56.655087,Rashi on Yevamot 72a:2:2,Vilna Edition,he,ואיבעית אימא - משום הכי לא נשבה כי היכי דלא ניבדרו <b>ענני</b> <b>כבוד</b> שהיו מקיפין ולא היתה חמה יכולה ליכנס:,aggresive-ngram
22.046333,Haamek Davar on Exodus 18:9:1,"Sefer Torat Elohim, Vilna 1879",he,"על כל הטובה וגו׳. היינו <b>הכבוד</b> והגדולות שעשה לשעה. כמו <b>העננים</b> והמן ובאר:
",ngram
11.341607,Gur Aryeh on Bamidbar 21:4:1,OYW,he,"שבע מסעות. פירוש, (כו') מפני כי במוסרה עמדו עליהם בני לוי והרגום מפני שחזרו לאחוריהם (רש""י דברים י, ו), והוצרך לישראל לשוב לפנים ולא לאחור, ומאחר שהוצרכו לשוב, הספידו את אהרן כאילו שם מת, שהוא גרם להם החזרה ההיא, שבמיתתו נסתלקו <b>ענני</b> <b>הכבוד</b> (שם) :",original
4.940644,Jerusalem Talmud Yoma 2a:1,Mechon Mamre Talmud Yerushalmi,he, מת אהרן והלא בהר ההר מת הדא הוא דכתיב (במדבר לג) ויעל אהרן הכהן אל הר ההר על פי ה' וימת שם אלא מכיון שמת אהרן נסתלקו <b>ענני</b> <b>הכבוד</b> ובקשו הכנענים להתגרות בם הדא הוא דכתיב (במדבר כא) וישמע הכנעני מלך ערד יושב הנגד כי בא ישראל דרך האתרים וילחם בישראל מהו דרך האתרים כי מת,original
8.506206,"Otzar Midrashim, Aharon, And These are the Generations of Aharon and Moshe 8","Otzar Midrashim, New York, 1915",he," אהרן <b>ענני</b> <b>הכבוד</b> ותדע לך שכיון שנאסף אהרן ותקצר נפש העם בדרך (במדבר כ״א ד'), שהיתה השמש שוזפת עליהם (עי' סוף מדרש פטירת אהרן להלן). בזכות מרים היה הבאר שכיון שנאספה מרים מה כתיב ולא היה מים לעדה וגו' הא למדת שבזכות שלשתן היו ישראל מתפרנסים, אשריהם.",original
4.292265,"Bach, Orach Chaim 625:2:1","Tur Orach Chaim, Vilna, 1923",he," בלמען ידעו על הידיעה של יציאת מצרים ואח""כ הוקשה לו לפי זה אם כן היאך ימשך מישיבת הסוכה התכלית המכוון מן המצוה דהיינו שיזכרו יציאת מצרים ואמר והסוכות שאומר הכתוב שהושבנו בהם הם <b>ענני</b> <b>הכבוד</b> וכו' כלומר ודאי",original
11.310351,Gur Aryeh on Bamidbar 21:1:1,OYW,he,"שמע שנסתלקו <b>ענני</b> <b>הכבוד</b>. דכפשוטו אין לפרש, דאם כן לא הוי למכתב לשון ""וישמע"", דזה הלשון משמע ששמע שמועה שהיה דבר חידוש, אבל מה שישראל באו דרך האתרים - אין זה דבר חידוש שיאמר, דבודאי ידע לפני זה כי",original
21.38918,"Rabbeinu Bahya, Bereshit 2:6:2","Midrash Rabbeinu Bachya [ben Asher]. Warsaw, 1878",he,"וע""ד המדרש אלו <b>ענני</b> <b>כבוד</b> שהיו מתגברים ועולין, ולפי המדרש יהיה מן הארץ הנזכרת בפסוק ראשון והתגברות <b>ענני</b> <b>כבוד</b> רמז לקבלת שפע <b>הכבוד</b> שהוא מקבל מאת הש""י, וזהו שדרז""ל בענין דשאים באותה שעה פתח שר העולם ואמר",ngram
9.779938,Gur Aryeh on Bamidbar 33:38:1,OYW,he,""". אבל כאן שלא הזכיר כלל המלחמה, רק השמיעה, ותו לא מידי, אם כן אין הכתוב בא להזכיר המלחמה, רק מיתת אהרן, והנמשך מן מיתת אהרן מה שגרמה, לכך אמר ""וישמע הכנעני"", ששמע מיתת אהרן ונסתלקו <b>ענני</b> <b>הכבוד</b>, וזהו",original
9.050387,Rashi on Bava Kamma 49b:9:1,Vilna Edition,he,עני מורי - <b>ענני</b> אדוני:,original
28.268044,Ibn Ezra on Numbers 12:9:1,On Your Way,he,וילך. <b>הכבוד</b> והעד <b>והענן</b> סר,infreq
24.229752,Ibn Ezra on Numbers 11:17:1,On Your Way,he,וירדתי. <b>הכבוד</b> ירד באש בתוך <b>הענן</b>,infreq
56.22299,Ikar Siftei Hachamim on Deuteronomy 23:13:1,On Your Way,he,"וא""ת והלא משמת אהרן נסתלקו <b>ענני</b> <b>כבוד</b> כדפרש""י בפ' חקת. וי""ל אין מוקדם ומאוחר בתורה וזה נאמר קודם מיתת אהרן:",aggresive-ngram
9.27799,Metzudat Zion on I Kings 2:30:1,On Your Way,he,"<b>ענני</b>. מלשון עניה ותשובה:
",original
9.057032,Rashi on Menachot 17a:17:1,Wikisource Rashi,he,עני מרי - <b>ענני</b> אדוני:,original
11.144214,Ritva on Rosh Hashanah 3a:1,"Chiddushei HaRitva, Konigsberg, 1858.",he,וישמע הכנעני וכו'. פי׳ בתוס׳ דתרי קראי נינהו חד בפ׳ חקת דכתיב וישמע כו׳ ולא דרשינן ההוא קרא דהתם כתיב דשמע כי בא ישראל ואידך קרא דרשינן דכתיב בפ׳ מסעי וישמע וכו׳ דההוא קרא לא כתיב מה שמועה שמע ועל כרחיך הוא מיתת אהרן לעיל מיניה הוא דשמע שמת אהרן ונסתלקו <b>ענני</b> <b>הכבוד</b>: ,original
47.919342,Exodus 40:35,Tanach with Ta'amei Hamikra,he,ולא־יכל משה לבוא אל־אהל מועד כי־שכן עליו <b>הענן</b> <b>וכבוד</b> יהוה מלא את־המשכן,hebmorph-standard
8.530426,Rashi on Numbers 20:29:3,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,he," כי גוע. אוֹמר אני שׁהמתרגּם דּהא מית טוֹעה הוּא, אלּא אם כּן מתרגּם ויּראוּ ואתחזיאוּ, שׁלּא אמרוּ רבּוֹתינוּ כּי זה משׁמּשׁ בּלשׁוֹן דּהא אלּא על מדרשׁ שׁנּסתּלּקוּ <b>ענני</b> <b>הכבוֹד</b>, וכדאמר רבּי אבהוּ (ראש השנה ג'), אל תּקרי ויּראוּ, אלּא ויּראוּ, ועל לשׁוֹן זה נוֹפל לשׁוֹן דּהא, לפי שׁהיא נתינת טעם למה שּׁלּמעלה הימנּוּ — למּה",original
64.254845,"Siddur, Sefard 3:7:24",Torat Emet 357,he," <b>ענני</b> <b>כבוד</b> אומרים אף ברי יטריח עב יפיץ ענן אורו: (איוב לז יא) 
",aggresive-ngram
11.141622,Metzudat Zion on I Samuel 2:30:2,On Your Way,he,"יקלו. הוא הפך <b>הכבוד</b>:
",aggresive-ngram
11.700284,Ibn Ezra on Habakkuk 3:5:1,Ibn Ezra on Habakkuk -- Daat,he,לפניו - לפני <b>הכבוד</b> או הארון ששם <b>הכבוד</b>. ,aggresive-ngram
7.1757765,Shemot Rabbah 26:3,Daat Shemot Rabbah,he," ירא אלהים. בחר לנו אנשים מהו אנשים? אנשים של חכמה וביראת חטא. וצא הלחם בעמלק, מיכן אתה למד, שהיו תחת <b>ענני</b> <b>הכבוד</b>, שאין אומרים צא, אלא למי שהוא שרוי בפנים. ומטה האלהים בידי אמר לו: מטה זה בידי, שאמר",original
9.467433,Shir HaShirim Rabbah 4:5:2,Daat Shir Hashirim Rabbah,he,".   המן בזכות משה.  הבאר בזכות מרים.  בזכות אהרן <b>ענני</b> <b>הכבוד</b>.  מתה מרים ופסקה הבאר והיו אומרין: לא מקום זרע ותאנה וחזרה. בזכות משה ואהרן.  מת אהרן נסתלקו <b>ענני</b> <b>הכבוד</b>, הדא הוא דכתיב (במדבר כ') ויראו כל",original
9.545724,Psalms 118:5,Tanach with Text Only,he,מן־המצר קראתי יה <b>ענני</b> במרחב יה,original
9.057032,Rashi on Berakhot 59a:7:5,Vilna Edition,he,מנהמי <b>ענני</b> - הומות העננים:,original
9.050387,Ktav Yad Rashi on Menachot 81a:5:1,Wikisource Ktav Yad Rashi,he,עני מרי - <b>ענני</b> מורי:,original
57.29654,Rashi on Isaiah 3:8:3,On Your Way,he,"למרות עיני כבודו . להקניט לפני כבודו ד""א <b>עניני</b> <b>כבודו</b> :
",aggresive-ngram
11.980625,Ibn Ezra on Proverbs 4:8:2,Ibn Ezra on Proverbs -- Daat,he,<b>תכבדך</b> - תשימך במעלת <b>הכבוד</b>. ,aggresive-ngram
