Score,Ref,Version,Lang,Content,Field
428.2955,Mishnah Menachot 7:4,Sefaria Community Translation,en,"] become invalid by being left overnight.  The child of a <b>thanksgiving</b>-<b>offering</b>, or its substitute, and one who separates a <b>thanksgiving</b>-<b>offering</b>, loses it and then separates another in its place, these",aggresive-ngram
395.75275,Psalms 145:16,The Holy Scriptures: A New Translation (JPS 1917),en,"Thou openest Thy hand, And satisfiest every <b>living</b> <b>thing</b> with favour.",aggresive-ngram
41.2421,Leviticus 7:15,The Holy Scriptures: A New Translation (JPS 1917),en,And the flesh of the sacrifice of his peace-<b>offerings</b> for <b>thanksgiving</b> shall be eaten on the day of his <b>offering</b>; he shall not leave any of it until the <b>morning</b>.,ngram
38.849194,"Chizkuni, Leviticus 1:3:4","Chizkuni, translated and annotated by Eliyahu Munk",en,"לרצונו, “in order to find favour in His eyes.” The reason is that this is a voluntary offering, not a <b>thanksgiving</b> <b>offering</b> or a guilt or sin offering, all of which are mandatory offerings.",hebmorph-standard
49.356277,Leviticus 7:12,The Holy Scriptures: A New Translation (JPS 1917),en,"If he <b>offer</b> it for a <b>thanksgiving</b>, then he shall <b>offer</b> with the sacrifice of <b>thanksgiving</b> unleavened cakes <b>mingled</b> with oil, and unleavened <b>wafers</b> spread with oil, and cakes <b>mingled</b> with oil, of fine flour soaked.",aggresive-ngram
64.60794,Leviticus 7:13,The Holy Scriptures: A New Translation (JPS 1917),en,With cakes of leavened bread he shall present his <b>offering</b> with the sacrifice of his peace-<b>offerings</b> for <b>thanksgiving</b>.,ngram
33.21213,Mishnah Chullin 2:10,Eighteen Treatises from the Mishna,en,"When a person slaughters an animal [for profane use out of the temple] as a burnt offering or [other] sacrifice, or as a doubtful sin offering, or as a Paschal sacrifice, or as a <b>thanksgiving</b>",hebmorph-standard
477.7801,Psalms 116:13,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	The cup of salvations [i.e., the libations for the <b>thanksgiving</b> <b>offerings</b> that I vowed (viz. verse 17)] shall I lift, and in the name of the L rd shall I call [(thanking You for this salvation)].",aggresive-ngram
37.36746,Psalms 116:17,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	To You shall I sacrifice an <b>offering</b> of <b>thanksgiving</b> [(for the miracles <b>that</b> You wrought for me)], and in the name of the L rd will I call.",ngram
37.306934,Psalms 50:23,The Holy Scriptures: A New Translation (JPS 1917),en,Whoso <b>offereth</b> the sacrifice of <b>thanksgiving</b> honoureth Me; and to him <b>that</b> ordereth his way aright Will I show the salvation of God.',aggresive-ngram
17.057957,Daf Shevui to Megillah 18a:6,Daf Shevui,en,"If Aaron blessed the people right after <b>offering</b> the sacrifices, then why don’t we put the priestly blessing right after the blessing over worship?The problem with this is the verse we used to show",hebmorph-standard
17.164198,Megillah 18a:3,Daf Shevui,en,"What was their reason for saying the priestly blessing after <b>thanksgiving</b>? Because it is written, “And Aaron lifted up his hands toward the people and blessed them and he came down from <b>offering</b> the sin-<b>offering</b> and the burnt-<b>offering</b> and the peace-offerings” (Leviticus 9:22).",hebmorph-standard
39.832657,Megillah 18a:2,Sefaria Community Translation,en," comes, thanksgiving comes, as it is said, ""He who sacrifices a <b>thanksgiving</b> <b>offering</b> shall honor me (Psalms 50:23).""",hebmorph-standard
360.88986,Megillah 18a:5,Sefaria Community Translation,en,"[Therefore, shouldn't it] be said after [Temple] service? You should not think that, as it is written, ""He who sacrifices a <b>thanksgiving</b> <b>offering</b> (Psalms 50:23) [<b>meaning</b>, <b>thanksgiving</b> comes right after sacrifice].""",aggresive-ngram
36.59973,Mishnah Menachot 6:5,Sefaria Community Translation,en," twelve cakes, except the loaves of the <b>thanksgiving</b> <b>offering</b> and of the Nazirite-offering, which consist of ten cakes. ",hebmorph-standard
350.68814,Mishnah Shevuot 2:2,Sefaria Community Translation,en," <b>thanksgiving</b> <b>offerings</b>, and by song. The court walks [around the area being added] and two <b>thanksgiving</b> <b>offerings</b> after them, and all of Israel after them. The inner [offering] was eaten, and the outer",aggresive-ngram
358.19113,Berakhot 38b:12,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,"Perhaps  ""...Who createst many <b>living</b> <b>beings</b> with their wants"" etc. ",aggresive-ngram
37.369644,Numbers 18:11,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And this is for you: the terumah of their gift [-offerings, i.e., what is set apart from the <b>thanksgiving</b> <b>offering</b>, the peace-offerings, and the ram of the Nazirite.] From all the wave-offerings of",hebmorph-standard
379.42865,Mishnah Challah 1:6,Sefaria Community Translation,en," Hillel exempts it.  Loaves for a Todah [<b>thanksgiving</b> <b>offering</b>] and crackers for a Nazirite's offering, that one made for himself are exempt; made to sell them in the marketplace, are obligated.",aggresive-ngram
33.040863,Rashi on Numbers 18:18:2,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,en," יהיה to be extended), in order that you should not say that it shall be to them even as the breast and shoulder of the <b>thanksgiving</b> <b>offering</b>, which may only be eaten during one day and the following night (Sifrei Bamidbar 118; Zevachim 57a).",hebmorph-standard
39.396545,Taanit 7a:1,William Davidson Edition - English,en,"we will recite them both: God of <b>thanksgivings</b>, and: Abundant <b>thanksgivings</b>.",aggresive-ngram
36.008636,Mishnah Menachot 5:1,Sefaria Community Translation,en,"All grain offerings must be offered unleavened, with the exception of the leavened cakes of the <b>thanksgiving</b> <b>offering</b> and the two loaves [of Shavuot] which are offered leavened.   Rabbi Meir says: he",hebmorph-standard
