Id,Relevance,Ref,Version,Lang,Content,Field,Score
17,--,"Tur HaAroch, Leviticus 24:2:1","Tur on the Torah, trans. Eliyahu Munk",en," with the building of the Tabernacle, even though it deals with the lighting of the lights in the menorah. The paragraph dealing with the construction of the menorah in Exodus 27 was mentioned there",ngram,19.246016
18,--,Numbers 4:9,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And they shall take a blue cloth and cover the menorah of lighting and its lamps, and its tongs, and its snuff-dishes [see Exodus 25:32] and all its oil vessels wherewith they minister unto it.",ngram,26.10586
19,--,Pirkei Avot 4:6,Open Mishnah,en,Rabbi Yosi says: One who honors the Torah will find themselves honored by others. One who desecrates the Torah will find themselves dishonored by others.,aggresive-ngram,12.796487
20,--,Leviticus 2:4,The Rashi chumash by Rabbi Shraga Silverstein,en," [ten] unleavened wafers spread with oil. [It may be ""second"" or ""third"" oil (and does not require the first oil that comes out of the olive as the menorah does.)]",ngram,15.751561
21,--,Leviticus 6:6,The Rashi chumash by Rabbi Shraga Silverstein,en,"	A perpetual fire [the fire called ""perpetual"" (Exodus 27:20), that by which the menorah is kindled] shall be burning on the [outer] altar; it shall not go out [One who extinguishes the altar fire transgresses two negative commandments.]",ngram,29.181055
22,--,"Tur HaAroch, Exodus 25:39:1","Tur on the Torah, trans. Eliyahu Munk",en," ככר זהב טהור, “one talent of pure gold.” Rashi explains that the Torah means that the menorah including all its auxiliary vessels, should weigh neither more nor less than one talent of gold",ngram,15.887067
23,--,Numbers 8:4,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And this was the work of the menorah [""this,"" as pointed out by the L-rd to Moses, who had difficulty in visualizing it]: [It was made of one talent of] beaten gold, from its base [the thickest part",ngram,26.482916
24,--,Numbers 8:3,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And Aaron did so. He kindled its lamps towards the face of the menorah, as the L-rd had commanded Moses.",ngram,27.09349
25,--,Numbers 8:2,The Rashi chumash by Rabbi Shraga Silverstein,en,"	Speak to Aaron and say to him: When you kindle the lamps (of the menorah), towards the face [the central shaft] of the menorah shall the seven lamps light [i.e., shall their light (by manipulation of the wicks) be directed (so that people not say that He needs the menorah for its light)].",ngram,38.606503
26,--,Numbers 8:1,The Rashi chumash by Rabbi Shraga Silverstein,en,"	[The L-rd, beholding Aaron's distress at his exclusion and that of his tribe from the inauguration of the altar (in contrast to the participation of the chiefs of all the other tribes) said to him: Your share (the kindling of the menorah) is greater than theirs.] And the L-rd spoke to Moses, saying:",ngram,17.847116
27,--,Mishnah Menachot 8:4,Sefaria Community Translation,en, them again. This is the third .  The first [oil] is fit for the menorah [Temple candelabrum] and the others for grain offerings.  The second olive crop is when he picks them at roof-level and he pounds,ngram,19.172218
28,--,Exodus 40:24,The Rashi chumash by Rabbi Shraga Silverstein,en,	And he put the menorah in the tent of meeting opposite the table on the side of the mishkan south.,ngram,31.987585
29,--,"Mishneh Torah, The Chosen Temple 3:11",Sefaria Community Translation,en,There was a stone in front of the Menorah with three steps [cut] in it on which the High Priest would stand and set up the lamps and he would rest the tweezers and oil vessels etc. on it when setting them up.,ngram,17.023582
30,--,Akeidat Yitzchak 49:13,Akeydat Yitzchak by Eliyahu Munk,en,"The menorah of the spiritual forces in our world is represented by Torah. It guarantees meshivat nefesh, (Psalms 19,8-11), the return to eternal life by the soul. The six arms are mentioned",ngram,16.785767
31,--,"Mishneh Torah, The Chosen Temple 3:12",Sefaria Community Translation,en," other Temple vessels were placed lengthwise except the Ark which was placed with its long axis parallel to the width of the Temple and the lamps of the Menorah (but not the Menorah itself --translator) which were placed parallel to the width of the Temple, from north to south.",ngram,21.505396
32,--,Mishnah Beitzah 2:6,The Mishna with Obadiah Bartenura by Rabbi Shraga Silverstein,en," this is the halachah.] And a menorah is not set up on yom tov. If a menorah of linked sections came apart, it is not set up again; for this is like building, and (interdicted) ""building"" obtains with",ngram,15.372402
33,--,Sforno on Numbers 8:2:2,"Eliyahu Munk, HaChut Hameshulash",en,"אל מול פני המנורה, facing the lamp on the center shaft; this means that the wick is to be inclined towards this center shaft so that the flames will point in this direction from the respective sides of the menorah.  Then, and only then,",infreq,12.356045
34,--,Exodus 35:14,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And the menorah of lighting and its implements [tongs and snuff-dishes], and its lamps [cups into which the oil and wicks were put], and the oil for lighting. [This, too, required ""wise of heart,"" its processing being different from that of other oils.]",ngram,15.499719
35,--,Daf Shevui to Megillah 21b:14,Daf Shevui,en,"The menorah was shaped so that the three branches on either side of the middle branch faced the middle one, and the middle one was drawn in to face the Holy of Holies, where the Shekhinah, God’s",infreq,12.421251
36,--,"Tur HaAroch, Exodus 27:20:3","Tur on the Torah, trans. Eliyahu Munk",en," not going to provide oil for the menorah, He, being G’d, certainly did not need them to illuminate any space for Him, seeing that He is the source of all illumination. In fact, after the Tabernacle",ngram,16.06308
37,--,"Chizkuni, Leviticus 24:3:1","Chizkuni, translated and annotated by Eliyahu Munk",en,"מחוץ לפרוכת העדות באהל מועד, “outside of the curtain of testimony of the tent of Meeting.” The wording is to teach that the position of the Menorah inside the Sanctuary was relatively closer to the dividing curtain than to the entrance of the Sanctuary.",infreq,12.421251
38,--,Exodus 30:27,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And the table and all of its implements, the menorah and all of its implements, and the incense altar.",ngram,27.291931
39,--,Exodus 35:19,The Rashi chumash by Rabbi Shraga Silverstein,en,"	The mesh vestments for covering the holy [appurtenances (the ark, the table, the menorah, and the altars)], the consecrated garments of Aaron the Cohein, and the garments of his sons for ministering.",ngram,23.972063
40,--,Leviticus 24:4,The Rashi chumash by Rabbi Shraga Silverstein,en,	On the pure [gold] menorah shall he arrange the lamps before the L-rd always.,ngram,43.688858
41,--,Sforno on Exodus 27:20:2,"Eliyahu Munk, HaChut Hameshulash",en,"ויקחו אליך, as the need would arise in the future, after the Tabernacle had been completed. The people should not think that donating oil for the Menorah now was the only time that this commandment",ngram,15.39959
42,--,Akeidat Yitzchak 67:50,Akeydat Yitzchak by Eliyahu Munk,en,"Psalm 67, which is recited when we count the Omer, contains forty nine words, paralleling the symbolism inherent in the seven arms of the menorah, candelabra in the tabernacle.",ngram,18.831781
43,--,Exodus 40:4,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And you shall bring the table and make its arrangement [the two arrangements of the show bread (see Leviticus 24:5-6)], and you shall bring the menorah and you shall light its lamps.",ngram,19.494236
44,--,"Mishneh Torah, The Chosen Temple 3:8",Sefaria Community Translation,en,"The six lamps which are attached to the six branches all point towards the middle lamp which is on the stem of the Menorah, and this middle lamp points towards the Holy of Holies and is called the ""Western Lamp.""",ngram,22.452177
45,--,Leviticus 24:2,The Rashi chumash by Rabbi Shraga Silverstein,en," destined to command, etc."" (the actual command taking place here.) It is mentioned there, in connection with the account of the construction of the tabernacle, only to explain the function of the menorah.]",ngram,15.886809
46,--,Leviticus 24:3,The Rashi chumash by Rabbi Shraga Silverstein,en,"	Outside the parocheth, [which is before] the Testimony [i.e., the ark], in the tent of meeting, shall Aaron arrange it (the menorah) [so that it burn] from evening until morning before the L-rd continually, an eternal statute throughout your generations.",ngram,23.471643
47,--,Sforno on Numbers 8:4:1,"Eliyahu Munk, HaChut Hameshulash",en,"וזה מעשה המנורה מקשה, the very composition of the menorah as a single chunk of gold, with all its lights facing the lamp on the central shaft, symbolises this united endeavour to serve G’d, i.e. to",ngram,18.642511
48,--,"Mishneh Torah, The Chosen Temple 3:4",Sefaria Community Translation,en," golden Menorah must be one talent of gold, including the candles, and hammered out solid while [in the case of Menorahs made of] other metals we do not care about the weight, and it is Kosher even if it is hollow.",ngram,17.485628
49,--,"Mishneh Torah, The Chosen Temple 3:7",Sefaria Community Translation,en,The seven branches of the Menorah each impede each other and the seven lamps impede each other whether it is made of gold or other metals and all of the lamps are fastened to the branches.,ngram,23.400248
50,--,"Mishneh Torah, The Chosen Temple 3:6",Sefaria Community Translation,en,"The tongs, the pans, and the oil vessels are not part of the talent [of gold] as it says [in the commandment to make a Menorah] ""pure gold,"" then repeats itself and says ""the tongs and the pans of",ngram,24.951998
51,--,"Mishneh Torah, The Chosen Temple 3:1",Sefaria Community Translation,en,"The Menorah's shape is described explicitly in the Torah, and there were four cups, two knobs, and two flowers on the stem as it says ""and on the Menorah there were four cups, decorated with its knobs and its flowers."" There was a third flower near the leg as it says ""from its leg to its flower.""",ngram,22.04734
52,--,Rashbam on Exodus 25:37:1,"Eliyahu Munk, HaChut Hameshulash",en," also each other. [the word פניה refers to the table standing across from the Menorah which would be  indirectly illuminated by these seven lights.] This same point is repeated in Numbers 8,2 making sure we understand that the lights of the Menorah illuminated the breads on the table opposite it.",ngram,15.979297
53,--,Exodus 25:35,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And a bulb under the two branches from it [the one piece of gold], and a bulb under the (next) two branches from it, and a bulb under the (next) two branches from it, (thus) for (all) the six branches that project from the menorah.",ngram,15.645782
54,--,"Chizkuni, Numbers 4:47:2","Chizkuni, translated and annotated by Eliyahu Munk",en,"ועבודת משא, “and the work of carrying;” a reference to the table, the Ark, the menorah, and the two altars carried by the Kehatites.",ngram,22.1933
55,--,Sforno on Exodus 28:3:2,"Eliyahu Munk, HaChut Hameshulash",en,"ועשו את בגדי אהרן, not only should they build the Tabernacle, provide oil for the Menorah, but they should also fashion the garments to be worn by Aaron, etc.",ngram,19.154732
56,--,Exodus 31:8,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And the table and its implements, and the menorah [made of] pure [gold], and all its implements, and the incense altar.",ngram,26.107145
57,--,Leviticus 1:16,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And he shall remove its crop with its entrails, and he shall cast it beside the altar on the east [of the ramp], in the place of the ashes [removed from the altar and from the menorah].",ngram,23.736721
58,--,Mishnah Tamid 6:1,Sefaria Community Translation,en,They [the two priests] began to ascend the steps of the vestibule.    Those who had won the right to remove the ashes from the inner altar and from the Menorah went before them. The one who won the,ngram,25.36442
59,--,Akeidat Yitzchak 49:2,Akeydat Yitzchak by Eliyahu Munk,en,"Midrash Shemot Rabbah 38, comments ""when G'd instructed Moses regarding the construction of the menorah, Moses questioned ""can Israel do this?"" G'd replied ""any ordinary individual in Israel is able",ngram,16.052267
60,--,II Chronicles 4:21,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	And the flowers [(of the menorah)] and the lamps [(the cups for the oil and wicks)] and the tongs [(for lifting the wicks)] (he made) of gold, the purest gold.",ngram,22.390888
61,--,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 40a:21,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,The ignorant. ,aggresive-ngram,13.75125
62,--,Exodus 26:35,Sefaria Community Translation,en,"	And you shall place the table outside the parocheth, and the menorah opposite the table on the southern side of the tabernacle; and the table shall you place on the northern side.",ngram,26.716742
63,--,Rashbam on Exodus 31:10:1,"Eliyahu Munk, HaChut Hameshulash",en,"בגדי השרד, hanging protective curtains which would be draped over the furnishings of the Tabernacle, such as the Table, The Ark, and the Menorah, as detailed in Parshat Bamidbar. (Numbers 4,6; 4,13; 4,8) These fabrics had been plaited prior to their serving as protective covers.",infreq,12.356045
64,--,Rashi on Numbers 8:2:1,Sefaria Community Translation,en,Why is the section dealing with the menorah juxtaposed to the section dealing with the (dedication of) princes (of each tribe)? Because when Aaron saw the dedication of each prince his mind grew weak,ngram,19.520443
65,--,"Chizkuni, Exodus 25:31:1","Chizkuni, translated and annotated by Eliyahu Munk",en,"ועשית מנורת זהב טהור, “you are to construct a candlestick of pure gold;” the function of this candlestick was to provide light for what was on the table. This is why the Torah reports in Exodus 40,24 that Moses positioned the menorah opposite the table.",ngram,15.793908
66,--,Sforno on Exodus 26:35:1,"Eliyahu Munk, HaChut Hameshulash",en," furnishings, i.e. the Table and the Menorah. The Table would be on the right side and the Menorah on the left [viewed from the perspective of someone entering the sanctuary. Ed.] Proverbs 3,16 refers to this",ngram,16.103031
67,--,"Chizkuni, Leviticus 24:4:1","Chizkuni, translated and annotated by Eliyahu Munk",en,"על המנורה הטהורה, “upon the pure Menorah according to Rash,i as he understood the Sifra, seeing that the priest kindling the lamps on the Menorah did so without using tools such as matches, etc., it",ngram,18.740261
68,--,Exodus 30:7,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And Aaron shall smoke incense upon it every morning. When he cleans the lamps [the cups of the menorah (He would clean them of their ashes every morning)], he shall smoke it.",ngram,29.58054
69,--,Exodus 39:37,The Rashi chumash by Rabbi Shraga Silverstein,en,"	The pure menorah, its lamps — the lamps of the arrangement (27:21) — and all its implements and the oil for lighting.",ngram,23.393084
70,--,"Mishneh Torah, The Chosen Temple 1:7",Sefaria Community Translation,en,"The Menorah belongs on the south side, on your left as you enter, and the table --which holds the show-bread -- on the right. Both of them are just outside the inner sanctum. The incense altar goes",ngram,15.798933
71,--,Sifrei Bamidbar 59:1,Sifrei by Rabbi Shraga Silverstein,en," across all of the menorah (i.e., from all directions); it is, therefore, written (Bamidbar 8:2) ""towards the face (the central shaft) shall the seven lamps light"" — that the lamps parallel the menorah",ngram,19.274725
72,--,Shabbat 22b:2,Sefaria Community Translation,en," western light [of the menorah, in which he [the kohen] places a measure of oil equal to the others, yet from it he lights and with it he concludes!  Here, since the candles are fixed [in the menorah, it",ngram,19.402124
73,--,Akeidat Yitzchak 68:32,Akeydat Yitzchak by Eliyahu Munk,en,"(2)	Similarly, once the menorah service has been mentioned, the service of the shulchan, table, is mentioned also. This is in line with what our sages mention on frequent occasions, ""the menorah is",ngram,16.852621
74,--,"Sifra, Emor, Section 13 6",Sifra by Rabbi Shraga Silverstein,en,"6)	""zach"": It must be pure. ""katish"" (""crushed"") R. Yehudah says: There are no ""crushed"" olives except those pounded (in a mortar). ""katish"": (It must be) ""crushed"" for the light (of the menorah) but not for the meal-offerings.",ngram,18.930521
75,--,Daat Zkenim on Exodus 25:31:2,Daat Zekenim translated by Rb. Eliyahu Munk,en,"וירכה, “its base;” this is a reference to the base of the menorah;” its total height was eighteen handbreadths, of which the base with its three legs took up three handbreadths. We have a hint of its",ngram,18.740261
76,--,"Tur HaAroch, Leviticus 24:4:1","Tur on the Torah, trans. Eliyahu Munk",en," יערוך את הנרות לפני ה' תמיד, “he shall arrange the lights before Hashem, continually. He must not arrange everything outside the Tabernacle and then carry the menorah into the Tabernacle.
",ngram,18.930521
