Score,Ref,Version,Lang,Content,Field
73.9485,Rashi on Bava Kamma 68b:9:1,Vilna Edition,he,גנב <b>והקדיש</b> <b>משלם</b> כפל - לבעלים:,hebmorph-standard
31.025864,"Beit Yosef, Orach Chaim 55:3:1","Tur Orach Chaim, Vilna, 1923",he," הנשארים לגמור סדר קדושה וקדיש שכל זה מגמר תפלת י""ח הוא לכך אין ש""ץ אומר <b>קדיש</b> <b>שלם</b> עד אחר סדר קדושה ואותו <b>קדיש</b> <b>שלם</b> חוזר אתפלת י""ח שהרי אומר תתקבל וכן שמעתי שאחד מן הגדולים הורה כך שאם התחילו התפלה בעשרה",hebmorph-standard
17.983,Bava Kamma 68b:9,William Davidson Edition - Aramaic,he,איתיביה רבי יוחנן לריש לקיש גנב <b>והקדיש</b> ואחר כך טבח <b>משלם</b> תשלומי כפל ואינו <b>משלם</b> תשלומי ארבעה וחמשה,ngram
55.47938,"Bach, Orach Chaim 659:1:1","Tur Orach Chaim, Vilna, 1923",he,"ואחר שגמר ההלל אומר <b>קדיש</b> <b>שלם</b> לפי שהוא סיום התפלה וכן בכל יום שיש קרבן מוסף אומר <b>קדיש</b> <b>שלם</b> אחר שגמרו ההלל לאפוקי חנוכה. ומ""ש ומוציאין ב' ספרים נתבאר בסי' תפ""ח: ",hebmorph-standard
43.504658,Rashi on Leviticus 5:16:1,On Your Way,he,"ואת אשר חטא מן <b>הקדש</b> <b>ישלם</b>. קרן וחומש להקדש:
",aggresive-ngram
29.999928,Magen Avraham 559:1,Magen Avraham,he,"ויפסיק בין כל פסוק מעט ובין כל איכה יותר מעט ופסוק האחרון שבכל איכה אומר בקול רם [מהרי""ל] ומברכין לפני איכה על מקרא מגילה (מנהגים) ועמ""ש בסי' ת""ץ וטוב שיחיד יקרא איכה גם ביום [של""ה]: ערבית. אומר <b>קדיש</b> <b>שלם</b> אחר תפל' ערבי' [טור] עמ""ש רסי' תרצ""ג אם חל במ""ש אין מברכין הבנים [מהרי""ל]: 
",hebmorph-standard
11.235275,Rashi on Arakhin 24b:16:1,Wikisource Rashi,he,אינה <b>קדושה</b> ליגאל בגירוע - שהרי יש כאן יובל <b>שלם</b>:,aggresive-ngram
8.568088,"Siddur, Sefard 27:3:54",Torat Emet 357,he,"<b>קדיש</b> <b>שלם</b>
",original
52.820362,Mishnah Berurah 55:19,eu5 text,he,"(יט) <b>הקדיש</b> <b>שלם</b> - וכ""ש החצי קדיש שאחר תפלת י""ח:",hebmorph-standard
31.819729,Mishnah Berurah 55:18,eu5 text,he,(יח) וקדושה - לאו דוקא דאפילו עדיין לא אמרו קדושה כיון שהתחילו להתפלל בקול רם ואפילו רק באבות לבד גומרים אף <b>הקדיש</b> <b>שלם</b>:,hebmorph-standard
31.72634,Magen Avraham 693:1,Magen Avraham,he,"כתוב במנהגים שאומרים <b>קדיש</b> <b>שלם</b> אחר תפלת י""ח קודם קריאת המגיל' וכ""כ מהרי""ל בתשובה סי' נ""ו רוקח, וכ""כ התוס' דף ד' והג""מ דלא כלבוש, ובאגודה כתב בשם רוקח לומר חצי קדיש ובמסכת תענית כתב גבי ט""ב ואומרים ק""ש",hebmorph-standard
44.867817,Mishnah Berurah 559:4,On Your Way,he,"(ד) מתפללין ערבית - בתחלה. ואומר <b>קדיש</b> <b>שלם</b> דהיינו עם תתקבל אחר תפלת ערבית. ואם חל במו""ש אין מברכין הבנים [במקום שנוהגין בזה] מהרי""ל:",hebmorph-standard
8.568088,"Siddur, Sefard 27:7:100",Torat Emet 357,he,"<b>קדיש</b> <b>שלם</b>
",original
8.598952,"Siddur Ashkenaz, Festivals, Sukkot, Hosha'anot, Third Day of Sukkot 25",Daat Siddur Ashkenaz,he,<b>קדיש</b> <b>שלם</b>,original
8.598952,"Siddur, Sefard 17:4:6",Torat Emet 357,he,"<b>קדיש</b> <b>שלם</b>:
",original
8.598952,"Siddur Ashkenaz, Festivals, Sukkot, Hosha'anot, Fifth Day of Sukkot 45",Daat Siddur Ashkenaz,he,<b>קדיש</b> <b>שלם</b>,original
7.437682,Sanhedrin 69b:2,Wikisource Talmud Bavli,he,אימא איילונית היא ואדעתא דהכי לא <b>קדיש</b>,original
59.50714,"Ba'er Hetev on Shulchan Arukh, Orach Chayyim 693:1",Torat Emet 357,he," ואתה קדוש.  ואומרים <b>קדיש</b> <b>שלם</b> בלא תתקבל לאחר קריאת המגילה. מ''א עיין שם: 
",hebmorph-standard
8.56626,"Siddur, Sefard 33:4:60",Torat Emet 357,he,"<b>קדיש</b> <b>שלם</b>
",hebmorph-exact
54.14855,Ibn Ezra on Psalms 78:54:1,Ibn Ezra on Psalms -- Daat,he,ויביאם אל גבול <b>קדשו</b> - <b>ירושלם</b>. ,aggresive-ngram
44.999893,Mishnah Berurah 489:41,On Your Way,he,"(מא) אחר קדיש תתקבל - ר""ל מה שאומרים אחר ויהי נועם ואתה קדוש דאז הוא גמר התפלה דקדיש קמא אינו גומר שאינו <b>קדיש</b> <b>שלם</b>. ויתן לך אומרים אחר הספירה:",hebmorph-standard
15.322741,Rashi on Exodus 21:36:2,On Your Way,he,<b>שלם</b> <b>ישלם</b> שור. נזק <b>שלם</b>: ,infreq
31.558428,Mishnah Berurah 487:9,On Your Way,he,"(ט) וא""א ברכת וכו' - דלא נתקנה אלא מפני המזיקין [וכדלעיל בסימן רס""ח סק""כ במ""ב] ובפסח הוא ליל שמורים ואומרים ויכולו בקול רם <b>וקדיש</b> <b>שלם</b> אחריו [פמ""ג]:",hebmorph-standard
52.289494,"Darchei Moshe, Orach Chaim 423:1:1","Tur Orach Chaim, Vilna, 1923",he, כתב הכלבו זה הכלל כל יום שיש בו מוסף אומרים <b>קדיש</b> <b>שלם</b> ושאין בו מוסף אומרים קדיש זוטא: ,hebmorph-standard
15.83711,Mishnah Berurah 234:7,On Your Way,he, <b>שלם</b> וכו' וכתבו הפוסקים דאם התפללו מנחה סמוך לחשיכה ונמשכו באמירת אבינו מלכנו או שארי תחנונים אחר התפלה עד שחשיכה אין לומר <b>קדיש</b> תתקבל שהתפלה היתה ביום אחר אבל אם אירע שהתפלה עצמה נמשכה בלילה [וכמו תפלת נעילה] אומרים <b>קדיש</b> תתקבל:,infreq
8.56626,"Siddur, Sefard 19:3:55",Torat Emet 357,he,"<b>קדיש</b> <b>שלם</b>
",hebmorph-exact
19.109451,"Ba'er Hetev on Shulchan Arukh, Orach Chayyim 490:5",Torat Emet 357,he," הרביעי.  קאי אחה''מ. וא''א <b>קדיש</b> עד אחר שקר' הרביעי <b>שנשלם</b> מנין הקרואים. ב''י:  

",ngram
