Score,Ref,Version,Lang,Content,Field
106.417404,Rosh Hashanah 16a:3,Sefaria Community Translation,en," before <b>Yom</b> <b>Kippur</b>, it was judged during last years <b>Yom</b> <b>Kippur</b>. If it happened after <b>Yom</b> <b>Kippur</b>, it was judged this past <b>Yom</b> <b>Kippur</b>""",aggresive-ngram
113.55252,Taanit 17a:1,William Davidson Edition - English,en,"only on Rosh HaShana, and on <b>Yom</b> <b>Kippur</b> of Jubilee Years, and in a time of war.",aggresive-ngram
107.51834,Shabbat 114a:10,William Davidson Edition - English,en,"We learned in the mishna that Rabbi Yishmael says: One may fold clothes and make beds on <b>Yom</b> <b>Kippur</b> for Shabbat if <b>Yom</b> <b>Kippur</b> occurs on Friday, and the fats of the sacrifices that were brought on",aggresive-ngram
112.15021,Yoma 2a:1,William Davidson Edition - English,en,"MISHNA: Seven days prior to <b>Yom</b> <b>Kippur</b> the Sages would remove the High Priest, who performs the entire <b>Yom</b> <b>Kippur</b> service, from his house to the Chamber of Parhedrin, a room in the Temple designated",aggresive-ngram
108.08528,Leviticus 16:3,The Rashi chumash by Rabbi Shraga Silverstein,en,"	With this, [(and only on <b>Yom</b> <b>Kippur</b> (29)] shall Aaron come to the holy place: with a young bullock for a sin-offering and a ram for a burnt-offering.",aggresive-ngram
138.82838,Vayikra Rabbah 21:4,Sefaria Community Translation,en,Our Sages teach regarding Rosh Hashanah and <b>Yom</b> <b>Kippur</b>: my light on Rosh Hashanah and my salvation on <b>Yom</b> <b>Kippur</b>.,aggresive-ngram
112.16744,Eruvin 30b:1,William Davidson Edition - English,en,"that one may establish an eiruv for an adult even on <b>Yom</b> <b>Kippur</b>, despite the fact that he may not eat on <b>Yom</b> <b>Kippur</b>? It must be because eating is permitted to a minor. ",aggresive-ngram
104.270386,"Shulchan Arukh, Yoreh De'ah 11:2",Asher Meza (without commentary),en,"Seif 2 A slaughter perform on Shabbat or <b>Yom</b> <b>Kippur</b>, even if it was done intentionally, on Shabbat one forfeits his life (if he slaughters), and on <b>Yom</b> <b>Kippur</b> he receives lashes. However what he slaughter will be permissible.",aggresive-ngram
119.36584,"Shulchan Arukh, Orach Chayim 61:12",Sefaria Community Translation,en,The custom of saying adonai hu ha'elohim seven times on <b>Yom</b> <b>Kippur</b> during ne'ila is a good custom,aggresive-ngram
104.36919,Mishnah Keritot 6:5,Sefaria Community Translation,en,"[If] a woman is liable for a bird Chattat out of doubt and <b>Yom</b> <b>Kippur</b> passes [before she brings it], she is required to bring it after <b>Yom</b> <b>Kippur</b> because it renders her fit to eat sacrificial meat.  [In the case of] a bird Chattat brought out of doubt, [if the true facts] became known after the piercing of its neck, it is buried. ",aggresive-ngram
130.8603,Mishnah Keritot 6:4,Sefaria Community Translation,en,"[If] <b>Yom</b> <b>Kippur</b> passes [before] those who owe Chatta'ot or certain Ashamot [fulfill their obligations, they are still] required to bring them after <b>Yom</b> <b>Kippur</b>.  Those who owe Ashamot Teluiyim are",aggresive-ngram
