Id,Relevance,Ref,Version,Lang,Content,Field,Score
15,--,Megillah 17b:12,Sefaria Community Translation,en,")."" [Meaning,] to mention salvation and healing after forgiveness. But isn't it written [above], ""And he shall return and be healed""? This is not the healing of illnesses, rather it is the healing of forgiveness.",ngram,27.840776
16,--,Megillah 17b:11,Sefaria Community Translation,en,"Or maybe, let us say [to mention] healing [directly] after forgiveness? [It is] not as you might have thought, as it is written ""And he will return to Hashem, for he shall mercy him; and to our G-d, for he is abundant to forgive (Isaiah 55:7).""",ngram,18.60259
17,--,Psalms 51:10,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	Let me hear rejoicing and happiness [(forgiveness of sin)], and the bones that You have crushed [in Your wrath] will rejoice.",ngram,26.227839
18,--,Nazir 23a:4,William Davidson Edition - English,en,", so that he did not in fact commit a transgression, like this woman who tried to sin and was unaware that her husband had nullified her vow, nevertheless requires atonement and forgiveness, then with",infreq,10.964251
19,--,Kiddushin 81b:6,William Davidson Edition - English,en," violate her vow but in fact did not, the Torah nevertheless says: She requires atonement and forgiveness, all the more so does one who intended to eat pork and pork came up in his hand require atonement and forgiveness.",ngram,24.294779
20,--,Nazir 23a:3,William Davidson Edition - English,en, whose husband nullified her vow and she did not know that he had done so. It teaches that if she performs the actions prohibited by the vow she requires atonement and forgiveness.,ngram,20.15102
21,--,Nazir 23a:9,William Davidson Edition - English,en," have said that it is there that she requires atonement and forgiveness because at the outset her intention was to sin. However, in the case of one who took a piece with regard to which it was uncertain",ngram,21.1162
22,--,Nazir 23a:8,William Davidson Edition - English,en,"The Gemara adds: And with regard to this matter, those who suffer should suffer, i.e., one can see from here the extent to which one requires atonement and forgiveness.",ngram,22.728765
23,--,Sotah 35b:5,William Davidson Edition - English,en," Yoḥanan says: At first the Ark was similar to a javelin [kidon], as it caused Uzzah’s death. But ultimately, after the people asked for forgiveness, it was established [nakhon], i.e., placed, in the house of Obed Edom, where it was a source of blessing.",ngram,18.430784
24,--,Akeidat Yitzchak 67:117,Akeydat Yitzchak by Eliyahu Munk,en,"Thus when we read in Psalm 130, 4, ""for forgiveness rests with You in order  that You may be revered,"" this is G'ds assurance to us that He will relate to us after repentance just as He related to us before sin.",ngram,16.702364
25,--,Daf Shevui to Megillah 17b:10,Daf Shevui,en,"The problem is that we now have one verse that implies that healing should follow repentance, whereas another verse implies that forgiveness should. So which is it? The answer comes from a third",ngram,23.509876
26,--,Makkot 5b:80,Sefaria Community Translation,en,"""Witnesses"".",aggresive-ngram,15.934679
27,--,"Pesach Haggadah, Magid, Dayenu 16",A. Alexander 1787,en,", and gave us the Sabbath, brought us to Mount Sinai, and gave us his law, and brought us to the land of promise, and builded the temple for the forgiveness of our sin.",ngram,17.456781
28,--,Mishnah Berurah 606:3,Sefaria Community Translation,en,"One should appease the other each time with new persuasions, and at the time of requesting forgiveness one must detail the specifics of how one wronged the other. If, however, the other would be",ngram,20.225641
29,--,Radak on Genesis 20:14:1,"Eliyahu Munk, HaChut Hameshulash",en,"ויקח, He appeased him both with words and money, asking him for forgiveness and urging him to pray on his behalf. He also told him that he was welcome to stay in his country wherever he chose to settle, seeing that he would issue orders that neither he nor Sarah be molested.",ngram,17.204699
30,--,Nazir 23a:11,William Davidson Edition - English,en,"And had only these two cases been stated, I would say: It is in these two cases in which atonement and forgiveness are enough for them, as the prohibition is not established; even one who ate the",ngram,21.021898
31,--,Nazir 23a:10,William Davidson Edition - English,en," before him. However, with regard to a woman whose husband nullified her vow, where she was in fact permitted to perform the actions she performed, perhaps she does not require atonement and forgiveness. ",ngram,16.525126
32,--,Deuteronomy 3:29,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And we abode in the valley opposite Beth Peor [and you succumbed to idolatry — in spite of which (below): ""And now, O Israel, hearken to the statutes, etc."" and all will be forgiven you, whereas I did not merit such forgiveness!]",ngram,21.422361
33,--,"Shulchan Arukh, Even HaEzer 101:3",Sefaria Community Translation,en,"The dowry is never forgiven, even if she postponed [collection] for several years.",aggresive-ngram,18.996187
34,--,Proverbs 16:6,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	Through lovingkindness and truth sin is forgiven, and through fear of the L-rd [there is] turning from evil.",aggresive-ngram,19.056715
35,--,"Pesach Haggadah, Magid, The Ten Plagues 15","Mendes, London, 1862",en,"darkness,",aggresive-ngram,15.9347315
36,--,Targum Jonathan on Exodus 32:30,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," And it came to pass on the day following, that Mosheh said to the people, You have sinned a great sin; but now I will go up and will pray before the Lord, if haply I may obtain forgiveness of your sin. 
",infreq,11.578335
37,--,Bava Batra 121a:6,Sefaria Community Translation,en, forgiveness. the day in which the second Tablets were given. But the 15th of Av - what is [the joyous occasion related to] it? ,ngram,16.637253
38,--,"Shulchan Arukh, Even HaEzer 64:2",Sefaria Community Translation,en," previously who marries a previously married woman needs to celebrate with her for seven days. (Rema: And the woman needs forgiveness for her joy, Rabeinu Yeruchum, 22).",ngram,22.405542
39,--,Yoma 8a:2,William Davidson Edition - English,en," Priest’s forehead, isn’t it also written: “On his forehead…and shall gain forgiveness”? The Gemara answers: That verse comes to establish the place where the High Priest should position the frontplate, not to indicate that it effects acceptance only when it is on his forehead. ",ngram,17.894604
40,--,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 12b:12,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en," that these words were uttered by a Bat Kol; and if he was proclaimed ""the chosen of the Lord,"" that is evidence that he had received forgiveness. ",ngram,17.056837
41,--,Rashbam on Numbers 14:20:1,"Eliyahu Munk, HaChut Hameshulash",en," all. He had meant that he had held the money available for the moment it would be required. Similarly, G’d had held His forgiveness in reserve awaiting the pretext to trigger it. (Genesis 23,13)",ngram,17.495258
42,--,Yoma 87a:12,William Davidson Edition - English,en, not. This implies that one should make three rows before the person from whom he is asking forgiveness. ,infreq,11.054809
43,--,Yoma 87a:13,William Davidson Edition - English,en,"Rabbi Yosei bar Ḥanina said: Anyone who asks forgiveness of his friend should not ask more than three times, as it is stated: “Please, please forgive the transgression of your brothers and their sin",ngram,16.863247
44,--,"Chizkuni, Deuteronomy 9:18:1","Chizkuni, translated and annotated by Eliyahu Munk",en," responded to Moses with the words: סלחתי כדבריך, “I have forgiven, in accordance with your words,” alludes to Moses’ second ascent to obtain forgiveness after the sin of the golden calf.(Exodus 32,30.) That",infreq,10.484697
45,--,Akeidat Yitzchak 57:12,Akeydat Yitzchak by Eliyahu Munk,en,"There is no aspect of G'd that can be enhanced by the gift of man. If there were a price tag on forgiveness, it would have to be set in motion through mutual action. Since however, there is no",ngram,17.621222
46,--,Sotah 41a:19,William Davidson Edition - English,en,"The same blessings that the High Priest recites on Yom Kippur, the king recites at this ceremony, but he delivers a blessing concerning the Festivals in place of the blessing concerning forgiveness for iniquity.",ngram,26.384743
47,--,Yoma 87b:2,Sefaria Community Translation,en," Rabbi Hanina do so? (withholding forgiveness) Didn't Rabba say: ""One who overlooks his own principles/character traits, all his transgressions are overlooked.""?",ngram,19.616411
48,--,Akeidat Yitzchak 53:22,Akeydat Yitzchak by Eliyahu Munk,en,"The purpose of forgiveness after repentance is described as ""so that You may be revered"" (Psalms 130,4) It is the person who does not repent who truly merits punishment. If our sages viewed the",ngram,17.133028
49,--,"Mishneh Torah, Repentance 2:9",Sefaria Community Translation,en," fellow does not wish to forgive him, he should bring a line of three people who are friends with him and they will approach him and ask [forgiveness] from him.  If he does not give in to them, he must",ngram,17.2384
50,--,"Shulchan Arukh, Orach Chayim 606:1",Sefaria Community Translation,en,": afterwards, however, the offender should relate before ten people that forgiveness was sought--Mordechai on Yoma, and Maharil]. If he is one's Rabbi, one must go to him several times until the Rabbi",ngram,29.515884
51,--,Rashi on Numbers 30:6:2,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,en," she knew it not, and transgressed her vow and drank wine or made herself unclean by means of a corpse. It is such a woman who requires forgiveness even though it (her vow) has been annulled. — And if",ngram,23.773413
52,--,Berakhot 10b:12,William Davidson Edition - English,en,"The Gemara cites proof from Moses. When he prayed to God for forgiveness after the incident of the Golden Calf, he based his request upon the merit of others, as it is stated: “Remember Abraham",ngram,16.921757
53,--,Yoma 52b:1,William Davidson Edition - English,en,"The first example is the term: “Se’et” (Genesis 4:7). It is unclear whether the verse should be read: “If you do well, shall it not be lifted up [se’et]?” in which case se’et involves forgiveness and",infreq,11.112085
54,--,"Shney Luchot HaBrit, Tzav, Derech Chaim Tochachot Musar 5",Shney Luchot Habrit by Rabbi Eliyahu Munk,en, whom depend upon him to obtain forgiveness from G'd. The High Priest must concentrate on being the instrument of forgiveness for his people to secure atonement for them and to establish harmony,ngram,18.799728
55,--,Rashi on Numbers 11:2:1,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,en,"ויצעק העם אל משה AND THE PEOPLE CRIED UNTO MOSES — A parable! This may be compared to the case of an earthly king who was angry with his son, and the son went to a friend of his father and said to him, “Go and ask forgiveness for me from father!” (Sifrei Bamidbar 86).",ngram,17.218328
56,--,Bava Metzia 66b:17,William Davidson Edition - English,en," maintains that mistaken forgiveness of payment is not valid forgiveness, meaning that if one forgoes repayment of a loan of a certain amount of money in error, he can change his mind? In this case, the",ngram,18.459343
57,--,Isaiah 33:24,The Holy Scriptures: A New Translation (JPS 1917),en,And the inhabitant shall not say: ‘I am sick’; The people that dwell therein shall be forgiven their iniquity.,aggresive-ngram,16.818428
58,--,Bava Metzia 66b:19,William Davidson Edition - English,en," forgiveness is forgiveness. The Gemara rejects this proof: There, the discussion involves a sale, with regard to which it can be said that the seller waived his rights to the fruit. Here, it is",ngram,20.08037
59,--,"Ein Yaakov, Berakhot 1:3","S.H. Glick. En Jacob: Agada of the Babylonian Talmud. New York, 1916-1921",en," hear something by the way; namely, that with the appearing of the stars, the priests are allowed to eat their Terumah, because the forgiveness-offering [which will be brought on the morrow] is not a",ngram,17.63662
60,--,Radak on Genesis 41:9:1,"Eliyahu Munk, HaChut Hameshulash",en,"את חטאי, even though it is not good manners for a person to mention the sins he had committed against his sovereign in his presence after the time had passed for forgiveness, in this instance the cup bearer excuses his mentioning these sins as he does so in the king’s interest.",ngram,16.769665
61,--,Sotah 40b:5,William Davidson Edition - English,en," forgiveness for iniquity, and concerning the Temple, and concerning the Jewish people, and concerning the priests, and concerning Jerusalem, and the rest of the prayer.",ngram,22.721241
62,--,Amos 7:2,Sefaria Community Translation,en,"Amos: Forgive the Jews, they're small",aggresive-ngram,22.587467
63,--,Yoma 7b:4,William Davidson Edition - English,en, forehead of Aaron and Aaron shall gain forgiveness for the sin committed in the sacred things” (Exodus 28:38) means that the frontplate atones for sin as long as it is on his forehead. ,infreq,10.806897
64,--,Daniel 9:9,The Holy Scriptures: A New Translation (JPS 1917),en,To the Lord our God belong compassions and forgivenesses; for we have rebelled against Him;,aggresive-ngram,24.87764
65,--,Taanit 30b:8,Sefaria Community Translation,en,"Rabbi Shimon ben Gamliel said,  ""Never were there days as good for Israel as the Fifteenth of Av and Yom Kippur"": It is fine with Yom Kippur, since it has forgiveness and pardoning upon it - it is the day upon which the second set of tablets were given;  ",ngram,20.953808
66,--,Bava Kamma 111a:16,William Davidson Edition - English,en,",” to be referring to two entities: The ram, i.e., the offering, and the payment, represented by the words “the guilt-offering”; this teaches that forgiveness and atonement are achieved only after both the ram of the guilt-offering is sacrificed and the restitution of the monetary payment is given.",ngram,20.11901
67,--,Mishnah Bava Kamma 9:6,Sefaria Community Translation,en,"If he [the robber] gave him the principal but had not given him the fifth, or if he had forgiven him the principal but not the  fifth, or if had forgiven him both except for less than a perutah’s",aggresive-ngram,16.396694
68,--,Psalms 130:4,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	For with You [(and with no other)] is forgiveness, so that You be feared.",ngram,38.311977
69,--,Gittin 64a:5,William Davidson Edition - English,en," from that case to the matter of the bill of divorce, as there is no possibility of forgiveness with regard to ritual matters, e.g., divorce.",ngram,18.413702
70,--,Akeidat Yitzchak 54:118,Akeydat Yitzchak by Eliyahu Munk,en,"Daniel in chapter nine, also uses that name on several occasions. It would appear that by using that appellation, forgiveness can be obtained, as proven from the quote in Daniel and also Psalms 86,3, and 15.",ngram,20.584066
71,--,Ketubot 85b:9,William Davidson Edition - English,en," promissory note to another, and the seller went back and forgave the debtor his debt, it is forgiven, since the debtor essentially had a non-transferable obligation to the creditor alone, and even the",aggresive-ngram,15.853106
72,--,Psalms 23:4,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	Though I walk in the vale of darkness [(the desert of Ziph [viz. I Samuel 23:15])], I will fear no evil, for You are with me. Your rod [of afflictions] and your staff [of succor] — they comfort me [(both tending to forgiveness of sin)].",ngram,23.741768
73,--,Daat Zkenim on Exodus 27:1:1,Daat Zekenim translated by Rb. Eliyahu Munk,en,"'ועשית את המזבח וגו, “you are to construct the altar, etc.;” the word מזבח here may be understood as an acrostic of the words: מחילה, זכות, ברכה, חיים, “forgiveness, merit, blessing, life.”",ngram,20.800169
74,--,Psalms 32:1,The Holy Scriptures: A New Translation (JPS 1917),en,"[A Psalm] of David. Maschil. Happy is he whose transgression is forgiven, whose sin is pardoned.",aggresive-ngram,23.667633
75,--,Radak on Genesis 20:8:1,"Eliyahu Munk, HaChut Hameshulash",en, in need of forgiveness and the prayer by the prophet even though he would restore Avraham’s wife to him.,ngram,16.65129
76,--,Tosefta Berakhot 6:22,Tosefta Online,en," a forgiveness for all of my sins. [However] save me from this and anything similar to it in the future. [If] he exited in peace he says [the following prayer]: I thank You, Hashem, my God, that you",infreq,10.650618
77,--,Rashi on Exodus 28:38:1,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,en," ונשא אהרן AND AARON SHALL BEAR [THE INIQUITY OF THE HOLY THINGS] — The word נשא is an expression of forgiveness, but nevertheless it does not move from (lose) its ordinary meaning of “bearing”: Aaron bears the load of iniquity so that it follows that the iniquity is lifted off the holy things.",ngram,16.688679
78,--,Exodus 23:21,The Rashi chumash by Rabbi Shraga Silverstein,en,"	Take heed of him and hearken to his voice. Do not rebel against him, for he will not forgive your offenses, [sin being foreign to his nature and forgiveness not being deputed to him. ""Take heed of him""] for My name is within him [i.e., associated with him].",ngram,25.210775
79,--,"Chofetz Chaim, Part Two, The Prohibition Against Rechilut, Principle 4 3:1","Chofetz Chaim, Silverstein translation",en,"And if he transgressed and spoke rechiluth against his friend and came to repent  for his sin, there is no amendment for him until he asks forgiveness of him and conciliates   him. And he must also",ngram,16.900066
80,--,Bava Batra 147b:3,William Davidson Edition - English,en,The Gemara asks: And did Rav Naḥman actually say this? But doesn’t Rav Naḥman say: Even though Shmuel says that with regard to one who sells a promissory note to another and then forgives the debt,aggresive-ngram,16.822456
81,--,Numbers 30:6,The Rashi chumash by Rabbi Shraga Silverstein,en," wine or by becoming unclean to the dead. Though the vow is annulled, she requires forgiveness. (How much more so, one whose vow was not annulled!)]",ngram,19.955004
82,--,Yoma 22b:18,William Davidson Edition - English,en," forgiveness. But once again he was shown a frightful dream, and he understood that he had not shown enough deference in his first apology. He therefore said this time: I humbly submit myself to you, O",ngram,16.562405
83,--,Psalms 119:126,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	[to know how (for the forgiveness of my transgressions)] to make a time for [the sake of] the L rd [(a time of favor and forgiveness, as for)] those who have violated Your Torah..",ngram,48.537697
84,--,Deuteronomy 21:8,The Holy Scriptures: A New Translation (JPS 1917),en,"Forgive, O LORD, Thy people Israel, whom Thou hast redeemed, and suffer not innocent blood to remain in the midst of Thy people Israel.’ And the blood shall be forgiven them.",aggresive-ngram,20.573126
85,--,Proverbs 28:17,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	The man who is guilty of another's blood [i.e., one who causes him to sin and is responsible for the loss of his soul], will run [(to seek forgiveness)] to the pit [i.e., until the day of his death",ngram,22.166464
86,--,Sefer Tomer Devorah 1:4:1,Sefaria Community Translation,en,"""And passes over transgression"" (Micah 7:18) This is a great quality, for behold, forgiveness is not through an emissary but rather through the hand of the Holy Blessed One, as it is written, ""For",ngram,21.680004
