Id,Relevance,Ref,Version,Lang,Content,Field,Score
10,--,"Beit Yosef, Orach Chaim 438:3:1","Tur Orach Chaim, Vilna, 1923",he," הביטול הוי ספיקא דאורייתא ואע""פ שיבטל אח""כ לא מהני דלעולם הוי בחזקת שאינו בדוק וצריך לקיים בו מצות חכמים כמו בכל בית שאינו בדוק ועוד אכתוב בזה בסמוך אצל חילוק סברת רבינו מסברת הראב""ד ויש להרמב""ם דרך אחרת בפשיטות בעיות אלו בפ""ב מה' חמץ ומצה ולפי שאינו דבר מצוי לא כתבתי: ",hebmorph-standard,25.431118
11,--,"Beit Yosef, Orach Chaim 589:9:1","Tur Orach Chaim, Vilna, 1923",he," שהרמב""ם כתב גבי שופר דבעי כוונה בהלכות חמץ ומצה כתב בפ""ו שאם אכל מצה בלא כונה כגון שאנסוהו עו""ג יצא י""ח כבר כתבתי ישוב דברי. בסי' תע""ה: ",original,3.7834191
12,--,Bartenura on Mishnah Pesachim 4:1:2,On Your Way,he,שלא לעשות. כדי שלא יהא טרוד במלאכה וישכח ביעור חמץ ושחיטת פסח ותיקון מצה של מצוה:,infreq,19.590874
13,--,Korban Netanel on Rosh Hashanah 18:2,Vilna Edition,he,"  אע""ג   דרבה ורבא והנך דשלחו לאבוה דשמואל סברי דמצות אינן צריכות כוונה הלכתא כר""ז. אבל רמב""ם בפ""ב מה' שופר פסק כר' זירא ובפ""ו מה' חמץ ומצה כתב דכפאו ואכל מצה יצא. ותי' הר""ן דלא פליגי דידיה אדידיה כו':
",hebmorph-standard,40.31382
14,--,Kitzur Baal Haturim on Leviticus 6:10:1,On Your Way,he,"תאפה חמץ חלקם ס''ת מצה שלא תאפה אלא מצה:

",ngram,24.71647
15,--,Sefer HaChinukh 380:3,Sefer HaChinukh -- Torat Emet,he,"מדיני המצוה. מה שאמרו זכרונם לברכה בפסחים פרק מי שהיה טמא (צה, א) מה בין ראשון לשני? הראשון חמץ אסור בבל יראה ובבל ימצא. והשני חמץ ומצה עמו בבית, והשני אינו נוהג אלא יום אחד, ואין שם יום טוב ואסור",hebmorph-standard,24.290886
16,--,Pesachim 5a:3,William Davidson Edition - Aramaic,he,ואכילת חמץ לאכילת מצה דכתיב כל מחמצת לא תאכלו בכל מושבתיכם תאכלו מצות (וגו׳) וכתיב ביה במצה בערב תאכלו מצות,ngram,20.711653
17,--,Pesachim 5a:1,Wikisource Talmud Bavli,he,דהא איתקש השבתת שאור לאכילת חמץ ואכילת חמץ לאכילת מצה,ngram,33.30233
18,--,Bartenura on Mishnah Pesachim 9:3:1,On Your Way,he,"והשני חמץ ומצה עמו בבית. דכתיב (במדבר ט) ככל חוקת הפסח יעשו אותו, משמע מצות שבגופו כגון צלי ועל מצות ומרורים יאכלוהו עושין אותו ככל חוקת הפסח, אבל מצוות שעל גופו ממקום אחר כגון תשביתו שאור ולא תשחט על חמץ אין עושין אותו ככל חוקת הפסח:",hebmorph-standard,34.6009
19,--,Rosh on Pesachim 10:30:2,Vilna Edition,he,מתני' מזגו לו כוס שני וכאן הבן שואל מאביו ואם אין דעת בבן האב מלמדו. מה נשתנה הלילה הזה מכל הלילות שבכל הלילות אין אנו מטבילין אפילו פעם אחת הלילה הזה שתי פעמים. שבכל הלילות אנו אוכלין חמץ ומצה הלילה,hebmorph-standard,28.542475
20,--,Menachot 53a:5,Wikisource Talmud Bavli,he,"(ויקרא ו, י) לא תאפה חמץ אלא מצה",ngram,22.193653
21,--,"Beit Yosef, Orach Chaim 461:9:1","Tur Orach Chaim, Vilna, 1923",he," וחבית פתוחה דברי הכל אסור הכא נמי אסור בנגיעה אבל אם לא נגע מותר דקי""ל ריחא לאו מילתא היא וכן השיב ר""ת על חמץ ומצה שנאפו יחד בתנור אחד כמה ריחות מצינו בתלמוד אבל ריח פת איסור בפת היתר לא מצינו וכמה",hebmorph-standard,29.271235
22,--,"Mishneh Torah, Leavened and Unleavened Bread 8:2",Wikisource Mishneh Torah,he,. ואומר הקורא מה נשתנה הלילה הזה מכל הלילות שבכל הלילות אין אנו מטבילין אפילו פעם אחת והלילה הזה שתי פעמים. שבכל הלילות אנו אוכלין חמץ ומצה והלילה הזה כולו מצה. שבכל הלילות אנו אוכלין בשר צלי שלוק ומבושל,hebmorph-standard,24.46498
23,--,"Beit Yosef, Yoreh Deah 321:4:1","Tur Yoreh Deah, Vilna, 1923",he,"ומ""ש אלא שמצוה הוא לפדותו מיד שלא להחמיץ המצוה שבא לידו זה פשוט ממ""ש בפסוק ושמרתם את המצות: ",aggresive-ngram,35.471046
24,--,"Beit Yosef, Yoreh Deah 121:21:1","Tur Yoreh Deah, Vilna, 1923",he,"ולאחר הגעלה ישטפנו בצונן כדרך ששוטפין הכוס בסוף ע""ז כתב הרא""ש שיש סמך למנהג זה מפרק דם חטאת (צ""ו:) וגם הרמב""ם כתב בפ' ה' מהלכות חמץ ומצה שאחר שהגעיל הכלים שוטף אותם וכתב ה""ה שכך הוא דעת הגאונים ואחרונים שצריכים שטיפה: ",hebmorph-standard,34.48277
25,--,Tosafot Yom Tov on Mishnah Pesachim 10:5:3,"Mishnah, ed. Romm, Vilna 1913",he,"מצה על שום שנגאלו אבותינו ממצרים. לשון הרמב""ם בסוף הלכות חמץ ומצה. על שם שלא הספיק בצקת של אבותינו להחמיץ עד שנגלה עליהם הקב""ה וגאלם מיד שנאמר (שם) ויאפו את הבצק אשר הוציאו ממצרים וכן גירסת הרא""ש",original,5.6985817
26,--,"Beit Yosef, Orach Chaim 477:6:1","Tur Orach Chaim, Vilna, 1923",he," טעונה כוס וכל שבירך בלא כוס או שבירך על הכוס ולא שתהו הוי ברכה לבטלה ומפני כך לא תקן בענין זה אבל לדידן ודאי שיש לתקן כך וכדברי אבי העזרי והרה""מ כ' בסוף הל' חמץ ומצה בשם הרשב""א הרי ששכח מלאכול כזית מצה",hebmorph-standard,17.147354
27,--,"Ba'er Hetev on Shulchan Arukh, Orach Chayyim 461:10",Torat Emet 357,he," לא נאסרה.  דריח כי האי שאין בו שמנונית כלל לכ''ע אינו אוסר. (וראיה דלחמי תודה דד' מינים היו חמץ ומצה ונאפות בתנור א' ראב''י ופר''ח הקשה עליו ועיקר שלחמי תודה היו כ' עשרונים ולתנור גדול לא שייכא ריחא ועיין מ''א). ועח''י: 
",hebmorph-standard,32.251057
28,--,Rashi on Avodah Zarah 68a:27:1,WikiSource Rashi,he,שאור של תרומה ושל חולין שנפלו - ביחד לתוך העיסה ויש בכל אחד כדי לחמץ וחימצוה יותר מדאי לפוגמה:,aggresive-ngram,33.771942
29,--,Pesachim 28b:3,William Davidson Edition - Aramaic,he,אמר לו רבי שמעון וכי אפשר לומר כן והלא כבר נאמר לא תאכל עליו חמץ שבעת ימים תאכל עליו מצות אם כן מה תלמוד לומר לא תאכל עליו חמץ בשעה שישנו בקום אכול מצה ישנו בבל תאכל חמץ ובשעה שאינו בקום אכול מצה אינו בבל תאכל חמץ,ngram,21.27901
30,--,"Kessef Mishneh on Mishneh Torah, First Fruits and other Gifts to Priests Outside the Sanctuary 6:4:1",Torat Emet 363,he, ענין לדין ממון וגבי מצה הכי קי''ל דיוצאין בשל מעשר שני בירושלים וכן פסק רבינו בפרק ו' מהלכות חמץ ומצה דר''ע הכי ס''ל התם ור''י הגלילי הוא דפליג עליה וקי''ל כר''ע מחבירו וע''כ ר''מ כר''ע ס''ל אע''ג,hebmorph-exact,4.2739363
31,--,Mishnah Terumot 11:8,Torat Emet 357,he,"המערה מכד לכד ונוטף שלש טפים, נותן לתוכה חלין. הרכינה ומצה, הרי זו תרומה. וכמה תהא בתרומת מעשר של דמאי ויוליכנה לכהן, אחד משמנה לשמינית: 
",hebmorph-exact,6.2788134
32,--,Gur Aryeh on Bamidbar 9:3:1,OYW,he," צריך ביעור חמץ ומצה שבעת ימים, ואין זה כן, שהרי בפסח שני חמץ עמו בבית ואינו זקוק לביעור (פסחים צה. ), אלא ""כל חקותיו"" הם מצות שבגופו, כגון תמים זכר בן שנה, והוא כתוב ב""כל חקותיו"", ושעל גופו - צלי אש ראשו",hebmorph-standard,20.40786
33,--,Piskei Challah 1:1,"Gerlitz edition, published by Oraita",he," דבר  שהוא בא לידי מצה וחמץ, אף לחם האמור בחלה דבר שהוא  בא לידי מצה וחמץ. בדקו ומצאו ואין לך דבר בא לידי מצה  וחמץ אלא חמשת המינין בלבד, ושאר כל הדברים אינן באין  לידי חמץ ומצה אלא לידי סרחון. ר'",hebmorph-exact,5.6996675
34,--,Korban Netanel on Pesachim 47:5,Vilna Edition,he,"  ואבי   העזרי כתב. דס""ל כהנך גאונים שהביא הגהות מיימוני פ""ב דהל' חמץ ומצה דכל תיקו דאיסורא לחומרא ואפי' בשל סופרים: 
",hebmorph-standard,56.539963
35,--,Gur Aryeh on Devarim 16:3:2,OYW,he,"על ידי אכילת מצה ופסח. פירוש, דהאי קרא לא קאי אמה שסמוך לפניו ""שבעת ימים תאכל עליו מצות למען תזכור את יום צאתך"", דהא אכילת מצה לא חובה הוא, אלא שלא יאכל חמץ, ובמה שלא יאכל חמץ אין זכר, כי אולי אין לו חמץ לאכול, ואם כן צריך לפרש שרוצה לומר באכילת פסח ומצה שנאכל בלילה ראשונה, שהוא מצוה, הוא נזכר:",ngram,22.174498
36,--,"Rabbeinu Bahya, Vayikra 2:11:2","Midrash Rabbeinu Bachya [ben Asher]. Warsaw, 1878",he,"וע""ד הפשט כי הקרבן לכפר בו כל עונותינו, ולולא המסית והמדיח שהוא יצר הרע לא היה אדם חוטא ולא היה צריך לקרבן כלל, והשאור והדבש הן הן יצר הרע עצמו, כמו שאמרו רז""ל לענין חמץ ומצה בפסח צריך אדם לפנות לבבו",hebmorph-standard,20.40786
37,--,Rashi on Pesachim 5a:3:1,Vilna Edition,he,ואכילת חמץ לאכילת מצה - משעה שחייב לאכול מצה הזהיר שלא לאכול חמץ דכתיב כל מחמצת לא תאכלו בכל מושבותיכם תאכלו מצות וכתיב בערב תאכלו מצות אלמא זמן אכילת מצה ואיסור חמץ והשבתת שאור משחשיכה:,ngram,19.84275
38,--,"Commentary on Sefer Hamitzvot of Rasag, Positive Commandments 59:35","Sefer Hamitzvot L'Rasag, Warsaw, 1914 -- vol. 1",he," הרמב""ם ז""ל (פ""ד מהלכות חמץ ומצה ה""ד) שכתב וז""ל עכו""ם אנס שהפקיד חמצו אצל ישראל אם יודע הישראל שאם יאבד או יגנב מחייבו לשלם. וכופהו ואונסו לשלם אע""פ שלא קבל עליו אחריות. הרי זה חייב לבערו שהרי נחשב",hebmorph-exact,3.562292
39,--,"Beit Yosef, Orach Chaim 475:23:1","Tur Orach Chaim, Vilna, 1923",he," דשמואל והרמב""ם פסק בהל' חמץ ומצה כדשלחו ליה לאבוה דשמואל דכפאוהו עו""ג יצא ובפ""ב מהלכות שופר פסק כר' זירא ותמהו הר""ן וה""ה שנראה שדבריו סותרין את דבריו והר""ן בס""פ ראוהו כתב דאיכא למימר דלא פליגא דידיה",original,4.440567
40,--,Pesachim 32a:11,William Davidson Edition - Aramaic,he,במה דברים אמורים במפריש תרומה והחמיצה אבל מפריש תרומת חמץ דברי הכל אינה קדושה ,aggresive-ngram,12.844074
41,--,Zohar 2:40b:6,Torat Emet Zohar,he,"(שמות יב) וישא העם את בצקו טרם יחמץ וגו'. כ''ה פקודא דא, לבער חמץ. דהא פקודא דא, אתמסר להו לישראל וישא העם את בצקו טרם יחמץ. וכתיב שאור לא ימצא בבתיכם, והא אוקמוה חבריא, ורזא אוקימנא, בין חמץ ומצה דכמה דוכתי, דא יצר רע, ודא יצר טוב. 
",hebmorph-standard,32.308548
42,--,Mishnah Pesachim 10:4,Torat Emet 357,he,"מזגו לו כוס שני, וכאן הבן שואל אביו, ואם אין דעת בבן, אביו מלמדו, מה נשתנה הלילה הזה מכל הלילות, שבכל הלילות אנו אוכלין חמץ ומצה, הלילה הזה כלו מצה. שבכל הלילות אנו אוכלין שאר ירקות, הלילה הזה מרור",hebmorph-standard,47.252865
43,--,"Kedushat Levi, Exodus, Bo 34",Kedushat Levi - Munkatch 1939,he,"ושמרת את החוקה הזאת למועדה מימים ימימה (שמות יג, י). דהנה ברגלים, פסח, שבועות, סוכות, נחקק הארה לכל השנה בעולם, שנה, נפש, דפסח הוא בזמן, כי אין בין חמץ למצה אלא משהו, דהיינו שיעור מיל. ושבועות הוא",hebmorph-standard,28.269981
44,--,Menachot 70b:14,Wikisource Talmud Bavli,he,לענין חמץ בפסח,original,6.3580995
45,--,Kol Bo 48:1,Kol Bo 1547 Venice Unknown Publisher,he,מח. דין הלכות חמץ ומצה ,hebmorph-standard,19.754332
46,--,Tosafot Yom Tov on Mishnah Nazir 4:3:4,"Mishnah, ed. Romm, Vilna 1913",he," עשה ומכין על דברי סופרים שניהם שוין בלא אומד ובלא מספר ועד שתצא נפשו. וכן דעת הרמב""ם בהלכות חמץ ומצה פרק ששי. אבל הר""ן עצמו לא מסיק כן דא""כ יש חומר בדברי סופרים מבדברי תורה. אלא כהרמ""ה דכתב שמכין אותו",hebmorph-standard,20.242403
47,--,Footnotes on Mekhilta DeRabbi Shimon Bar Yochai 12:11:4,"Mechilta de-Rabbi Simon b. Jochai, Dr. D. Hoffman, Frankfurt 1905",he,"האי תנא סבר דאינו אוכל ביחד פסח מצה ומרור. או י""ל כשיטת רמב״ם דרק מצה ומרור כורך כאחת. ע' פ״ח מה׳ חמץ ומצה ה""י.",hebmorph-standard,48.92996
48,--,Pesachim 116a:6,William Davidson Edition - Aramaic,he,מה נשתנה הלילה הזה מכל הלילות שבכל הלילות אנו אוכלין חמץ ומצה הלילה הזה כולו מצה שבכל הלילות אנו אוכלין שאר ירקות הלילה הזה מרור שבכל הלילות אנו אוכלין בשר צלי שלוק ומבושל הלילה הזה כולו צלי שבכל הלילות אנו מטבילין פעם אחת הלילה הזה שתי פעמים,hebmorph-standard,42.847965
49,--,Menachot 77b:45,Wikisource Talmud Bavli,he,"(ויקרא ז, יג) על חלות לחם חמץ נגד חמץ הבא מצה",ngram,26.497728
50,--,Kli Yakar on Leviticus 6:9:4,On Your Way,he,"אבל התודה היו בו חלת חמץ ומצה כאחד, כי המצה לאות שכבר נכנע בעמל לבו כמ""ש אצל ד' שצריכין להודות ויכנע בעמל לבם (תהלים קז יב) כי הרשעים ברשות לבם כו' ורז""ל דרשו פסוק זובח תודה יכבדנני (שם נ כג) על",hebmorph-standard,26.589066
51,--,Metzudat Zion on Proverbs 17:19:1,On Your Way,he,מצה. ענין מריבה כמו הן לריב ומצה תצומו (שם נ״ח): ,original,6.853898
52,--,"Ba'er Hetev on Shulchan Arukh, Orach Chayyim 426:10",Torat Emet 357,he," שבעה.  והסכמת האחרונים אם חל מ''ש אחר ג' לחדש מהמולד מקדשין אז מפני שהציבור מקובצים אז וברוב עם הדרת מלך וגם שלא להחמיץ המצוה אבל אם מ''ש קודם ג' ימים אין מקדשין דיכולים להמתין עד מ''ש הבא כמ''ש ס''ב ע''ש: 
",aggresive-ngram,19.040112
53,--,"Mishneh Torah, Leavened and Unleavened Bread 9:3",Wikisource Mishneh Torah,he,"מה נשתנה הלילה הזה מכל הלילות! שבכל הלילות אין אנו מטבילין אפילו פעם אחת, והלילה הזה שתי פעמים. שבכל הלילות אנו אוכלים חמץ ומצה, והלילה הזה כולו מצה. שבכל הלילות אנו אוכלים שאר ירקות, והלילה הזה מרור. שבכל הלילות אנו אוכלין בין יושבין בין מסובין, והלילה הזה כולנו מסובין.",hebmorph-standard,47.471188
54,--,Sefer HaChinukh 381:3,Sefer HaChinukh -- Torat Emet,he,"מדיני המצוה. מה שאמרו זכרונם לברכה (פסחים מ, א) שהמצות צריכות שמור גדול שלא יבואו לידי חמוץ, עד שחיבונו זכרונם לברכה (רמב''ם חמץ ומצה ה ט) להזהר בהם אפילו מזמן קצירה שלא יבואו עליהן מים, פן יבואו",hebmorph-standard,16.193924
55,--,Zevachim 57b:11,Wikisource Talmud Bavli,he,"(ויקרא ז, יג) על חלת לחם חמץ נגד חמץ הבא מצה",ngram,22.345884
56,--,Metzudat Zion on Proverbs 13:10:1,On Your Way,he,"מצה. ענין מריבה כמו הן לריב ומצה תצומו (ישעיה נח):
",hebmorph-exact,7.006697
57,--,"Darchei Moshe, Yoreh Deah 91:1:1","Tur Yoreh Deah, Vilna, 1923",he," ויש להקשות דהא אמרינן פרק כ""ש כלי שנשתמש בו חמץ (וי""ג צונן) משתמש בו מצה וכ""כ הטור א""ה סימן תנ""א א""כ ש""מ דמותר להשתמש בצונן בכלי איסור אע""ג דלא ידיחו לבסוף ולכן נ""ל דלא אסור להשתמש בו אלא בשר וכיוצא",original,7.6963925
58,--,Mishnah Berurah 440:4,On Your Way,he," שדי חמד במערכת חמץ ומצה סימן ה' אות ל""ג) ולפי דעת מ""א בסק""א יש תקנה שיחזור ויפקידו ביד עכו""ם אחר או שימכור הבית שהחמץ מונח בו לעכו""ם והעכו""ם יקבל עליו אחריות של גניבה ואבידה והנכון שיעשה שניהם דהיינו מכירת הבית וגם מכירת החמץ:",hebmorph-standard,32.00451
59,--,Chullin 23b:17,Wikisource Talmud Bavli,he,וכיון דאיחייב ליה בתודה ולחמה הא לא ידע האי גברא אי חמץ הוא דליתי מצה אי מצה הוא דליתי חמץ,ngram,24.635502
60,--,Magen Avraham 551:43,Magen Avraham,he,"ולא יחמיץ המצוה. או הברכה (מהרי""ל) ואף על גב דכשרואה פרי חדש מחמיץ הברכה מ""מ כיון שנהגו להמתין עד שעת  אכיל' לא מקרי מחמיץ הברכה עסי' רכ""ה: 
",aggresive-ngram,28.882051
61,--,Pesachim 46b:1,William Davidson Edition - Aramaic,he,לא זה הוא חמץ שמוזהרין עליו בבל יראה ובבל ימצא אלא מפרישתה ומניחתה עד הערב ואם החמיצה החמיצה ,aggresive-ngram,13.573924
62,--,Metzudat Zion on Isaiah 41:12:1,On Your Way,he,מצתיך. ענין מריבה כמו הן לריב ומצה תצומו (לקמן נח): ,original,6.853898
63,--,"Darchei Moshe, Yoreh Deah 121:8:1","Tur Yoreh Deah, Vilna, 1923",he," ובאו""ה כתב דכן נוהגין להגעיל מדוכה של איסור אם אין בו פרקים חוץ במדוך של חמץ ומצה אין נוהגין להגעיל והיינו דוקא בשל מתכת ואבן אבל בשל עץ יש להחמיר לכתחילה אף בשאר איסורים שלא להגעילו רק קולפו מבפנים",hebmorph-standard,28.571001
64,--,Chullin 23b:19,Wikisource Talmud Bavli,he,סוף סוף הא לא ידע האי גברא אי חמץ הוא דליתי מצה אי מצה הוא דליתי חמץ,ngram,24.041153
65,--,"Prisha, Orach Chaim 274:2:1","Tur Orach Chaim, Vilna, 1923",he," ובוצע מהאחת וכתב הכלבו סי' כ""ד נוהגין לבצוע התחתון ולא העליון ואנו נוהגין לבצוע העליון וכ""ד הגהות מיימוני פ""ח מהלכות חמץ ומצה שמן הככר העליון בוצע ואני ראיתי גדולים שבוצעים התחתון ושמעתי שכן נכון",hebmorph-standard,32.308548
66,--,"Pesach Haggadah, Magid, Four Questions 2",Pesach Haggadah,he,"מה נשתנה הלילה הזה מכל הלילות? שבכל הלילות אנו אוכלין חמץ ומצה, הלילה הזה - כלו מצה.שבכל הלילות אנו אוכלין שאר ירקות - הלילה הזה (כלו) מרור. שבכל הלילות אין אנו מטבילין אפילו פעם אחת - הלילה הזה שתי פעמים. שבכל הלילות אנו אוכלין בין יושבין ובין מסבין - הלילה הזה כלנו מסבין.",hebmorph-standard,50.36135
67,--,Menachot 78a:8,Wikisource Talmud Bavli,he,"תלמוד לאמר (ויקרא ז, יג) על חלות לחם חמץ כנגד חמץ הבא מצה",ngram,23.371773
68,--,"Bekhor Shor, Exodus 12:15:2","Bekhor Shor, Leipzig, 1856",he,"כי כל אוכל חמץ. שלא תאמר אוכל מצה וחמץ עמה דא""כ תבטל המצה מפני החמץ שאדם רגיל בו:
",ngram,20.547647
69,--,"Megilat Esther al Sefer Hamitzvot, Critic on Mitzvot Lo Taase 227:1:1","Sefer HaMitzvot, Warsaw 1883",he,") פסק רבא בזה כרבי שמעון זהו דוקא בחמץ לאחר זמנו שאינו בולא כלום אבל בלפני זמנו הלכה כרבי יהודה שהוא בלאו. וכבר האריך בזה המגיד משנה בפ""א מהלכות חמץ ומצה של הרב שכתב על מה שכתב שם הרב שהאוכל חמץ ביום י""ד",hebmorph-exact,3.562292
70,--,Yevamot 40a:7,William Davidson Edition - Aramaic,he,אלא רצה מצה אוכלה רצה חמץ אוכלה ,ngram,29.37134
71,--,"Darchei Moshe, Yoreh Deah 108:1:1","Tur Yoreh Deah, Vilna, 1923",he," כתוב בהגהת סמ""ק הלכות חמץ ומצה (סימן רי""ט) אף דריחא לאו מילתא היא היינו דוקא לענין דלא מחשב נתינת טעם מכל מקום משהו מיהו איכא מיהו לא שייך ריחא אלא בתנור המכוסה למעלה כו' והאריך שם וע""ש וכ""ה בתוס",hebmorph-standard,28.339367
72,--,Yevamot 40a:8,William Davidson Edition - Aramaic,he,והכתיב לא תאפה חמץ חלקם ואמר ריש לקיש ואפילו חלקם לא תאפה חמץ אלא רצה מצה אוכלה רצה חלוט אוכלה ,ngram,25.777182
73,--,Rashi on Menachot 77b:46:1,Wikisource Rashi,he,י' לחמץ - נפקא לן משתי הלחם י' למצה מדרשא לנגד חמץ הבא מצה:,ngram,21.96014
74,--,Rashi on Pesachim 2b:4:1,Vilna Edition,he,בודקין - חמץ:,original,7.009211
75,--,"Shulchan Arukh, Orach Chayim 450:5",Torat Emet Freeware Shulchan Aruch,he,(ו)יש מי שמתיר להשכיר תנורו לנכרי על מנת שיאפה בו מצה ואם יאפה בו חמץ אין זקוק לו.  הגה: וכן מותר להשכיר לו בית לדור בו ואף על פי שמכניס בו אחר כך חמץ שרי (אגור):,infreq,18.764307
76,--,"Lev Sameach, Negative Commandments 199:1","Sefer HaMitzvot, Warsaw 1883",he," גם במצוה קצ""ט שכתב הרב הזהירנו מלאכול חמץ אחר חצות ביום ארבעה עשר ושלוקין עליו וכו' חלק הרמב""ן והיא אחת מהשגות הראב""ד וכבר זכרה הרב המגיד בפרק ראשון מהלכות חמץ ומצה והכריע כדברי הרב ע""ש:  ",hebmorph-standard,40.31382
77,--,Rashi on Chullin 23b:8:1,Wikisource Rashi,he,תודה טעונה מ' חלות שלשים של מצה וי' של חמץ:,ngram,21.828451
78,--,Rashi on Chullin 23b:8:3,Wikisource Rashi,he,שיאור - שיצא מכלל מצה ולכלל חמץ לא בא:,ngram,21.941107
79,--,Pesachim 95a:1,William Davidson Edition - Aramaic,he,מתני׳ מה בין פסח הראשון לשני הראשון אסור בבל יראה ובל ימצא והשני חמץ ומצה עמו בבית הראשון טעון הלל באכילתו והשני אינו טעון הלל באכילתו זה וזה טעון הלל בעשייתן ונאכלין צלי על מצה ומרורים ודוחין את השבת,hebmorph-standard,48.66251
80,--,Mekhilta d'Rabbi Yishmael 12:15:1,Mekhilta -- Wikisource,he," האורז והדוחן והפרגון והקטניות השומשמין שאין באין לידי חמץ (ומצה) אלא לידי סרחון. שבעת ימים מצות תאכלו. שומע אני, אף מעשה קדרה במשמע תלמוד לומר- לחם",hebmorph-standard,38.15003
81,--,Metzudat Zion on Isaiah 58:4:1,On Your Way,he,ומצה. ענין מריבה כמו וזדון יתן מצה (משלי י״ג): ,hebmorph-exact,6.657611
82,--,Mekhilta d'Rabbi Yishmael 12:15:5,Mekhilta -- Wikisource,he," דבר שהוא בבל יראה ובל ימצא?  אין אתה מוצא אלא בשריפה. כי כל אוכל חמץ ונכרתה . (שומע אני כל חמץ במשמע, תלמוד לומר לא תאכל עליו חמץ, לא אמרתי אלא דבר שהוא בא לידי חמץ ומצה ואי זה הוא? זהו מחמשת המינין",original,6.754404
83,--,Exodus 13:7,Tanach with Nikkud,he,מצות יאכל את שבעת הימים ולא־יראה לך חמץ ולא־יראה לך שאר בכל־גבלך,hebmorph-standard,22.653458
84,--,Rashi on Yevamot 40a:7:1,Vilna Edition,he,"אלא - תרי גווני הכי תיבעי למימר רצה מצה אוכלה רצה חמץ אוכלה ת""ל מצות תאכל ולא חמץ:",ngram,20.637772
85,--,Rashi on Pesachim 35b:19:1,Vilna Edition,he,מי שאיסורו משום בל תאכל חמץ - אתה יוצא בו ידי מצה בפסח אם עשאו מצה:,ngram,20.09793
