Score,Ref,Version,Lang,Content,Field
1.3760016,"Kedushat Levi, Exodus, Vayakhel 2",Kedushat Levi - Munkatch 1939,he," ה' לאמר. ובשבת שאין עושין מלאכה רק מצות בדיבור כגון תורה ותפילה, כי עיקר תורה ותפלה בשבת אף על פי כן מתקנין עולם המעשה. וזהו אשר צוה ה' לעשות, כלומר <b>תיקון</b> <b>עולם</b> העשיה: ",hebmorph-exact
4.499347,Korban Netanel on Gittin 111:2,Vilna Edition,he," למזיק עידית בינונית וזיבורית. וזיבורית דידיה כעידית דעלמא ועידית דידיה כעידית דניזק. ומפני <b>תיקון</b> <b>עולם</b> שיימינן כעידית דניזק. וא""כ אית לן לאוקמי הך ברייתא דאברם חוזאה אפילו אליבא דר""ע בכה""ג. אלא דניחא",hebmorph-exact
6.5896854,Lamentations 3:6,Tanach with Text Only,he,במחשכים הושיבני כמתי <b>עולם</b>,hebmorph-exact
7.013316,"Maadaney Yom Tov on Menachot, Hilchot Tefilin, Shimoosha Raba 1",Vilna Edition,he,"  ה""ג   בס""א בקיצור סדר <b>תיקון</b>: 
",original
74.11043,Mishnah Gittin 4:3,"Mishnah, ed. Romm, Vilna 1913",he,אין אלמנה נפרעת מנכסי יתומים אלא בשבועה. נמנעו מלהשביעה. התקין רבן גמליאל הזקן שתהא נודרת ליתומים כל מה שירצו וגובה כתובתה. העדים חותמין על הגט מפני <b>תיקון</b> <b>העולם</b>. הלל התקין פרוזבול מפני <b>תיקון</b> <b>העולם</b>:  ,hebmorph-standard
7.9196067,Malbim Beur Hamilot on Isaiah 5:22:2,On Your Way,he,"למסך.  הוא <b>תיקון</b> המשקה :
",original
5.826354,Korban Netanel on Gittin 113:1,Vilna Edition,he," מ""מ ס""ל לראב""י ור' יצחק כיון דעכ""פ מתוך דבריו מכחיש אותו בטענת ברי צריך לישבע ודקתני במתני' המוצא מציאה לא ישבע מפני <b>תיקון</b> <b>עולם</b> כגון בשוורים והמחזיר הודה מעצמו ובעל אבידה אינו יכול להשיבו בטענת ברי כיון",hebmorph-exact
105.56323,Rif Gittin 24a:6,Vilna Edition,he,מפני <b>תיקון</b> <b>העולם</b>:,hebmorph-standard
1.1811122,Havot Yair 154:3,"Chavot Yair, Lemberg, 1896",he," מאומדנא וסברת הכרס וגם מפני <b>תיקון</b> <b>עולם</b> ליתא שהרי השתדלן בר דעת ויש בידו להתנות ולעשות מה שירצה ולא דמי לרודף אחר הרודף ששיבר כלים ואם שתק ולא התנה הרי הכניס עצמו לספק היזק מפני ריווח מעות הקצוב כי סבר הי' שלא יצטרך הוצאה כמ""ש ולביה אנסיה כמו כל המשחקים שמכניסים עצמם לספק היזק מתקות הריוח. ",hebmorph-exact
0.98713875,"Pri Etz Chaim, Gate of Prayer 1:3",Pri Etz Chaim,he,", שהוא בחי' היצירה שבעשיה. ואח""כ ע""י הברכה שבציצית, נעשה אור מקיף אל היצירה. ואח""כ על ידי תפלה ש""י, נתקן עולם הבריאה, ואז יורד אור  מנפש  דבריאה  אל הנשמה שבעשיה. ואח""כ על ידי הברכה של תפלה של יד, נעשה א""מ אל הבריאה. ואח""כ ע""י תפלה ש""ר, נעשה <b>תיקון</b> <b>עולם</b> האצילות:
",original
92.15247,Rashi on Gittin 45b:15:2,Vilna Edition,he,מפני <b>תיקון</b> <b>העולם</b> - בגמ' מפרש:,hebmorph-standard
0.98713875,Havot Yair 64:1,"Chavot Yair, Lemberg, 1896",he," שהוא רק כ""י מ""מ הרי הראה אותה להקונה ולא היה לו לקנות הבית דק""ל שיעבודא דאורייתא ומה דמלוה בע""פ לא טריף מפני <b>תיקון</b> <b>עולם</b> של הלקוחות שלא ידוע דבר וכמבואר בש""ס. אח""כ באו עוד שט""ח מאוחרים למכירת הבית ומ""מ רצו לטרוף מפני שהי' לקונה להכריזו כנהוג ואז היו נזהרין מלהלוות לו:",original
69.26144,Gittin 47a:7,William Davidson Edition - Aramaic,he,מתני׳ המוכר את שדהו לגוי לוקח ומביא ממנו בכורים מפני <b>תיקון</b> <b>העולם</b>,hebmorph-standard
78.46246,Ketubot 56b:9,Wikisource Talmud Bavli,he,וסבר רבי יוסי רשאי ורמינהי אין עושין כתובת אשה מטלטלין מפני <b>תיקון</b> <b>העולם</b> אמר רבי יוסי וכי מה <b>תיקון</b> <b>העולם</b> יש בזו והלא אין קצובין ופוחתין,hebmorph-standard
0.9810736,"Sefat Emet, Numbers, Nasso 4:4","Sefat emet, Piotrków, 1905-1908",he," נעשה להביא דברי תורה לבחי' עשי'. גם פי' מעשה התבטלות הגוף להשתעבד להתורה מלשון גט מעושה. שכל המעשים הנוגעין לגוף צריכין עבודה לעשותם בטוב לכן <b>תיקון</b> <b>עולם</b> העשי' חביב לפני הקב""ה [וע""ז נאמר עולת תמיד העשוי' בהר סיני שאז בא התורה לבחי' המעשה] והבן:",original
6.979156,"Maadaney Yom Tov on Menachot, Hilchot Tefilin, Kitzur Tefilin 1",Vilna Edition,he,"  ה""ג   בס""א בקיצור סדר <b>תיקון</b>: 
",original
7.9013624,Rashi on Pesachim 55b:4:2,Vilna Edition,he,מסוף מלאכ' - <b>תיקון</b> מנעלים:,original
69.455376,Gittin 53a:18,Wikisource Talmud Bavli,he,הכי נמי קאמר מזידין חייבין הא שוגגין פטורין מפני <b>תיקון</b> <b>העולם</b>,hebmorph-standard
118.36745,Gittin 45b:1,Wikisource Talmud Bavli,he,מפני <b>תיקון</b> <b>העולם</b>:,hebmorph-standard
3.363847,Chiddushei Ramban on Gittin 45a:2,"Chiddushei HaRamban, Jerusalem 1928-29",he," דמתני' רשב""ג דהתם היא וכן משמע מדקאמר התם כי האי לישנא דמתני' אין פודין את השבויין יותר מכדי דמיהן מפני <b>תיקון</b> <b>עולם</b> ש""מ דת""ק לית לי' תיקון העולם כלל בזו ומתני' רשב""ג היא ואע""ג דפליג בסיפ' לאו מכלל דריש",hebmorph-exact
1.664937,Havot Yair 45:3,"Chavot Yair, Lemberg, 1896",he,"ואע""פ שבאותו הזמן שכיחא היזקא בזו מ""מ אין זו טעם תקנת חכמים לומר דע""כ חייבוהו מפני דהואיל דשכיח דמי למזיד וה""ל לאסוקי אדעתיה דסברא זו אינו מוציאו מתורת גרמא דפטור רק ר""ל כענין מפני <b>תיקון</b> <b>עולם</b> וזה",original
1.11682,Havot Yair 45:2,"Chavot Yair, Lemberg, 1896",he," סי' כ""ה ס""ג) והנה בעלי דעה זו לא באו לכלל חילוק בין גרמי לגרמא רק הדבר תלוי בקנס חכמים מפני <b>תיקון</b> <b>עולם</b>. ולפי זה דווקא בשעשה מעשה או דיבור שע""פ דיבורו נעשה מעשה ופשע קצת בדיבורו. ולפי דעה זו ודאי אין",original
1.1772883,"Prisha, Choshen Mishpat 115:2:1","Tur Choshen Mishpat: Vilna, 1923",he,"] ועד""ר: השבח פי' חצי השבח שנטל המלוה אינו גובה אלא מבנ""ח מפני <b>תיקון</b> <b>עולם</b> כיון דאין קול להשבח לא ידעי הלקוחות להזהר: ",original
1.5725733,"Pri Etz Chaim, Gate of Prayer 5:10",Pri Etz Chaim,he,"אמנם תכלית הכל עתה אינו סיבת תיקון ג""ר דעשייה, וכיון שעתה נשלם עולם עשייה, יש  בג""ר  שלה  כח, לעלות עד מקומם הצריך להם, שהוא מקום ג""ת דיצירה. אבל שאר העולמות,  עדיין  לא  הגיע  זמן  תיקונם  ולכן הלוואי שעתה על ידי <b>תיקון</b> <b>עולם</b> העשיה, יהיה בהם כח לעלות ג""ר שלהם במקום מלכות לבדו, של עולם שלמעלה מהם: ",hebmorph-exact
94.17319,Gittin 48b:11,Wikisource Talmud Bavli,he,והמוצא מציאה לא ישבע מפני <b>תיקון</b> <b>העולם</b>:,hebmorph-standard
0.98713875,Shmonah Kvatzim 6:275:1,Shmonah Kevatzim -- Wikisource,he,", והיינו טיט היון, בתחילה וה ולבסוף וי, אבל מי שהוא קורא קריאת שמע ומדקדק באותיותיה, משפיעים לו זה התענוג תמיד, והוא כעין <b>תיקון</b> <b>עולם</b> הגמור שלעתיד לבוא, שיהיה המחול לצדיקים בגיהינם, שיתהפך לעדן. וערבה היא",original
4.492939,Korban Netanel on Gittin 188:2,Vilna Edition,he," אשתמיט תנא בשום דוכתא ולמתני גבי שטרות אין עדים חותמין על השטר אלא משום <b>תיקון</b> <b>עולם</b> כדקתני גבי גט וע""ק אם בעי ע""מ בשטרות מה מהני עדי חתימה ואי משום שלא יערער הבע""ד אכתי יערער דלא אתיהיב השטר בעדי מסירה",hebmorph-exact
1.579422,Shmonah Kvatzim 2:326:1,Rav Kook public files,he," העליונה, שהיא הקדושה שבטבע עצמו, שהוא יסוד <b>תיקון</b> <b>עולם</b> כולו וביסומו הגמור. והקודש שבגולה יחובר אל קודש הארץ, ועתידין בתי כנסיות ובתי מדרשות שבבבל שייקבעו בארץ ישראל.",original
7.9013624,Rashi on II Kings 6:23:1,On Your Way,he,"ויכרה . לשון <b>תיקון</b> סעודה :
",original
7.7580028,"Shulchan Arukh, Orach Chayim 39:2",Wikisource Shulchan Aruch,he,כל שפסול לכותבן פסול בכל <b>תיקון</b> עשייתן:,hebmorph-exact
11.2323475,Rashi on Bava Metzia 34b:13:2,Vilna Edition,he,לשתבע מלוה - שלא היתה שוה אלא שקל ויטול שקל דכיון דאיכא שבועה על הלוה מן התורה אי אתה יכול לפוטרו בולא כלום ומשום <b>תיקון</b> <b>עולם</b> שלא יפסל ישראל שקלוה לשבועה מיניה ושדיוה אמלוה:,hebmorph-exact
