Score,Ref,Version,Lang,Content,Field
6.3605947,Metzudat Zion on Daniel 7:10:1,On Your Way,he,"ורבו. הוא <b>עשרת</b> אלפים:
",hebmorph-exact
1.1389444,"Sefat Emet, Exodus, Mishpatim 6:2","Sefat emet, Piotrków, 1905-1908",he,"במדרש מגיד דבריו ליעקב כו' ומשפטיו לישראל כו' ע""ש ד' המדרש. פי' דבריו הוא <b>עשרת</b> <b>הדיברות</b> והוא הנהגתו יתברך את כל הבריאה כמ""ש במ""א כי בעשרה מאמרות נברא העולם ובעשרת הדברות מתקיימת העולם שהקב""ה מנהיג",hebmorph-exact
13.714579,Haamek Davar on Deuteronomy 4:13:1,"Sefer Torat Elohim, Vilna 1879",he," ויגד לכם את בריתו וגו׳. באותו מעמד הנפלא הגיד <b>עשרת</b> הדברים אשר שמעתם. היינו <b>דברות</b> הראשונות אשר שמעו בעצמם:
",infreq
81.92577,Eruvin 19b:1,William Davidson Edition - Aramaic,he,שהן <b>כעשר</b> <b>דברי</b> רבי מאיר רבי יהודה אומר כשלש עשרה אמה וכארבע עשרה אמה,hebmorph-standard
16.262575,Ibn Ezra on Deuteronomy 5:21:3,On Your Way,he,ואת קולו. <b>עשרת</b> <b>הדברות</b> ויש בדברי יחיד שדבור אנכי לבדו אמר השם,ngram
1.4459456,"Sefat Emet, Numbers, Balak 12:4","Sefat emet, Piotrków, 1905-1908",he," מאמרות הי' העולם קיים לעד מכח הטבע. אך הדברות הם נותנים התחדשות והשגחה בכל יום כפי עסק בנ""י בתורה ומצות וזהו מדבר ומקיים לברר הנהגתו ית' את העולם. וכמו שמעשה בראשית קיים לעד. כן <b>עשרת</b> <b>הדיברות</b> והנהגה המיוחדת לבנ""י קיים לעד ואין זה דבר מקרה כנ""ל:",hebmorph-exact
1.4371477,"Sefat Emet, Exodus, Parashat Shekalim 25:3","Sefat emet, Piotrków, 1905-1908",he," השמיעה מיוחד לעולם רק לבנ""י כמ""ש שמע ישראל. וכתיב שמעה עמי ואדברה. כי בחינת השמיעה מיוחד רק לבני ישראל. ולזה זכו בשמיעת <b>עשרת</b> <b>הדיברות</b> כדכתיב ועתה אם שמוע תשמעו בקולי כו' והייתם לי סגולה כו' להיות נבדל מכל",hebmorph-exact
130.55724,"Rabbeinu Bahya, Devarim 5:5:2","Midrash Rabbeinu Bachya [ben Asher]. Warsaw, 1878",he,"לאמר. כשהיה אומר לכם <b>עשרת</b> <b>הדברות</b>.
",aggresive-ngram
59.584354,Mishnah Tahorot 1:1,Torat Emet 357,he,"שלשה <b>עשר</b> <b>דבר</b> בנבלת העוף הטהור. צריכה מחשבה, ואינה צריכה הכשר, ומטמא טמאת אכלין בכביצה, וכזית בבית הבליעה, והאוכלה טעון הערב שמש. וחיבים עליה על ביאת המקדש, ושורפין עליה את התרומה. והאוכל אבר מן החי",hebmorph-standard
66.268555,"Prisha, Orach Chaim 582:4:1","Tur Orach Chaim, Vilna, 1923",he," שהם <b>בעשר</b> <b>דברות</b> פי' בדברות ראשונים דאילו באחרונים ע""ח אלפין יש בהן: ",hebmorph-standard
17.80306,Mekhilta d'Rabbi Yishmael 20:1:1,Mekhilta -- Wikisource,he,"...""? - מלמד שאמר הקב""ה <b>בדיבור</b> אחד <b>עשרת</b> <b>הדברות</b>, חזר ופירשן <b>דיבור</b> <b>דיבור</b> בפני עצמו. שומע אני אף כל <b>דברות</b> שבתורה נאמרו כולם <b>בדיבור</b> אחד? ת""ל ""את כל הדברים האלה"". אלה נאמרו <b>בדיבור</b> אחד ושאר כל <b>הדיברות</b> <b>דיבור</b> <b>דיבור</b> בפני עצמו:",ngram
12.782244,Exodus 34:28,Tanach with Nikkud,he,ויהי־שם עם־יהוה ארבעים יום וארבעים לילה לחם לא אכל ומים לא שתה ויכתב על־הלחת את <b>דברי</b> הברית <b>עשרת</b> הדברים,hebmorph-standard
1.4234738,"Sefat Emet, Exodus, Yitro 27:3","Sefat emet, Piotrków, 1905-1908",he,"בפסוק זכור את יום השבת דרשו חז""ל בשבת ניתנו <b>עשרת</b> <b>הדיברות</b>. זכור בעצומו של יום. דאיתא בזוה""ק ויברך כו' יום הז' כיון דלא אשתכח בי' מנא מה ברכתא אשתכח אלא כולהו ברכאין ביום שביעאה תלי'. פי' דעיקר הברכה",hebmorph-exact
4.055351,Gur Aryeh on Shemot 21:1:1,OYW,he," הראשונים מסיני אף אלו מסיני', כלומר כמו הראשונים שנאמרו בסיני, ולישראל נאמרו <b>עשרת</b> <b>הדיברות</b> מסיני - אף אלו כך, וכל שאר מצות - למשה נאמרו מסיני, ולא לישראל, עד אוהל מועד, או עד ערבות מואב:",hebmorph-exact
5.677491,Pesikta D'Rav Kahanna 12:24,OYW,he," נהורך כלילך יאוותך אימתי כשתקבל <b>עשרת</b> <b>הדיברות</b> אנכי י""י אלהיך (שמות כ ב) ר' אחא אמר עשרים וששה דורות היה אלף קורא תיגר לפני הקב""ה לומר שאני ראשון של אותות ולא בראתה בי את העולם אלא בבית שנא' בראשית ברא",hebmorph-exact
108.79325,Rashi on Genesis 24:22:3,On Your Way,he,"עשרה זהב משקלם. רמז <b>לעשרת</b> <b>הדברות</b> שבהן:
",aggresive-ngram
61.991295,Eruvin 37b:2,Wikisource Talmud Bavli,he,ואכתי סבר ר' יוסי אין ברירה והתניא עם הארץ שאמר לחבר קח לי אגודה אחת של ירק או גלוסקא אחת אינו צריך <b>לעשר</b> <b>דברי</b> רבי יוסי,hebmorph-standard
123.09055,Vilna Gaon on Seder Olam Rabbah 6:2:1,"Seder Olam, Warsaw 1904",he,"ביום השביעי אחר <b>עשרת</b> <b>הדברות</b> כו', הוא יום הראשון אחר <b>עשרת</b> <b>הדברות</b>:",aggresive-ngram
13.553232,Berakhot 12a:4,William Davidson Edition - Aramaic,he,וקורין <b>עשרת</b> <b>הדברות</b> שמע והיה אם שמוע ויאמר אמת ויציב ועבודה וברכת כהנים ,aggresive-ngram
108.02715,"Chizkuni, Deuteronomy 5:5:2",Chizkuni,he,"ולא עליתם בהר לאמר כשבא לאמר לכם <b>עשרת</b> <b>הדברות</b>.
",aggresive-ngram
1.625947,"Sefat Emet, Exodus, Shemot 22:4","Sefat emet, Piotrków, 1905-1908",he,"בפסוק אכן נודע הדבר פירש""י במה שהם משתעבדין כו'. דאיתא בזוה""ק הדיבור הי' בגלות. והגם כי הפי' שלא הי' יכול להתגלות <b>עשרת</b> <b>הדיברות</b> ע""ש. מ""מ נראה כי העיקר הי' דיבור של בנ""י שהי' בגלות. כי כשהתחתונים",hebmorph-exact
26.178331,Kitzur Baal Haturim on Exodus 26:1:2,On Your Way,he," <b>עשר</b> יריעות כנגד <b>עשרת</b> ה <b>דברות</b>:

",ngram
1.4093719,"Sefat Emet, Exodus, Mishpatim 5:2","Sefat emet, Piotrków, 1905-1908",he,במדרש ואלה מוסיף על הראשונים <b>עשרת</b> <b>הדיברות</b> כו' דאיתא מגיד דבריו ליעקב אלו <b>עשרת</b> <b>הדיברות</b> חקיו ומשפטיו לישראל זה המשפטים. והם ב' מדריגות זו למעלה מזו כענין יעקב וישראל. כי מקודם צריך אדם לקיים מצות הבורא,hebmorph-exact
107.40505,Menachot 78a:6,Wikisource Talmud Bavli,he,<b>בעשרונות</b> <b>דבר</b> הכתוב,aggresive-ngram
1.1384467,"Tanya, Part One, The Book of the Average Men 53:1",Tanya - Otsar HaChasidim Lubavitch,he," ועצום, יותר מגילויה בהיכלות קדשי הקדשים שלמעלה בעולמות עליונים. כי <b>עשרת</b> <b>הדיברות</b> הן כללות התורה כולה, דנפקא מגו חכמה עילאה, דלעילא לעילא מעלמא דאתגליא. וכדי לחוקקן בלוחות אבנים גשמיים, לא ירדה ממדריגה",original
1.1384467,"Sefat Emet, Leviticus, Emor 24:2","Sefat emet, Piotrków, 1905-1908",he," מזולל. והנה בנ""י הם כלים לזה. וכשיצאו ממצרים נעשה בירור זה על ידם בכלל העולם עד שנתבררו עשרה מאמרות ונעשה מהם <b>עשרת</b> <b>הדיברות</b>. ולא זה בלבד רק בכל שנה ושנה ממחרת הפסח נתעלה חלק ראשית בכח גאולת מצרים. לכן",original
1.4234738,"Sefat Emet, Numbers, Nasso 9:2","Sefat emet, Piotrków, 1905-1908",he," כנ""ל התפשטות הארת התורה. ונראה עוד כי באמת נגנז אור גדול בכל הבריאה מכח עשרה מאמרות רק שהי' נעלם מאוד וע""י התורה יכולין להוציא ולברר יקר מזולל. וז""ש וידבר כו' כל הדברי' האלה לאמר שעל ידי <b>עשרת</b> <b>הדיברות</b> נתקנו העשרה מאמרות שהם יקרים עד מאוד:",hebmorph-exact
1.1389444,"Sefat Emet, Deuteronomy, Ki Tavo 11:4","Sefat emet, Piotrków, 1905-1908",he," ומקודם ניתן <b>עשרת</b> <b>הדיברות</b> בע' לשון כמ""ש חז""ל ה' יתן אומר כו'. אח""כ באמצעיות בנ""י השלים כל התורה שהיא התפשטות עשרת הדברות לכל הפרטים ונתפרש ג""כ בע' לשון כמ""ש רש""י פי' באר היטב. ובכח זה עמדו נגד מלכי כנען",hebmorph-exact
69.565704,Shabbat 13b:9,Wikisource Talmud Bavli,he,ושמנה <b>עשר</b> <b>דבר</b> גזרו: מאי נינהו שמנה <b>עשר</b> <b>דבר</b> דתנן אלו פוסלין את התרומה האוכל אוכל ראשון והאוכל אוכל שני והשותה משקין טמאין והבא ראשו ורובו במים שאובין וטהור שנפלו על ראשו ורובו שלשה לוגין מים שאובין והספר והידים והטבול יום והאוכלים והכלים שנטמאו במשקין,hebmorph-standard
1.1389444,"Sefat Emet, Deuteronomy, Vaetchanan 21:3","Sefat emet, Piotrków, 1905-1908",he," נ' עמי יאמר אלקיכם פי' שיש די באלקותו ית' לנחם בזה על כל הצרות שעוברין עלינו תמיד. ולכן תיקנו פרשת <b>עשרת</b> <b>הדיברות</b> אנכי ופ' שמע בשבת נחמו. כי זה נחמתינו כמ""ש אנכי אנכי כו' מנחמכם. כי הנה באמת כל היסורים",hebmorph-exact
6.364468,Metzudat Zion on Judges 20:10:1,On Your Way,he,לרבבה. היא <b>עשרת</b> אלפים: ,hebmorph-exact
13.942746,"Chizkuni, Numbers 33:15:1",Chizkuni,he,ויחנו במדבר סיני פרשת יתרו והוא מדבר סין ועל שם ששם נתנו עליו <b>עשרת</b> <b>הדברות</b> נתווסף אות עשירי בשמו.,infreq
11.768729,Ezekiel 45:14,Tanach with Nikkud,he,וחק השמן הבת השמן <b>מעשר</b> הבת מן־הכר <b>עשרת</b> הבתים חמר כי־<b>עשרת</b> הבתים חמר,hebmorph-standard
92.323166,Avodah Zarah 36a:27,Wikisource Talmud Bavli,he,פיתן ושמנן יינן ובנותיהן כולן משמנה <b>עשר</b> <b>דבר</b> הן,hebmorph-standard
