Id,Relevance,Ref,Version,Lang,Content,Field,Score
12,--,Menachot 30a:20,Wikisource Talmud Bavli,he,"שמנה פסוקים שבתורה יחיד קורא אותן בבהכ""נ",hebmorph-exact,6.2361155
13,--,Rashi on Sotah 47a:8:3,Vilna Edition,he,בשמנה שרצים - בפרק שמנה שרצים (שבת קז.):,hebmorph-standard,216.82277
14,--,Sanhedrin 107b:51,Wikisource Talmud Bavli,he,הגיע עת ליטול שכר שמנה שרצים וצרעת נעמן תדבק בך ובזרעך עד עולם ויצא מלפניו מצורע כשלג:,hebmorph-exact,3.4397707
15,--,"Prisha, Orach Chaim 32:15:1","Tur Orach Chaim, Vilna, 1923",he," ולא מדג פרק שמונה שרצים ד' ק""ח בעיא דלא איפשיטא אי כשר אי לא כיון דנפיש זיעתו וזוהמתו ומאיס וקי""ל לחומרא: ",hebmorph-standard,62.59134
16,--,Job 9:25,Tanach with Nikkud,he,וימי קלו מני־רץ ברחו לא־ראו טובה,hebmorph-standard,73.98052
17,--,Aruch HaShulchan 1:336:12,Wikisource,he," בכלי מים, ואינו חייב משום צידה אלא משום עוקר דבר מגידולו. וגם זה אינו מובן, דהוה ליה להתחייב משום נטילת נשמה, וכמ""ש באמת בסימן שט""ז ע""ש. ומצאתי באמת בחידושי הרשב""א פרק שמנה שרצים דזה הירושלמי אינו כשיטת",hebmorph-exact,1.2127683
18,--,Rashi on Shabbat 107a:5:1,Vilna Edition,he,מתני' שמנה שרצים - החולד והעכבר וגו' (ויקרא יא):,hebmorph-standard,148.21246
19,--,Sanhedrin 57a:15,Wikisource Talmud Bavli,he,ההוא למישרי שרצים הוא דאתא,ngram,18.80932
20,--,"Beit Yosef, Orach Chaim 554:7:1","Tur Orach Chaim, Vilna, 1923",he," אבל השתא דהטבילה אינה באה אלא לטהרה נבעלה יכולה היא לרחוץ ולחוף עי""ה כדי שתסרוק שערה וחופפת מעט למוצאי י""ה משום דצריך חפיפה סמוך לטבילה וכן בט""ב דהא אפי' תטבול בי""ה ובט""ב אסורה לבעלה וגם בפ' שמנה",original,5.5027313
21,--,Rashba on Avodah Zarah 27a:1,"Gerlitz edition, published by Oraita",he," מן הסתם שילחוש בשם עבודה זרה. והביא ראיה מהירושלמי דאמר בפרק שמנה שרצים (שבת פי""ד ה""ד) בן דמא נשכו נחש ובא יעקב איש כפר סכניה לרפאותו בשם ישו בן פנדירא ולא הניחו רבי ישמעאל, אבל אם אינו מזכיר שם עבודה",hebmorph-exact,5.5960517
22,--,Rashi on Chullin 46b:24:1,Wikisource Rashi,he,"וכ""ת לשמונה שרצים מדמינן לה דתנא - בהו בפ' ח' שרצים (שבת קז:):",aggresive-ngram,60.44469
23,--,"Mishneh Torah, Sabbath 8:9",Wikisource Mishneh Torah,he,"שמנה שרצים האמורים בתורה הן שיש להן עורות לענין שבת כמו חיה ובהמה ועוף. אבל שאר שקצים ורמשים אין להן עור. לפיכך החובל בהן פטור. ואחד החובל בבהמה חיה ועוף או בשמנה שרצים ועשה בהן חבורה ויצא מהם דם או שנצרר הדם אע""פ שלא יצא חייב.",hebmorph-exact,1.9404292
24,--,Rashi on Sukkah 20b:13:3,Vilna Edition,he,או שרצים - כגון חולדות ואישות:,ngram,16.664705
25,--,"Mishneh Torah, Positive Mitzvot 97",Mishneh Torah,he,"להיות שמונה שרצים מטמאין, שנאמר ""וזה לכם הטמא"" (ויקרא יא, כט).",hebmorph-standard,83.84163
26,--,Metzudat Zion on Nehemiah 9:25:2,On Your Way,he,שמנה. מלשון שמן: ,hebmorph-exact,6.691506
27,--,Bartenura on Mishnah Oholot 13:1:6,On Your Way,he,או שרצים. כגון החולד והעכבר:,ngram,16.706268
28,--,Rashi on Job 9:25:1,On Your Way,he,"וימי . עם כליון שאר התמימי' קלו מני רץ :
",hebmorph-standard,73.96071
29,--,Gur Aryeh on Vayikra 22:5:1,OYW,he," האמורים בפרשת שמיני, לאפוקי אחריני שאינם מטמאים, זה אינו, דודאי כיון דאין שרצים מטמאין רק הני, פשיטא בהני שמנה שרצים איירי קרא (כ""ה ברא""ם):",ngram,23.639318
30,--,"Sefer Mitzvot Gadol, Volume One 131:1","Munkatch, 1901",he,"האוכל (א) כזית משרץ הארץ לוקה שנ' וכל השרץ השורץ על הארץ שקץ הוא לא יאכל אבל שמנה שרצים האמורים בתורה האוכל כעדשה מבשרן לוקה שיעור אכילתן כשיעור טומאתן בד""א כשאכל מהן לאחר מיתתן אבל אכל מהן בחייהן צריך כזית כדאיתא במעילה [דף י""ו] וכל השיעורים הל""מ [בכמה מקומות ומהם בעירובין דף ד, ובסוכה דף ה'] : ",original,1.9579976
31,--,Jerusalem Talmud Pesachim 54b:3,Mechon Mamre Talmud Yerushalmi,he," הלטאה כחולדה וכולן שעיבדן או שהילך בהן כדי עבודה טהורין חוץ מעור האדם.  ר' יוחנן בן נורי אומר שמנה שרצים יש להן עורות א""ר יוחנן",hebmorph-exact,1.4741874
32,--,Shabbat 107b:2,William Davidson Edition - Aramaic,he,ואכתי לענין שבת לא פליגי והתניא הצד אחד משמנה שרצים האמורים בתורה החובל בהן חייב בשרצים שיש להן עורות ואיזו היא חבורה שאינה חוזרת נצרר הדם אף על פי שלא יצא רבי יוחנן בן נורי אומר שמנה שרצים יש להן עורות ,hebmorph-standard,93.32052
33,--,Shabbat 107b:1,William Davidson Edition - Aramaic,he, מכלל דרבי יוחנן בן נורי הנך נמי דלא מנו חכמים מטמאין והא קתני רבי יוחנן בן נורי אומר שמנה שרצים יש להן עורות ולא מטמאין [אמר רב] אדא בר מתנה תריץ הכי וחכמים אומרים לענין טומאה אין עור למה שמנו חכמים,ngram,22.21353
34,--,Haamek Davar on Leviticus 11:31:1,"Sefer Torat Elohim, Vilna 1879",he,"אלה הטמאים לכם בכל השרץ. דלא נימא דרק בשרץ הארץ דוקא הני שמונה ותו לא. אבל בשרץ המים והעוף אינו כן. מש״ה כתיב דבכל השרץ אינו מטמא אלא שמונה שרצים השורץ על הארץ ולא עכבר המים וכדומה:
",infreq,17.404442
35,--,Rashi on Yoma 22b:19:3,Vilna Edition,he,קופה של שרצים - דופי משפחה:,ngram,16.664705
36,--,Rashi on Habakkuk 1:16:3,On Your Way,he,"בריאה . שמנה :
",ngram,17.656656
37,--,Rashi on Menachot 42b:23:3,Wikisource Rashi,he,או שטלה עליהן - שעשה בתים של עור בהמה טמאה פסולות כדאמרינן בפרק שמונה שרצים (שבת דף קח.) למען תהיה תורת ה' בפיך מן המותר בפיך:,hebmorph-standard,62.59134
38,--,"Bach, Orach Chaim 320:11:1","Tur Orach Chaim, Vilna, 1923",he,"הסוחט בגד וכו' ר""פ במה טומנין ואסור להדק מוכין וכו' מימרא דרבא ס""פ תולין: ספוג וכו' משנה ס""פ נוטל: חבית שפקקו וכו' מחלוקת זו האריכו בה התוס' ס""פ שמנה שרצים ור""פ הבונה ופ""ק דכתובות (דף ו') והסמ""ג בדין",original,3.6668365
39,--,Mishnah Yoma 3:7,Torat Emet 357,he,"בשחר היה לובש פלוסין של שנים עשר מנה, ובין הערבים הנדוין של שמנה מאות זוז, דברי רבי מאיר. וחכמים אומרים, בשחר היה לובש של שמנה עשר מנה, ובין הערבים של שנים עשר מנה, הכל שלשים מנה. אלו משל צבור. ואם רצה להוסיף, מוסיף משלו: 
",hebmorph-standard,15.209051
40,--,Tosafot on Zevachim 92a:3:1,Wikisource Tosafot,he," משום צער דגופא דצד נחש ומפיס מורסא לא מיפטר אלא לר""ש דפטר מלאכה שאינה צריכה לגופה כדאיתא בפ' שמנה שרצים (שבת קז:) ודוחק הוא לתרץ בהלכות גדולות ור""ת תירץ דהא דחשיב לה שמואל [בהדי] פטור ומותר (קאמר) לאו",hebmorph-exact,6.9950647
41,--,Sefer HaChinukh 159:1,Sefer HaChinukh -- Torat Emet,he,"מצות טמאת שמנה שרצים - להיות שמנה שרצים טמאים ומטמאין, שנאמר (ויקרא יא כט) וזה לכם הטמא בשרץ השרץ על הארץ החלד והעכבר והצב וגו'.",hebmorph-standard,125.29122
42,--,Rashi on Zevachim 106b:20:1,Wikisource Rashi,he,"משרצים - וא""ת תיתי אזהרה בחלב בק""ו משרצים טמאין כגון שמונה שרצים:",hebmorph-standard,83.84163
43,--,"Shulchan Arukh, Orach Chayim 316:8",Wikisource Shulchan Aruch,he,שמונה שרצים האמורים בתורה הצדן חייב והחובל בהם אף על פי שלא יצא מהם דם אלא נצרר תחת העור חייב ושאר שרצים אינו חייב החובל בהם אלא אם כן יצא מהם דם והצדן לצורך חייב שלא לצורך או סתם פטור אבל אסור ולהרמב''ם חייב:,hebmorph-standard,62.155094
44,--,Sefer HaChinukh 159:6,Sefer HaChinukh -- Torat Emet,he,"דיני המצוה. כגון מה שאמרו זכרונם לברכה (כלים פ''א מ''א) ששמנה שרצים הם נקראים אב הטמאה כלומר שמטמאין אדם וכלים במגע, ואם הכלים של חרס מטמאין אותן מכיון שיכנסו בתוך אוירו. וזהו החלוק שיש בענין הטמאה",ngram,17.213448
45,--,"Beit Yosef, Even HaEzer 5:16:1","Tur Even HaEzer, Vilna, 1923",he,"ואסור לשתות כוס של עיקרין אפילו אין מכוין אלא לרפואה וכן אסור להשקותו לבהמה ואשה מותרת לשתותו כדי שלא תלד כן כתב הרמב""ם בפרק הנזכר וכתב ה""ה הסוגיא שבפרק שמנה שרצים (קי:) מתבאר זה דכל היכא דלא נגע",hebmorph-exact,8.800229
46,--,"Bekhor Shor, Leviticus 22:3:1","Bekhor Shor, HaTzofeh LeHokhmat Yisrael VIII, Budapest, 1924",he," אפילו בעל קרי שטמא טומאת ערב, ולא בעל קרי שהטומאה מגופו כי אף טמא מגע בכל שרץ (אשר יטמא לו) כגון שמנה שרצים:
",ngram,17.417364
47,--,Rashi on Keritot 21a:1:1,WikiSource Rashi,he,אוציא דם שרצים שאין בהן טומאה חמורה - שאין שרצים מטמאין אדם לטמא בגדים:,original,6.4718404
48,--,"Beit Yosef, Orach Chaim 32:16:1","Tur Orach Chaim, Vilna, 1923",he,ויהיה הקלף מעור בהמה חיה ועוף טהורים אפילו מנבילה וטריפה שלהן אבל לא מעור בהמה חיה ועוף הטמאים פשוט בפרק שמונה שרצים (קח.): ,hebmorph-standard,72.86002
49,--,Tosafot on Eruvin 14b:19:1,Vilna Edition,he," ואח""כ נותן משקין עליהם הוי שרי אפילו לרבי יוסי שהשמנונית ממתיק את המלח כדתנן בפ' שמנה שרצים (שבת קח, ב) ואלו הן מי מלח המותרים נותן שמן בתחילה לתוך המים או לתוך המלח:",hebmorph-exact,9.702564
50,--,Menachot 11a:58,Wikisource Talmud Bavli,he,ריבה שמנה חסר שמנה חיסר לבונתה פסולה:,ngram,18.707977
51,--,"Mishneh Torah, Sabbath 10:21",Torat Emet 363,he,"אחד שמנה שרצים האמורין בתורה ואחד שאר שקצים ורמשים שיש למינן צידה הצד אחד מכלן בין לצרך בין שלא לצרך או לשחק בהן חיב הואיל ונתכון לצוד וצד. שמלאכה שאינה צריכה לגופה חיב עליה. הצד את הישן ואת הסומא חיב: 
",original,2.447497
52,--,"Darchei Moshe, Orach Chaim 32:14:1","Tur Orach Chaim, Vilna, 1923",he, ובפרק שמונה שרצים איבעיא לן אי כותבין אעור דג ולא איפשיטא ונקטינן לחומרא: ,hebmorph-standard,83.52748
53,--,Rambam on Mishnah Shabbat 14:1:1,Vilna edition,he,שמנה שרצים האמורים בתורה הצדן כו':  דע כי החובל והוא העושה חבורה אינו חייב אלא בשני תנאין האחד שיעשה חבורה בנפש חיה שיש לו עור ויצא ממנו דם או שיהיה הדם צרור תחת העור כמו שיארע מהכאות האבן וכיוצא בו,hebmorph-exact,5.5439262
54,--,"Tur HaAroch, Leviticus 11:41:1","Perush al ha-Torah, Hanover, 1838",he,"וכל השרץ השורץ על הארץ. פי' בשביל שאין בשרצים מטמאין אלא שמנה אמר אבל לענין אסור אכילה כולם אסורין: 
",ngram,22.025581
55,--,Tosafot Yom Tov on Mishnah Shabbat 14:1:2,"Mishnah, ed. Romm, Vilna 1913",he,". וכתב הר""ן דהה""נ ברישא שאינו חייב אלא לצורך אלא שאותן שמנה [שרצים] אין דרכן להזיק ולפיכך כל צידתן לצורך אבל שאר שקצים ורמשים שדרכן להזיק פעמים אדם צדן שלא לצורך והיינו כדי שלא יזיקו ומש""ה תני פלוגתא",hebmorph-exact,6.929908
56,--,Rashi on Chullin 123b:17:1,Wikisource Rashi,he,שרצים אין נוחין להפשיט:,ngram,19.10111
57,--,Chullin 64a:16,Wikisource Talmud Bavli,he,שמנה ספיקות הן ליבדוק בביצים דידהו,ngram,22.23326
58,--,Tosafot on Bava Batra 58b:3:1,Vilna Edition,he," שנאמרו באספרגוס שצריך לשתותו כשיעור רביעית משום שאינו חושש לחשוב מה שתלוי בשיעור והא דאמר בפרק שמנה שרצים (שבת דף קט:) (ולישקליה) עד דקאי אאנפקא משמע דהוא מדה י""ל עד דקאי אשיעור (שתיה) אנפקא קאמר אי נמי לכלי נמי קרי אנפקא על שם ששותים אותו באותו שיעור:",hebmorph-exact,6.9950647
59,--,"Marganita Tava al Sefer Hamitzvot, Shorashim 9:1:1","Sefer HaMitzvot, Warsaw 1883",he," באויר המים, וכמו דבעי הש""ס למימר בחולין (דף קכ""ז.) גבי עכבר דהשורץ על הארץ אתי למעוטי אם ירד לים דלא יטמא, אי לאו דכתיב השורץ יתירה, משא""כ הכא דאין תיבת השורץ יתירה, דבשלמא התם גבי שמנה שרצים שהמה",hebmorph-exact,1.2241364
60,--,Rashi on Shabbat 67a:10:2,Vilna Edition,he,רבי שמעון - בפרק שמונה שרצים:,hebmorph-standard,146.04646
61,--,"Beit Yosef, Orach Chaim 316:14:1","Tur Orach Chaim, Vilna, 1923",he," הורגן ובשבת: והרא""ש כתב וז""ל ת""ר המפלה כליו מולל וזורק וכו' נ""ל דהני תנאי ל""פ אב""ה שמתירין דאי הוו פליגי לא היה הרי""ף מביא דבריהם אלא מודו דמותר להרוג כנה בשבת אבל פרעוש אסור כדאמרינן פרק שמנה שרצים הלכך",hebmorph-exact,4.3365927
62,--,"Beit Yosef, Orach Chaim 327:1:1","Tur Orach Chaim, Vilna, 1923",he,"החושש במתניו לא יסוך שמן וחומץ משנה בס""פ שמנה שרצים (קיא.) וטעם איסור דברים אלו מפני שאסור לעשות שום רפואה בשבת כמו שיבואר בסימן שאחר זה: ",hebmorph-standard,101.37447
63,--,Korban Netanel on Eruvin 20:1,Vilna Edition,he,"  כלומר.   עי' פ' שמונה שרצים סי' ב': 
",hebmorph-standard,125.18268
64,--,Tosafot on Shabbat 134b:14:2,Vilna Edition,he,"ואין מונעין חמין ושמן - פירש ה""ר יוסף פורת בשם רבינו שמואל דבמעורבת יחד איירי דאי כל חד באפי נפשיה מאי קמ""ל בשמן מתני' היא בפ' שמנה שרצים (לעיל דף קיא.) אבל סך הוא את השמן והיינו אפילו על גבי מכה",ngram,18.805159
65,--,Bartenura on Mishnah Meilah 4:3:4,On Your Way,he,"וכל השרצים מצטרפים זה עם זה. לכזית, לחייב את האוכלן מלקות, ושמונה שרצים הכתובים בתורה מצטרפים זה עם זה, לחייב האוכלן בכעדשה. כשיעור טומאתן כך שיעור אכילתן:",hebmorph-standard,67.09042
66,--,"Bach, Orach Chaim 328:16:1","Tur Orach Chaim, Vilna, 1923",he," במעורבין יחד שוב נראה מדברי הרמב""ם פכ""א והסמ""ג (בדף כ""ב ריש ע""א) תירוץ אחר דהך בפרק שמנה שרצים דמותר לסוך בשמן ע""ג מכה היינו בשמן שהבריאים סכין בהן ופלוגתא דרב ושמואל בחמין ושמן מיירי בשמן שאין",original,4.325002
67,--,Chullin 46b:24,Wikisource Talmud Bavli,he,לשמונה שרצים מדמינן לה דתניא,aggresive-ngram,113.27643
68,--,Chidushei Halachot on Shabbat 104b:1,Vilna Edition,he," בא""ד מפי הנשים שהתיר ר""ת ליטול ידיה ולקנח ידיה בבגד כו' עכ""ל כצ""ל מדברי הרא""ש בפרק קמא דיומא ומדברי המרדכי פרק ואלו קשרים וק""ל: 
סליק פרק שמנה שרצים 
פרק ואלו קשרים 
",hebmorph-exact,2.456979
69,--,"Bach, Orach Chaim 316:6:1","Tur Orach Chaim, Vilna, 1923",he,"שמנה שרצים וכו' משנה וברייתא בפ""ח שרצים וע""פ דברי התוספות לשם דח' שרצים שיש להם עור סתמייהו ניצודין לצורך עורן וחייב והחובל בהן ונצרר הדם תחת העור חייב ג""כ דכיון שנעקר הדם והיה יוצא לחוץ לולא העור",ngram,20.434467
70,--,"Mishneh Torah, Forbidden Foods 2:7",Wikisource Mishneh Torah,he,ושמנה שרצים האמורים בתורה שהן:החולד והעכבר והצב והאנקה והכח והלטאה והחומט והתנשמת האוכל מבשרם כעדשה לוקה שיעור אכילתן כשיעור טומאתן וכולם מצטרפין זה עם זה בכעדשה.,hebmorph-standard,77.01346
71,--,Bartenura on Mishnah Chullin 9:6:1,On Your Way,he,"ביצת השרץ. יש בשמונה שרצים שמטילים ביצים, כגון הצב והלטאה והחומט:",aggresive-ngram,60.227886
72,--,"Mishneh Torah, Forbidden Foods 2:9",Wikisource Mishneh Torah,he,דם שמנה שרצים ובשרן מצטרף לכעדשה והוא שיהיה הדם מחובר לבשר וכן דם הנחש מצטרף לבשרו לכזית ולוקה עליו לפי שאין בשרו חלוק מדמו ואף על פי שאינו מטמא וכן כל כיוצא בו משאר שרצים שאינן מטמאין.,hebmorph-exact,2.448342
73,--,"Bach, Orach Chaim 32:32:1","Tur Orach Chaim, Vilna, 1923",he,"ומ""ש אפילו מנבילה וטריפה שלהן בפ' שמונה שרצים (דף ק""ח): ",hebmorph-standard,111.52926
74,--,"Megilat Esther al Sefer Hamitzvot, Shorashim 4:1:1","Sefer HaMitzvot, Warsaw 1883",he,"נראה לי כי עליו להביא ראיה  שפסוק זה של והתקדשתם שמנה בה""ג לא יהיה צווי כולל, שאף אם הוא אותו שבשמיני האמור אחר ענין שרצים מ""מ מנא ליה כי עליהם דוקא נאמר שמא הוא על כל המצות שבאו בתורה ויהיה פירושו",ngram,17.992945
75,--,"Siftei Hakhamim, Numbers 10:32:1",Siftei Hakhamim,he,"ב דושנה קרקע שמנה:  
",hebmorph-exact,6.691506
76,--,Pesikta D'Rav Kahanna 4:3,OYW,he, לחסספיתה דנונה ועל הרמש (מלכים א' ה יג) וכי איפשר לאדם לדבר על הרמש אלא אמ' שלמה מפני מה שמנה שרצים האמורין בתורה הצדן והחובל בהן חייב ושאר שקצים ורמשים החובל בהן פטור מפני שיש להם עורות ועל הדגים (שם,hebmorph-exact,2.6190786
77,--,"Kessef Mishneh on Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:1:4",Torat Emet 363,he,"ושיכרוך אותה בשיער. שם בירושלמי ובבבלי פ' שמונה שרצים (שבת דף ק''ח) הל''מ שהתפילין נכרכות בשיער ונתפרות בגידין: 
",hebmorph-standard,73.02323
78,--,Mishnah Shabbat 14:1,Torat Emet 357,he,"שמנה שרצים האמורים בתורה, הצדן והחובל בהן, חיב. ושאר שקצים ורמשים, החובל בהן פטור, הצדן לצרך, חיב, שלא לצרך, פטור. חיה ועוף שברשותו, הצדן פטור, והחובל בהן חיב: 
",hebmorph-standard,142.5271
79,--,"Kessef Mishneh on Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 1:10:1",Torat Emet 363,he,"אין כותבין ספרים וכו' עד שלהן. ברייתא בשבת פרק שמונה שרצים (דף ק''ח): 
",hebmorph-standard,83.455124
80,--,Rashi on Menachot 30a:20:1,Wikisource Rashi,he,שמנה פסוקים - מוימת משה:,hebmorph-exact,6.7999525
81,--,Genesis 49:20,Tanach with Text Only,he,מאשר שמנה לחמו והוא יתן מעדני־מלך,hebmorph-exact,6.470286
82,--,"Bekhor Shor, Leviticus 16:1:1","Bekhor Shor, HaTzofeh LeHokhmat Yisrael VIII, Budapest, 1924",he,"אחרי מות שני בני אהרן. לאחר שמתו בני אהרן מיד פירש הקב""ה על הדברים הגורמים מיתה לבאים למקדש, כגון: יין ושכר אל תשת (ופי' ר' דלא שייך בהו טומאה) ואחרי כן שמנה שרצים מטמאין וכל דבר המטמא גורם מיתה לבא",hebmorph-exact,5.5960517
83,--,Rashi on Megillah 22a:23:1,Vilna Edition,he,ורב הוא דעביד - להאי דאדבריה עליה כבוד הוה עביד ליה משום דלייטיה רב לשמואל דלא לוקמי בני במס' שבת פ' שמונה שרצים (ד' קח.):,hebmorph-standard,62.88122
84,--,Rashi on Chullin 21a:39:1,Wikisource Rashi,he,הותזו ראשיהן - בשמנה שרצים קמיירי בסדר טהרות:,hebmorph-standard,125.76244
85,--,"Beit Yosef, Orach Chaim 316:7:1","Tur Orach Chaim, Vilna, 1923",he,"שמנה שרצים האמורין בתורה הצדן וכו' ר""פ (קז.) ח' שרצים האמורים בתורה הצדן והחובל בהם חייב ושאר שקצים ורמשים החובל בהם פטור הצדן לצורך חייב שלא לצורך פטור: ",hebmorph-standard,92.559555
86,--,Divrey Chamudot on Berakhot 860,Vilna Edition,he,"  דחייב   אדם לנקות ידיו בשעת התפלה כו'. ויועיל לתפלה אבל לא להעביר רוח רעה שעליהן כ""כ בש""ע ונראה טעמו שכן בגמרא דידן פרק שמנה שרצים נקט רחיצה וכ""ש לדברי הזוהר דבעי עירוי מכלי כמ""ש לעיל סעיף ע""ז: 
",hebmorph-standard,73.96071
87,--,Tosafot on Shabbat 148b:1:1,Vilna Edition,he,"ניפרוס סודרא עליה אתי למסחטיה - מכאן מייתי ר""ת ראיה דביין ושמן לא שייכא סחיטה לעיל בשלהי שמונה שרצים (דף קיא. בד""ה האי מסוכרייתא) פירשתי:",hebmorph-standard,62.64561
88,--,Rashi on Bava Metzia 61b:8:2,Vilna Edition,he,גבי שרצים - בויהי ביום השמיני כי אני ה' המעלה אתכם מארץ מצרים:,aggresive-ngram,13.072784
89,--,Rashi on Sanhedrin 17b:1:1,Wikisource Rashi,he,ומה נחש שממית - אדם ובהמה ומרבה טומאת נבילות וטומאת מת בעולם הרי הוא טהור כשהוא מת שאינו בכלל שמנה שרצים:,hebmorph-standard,103.35999
90,--,Rashi on Sanhedrin 59b:27:1,Wikisource Rashi,he,מאי תלמודא - היכי משמע דשרצים ממעטי מיניה דילמא בהמה וחיה ממעטינן מיניה ולא שרצים:,aggresive-ngram,13.711514
91,--,Keritot 21b:32,Wikisource Talmud Bavli,he,דם מהלכי שתים דם שרצים ורמשים אסור ואין חייבין עליו,original,6.396743
92,--,"Beit Yosef, Yoreh Deah 271:1:1","Tur Yoreh Deah, Vilna, 1923",he,אין כותבין ספר תורה תפילין ומזוזות על עור בהמה וחיה טמאה ברייתא בפ' שמונה שרצים [קח.]: ,hebmorph-standard,97.071335
93,--,"Beit Yosef, Orach Chaim 306:11:1","Tur Orach Chaim, Vilna, 1923",he,"ולחש שמלחשין על כאב הראש וכו' גם בהגהות פכ""א ובמרדכי בס""פ שמונה שרצים כתבו להתיר: ",hebmorph-standard,88.663376
94,--,Ikar Siftei Hachamim on Numbers 10:32:1,On Your Way,he,דושנה קרקע שמנה:,hebmorph-exact,6.6883335
95,--,"Beit Yosef, Orach Chaim 32:40:1","Tur Orach Chaim, Vilna, 1923",he,"ומ""ש אפילו מנבילה וטריפה שלהן בפ' שמונה שרצים (קח.) אמרינן דנבילות וטריפות דטהורות מן המותר בפיך הוא וכותבין על עורות שלהן: ",hebmorph-standard,67.16923
96,--,"Prisha, Even HaEzer 101:5:1","Tur Even HaEzer, Vilna, 1923",he, ממנה רצה לומר מן הנדוניא כמה הוי: ,hebmorph-standard,88.59428
97,--,Korban Netanel on Pesachim 34:5,Vilna Edition,he,"  ה""ג   פירצי פירצי. כ""ה בטור סי' תס""ה. פירצי פירצי. לשון זה איתא גבי עופות בפ' שמנה שרצים דף ק""ח ופירושו נקבי נקבי היינו מקום מושב נוצות: 
",hebmorph-standard,88.77663
98,--,Ezekiel 48:35,Tanach with Nikkud,he,סביב שמנה עשר אלף ושם־העיר מיום יהוה שמה,hebmorph-exact,6.426073
99,--,"Kessef Mishneh on Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 3:9:1",Torat Emet 363,he,"כשתופרים את התפילין וכו' עד שלהם. ברייתא פרק שמנה שרצים: 

",hebmorph-standard,147.5292
