Id,Relevance,Ref,Version,Lang,Content,Field,Score
14,--,Shabbat 39a:1,Wikisource Talmud Bavli,he,"כל שבא בחמין מלפני השבת שורין אותו בחמין בשבת וכל שלא בא בחמין מלפני השבת מדיחין אותו בחמין בשבת חוץ מן המליח ישן וקולייס האיספנין שהדחתן זו היא גמר מלאכתן ש""מ:",hebmorph-standard,4.690931
15,--,Rambam Mishnah Terumot 2:3:2,Vilna Edition,he,"במזיד לא יאכל. ר""ל מי שעבר ובשל בשבת אסור לו לאכול אותו תבשיל לעולם אבל אחרים מותר להם לאכול אותו תבשיל למוצאי שבת לפי שהש""י אמר בשבת קדש היא ואמרו רז""ל היא קדש ואין מעשיה קדש ומה שהצריכו להחמיר בשביעית יותר משבת כי העיקר אצלנו לא נחשדו ישראל על השבת ונחשדו על השביעית: 
",ngram,5.690217
16,--,Avodah Zarah 16a:56,Wikisource Talmud Bavli,he,חיה גסה הרי היא כבהמה דקה לפירכוס אבל לא למכירה,original,2.10075
17,--,Tosefta Shabbat 15:2,Tosefta Shabbat,he,דלת [שידה] תיבה ומגדל נוטלין ולא מחזירין דלת לול [ובית] תרנגולין [לא] נוטלין ולא מחזירין מטה שנשברה היא ושבריה ניטלין בשבת [מרקוש שנשבר] הוא ושבריו ניטלין בשבת מגופת חבית שנשברה היא ושבריה ניטלין,ngram,6.8220305
18,--,Mishnah Shevuot 7:7,"Mishnah, ed. Romm, Vilna 1913",he,כשם שאמרו הפוגמת כתובתה לא תפרע אלא בשבועה. ועד אחד מעידה שהיא פרועה לא תפרע אלא בשבועה. מנכסים משועבדים. ומנכסי יתומים לא תפרע אלא בשבועה. והנפרעת שלא בפניו. לא תפרע אלא בשבועה. וכן היתומים לא יפרעו,aggresive-ngram,4.327902
19,--,Rashi on Gittin 8a:9:2,Vilna Edition,he,לעבדים לא - דלאו מארץ ישראל היא:,original,2.0287447
20,--,Sforno on Genesis 29:30:1,On Your Way,he,ויאהב גם את רחל לא בשביל האשות בלבד אבל גם באשר היא רחל בשביל מעשיה הנמשכים לצורתה האשיית:,ngram,5.6243715
21,--,Rashba on Megillah 7b:1,"Gerlitz edition, published by Oraita",he,", אין תימר דברים שיש בהן אוכל נפש אתנין מתניתין והא  תני (ביצה לה, ב) משחילין פירות דרך ארובה ביום טוב אבל לא בשבת, ועוד מן  הדא (ראה שבת קלג, א ו-קלד, א) שוחקין עצי בשמים למילה ביום טוב אבל לא  בשבת",aggresive-ngram,8.707936
22,--,Rashi on Yevamot 91a:16:3,Vilna Edition,he,לא בעיא גט - דאנוסה היא:,infreq,5.596354
23,--,Eruvin 34b:3,William Davidson Edition - Aramaic,he,לא צריכא דקאי בכרמלית ונתכוון לשבות למעלה ורבי היא דאמר כל דבר שהוא משום שבות לא גזרו עליו בין השמשות,infreq,5.645381
24,--,Eruvin 100b:8,William Davidson Edition - Aramaic,he,תני חדא מותר לילך על גבי עשבים בשבת ותניא אידך אסור לא קשיא הא בלחים הא ביבשים,aggresive-ngram,4.181917
25,--,Niddah 51b:15,Wikisource Talmud Bavli,he,(אמר) לא תימא בשבת העשויה לכמך הא סתמא לקדרה אלא סתם שבת לכמך עשויה דתנן ,aggresive-ngram,3.9904459
26,--,Berakhot 15a:26,William Davidson Edition - Aramaic,he,ממאי דרבי יוסי היא ודיעבד נמי לא ,infreq,5.384954
27,--,Esther 2:14,Tanach with Ta'amei Hamikra,he,בערב  היא באה ובבקר היא שבה אל־בית הנשים שני אל־יד שעשגז סריס המלך שמר הפילגשים לא־תבוא עוד אל־המלך כי אם־חפץ בה המלך ונקראה בשם,hebmorph-standard,4.5436664
28,--,Rashi on Psalms 2:9:2,On Your Way,he,בשבט ברזל . היא החרב : ,aggresive-ngram,4.549747
29,--,Megillah 13a:19,William Davidson Edition - Aramaic,he,בערב היא באה ובבקר היא שבה אמר רבי יוחנן מגנותו של אותו רשע למדנו שבחו שלא היה משמש מטתו ביום ,hebmorph-standard,5.7827954
30,--,Chullin 56b:36,Wikisource Talmud Bavli,he,ולא היא אחזוקי ריעותא לא מחזקינן:,infreq,5.4955297
31,--,Eruvin 91b:3,William Davidson Edition - Aramaic,he,טעמא דלא עירבו הא עירבו לא הא מני רבנן היא,original,2.0671248
32,--,Bava Kamma 34a:8,William Davidson Edition - Aramaic,he,לא כולה רבי עקיבא היא והכא במאי עסקינן כשפיטמו,original,2.0257316
33,--,Beit Shmuel 68:8,"Vilna, 1876",he,"אם היתה ממשפחת דורקטי כו'. כ""כ הרמב""ם ומשמע אפי' היא לא טענה כן טענינן בשבילה שמא היא משפחת דורקטי ולא כמשמעות הטור: 

",aggresive-ngram,3.9657717
34,--,Metzudat David on Proverbs 19:23:1,On Your Way,he,"לחיים. היא סיבה לחיים ויתמיד בשביעה ולא יזכר אל הרע ר״ל לא תבוא עליו רעה:
",ngram,5.624654
35,--,Metzudat David on I Chronicles 11:13:1,On Your Way,he,"מלאה שעורים. ובש״ב נאמר עדשים כי באמת לא זו היא המלחמה כי שם נאמר ששמה הצילה:
",infreq,5.743679
36,--,Rashi on Psalms 1:3:3,On Your Way,he,ועלהו לא יבול . אפילו הפסולת שבו לצורך היא שיחתן של תלמידי חכמים לצורך היא וצריכה לימוד : ,infreq,6.328967
37,--,Shabbat 53b:11,Wikisource Talmud Bavli,he,"ר""נ בר יצחק אמר שחיקת סממנין גופה תנאי היא דתני' בהמה שאכלה כרשינין לא יריצנה בחצר בשביל שתתרפה ורבי אושעיא מתיר דרש רבא הלכה כרבי אושעיא:",infreq,5.987403
38,--,Zevachim 30b:31,Wikisource Talmud Bavli,he,לא משנתינו היא,infreq,7.179939
39,--,Rashi on Pesachim 63a:4:3,Vilna Edition,he,"לא אמר כלום - וסתם משנה היא ור""מ היא:",original,2.0809329
40,--,Sanhedrin 30a:60,Wikisource Talmud Bavli,he,לא לעולם לבעלי דינין ורבי נחמיה היא,infreq,5.600835
41,--,Kiddushin 63b:13,Wikisource Talmud Bavli,he,ולא היא  לאב הימניה רחמנא לדידה לא הימנה ,original,2.0041418
42,--,Ketubot 93b:10,Wikisource Talmud Bavli,he,מתני׳ מי שהיה נשוי ד' נשים ומת הראשונה קודמת לשניה ושניה לשלישית ושלישית לרביעית וראשונה נשבעת לשניה ושניה לשלישית ושלישית לרביעית והרביעית נפרעת שלא בשבועה בן ננס אומר וכי מפני שהיא אחרונה נשכרת אף היא לא תפרע אלא בשבועה,aggresive-ngram,4.5508156
43,--,Rashi on Zevachim 15a:28:2,Wikisource Rashi,he,הא אמרת לא כלום היא - דהא הולכה זוטרתי היא:,original,2.0809329
44,--,Rashi on Shabbat 113a:14:3,Vilna Edition,he,ממצוא חפצך - כי ההוא דאמרינן בעירובין (דף לח:) לא יטייל אדם לסוף שדהו בשבת לידע מה היא צריכה [אחר השבת]:,ngram,5.813178
45,--,Kiddushin 5b:11,William Davidson Edition - Aramaic,he,מתקיף לה רב פפא טעמא דנתן הוא ואמר הוא הא נתן הוא ואמרה היא אינה מקודשת אימא סיפא אבל היא שנתנה לו ואמרה היא לא הוו קידושין טעמא דנתנה היא ואמרה היא הא נתן הוא ואמרה היא הוו קידושין,original,2.1322846
46,--,Rashi on Shabbat 19b:3:2,Vilna Edition,he,"במחוסרין דיכה כ""ע לא פליגי - דאסירי דטעינתן היא גומרת ונמצא הכל עשוי בשבת:",ngram,6.2489963
47,--,Sukkah 54b:8,William Davidson Edition - Aramaic,he,ואמר רבי זירא כי הוינן בי רב בבבל הוה אמרי הא דתניא יום הכפורים שחל להיות ערב שבת לא היו תוקעין ובמוצאי שבת לא היו מבדילין דברי הכל היא כי סליקית להתם אשכחתיה לרבי יהודה בריה דרבי שמעון בן פזי דיתיב וקאמר רבי עקיבא היא,hebmorph-standard,4.5817037
48,--,Sukkah 54b:9,Wikisource Talmud Bavli,he,לא קשיא הא רבנן הא אחרים היא,infreq,5.384209
49,--,Shabbat 114b:1,Wikisource Talmud Bavli,he,"כי הוינא בבבל הוה אמרי הא דתניא יוה""כ שחל להיות ע""ש לא היו תוקעין ובמוצאי שבת לא היו מבדילין דברי הכל היא כי סליקנא להתם אשכחיתיה ליהודה בריה דרבי שמעון בן פזי דיתיב וקאמר ר' עקיבא היא דאי רבי ישמעאל",infreq,5.4263434
50,--,Proverbs 3:15,Tanach with Nikkud,he,יקרה היא מפניים [מפנינים] וכל־חפציך לא ישוו־בה,infreq,6.4838715
51,--,Rashi on Shabbat 74a:4:2,Vilna Edition,he,אוכל מתוך הפסולת - לא דרך ברירה היא:,original,2.0287447
52,--,Bartenura on Mishnah Terumot 2:3:3,On Your Way,he,"והמבשל בשבת. בשוגג, יאכל אותו תבשיל למוצאי שבת, אבל לא בשבת עצמו. ובמזיד לא יאכל הוא, אבל אחרים אוכלים למוצאי שבת דכתיב (שמות לא) ושמרתם את השבת כי קדש היא, היא קדש ואין מעשיה קדש:",ngram,6.447852
53,--,Pesachim 70a:17,Wikisource Talmud Bavli,he,והא מדקתני סיפא חל ארבעה עשר להיות בשבת שוחט בה מיד ובחמשה עשר שוחט בה מיד נמצאת קופיץ קשורה לסכין הרי היא כסכין מכלל דרישא לאו בשבת עסקינן,aggresive-ngram,5.1171455
54,--,Avodah Zarah 44b:6,Wikisource Talmud Bavli,he,אני לא באתי בגבולה היא באה בגבולי,infreq,5.725712
55,--,Mishnah Shabbat 2:4,"Mishnah, ed. Romm, Vilna 1913",he,לא יקוב אדם שפופרת של ביצה וימלאנה שמן ויתננה על פי הנר בשביל שתהא מנטפת אפילו היא של חרס ורבי יהודה מתיר. אבל אם חברה היוצר מתחלה מותר מפני שהוא כלי אחד. לא ימלא אדם את הקערה שמן ויתננה בצד הנר ויתן ראש הפתילה בתוכה בשביל שתהא שואבת ורבי יהידה מתיר:  ,infreq,5.617736
56,--,Rashi on Shabbat 111a:5:1,Vilna Edition,he,לא יגמע ופולט - דמוכח דלרפואה היא:,original,2.0287447
57,--,Pesachim 85a:13,Wikisource Talmud Bavli,he,טומאת סתרים היא וטומאת סתרים לא מטמיא,infreq,5.571715
58,--,Shabbat 11b:6,Wikisource Talmud Bavli,he,"ת""ש לא יצא החייט במחטו התחובה לו בבגדו מאי לאו בערב שבת לא כי תניא ההיא בשבת והתניא לא יצא החייט במחטו התחובה בבגדו בע""ש עם חשיכה הא מני רבי יהודה היא דאמר אומן דרך אומנתו חייב",ngram,5.9241977
59,--,Yevamot 84b:16,Wikisource Talmud Bavli,he,אמר רבא כל היכא דהוא מוזהר היא מוזהרת וכל היכא דהוא לא מוזהר היא לא מזדהרא,infreq,5.619674
60,--,Rashi on Bava Metzia 104a:3:1,Vilna Edition,he,שמא בעלמא - כך היא נקראת אבל לא בשביל המעיין העליתי בחכירותך:,infreq,5.710371
61,--,Ikar Siftei Hachamim on Exodus 23:11:3,On Your Way,he,דאם לא כן למה נאמר ויתרם וגו' הא לא שייך לומר להתיר אכילתו לחיה בשביעית דהא החיה לא ברשותו היא:,aggresive-ngram,4.609013
62,--,"Shulchan Arukh, Orach Chayim 96:1",Wikisource Shulchan Aruch,he,כשהוא מתפלל לא יאחוז בידו תפילין ולא ספר מכתבי הקודש ולא קערה מלאה ולא סכין ומעות וככר מפני שלבו עליהם שלא יפלו ויטרד ותתבטל כוונתו. ולולב בזמנו מותר לאחוז בידו כיון שהאחיזה בידו היא מצוה אינו נטרד בשבילו:,infreq,5.4011083
63,--,Metzudat David on Job 10:21:1,On Your Way,he,"בטרם אלך. בטרם אמות ואלך בדרך אשר לא אשוב והיא אל ארץ חושך וצלמות חשכת הקבר:
",hebmorph-standard,58.468685
64,--,Avodah Zarah 64a:13,Wikisource Talmud Bavli,he,לא הא מני רבנן היא,infreq,6.2751594
65,--,Proverbs 7:11,Tanach with Text Only,he,המיה היא וסררת בביתה לא־ישכנו רגליה,original,2.0661478
66,--,Rashi on Rosh Hashanah 30a:9:1,WikiSource Rashi,he,"ובר""ה לא היו תוקעין - כשחל להיות בשבת אלא בב""ד הגדול של סנהדרין הגדולה המקדשין את החדשים ורבי אליעזר היא:",ngram,5.4784303
67,--,Rashi on Horayot 8b:24:1,Vilna Edition,he,זו היא שיבה זו היא ביאה - דהא דכתיב ושב הכהן לא תימא ושב הכהן מבית המנוגע לביתו אלא הכי הוא ושב הכהן מביתו לבית המנוגע דהאי שיבה זו היא ביאה לבית המנוגע:,hebmorph-standard,4.606326
68,--,Mishnah Tahorot 6:6,Torat Emet 357,he,"ספק רשות היחיד, טמא, עד שיאמר לא נגעתי. ספק רשות הרבים טהור, עד שיאמר נגעתי. איזו היא רשות הרבים. שבילי בית גלגול, וכן כיוצא בהן, רשות היחיד לשבת, ורשות הרבים לטמאה. אמר רבי אלעזר, לא הזכרו שבילי בית",ngram,7.6653676
69,--,Isaiah 1:13,Tanach with Text Only,he,לא תוסיפו הביא מנחת־שוא קטרת תועבה היא לי חדש ושבת קרא מקרא לא־אוכל און ועצרה,hebmorph-standard,4.9712434
70,--,Menachot 75a:61,Wikisource Talmud Bavli,he,היא,original,2.1553385
71,--,Yevamot 40a:9,Wikisource Talmud Bavli,he,האי חלוט היכי דמי אי מצה היא הא מצה היא ואי לא מצה היא מצות אמר רחמנא,infreq,5.394762
72,--,Shevuot 28a:24,Wikisource Talmud Bavli,he,ולא היא התם רץ הכא לא רץ,original,2.0727673
73,--,Rashi on Beitzah 34b:4:1,Vilna Edition,he,"שבת קובעת - אם יחדה לשבת אסורה אף למוצאי שבת ואם לא יחדה לשבת בשבת אסור לכל שאכילתה לעולם קבע היא קרויה אבל למוצאי שבת מותר כדלקמן:
",ngram,5.699863
74,--,Shabbat 129a:10,William Davidson Edition - Aramaic,he,אמר רב יהודה אמר שמואל עושין מדורה לחיה בשבת (בימות הגשמים) סבור מינה לחיה אין לחולה לא בימות הגשמים אין בימות החמה לא (ולא היא לא שנא חיה ולא שנא חולה לא שנא בימות הגשמים ולא שנא בימות החמה מדאתמר) אמר רב חייא בר אבין אמר שמואל הקיז דם ונצטנן עושין לו מדורה אפילו בתקופת תמוז ,aggresive-ngram,4.0131497
75,--,Shevuot 14b:37,Wikisource Talmud Bavli,he,כיון דידע דאיכא מקדש בעולם ידיעה היא או דלמא כיון דמקומו לא ידע ליה העלמה היא,original,2.0722868
76,--,Rashi on Shabbat 38a:1:2,Vilna Edition,he,המבשל בשבת - משנה היא:,ngram,7.0281262
77,--,Bava Batra 124a:2,Wikisource Talmud Bavli,he,מני ר' היא דתניא אין בכור נוטל פי שנים בשבח ששבחו נכסים לאחר מיתת אביהן רבי אומר אומר אני בכור נוטל פי שנים בשבח ששבחו נכסים לאחר מיתת אביהן אבל לא בשבח שהשביחו יתומים לאחר מיתת אביהן,aggresive-ngram,4.449035
78,--,Makkot 7b:53,Wikisource Talmud Bavli,he,"לא דכ""ע עליה היא ולא קשיא",infreq,5.730181
79,--,Ran on Nedarim 24a:3:1,Vilna Edition,he,לא ר''א בן יעקב היא - אף ר''א בן יעקב היא:,hebmorph-exact,2.0840132
80,--,Nedarim 37a:6,Wikisource Talmud Bavli,he,מיתיבי תינוקות לא קורין בתחילה בשבת אלא שונין בראשון בשלמא למאן דאמר שכר פיסוק טעמים היינו דאין קורין בתחילה בשבת אלא למאן דאמר שכר שימור אמאי אין קורין בתחילה בשבת ואמאי שונין בראשון  הא איכא שכר שימור דשבת,aggresive-ngram,3.991429
81,--,Rashi on Shabbat 121b:4:2,Vilna Edition,he,"נהרגין בשבת - וקס""ד אפי' אין רצין אחריו ומשום דס""ל כר""ש דמלאכה שאינה צריכה לגופה מדרבנן היא דאסירא והכא לא גזור:",ngram,5.4784303
82,--,Menachot 43a:9,Wikisource Talmud Bavli,he,אלא הא לא תכילתא היא ולא קלא אילן היא,infreq,5.9231243
83,--,Sanhedrin 66b:11,Wikisource Talmud Bavli,he,דילמא רבנן היא ולמעוטי בוגרת ותו לא,original,2.16353
84,--,Rashi on Menachot 48a:37:1,Wikisource Rashi,he,ואם היתה שבת - אשלא לשמן קאי ועצרת ושבת היא לא יזרוק דכיון דאידחי מקרבן ציבור תו לא דחי שבת:,hebmorph-standard,5.247934
85,--,Bava Batra 10b:8,William Davidson Edition - Aramaic,he,ודעביד הכי לאו צדקה גמורה היא והתניא האומר סלע זה לצדקה בשביל שיחיו בני ובשביל שאזכה לעולם הבא הרי זה צדיק גמור לא קשיא כאן בישראל כאן בגוי,ngram,5.7526355
86,--,Metzudat David on Ezekiel 34:4:5,On Your Way,he,האובדת. אשר לא נודע אנה היא: ,original,2.0287447
87,--,Bartenura on Mishnah Eruvin 10:14:2,On Your Way,he,אבל לא במדינה. דרפואה בשבת שבות היא ואסור:,ngram,8.289354
88,--,Tosefta Ketubot 2:5,Tosefta Ketuvot -- Machon Mamre,he," באו עדים ואמרו נשבית היא הרי זו לא תנשא נשבית וטמאה היא אע""פ שיש לה בנים תצא עד אומר נשבית וטמאה היא ועד אומר נשבית וטהורה היא [אשה אומרת נשבית וטמאה היא ואשה אומרת נשבית וטהורה היא] הרי זו לא תנשא ואם נשאת לא תצא.",ngram,6.218336
89,--,Rashi on Bava Kamma 34a:8:1,Vilna Edition,he,"ה""ג כולה ר' עקיבא היא וכשפיטמו - מזיק לשור וחסר ממונו לשבוחיה הלכך לא שקיל ניזק בשבחא:
",aggresive-ngram,4.361097
90,--,Rashi on Eruvin 103b:8:2,Vilna Edition,he,אבל לא במדינה - שמרפא בשבת ורפואה בשבת שבות היא ואסור:,ngram,9.627223
91,--,Yoma 34a:9,William Davidson Edition - Aramaic,he,לעולם רבנן היא ובסידרא לא קא מיירי,infreq,6.401776
92,--,Bekhorot 23b:48,Wikisource Talmud Bavli,he,דברייתא לא פלוגתא היא,infreq,7.4677796
93,--,Ketubot 34a:1,Wikisource Talmud Bavli,he,"ר' שמעון היא דאמר שחיטה שאינה ראויה לא שמה שחיטה התינח עבודת כוכבים ושור הנסקל אלא שחיטת שבת שחיטה ראויה היא דתנן השוחט בשבת וביום הכפורים אע""פ שמתחייב בנפשו שחיטתו כשרה",ngram,7.627482
94,--,Avodah Zarah 46b:20,Wikisource Talmud Bavli,he,"או חילוף ומה הזאה שהיא משום שבות אינה דוחה השבת שחיטה שהיא דאורייתא לא כ""ש",hebmorph-standard,4.5545654
95,--,Rosh Hashanah 4a:2,Wikisource Talmud Bavli,he,ומאן דעבד הכי לאו מעליותא היא והתניא האומר סלע זו לצדקה בשביל שיחיו בני ובשביל שאזכה בה לחיי העולם הבא הרי זה צדיק גמור,aggresive-ngram,4.5281744
96,--,Niddah 30a:19,Wikisource Talmud Bavli,he,חד בשבוע לא קמיירי ,aggresive-ngram,4.103352
97,--,Ketubot 34b:3,William Davidson Edition - Aramaic,he,וצריכא דאי אשמעינן שבת משום דאיסורה איסור עולם אבל מחתרת דאיסור שעה הוא אימא לא ואי אשמעינן מחתרת משום דמחתרתו זו היא התראתו אבל שבת דבעיא התראה אימא לא צריכא,hebmorph-standard,4.688772
98,--,Rashi on Bava Metzia 32a:15:2,Vilna Edition,he,אבידה עשה ולא תעשה היא השב תשיבם לא תוכל להתעלם:,infreq,6.262812
99,--,Menachot 51a:30,Wikisource Talmud Bavli,he,"ר""ש היא (ואילו לא נאמר קאמר) ובדינא מאן קא מהדר",original,2.0156412
100,--,Shabbat 122a:7,William Davidson Edition - Aramaic,he,איני והאמר רב הונא אמר רבי חנינא מעמיד אדם בהמתו על גבי עשבים בשבת אבל לא על גבי מוקצה בשבת דקאים לה באפה ואזלא היא ואכלה,ngram,10.132551
101,--,Rambam Mishnah Peah 6:7:1,Vilna Edition,he,"דע שהשכחה היא מחויבת לקמה כמו שהיא מחויבת לעמרים לפי שאמר הכתוב (שם) ושכחת ולא תשוב: 
",hebmorph-standard,4.5662007
102,--,Shabbat 145b:6,William Davidson Edition - Aramaic,he,מתני׳ כל שבא בחמין מערב שבת שורין אותו בחמין בשבת וכל שלא בא בחמין מערב שבת מדיחין אותו בחמין בשבת חוץ מן המליח הישן (ודגים מלוחין קטנים) וקולייס האיספנין שהדחתן זו היא גמר מלאכתן,hebmorph-standard,4.6547227
103,--,Shabbat 19b:1,William Davidson Edition - Aramaic,he,לא יגמור ורבי אלעזר אמר רבי אלעזר היא דתנן חלות דבש שריסקן בערב שבת ויצאו מעצמן אסור ורבי אלעזר מתיר,infreq,5.9834595
104,--,Sanhedrin 69b:2,Wikisource Talmud Bavli,he,אימא איילונית היא ואדעתא דהכי לא קדיש,infreq,5.72492
105,--,Tosafot Yom Tov on Mishnah Keritot 4:1:1,"Mishnah, ed. Romm, Vilna 1913",he,". ויכולני לומר דהנהו דמשבשין הספרים לאו בשבוש הוא. אלא היה בידם שיטה מוחלפת. ומטעם הנהו אמוראי קמאי. ואף רש""י במסכת פסחים דנסיב לדרשא דאמוראי. הכי ס""ל. והדר ביה ממאי דכתב בבכורות שהוא טעות. ומעתה גם",aggresive-ngram,0.88320804
106,--,Rashi on Yevamot 90a:10:1,Vilna Edition,he,שב ואל תעשה - לאו עקירה היא כגון אכילת בשר עשה היא ואמור רבנן שב ואל תאכל לאו עקירה בידים הוא אלא ממילא היא מיעקרא אבל תרומה דקאמר לא עשה ולא כלום ומפקת לה לחולין עקירה ממש היא:,hebmorph-standard,4.8299656
107,--,Bartenura on Mishnah Pesachim 6:2:5,On Your Way,he,"הזאה תוכיח שהיא מצוה. בטמא מת שחל שביעי שלו להיות בשבת ערב הפסח, שאם לא יזה לא יעשה פסחו, ואפילו הכי אינו דוחה דהכי קים ליה לרבי עקיבא דלא דחיא. והזאה שבות היא דמיחזי כמאן דמתקן גברא:",ngram,5.7873387
108,--,Rashi on Shabbat 67b:17:7,Vilna Edition,he, לאו בשבת הויא אלא במלאכות ושגגות טובא הוו לשבת אחת ובגמרא (לקמן דף ע.) יליף פעמים שהוא חייב על כל אחת ואחת ופעמים שאינו חייב אלא אחת על כל שבת ומסתברא דחיובא בזדון שבת ושגגת מלאכות דאיכא שגגות טובא ופטורא בשגגת שבת וזדון מלאכות דחדא שגגה היא:,aggresive-ngram,12.626237
109,--,Zevachim 20a:21,Wikisource Talmud Bavli,he,לא רבי היא,infreq,7.633226
110,--,Eruvin 55a:3,William Davidson Edition - Aramaic,he,רבי יוחנן אמר לא בשמים היא לא תמצא בגסי רוח ולא מעבר לים היא לא תמצא לא בסחרנים ולא בתגרים,infreq,5.5201726
111,--,Mishnah Berurah 637:17,On Your Way,he,(יז) אבל אם גזל סוכה וכו' - דאז היא עצמה נגזלת שאיננה מחובר לקרקע ואין עליו להחזיר דמים אלא כמות שהיא בנויה דאין כאן תקנת השבים שהרי לא טרח עליה לבנותה ולא הוציא עליה הוצאות הלכך גזולה היא:,ngram,5.571868
112,--,Rashi on Shabbat 99b:4:1,Vilna Edition,he,ואת לא תסברא - דמתני' היא:,infreq,5.6020775
113,--,Bava Kamma 95a:2,Wikisource Talmud Bavli,he,וכל היכא דגזילה קיימת לא עבוד רבנן תקנתא והרי מריש דגזילה קיימת היא ותנן על המריש הגזול שבנאו בבירה שיטול דמיו מפני תקנת השבים שאני התם דכיון דאיכא פסידא דבירה שויוה רבנן כדליתא:,ngram,5.4563146
114,--,Yevamot 65a:6,Wikisource Talmud Bavli,he,הוא אמר מינה והיא אמרה מיניה אמר רבי אמי דברים שבינו לבינה נאמנת וטעמא מאי היא קיימא לה ביורה כחץ הוא לא קים ליה ביורה כחץ,ngram,5.572833
115,--,"Siftei Hakhamim, Exodus 23:11:3",Siftei Hakhamim,he,צ דאם לא כן למה נאמר ויתרם וגו' הא לא שייך לומר להתיר אכילתו לחיה בשביעית דהא החיה לא ברשותו היא:  ,aggresive-ngram,3.9618676
116,--,Mishnah Ketubot 9:7,Torat Emet 357,he,"הפוגמת כתבתה, לא תפרע אלא בשבועה. עד אחד מעידה שהיא פרועה, לא תפרע אלא בשבועה. מנכסי יתומים ומנכסים משעבדין ושלא בפניו, לא תפרע אלא בשבועה: 
",ngram,5.6063275
117,--,Zevachim 93b:11,Wikisource Talmud Bavli,he,הלכתא היא ומהלכתא לא גמרינן,infreq,6.672249
118,--,Rashi on Pesachim 58b:4:2,Vilna Edition,he,דברי הכל היא - דר' ישמעאל ורבי עקיבא לא איירי בערב פסח כלל וכמתניתין סבירא להו בין בחול בין בשבת:,ngram,5.4739575
119,--,Rashi on Bava Metzia 30a:9:1,Vilna Edition,he,הא לא דמיא - תירוצא היא:,infreq,5.6020775
