Id,Relevance,Ref,Version,Lang,Content,Field,Score
10,--,Mishnah Eruvin 2:1,"Mishnah, ed. Romm, Vilna 1913",he,עושין פסין לביראות ארבעה דיומדין נראין כשמונה דברי רבי יהודה רבי מאיר אומר שמונה נראין כשנים עשר. ארבעה דיומדין וארבעה פשוטין גובהן עשרה טפחים ורוחבן ששה ועוביין כל שהוא וביניהן כמלא שתי רבקות של שלש שלש בקר דברי רבי מאיר. רבי יהודה אומר של ארבע ארבע. קשורות ולא מותרות. אחת נכנסת ואחת יוצאת:  ,ngram,21.121153
11,--,Yalkut Shimoni on Nach 982:2,Yalkut Shimoni on Nach,he,"הביאני המלך חדריו. ארבעה נכנסו לפרדס כו' רבי עקיבא עלה בשלום וירד בשלום, עליו הכתוב אומר הביאני המלך חדריו. ד""א הביאני המלך חדריו שעתיד המקום להראות לישראל את גנזי המרום והחדרים שבשמים. ד""א הביאני",hebmorph-standard,2.1526034
12,--,Moed Katan 4a:1,Wikisource Talmud Bavli,he,שנכנס לשביעית וקציר של שביעית שיצא למוצאי שביעית,hebmorph-exact,5.680664
13,--,Ralbag on II Kings 1:2:1,On Your Way,he,"בעד השבכה . הוא מעש' רשת עשוי על הארוב' שיכנס האור דרך הנקבי' אשר בשבכ' בבית אשר תחת העלייה :
",aggresive-ngram,47.16541
14,--,"Shulchan Arukh, Orach Chayim 405:5",Torat Emet 363,he," לדעת, אין לו אלא ארבע אמות.  הגה: וכן אם נכנס לספינה   ויצאה הספינה חוץ לתחום וחזרה לאחוריה לנמל שהפליגה משם, הרי הוא כאלו לא יצא דהוה ליה כמו שהוציאוהו עכו''ם והחזירוהו,  (אור זרוע).  
",ngram,16.096598
15,--,Tosefta Makkot 3:10,Tosefta Makkot - Machon Mamre,he, הדיוט שנטמא לשאר מתים או שנכנס לבית הקברות הרי זה חייב נכנס לשדה שאבד בה קבר בתוכה אינו חייב עד שיהלך את כולה נכנס לבית הפרס או לארץ העמים או שיצא לחוץ לארץ מכין אותו מכת מרדות.  מכת תורה ארבעים חסר אחת,aggresive-ngram,11.8274555
16,--,Rashi on Gittin 25a:8:2,Vilna Edition,he,כיון שנכנס ראשון - לאחר שחיטה ראשו ורובו:,hebmorph-exact,6.0457783
17,--,"Shulchan Arukh, Orach Chayim 405:1",Torat Emet 363,he,"מי שיצא חוץ לתחום אפלו אמה אחת, לא יכנס להיות כבני העיר ואין לו אלא ארבע אמות מעמידת רגליו ולחוץ. 
",ngram,17.785496
18,--,Tosafot on Bava Kamma 27b:3:1,Vilna edition,he," חייב דא""א לומר שלא יתחייב אלא בפשיעה וכן משמע לעיל דמחייב בנפל מן הגג ברוח שאינו מצויה ואע""ג דברוח שאינו מצויה מפטר בה שומר חנם כדאמרינן בסוף ארבעה וחמשה (לקמן דף מה.) גבי ארבעה נכנסו תחת הבעלים כו'",aggresive-ngram,14.2407
19,--,"Shulchan Arukh, Yoreh De'ah 379:1",Torat Emet 357,he,"כשמברכין ברכת המזון בבית האבל, אומר ברכה רביעית כנסח זו: בא''י אלהינו מלך העולם האל אבינו מלכנו בוראנו גואלנו קדושנו קדוש יעקב המלך החי הטוב והמטיב אל אמת דין אמת שופט בצדק וכו'. הגה: לוקח נפשות",aggresive-ngram,28.161413
20,--,Or HaChaim on Deuteronomy 32:7:1,On Your Way,he," ליציאת מצרים ושאר הטובות שבהם קנה אותנו אמר בינו שנות דור ודור שיתבונן במה שפעל ה' בשנים של ב' דורות שהם דור היוצא ממצרים ודור רביעי הנכנס לארץ ובהם יכיר מעשיו יתברך לעם ישראל שבהם קנך, וכנגד אומרו",aggresive-ngram,16.84479
21,--,Sefer Kuzari 3:65,tsel,he, וכן הלאה מדרגה אחר מדרגה אחרי אלה באו ר' עקיבא ור' טרפון ור' יוסי הגלילי וחבריהם כלם אחרי החרבן ר' עקיבה הגיע למדרגה הקרובה לנבואה עד שהיה לו מגע ומשא עם עולם הרוחניים כמו שספר עליו ארבעה נכנסו לפרדס,hebmorph-standard,1.0833027
22,--,"Guide for the Perplexed, Part 2 30:8","Moreh Nevuchim, translated by Ibn Tibon",he," אשר למעלה מן ה'רקיע' נקרא 'מים' בשם לבד לא שהוא אלו המים המיניים הנה כבר אמרוהו ה'חכמים ז""ל' גם כן - אמרו באמרם 'ארבעה נכנסו לפרדס וגו'' ""אמר להם ר' עקיבא כשאתם מגיעין לאבני שיש טהור - אל תאמרו מים מים",aggresive-ngram,23.734499
23,--,Shabbat 126b:18,William Davidson Edition - Aramaic,he,ושמואל אמר ארבע וחמש,infreq,12.813969
24,--,Torah Temimah on Psalms 101:7:3,On Your Way,he,"דבר שקרים לא יכון לנגד עיני: ת""ר ארבעה נכנסו בפרדס ואלו הן בן עזאי ובן זומא אחר ורבי עקיבא אמר להם ר""ע כשאתם מגיעין אצל אבני שיש טהור אל תאמרו מים מים משום שנאמר דובר שקרים לא יכון לנגד עיני בן עזאי",aggresive-ngram,37.46989
25,--,Targum Jonathan on Ezekiel 43:15,Mikraot Gedolot,he,ומדבחא ארבע אמין וממדבחא ולעלא קרנתא ארבע:,original,5.6626334
26,--,Berakhot 23a:11,William Davidson Edition - Aramaic,he,תניא אידך הנכנס לבית הכסא קבוע חולץ תפיליו ברחוק ארבע אמות ומניחן בחלון הסמוך לרשות הרבים ונכנס וכשהוא יוצא מרחיק ארבע אמות ומניחן דברי בית שמאי ובית הלל אומרים אוחזן בידו ונכנס רבי עקיבא אומר אוחזן בבגדו ונכנס ,ngram,25.491169
27,--,Havot Yair 210:36,"Chavot Yair, Lemberg, 1896",he,"ועוד יש תנאי בלימוד חכמת הקבלה כדכתב הרמב""ם ספ""ד מהל' יסוד התורה וז""ל ואלו הן שהחכמים הראשונים קורין אותו פרדס ר""ל מעשה בראשית ומעשה מרכבה כמ""ש ארבע נכנסו לפרדס אע""פ שגדולי ישראל היו וחכמים גדולים לא",hebmorph-standard,2.8145032
28,--,Bartenura on Mishnah Oholot 10:2:4,On Your Way,he,"ואם רגלו קדמה את הטומאה טהור. שקודם שבאה הטומאה כבר נעשה אוהל סתום, ובשעה שנכנס בו הטומאה אין שם בארובה פותח טפח כדי שתצא ממנה הטומאה:",aggresive-ngram,11.504735
29,--,Rashi on Bava Kamma 101b:2:1,Vilna Edition,he,אם מתכבסת הכסות ויוצא הימנה [רביעית דם] - שבתחילה נבלעה בו יותר מרביעית והכניס הכסות לבית הבית טמאה:,aggresive-ngram,47.240814
30,--,Zevachim 36a:47,Wikisource Talmud Bavli,he,וחטאת שנכנס דמה לפנים פסולה,ngram,18.166103
31,--,Mishnah Shevuot 1:1,Torat Emet 357,he,"שבועות שתים שהן ארבע, ידיעות הטמאה שתים שהן ארבע, יציאות השבת שתים שהן ארבע, מראות נגעים שנים שהם ארבעה: 
",ngram,15.406
32,--,Mishnah Berakhot 9:4,"Mishnah, ed. Romm, Vilna 1913",he,הנכנס לכרך מתפלל שתים. אחת בכניסתו. ואחת ביציאתו. בן עזאי אומר ארבע. שתים בכניסתו. ושתים ביציאתו. ונותן הודאה לשעבר. וצועק לעתיד לבא: ,ngram,22.090294
33,--,"Otzar Midrashim, Maaseh Beraishit &amp; Maaseh Merkavah, Introduction 2","Otzar Midrashim, New York, 1915",he, ובאין לשמוע כבני אדם שמתקבצים ובאין לראות במזמוטי (שחוק) חתן וכלה. ארבעה נכנסו לפרדס וכו׳ אמר להם ר״ע כשאתם מגיעין אצל אבני שיש טהור אל תאמרו מים מים וכו׳ בן עזאי הציץ ונפגע וכו׳ (שם י״ד: ועי׳ ירוש׳,aggresive-ngram,16.111513
34,--,Malbim on Proverbs 4:12:1,Malbim on Proverbs--Wikisource,he," התורה במרוצה דהיינו שעושה במדת חסידות ורץ בהתלהבות גדול להוסיף סייגים וגדרים וקדושה ופרישות, ואז צריך ליזהר ממכשול כמו ארבעה שנכנסו לפרדס שאחר קצץ בנטיעות, ועז""א אם תרוץ לא תכשל:
",aggresive-ngram,33.2283
35,--,Bava Kamma 17a:12,Wikisource Talmud Bavli,he,הדרן עלך ארבע אבות,infreq,12.867548
36,--,Avodah Zarah 50a:4,Wikisource Talmud Bavli,he,בצד ארבע אמות דידיה,infreq,12.748517
37,--,Yoma 18a:2,William Davidson Edition - Aramaic,he,לרבי יהודה דאמר נכנס נוטל שבע שתים בשכר הגפת דלתות ויוצא נוטל חמש מעשר בעי מיפלג בציר חדא מפלגא ושקיל ארבע,ngram,17.314564
38,--,Yoma 18a:1,William Davidson Edition - Aramaic,he,ומאי ארבע או חמש לרבנן דאמרי נכנס נוטל שש ויוצא נוטל שש ושכר הגפת דלתות לא משתים עשרה בעי מיפלג בציר חדא מפלגא חמש שקיל,ngram,20.771566
39,--,Sanhedrin 52a:37,Wikisource Talmud Bavli,he,שני חוטין של אש יצאו מבית קודש הקדשים ונחלקו לארבע ונכנסו שנים בחוטמו של זה ושנים בחוטמו של זה ושרפום,aggresive-ngram,70.614975
40,--,Zohar 1:26b:3,Torat Emet Zohar,he,"דבר אחר ומשם יפרד והיה לארבעה ראשים אלין אנון ארבעה דנכנסו לפרדס. חד עאל בפישו''ן דאיהו פי שונה הלכות. תניינא עאל בגיחו''ן. ותמן הוא קבור ההוא דאתמר ביה (ויקרא יא) כל הולך על גחון, גבריא''ל גבר אל",aggresive-ngram,28.433046
41,--,Shevuot 5b:12,Wikisource Talmud Bavli,he,יציאות שבת שתים שהן ארבע בפנים ושתים שהן ארבע בחוץ וקא מפרש הכנסה שמע מינה,ngram,15.514726
42,--,Nazir 38a:5,William Davidson Edition - Aramaic,he,נזיר רביעית יין לנזיר עושה פסח דאמר רב יהודה אמר שמואל ארבע כוסות הללו צריך שיהא בהן כדי רביעית שהורו שתה רביעית יין אל יורה במקדש שתה רביעית יין ונכנס למקדש חייב מיתה,ngram,15.360672
43,--,Bartenura on Mishnah Ketubot 1:1:3,On Your Way,he," תקנת בנות ישראל שיהא טורח בסעודה שלשה ימים, אחד בשבת ושני בשבת ושלישי בשבת, וברביעי כונסה. ובזמן שאין בתי דינין יושבים בשני ובחמישי, אשה נישאת בכל יום, והוא שטרח בסעודה שלשה ימים. ומפני תקנת עניים",aggresive-ngram,19.54574
44,--,Rambam Mishnah Oholot 13:1:1,Vilna Edition,he,"כבר התבאר בי""ז מכלים שמלא אגרוף כראש הגדול של אדם ושמלא מקדח גדול שבלשכה כפונדיון ומאור הוא ארובה אשר יכנס ממנה האורה ואמר שמי שפתח הארובה להכנס ממנ' אורה אם היה כפונדיון או יותר תביא את הטומאה אם לא",aggresive-ngram,11.791352
45,--,Chagigah 14b:8,Wikisource Talmud Bavli,he,"ת""ר ארבעה נכנסו בפרדס ואלו הן בן עזאי ובן זומא אחר ורבי עקיבא אמר להם ר""ע כשאתם מגיעין אצל אבני שיש טהור אל תאמרו מים מים משום שנאמר (תהלים קא, ז) דובר שקרים לא יכון לנגד עיני",aggresive-ngram,62.17167
46,--,"Shulchan Arukh, Orach Chayim 160:14",Torat Emet 363,he,"צריך שיהא רביעית מכנס במקום א', שאם נטל משמינית וחזר ונטל משמינית, ידיו טמאות כשהיו. 
",aggresive-ngram,60.538116
47,--,Rashi on Daniel 8:8:1,On Your Way,he,"חזות ארבע . מראה ארבע קרנים :
",infreq,14.125376
48,--,Eruvin 17b:18,Wikisource Talmud Bavli,he,ר' יהודה אומר של ארבע קשורות ולא מותרות אחת נכנסת ואחת יוצאת,ngram,22.394257
49,--,Rashi on Menachot 41b:40:1,Wikisource Rashi,he,ארבע - אצבעות:,infreq,14.268784
50,--,Rashi on Rosh Hashanah 2b:12:1,WikiSource Rashi,he,דילמא מעשה דשבט קדים - ובתשרי שלפניו נכנסה שנת ארבעים:,aggresive-ngram,10.653898
51,--,"Otzar Midrashim, Maaseh Beraishit &amp; Maaseh Merkavah, Introduction 5","Otzar Midrashim, New York, 1915",he," אותם ליכנס ואם לאו מניחין אותם מבחוץ. וזה הוא הענין שאפילו החכמים הנכנסים לפרדס היו בודקים בהם כ״ש הנביאים שהיתה מעלתם גדולה, וזה שאמרו חז״ל בחגיגה ארבעה נכנסו לפרדס ואלו הם ר״ע וכו׳ בן עזאי וכו׳ ר״ע",aggresive-ngram,16.585943
52,--,Boaz on Mishnah Kelim 14:4,"Mishnah, ed. Romm, Vilna 1913",he,"כל זה פירשתי על דעת הרמב""ם. ורב""א ז""ל הקשה עליו במה שכ' דהעול הוא הדייקסיל. והרי בכולהו קראי משמע דעול היינו דבר שמונח על הצואר. לכן נראה יותר פי' הר""ש שאותו המרובע שמכניסין בו צואר השור בחרשו בזה",aggresive-ngram,13.172939
53,--,Shita Mekubetzet on Bava Batra 22b:4,Vilna Ed,he," היכא דאיכא אויר ארבע נכנסת לו אורה כדי הצורך ובלבד שירחיק הכתלים טפח מפתיחת החלון כדי שלא יפול על הכותלים לתוך החלון שהרי יאפיל כגון בצד האחד לבד מרחיק טפח ואף על פי שנשאר הצד השני פנוי לגמרי. הרשב""א ז""ל. ",aggresive-ngram,17.533604
54,--,Pesachim 67a:9,William Davidson Edition - Aramaic,he,איתיביה מצורע שנכנס לפנים ממחיצתו בארבעים זבין וזבות שנכנסו לפנים ממחיצתן בארבעים וטמא מת מותר ליכנס למחנה לויה ,aggresive-ngram,24.784477
55,--,Rashi on Chullin 53b:13:1,Wikisource Rashi,he,שרקפא - סל מלא עופות שנכנס הנץ ביניהם:,hebmorph-exact,6.0297318
56,--,Shevuot 3a:8,Wikisource Talmud Bavli,he,שבועות שתים שהן ארבע,infreq,13.681802
57,--,Rashi on Zevachim 75a:2:4,Wikisource Rashi,he,ארבע מתנות - שתים מתנות שהן ארבע קאמר:,original,5.6626334
58,--,"Tur, Choshen Mishpat 378:5","Choshen Mishpat, Vilna, 1923",he," ואם בע""ה הוזק בנכנס אפילו בשוגג חייב הנכנס כיון שנכנס שלא ברשות   וכתב הרמ""ה דוקא שלא ידע בע""ה שנכנס בו אבל ראהו שנכנס והוזק בו פטור דאיהו דאזיק אנפשיה אע""פ שנכנס שלא ברשותו:    ",hebmorph-exact,5.6492467
59,--,"Kedushat Levi, Genesis, Vayetzei 6",Kedushat Levi - Munkatch 1939,he,"או יבואר, ויקח מאבני המקום וישם מראשותיו וישכב במקום ההוא. הדקדוקים רבו מאד בפסוק. אך נבוא לבאר, הכלל הוא דאיתא בגמרא (חגיגה יד:) ארבעה נכנסו לפרדס ר' עקיבא יצא בשלום אמר להם כשתגיעו לאבני שיש טהור",aggresive-ngram,23.860214
60,--,"Kessef Mishneh on Mishneh Torah, Defilement by Leprosy 16:7:1",Torat Emet 363,he,"מי שנכנס לבית המנוגע וכו'. בפרק י''ג: 
",hebmorph-exact,6.0918345
61,--,Yalkut Shimoni on Nach 874:11,Yalkut Shimoni on Nach,he," ויעשו תשובה. שנו רבותינו ארבעה נכנסו לפרדס, אלו הם, בן עזאי, בן זומא, ואחר, ור' עקיבא, אמר להם ר' עקיבא הזהרו כשאתם מגיעין אצל אבי שיש אל תאמרו מים מים משום דובר שקרים לא יכון לנגד עיני, בן עזאי הציץ",hebmorph-standard,2.1526034
62,--,Shevuot 2a:1,Wikisource Talmud Bavli,he,מתני׳ שבועות שתים שהן ארבע,infreq,12.710068
63,--,Mishnah Negaim 13:11,Torat Emet 357,he,"מצרע שנכנס לבית, כל הכלים שיש שם טמאין, אפלו עד הקורות. רבי שמעון אומר, עד ארבע אמות. כלים, מיד טמאין. רבי יהודה אומר, אם שהה כדי הדלקת הנר: 
",ngram,32.965103
64,--,Mishnah Negaim 13:12,Torat Emet 357,he,"נכנס לבית הכנסת, עושים לו מחצה גבוהה עשרה טפחים על רחב ארבע אמות. נכנס ראשון, ויוצא אחרון. כל המציל צמיד פתיל באהל המת, מציל צמיד פתיל בבית המנגע. וכל המציל מכסה באהל המת, מציל מכסה בבית המנגע, דברי",ngram,17.53509
65,--,Shevuot 2a:2,Wikisource Talmud Bavli,he,ידיעות הטומאה שתים שהן ארבע,original,5.9009814
66,--,Rashi on Proverbs 30:28:4,On Your Way,he,"בהיכלי מלך . שנכנס להיכל מלך והחריבו :
",original,6.09505
67,--,Mishnah Yoma 5:3,"Mishnah, ed. Romm, Vilna 1913",he,נטל את הדם ממי שהיה ממרס בו. נכנס למקום שנכנס. ועמד במקום שעמד. והזה ממנו אחת למעלה ושבע למטה. ולא היה מתכוין להזות לא למעלה. ולא למטה. אלא כמצליף וכך היה מונה. אחת. אחת ואחת. אחת ושתים. אחת ושלש. אחת וארבע. אחת וחמש. אחת ושש. אחת ושבע. יצא והניחו על כן הזהב שבהיכל:  ,ngram,20.891176
68,--,Vilna Gaon on Seder Olam Rabbah 8:2:8,"Seder Olam, Warsaw 1904",he,"שלשים ושמנה שנה, כלל גדול הוא בכל מקום שנכנס אפילו חודש אחד בשנה חושב אותה שנה לעבד, כמו כאן שהיו ארבעים שנה במדבר, ולא נכנס בשנה השנית רק ג' חדשים, הרי משבאו לקדש ברנע עד שבאו לנחל ורד ל""ח שנה וט' חדשים, ואינו חושב רק ל""ח שנה, ע""כ כיון שנכנס בשנה חושב אותה שנה לעבר:",aggresive-ngram,11.970055
69,--,Mishnah Menachot 11:6,"Mishnah, ed. Romm, Vilna 1913",he,ארבע סניפין של זהב היו שם. מופצלין מראשיהן. שהיו סומכים בהן שנים לסדר זה. ושנים לסדר זה. ועשרים ושמנה קנים כחצי קנה חלול. ארבעה עשר לסדר זה. וארבעה עשר לסדר זה. לא סדור קנים. ולא נטילתן. דוחה את השבת. אלא נכנס מערב שבת ושומטן. ונותנן לארכו של שלחן. כל הכלים שהיו במקדש. ארכן לארכו של בית:  ,ngram,18.353754
70,--,Chiddushei Ramban on Bava Metzia 42a:1,"Chiddushei HaRamban, Jerusalem 1928-29.",he," ויצאת ונאבדה אף שומר שכר פטור. ומייתי ראיה מהא דאמרי' בשלהי ארבעה וחמשה שוורין, ת""ר ארבעה נכנסו תחת הבעלים אלו הן שומר תנם והשואל נושא שכר והשוכר וכו' וחייבין להחזיר דמי שור לבעליו חוץ משומר חנם ואקשינן",hebmorph-standard,4.6119056
71,--,Rashi on Yoma 15a:10:1,Vilna Edition,he,ארבע שהן ארבע - על ארבע קרנות:,ngram,15.552842
72,--,"Mishneh Torah, Tefillin, Mezuzah and the Torah Scroll 4:17",Wikisource Mishneh Torah,he, בימינו כנגד לבו ויזהר כדי שלא תהא רצועה יוצאת מתחת ידו טפח ונכנס ועושה צרכיו וכשיצא מרחיק ארבע אמות מבית הכסא ולובשן.,ngram,16.041935
73,--,Avodah Zarah 47a:52,Wikisource Talmud Bavli,he,כונס בתוך שלו ארבע אמות ובונה,aggresive-ngram,15.800473
74,--,Niddah 13a:65,Wikisource Talmud Bavli,he,בולשת שנכנס לעיר בשעת שלום חביות פתוחות אסורות סתומות מותרות ,hebmorph-exact,5.733489
75,--,Rambam Mishnah Kelim 12:4:1,Vilna Edition,he," הקוים ידע כמה שעות עברו מהיום ושם זה הכלי המפורס' אצל בעלי הכוכבים בלשון ערב א""ל בלאט""ה: ומסמר הגרדי. חץ הגרדי והוא דמיון מטוה ברזל ארוך מרובע יכנס בקנה דק ויחובר על זה הקנה המטוה: וארון של גרוסות. ארון",aggresive-ngram,16.782827
76,--,Rashi on Eruvin 43a:10:1,Vilna Edition,he,בעמוד גבוה עשרה ורחב ארבעה - ונכנס ראשו אחד לתוך התחום לא תיבעי לך דאיסור תחומין נוהג בו ולא יעלה על ראשו שבתוך התחום ויצא לראשו אחר דהא חזי להילוך והילוך מעליא הוא:,aggresive-ngram,47.468998
77,--,"Kessef Mishneh on Mishneh Torah, The Sanhedrin and the Penalties within their Jurisdiction 18:5:1",Torat Emet 363,he," מתרין בו שלישית כונסין אותו לכיפה ואע''ג דפליג אבא שאול ואמר שלישית מתרין בו רביעית כונסין אותו לכיפה פסק כת''ק ועוד דאתי כסתם מתניתין דבשלישית כונסין: 
",aggresive-ngram,20.213747
78,--,Bartenura on Mishnah Kelim 1:9:3,On Your Way,he,"בשעת העבודה. ארבע פעמים נכנס שם, אחת להקטיר קטורת, שניה להזות מדם הפר, שלישית להזות מדם השעיר, רביעית להוציא הכך והמחתה ואם נכנס חמש פעמים חייב מיתה:",ngram,16.833166
79,--,"Kessef Mishneh on Mishneh Torah, Defilement by Leprosy 16:5:1",Torat Emet 363,he,"טהור שנכנס המנוגע וכו'. בפי''ג. 
",hebmorph-exact,7.092634
80,--,"Mishneh Torah, Admission into the Sanctuary 2:3",Wikisource Mishneh Torah,he,"כהן שנכנס לקדש הקדשים בשאר ימות השנה בין כהן הדיוט בין כ""ג או כהן גדול שנכנס לו ביוה""כ שלא בשעת העבודה חייב מיתה בידי שמים שנאמר ולא ימות וכמה פעמים הוא נכנס לשם ביום הכפורים ארבע כמו שיתבאר במקומו ואם נכנס חמישית חייב מיתה בידי שמים:",ngram,24.25592
81,--,Berakhot 23b:14,William Davidson Edition - Aramaic,he,תנו רבנן הרוצה ליכנס לסעודת קבע מהלך עשרה פעמים ארבע אמות או ארבעה פעמים עשר אמות ויפנה ואחר כך נכנס ,ngram,27.391024
82,--,Kitzur Baal Haturim on Genesis 27:33:2,On Your Way,he, איפוא בגימטריא גהנם שנכנס גיהנם עמו:,hebmorph-exact,6.135934
83,--,Zevachim 80a:2,Wikisource Talmud Bavli,he,(מהן) מתן ארבע במתן ארבע ינתנו במתן ארבע,infreq,13.958092
84,--,Sefer HaChinukh 97:4,Sefer HaChinukh -- Torat Emet,he,") שחולקין שתי המשמרות, הנכנסת והיוצאת, עם כהן גדול ואוכלין אותו. וכיצד מסדרין אותו, שארבעה נכנסין בלחם ובבזיכין וארבעה מקדימין לפניהם לטל הלחם מעל השלחן. ואמרו זכרונם לברכה (מנחות צט ב) שהיו מכונין בהנחתו",aggresive-ngram,23.82213
85,--,Chidushei Agadot on Sanhedrin 7a:5,Vilna Edition,he," אותו וברביעית מכניסין אותו לכיפה וז""ש על שלשה פשעי ישראל שהם המחזיקות אותו בעבירה שוב על ארבעה לא אשיבנו מלענשו דודאי לא ישוב מעבירה עוד: ",aggresive-ngram,16.84479
86,--,Kitzur Shulkhan Aruch Yalkut Yosef 1:58:29,Kitzur Shulkhan Aruch Yalkut Yosef - Torat Emet 357,he,"מי שעוסק בפסוקי דזמרה, וכן בקריאת שמע וברכותיה, ורואה זקן או תלמיד חכם שנכנס לתוך ארבע אמותיו, חייב לקום מפניו, ואף על פי שעוסק בשבחו של מקום, מכל מקום זהו כבודו של הקדוש ברוך הוא, שצונו בתורה",hebmorph-exact,5.8778305
87,--,Rashi on Ezekiel 43:14:6,On Your Way,he,"ורחב האמה . הוא כניסת הסובב עלה ארבעה וכנס אמה זהו סובב והתחתון קורא קטנה לפי שאין גובהו אלא שתי' והעליון גובהו ארבע :
",aggresive-ngram,57.173107
88,--,"Bach, Orach Chaim 404:3:1","Tur Orach Chaim, Vilna, 1923",he,"ומ""ש או עמוד וכו' ה""א התם עמוד גבוה עשרה ורחב ארבעה ונכנס ראשו אחד לתוך התחום לא תיבעי לך דארעא סמיכתא היא פי' פשיטא דאיסור תחומין נוהג בו ולא יעלה על ראשו שבתוך התחום ויצא לראשו אחר דהא חזי להילוך",aggresive-ngram,37.258553
89,--,Rashba on Bava Batra 22b:4,"Gerlitz edition, published by Oraita",he,". וכן נראה מדברי ר""ח ז""ל. ויש אומרים, שאין צריך להרחיק בין שני הכותלים אלא ארבע אמות. ומסתברא דאפילו אין אויר בין שני הכותלים אלא ארבע אמות, בהכי סגי ליה, ודומיא דמכנגדן, דכל היכא דאיכא אויר ארבע נכנסת",aggresive-ngram,34.823227
90,--,"Kessef Mishneh on Mishneh Torah, Admission into the Sanctuary 3:9:1",Torat Emet 363,he,נכנס המצורע להר הבית לוקה שמונים. בתוספתא פרק קמא דכלים ופירשה רבינו שם בפירוש המשנה ונראה דמשום דמקרא דולא יטמאו את מחניהם לוקה ארבעים כשנכנס לפנים מחומת ירושלים שהרי טימא מחנה ישראל וכדתניא בסיפרי,aggresive-ngram,28.433046
