Id,Relevance,Ref,Version,Lang,Content,Field,Score
11,--,Ikar Tosafot Yom Tov on Mishnah Bava Metzia 4:10:2,On Your Way,he,מעשה אבותיך. היינו זו אף זו דאפילו מעשה אבותיו אין לו להזכיר. תוספ':,aggresive-ngram,5.377191
12,--,"Chizkuni, Deuteronomy 24:16:1",Chizkuni,he,"ובנים לא יומתו על אבות בב״‎ד, כדכתיב ואת בני המכים לא המית ככתוב בתורת משה, אבל הקב״‎ה פוקד עון אבות על בנים כשהם אוחזים מעשים רעים של אבותם.
",ngram,11.210185
13,--,"Tur HaAroch, Genesis 43:14:1","Tur on the Torah, trans. Eliyahu Munk",en," preview of the Jewish historical experience in years to come, i.e. מעשה אבות סימן לבנים, the experiences of our forefathers, the patriarchs and their families, foreshadow the course of Jewish history, and their exile, especially by the descendants of the Edomites.
",hebmorph-standard,40.228165
14,--,Midbar Shur 19:7,Midbar Shur,he,"כי נודעו דברי הרמב""ן ז""ל: מעשי אבות סימן לבנים, ועל יוסף בפרט אמרו חז""ל במדרש: ""כל צרות שאירע ליוסף אירע לציון ... ומה שאירע ליוסף טובות אירע לציון טובות"", וכל ישראל נקראו על שם יוסף כמו שנאמר: ""נוהג",hebmorph-standard,3.0476913
15,--,Rashi on Yevamot 120b:5:4,Vilna Edition,he,בסומקי וחיורי - דלא אמרינן הוי סימן במלבושיו אי שחורין היו או לבנים היו דאין זה סימן שהרבה יש שחורין ולבנים ואדומים:,hebmorph-exact,4.013269
16,--,Rashi on Exodus 20:5:2,On Your Way,he,"לשנאי. כתרגומו, כשאוחזין מעשה אבותיהם בידיהם:
",ngram,9.738974
17,--,Teshuvot haRashba part VI 204:1,"Warsaw, 1868",he,"בפ' זה בורר (ד' כ""ז ע""ב) ת""ר לא יומתו אבות על בנים מה ת""ל אלא לא יומתו אבות על בנים בעדות בנים ובנים לא יומתו על אבות בעדות אבות. אשכחן אבות לבנים ובנים לאבות וכ""ש אבות לאהדדי בנים להדדי מ""ל א""כ",aggresive-ngram,5.7810607
18,--,Shadal on Exodus 20:5:4,"Shadal first edition, Padua 1871",he," במקרה, על דרך אבותינו חטאו ואינם ואנחנו עונותיהם סבלנו; ואני בשנת תקצ""ד הקשיתי עליו ואמרתי כי מליצת  פוקד עון אבות על בנים אין משמעותה שהעונש נמשך לבנים במקרה, אלא שהאל מעניש את הבנים בכוונה מכוונת",ngram,9.694961
19,--,"Be'er Mayim Chaim on Chofetz Chaim, Illustrations, Illustration 5 4:1",Be'er Mayim Chaim on Chofetz Chaim,he,(ו) בגנות מעשה אבותיו. ועיין היטב באהעז בסימן נ' סה ובבית שמואל שם בסעיף קטן יא. (באר מים חיים),aggresive-ngram,6.167311
20,--,Ibn Ezra on Exodus 34:7:1,On Your Way,he,נוצר חסד. האב לבנים אם היו טובים,hebmorph-standard,8.51599
21,--,Haamek Davar on Genesis 30:40:3,"Sefer Torat Elohim, Vilna 1879",he, האדם מעט גורם מעשה רבה מלמעלה. [ומעשה אבות סימן לבנים בגלותן בקרב עמים רבים. שתהא הצלחתם תלויה בחריצות ויתרון דעת ובהכשר וסייעתא דשמיא גומר עליהם. כמו שעשה יעקב אבינו]: ,hebmorph-standard,59.813988
22,--,Rashi on Exodus 34:7:5,On Your Way,he,"פקד עון אבות על בנים. כשאוחזים מעשה אבותיהם בידיהם, שכבר פרש במקרא אחר (שמות כ ד) לשונאי: ",ngram,16.54408
23,--,Haamek Davar on Genesis 38:10:1,"Sefer Torat Elohim, Vilna 1879",he, אשר עשה. כאן היה המעשה ראוי להמיתו ולא בשביל שלא תלד תמר ממנו כמו שהיה בער. משא״כ באונן גם בל״ז לא תלד ממנו. אבל המעשה גרם שלא יזכה לבנים כמו שלא נתן זרע לאחיו באותו מעשה מש״ה דקדק הכתוב ,hebmorph-exact,3.058357
24,--,Mishnah Shabbat 7:2,Torat Emet 357,he,אבות מלאכות ארבעים חסר אחת. הזורע. והחורש. והקוצר. והמעמר. הדש. והזורה. הבורר. הטוחן. והמרקד. והלש. והאופה. הגוזז את הצמר. המלבנו. והמנפצו. והצובעו. והטווה. והמסך. והעושה שני בתי נירין. והאורג שני,aggresive-ngram,7.124931
25,--,Mishnah Berurah 581:26,On Your Way,he,"(כה) מכבסין ומסתפרין בערב ראש השנה - להראות שאנו בטוחין בחסדו ית' שיוציא לצדק משפטינו. ומ""מ לא ילבש בר""ה בגדי רקמה ומשי כבשאר יו""ט דיהא מורא הדין אלא ילבש בגדים לבנים נאים [ט""ז בשם רש""ל] ועיין במ""א סימן תקצ""ז דבמקום שאין נוהגין ללבוש לבנים עכ""פ לא ילבש חשובים כ""כ:",original,3.0599134
26,--,Harchev Davar on Genesis 32:4,"Sefer Torat Elohim, Vilna 1879",he," רמזה תורה בפ׳ דברים רב לכם סוב את ההר הזה פנו לכם צפונה. והדרש שקשה לכלכל התגלות לעשו אלא הצפינו עצמכם כל שאפשר. ומעשה אבות הפל אות לבנים: 
",infreq,8.152962
27,--,Kli Yakar on Genesis 38:18:2,On Your Way,he,"ומדרשו הוא, לפי שכל מה שאירע לאבות היה סימן לבנים אע״פ שהאבות לא נתכוונו לזה, כך בסיפור זה פרט לך ענינים הנעשים במעשה ההוא להודיע את אשר יקרה לבנים באחרית הימים, יען כי היוצא מביאה זו היא שממנה נולד",ngram,15.389912
28,--,Rashi on Sotah 34a:6:3,Vilna Edition,he,הרימו לכם וגו' - הם האבנים שהקימו תחת מצב רגלי הכהנים לזכרון להיות סימן לבנים שעברו אבות את הירדן:,ngram,19.162476
29,--,Mekhilta d'Rabbi Yishmael 17:10:2,Mekhilta -- Wikisource,he,"ומשה ואהרן וחור עלו, לענין שאמרנו, להזכיר מעשה אבות ומעשה אמהות, שנאמר: ""כי מראש צורים אראנו ומגבעות אשורנו"" (במדבר כג ט).",hebmorph-exact,3.0222416
30,--,Orchot Tzadikim 5:12,Torat Emet 357,he,"אהבת בניו תהיה על דרך זה: שיחשוב להדריך בניו בדרכי המשפט, וללמדם מעשה עבודת השם ברוך הוא, ולצוות אחריו לעבוד את השם ברוך הוא, כעניין שנאמר (ישעיהו לח יט): ""אב לבנים יודיע אל אמיתך""; וכתיב (דברים ד ט",hebmorph-standard,7.985932
31,--,Bava Batra 91a:13,William Davidson Edition - Aramaic,he,(סימן מלך אברהם עשר שנים שנפטר נתנשא לבדו) אמר רב חנן בר רבא אמר רב אלימלך ושלמון ופלוני אלמוני ואבי נעמי כולן בני נחשון בן עמינדב הן מאי קא משמע לן שאפילו מי שיש לו זכות אבות אינה עומדת לו בשעה שיוצא מארץ לחוצה לארץ,ngram,9.335784
32,--,"Meshech Hochma, Lekh Lekha 33","Riga, 1927",he,"תקבר בשיבה טובה שיעשה תשובה ישמעאל בימיו הנה מעשה אבות סימן לבנים הוא רמז שבני ישמעאל באחרית הימים יתקרבו להאמת ויאמינו בד' אחד (רמב""ן פ' בראשית) ויבדלו מהעו""ג כמוש""כ רבינו (בתשובה) וזה שביקש יצחק על",hebmorph-standard,80.57845
33,--,Bava Batra 154a:11,William Davidson Edition - Aramaic,he,איתיביה רבי יוחנן לרבי שמעון בן לקיש מעשה בבני ברק באחד שמכר בנכסי אביו ומת ובאו בני משפחה וערערו לומר קטן היה בשעת מיתה ובאו ושאלו את רבי עקיבא מהו לבודקו אמר להם אי אתם רשאים לנוולו ועוד סימנין עשויין להשתנות לאחר מיתה,hebmorph-standard,7.2907047
34,--,Tzidkat HaTzadick 189:1,"Tzidkat HaTzadick, Lublin, 1913",he,"‏[קפט] ב' מיני השגות אלהות יש. א' מצד הבריאה מכיר שיש בורא וזה נקרא מעשה בראשית. ב' ‏מצד ההנהגה וזה נקרא מעשה מרכבה איך הש""י רוכב על הברואים. והם ב' מדרגות דראי' וידיעה ‏של אבות ומשרע""ה הנז' בזוהר",hebmorph-exact,3.13789
35,--,Metzudat Zion on II Samuel 12:31:4,On Your Way,he,"במלבן. מלשון לבנים:

",original,3.373507
36,--,Yad Ramah on Sanhedrin 59a:3,"Yad Ramah Sanhedrin, Warsaw 1895 ed.",he," דהא ישראל בכלל ב""נ נינהו. ומפרקינן מדאיתני ע""ג בסיני ואשכחן בה דאיענוש כותים עילוה לאחר מת""ת שנאמר כי את כל התועבות האל עשו אנשי הארץ כו' ש""מ לזה ולזה נאמרה ולא מצית למימר דכי ענשינהו משום הנך דעבוד מקמי מתן תורה ענשינהו דהא לא עניש לבנים בעון אבות אלא באוחזין מעשה אבותיהם בידיהן:",infreq,8.720863
37,--,"Shulchan Arukh, Yoreh De'ah 33:5",Torat Emet 357,he,"עורות אלו החיצון אדם, והפנימי לבן, ואם נתחלפו שהחיצון לבן ופנימי אדם, טרפה. וכן אם שניהם אדמים או לבנים, טרפה. הגה: וכל שכן אם יש לו שני ושטים או שני קנים, דטרפה. (תשובת הרא''ש כלל כ' סימן ט').  
",original,3.5671315
38,--,Beitzah 10b:2,William Davidson Edition - Aramaic,he,מתני׳ זמן שחורים ומצא לבנים לבנים ומצא שחורים שנים ומצא שלשה אסורים שלשה ומצא שנים מותרים ,hebmorph-exact,3.1272159
39,--,Sotah 34a:6,William Davidson Edition - Aramaic,he,עודם בירדן אמר להן יהושע הרימו לכם איש אבן אחת על שכמו למספר שבטי ישראל וגו׳ וכתיב למען תהיה זאת אות בקרבכם כי ישאלון בניכם מחר לאמר מה האבנים האלה לכם וגו׳ סימן לבנים שעברו אבות את הירדן,ngram,17.21843
40,--,Rashbam on Bava Batra 143b:4:2,Vilna Edition,he,הראוין לבנים - מלבושי זכר:,original,3.3233147
41,--,"Ba'er Hetev on Shulchan Arukh, Orach Chayyim 268:9",Torat Emet 357,he," וחתימה.  דהיינו שיתחיל מגן אבות ויסיים זכר למעשה בראשית:  

",aggresive-ngram,5.7156644
42,--,Bava Batra 141a:4,William Davidson Edition - Aramaic,he,ושמואל אמר הכא במבכרת עסקינן וכדרב חסדא דאמר רב חסדא בת תחלה סימן יפה לבנים איכא דאמרי דמרביא לאחהא ואיכא דאמרי דלא שלטא ביה עינא בישא אמר רב חסדא ולדידי בנתן עדיפן לי מבני,original,3.8708704
43,--,Sanhedrin 28a:2,Wikisource Talmud Bavli,he,בנים לבנים מנלן,original,3.7826939
44,--,Sanhedrin 28a:1,Wikisource Talmud Bavli,he,"אשכחן אבות לבנים ובנים לאבות וכ""ש אבות להדדי",ngram,21.19769
45,--,Rashi on Bava Metzia 12b:10:1,Vilna Edition,he, לו תורה בבתו שיהא מעשה ידיה לאחין כדילפינן (כתובות דף מג.) והתנחלתם אותם לבניכם ולא בנותיכם לבניכם אינו דין שמוציאה מרשות האדון: ,ngram,10.169558
46,--,Malbim on Isaiah 38:19:6,On Your Way,he,"כמני היום אב לבנים,  רק כמוני אשר אהיה מעתה אב לבנים אשר אוליד, רק איש כמוני ",hebmorph-standard,8.028953
47,--,"Bach, Yoreh Deah 389:7:1","Tur Yoreh Deah, Vilna, 1923",he," כתב הכל בו בשם מהר""ם אבל על אביו ואמו אם יש לו בגד שבת מותר ללבשו אחר ד' שבועות וכו' ע""ש וכ""כ תשב""ץ סימן תכ""ו. ובהג""ה מצאתי ולא ילבוש בגדים לבנים בשבת וכשמת ברגל רוחץ ברגל לכבוד י""ט האחרון ומחליף בגדים",ngram,9.604525
48,--,Kli Yakar on Genesis 24:3:1,On Your Way,he," לבנים, כי ג' שותפין באדם, החומר בא מן אב ואם לפיכך כל מעשה אבות התלוין בחומר ירשו בנים, אבל האמונה היא תלויה בשכלו של אדם והרי הקב״ה נותן בו נשמה ושכל למה יתפשט זה מאבות לבנים, ע״כ היה מרחיק הכנענים שהיו",infreq,8.187445
49,--,Ein Ayah 2:2,Rav Kook Digitized Texts,he," לחשוב את הגלות והפיזור למקום מנוחתם הטבעי, עד שכל מגמתם תהיה רק לשנות את יחשם אליו, ובזה ידמו למצא מנוחה. לא כן, כי מראש מקדם הוכנו מעשי אבות סימן לבנים, שהבור הרומז על הגלות הכללית, שאירע ליוסף, היה ריק",hebmorph-standard,4.9769444
50,--,Kitzur Baal Haturim on Deuteronomy 24:15:2,On Your Way,he, והיה בך חטא וסמיך ליה לא יומתו אבות על בנים ובנים לא יומתו על אבות. לומר שפעמים בחטאך ימותו בניך (ר''ל כשאוחזין מעשי אבותיהם בידיהם וערש''י):,ngram,12.307242
51,--,Haamek Davar on Genesis 26:24:6,"Sefer Torat Elohim, Vilna 1879",he, שפתותיו דובבות בקבר. והיה יעקב אבינו יושב בישיבה כדאיתא ביומא פ״ג וברבה ר״פ ויגש והיה דולה ומשקה מתורתו של א״א וזה לא היה אפשר אלא בהיותו בב״ש בכרך ומצא אנשים שהתגיירו ולמדים תורת אברהם והיה בזה נ״ר לאברהם. ומעשה אבות סימן לבנים: ,hebmorph-standard,69.69676
52,--,"Tur HaAroch, Genesis 33:15:1","Tur on the Torah, trans. Eliyahu Munk",en," למה זה, אמצא חן בעיניך, “why do that? Let me find favour in the eyes of my lord.” Yaakov absolutely did not want the company of Esau. This too, is an aspect of מעשה אבות סימן לבנים, that the patriarchs’ mode of conduct should serve as a model for their descendants when they find themselves in similar circumstances. We are to refrain from becoming chummy with the secular authorities of the country which hosts us when we are in exile, seeing",hebmorph-standard,68.96257
53,--,"Rabbeinu Bahya, Bereshit 12:6:1","Midrash Rabbeinu Bachya [ben Asher]. Warsaw, 1878",he,"עד מקום שכם העברה זו, והעתקתו מן ההר שאמר ויעתק משם ההרה, ומה שנטה את אהלו בין בית אל ובין העי, הכל היו פעולות ודמיונות ממה שעתיד לבא לזרעו, כמו שאז""ל האבות סימן לבנים, ובזה מצינו מנהג הנביאים שעושים",ngram,14.702432
54,--,Berakhot 27b:21,William Davidson Edition - Aramaic,he,מאן נוקים ליה נוקמיה לרבי יהושע בעל מעשה הוא נוקמיה לרבי עקיבא דילמא עניש ליה דלית ליה זכות אבות ,ngram,9.733256
55,--,Malbim on Jeremiah 14:20:4,On Your Way,he,"כי חטאנו לך,  וכשאוחזים מעשה אבותיהם בידיהם פוקד עון אבות על בנים, וע''ז משיב
",ngram,15.424421
56,--,Malbim on Jeremiah 14:20:3,On Your Way,he,עון אבותינו שאנו אוחזים מעשה האבות בידנו ,aggresive-ngram,5.7033725
57,--,Sanhedrin 27b:50,Wikisource Talmud Bavli,he,התם כשאוחזין מעשה אבותיהן בידיהן,ngram,10.689618
58,--,Sforno on Deuteronomy 32:4:3,On Your Way,he, אל אמונה נאמן במה שנשבע לאבות להיטיב לבנים בזכותם של אבות:,ngram,11.882015
59,--,Ibn Ezra on Nahum 3:14:2,Ibn Ezra on Nahum -- Daat,he,וטעם לבנה או מלבן - מקום מעשה הלבנים:,ngram,12.381088
60,--,Haamek Davar on Genesis 18:15:3,"Sefer Torat Elohim, Vilna 1879",he, הכתוב להודיענו כ״ז. ויבואר להלן כ״א ג׳ עיקר התכלית שהיה משונה נס אברהם מנס שרה. ומה פעל ועשה דבר הצחוק. שבשביל זה הגיע לה עסק אבימלך והיה לה למורת רוח מאד. וכ״ז ענין שהגיע לזרעם כענין כל מעשה אבות סימן לבנים: ,hebmorph-standard,80.45633
61,--,"Tur HaAroch, Genesis 12:10:1","Tur on the Torah, trans. Eliyahu Munk",en," ויהי רעב בארץ וירד אברם מצרימה, ”when there was a famine in the land, Avram descended to Egypt.” This too was an example of the principle of מעשה אבות סימן לבנים, that the activities of the",hebmorph-standard,34.43474
62,--,Jeremiah 32:18,Tanach with Text Only,he,עשה חסד לאלפים ומשלם עון אבות אל־חיק בניהם אחריהם האל הגדול הגבור יהוה צבאות שמו,ngram,12.382308
63,--,Haamek Davar on Deuteronomy 4:10:4,"Sefer Torat Elohim, Vilna 1879",he,"ואת בניהם ילמדון. האבות לבנים יציירו הפחד של אותו יום:
",ngram,10.29797
64,--,Keter Shem Tov 2:22:1,"Keter Shem Tov, Zalkevo 1794-5",he,"עוד שמעתי ממוהר""ן זלה""ה. הפי' הש""ס (ב""ב קמא, א) בת תחלה סימן יפה לבנים. ר""ל בכל מדריגה שיש לו יתן לב לידע שעדיין הוא בבחינת בת ואז הוא סימן יפה לבנים שילך ממדריגה למדריגה הנ' בנים והבן ודפח""ח:",original,4.192494
65,--,Rashi on Sanhedrin 27b:50:1,Wikisource Rashi,he,כשאוחזין מעשה אבותיהם בידיהם - ונפרעין מהן עונותיהן ועון אבותיהם:,aggresive-ngram,5.4441376
66,--,Malbim Beur Hamilot on Psalms 69:36:2,On Your Way,he,"וירשוה, ינחלוה.  ירושה היא הורקת הרשות מהמוריש להיורש, ונחלה הוא נחלת אבות לבנים עד עולם (ישעיה נ''ז י''ג) :

",ngram,9.801896
67,--,Rashi on Sanhedrin 28a:1:1,Wikisource Rashi,he,אשכחן אבות לבנים - ראובן לבן שמעון דהיינו אחי אביו:,infreq,14.848898
68,--,Rashi on Beitzah 30a:14:1,Vilna Edition,he,לטינא - לטיט ללבון לבנים:,hebmorph-exact,3.366869
69,--,"Ba'er Hetev on Shulchan Arukh, Yoreh De'ah 199:11",Torat Emet 357,he," צריכין לטבול במ''ש והיו מרחיקין הטבילה מהחפיפה והא ראיה שבי''ט לובשין לבנים ובשבת הוא שנהגו שלא ללבוש ולענין לבישת לבנים בט''ב עיין בא''ח סי' תקנ''א ס''ג בהג''ה ולענין אבילות ע''ל סימן שפ''א ס''ה בהג''ה עכ''ל הש''ך: 

",hebmorph-exact,3.2782118
70,--,Haamek Davar on Genesis 48:7:1,"Sefer Torat Elohim, Vilna 1879",he, שם סק״כ. ואכ״מ) ומזה יש לשפוט שכמו שאחוזה המובחרת שאפשר להיות בא״י היא אחוזת שבטי יה שנקרא על שמם לדור דור. כך הקבורה המובחרת שאפשר להיות היא קבורת מערת המכפלה ומעשי אבות ואמהות סימן לבנים. ולאה,ngram,10.038344
71,--,Rashi on Deuteronomy 34:6:2,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,he,"מול בית פעור. קברוֹ היה מוּכן שׁם משּׁשׁת ימי בראשׁית לכפּר על מעשׂה פעוֹר, וזה אחד מן הדּברים שׁנּבראוּ בּין השּׁמשׁוֹת בּערב שׁבּת (אבות פ""ד; פסחים נ""ד):",original,4.3720527
72,--,Joshua 21:1,Tanach with Text Only,he,ויגשו ראשי אבות הלוים אל־אלעזר הכהן ואל־יהושע בן־נון ואל־ראשי אבות המטות לבני ישראל,infreq,8.54062
73,--,Chullin 40b:11,Wikisource Talmud Bavli,he,אי לאו דאמר רב הונא סימן אחד לא הויא חטאת תיובתיה מאי מעשה,aggresive-ngram,5.500428
74,--,"Ein Yaakov, Sanhedrin 3:10","Vilna, 1922",he," יומתו על אבות"", בעדות אבות. ובנים בעון אבות לא? והכתיב: (שמות לד) ""פקד עון אבות על בנים"". התם, כשאוחזין מעשה אבותיהם בידיהם, כדתניא: (ויקרא כו) ""ואף בעונת אבתם אתם ימקו"", כשאוחזין מעשה אבותיהם בידיהם. אתה",ngram,11.09693
75,--,Sanhedrin 27b:47,Wikisource Talmud Bavli,he,אלא לא יומתו אבות על בנים בעדות בנים ובנים לא יומתו על אבות בעדות אבות,ngram,10.205518
76,--,Yevamot 80a:14,William Davidson Edition - Aramaic,he,אמר רבי אבהו סימני סריס ואילונית ובן שמנה אין עושין בהן מעשה עד שיהו בן עשרים ,hebmorph-standard,13.918345
77,--,"Prisha, Yoreh Deah 135:19:1","Tur Yoreh Deah, Vilna, 1923",he," או ברתוכי זכוכית נ""ל לגרוס בהתוכי זכוכית (ובתוספות שם פי' ר""ת על מאני דקוניא היתוך כלי זכוכית עכ""ה): (אבל אם הם לבנים או שחורים כו' דינה כשאר כלי מתכות כו' ודוקא לענין יי""נ דתשמישו בצונן אבל לענין חמץ בפסח ושאר אסורים אפילו לבנים או שחורים דינן ככלי חרס וכדאית' בא""ח סימן תנ""א ע""ש עכ""ה). ",hebmorph-exact,3.0839498
78,--,"Shulchan Arukh, Orach Chayim 540:6",Wikisource Shulchan Aruch,he,מותר לבנות מעשה הדיוט אצטבא לישב או לישן עליה:,ngram,9.375607
79,--,"Shulchan Arukh, Orach Chayim 540:5",Torat Emet Freeware Shulchan Aruch,he,מותר לבנות מעשה הדיוט אבוס שתאכל בו הבהמה:,ngram,12.271567
80,--,Gittin 25a:11,William Davidson Edition - Aramaic,he,תניא נמי הכי מעשה וקדמו בנות לבנים ונמצאו בנות זריזות ובנים שפלים,ngram,12.605469
81,--,Rosh on Berakhot 9:14:1,Vilna Edition,he,"ת""ר  הרואה החמה בתקופתה  לבנה בטהרתה  כוכבים במשמרותם  מזלות בעתם אומר ברוך עושה מעשה בראשית חמה בתקופתה  היינו מעשרים ושמנה שנה לעשרים ושמנה שנה אמר רב יהודה א""ר הרואה לבנה בחידושה אומר ברוך אשר",infreq,8.619989
82,--,Haamek Davar on Genesis 26:13:3,"Sefer Torat Elohim, Vilna 1879",he,עד כי גדל מאד. עשירות למעלה מן הרגילות אפי׳ במלכים. וכ״ז היה בכלל ברכת ה׳. והאבות סימן לבנים שיהיה כן אפי׳ באופן שיהיו גרים ומשועבדים בצל מלכי אוה״ע כמו שהיה יצחק אבינו אז בצל אבימלך: ,ngram,11.255825
83,--,Shabbat 68a:3,Wikisource Talmud Bavli,he,"א""ר יוסי בר אבין שבת ושביעית דאית בהו אבות ותולדות תנא גדול מעשר דלית בה אבות ותולדות לא תנא כלל גדול ולבר קפרא דתני כלל גדול במעשר מאי אבות ומאי תולדות איכא",aggresive-ngram,5.6775713
84,--,Chullin 29b:14,Wikisource Talmud Bavli,he,בעולת העוף נמי היכא דמליק סימן אחד למטה וסימן אחד למעלה פסולה שהרי עשה בה מעשה חטאת העוף למטה,aggresive-ngram,5.489954
85,--,"Kedushat Levi, Genesis, Toldot 15",Kedushat Levi - Munkatch 1939,he,"ויעש להם משתה ויאכלו וישתו וכו' וילכו מאתו בשלום (בראשית כו, ל-לא). נראה, כי כל מעשה אבות היא בשביל הבנים שבזמן גלותם לא ימאסו ולא יגעלו כאשר דרכו בזה הקדמונים קדושי עליון הרמב""ן ז""ל ובעל הטורים בענין הבארות עיין שם. ומעתה אפשר לנו לומר בזה מה שהשלים אברהם אבינו עליו השלום ויצחק אבינו עליו השלום עם אבימלך בזה שאף על פי שישראל יהיו בשעבוד אומות ומלכים יהיו מלכים משלימים עם ישראל לעשות רצונם כמו שהיה כאן שהשלים אבימלך עם אברהם אבינו עליו השלום ויצחק לעשות רצונם ומעשה אבות סימן לבנים והבן: ",hebmorph-standard,59.740078
86,--,Rashbam on Bava Batra 120a:8:3,Vilna Edition,he,הוצרך לומר לאבות והוצרך לומר לבנים - שאם נכתב סתם ולא פירש לא אבות ולא בנים הוה אוקימנא ליה באבות מדלא כתב כי תבואו כדכתב בשאר מצות האמורות לבנים אי נמי הוי ילפינן או בגזירה שוה או בבנין אב או בקל,original,3.620512
87,--,Rashi on Ezra 5:9:4,On Your Way,he,"ואושרנא . בניין חומת לבנים :
",original,3.3656094
88,--,Deuteronomy 24:16,Tanach with Ta'amei Hamikra,he,לא־יומתו אבות על־בנים ובנים לא־יומתו על־אבות איש בחטאו יומתו (ס),ngram,13.964263
89,--,Mishnah Berurah 94:17,eu5 text,he,"(יז) לעמוד באבות - דבברכת אבות הכונה לעכובא וכדלקמן סימן ק""א ומהלך אינו יכול לכוין כ""כ וכן ברוכב על הבהמה יעמידה עד גמר ברכת אבות אבל א""צ לירד ממנה:",hebmorph-exact,3.7799246
90,--,Nedarim 36a:12,William Davidson Edition - Aramaic,he,אלא למה להו דאמר להון אבוהון כדי לזרזן במצות תניא נמי הכי מעשה היה וקדמו בנות לבנים ונמצאו בנות זריזות ובנים שפלים,ngram,13.842894
91,--,"Ba'er Hetev on Shulchan Arukh, Yoreh De'ah 145:17",Torat Emet 357,he," סימן.  כלומר אפילו מעשה כל דהו ואפי' חצי סימן. ש''ס ורש''י: 
",aggresive-ngram,5.253312
92,--,Haggahot R' Yeshaya Berlin on Tractate Soferim 16:7:2,"Talmud Bavli, Vilna 1883 ed.",he," [אבות פ""ב]: ",hebmorph-exact,3.2258143
93,--,Malbim on II Kings 21:15:2,On Your Way,he,"יען אשר עשו את הרע בעיני ולא עוד אלא שגלגל עליהם כל עונות אבותם (כמ''ש על ביום פקדי ופקדתי עליהם חטאתם כיון שאוחזים מעשה אבותיהם בידיהם פוקד עון אבות על בנים כמ''ש בברכות דף ז'), וזה שכתוב ",ngram,10.398518
94,--,"Tur HaAroch, Genesis 12:6:1","Tur on the Torah, trans. Eliyahu Munk",en," here, as well as those of Yitzchok and Yaakov after him, are recorded to serve as illustrations of the principle מעשה אבות סימן לבנים, that the affairs of the patriarchs foreshadow experiences which",hebmorph-standard,28.488787
