Judges 9:7,"<b>וַיַּגִּדוּ לְיוֹתָם</b> על המלכתו של אבימלך<b>, וַיֵּלֶךְ וַיַּעֲמֹד בְּרֹאשׁ הַר גְּרִזִים,</b> המתנשא עד היום מעל העיר שכם, <b>וַיִּשָּׂא קוֹלוֹ וַיִּקְרָא, וַיֹּאמֶר לָהֶם: שִׁמְעוּ אֵלַי בַּעֲלֵי שְׁכֶם, וְיִשְׁמַע אֲלֵיכֶם</b> וישפוט <b>אֱלֹהִים:</b>",וַיַּגִּ֣דוּ לְיוֹתָ֗ם וַיֵּ֙לֶךְ֙ וַֽיַּעֲמֹד֙ בְּרֹ֣אשׁ הַר־גְּרִזִ֔ים וַיִּשָּׂ֥א קוֹל֖וֹ וַיִּקְרָ֑א וַיֹּ֣אמֶר לָהֶ֗ם שִׁמְע֤וּ אֵלַי֙ בַּעֲלֵ֣י שְׁכֶ֔ם וְיִשְׁמַ֥ע אֲלֵיכֶ֖ם אֱלֹהִֽים׃,,
Judges 9:36,"<b>וַיַּרְא גַּעַל אֶת הָעָם</b> בראשי ההרים שמסביב לשכם. <b>וַיֹּאמֶר אֶל זְבֻל: הִנֵּה עָם</b>, קיבוץ רב של אנשים <b>יוֹרֵד מֵרָאשֵׁי הֶהָרִים. וַיֹּאמֶר אֵלָיו זְבֻל</b> בלעג ואף בניסיון להסיח את דעתו<b>: אֵת צֵל הֶהָרִים אַתָּה רֹאֶה כָּאֲנָשִׁים.</b> בגלל זריחת השמש, הצל שבין ההרים נע מהר להר, ומראה הצללים נראה כתזוזתם של אנשים על פני ההרים.",וַיַּרְא־גַּ֘עַל֮ אֶת־הָעָם֒ וַיֹּ֣אמֶר אֶל־זְבֻ֔ל הִנֵּה־עָ֣ם יוֹרֵ֔ד מֵרָאשֵׁ֖י הֶהָרִ֑ים וַיֹּ֤אמֶר אֵלָיו֙ זְבֻ֔ל אֵ֣ת צֵ֧ל הֶהָרִ֛ים אַתָּ֥ה רֹאֶ֖ה כָּאֲנָשִֽׁים׃,,
Judges 12:5,"ייתכן שהמלחמה לא הייתה עזה מדי, אבל לאחר שהוכו וברחו – <b>וַיִּלְכֹּד גִּלְעָד אֶת מַעְבְּרוֹת הַיַּרְדֵּן לְאֶפְרָיִם</b>, ולא היו יכולים לשוב לארצם במנוסתם. <b>וְהָיָה כִּי יֹאמְרוּ פְּלִיטֵי אֶפְרַיִם: אֶעֱבֹרָה,</b> אם פליט מאפרים רצה לעבור את הירדן – <b>וַיֹּאמְרוּ לוֹ אַנְשֵׁי גִלְעָד: הַאֶפְרָתִי</b>, האם משבט אפרים <b>אַתָּה? וַיֹּאמֶר: לֹא,</b> כמובן, כי הם ידעו שהם יסתכנו אם יחשפו את זהותם האמתית.",וַיִּלְכֹּ֥ד גִּלְעָ֛ד אֶֽת־מַעְבְּר֥וֹת הַיַּרְדֵּ֖ן לְאֶפְרָ֑יִם וְֽ֠הָיָ֠ה כִּ֣י יֹאמְר֞וּ פְּלִיטֵ֤י אֶפְרַ֙יִם֙ אֶֽעֱבֹ֔רָה וַיֹּ֨אמְרוּ ל֧וֹ אַנְשֵֽׁי־גִלְעָ֛ד הַאֶפְרָתִ֥י אַ֖תָּה וַיֹּ֥אמֶֽר <small>׀</small> לֹֽא׃,,
Judges 13:9,"<b>וַיִּשְׁמַע הָאֱלֹהִים בְּקוֹל מָנוֹחַ, וַיָּבֹא מַלְאַךְ הָאֱלֹהִים עוֹד אֶל הָאִשָּׁה, וְהִיא יוֹשֶׁבֶת בַּשָּׂדֶה,</b> וגם הפעם – <b>וּמָנוֹחַ אִישָׁהּ אֵין עִמָּהּ,</b> לידה.",וַיִּשְׁמַ֥ע הָאֱלֹהִ֖ים בְּק֣וֹל מָנ֑וֹחַ וַיָּבֹ֣א מַלְאַךְ֩ הָאֱלֹהִ֨ים ע֜וֹד אֶל־הָאִשָּׁ֗ה וְהִיא֙ יוֹשֶׁ֣בֶת בַּשָּׂדֶ֔ה וּמָנ֥וֹחַ אִישָׁ֖הּ אֵ֥ין עִמָּֽהּ׃,,
Judges 14:16,"האיום פעל את פעולתו ושכנע את האשה, שהיה לה בוודאי קשר רומנטי עם שמשון, אך לא חשה נאמנות עמוקה כלפיו. <b>וַתֵּבְךְּ אֵשֶׁת שִׁמְשׁוֹן עָלָיו, וַתֹּאמֶר: רַק שְׂנֵאתַנִי וְלֹא אֲהַבְתָּנִי. הַחִידָה חַדְתָּ לִבְנֵי עַמִּי, וְלִי לֹא הִגַּדְתָּה</b> את הפתרון? הייתכן שאתה שומר סודות לעצמך? <b>וַיֹּאמֶר לָהּ: הִנֵּה</b> אפילו <b>לְאָבִי וּלְאִמִּי לֹא הִגַּדְתִּי, וְלָךְ אַגִּיד?!</b> סיפור זה לא סיפרתי לאיש.",וַתֵּבְךְּ֩ אֵ֨שֶׁת שִׁמְשׁ֜וֹן עָלָ֗יו וַתֹּ֙אמֶר֙ רַק־שְׂנֵאתַ֙נִי֙ וְלֹ֣א אֲהַבְתָּ֔נִי הַחִידָ֥ה חַ֙דְתָּ֙ לִבְנֵ֣י עַמִּ֔י וְלִ֖י לֹ֣א הִגַּ֑דְתָּה וַיֹּ֣אמֶר לָ֗הּ הִנֵּ֨ה לְאָבִ֧י וּלְאִמִּ֛י לֹ֥א הִגַּ֖דְתִּי וְלָ֥ךְ אַגִּֽיד׃,,
Judges 15:2,"<b>וַיֹּאמֶר אָבִיהָ: אָמֹר אָמַרְתִּי כִּי שָׂנֹא שְׂנֵאתָהּ</b> – <b>וָאֶתְּנֶנָּה לְמֵרֵעֶךָ,</b> לאחד משושביניך. אם אתה חש פגוע, יש לכך עצה: <b>הֲלֹא אֲחֹתָהּ הַקְּטַנָּה טוֹבָה</b>, יפה או מוצלחת יותר <b>מִמֶּנָּה</b> – <b>תְּהִי נָא לְךָ תַּחְתֶּיהָ.</b>",וַיֹּ֣אמֶר אָבִ֗יהָ אָמֹ֤ר אָמַ֙רְתִּי֙ כִּי־שָׂנֹ֣א שְׂנֵאתָ֔הּ וָאֶתְּנֶ֖נָּה לְמֵרֵעֶ֑ךָ הֲלֹ֨א אֲחוֹתָ֤הּ הַקְּטַנָּה֙ טוֹבָ֣ה מִמֶּ֔נָּה תְּהִי־נָ֥א לְךָ֖ תַּחְתֶּֽיהָ׃,,
Judges 16:13,"<b>וַתֹּאמֶר דְּלִילָה אֶל שִׁמְשׁוֹן: עַד הֵנָּה הֵתַלְתָּ בִּי וַתְּדַבֵּר אֵלַי כְּזָבִים. הַגִּידָה לִּי בַּמֶּה תֵּאָסֵר. וַיֹּאמֶר אֵלֶיהָ: אִם תַּאַרְגִי אֶת שֶׁבַע מַחְלְפוֹת</b>, קווצות שער אגודות, צמות <b>רֹאשִׁי עִם הַמַּסָּכֶת,</b> מערכת חוטי השתי המתוחים על נול האריגה. אם תערבי את שערותי בתוך חוטי השתי כפי שאורגים אריג, אז אהיה כבול<b>.</b>",וַתֹּ֨אמֶר דְּלִילָ֜ה אֶל־שִׁמְשׁ֗וֹן עַד־הֵ֜נָּה הֵתַ֤לְתָּ בִּי֙ וַתְּדַבֵּ֤ר אֵלַי֙ כְּזָבִ֔ים הַגִּ֣ידָה לִּ֔י בַּמֶּ֖ה תֵּאָסֵ֑ר וַיֹּ֣אמֶר אֵלֶ֔יהָ אִם־תַּאַרְגִ֗י אֶת־שֶׁ֛בַע מַחְלְפ֥וֹת רֹאשִׁ֖י עִם־הַמַּסָּֽכֶת׃,,
Judges 16:30,"<b>וַיֹּאמֶר שִׁמְשׁוֹן: תָּמוֹת נַפְשִׁי</b>, אני מוכן למות יחד <b>עִם פְּלִשְׁתִּים. וַיֵּט</b>, שלח, הפנה <b>בְּכֹחַ</b> את שני העמודים, <b>וַיִּפֹּל הַבַּיִת עַל הַסְּרָנִים וְעַל כָּל הָעָם אֲשֶׁר בּוֹ.</b> כשנפלו עמודי התווך, התמוטט הגג על כל הנמצאים בבית. <b>וַיִּהְיוּ הַמֵּתִים אֲשֶׁר הֵמִית בְּמוֹתוֹ רַבִּים מֵאֲשֶׁר הֵמִית בְּחַיָּיו,</b> ובכללם כל חשובי הפלשתים.",וַיֹּ֣אמֶר שִׁמְשׁ֗וֹן תָּמ֣וֹת נַפְשִׁי֮ עִם־פְּלִשְׁתִּים֒ וַיֵּ֣ט בְּכֹ֔חַ וַיִּפֹּ֤ל הַבַּ֙יִת֙ עַל־הַסְּרָנִ֔ים וְעַל־כׇּל־הָעָ֖ם אֲשֶׁר־בּ֑וֹ וַיִּהְי֤וּ הַמֵּתִים֙ אֲשֶׁ֣ר הֵמִ֣ית בְּמוֹת֔וֹ רַבִּ֕ים מֵאֲשֶׁ֥ר הֵמִ֖ית בְּחַיָּֽיו׃,,
Judges 17:7,"<b>וַיְהִי נַעַר מִבֵּית לֶחֶם יְהוּדָה מִמִּשְׁפַּחַת יְהוּדָה,</b> אולי השתייך למשפחת יהודה מצד אמו או שאומץ והתחנך שם, <b>וְהוּא לֵוִי, וְהוּא גָר שָׁם</b> – בבית לחם, למרות שלא הייתה זו אחת מערי הלויים.",וַֽיְהִי־נַ֗עַר מִבֵּ֥ית לֶ֙חֶם֙ יְהוּדָ֔ה מִמִּשְׁפַּ֖חַת יְהוּדָ֑ה וְה֥וּא לֵוִ֖י וְה֥וּא גָֽר־שָֽׁם׃,,
Judges 20:32,"<b>וַיֹּאמְרוּ</b> לעצמם <b>בְּנֵי בִנְיָמִן: נִגָּפִים</b>, נוחלים תבוסה <b>הֵם לְפָנֵינוּ כְּבָרִאשֹׁנָה. וּבְנֵי יִשְׂרָאֵל</b> מצדם <b>אָמְרוּ: נָנוּסָה וּנְתַקְּנֻהוּ</b>, ננתק את בנימין <b>מִן הָעִיר אֶל הַמְסִלּוֹת.</b>",וַיֹּֽאמְרוּ֙ בְּנֵ֣י בִנְיָמִ֔ן נִגָּפִ֥ים הֵ֛ם לְפָנֵ֖ינוּ כְּבָרִֽאשֹׁנָ֑ה וּבְנֵ֧י יִשְׂרָאֵ֣ל אָמְר֗וּ נָנ֙וּסָה֙ וּֽנְתַקְּנ֔וּהוּ מִן־הָעִ֖יר אֶל־הַֽמְסִלּֽוֹת׃,,
Judges 20:45,"<b>וַיִּפְנוּ וַיָּנֻסוּ הַמִּדְבָּרָה אֶל סֶלַע הָרִמּוֹן, וַיְעֹלְלֻהוּ</b>, בני ישראל השמידו את הנותרים <b>בַּמְסִלּוֹת</b>, בדרכים <b>חֲמֵשֶׁת אֲלָפִים אִישׁ. וַיַּדְבִּיקוּ אַחֲרָיו עַד</b> המקום שנקרא <b>גִּדְעֹם,</b> שמקומו אינו ידוע, <b>וַיַּכּוּ מִמֶּנּוּ</b> עוד <b>אַלְפַּיִם אִישׁ.</b>",וַיִּפְנ֞וּ וַיָּנֻ֤סוּ הַמִּדְבָּ֙רָה֙ אֶל־סֶ֣לַע הָרִמּ֔וֹן וַיְעֹלְלֻ֙הוּ֙ בַּֽמְסִלּ֔וֹת חֲמֵ֥שֶׁת אֲלָפִ֖ים אִ֑ישׁ וַיַּדְבִּ֤יקוּ אַֽחֲרָיו֙ עַד־גִּדְעֹ֔ם וַיַּכּ֥וּ מִמֶּ֖נּוּ אַלְפַּ֥יִם אִֽישׁ׃,,
Judges 21:21,"<b>וּרְאִיתֶם וְהִנֵּה אִם יֵצְאוּ בְנוֹת שִׁילוֹ לָחוּל בַּמְּחֹלוֹת</b>, שכן הבנות נהגו לרקוד בכרמים בחג – <b>וִיצָאתֶם מִן הַכְּרָמִים, וַחֲטַפְתֶּם לָכֶם אִישׁ</b> את <b>אִשְׁתּוֹ מִבְּנוֹת שִׁילוֹ. וַהֲלַכְתֶּם</b> ל<b>אֶרֶץ בִּנְיָמִן.</b>",וּרְאִיתֶ֗ם וְ֠הִנֵּ֠ה אִם־יֵ֨צְא֥וּ בְנוֹת־שִׁילוֹ֮ לָח֣וּל בַּמְּחֹלוֹת֒ וִֽיצָאתֶם֙ מִן־הַכְּרָמִ֔ים וַחֲטַפְתֶּ֥ם לָכֶ֛ם אִ֥ישׁ אִשְׁתּ֖וֹ מִבְּנ֣וֹת שִׁיל֑וֹ וַהֲלַכְתֶּ֖ם אֶ֥רֶץ בִּנְיָמִֽן׃,,
I Samuel 1:9,"<b>וַתָּקָם חַנָּה אַחֲרֵי אָכְלָה בְשִׁלֹה וְאַחֲרֵי שָׁתֹה</b>, לאחר הסעודה המשפחתית הטעונה <b>וְעֵלִי הַכֹּהֵן יֹשֵׁב עַל הַכִּסֵּא עַל</b>, ליד <b>מְזוּזַת</b>, שער <b>הֵיכַל ה',</b> ולא בתוך המקדש. אולי חנה דרשה בשלומו, אבל לא התייחסה אליו במיוחד,",וַתָּ֣קׇם חַנָּ֔ה אַחֲרֵ֛י אׇכְלָ֥הֿ בְשִׁלֹ֖ה וְאַחֲרֵ֣י שָׁתֹ֑ה וְעֵלִ֣י הַכֹּהֵ֗ן יֹשֵׁב֙ עַל־הַכִּסֵּ֔א עַל־מְזוּזַ֖ת הֵיכַ֥ל יְהֹוָֽה׃,,
I Samuel 1:18,"<b>וַתֹּאמֶר: תִּמְצָא שִׁפְחָתְךָ חֵן בְּעֵינֶיךָ.</b> הלוואי יהיה כדבריך. <b>וַתֵּלֶךְ הָאִשָּׁה לְדַרְכָּהּ, וַתֹּאכַל</b> כרגיל, <b>וּפָנֶיהָ</b> הזועפות <b>לֹא הָיוּ לָהּ עוֹד.</b> התחושות הקשות של צער, כעס וכאב לב שליוו אותה עד כה בשִׁלֹה התפוגגו, אולי מפני תפילתה העמוקה ומהעובדה שהכהן הגדול העניק לה ברכה מיוחדת. עתה התעוררו בה ביטחון ותקווה.",וַתֹּ֕אמֶר תִּמְצָ֧א שִׁפְחָתְךָ֛ חֵ֖ן בְּעֵינֶ֑יךָ וַתֵּ֨לֶךְ הָֽאִשָּׁ֤ה לְדַרְכָּהּ֙ וַתֹּאכַ֔ל וּפָנֶ֥יהָ לֹא־הָֽיוּ־לָ֖הּ עֽוֹד׃,,
I Samuel 1:22,"<b>וְ</b>אילו <b>חַנָּה</b> עם בנה <b>לֹא עָלָתָה, כִּי אָמְרָה לְאִישָׁהּ:</b> אחכה <b>עַד יִגָּמֵל הַנַּעַר</b> מחלב אמו ויוכל לאכול כל מאכל, <b>וַהֲבִאֹתִיו</b> אז למקדש <b>וְנִרְאָה אֶת פְּנֵי ה', וְיָשַׁב שָׁם עַד עוֹלָם.</b> בינתיים אשאיר אותו בבית ואשתעשע בו. כשיגדל מעט, אביא אותו לשִׁלֹה ואתן אותו לה'.",וְחַנָּ֖ה לֹ֣א עָלָ֑תָה כִּֽי־אָמְרָ֣ה לְאִישָׁ֗הּ עַ֣ד יִגָּמֵ֤ל הַנַּ֙עַר֙ וַהֲבִאֹתִ֗יו וְנִרְאָה֙ אֶת־פְּנֵ֣י יְהֹוָ֔ה וְיָ֥שַׁב שָׁ֖ם עַד־עוֹלָֽם׃,,
I Samuel 2:12,"<b>וּבְנֵי עֵלִי</b> היו <b>בְּנֵי בְלִיָּעַל</b>, אנשים רעים ש<b>לֹא יָדְעוּ אֶת ה'</b> ולא היו מעוניינים לדעת. הם לא הלכו בדרכי אביהם.",וּבְנֵ֥י עֵלִ֖י בְּנֵ֣י בְלִיָּ֑עַל לֹ֥א יָדְע֖וּ אֶת־יְהֹוָֽה׃,,
I Samuel 2:31,"<b>הִנֵּה יָמִים בָּאִים,</b> בעתיד הקרוב או הרחוק, <b>וְגָדַעְתִּי אֶת זְרֹעֲךָ</b>, כוחך <b>וְאֶת זְרֹעַ בֵּית אָבִיךָ</b>, משפחתך המחזיקה במקדש ונוטלת את קודשיו בחזקת היד, <b>מִהְיוֹת זָקֵן</b>, אנשים נכבדים <b>בְּבֵיתֶךָ.</b>",הִנֵּה֙ יָמִ֣ים בָּאִ֔ים וְגָֽדַעְתִּי֙ אֶת־זְרֹ֣עֲךָ֔ וְאֶת־זְרֹ֖עַ בֵּ֣ית אָבִ֑יךָ מִֽהְי֥וֹת זָקֵ֖ן בְּבֵיתֶֽךָ׃,,
I Samuel 6:16,"<b>וַחֲמִשָּׁה סַרְנֵי פְלִשְׁתִּים</b> שליוו את התהלוכה הזו ממרחק <b>רָאוּ, וַיָּשֻׁבוּ</b> ל<b>עֶקְרוֹן</b>, היא מקום האספה, <b>בַּיּוֹם הַהוּא,</b> שכן התברר להם הכול, ומבחינתם הסתיים העניין.","וַחֲמִשָּׁ֥ה סַרְנֵֽי־פְלִשְׁתִּ֖ים רָא֑וּ וַיָּשֻׁ֥בוּ עֶקְר֖וֹן בַּיּ֥וֹם הַהֽוּא׃ <span class=""mam-spi-samekh"">{ס}</span>        ",,
I Samuel 7:1,"<b>וַיָּבֹאוּ אַנְשֵׁי קִרְיַת יְעָרִים וַיַּעֲלוּ אֶת אֲרוֹן ה', וַיָּבִאוּ אֹתוֹ אֶל בֵּית אֲבִינָדָב</b> שהיה כנראה לוי והתגורר <b>בַּגִּבְעָה</b> בקריית יערים, <b>וְאֶת אֶלְעָזָר בְּנוֹ</b> של אבינדב <b>קִדְּשׁוּ</b>, ייעדו <b>לִשְׁמֹר אֶת אֲרוֹן ה'.</b> לא היה צורך לטפל בארון, אלא לדאוג להצבתו במקום מכובד ללא הפרעה והזנחה.","וַיָּבֹ֜אוּ אַנְשֵׁ֣י <b>׀</b> קִרְיַ֣ת יְעָרִ֗ים וַֽיַּעֲלוּ֙ אֶת־אֲר֣וֹן יְהֹוָ֔ה וַיָּבִ֣אוּ אֹת֔וֹ אֶל־בֵּ֥ית אֲבִינָדָ֖ב בַּגִּבְעָ֑ה וְאֶת־אֶלְעָזָ֤ר בְּנוֹ֙ קִדְּשׁ֔וּ לִשְׁמֹ֖ר אֶת־אֲר֥וֹן יְהֹוָֽה׃ <span class=""mam-spi-pe"">{פ}</span><br>",,
I Samuel 9:4,"כך עשה שאול, <b>וַיַּעֲבֹר בְּהַר אֶפְרַיִם, וַיַּעֲבֹר בְּ</b>חבל <b>אֶרֶץ שָׁלִשָׁה</b> – <b>ו</b>הוא ונערו <b>לֹא מָצָאוּ. וַיַּעַבְרוּ בְאֶרֶץ שַׁעֲלִים</b> – <b>וָאַיִן, וַיַּעֲבֹר בְּאֶרֶץ יְמִינִי</b>, מקום מושבם של בני בנימין – <b>וְלֹא מָצָאוּ.</b>",וַיַּעֲבֹ֧ר בְּהַר־אֶפְרַ֛יִם וַיַּעֲבֹ֥ר בְּאֶֽרֶץ־שָׁלִ֖שָׁה וְלֹ֣א מָצָ֑אוּ וַיַּעַבְר֤וּ בְאֶרֶץ־שַֽׁעֲלִים֙ וָאַ֔יִן וַיַּעֲבֹ֥ר בְּאֶרֶץ־יְמִינִ֖י וְלֹ֥א מָצָֽאוּ׃,,
