page.section,content
2b:3," <b><big>גמ'</big></b>  אמר רב יהודה אמר שמואל הלכה כר' יוסי דאמר אם עמד וגדר את הרביעית מגלגלין עליו את הכל לא שנא עמד מקיף ול""ש עמד ניקף:"
2b:4,"איתמר רב (@66א) הונא אמר הכל לפי מה שגדר וחייא בר רב אמר הכל לפי דמי קנים בזול @13דף ה.@77 רוניא אקפיה רבינא מארבע רוחותיו אמר ליה הב לי מה דגדרי א""ל לא הב לי דמי קנים בזול א""ל לא א""ל הב לי אגר נטוראי א""ל לא (@14כ""ז שפת יתר הוא ד""ת@77 יומא חדא הוה גדר דיקלא א""ל רבינא לאריסיה זיל אייתי לי קיבורא דאהיני אזל לאיתויי רמי קלא (@67א) אמר גלית אדעתך דניחא לך בהו לא יהא אלא עיזא בעלמא מי לא בעי נטירותא) אתא לקמיה דרבא אמר ליה זיל פייסיה (@14ד""ת מ""ז@77 במאי דפייס) ואי לא דיינינא לך כרב הונא ואליבא דרבי יוסי דאמר הכל לפי מה שגדר"
3a:1,וכן הלכתא:
3a:2,"(@14כל זה מוחק הד""ת@77 רוניא זבין ארעא אמצריה דרבינא סבר רבינא לסלוקיה משום דינא דבר מצרא אמר ליה רב @14בגמ' איתא א""ל רב ספרא בריה דרב ייבא לרבנא כו' כמו בנימוקי יוסף (ג""א)@77 סמא אמרי אינשי ארבעה לצלא וארבעה לצללא) (@68א):"
3a:3," <b><big>מתני'</big></b>  @11א כותל חצר שנפל מחייבין אותו לבנותו עד ארבע אמות בחזקת שנתן עד שיביא ראיה שלא נתן מארבע אמות ולמעלה אין מחייבין אותו לבנותו סמך לו כותל אחר אע""פ שלא נתן עליו את התקרה מגלגלין עליו את הכל בחזקת שלא נתן עד שיביא ראיה שנתן:"
3a:4," <b><big>גמ'</big></b>  אמר ריש לקיש @11ב הקובע זמן לחבירו ואמר לו פרעתיך בתוך זמנו אינו נאמן ולואי שיפרענו בזמנו @13דף ה:@77 והלכתא כריש לקיש ואפי' מיתמי ואע""ג דאמר מר הכא ליפרע מנכסי יתומים לא יפרע אלא בשבועה חזקה לא עביד איניש דפרע בגו זמניה "
3a:5,"איבעיא להו תבעו לאחר זמנו וא""ל פרעתיך תוך זמנו מהו מי אמרינן מה לי לשקר במקום חזקה @13דף ו.@77 או לא ולא איפשיטא וכל כה""ג חומרא לתובע וקולא לנתבע הילכך משתבע שבועת היסת דפרעיה ומיפטר (@68ב) @14גם זה שפת יתר ונמחק ד""ת@77 (תא שמע (@67א) בחזקת שנתן עד שיביא ראיה שלא נתן אימת אילימא דאמר פרעתי בזמנו פשיטא אלא לאו תוך זמנו (@66א) (אלמא עביד איניש דפרע בגו זמנו) שאני התם דכל שעתא ושעתא זמניה הוא ת""ש מסיפא בחזקת שלא נתן [א] אימת אילימא דתבע לאחר זמן וא""ל פרעתיך בזמנו אמאי בחזקת שלא נתן אלא לאו שתבעו אחר זמנו ואמר פרעתיך בתוך זמנו אלמא לא אמרינן מיגו במקום חזקה שאני התם דמימר אמר מי יאמר דמחייבי לי רבנן גרסינן בגמרא האומר לחברו מנה לי בידך והלה אומר הן למחר אמר תנהו לי נתתיו לך פטור אין לך בידי חייב"
3b:1,דנעשה כאומר לא לויתי וכל האומר לא לויתי כאומר לא פרעתי דמי) (@68א):
3b:2,"@11א סמך לו כותל אחר (@68ב): אמר רב הונא סמך לפלגא סמך לכולה ורב נחמן אמר למאי דסמך סמך ולמאי דלא סמך לא סמך והלכתא כרב נחמן ומודה רב נחמן באפריזא וקיבעתא דכשורי אמר רב @14בגמ' איתא אמר רב הונא בי כוי [וכ""ה בד""ס] (ג""א)@77 נחמן @11ב בי [קורי] לא הוי חזקה ואף על גב דמנח (@68ג) הימלטא דאמר אמינא לכי מיפייסת לי לא תתרע אשיתאי "
3b:3,"אמר רב נחמן אחזיק להורדי (@14ד""ת מ""ז@77 לא) אחזיק לכשורי לכשורי אחזיק להורדי (@14ד""ת מ""ז@77 ורב יוסף אמר אפילו אחזיק להורדי אחזיק לכשורי (@67א) איכא דאמרי אמר רב נחמן אפי' אחזיק לכשורי לא אחזיק להורדי) ואמר רב נחמן אחזיק לניטפי אחזיק לשיפכי לשיפכי לא אחזיק לניטפי (@14ג""ז נמחק@77 וא""ד אמר ר""נ אפילו אחזיק לשיפכי אחזיק לניטפי) [אבל] לצריפא דאורבני לא ורב יוסף אמר אפי' צריפא דאורבני עבד רב יוסף עובדא בצריפא דאורבני [כשמעתיה] והלכתא כוותיה "
3b:4,"אר""נ אמר רבה בר אבוה @11ג המשכיר בית לחבירו @13דף ו:@77 בבירה גדולה משתמש בזיזיה ובכותליה עד ד' אמות ובעובי הכותל במקום שנהגו אבל בתרבץ אפדני לא ורב נחמן דידיה אמר אפי' בתרבץ אפדני אבל רחבה שאחורי בתים לא @14בגמ' איתא רבא אמר כו' [וכ""ה בד""ק] (ג""א)@77 רבה אמר אפי' רחבה שאחורי בתים ואמר רבינא@11ד האי כשורא דמטללתא עד תלתין"
4a:1,יומין לא הוי חזקה בתר תלתין יומין הוי חזקה ואי סוכה דמצוה היא עד שבעה יומי לא הוי חזקה בתר הכי הוו חזקה ואי חבריה בטינא לאלתר הוי חזקה 
4a:2,"אמר אביי שני @11א בתים בצדי רה""ר זה עושה מעקה לחצי גגו וזה עושה מעקה לחצי גגו זה שלא כנגד זה ומעדיף מאי אריא רשות הרבים אפילו רה""י נמי רה""ר אצטריכא ליה ס""ד אמינא א""ל סוף סוף הא בעית איצטנועי מבני רה""ר קמ""ל דא""ל בני ר""ה ביממא חזי לי בליליא לא חזו לי את בליליא נמי חזית לי בני רה""ר כי קאימנא חזו לי כי יתיבנא לא חזי לי את כי יתיבנא נמי חזית לי בני רה""ר כי מעייני חזו לי כי לא מעייני לא חזו לי את כי לא מעיינת נמי חזית לי "
4a:3,"אמר רב נחמן אמר שמואל @11ב גג הסמוך לחצר חברו עושה לו מעקה גבוה ד' אמות (@66א) אבל בין גג לגג לא ורב נחמן דידיה אמר אפילו בין גג לגג אינו זקוק לארבע אמות אבל זקוק למחיצת עשרה למאי אי להיזק ראיה ארבע אמות בעינן אי לנתפס עליו כגנב במסיפס בעלמא סגי אי משום גדיים בכדי שלא יזדקר הגדי בבת ראש סגי לעולם לנתפס עליו כגנב @14בגמ' איתא לעולם לנתפס עליו כגנב במיסיפס מצי משתמט אמר ממצורי קממצרנא כו' (ג""א)@77 ובעשרה לא מצי משתמיט ליה בציר מעשרה מצי משתמיט ליה אמר (@66ב) אימצורי הוא דקממצרנא ליה [א] י' טפחים לא משתמיט "
4a:4,"איתמר ב' חצירות זו למעלה מזו אמר רב הונא תחתון בונה כנגדו ועולה ועליון בונה כנגדו ועולה ורב חסדא אמר מסייע עליון לו מלמטה ועולה תניא כוותיה דרב חסדא שתי חצרות זו למעלה מזו לא יאמר העליון הריני בונה מכנגדו ועולה אלא מסייע לו מלמטה ועולה (@67א) ואם היתה חצרו למעלה מגגו של חבירו אין זקוק לו הנהו בי @11ג תרי דהוו דיירי חד עילאי וחד תתאי איחביס תתאי א""ל לעילאה תא ליבנייה א""ל אנא שפיר דאירנא @13דף ז.@77 אבנייה אנא [ב] לית לי דוכתא דדיירנא בה אמר ליה מוגרנא לך [ג] לא"
4b:1,"מצינא דאטרח [א] לא קא מיתדר לי אמר ליה @14בגמ' ליתא ד' תיבות אלו חוק לך בארעא או (ג""א)@77 חוק לך בארעא או שוף אכריסך עול ושוף ופוק אמר רב חמא דינא קאמר ליה והני מילי דלא מטו כשורי למטה מעשרה אבל מטו כשורי למטה מעשרה מצי א""ל למטה מעשרה רשותא @14בד""ס ובד""ק הגי' דתתאי@77 דידי היא ולא משעבידנא לך והני מילי דלא אתנו אהדדי (@67א) אבל אתנו אהדדי סתר ובני ועד כמה אמר רב הונא בריה דרב יהושע כד נקיט (@66א) איניש איסורייתא דמחוזא והדר."
4b:2,"ההוא גברא דהויא קא @11א בני אשיתא אחורי כוי דחבריה א""ל קא מאפילת עלי א""ל סכרינא להאי ועבדינא לך כוי מלעיל מרעת לה לאשיתאי קסתרנא לה עד הכא ובנינא לה ועבדינא לך כוי מלעיל א""ל אשיתא פלגא חדתא ופלגא עתיקא לא קיימא [ב] א""ל סתרנא ליה לכוליה ביתא ובנינא ליה ועבדינא לך כוי מלעיל לית לי דוכתא דדיירנא בה אוגרנא לך לא מצינא דאיטרח אמר רב חמא דינא קאמר ליה ואע""ג דדייר ביה לתיבני וציבי "
4b:3,"הנהו [בי] תרי אחי דפליגי חד מטייה אספלידא וחד מטייה תרביצא אתא ההוא דתרביצא קא בני אשיתא אפומא דאספלידא א""ל קא מאפילת עלי א""ל בדידי קא בנינא אמר רב חמא דינא קאמר ליה "
4b:4,"א""ל @14בגמ' איתא א""ל רבינא לרב אשי (ג""א)@77 רב אחא לרב אשי ומ""ש מהא דתניא @11ב האחין שחלקו אחד נטל שדה פרדס ואחד נטל שדה לבן יש לבעל פרדס ארבע אמות בשדה הלבן שע""מ כן חלקו א""ל התם דעלו להדדי הכא דלא עלו אהדדי אטו בשופטני עסקינן דעלו באשיאתא והורדי ולא עלו באוירא ולימא ליה עד האידנא הוה לי אספלידא השתא אית לי אינדרנא אמר רב שימי בר רב אשי שמא בעלמא פליג ליה מי לא תניא (@66ב) @11ג האומר בית כור [ג] אני מוכר אע""פ שאין לו אלא לתך אחד הגיעו שלא מכר לו אלא שמא והוא דקרו בית כור הכי השתא התם שמא בעלמא מזבנא ליה הכא מצי א""ל דיירנא ביה כי דדיירי ביה אבהתא [ד] @13דף ז:@77 נהרדעי לטעמייהו דאמר רב נחמן אמר שמואל (@66ג) @11ד האחין שחלקו אין להם דרך זה על זה ולא חלונות זה על זה ולא סולמות זה על זה ולא אמת המים זה על זה והזהרו בהן שהלכות קבועות הן [ה] ורב אמר יש להן "
4b:5,"(@68א) ההוא@11ה שטרא דיתמי דנפק תברא עליה אמר רב חמא לא מקרע קרעינן ליה ולא אגבויי מגבינן ביה אגבויי לא מגבינן ביה דהא נפק תברא עליה ומקרע לא קרעינן ליה דילמא לכי גדלי יתמי מייתי ראיה ומרעי ליה לתברא @14בגמ' איתא א""ל רב אחא בריה דרבא לרבינא (ג""א)@77 שלחה רב אחא בר רב לקמיה דרבינא הלכה מאי שלח ליה (@66ד) הלכתא (@68ב) כוותיה דרב חמא לבר מתברא דאחזוקי סהדי בשקרי לא מחזקינן מר זוטרא בריה דרב מרי אמר בהא (@68ג) הלכתא נמי כרב חמא דאם איתיה דתברא מעליא הוא איבעי ליה לאפוקי בחיי אבוהון ומדלא אפקיה בחיי אבוהון ש""מ (@68ד) ציורי ציירי וכן הלכתא:"
4b:6," <b><big>מתני'</big></b>  @11ו כופין אותו לבנות @22א בית שער ודלת לחצר רשב""ג אומר לא כל החצרות ראויות לבית"
5a:1,"שער @11א כופין אותו לבנות לעיר חומה דלתים ובריח רשב""ג אומר לא כל העיירות ראויות לחומה כמה יהא בעיר ויהא באנשי העיר שנים עשר חדש ואם קנה בה בית דירה הרי הוא כאנשי העיר מיד:"
5a:2," <b><big>גמ'</big></b>  בעא מיניה ר""א מרבי יוחנן כשהן גובין לפי נפשות הן גובין (@68א) או לפי שבח ממון הן גובין או לפי קרוב בתים הן גובין אמר ליה לפי קרוב בתים הן גובין ואלעזר ברי קבע בה מסמרות:"
5a:3,"תוספתא @14דב""מ פ' י""א@77 מי @11ב שיש לו פתח במבוי (@66א) אין בני מבוי כופין אותו לעשות דלת למבוי שיכול לומר רצוני שאכנס בחבילתי [א] עד פתחי @11ג כופין בני מבוי (@66ב) זה את זה שלא להושיב ביניהן לא חייט ולא בורסי ולא כל אחד מבעלי אומניות [ב] ולשכנו אינו כופהו ורשב""ג אומר אף לשכנו כופהו מי @11ד שיש לו בית בחצר אחרת (@68ב) משעבדין אותו לעשות עמהן דלת ונגר ומנעול לחצר ושאר כל הדברים אין משעבדין אותו ואם היה שרוי עמהן באותה חצר משעבדין אותו על הכל "
5a:4,"מי @11ה שיש לו חצר בעיר אחרת בני העיר משעבדין אותו לחפור עמהן בורות שיחין ומערות ואמת המים ושאר כל הדברים אין משעבדין אותו ואם היה שרוי עמהן באותה העיר משעבדין אותו על הכל @11ו כופין בני מבוי זה את זה לעשות לחי וקורה למבוי כופין בני בקעה זה את זה לעשות ביניהן חריץ וכן חריץ @14בתוספתא שם סוף פי""א@77 @11ז כופין בני העיר זה את זה לבנות ביניהן בהכ""נ ולקנות להן ס""ת נביאים וכתובים:"
5a:5,"@13דף ז:@77 ר' יהדה נשיאה רמא @11ח דשורא ארבנן א""ל ריש לקיש רבנן לא צריבי נטירותא (@68ג):"
5a:6,"@13דף ח.@77 רב פפא שדא כריא חדתא איתמי א""ל רב ששת בריה דרב אידי ודילמא לא מדויל אמר ליה מישקל שקלינא מינייהו ואי מדויל מדויל ואי לא מהדרין להו א""ר יהודה (@66ג) הכל לגלי גפא אפילו מיתמי אבל מרבנן לא רבנן לא צריכ' נטירותא הכל לכריא דפתיא [ג] @11ט הוא תיקון רחובה של עיר ואפילו מרבנן ולא אמרן אלא דלא נפקו בכלוזא אכל נפקו בכלוזא לא רבנן לאו בני מיפק בכלוזא נינהו "
5a:7,"(@68ד) (@14ד""ת מ""ז@77 ההוא דמי כלילא דרמי אטבריא אתו לקמיה דרבי א""ל לידרו רבנן בהדן אמר להו לא [ד] ערקי' (@68ה) ערוקו ערקו פלגא דליוה לפלגא רמי אידך פלגא אפלגא [ה] אתא לקמיה דרבי אמרו ליה לידרו רבנן בהדן אמר להו לא ערקינן (@68ו) ערוקו ערקו כולהו (@68ז) פש ההוא כובס (@68ח) שדא אכובס שכיכ כובס פקע כלילא אמר רבי ראיתם שאין פורענות באה (@68ט) אלא בשביל עמי הארץ (@68י) ע""כ)"
5b:1,"(@68א) @14בגמ' וברא""ש איתא רב נחמן בר רב חסדא רמא כרגא כו' [וכ""ה בד""ק] (ג""א)@77 רבה בר רב הונא רמא @11א כרגא ארבנן א""ל ר""נ בר רב יצחק עבר מר אדאורייתא ואדנביאי ואדכתובי אדאורייתא דכתיב @16דברים לג@77 אף חובב עמים כל קדושיו בידך אמר משה לפני הקב""ה רבש""ע אפי' בשעה שאתה מחבב עמים כל קדושיו יהיו בידך מאי והם תכו לרגלך ישא מדברותיך תני רב יוסף אלו ת""ח שמכתתין רגליהם מעיר לעיר וממדינה למדינה לישא וליתן בדיבורו של מקום אדנביאי דכתיב @16הושע ח@77 גם כי יתנו בגוים עתה אקבצם ואמר עולא הפסוק הזה בלשון ארמי נאמר אם כולן [א] יתנו בגוים עתה אקבצם [ב] ואם לאו ויחלו מעט ממשא מלך שרים אדכתובי דכתיב @16עזרא ו@77 מנדה בלו והלך לא שליט למירמא עליהון ואמר רב יהודה מנדה זו מנת המלך בלו זו כסף גולגלתא והלך זה ארנונא כגון תשורה או ארוחה שעושין למלך כשעובר עליהן"
5b:2,"גרסינן בנדרים @14דף סב.@77 אמר רבא שרי ליה לאיניש לאודועי נפשיה באתרא דלא ידעין ליה דכתיב @16מ""א יח@77 ועבדך ירא את ה' מנעוריו והא כתיב @16משלי@77 יהללך זר ולא פיך לא קשיא הא באתרא דידעין לי' והא באתרא דלא ידעין ליה אמר רבא שרא ליה לצורבא מרבנן לאודועי נפשיה ולמימר צורבא מרבנן אנא שרו לי תיגראי ברישא @22א דכתיב @16ש""ב ח@77 ובני דוד כהנים היו מה כהן נוטל חלק בראש אף ת""ח נוטל חלק בראש וכהן מנלן דכתיב @16ויקרא כא@77 וקדשתו כי את לחם אלהיך וגו' ותנא דבי ר' ישמעאל וקדשתו לכל דבר שבקדושה לפתוח ראשון ולברך ראשון וליטול מנה ראשון (ב):"
5b:3,@13דף ח.@77 כמה יהא בעיר @11ב ויהא כאנשי העיר:
5b:4,"ולכל מילי (@67א) מי בעינן י""ב חדש ורמינהו [ג] ל' יום לקופה ג' חדשים לתמחוי ששה לכסות תשעה לקבורה שנים עשר לפסי העיר א""ר אסי א""ר יוחנן כי תנן נמי מתניתין לפסי העיר תנן @22ב ושמעינן מינה דכל הני מילי חיובא נינהו ומפקינן מינייהו בעל כרחן דומיא דפסי העיר תניא @11ג המודר הנאה מבני העיר ובא אדם ונשתהה שם כל ששהה שנים עשר חדש אסור ליהנות ממנו פחות מיכן מותר ליהנות ממנו מיושבי העיר כל ששהה שם ל' יום אסור ליהנות ממנו פחות מיכן מותר ליהנות ממנו "
5b:5,"א""ר אסי א""ר יוחנן הכל @11ד לפסי העיר ואפילו מיתמי אבל מרבנן לא רבנן לא צריכי נטירותא א""ר פפא לשורא ולפרשא דמתא ולטורזינא אפי' מיתמי כללא דמילתא כל מידי דאית להו ליתמי @14בגמ' איתא דאית להו הנאה מני' כו' (ג""א)@77 נטירותא בגויה רמינן עילויהו @14בגמ' איתא רבה@77 רבא רמא צדקה איתמי דבר מריון א""ל אביי והאמר רב שמואל בר יהודה @11ה אין פוסקין צדקה על היתומים אפילו לפדיון שבוים א""ל אנא לאחשובינהו קא עבידנא "
5b:6,"@13דף ח:@77 ת""ר @11ו קופה [ד] נגבית בשנים ומתחלקת בשלשה נגבית בשנים שאין עושין שררה על הצבור בממון בפחות משנים מתחלקת בשלשה מפני שהוא כדיני ממונות תמחוי נגבית בשלשה ומתחלקת בשלשה מפני שגיבויו וחילוקו שוה (@66א) ומפני מה קופה נגבית בשנים ותמחוי נגבית בשלשה שהקופה [ה] דבר קצוב הוא על כל אחד ואחד ואין הגבאין מוסיפין ולא גורעין אבל תמחוי אינו דבר קצוב אלא לפי צורך שעה היא נגבת לעניי עולם וצריכין לקצוב על כל אחד ואחד כראוי לו ונמצא (@68ג)כדיני ממונות לפיכך צריך שלשה תמחוי נגבית בכל יום וקופה מע""ש לע""ש תמחוי לעניי עולם קופה לעניי העיר ורשאין בני העיר לעשות קופה תמחוי"
6a:1,ותמחוי קופה ולשנותם לכל מה שירצו @11א ורשאין בני העיר להתנות על השערים ועל המדות ועל שכירות הפועלין ולהסיע על קיצותן:
6a:2,"@22א גרסי' בתחלת ערכין @14ערכין דף ו.@77 @11ב אמר רב נחמן אמר רבה בר אבוה אמר רב סלע זו לצדקה מותר לשנותה בין לעצמו בין לאחר לא שנא אמר עלי ולא שנא אמר זו ות""ר האומר סלע זו לצדקה עד שלא באת ליד גבאי מותר לשנותה משבאת ליד גבאי אסור לשנותה וגרסינן התם נמי @14ערכין דף ו: איתא ת""ר ישראל כו' (ג""א)@77 אמר רב ישראל שהתנדב מנורה או נר לבית הכנסת אסור לשנותה סבר ר' חייא בר אבא למימר לא שנא לדבר הרשות לא שנא לדבר מצוה א""ל ר' אמי הכי אמר ר' יוחנן לא שנו אלא לדבר הרשות אבל לדבר מצוה מותר לשנותה וה""מ עד שלא נשתקע שם בעליה אבל לאחר שנשתקע שם בעליה אפילו לדבר הרשות מותר לשנותה "
6a:3,@13דף ח:@77 אמר מר אין עושין שררה על הצבור בפחות משנים מנלן אמר רב נחמן [א] בר כהן דאמר קרא @16שמות כח@77 והם יקחו את הזהב ואת התכלת ואת הארגמן וגו' שררה הוא דלא עביד הא הימוני מהימן מסייע ליה לר' חנינא דאמר מעשה היה ומינה רבי שני אחים בקופה מאי שררותא אמר רב נחמן אמר רבה בר אבוה @22ב לפי שממשכנין על הצדקה ואפילו בערב שבת איני והא כתיב @16ירמיה ל@77 ופקדתי על כל לוחציו ואמר רב יצחק בר שמואל בר מרתא משמיה דרב אלו גבאי צדקה לא קשיא הא דאמיד והא דלא אמיד כי הא דרבא כפייה לרב נתן בר אמי ואפיק מיניה ארבע מאה זוזי לצדקה 
6a:4,@16דניאל יב@77 והמשכילים יזהירו כזוהר הרקיע זה דיין שדן דין אמת לאמתו ומצדיקי הרבים ככוכבים לעולם ועד אלו גבאי צדקה (@68א) במתניתין תנא והמשכילים יזהירו כזוהר הרקיע זה דיין שדן דין אמת לאמתו וגבאי צדקה ומצדיקי @11ג הרבים ככוכבים לעולם ועד אלו מלמדי תינוקות כגון רב שמואל בר שילת דרב אשכחיה לרב שמואל בר שילת דהוה קאי בגינתיה אמר ליה שבקתה להימנותך אמר ליה הא תליסר שנין דלא חזיא לי והשתא (@68ב) דעתאי עלוייהו [ב] רבנן מאי (@68ג) אמר רבינא (@68ד) @16שופטים ה@77 ואוהביו כצאת השמש (@68ה) בגבורתו 
6a:5,"ת""ר @11ד גבאי צדקה אינן רשאין לפרוש זה מזה בשוק אבל זה פורש לשער וזה פורש לחנות וגובין מצא מעות בשוק לא יתנם לתוך כיסו אלא נותנן לתוך ארנקי של צדקה ולכשיגיע לביתו יטלם כיוצא בו היה נושה בחבירו מנה ופרעו בשוק לא יתנם לתוך כיסו אלא נותן לתוך ארנקי של צדקה ולכשיגיע לביתו יטלם תנו רבנן גבאי צדקה שאין להם עניים לחלק פורטין לאחרים ואין פורטין לעצמן כיוצא בו גבאי תמחוי שאין להן עניים לחלק מוכרין לאחרים ואין מוכרין לעצמן תנו רבנן מעות של צדקה אין מונין שנים שנים אלא אחת אחת אמר אביי מריש לא הוה @11ה יתיב מר אציפי דבי"
6b:1,"כנישתא בבי מדרשא (@67א) כיון דשמעה להא דתניא ורשאין בני העיר לעשות קופה תמחוי ותמחוי קופה ולשנותן לכל מה שירצו הוה יתיב אמר אביי מריש הוה עביד @11א מר תרי כיסי חד לעניי מתא וחד לעניי עולם כיון דשמעה להא דא""ל שמואל לרב תחליפא בר אבימי עביד [א] @13דף ט.@77 ואתני איהו נמי עביד [ב] ומתני @14רב אשי אמר אנא כו' כ""ה בגמ' (ג""א)@77 אמר רב אשי אנא אפילו אתנויי לא צריכנא כיון דכל דאתי אדעתא דידי אתי מאי דבעינא עבידנא ביה:"
6b:2,"הנהו @11ב טבחי דאתנו בהדי הדדי דכל דעביד ביומא דחבריה ניקרעינו למשכיה אזל חד מינייהו עבד ביומא דחבריה קרעינהו למשכיה אתא לקמיה דרבא חייבינהו [ג] איתיביה רב יימר בר שלמיא לרבא ולהסיע על קיצותן לא אהדר ליה אמר רב פפא שפיר עבד דלא אהדר ליה ה""מ היכא דליכא אדם חשוב אבל איכא אדם (@66א) חשוב לאו כל כמינייהו דאתנו "
6b:3,"ת""ר @11ג אין מחשבין בצדקה עם גבאי צדקה ולא בהקדש עם הגזברין ואע""פ שאין ראיה לדבר זכר לדבר שנא' @16מ""ב יב@77 ולא יחשבו את האנשים אשר יתנו את הכסף על ידם לתת לעושי המלאכה כי באמונה הם עושים "
