page.section,content
1b:8,"אמר ר' יהושע @14[בגמ' אי' ר""י בן קרחה אומר מנין כו']@77 בן לוי @13דף ו:@77 @11ד מנין לתלמיד שיושב לפני רבו ורואה זכות לעני וחובה לעשיר מנין שלא ישתוק שנאמר לא תגורו מפני איש:"
1b:9,"ויהיו @11ה העדים @22ב יודעין את מי הן מעידין ( @14נ""א מ""ז@77 ועל (@68ב) מה הן מעידין) ולפני מי הן מעידין [ומי עתיד ליפרע מהן] שנאמר @16שם יט@77 ועמדו שני האנשים אשר להם הריב לפני ה':"
1b:10,ויהיו @11ו הדיינין יודעין
2a:1,"את מי הן דנין ולפני מי הן דנין ומי עתיד ליפרע מהן שנאמר @16תהלים פב@77 אלהים נצב בעדת אל בקרב אלהים ישפוט וכן מצינו ביהושפט שאמר לשופטים שנא' @16דה""ב יט@77 ויאמר אל השופטים (@68א) דעו מה אתם עושים כי לא לאדם תשפוטו כי לה' ושמא יאמר הדיין מה לי ולצרה הזאת ת""ל ועמכם בדבר משפט אין לו לדיין אלא מה שעיניו רואות:"
2a:2,"גרסי' בע""ז @14דף יט:@77 @16משלי ז@77 @11א כי רבים חללים הפילה זה תלמיד שלא הגיע להוראה ומורה ועצומים כל הרוגיה זה תלמיד שהגיע להוראה ואינו מורה."
2a:3,ובפ' יציאות השבת @14דף י.@77 גרסי' ר' אמי ור' אסי הוו יתבי וגרסי ביני עמודי וכל שעתא ושעתא טפחי אעיברא דדשא ואמרי מאן דאית ליה דינא ניעול וניתי.
2a:4,"רב הסדא ורבה בר רב הונא הוו יתבי כל יומא בדינא והוה קא חליש ליבייהו תנא להו חייא בר רב מדפתי @16שמות יח@77 @11ב ויעמד העם עלה משה מן הבקר עד הערב וכי תעלה על דעתך שמשה יושב ודן כל היום כולו תורתו אימתי נעשית אלא לומר לך כל דיין שדן דין אמת לאמתו אפי' שעה אהת מעלה עליו הכתוב כאלו נעשה שותף להקב""ה במעשה בראשית כתיב הכא ויעמד העם על משה מן הבקר עד הערב וכתיב התם @16בראשית א@77 ויהי ערב ויהי בקר."
2a:5,@11ג עד מתי יושבין בדין אמר רב ששת עד זמן סעודה והיא שעה ששית שהיא שעת מאכל תלמידי חכמים @13מכילתין דף ז.@77 אמר ר' שמואל בר נחמני אמר ר' יונתן @11ד כל דיין שדן דין אמת לאמתו גורם שתשרה שכינה בישראל שנאמר @16תהלים פב@77 אלהים נצב בעדת אל בקרב אלהים ישפוט וכל דיין שאינו דן דין אמת לאמתו גורם לשכינה שתסתלק מישראל שנאמר @16שם יב@77 משוד עניים מאנקת אביונים עתה אקום יאמר ה' וגו':
2a:6,"ואמר רבי שמואל בר נחמני אמר ר' יונתן כל דיין שנוטל ממון מזה ונותן לזה שלא כדין הקב""ה גובה ממנו נפשו שנאמר @16משלי כב@77 אל תגזל דל כי דל הוא וגו' כי ה' יריב ריבם וקבע את קובעיהם נפש:"
2a:7,"ואמר ר' שמואל בר נחמני א""ר יונתן @11ה לעולם יראה הדיין את עצמו כאלו חרב מונחת לו על צוארו וגיהנם פתוחה לו מתחתיו @13דף ז:@77 שנאמר @16שיר ג@77 הנה מטתו שלשלמה וגו' איש חרבו על ירכו מפחד בלילות מפחדה של גיהנם שדומה ללילה:"
2a:8,"דרש ר' יאשיה ואיתימא @14[בגמ' ר""נ ב""י]@77 ר' שמואל בר נחמני מאי דכתיב @16ירמיה כא@77 בית דוד כה אמר ה' דינו לבקר משפט וכי בבקר דנין והלא כל היום הן דנין אלא אם ברור לך הדבר כבקר שהוא אור אמרהו ואם לאו אל תאמרהו, ר' חייא בר אבא א""ר יוחנן מהכא @16משלי ו@77 אמור לחכמה אחותי את אם ברור לך הדבר כאחותך שהיא אסורה לך מן התורה אמרהו ואם לאו אל תאמרהו "
2a:9,"וגרסינן בפרק אין ממאנין אלא ארוסות @14יבמות דף קט:@77 א""ר יצחק מאי דכתיב @16משלי יא@77 רע ירוע כי ערב זר ושונה תוקעים בוטח רעה אחר רעה תבוא למקבלי גרים ולערבי שלציון ולתוקע עצמו לדבר הלכה ומפרשינן תוקע עצמו לדבר הלכה כגון דיין דאתי דינא לקמיה וגמר הלכתא ומדמי מילתא למילתא ואית ליה רבה ולא אזיל שאיל מיניה דא""ר שמואל בר נחמני אמר רבי יונתן לעולם יראה דיין עצמו כאלו חרב מונחת לו על יריכותיו וכו':"
2a:10,"@13[מכילתין ז:]@77 א""ר יהושע בן לוי עשרה שיושבין @11ו בדין קולר תלוי בצואר כולן (@67א) (ואפי' במקום חתך) ואפי' תלמיד היושב לפני רבו."
2a:11,רב הונא כי הוה אתי דינא לקמיה מכניף ומייתי עשרה רבנן מבי רב אמר כי היכי דלימטיאן שיבא מכשורא כי אתא רב דימי אמר דרש רב נחמן בר כהן מאי דכתיב @16משלי כט@77 מלך במשפט יעמיד ארץ ואיש תרומות יהרסנה אם דומה דיין למלך שאינו צריך לכלום יעמיד ארץ ואם דומה לכהן המחזר על הגרנות יהרסנה:
2a:12,"גרסי' בפ' שני דייני גזרות @14כתובות דף קה:@77 @11ז קרנא הוה שקיל אסתירא מזכאי ואסתירא מחייב' ודאין להו דינא היכי עבד הכי והא כתיב @16שמות כג@77 ושחד לא תקח ומסקנא אגר בטילה דידיה הוה שקיל דהוי תאהי באמברא דחמרא (@68ב) ויהיב ליה זוזא כל יומא וכי הוה אתי דינא לקמיה אמר להו הבו לי זוזא אגר בטלני כי הא דרב הונא כי הוה אתי דינא לקמיה @14שם ע""ב@77 אמר להו הבו לי גברא דדלי לי בחריקאי ואידון לכו דינא ודוקא בטילא דמוכח כי הא הוא דשרי ליה לדיין למישקל אבל בטילא דלא מוכח אסיר אמר רבה בר רב הונא האי דיינא דשאיל שאילתא פסיל למידן דינא ולא אמרן אלא דלית ליה לאושולי אבל אית ליה לאושולי לית לן בה אמר רב פפא לא לידון איניש דינא לא למאן דרחים ליה ולא למאן דסני ליה דרחים"
2b:1,"ליה לא חזי ליה חובה דסני ליה לא חזי ליה זכותא @14כתובות דף קה:@77 ת""ר @16שמות כג@77 ושחד לא תקח אינו צ""ל שוחד ממון אלא אפי' שחד  דברים נמי אסור מדלא כתיב בצע [א] [כסף] וגו' [כדכתיב @16שופטים ה@77 בצע] כסף לא לקחו היכי דמי שוחד דברים כי הא דשמואל הוה קא עבר במעברא אתא ההוא גברא יהב ליה ידא א""ל מאי עבידתיך א""ל דינא אית לי אמר ליה פסילנא לך לדינא אמימר הוה יתיב וקא דאין דינא פרח גדפא והוה יתיב ליה ברישיה אתא ההוא גברא שקליה א""ל מאי עבידתיך אמר ליה דינא אית לי אמר ליה פסילנא לך לדינא:"
2b:2,מר עוקבא הוה שדי רוקא קמיה אתא ההוא גברא כסייה אמר ליה מאי עבידתיך אמר ליה דינא אית לי אמר ליה פסילנא לך לדינא:
2b:3,גרסינן בפרק עשרה יוחסין @14קידושין דף ע:@77 אמר שמואל כיון @11א שנתמנה אדם פרנס על הציבור אסור בעשיית מלאכה בפני שלשה גרסינן בפרק רבי ישמעאל אומר @14דף נב:@77 אמר רבי שמעון בן לקיש כל המעמיד @11ב דיין שאינו הגון על ישראל כאלו נטע אשרה (בישראל) שנאמר @16דברים יז@77 שופטים ושוטרים וסמיך ליה לא תטע לך אשרה אמר רב אשי ובמקום תלמידי חכמים כאלו נטעו אצל מזבח שנאמר אצל מזבח ה' אלהיך @13מכילתין דף ז:@77 אמר ר' אלעזר מניין לדיין שלא יפסע על ראשי עם קדש שנאמר @16שמות כ@77 ולא תעלה במעלות על מזבחי וסמיך ליה ואלה המשפטים אשר תשים לפניהם:
2b:4,דרש בר קפרא מנא הא מילתא דאמור רבנן @11ג הוו מתונין בדין דכתיב ולא תעלה במעלות על מזבחי וסמיך ליה ואלה המשפטים:
2b:5,אשר תשים אשר תלמדם מבעי ליה אמר רבי ירמיה ואיתימא רבי חייא בר אבא אלו כלי הדיינין מאי ניהו חוטרי וסנדלי שיפורי ורצועי @16דברים א@77 ואצוה את שופטיכם וגו' כנגד מקל ורצועה הכתוב מדבר:
2b:6,"שמוע בין אחיכם א""ר [ב] חנניה אזהרה @11ד לדיין שלא ישמע דברי בעל דין קודם שיבא בעל דין חבירו ואזהרה לבעל דין שלא יטעים דבריו לדיין קודם שיבא בעל דין חבירו ובגמ' דסוטה אמרינן @14דף כא:@77 רשע עדים היכי דמי א""ר חנינא זה המטעים דבריו לדיין קודם שיבא בעל דין חבירו "
2b:7,"@13מכילתין ז:@77 ושפטתם צדק ארשב""ל צדק את הדין בלבך ואחר כך חתכהו "
2b:8,"@13דף ח.@77 כתיב @16דברים א@77 ואצוה אתכם וכתיב ואצוה את שופטיכם א""ר שמלאי אזהרה @11ה לציבור שתהא אימת הדיין עליהן ואזהרה לדיין שיסבול את הצבור ועד כמה אמר רבי חנין ואיתימא רבי שבתאי @16במדבר יא@77 כאשר ישא האומן את היונק כתיב @16דברים לא@77 כי אתה תבא וכתיב כי אתה תביא א""ר יוחנן משה אמר לו ליהושע זקנים שבדור (עמהן) [עמך] והקב""ה אומר ליהושע טול מקל והך על קדקדן פרנס א' בדור ואין שני פרנסין בדור וכן בדוד אומר @16דה""א כח@77 שמעוני אחי ועמי אם אחי למה עמי ואם עמי למה אחי @14סוטה דף מ.@77 א""ר אלעזר אמר להן דוד לישראל אם אתם שומעים"
3a:1,"לי אתם אחי ואם לאו עמי אתם ואני רודה אתכם במקל @13דף ח: ע""ש@77 אמר רבא הני @11א תלתא דייני דיתבי בבי דנא ואזל שליחא דבי דינא וקאמר משמא דחד מינייהו לא כתבינן עליה @22א פתיחא עד דאמר משמא דכולהו והני מילי בלא יומא דדינא אבל ביומא דדינא מידע ידעי דמיכנפי כנופי ויתבי:"
3a:2," <b><big>מתני'</big></b>  @13דף ב.@77 מכות @11ב בשלשה עיבור החדש בשלשה עיבור השנה בשלשה דברי רבי מאיר רשב""ג אומר בג' מתחילין ובחמשה נושאין ונותנין וגומרין בשבעה ואם גמרו בשלשה מעוברת:"
3a:3, <b><big>גמ'</big></b>  @13דף י.@77 מכות בשלשה מנא הני מילי אמר רב הונא דאמר קרא @16דברים כה@77 ונגשו אל המשפט ושפטום הרי כאן שנים ואין בית דין שקול מוסיפין עליהן עוד אחד הרי כאן שלשה:
3a:4,סליק פירקא
3b:1,@13דף כג.@77
3b:2," <b><big>דיני</big></b>  @11א ממונות בשלשה זה בורר לו אחד וזה בורר לו אחד ושניהן בוררין להן עוד אחד דברי ר""מ וחכ""א שני דיינין בוררין להן עוד אחד:"
3b:3," <b><big>גמ'</big></b>  (@68א) @14שם ע""ב@77 גרסי' רב דימי אמר רב מחלוקת בשתי כיתי עדים דר""מ סבר צריך לברר ורבנן סברי אין צריך (@68ב) אבל אין שם אלא כת אחת דברי הכל אין יכול לפוסלן לימא רשב""ג ורבי בפלוגתא דר' מאיר ורבנן קמפלגי דתניא הבא (א) לידון בשטר ובחזקה נידון בשטר דברי רבי רשב""ג אומר נידון בחזקה והוינן בה בחזקה ולא בשטר (@68ג) אימא אף בחזקה וקי""ל דבצריך לברר קמפלגי אליבא דרשב""ג כ""ע ל""פ כי פליגי אליבא דרבי דר' מאיר כרבי ורבנן אמרי לך אפי' תימא כרבי עד כאן לא קאמר רבי (@68ד) אלא בחוקה דמכח שטרא קאתי אבל הכא (@68ה) דלאו מכח עדים אתי אפי' ר' מודה דאין צריך לברר "
3b:4,"ותו גרסי' בגמ' במתני'@13דף כג.@77 דזה בורר לו אחד @11ב ושניהם בוררין עוד אחד ואפי' לוה מצי מעכב איני והאמר ר' [אלעזר] (ב) לא שנו אלא מלוה אבל לוה כופין אותו ודן בעירו כדא""ר יוחנן בערכאות שבסוריא (@68ו) הכא נמי בערכאות שבסוריא שנו אבל מומחין לא רב פפא אומר אפילו מומחין כגון בי דינא דרב חסדא ורב הונא:"
3b:5," <b><big>מתני'</big></b>  @22א זה פוסל דיינו של זה וזה פוסל דיינו של זה דברי ר""מ וחכמים אומרים אימתי בזמן שהוא מביא עליהן הראיה שהן קרובין או פסולין אבל אם היו כשרין או מומחין מפי ב""ד אינו יכול לפוסלן:"
3b:6,זה פוסל עדיו של זה וזה פוסל עדיו של זה דברי רבי מאיר וחכמים אומרים אימתי בזמן שהוא מביא עליהן ראיה שהן קרובים או פסולים אבל אם היו כשרים אינו יכול לפסלן:
3b:7,@13דף כג.@77  <b><big>גמ'</big></b>  (@67א) @11ג למה לי למעבד הכי אמרי במערבא משמיה דר' זירא מתוך שזה בורר לו דיין אחד וזה בורר לו דיין אחד ושניהן בוררין להן עוד אחד יצא הדין לאמיתו:
3b:8,וחכמים אומרים שני דיינין בוררין להן עוד אחד:
3b:9,אמר רב יהודה אמר רב כך היו נקיי הדעת שבירושלים עושין לא היו
4a:1,"חותמין על השטר אא""כ יודעין מי חותם עמהן ולא היו יושבין בב""ד אא""כ יודעין מי ישב עמהן ולא היו נכנסין לסעודה אא""כ יודעין מי מסב עמהן:"
4a:2," <b><big>מתני'</big></b>  @13דף כד.@77 אמר לו @11א נאמן עלי אבא נאמן עלי אביך נאמנין עלי ג' רועי בקר ר' מאיר אומר יכול לחזור בו וחכ""א אינו יכול לחזור בו היה חייב לחבירו שבועה ואמר לו דור לי בחיי ראשך ר""מ אומר יכול לחזור בו וחכ""א אינו יכול לחזור בו:"
4a:3, <b><big>גמ'</big></b>  אמר רב דימי בריה דרב נחמיה בריה דרב יוסף כגון דקבליה עליה בחד:
4a:4,נאמנין עלי ג' רועי בקר: ג' למה לי לדינא ולא מיבעיא היכא דקבליה עליה לקרוב דראוי להעיד במקום אחר דאינו יכול לחזור בו אלא אפי' קביל עליה פסול דאינו ראוי להעיד במקום אחר אינו יכול לחזור בו @13דף כד:@77 דאמר @14[בגמ' רבא]@77 רבה הרי שקיבל עליו קרוב או פסול לפני גמר דין יכול לחזור בו לאחר גמר דין אינו יכול לחזור בו 
4a:5,"והיכא דקביל עליה קרוב או פסול כבי תרי חזינן לגאון דקאמר אפי' קנו מיניה בב""ד מצי הדר (@68א) ביה דקנין בטעות (א) הוא דרחמנא אמר @16דברים יז@77 על פי שנים עדים ורבואתא אחריני אמרו אי קביל עליה חד קרוב או פסול כבי חרי וקנו מיניה לא מצי למהדר ביה דקי""ל אין לאחר קנין כלום ומסתברא כותייהו דהא אפי קביל עליה לבעל דינו כבי תרי (@67א) וקנו מיניה אינו יכול לחזור בו כדגרסינן בשבועות בפרק שבועת הדיינין @14דף מב.@77 ההוא דא""ל (ב) לחבריה מהימנת לי כבי תרי כל אימת דאמרת לא פרעינא וכו':"
4a:6,"@13דף כד.@77 אמר רב יהודה אמר שמואל מחלוקת במחול לך אבל באתן לך דברי הכל יכול לחזור בו ורבי יוחנן אמר באתן לך מחלוקת  @13דף כד:@77 אמר ר""ש בן לקיש מחלוקת לפני גמר דין אבל לאחר גמר דין דברי הכל אינו יכול לחזור בו ור' יוחנן אמר לאחר גמר דין מחלוקת:"
4a:7,שלח ליה רב נחמן בר רב חסדא לרב נחמן בר יעקב ילמדנו רבינו לאחר גמר דין מחלוקת או לפני גמר דין מחלוקת והלכה כדברי מי שלח ליה לאחר גמר דין מחלוקת והלכה כדברי חכמים רב אשי אמר הכי שלח ליה במחול לך מחלוקת או באתן לך מחלוקת והלכה כדברי מי שלח ליה באתן לך
4b:1,"מחלוקת והלכה כדברי חכמים וקי""ל כי הני תרי לישני דרב נחמן בר יעקב שלחו ליה מבי רב לשמואל ילמדנו רבינו לפני גמר דין וקנו מידו מאי שלח להו אין לאחר קנין כלום וכן הלכה :"
4b:2," <b><big>מתני'</big></b>  אלו @11א הן הפסולין @22א המשחק בקוביא והמלוה ברבית ומפריחי יונים וסוחרי שביעית אר""ש בתחלה (@67א) לא היו קוראין אותן אלא אוספי שביעית משרבו האנסין חזרו לקרותן סוחרי שביעית א""ר יהודה אימתי בזמן שאין לו אומנות אלא הוא אבל יש לו אומנות בלא הוא הרי זה כשר (@68א) וחכמים אומרים בין יש לו אומנות שלא הוא ובין אין לו אומנות אלא הוא ה""ז פסול:"
4b:3, <b><big>גמ'</big></b>  המשחק בקוביא מאי קא עביד אמר רב ששת לפי שאין עסוקין בישובו של עולם:
4b:4,והמלוה ברבית אמר רבא לוה ברבית פסול לעדות (@68ב) @13דף כה.@77 בר בינתוס נפקו עליה תרי סהדי ואסהידו ביה חד אמר קמא דידי אוזיף ברביתא וחד אמר לדידי אוזיף ברביתא פסליה רבא לבר בינתוס והא אמר רבא לוה ברבית פסול לעדות (@68ג) רבא לטעמיה דאמר רבא אדם קרוב אצל עצמו ואין אדם משים עצמו רשע דגרסי' בפירקא קמא @14דף ט.@77 אמר רב יוסף פלוני רבעו לאונסו הוא ואחר מצטרפין להרגו לרצונו אינו נאמן רשע הוא והתורה אמרה @16שמות כג@77 אל תשת ידך עם רשע רבא אמר אדם קרוב אצל עצמו ואין אדם משים עצמו רשע ואמר רבא פלוני בא על אשתו הוא ואחר מצטרפין להרגו אבל לא להרגה:
4b:5,"ההוא טבחא דנפק טריפתא מתותיה ידיה שמתי' רב נחמן ועבריה אזל רבי מזייה ורבי טופריה סבר רב נחמן לאכשוריה א""ל רבא האי"
5a:1,איערומי קא מערים אלא מאי תקנתיה כדרב אידי בר אבין דאמר רב אידי בר אבין ילבש שחורים ויתכסה שחורים וילך למקום שאין מכירין אותו ויחזיר אבדה בממון חשוב אי נמי יוציא טרפה מתחת ידו בדבר חשוב ומשלו:
5a:2,"ת""ר @13דף כה:@77 משחקין בקוביא שאמרו אלו המשחקין בפסיפסין ולא את הפסיפסין בלבד אמרו אלא אפילו קליפי אגוזים וקליפי רמונים ומאימתי חזרתם משישברו את פסיפסיהם ויחזרו בהן חזרה גמורה דאפילו בחנם לא עבד ומלוה ברבית אחד המלוה ואחד הלוה ומאימתי חזרתן משיקרעו את שטרותיהן ויחזרו בהן חזרה גמורה דאפילו לנכרי לא מוזפי ומפריחי יונים אלו הממירים ביונים ולא את היונים בלבד אמרו אלא אפילו בהמה חיה ועוף ומאימתי חזרתן משישברו את פגמיהן ויחזרו בהן חזרה גמורה דאפילו במדבר לא עבדי וסוחרי שביעית אלו שנושאין ונותנין בפירות שביעית ומאימתי חזרתן משתגיע שביעית אחרת ויבדלו א""ר נחמיה לא חזרת דברים בלבד אמרו אלא חזרת ממון כיצד כותב אני פלוני בר פלוני כנסתי מאתים זוז מפירות שביעית והרי הן במתנה לעניים:"
5a:3,תנא הוסיפו עליהן הגזלנין @22א והחמסנין ועוד הוסיפו @11א עליהן הרועין והגבאין והמוכסין:
5a:4,הרועים אמר רבא רועה שאמרו אחד רועה בהמה דקה ואחד רועה בהמה גסה:
5a:5,והגבאין. מעיקרא סבור מאי דקייץ להו שקלי כיון דחזו דשקלי טפי ממאי דקייץ להו גזרו בהן רבנן :
5a:6,אמר רב יהודה סתם רועה פסול סתם גבאי כשר ואוקימנא להא דאמר רב יהודה סתם רועה פסול בפ' שנים אוחזים בטלית @14דף ה:@77 ברועה דידיה אבל ברועה דעלמא סתמיה כשר דאי לא תימא הכי אנן חיותא לרעיא היכי מסרינן הא כתיב @16ויקרא יט@77 ולפני עור לא תתן מכשול אלא חזקה אין אדם חוטא ולא לו:
5a:7,והמוכסין.[א] מעיקרא סבור הא דינא דמלכותא דינא כיון דחזו דחטפי ושקלי גזרו בהו רבנן:
5a:8,"א""ר יהודה אימתי בזמן שאין לו אומנות אלא היא @13דף כו:@77 אמר רבי אבהו א""ר אלעזר הלכה כר' יהודה ואמר ר' אבהו א""ר אלעזר כולן @11ב צריכין הכרזה בב""ד אבל פסולי דאורייתא לא בעו הכרזה דאמרינן ההיא מתנתא דהוה חתימי עלה תרי גזלני סבר רב פפא לאכשורי מאי טעמא דלא אכרזינא עלייהו אמר ליה רבא נהי דגזלן דרבנן בעי הכרזה גזלן דאורייתא מיבעי הכרזה:"
5a:9,@11ג סתם רועה פליגי ביה רב אחא ורבינא חד אמר בעי הכרזה וחד אמר לא בעי הכרזה והלכתא בעי הכרזה דקיימי לן @14פסחים דף עד:@77 דכל היכא דפליגי בה רב אחא ורבינא הלכה כמאן דמקיל הלכך לא הוי פסול עד דמכרזי עליה:
5a:10,"(א)א""ר נחמן @11ד אוכלי דבר אחר פסולין לעדות ומאי ניהו צדקה של נכרי ולא אמרן אלא בפרהסיא אבל בצנעא לא ובפרהסיא נמי לא אמרן אלא דהוה ליה לאיתזוני בצנעא וקא מבזי נפשיה בפרהסיא אבל לא הוה לאיתזוני בצנעא חיותיה היא:"
5b:1,"א""ר נחמן החשוד על @22א העריות כשר לעדות אמר ליה רב ששת (@68א) ארבעין בכתפיה וכשר התם (א) יצרו תקפו אמר רבא ומודה רב נחמן לעדות אשה שפסול (@68ב) בין לאפוקה בין לעיולה:"
5b:2,חזינן לרבותא דקא פסקו הילכתא כרב ששת וקא יהבי טעמא למילתא משום דהלכתא כרב ששת באיסורי:
5b:3,ואמר רב נחמן (ב) @11א גנב בניסן וגנב בתשרי לא שמיה גנב והני מילי באריסא ובדבר מועט (@68ג) ובדבר שלא נגמרה מלאכתו:
5b:4,איכריה דרב זביד חד גנב קבא דשערי וחד גנב קיבורא דאהינא ופסלינהו:
5b:5,"הנהו קבוראי דקברו מיתא ביו""ט ראשון שמתינהו רב פפא ופסלינהו (@68ד) סבר רב הונא בריה דרב יהושע לאכשורינהו אמר ליה רב פפא והא רשעים נינהו סברי מצוה קא עבידנא והא שמתינהו ולא בעו שמתייהו סברי כפרה עבדו לן רבנן:"
5b:6,"איתמר @13דף כז.@77 עד זומם אביי אמר למפרע הוא נפסל רבא אמר מכאן ולהבא הוא נפסל פירוש אביי אמר למפרע הוא נפסל מעידנא דאסהיד בב""ד כגון דאסהיד בב""ד בניסן והוזם בב""ד בתשרי כל העדות שהעיד מניסן ועד תשרי לא הויא עדות אמר רב אשי הלכתא כוותיה דאביי והלכתא כאביי ביע""ל קג""ם:"
5b:7,מומר אוכל נבלות לתיאבון דברי הכל פסול כפין ואכיל נבלה כפין נמי ושקיל ארבעה זוזי ומסהיד.
5b:8,להכעיס אביי אמר פסול ורבא אמר כשר רשע דחמס בעינן והילכתא כאביי:
5b:9,והמועלים @11ב בשבועות פסולין לעדות אחד שבועת ממון ואחד שבועת שוא דלית הלכתא כרבא דאמר רשע דחמס בעינא:
