page.section,content
2b:1,כמבוי כשרה פירוש דופן מכאן ודופן מכאן והיא מפולשת כמו מבוי המפולש כשרה ואותו טפח מעמידו לכל רוח (@68א) שירצה אמר רבי סימון אמר דבי יהושע בן לוי עושה פס ארבעה ומשהו ומעמידו בפחות משלשה סמוך לדופן מאי שנא התם דסגי ליה בטפח שוחק ומאי שנא בסוכה העשויה כמבוי דבעינן פס ארבעה ומשהו התם דאיכא שתי דפנות דעריבן סגי ליה בטפח שוחק הכא דליכא שתי דפנות דעריבן אי איכא פס ד' ומשהו אין ואי לא לא 
2b:2,אמר רבא ואינה ניתרת אלא בצורת פתח ואיכא דאמרי אמר רבא וניתרת נמי בצורת פתח ואיכא דאמרי אמר רבא וצריכה נמי צורת פתח פירוש אם היתה הסוכה בשתי דפנות להך לישנא דאמרת @22א אינה ניתרת אלא בצורת פתח לא איכפת לן בטפח בין (א) ישנו בין אינו ולהך לישנא דאמרת וניתרת נמי בצורת פתח ניתרת באחד מהם או בצורת פתח או בטפח שוחק ולהך לישנא דאמרת וצריכה נמי צורת פתח אינה ניתרת אלא בשניהם בצורת פתח וטפח שוחק 
2b:3,"והלכתא צריכה @22ב צורת פתח וטפח שוחק דאמרינן רב אשי אשכחיה לרב כהנא דעביד ליה טפח שוחק באמצע ועביד לה צורת פתח אמר ליה לא סבר לה מר להא דרבא דאמר וניתרת נמי בצורת פתח א""ל אנא כאידך לישנא ס""ל דאמר וצריכה נמי"
3a:1,צורת פתח @22א אמר (@68א) רבא @13דף ז:@77 סיכך על גבי מבוי שיש לו לחי כשרה ואמר (@68ב) רבא סיכך על @22ב גבי פסי ביראות כשרה דמיגו דהויא דופן לענין שבת הויא נמי דופן לענין @22ג סוכה וצריכא דאי אשמעינן מבוי שיש לו לחי דאיכא (א) שתי מחיצות מעליאתא אבל פסי ביראות דליכא שתי מחיצות אימא לא צריכא ואי אשמעינן פסי ביראות דאיכא שם ד' מחיצות אבל מבוי שיש לו לחי דליכא שם ארבע מחיצות אימא לא צריכא:
3a:2,"@11א ושחמתה מרובה מצלתה פסולה: ת""ר חמתה (@68ג) מחמת סכך ולא מחמת דפנות רבי יאשיה אומר אף מחמת דפנות אמר אביי ר' יאשיה ורבי ור' יהודה ור' שמעון ורבן גמליאל וב""ש ור' אליעזר ואחרים כולהו ס""ל"
3b:1,"סוכה דירת קבע בעינן ר' יאשיה הא דאמרן רבי (@14בס""י וכן בגמ' ליתא@77 מאי היא) דתניא רבי אומר כל סוכה שאין בה ד""א על ד""א פסולה רבי יהודה דתנן סוכה שהיא גבוהה מכ' אמה פסולה (א) ורבי יהודה מכשיר ור""ש דתניא שתים כהלכתן ושלישית אפילו טפח ר""ש אומר ג' כהלכתן ורביעית אפילו טפח ר""ג דתניא העושה סוכתו בראש העגלה או בראש הספינה ר""ג פוסל ור""ע מכשיר ב""ש דתנן מי שהיה ראשו ורובו בסוכה ושולחנו בתוך הבית ב""ש פוסלין וב""ה מכשירין ר""א דתנן העושה סוכתו כמין צריף או שסמכה לכותל ר""א פוסל מפני שאין לה גג וחכמים מכשירין אחרים דתניא אחרים אומרים סוכה העשויה כשובך פסול' לפי שאין לה זויות."
3b:2,"אע""ג דקיימא לן דכל כי האי גונא שטה היא ולית הלכתא כחד מינייהו הכא איכא תרתי מינייהו דהלכתא נינהו חדא העושה סוכתו כמין צריף דקי""ל @13דף יט:@77 מתני' יחידאה היא וברייתא איפכא תניא רבי אליעזר מכשיר וחכמים פוסלין ולאו משום דסברי רבנן סוכה דירת קבע בעינן אלא היינו טעמא דפסלי רבנן דסברי שיפועי אהלים לאו כאהלים דמו ור""א סבר שיפועי אהלים כאהלים דמו ואידך @11א מי שהיה ראשו ורובו בסוכה ושולחנו בתוך"
4a:1,"הבית דקיימא לן @13דף ג.@77 דהלכתא בהא כב""ש ולאו טעמייהו דב""ש משום דבעינן דירת קבע אלא טעמייהו משום דגזרינן @22א שמא ימשך אחר @22ב שולחנו:"
4a:2,"@13דף ח:@77 א""ר לוי משום ר' מאיר שתי @11א סוכות של יוצרים זו לפנים מזו הפנימית אינה סוכה וחייבת @11ב במזוזה והחיצונה סוכה ופטורה מן המזוזה ותהא החיצונה (א) כבית שער לפנימית ותתחייב במזוזה משום דלא קביעה:"
4a:3,"ת""ר @11ג סוכת גנב""ך סימן. סוכת גוים סוכת נשים סוכת בהמה סוכת כותיים סוכה מכל מקום כשרה ובלבד שתהא מסוככת כהלכתה (@68א) אמר רב חסדא והוא שעשאה לצל וכן סוכת רקב""ש סימן סוכת רועים סוכת קייצים סוכת בורגנין סוכת שומרי פירות (@68ב) כשרה ובלבד שתהא מסוככת כהלכתה והוא שעשאן לצל:"
4a:4,@13דף ח:@77 סוכה [הישנה בית שמאי פוסלין ובית הלל מכשירין] מאי
4b:1,"טעמייהו דבית שמאי אמר קרא @16ויקרא כג@77 חג הסוכות שבעת ימים לה' עשה סוכה לשם חג ובית הלל ההוא מיבעי להו לכדרב ששת דאמר רב ששת משום רבי עקיבא @22א @11א מנין לעצי סוכה שאסורין כל שבעה ת""ל חג הסוכות שבעת ימים לה' ותניא ר' יהודה (@68א) אומר מנין שכשם שחל שם שמים על החגיגה כך חל שם שמים על הסוכה תלמוד לומר חג הסוכות לה' מה חגיגה לה' אף סוכה לה':"
4b:2,@13דף ט:@77  <b><big>מתני'</big></b>  @11ב העושה סוכתו @22ב תחת האילן כאילו עשאה בתוך הבית
5a:1,"סוכה ע""ג סוכה העליונה כשרה והתחתונה פסולה ר' יהודה אומר אם אין דיורין בעליונה התחתונה כשרה:"
5a:2, <b><big>גמ'</big></b>  (@68א) [א] @13דף י.@77 וכמה יהיה בין @22א סוכה לסוכה ותפסל התחתונה אמר רב הונא טפח ושמואל אמר עשרה רב חסדא ורבה בר רב הונא אמרי עד ד'
5b:1,"והלכתא כרב חסדא ורבה בר רב הונא דדייקא ממתניתין כוותייהו דקתני רבי יהודה אומר אם אין דיורין בעליונה ופרשינן אם אין ראויין לדירה מכלל דת""ק (@68א) אע""פ שאינה ראויה לדירה ומאי היא (א) דלית בה י' התחתונה פסולה הלכך ליתא @22א לדשמואל (ב) ודרב הונא:"
5b:2, <b><big>מתני'</big></b>  @11א פירס עליה סדין מפני החמה או תחתיה מפני הנשר או שפירש על גב הקינוף פסולה אבל פורס הוא על (@68ב)נקליטי מטה:
5b:3, <b><big>גמ'</big></b>  פי' @13דף י:@77 קינופות הן ארבעה וכשהוא פורס על גביהן סדין נעשו כסוכה בתוך סוכה ולפיכך פסולה ונקליטין שנים וכשהוא פורס עליהן סדין אינה נעשית
6a:1,כאהל לפי שאין לה גג ולפיכך כשרה וגרסינן בירושלמי שכן הוא עושה חלל באצילי ידיו פירוש כשם שאם הגביה אדם שתי זרועותיו כשהוא שוכב תחת הסדין ונעשית הסדין עליו כאהל אין בכך כלום כך אלו שני הנקליטין שבאמצע המטה כמו זרועותיו הן חשובין ואין בכך כלום:
6a:2,מפני הנשר. אמר רב חסדא לא שנו אלא מפני הנשר אבל לנאותה כשרה:
6a:3,"@11א ת""ר סיככה כהלכתה ועיטרה בקרמין ובסדינין המצוירין ותלה בה אגוזים שקדים ורימונים אפרסקין ופרכילי ענבים ועטרות של שבלים ויינות שמנים וסלתות אסור להסתפק מהן @13דף י:@77 עד מוצאי יו""ט האחרון של חג ואם התנה עליהן הכל לפי תנאו והוא דאמר איני בודל מהן כל בין השמשות דלא חיילא קדושה עלייהו כלל:"
6a:4,תנא @11ב נויי @22א סוכה אין ממעטין בסוכה אמר רב אשי ומן הצד ממעטין בסוכה:
6a:5,מנימין עבדיה דרב אשי איטמישא כותנתיה במיא שטחה אמטללתא אמר ליה שקלה דלא לימרו קא מסכך בדבר המקבל טומאה והא קא חזו לה דרטיבא היא לכי יבשה קאמינא לך:
6a:6,"איתמר נויי @11ג סוכה המופלגין ממנה ארבעה רב נחמן אמר כשרה רב חסדא ורבה בר רב הונא אמרי פסולה וקי""ל דיחיד ורבים הלכה כרבים אמר רב יהודה אמר שמואל מותר לישן בכילה בסוכה אע""פ שיש לה גג והוא שאינה גבוהה עשרה ואותבינן עליה הישן בכילה בסוכה לא יצא ידי חובתו ופריק הכא במאי עסקינן בגבוהה עשרה וכן הלכה ואם אין לה @22ב גג אע""פ שהיא גבוהה עשרה מותר כדבעינן למימר קמן בהעושה סוכתו כמין צריף:"
6a:7,@13דף יא.@77  <b><big>מתני'</big></b>  @11ד הדלה עליה את הגפן ואת הדלעת ואת הקיסום וסכך על גבן פסולה ואם היה הסכוך הרבה מהן או שקצצן כשרה זה הכלל דבר שאינו מקבל טומאה וגידולו מן הארץ מסככין בו:
6a:8, <b><big>גמ'</big></b>  אם היה הסכוך הרבה מהן אוקימנא @22ג @13דף ט:@77 כשחבטן דאי לאו הכי הא קא מצטרף סכך פסול בהדי סכך כשר ופסולה:
6a:9,או שקצצן כשרה וצריך לנענע כדי שיהא מעשה לשם סוכה ולא אמרי' קציצתן זו היא עשייתן
6b:1,"וכן לענין @11א ציצית נמי היכא דתלאן וקשרן ואח""כ פסק חוטין שלהן פסולין ולא אמרינן קציצתן זו היא עשייתן דתניא @13דף יא:@77 תלאן ואח""כ פסק חוטין שלהן פסולין:"
6b:2,זה הכלל @11ב דבר שאינו מקבל טומאה וכו':
6b:3,"מה""מ @13דף יב.@77 א""ר יוחנן אמר קרא @16דברים טז@77 חג הסובות תעשה לך שבעת ימים באספך מגרנך ומיקבך בפסולת גורן @22א ויקב הכתוב מדבר רב חסדא אמר מהכא @16נחמיה ח@77 צאו ההר והביאו עלי זית ועלי עץ שמן ועלי הדס ועלי תמרים ועלי עץ עבות לעשות סוכות ככתוב היינו הדס היינו עץ עבות אמר רב חסדא הדס שוטה לסובה ועץ עבות ללולב:"
6b:4, <b><big>מתני'</big></b>  חבילי קש וחבילי עצים וחבילי זרדים אין מסככין בהן @22ב ואם התירן כשרות וכולן כשרות לדפנות:
6b:5," <b><big>גמ'</big></b>  א""ר חייא בר אבא א""ר יוחנן מפני מה אמרו חבילי קש וחבילי עצים וחבילי זרדים אין מסככין בהן לא מפני שהן אסורין לסיכוך אלא פעמים שאדם בא מן השדה וחבילתו על כתיפו ומעלה ומניחה על גבי סוכה ליבשה ונמלך עליה לסיכוך והתורה אמרה תעשה ולא מן העשוי:"
6b:6,"@13דף יב:@77 אמר רב יהודה סככה בחצים בזכרים כשרה @22ג בנקבות פסולה דבית קיבול הוא ואע""פ שהוא עשוי למלאות שמיה בית קבול:"
6b:7,אמר רבה בר רב הונא אמר רב סככה @22ד באניצי פשתן פסולה בהוצני פשתן בשרה פי' הוצני
7a:1,"כיתנא דלא דייק ולא נפיץ דעדיין עץ הוא אמר רב יהודה הני שוצי ושוצארי מסככין בהו אביי אמר בשוצי מסככינן בהו בשוצארי לא מסככינן מ""ט כיון @13דף יג.@77 דסני ריחיה שביק להו ונפיק אמר רב חנן בר רבא הני היזמי והיגי מסככין בהו אביי אמר בהיזמי מסככין בהו בהיגי לא מסככין כיון דנתרין טרפייהו שביק להו ונפיק:"
7a:2,"אמר רב גידל אמר רב האי אפקותא @22א דדיקלא מסככינן בה ואע""ג דאגידן אגד בידי שמים לא שמיה אגד ואע""ג דהדר אגד ליה אגד דחד לא שמיה אגד:"
7a:3,"@13דף יג:@77 דרש מרימר הני איסורייאתא דסורא מסככינן בהו ואע""ג דאגידן למנינא בעלמא הוא דאגידן:"
7a:4,אמר ר' אבא אמר שמואל הני צריפי דאורבני כיון שהתיר ראשי מעדנין שלהן בשרין והא אגידי מתתאי אמר רב פפא דשרי להו רב הונא בריה דרב יהושע אמר כל אגד שאינו @22ב עשוי לטלטלו לא שמיה אגד:
7a:5,@13דף יד.@77  <b><big>מתני'</big></b>  מסככין בנסרים דברי רבי יהודה ורבי מאיר אוסר
7b:1,נתן עליה נסר שהוא רחב ארבעה טפחים כשרה ובלבד שלא יישן תחתיה:
7b:2, <b><big>גמ'</big></b>  אמר רב מחלוקת בנסרים שיש בהן ארבעה טפחים דרבי מאיר אית ליה גזרת תקרה ורבי יהודה לית ליה גזרת תקרה אבל בנסרים שאין בהן ארבעה דברי הכל כשרה ושמואל אמר בשאין בהן ארבעה מחלוקת אבל יש בהן @22א ארבעה דברי הכל פסולה אין בהן ארבעה ואפילו פחות משלשה (@68א) קנים בעלמא נינהו אמר רב פפא דכולי עלמא @22ב יש בהן ארבעה דברי הכל פסולה פחות משלשה דבדי הכל כשרה כי פליגי משלשה ועד ארבעה מר סבר כיון דלית בהו שיעור מקום לא גזרינן ומר סבר כיון דנפקי מתורת לבוד גזרינן.
7b:3,"והלכתא כשמואל דהא רב פפא כוותיה ס""ל ועוד דסוגיא דשמעתין כוותיה אזלא:"
7b:4,"תניא כותיה דשמואל סיככה בנסרים שיש בהן ארבעה פסולה אין בהן ארבעה ר""מ פוסל ורבי יהודה מכשיר ומודה ר' מאיר שאם יש בין נסר לנסר כמלא נסר שמניח @22ג פסל ביניהן וכשרה ומודה רבי יהודה שאם נתן עליה נסר שהוא רחב ארבעה כשרה ואין ישנין תחתיו והישן תחתיו לא יצא ידי חובתו:"
7b:5,"איתמר הפכן על צדיהן להני @22ד נסרים שיש בהן ארבעה רב הונא אמר פסולה רב חסדא ורבה בר רב הונא אמרי כשרה איקלע רב נחמן לסורא עול לגביה רב חסדא ורבה בר רב הונא אמרי ליה הפכן על צדיהן מהו אמר להו פסולה (@14בס""י וכן בגמ' ליתא@77 על כרחך) נעשו כשפודין של מתכת וכן הלכתא:"
7b:6,@13דף טו.@77  <b><big>מתני'</big></b>  @11א תקרה שאין עליה מעזיבה רבי יהודה אומר משום
8a:1,"ב""ה מפקפק @22א או נוטל אחת מבנתים וב""ש אומרים מפקפק ונוטל אחת מבנתים ר' מאיר אומר נוטל אחת מבנתים ואינו צריך לפקפק:"
8a:2," <b><big>גמ'</big></b>  טעמייהו @22ב דב""ה משום @16דברים טז@77 תעשה ולא מן העשוי הלכך אי מפקפק עביד ליה (א) מעשה ואי נוטל אחת מבנתים עביד ליה מעשה וכן הלכה:"
8a:3, <b><big>מתני'</big></b>  המקרה סוכתו @22ג בשפודין או בארוכות המטה אם יש ריוח ביניהן @22ד כמותן כשרה.
8a:4, @11א החוטט בגדיש לעשות לו סוכה אינה
8b:1,סוכה:
8b:2, <b><big>גמ'</big></b>  @13דף טז.@77 אמר רב הונא לא שנו אלא שאין שם חלל טפח במשך שבעה אבל יש שם חלל טפח במשך @22א שבעה וחטט לשם סוכה הרי זו סוכה:
8b:3, <b><big>מתני'</big></b>  @11א המשלשל דפנות מלמעלן למטן אם גבוהין מן הארץ ג' טפחים פסולה מלמטן למעלן אם גבוהין מן הארץ י' טפחים כשרה רבי יוסי אומר כשם שמלמטן למעלן עשרה טפחים כך מלמעלן למטן עשרה טפחים @13דף יז@77 הרחיק את הסיכוך מן הדפנות שלשה טפחים פסולה:
8b:4," <b><big>גמ'</big></b>  @13דף טז:@77 אמר רב חסדא אמר אבימי @22ב מחצלת ארבעה ומשהו מתרת בסוכה משום דופן היכי עביד תלי (@68א) באמצעיתה פחות משלשה למטה ופחות משלשה למעלה דכל פחות משלשה כלבוד דמי א""ר אסי פס ארבעה ומשהו מתיר בסוכה משום דופן מוקים ליה בפחות מג' סמוך לדופן מאי קמ""ל הא קמ""ל דמשך סוכה קטנה ז' טפחים:"
8b:5, <b><big>מתני'</big></b>  @11ב בית שנפחת וסיכך על גביו אם יש בין הכותל לסיכוך ד' אמות פסולה פחות מד' אמות כשרה וכן חצר המוקפת אכסדרה סוכה גדולה שהקיפוה בדבר שאין מסככין בו אם יש תחתיו ארבע אמות פסולה:
8b:6," <b><big>גמ'</big></b>  @13דף יח.@77 אמר רב הונא אמר שמואל סכך פסול באמצע פוסל @22ג בארבעה טפחים מן הצד פוסל בד""א ורב אמר בין באמצע בין מן הצד בד' אמות והלכתא בהא כשמואל דהא רבנן דבי רב כוותיה סבירא להו והני מילי בסוכה גדולה אבל בסוכה קטנה בין באמצע בין מן הצד בשלשה טפחים @13דף יח.@77 אמר אביי אויר ג' בסוכה גדולה ומיעטו בין בקנים בין בשפודין הוי מיעוט בסוכה קטנה בקנים הוי מיעוט"
9a:1,בשפודין לא הוי מיעוט:
9a:2,"למעלה באמצע פליגי בה רב אחא ורבינא חד אמר יש לבוד @22א באמצע וחד אמר אין לבוד באמצע והלכתא יש לבוד דקי""ל דבכל התורה כולה (@68א) רב אחא ורבינא רבינא לקולא והלכתא כותיה:"
9a:3,"איתמר סכך על גבי @11א אכסדרה שיש לה פצימין דברי הכל כשרה אין לה פצימין אביי אמר כשרה ורבא אמר פסולה אביי אמר כשרה @13דף יח:@77 אמרינן פי תקרה יורד וסותם ורבא אמר פסולה לא אמרינן פי תקרה יורד וסותם והלכתא כרבא והאי דאמרי' ע""ג אכסדרה לאו על גבי ממש אלא בסמוך לה כדכתיב @16במדבר י@77 ועליו מטה מנשה (@68ב) ומתרגמינן ודשרוין סמיכין עלוהי וזו היא צורתה (@68ג):"
9a:4,"@13דף יט.@77 רב אשי אשכחיה לרב כהנא דמסכך על גבי אכסדרה שאין לה פצימין א""ל לא סבר לה מר יש לה פצימין כשרה אין לה פצימין פסולה אחוי ליה נראה מבחוץ ושוה מבפנים ויש אומדים נראה מבפנים ושוה מבחוץ:"
9b:1,"@13דף יט:@77  <b><big>מתני'</big></b>  @11א העושה סוכתו כמין צריף או שסמכה לכותל ר""א פוסל מפני שאין לה גג וחכמים מכשירין."
9b:2,"מחצלת קנים (@68א) (@14בס""י וכן בגמ' ליתא@77 ומחצלת) גדולה עשאה לשכיבה מקבלת טומאה ואין מסככין בה ולסיכוך מסככין בה ואינה מקבלת טומאה ר""א אומר אחת גדולה ואחת קטנה עשאה לשכיבה מקבלת טומאה ואין מסככין בה ולסיכוך מסככין בה ואין מקבלת טומאה:"
9b:3," <b><big>גמ'</big></b>  אביי אשכחיה לרב יוסף @11ב דגאני בכילת חתנים בסוכה א""ל כמאן כר""א שבקת רבנן ועבדת כר""א אמר ליה ברייתא איפכא תניא ר""א מכשיר וחכמים פוסלין א""ל שבקת מתניתין ועבדת כברייתא א""ל מתני' יחידאה היא דתניא העושה סוכתו כמין צריף או שסמכה לכותל ר' נתן אומר ר""א פוסל מפני שאין לה גג וחכמים מכשירין והלכתא כרב יוסף "
9b:4,"ושמעי' מינה שהעושה סוכתו כמין צריף שהישמעאלים קורין אותו מכנ""ס או שסמכה לכותל כגון שהעמיד הקורות למטה בארץ רחוק מן הכותל והטה אותן וסמכן לכותל שנמצאת הסוכה שאין לה גג שהיא פסולה ואם הגביה לסוכה מן הקרקע טפח או שהרחיקה מן הכותל טפח כשרה שהרי יש לה גג טפח וש""מ שמותר לישן בסוכה בכילה שאין לה גג דכיון שאין לה גג לא הויא כסוכה בתוך סוכה ושמעי' מינה כילה שיש לה גג אסור לישן בתוכה (א) דהוי כסוכה בתוך סוכה:"
9b:5,"מחצלת קנים (ומחצלת) גדולה כו': @13דף כ.@77  @11ג אסקה רב פפא דבקטנה כ""ע לא פליגי דסתמא @22א לשכיבה קאי כי פליגי בגדולה ת""ק סבר סתם גדולה לסיכוך ור""א סבר סתם גדולה נמי לשכיבה והלכתא כת""ק:"
9b:6,"ת""ר מחצלת של שיפה ושל גמי גדולה מסככין בה קטנה אין מסככין בה @22ב @13דף כ:@77 תניא א""ר חנינא כשירדתי לגולה מצאני זקן אחד ואמר לי מסככין בבודיא וכשבאתי אצל (@68ב) אחי אבא הודה לדבריו אמר רב חסדא והוא דלית ליה גדנפא אמר עולא הני בודייאתא דמחוזא אילמלא קיר שלהן מסככין בהו תנ""ה מסככין בבודיא ואם יש לה קיר אין מסככין ואע""ג דקא שקיל לה לגדנפא לא מסככין בה מידי דהוה אבליות של כלים שאין מסככין בהן:"
9b:7,סליקו להו סוכה שהיא גבוהה 
9b:8," <b><big>הישן</big></b>  @11ד תחת המטה בסוכה לא יצא ידי חובתו אמר רבי יהודה נוהגים היינו שהיינו ישנים תחת המטות בפני הזקנים ולא אמרו לנו דבר אמר ר""ש מעשה בטבי עבדו של רבן גמליאל שהיה ישן תחת המטה (@68ג) אמר להן רבן גמליאל לחכמים ראיתם טבי עבדי שתלמיד חכם הוא ויודע שעבדים פטורין מן הסוכה וישן לו תחת המטה ולפי דרכינו למדנו שהישן תחת המטה לא יצא"
10a:1,ידי חובתו:
10a:2, <b><big>גמ'</big></b>  תרגמא שמואל במטה גבוהה עשרה טפחים דכיון דגבוהה עשרה שהוא שיעור סוכה נעשית כסוכה (א) בתוך סוכה ולפיכך לא יצא ידי חובתו:
10a:3, <b><big>מתני'</big></b>   @13דף כא:@77 @11א הסומך סוכתו בכרעי המט' כשרה ר' יהודה אומר אם אינה יכולה לעמוד בפני עצמה פסולה:
10a:4, <b><big>גמ'</big></b>  אמר אביי @22א לא שנו אלא סמך אבל סכך על גבי המטה כשרה:
10a:5, <b><big>מתני'</big></b>   @13דף כב.@77 סוכה המדובללת
10b:1,"ושצלתה מרובה מחמתה כשרה @22א המעובה כמין בית אע""פ שאין הכוכבים נראין מתוכה כשרה:"
10b:2, <b><big>גמ'</big></b>  [א] @11א מאי מדובללת רב אמר סוכה עניה ושמואל אמר @22ב קנה עולה וקנה יורד רב סבר מאי מדובללת מדולדלת וחדא קתני סוכה מדולדלת שצלתה מרובה מחמתה כשירה ושמואל סבר מאי מדובללת מבולבלת ותרתי קתני סוכה מבולבלת ושצלתה מרובה מחמתה כשירה:
10b:3,שצלתה מרובה מחמתה כו'. @13דף כב:@77 טעמא דצלתה מרובה מחמתה הא כי הדדי פסולה ותנן בפירקא קמא ושחמתה מרובה מצלתה פסולה הא כי הדדי כשרה לא קשיא כאן מלמעלה כאן מלמטה אם החמה והצל שוין מלמטה @22ג כשרה שבידוע שהצל מלמעלה הוא מרובה ואם החמה והצל מלמעלה שוין פסולה שבידוע שהחמה מלמטה מרובה על הצל אמר רב פפא היינו דאמרי אינשי כזוזא מלעיל כאיסתרא מלרע:
10b:4, <b><big>מתני'</big></b>  העושה @11ב סוכתו בראש העגלה או בראש הספינה כשרה ועולין לה ביום טוב בראש האילן או על (@68א) הגמל כשרה ואין עולין לה ביום טוב
11a:1,"שתים בידי אדם ואחת באילן או שתים באילן ואחת בידי אדם כשרה ואין עולין לה ביו""ט שלש בידי אדם ואחת באילן כשרה ועולין לה ביו""ט @13דף כג.@77 זה הכלל כל שאילו ינטל האילן ויכולה לעמוד בפני עצמה כשרה ועולין לה ביו""ט:"
11a:2,@13דף כד:@77 העושה סוכתו בין האילנות והאילנות דפנות לה כשרה:
11a:3,@13דף כה.@77 שלוחי מצוה פטורין מן הסוכה חולים ומשמשיהן פטורים מן הסוכה:
11a:4,אוכלין ושותין עראי חוץ לסוכה: @13דף כו:@77 מעשה שהביאו לו לרבן יוחנן בן זכאי לטעום את התבשיל ולרבן גמליאל שתי כותבות ודלי
11b:1,של מים ואמרו העלום לסוכה וכשנתנו לו לרבי צדוק אוכל פחות מכביצה נטלו במפה ואכלו חוץ לסוכה ולא בירך אחריו:
11b:2, <b><big>גמ'</big></b>  @13דף כד:@77 אמר רב אחא בר יעקב כל @11א מחיצה שאינה יכולה לעמוד ברוח מצויה אינה @22א מחיצה וכן הלכתא:
11b:3,"@13דף כה.@77 @11ב שלוחי מצוה פטורין מן הסוכה מנלן דת""ר @16דברים ו@77 בשבתך בביתך פרט לעוסק במצוה ובלכתך בדרך פרט לחתן:"
11b:4,"@13דף כה:@77 א""ר אבא בר זבדא אמר רב אבל חייב בסוכה פשיטא מהו דתימא הואיל ואמר רבא @22ב מצטער פטור מן הסוכה ס""ד אמינא האי נמי מצטער הוא קמ""ל ה""מ צערא דממילא אבל הכא איהו קא מצער נפשיה דמיבעי ליה לאותוביה דעתיה:"
