page.section,content
2b:3,(@68ב) (אמר רב יהודה אמר רב @11ג המוצא חמץ @22ה ביום טוב כופה עליו את הכלי ואמר רב יהודה אמר רב @11ד חמצו של נכרי עושה לו מחיצה י' טפחים) ואמר רב יהודה אמר רב המפרש בים והיוצא @11ה בשיירא @22ו קודם ל' יום אין זקוק לבער תוך ל' יום זקוק לבער אמר רבא הא דאמרת קודם ל' יום אין זקוק לבער לא אמרן אלא שאין דעתו לחזור אבל אם @22ז דעתו לחזור אפילו קודם שלשים יום זקוק לבער ואזדא רבא לטעמיה דאמר רבא העושה את ביתו אוצר קודם שלשים יום אין זקוק לבער תוך שלשים יום זקוק לבער ולא אמרן אלא שאין דעתו לפנותו אבל דעתו לפנותו אפילו קודם שלשים יום נמי זקוק לבער הני ל' יום מאי עבידתייהו כדתניא שואלין בהלכות הפסח
3a:1,קודם הפסח שלשים יום מאי טעמא שהרי משה עומד בפסח ראשון ומזהיר בפסח שני 
3a:2,@13דף ו:@77 אמר רב יהודה @11א הבודק צריך @22א שיבטל היכי מבטל דאמר הכי (@68א) (כל חמירא דאיכא ברשותי דלא חמיתיה ולא ביערתיה ליבטיל וליהוי כעפרא) מאי טעמא אמר רבא גזירה שמא ימצא גלוסקא יפיפיה דדעתיה עילויה וליבטליה כד משכח לה דילמא משכח לה בתר איסורא ולא מצי מבטיל לה דלאו ברשותיה קיימא דאמר רבי אלעזר משום ר' ישמעאל שני דברים אינן ברשותו של אדם ועשאן הכתוב כאילו הן ברשותו ואלו הן בור ברשות הרבים וחמץ משש שעות ולמעלה @22ב @13דף ז.@77 וניבטליה בשית כיון דאיסורא דרבנן עליה לא מצי מבטיל לה דלאו ברשותיה קיימא דאמר רב גידל אמר רב @11ב המקדש אשה @22ג בחמץ משש שעות ולמעלה ואפילו בחיטי קורדנייתא דשרירן ויבישן אין חוששין לקידושיו דאיסורי הנאה נינהי וניבטליה בארבע
3b:1,"ובחמש כיון דלאו זמן איסורא הוא ולאו זמן ביעורא הוא דילמא פשע ולא מבטיל לה והא דתניא היה יושב בבית @11א המדרש ונזכר שיש לו חמץ בתוך ביתו מבטל בלבו אחד שבת ואחד יום טוב בשלמא שבת מצינן לה כגון שחל שבת בארבעה עשר אלא יו""ט קשיא דהא בתר איסורא היא ואוקימנא התם בתלמיד היושב בפני רבו ונזכר שיש לו עיסה מגולגלת בתוך ביתו ומתירא שמא תחמיץ דליקדים ולבטיל לה קודם דתחמיץ אבל לבתר דאחמיצה לא מצי מבטל לה אמר רב יהודה @11ב הבודק צריך שיברך מאי מברך רב פפי משמיה דרבא אמר על ביעור חמץ רב פפא משמיה דרבא אמר לבער חמץ @13דף ז:@77 והלכתא על ביעור @22א חמץ ומיבעי ליה לאיניש"
4a:1,"לברוכי ברישא והדר @22א בדיק דאמר רב יהודה אמר שמואל כל המצות כולן מברך עליהן עובר לעשייתן אסד רב חסדא תץ @11א מן @22ב הטבילה בלבד מאי טעמא דאכתי גברא לא חזי תניא נמי הכי טבל ועלה בעלייתו הוא אומר ברוך אתה ה' אמ""ה אשר קדשנו במצותיו וצונו על הטבילה ומפרשי לה רבנן דבטבילת גר בלבד אמר אבל שאר חייבי טבילות מברכין ואחר כך טובלין דהא קיימא לן נדה קוצה לה חלתה ומחייבא לברוכי להפריש חלה ותנן נמי @14ברכות כא:@77 זב שראה קרי ונדה שפלטה ש""ז צריכין טבילה טעמא דראה קרי ופלטה ש""ז הא לא ראה קרי ולא פלטה ש""ז קורין ומתפללין ואין צריכין טבילה:"
4a:2,"@11ב בודקין את החמץ לאור הנר וכו' מפני שאור @22ג הנר יפה לבדיקה ת""ר אין בודקין לא לאור החמה ולא לאור הלבנה ולא לאור האבוקה אלא לאור הנר @13דף ח.@77 מפני שאור הנר יפה לבדיקה ואע""פ שאין ראיה לדבר זכר לדבר שנאמר @16שמות יב@77 שבעת ימים שאור לא ימצא בבתיכם ואומר @16בראשית מד@77 ויחפש בגדול החל ובקטן כלה וימצא וגו' ואומר @16צפניה א@77 בעת ההיא אחפש את ירושלים בנרות"
4b:1,ואומר @16משלי כ@77 נר ה' נשמת אדם חופש כל חדרי בטן @22א ואכסדרה דנפיש נהורה בודקין אותה אפילו לאור החמה:
4b:2,"כל מקום שאין מכניסין בו חמץ אין צריך בדיקה וכו' (@68א) (הא @14(א) צ""ע אם זה לשון רבי' אי לא דהא הרי""ף ז""ל בפי' המשנה כ' דרבינו השמיט דבר זה מספרו@77 דאמרי ב""ה שתי שורות החיצונות שהן העליונות פליגי בפירושה רב ושמואל והלכה כשמואל דאמר עליונה @22ב ושלפנים הימנה דהויין להו תרווייהו עליונות) ת""ר חורי הבית @22ג העליונים והתחתונים וגג היציע ורפת בקר ולולין ומתבן @22ד ואוצרות יין ושמן אין צריכין בדיקה והתניא אוצרות יין צריכין בדיקה התם במסתפק מהן:"
4b:3,תני ר' חייא עשו אוצרות שכר בבבל כאוצרות יין בארץ ישראל במסתפק מהן:
4b:4,(@68ב) (וככר בשמי קורה לא סגי בביטול אלא צריך סולם להורידו דילמא נפיל ואתי למיכליה) אמר רב חסדא בי דגים אין צריך בדיקה והתניא צריך בדיקה לא קשיא הא ברברבי הא בזוטרי אמר רבה בר רב הונא בי מילחי @22ה ובי קירי צריכין בדיקה אמר רב פפא בי ציבי ובי תמרי צריכין בדיקה תניא חור שבין אדם לחבירו זה בודק עד מקום שידו מגעת וזה בודק עד מקום שידו מגעת והשאר מבטלו בלבו @13דף ח:@77 תניא חור שבין יהודי @22ו לארמאי (@68ג) זה בודק עד מקום שידו מגעת והשאר מבטלו בלבו פלימו אומר כל עיקר אינו בודק מפני הסכנה שמא יאמר הנכרי כשפים הוא עושה לי:
4b:5,אמר רבא @22ז חצר אינה צריכה בדיקה מפני שהעורבים מצויין שם:
4b:6,"@13דף ט.@77  <b><big>מתני'</big></b>  @11א אין חוששין שמא גררה חולדה מבית לבית וממקום למקום (@68ד) א""כ מחצר לחצר ומעיר לעיר אין לדבר סוף @13דף י:@77 ר' יהודה @11ב אומר בודקין אור ארבעה עשר ובארבעה עשר בשחרית ובשעת הביעור וחכ""א אם לא בדק אור ארבעה עשר יבדוק בארבעה עשר לא בדק בארבעה עשר יבדוק בתוך המועד לא בדק בתוך המועד יבדוק לאחר המועד ומה @11ג שהוא משייר יניחנו בצינעה כדי שלא יהא צריך בדיקה אחריו פירוש בתוך המועד @22ח ולאחר המועד בתוך הפסח ולאחר הפסח:"
4b:7, <b><big>גמ'</big></b>  ומה שהוא משייר יניחנו בצינעה וכו' כגון @22ט שהניח עשר ומצא תשע אבל אם לא ידע כמה הניח אף על פי שלא
5a:1,הצניעו אינו צריך לחזור ולבדוק דהא תנן אין חוששין שמא גררה חולדה @22א מבית לבית וכו':
5a:2,"@11א והיכא דבדק ולבתר הכי חזאי @22ב עכברא דעאל לביתא ובפומיה פיתא דנהמא אע""ג דעאל לההוא ביתא ואשכח פירורין לא אמרינן מיכל אכל העכברא לההיא פיתא והני פירורין דידה אינון אלא אמרי' פרורין מעלמא אינון וצריך למיבדק על ההיא פיתא @18דעכברא דאמר רבא תינוק נכנס וככר בידו ונכנס אחריו ומצא פירורין אין צריך בדיקה שדרכו של תינוק לפרר עכבר נכנס וככר בפיו ונכנס אחריו ומצא פירורין צריך בדיקה שאין דרכו של עכבר לפרר:"
5a:3," <b><big>מתני'</big></b>  @13דף יא:@77 @11ב ר""מ אומר אוכלין כל חמש ושורפין בתחלת שש ר' יהודה אומר אוכלין כל ארבע @22ג ותולין כל חמש ושורפין בתחלת שש:"
5a:4, <b><big>גמ'</big></b>  מאי טעמא לא אוכלין כל חמש @13דף יב:@77 גזירה משום יום המעונן דכיון דליכא חמה אתי למיטעי ומיחלף ליה @22ד חמש בשבע אי הכי אפי' ארבע נמי לא ליכול אמר רב פפא ארבע זמן סעודה לכל היא ולא אתי למיטעי אמר רב נחמן אמר רב הלכה כר' יהודה:
5a:5,"@13דף יג.@77 ת""ר ארבעה עשר שחל להיות @11ג בשבת מבערין את הכל @22ה מלפני השבת ושורפין תרומות תלויות טמאות וטהורות ומשיירין מזון @22ו שתי סעודות מן הטהורות כדי"
5b:1,לאכול עד ארבע שעות דברי ר' אלעזר איש ברתותא שאסר משום ר' יהושע וכן הלכה:
5b:2,סלקא להו אור לארבעה עשר
5b:3, @44כל@55 שעה שמותר לאכול @13דף כא.@77 @22א @11א מאכיל לבהמה ולחיה ולעופות ומוכרו לנכרי ומותר בהנאתו עבר זמנו @22ב אסור בהנאתו ולא יסיק בו תנור וכירים ר' יהודה אומר אין ביעור חמץ אלא שריפה וחכמים אומרים מפרר וזורה לרוח או מטיל לים:
5b:5, <b><big>גמ'</big></b>  מתני' דלא כרבי יהודה דאי רבי יהודה הא איכא חמש דאינו אוכל ומאכיל וכבר פסק רב הלכה כרבי יהודה:
5b:6,ומותר בהנאתו: פשיטא לא צריכא שחרכו קודם זמנו וכדרבא דאמר רבא חרכו קודם זמנו מותר בהנאתו אפילו לאחר זמנו:
5b:7,"(עבר (@68א) זמנו אסור בהנאתו: לא צריכא לשעות דרבנן דאמר רב גידל אמר רב חייא בר יוסף אמר רב המקדש @14עי' פ""ק@77 משש @22ג שעות ולמעלה אפי' בחטי קורדנייתא אין חוששין לקידושין):"
5b:8,אמר חזקיה מנין לחמץ בפסח שאסור בהנאה שנא' @16שמות יג@77 לא יאכל חמץ לא יהא בו היתר @22ד אכילה:
5b:9,"א""ר יעקב א""ר יוחנן בכל @11ב מתרפאין במקום סכנה חוץ מעצי אשרה דתניא @13דף כה.@77 ר""א"
6a:1,אומר (@66א) אם נאמר @16דברים ו@77 בכל נפשך למה נאמר בכל מאדך ואם נאמר בכל מאדך למה נאמר בכל נפשך לומר לך אם יש לך אדם שממונו חביב עליו מגופו לכך נאמר בכל מאדך ואם יש לך אדם שגופו חביב עליו מממונו לכך נאמר בכל נפשך 
6a:2,"כי אתא רבין אמר ר' יוחנן בכל מתרפאין (@68א) חוץ @22א מע""ז וגילוי עריות @13דף כה:@77 ושפיכות דמים ע""ז הא דאמרן גלוי עריות ושפיכות דמים מאי היא דתניא רבי אומר כי כאשר יקום איש על רעהו ורצחו נפש (@68ב) וכי מה ענין רוצח אצל נערה מאורסה אלא הרי זה בא ללמד ונמצא למד מקיש רוצח לנערה מאורסה מה נערה מאורסה ניתן להצילה בנפשו אף רוצח ניתן להצילו בנפשו ומקיש נערה מאורסה לרוצח מה רוצח יהרג ואל יעבור אף נערה מאורסה תהרג ואל תעבור ורוצח גופיה מנא לן סברא הוא"
6b:1,"כי ההוא דאתא לקמיה דרבא א""ל אמר לי מרי דוראי זיל קטליה לפלניא ואי לא קטילנא לך אמר ליה [לקטלך ולא תקטליניה] מאי חזית דדמא דידך סומק טפי דילמא דמא דהאיך סומק טפי:"
6b:2,"מר בר רב אשי אשכחיה לרבינא דקא שייף לה לברתיה בגוהרקי דערלה א""ל אימור דאמור רבנן בשעת הסכנה שלא בשעת הסכנה מי אמור אמר ליה האי אישתא צמירתא (@66א) כשעת הסכנה דמיא ואיכא דאמרי הכי קאמר ליה מידי דרך הנאתן קא עבידנא:"
6b:3,"אמר אביי הכל מודים בכלאי @11א הכרם שלוקין עליהן אפילו שלא כדרך הנאתן דלא כתיבה בהו אכילה איתמר (@66ב) הנאה הבאה לו לאדם בעל כרחו אביי אמר מותרת ורבא אמר אסורה אפשר וקא מכוין (@68א) כולי עלמא לא פליגי דאסיר לא איפשר ולא קא מכוין כולי עלמא לא פליגי דשרי כי פליגי דאפשר ולא קא מיכוין איכא דאמרי אפשר ולא קא מיכוין היינו פלוגתא דר""ש ורבי יהודה לר' יהודה דאמר דבר שאין מתכוין אסור אסור לר""ש דאמר דבר שאין מתכוין מותר מותר כי פליגי דלא אפשר וקא @22א מכוין אביי אמר מותר ורבא יאמר אסור וקיי""ל כרבא:"
6b:4,"@13דף כו:@77 ולא יסיק בו תנור וכירים: ת""ר @11ב תנור שהסיקו בקליפי ערלה או בקשין של כלאי הכרם חדש יותץ ישן יוצן אפה בו את הפת רבי אומר הפת אסורה וחכ""א הפת מותרת בשלה על גבי גחלים ד""ה הפת מותרת והתניא @22ב בין חדש בין ישן יוצן לא קשיא הא דתניא יותץ ר' אליעזר היא דסבר זה וזה גורם אסור והא דתניא"
7a:1,"יוצן רבנן היא דסבור זה וזה גורם מותר והלכתא זה וזה גורם מותר כרבנן והכי אסיקנא במסכת ע""ז בפרק כל הצלמים בענין זורעין תחתיה ירקות בימות הגשמים דר' יוסי סבר זה וזה גורם מותר @14דף מט.@77 ואמר רב יהודה אמר שמואל הלכה כר' יוסי ואמרינן התם ההיא גינתא דאיזדבל בזבל דע""ז שלחה רב עמרם קמיה דרב יוסף כי האי גונא מאי אמר ליה הכי אמר רב יהודה אמר שמואל הלכה כדבי יוסי."
7a:2,ולענין אפה בו את הפת הלכה כר' דאמר הפת אסורה משום דיש שבח עצים בפת @13דף כח.@77 דהא אמר רב יהודה אמר שמואל רבי אומר הפת מותרת וחכמים אומרים הפת אסורה ומשום דבהא סבר שמואל דהלכה כרבי ואפילו מחביריו אפכה ותני להכי היכי דתיקום רבנן לאיסורא הלכך קערות וכוסות וצלוחיות שבשלן בעצי ערלה אסור וקדרה נמי אסורה דקא מקבלה בישולא מקמיה דנייתו עצים דהיתרא כי פליגי בתנור למאן דאמר זה וזה גורם אסור אסור ולמאן דאמר זה וזה גורם מותר מותר וקיימא לן זה וזה גורם מותר כדפרשינן:
7a:3,"[א] (@68א) @14ד""ת מ""ז@77 (וחכ""א @11א מפרר וזורה לרוח או מטיל לים:"
7a:4,@22א ופרישנא מפזר וזורה לרוח או מפזר ומטיל לים אלמא אפי' לים בעי פירור וכל שכן לשאר נהרות וחטים של חמץ בעו שחיקה והדר מטיל לים): 
7a:5, <b><big>מתני'</big></b>  @13דף כח.@77 @11ב חמץ של נכרי שעבר עליו הפסח מותר בהנאה ושל ישראל אסור שנאמר @16שמות יג@77 לא יראה לך חמץ:
7a:6,נכרי @13דף ל:@77 שהלוה את ישראל על חמצו אחר הפסח מותר בהנאה וישראל שהלוה את הנכרי על חמצו אחר הפסח אסור בהנאה:
7a:7,@13דף לא:@77 חמץ שנפלה עליו מפולת הרי הוא כמבוער ר' שמעון בן גמליאל אומר כל שאין הכלב יכול לחפש אחריו:
7a:8,גמ' @13דף כט.@77 האי דקתני חמץ של נכרי שעבר עליו הפסח מותר בהנאה לאו למימרא @22ב דבאכילה אסור אלא משום דקא בעי למיתנא ושל ישראל אסור בהנאה תנא נמי גבי נכרי מותר בהנאה אבל חמץ של נכרי שעבר עליו הפסח מותר ואפי' באכילה ומתני' רבי שמעון היא דאמר חמץ בין @22ג לפני זמנו
7b:1,"בין לאחר זמנו אינו עובר עליו בולא כלום ובדין הוא @11א דאפילו של ישראל נמי לאחר הפסח מותר אלא האי דקתני ושל ישראל אסור קנסא הוא דקא קניס ר""ש הואיל ועבר עליה בבל יראה ובל ימצא וכי קא קניס ר' שבעון בעיניה אבל על ידי @22א תערובות לא קניס הלכך חמץ של נכרי דלא עבר עליו בבל יראה ובל ימצא מותר אפילו באכילה וכן הלכתא:"
7b:2,"@13דף ל.@77 אמר רבא הלכתא חמץ בזמנו בין במינו ובין שלא במינו אסור ומדלא קא יהיב שיעורא למלתיה שמע מינה @22ב במשהו (@68א) (כרב) ושלא @22ג בזמנו בין במינו ובין שלא במינו מותר כר' שמעון דהא רבי שטעון לא קניס אלא בעיניה אבל ע""י @22ד תערובת לא:"
7b:3,אמר רב @11ב קדרות בפסח ישברו
8a:1,ושמואל אמר אל @22א ישברו אבל משהי להו עד לאחר זמנו ועביד בהו בין במינו בין שלא במינו.
8a:2,@22ב והלכתא כותיה דשמואל דקאי כר' שמעון:
8a:3,תניא @11א אין לשין את העיסה בחלב ואם לש כל הפת כולה אסורה מפני הרגל עבירה @13דף ל:@77 כיוצא בו אין טשין את התנור באליה ואם טש כל הפת כולה אסורה עד שיוסק התנור ואי שני להו ועביד להו כעין תורא שרי דכיון דשני בהו מידע ידיע דלהיכרא עבד להו הכי דלא ליתו בהו לידי תקלה ולפיכך מותרין:
8a:4,@11ב והאי [א] בוכיא דאפי בה חמירא כוליה שתא אסירא למיפא בה מצה בפסח משום דהיסקו מבחוץ הוא. ואי מלייה גומרי והסיקו מבפנים שפיר דמי:
8a:5,והני @22ג סכיני דפיסחא מגעיל להו ולקתייהו
8b:1,ברותחין ובכלי ראשון אמר רב הונא בריה דרב יהושע ועץ פרור מגעילו ברותחין ובכלי ראשון קסבר כבולעו כך פולטו:
8b:2,נקוט הא כללא בידך דמאני דאעא ומני דפרזלא ושאר מיני מתכות @22א ובורמי דגללי דאישתמש בהו חמירא כולה שתא בכלי ראשון צריך למיגעלינהו בכלי ראשון והני דאישתמש בהו בכלי שני כגון קערות וכיוצא בהן כי שדי עלייהו רותחין בכלי שני ומשהי להו @22ב בגוייהו עד דפלטן שפיר דמי דגמרינן להו מגיעולי נכרים דכתיב בהן כל דבר אשר יבא באש תעבירו באש וטהר (@68א) 
8b:3,"@14ע""ז דף עה:@77 ת""ר @11א הלוקח כלי תשמיש מן הנכרים דברים שלא נשתמש בהן כל עיקר מטבילן והן טהורין דברים שנשתמש בהן ע""י צונן כגון כוסות וצלוחיות וקיתוניות מדיחן ומטבילן והן טהורין דברים שנשתמש בהן על ידי חמין כגון יורות וקומקמוסין ומחמי חמין מגעילן ומטבילן והן טהורין דברים שנשתמש בהן ע""י האור כגון שפודין ואסכלאות מלבנן ומטבילן והן טהורין (@68ב) @14שם עז.@77 כיצד מגעילן אמר רב הונא מניח יורה קטנה לתוך יורה גדולה:"
8b:4,"ויורה גדולה מאי עביד לה ת""ש דההיא יורה דהוה בי רב עוקבא (@68ג) אהדר לה @14שם עו: צ""ל גדנפא דלישא@77 לישא אפומא ומליא מיא וארתח אמר רבא מאן חכים למעבד הכי אלא רב עוקבא דגברא רבא הוא וקסבר כבולעו כך פולטו מה בולעו בניצוצות אף פולטו בניצוצות."
8b:5,והני מילי בשאר ימות השנה אבל בפיסחא דאסיר למעבד בלישא עביד לה גדנפא דטיגא ומרתח לה:
8b:6,@13מכלתין דף ל:@77 בעו מיניה מאמימר הני מאני @11ב דקוניא מהו לאישתמושי בהו בפסח ירוקי לא תיבעי לך דודאי אסירי כי תיבעי לך חיורי ואוכמי היכא דאית בהו קרטופני לא תיבעי לך דודאי אסירי כי תיבעי @22ג לך דשיעי מאי אמר להו חזינא להו
9a:1,"דמדייתי ומדמדייתי ודאי בלעי והתורה העידה על כלי חרס שאינו יוצא מידי דופיו לעולם ומאי שנא הכא מגבי יין נסך דדרש מרימר קוניא בין ירוקי בין אוכמי בין חיורי שרו אמר להו זה תשמישו על ידי חמין וזה תשמישו ע""י צונן האי דדרש @11א מרימר לענין יין נסך דקוניא ירוקי שרי לית הלכתא כותיה דקיי""ל כרב זביד דאמר ירוקי אסירי משום דמיצריף וכבר ברירנא לה במס' ע""ז (@66א) ודקא מקשינן הכא (@68א) מדאמימר לאו מירוקי קא מקשינן אלא מחיורי ואוכמי קא מקשינן:"
9a:2,אמר רב חנן בר רב יצחק אמר רב חייא בר אשי אמר שמואל כל כלי @11ב חרס שנשתמש בהן חמץ בצונן מותר להשתמש בהן מצה בצונן @22א חוץ מבית שאור הואיל וחימוצו קשה:
9a:3,אמר אביי ובית חרוסת כבית שאור שחימוצו קשה דמי:
9a:4,"אמר רבא הני אגני [א] דמחוזא הואיל ותדירי למילש בהו חמירא ומשהי בהו חמירא כבית שאור שחימוצו קשה דמי ואע""ג דרויחן ושליט בהו אוירא אסירי והאידנא נהוג עלמא דלא לאישתמושי בפיסחא במאני דפחרא עתיקי אבל בחדתי שפיר דמי:"
9a:5, <b><big>מתני'</big></b>  @13דף ל:@77 @11ג נכרי שהלוה
9b:1,"את @22א ישראל על חמצו אחר הפסח מותר בהנאה @13דף לא.@77 כגון שהרהינו אצלו @13שם ע""ב@77 וא""ל קני לך מעכשיו אי לא מייתינא לך זוזי מכאן עד יום פלוני ואי לא אמר ליה קני לך מעכשיו לא קני ליה נכרי וקם ליה ברשותיה דישראל ואסיר וכן הלכה:"
9b:2,חמץ @11א שנפלה עליו מפולת הרי הוא כמבוער אמר רב חסדא @22ב וצריך שיבטל בלבו:
9b:3,"רשב""ג אומר כל שאין הכלב יכול לחפש אחריו."
9b:4,תאנא וכמה חפישת הכלב שלשה טפחים:
9b:5, <b><big>מתני'</big></b>  @13דף לה.@77 אלו @11ב דברים שאדם יוצא בהן ידי חובתו בפסח בחטים ובשעורים ובכוסמין ובשיבולת שועל ובשיפון ויוצאין בדמאי ובמעשר ראשון שניטלה תרומתו ובמעשר שני ובהקדש שנפדו והכהנים בחלה ובתרומה אבל לא בטבל ולא במעשר ראשון שלא ניטלה תרומתו ולא במעשר שני והקדש שלא נפדו חלות תודה ורקיקי נזיר עשאן לעצמו אינו יוצא בהן למכור בשוק יוצא בהן:
9b:6, <b><big>גמ'</big></b>  תאנא כוסמין מין חטין שיבולת שועל ושיפון מין שעורים כוסמין גולפא שיפון דשרא שיבולת שועל שיבולי תעלא.
9b:7,הני אין
10a:1,אורז ודוחן לא מנא הני מילי אמר ר' שמעון בן לקיש וכן תאנא דבי ר' ישמעאל וכן תאנא דבי ר' אליעזר בן יעקב דאמר קרא @16דברים טז@77 לא תאכל עליו חמץ שבעת ימים תאכל עליו מצות דברים הבאים לידי חימוץ אדם יוצא בהן ידי חובתו במצה יצאו אלו שאינן באין לידי חימוץ אלא לידי @22א סירחון:
