page.section,content
4a:5,"דרש מר זוטרא משמיה דמר זוטרא רבה והוא שייחד לו קרן זוית @11א וכוי אסור למישחטיה ביו""ט דתנן כוי אין שוחטין אותו ביו""ט ואם שחטו @22ד אין מכסין את דמו ואפילו איכא עפר מוכן ואפי' באפר כירה מאי טעמא @13דף ח:@77 אמר רמי בריה דרב ייבא גזרה משום התרת חלבו דמאן דחזי ליה דמיכסי לדמיה ביום טוב אתי למימר"
4b:1,"דמין חיה הוא דאי ספק הוא לא הוו מטרחי רבנן לכסות לדמיה ביו""ט מספיקא ואתי למישרייה תרבא דיליה הלכך אין מכסין את דמו ביו""ט כלל אבל לערב במוצאי י""ט מכסין את דמו כיון דלא מכסי ליה בי""ט אע""פ דמכסי ליה בחול לא אתי למימר הכי תני רבי חייא לא כוי בלבד אמרו אלא אפי' שחט בהמה חיה ועוף ונתערבו @22א דמם זה בזה אסור לכסותו ביו""ט א""ר יוסי בר אבין לא שנו אלא שאין יכול לכסותו בדקירה אחת אבל יכול לכסותו בדקירה אחת מותר "
4b:2,"אמר רבה שחט צפור מעיו""ט אין מכסין אותו ביו""ט @11א @13דף ט.@77 גלגל עיסה מעיו""ט מפריש ממנה חלתה ביו""ט אבוה דשמואל אמר אפילו @22ב גלגל עיסה מעיו""ט אין מפריש ממנה חלה ביו""ט והילכתא כאבוה דשמואל דגרסינן בפרק משילין @14דף לז.@77 ולא מגביהין תרומות ומעשרות ביו""ט ואפילו ליתנם לכהן בו ביום והני מילי דטבילי מאיתמול אבל פירי דטבילי האידנא כגון עיסה לאפרושי ממנה חלה מפרשינן ויהבינן לכהן:"
4b:3," <b><big>מתני'</big></b>  @11ב ב""ש אומרים אין מוליכין את הסולם משובך לשובך אבל מטהו"
5a:1,"מחלון לחלון וב""ה @22א מתירין בש""א לא יטול אלא א""כ נענע בו מבעוד יום ובה""א עומד ואומר זה וזה אני נוטל:"
5a:2," <b><big>גמ'</big></b>  @13דף ט:@77 תניא א""ר יהודה בד""א בסולם של שובך אבל בסולם של @22ב עלייה דברי הכל אסור:"
5a:3, <b><big>מתני'</big></b>  @11א @13דף י:@77 זימן שחורים ומצא לבנים לבנים ומצא שחורים שנים ומצא שלשה אסורין שלשה ומצא שנים מותרין בתוך הקן ומצא לפני הקן אסורים ואם אין שם אלא הן הרי אלו מותרין:
5a:4," <b><big>גמ'</big></b>  זימן שחורים ומצא לבנים פשיטא אמר רבא הכא במאי עסקינן כגון שזימן שחורים ולבנים והשכים ומצא שחורים במקום לבנים ולבנים במקום שחורים מהו דתימא הני אינהו נינהו ואיתהפוכי איתהפך קמ""ל הנך אזול לעלמא והני אחרינא נינהו תניא במה דברים אמורים @22ג ביוני שובך וביוני עליי' ובצפרים שקננו בטפיחים או בבירה אבל אווזין ותרנגולין ויוני הרדיסיאות אינן צריכין זימון מפני שהן ברשות אדם:"
5a:5," <b><big>מתני'</big></b>  @13דף יא.@77 בית שמאי אומרים אין @11ב נוטלין את העלי לקצב עליו בשר וב""ה מתירין בש""א אין נותנין את העור לפני הדורסן ולא יגביהנו אלא א""כ יש עמו @18בשר ובית הלל מתירין:"
5b:1, <b><big>גמ'</big></b>  תנא ושוין שאם קיצב עליו בשר @22א שאסור לטלטלו והני מילי מחמה לצל אבל לצורך גופו ולצורך מקומו מותר כדאוקימנא לה בפרק כל הכלים (א):
5b:2,בית @11א שמאי אומרים אין נותנין את העור וכו':
5b:3,"תנא ושוין שמולחין עליו בשר לצלי אמר אביי ל""ש אלא לצלי דלא בעי מליחה טפי אבל לקדרה דבעי מליחה טפי לא משום דמעבד ליה למשכא במילחא:"
5b:4,"ירושלמי ומערים ומלח הכא ומלח הכא עד דמלח כוליה כלומר ממלח ע""ג העור מעט כאן ומעט כאן עד דמלח כוליה ת""ר אין מולחין את החלבים ואין מהפכים בהן משום רבי יהושע האמרו שוטחן ברוח @22ב על גבי יתדות אמר רב מתנה הלכה כר' יהושע ואיכא דאמרי אמר רב מתנה אין הלכה כרבי יהושע וסוגיין דעלמא כלישנא בתרא @13דף יא:@77 א""ר יהודה אמר שמואל מולח @11ב אדם כמה חתיכות בבת אחת ואע""פ שאינו צריך אלא לחתיכה אחת רב אדא בר אהבה (@14בגמ' וברא""ש ליתא@77 אמר) מערים ומלח גרמא גרמא:"
5b:5," <b><big>מתני'</big></b>  בש""א @11ג אין מסלקין את התריסין ביו""ט וב""ה מתירין אף להחזיר בש""א אין מוציאין לא את הקטן ולא את הלולב ולא את ס""ת לר""ה וב""ה מתירין:"
5b:6," <b><big>גמ'</big></b>  מאי תריסין אמר עולא תריסי חנויות ודוקא תריסי חנויות דבעי לאפוקי תבלין (@68א) דאי לא שרית ליה להחזיר לא פתח ואתי לאימנועי משמחת יום טוב אבל דבתי לא דכיון דברשותיה נינהו פתח ולא מימנע וכשיש להן ציר מן הצד כולי עלמא לא פליגי דאסור ואפי' דחנויות ושאין להן ציר כל עיקר כולי עלמא לא פליגי דשרי ואפי' דבתי כי פליגי בשיש להן ציר @22ג באמצע בית שמאי סברי גזרינן משום שיש להן ציר מן הצד וב""ה סברי לא גזרינן אמר עולא ג' דברים התירו סופן משום תחלתן ואלו הן עור לפני הדורסן וחזרת רטיה במקדש ותריסי חנויות:"
5b:7,"@13דף יב.@77 ב""ש אומרים אין @11ד מוציאין לא את הקטן וכו':"
5b:8,"ב""ש סברי לא אמרי' מתוך שהותרה @22ד הוצאה לצורך הותרה נמי שלא לצורך וב""ה סברי מתוך שהותרה הוצאה לצורך הותרה נמי שלא לצורך פירוש לצורך לצורך אכילה ושלא לצורך @22ה כגון קטן ולולב וס""ת והוא הדין לכלים אבל אבנים וכיוצא בהן אפי' ב""ה"
6a:1,"אסרי וכן הלכה @11א וקי""ל דיו""ט צריך עירובי תחומין וא""צ עירובי חצרות ושתופי מבואות אבל יוה""כ צריך אפי' עירובי חצרות ושתופי מבואות כשבת דתניא @14עירובין ל:@77 אמרו להם בית הלל לב""ש אי אתם מודים שמערבין לגדול ביום הכפורים אע""פ שחייב בתענית ואסור לו לאכול כך מערבין לנזיר ביין ולישראל בתרומה שמעינן מינה דבין ב""ש ובין ב""ה כולהו סבירא להו דמערבין לגדול ביוה""כ עירובי תחומין וחצרות כשבת וכן הלכה: "
6a:2," <b><big>מתני'</big></b>  @13דף יב:@77 בש""א אין @11ב מוליכין חלה ומתנות לכהן ביו""ט בין שהורמו מאמש בין מהיום וב""ה מתירין:"
6a:3," <b><big>גמ'</big></b>  תניא א""ר יוסי לא נחלקו ב""ש וב""ה על המתנות שמוליכין על מה נחלקו על התרומה שב""ש אומרי' אין מוליכין ובה""א מוליכין אמר רב יהודה אמר שמואל הלכה כר' יוסי "
6a:4,רב טובי בר מתנה הוה ליה גרבא דחמרא דתרומה אתא לקמיה דרב יוסף אמר ליה מהו לאמטויי לכהן האידנא אמר ליה הכי אמר רב יהודה אמר שמואל הלכה כרבי יוסי 
6a:5,"אושפזיכניא דרבה בר רב חנן הוה ליה איסורייתא @11ג דחרדלא אתא לקמיה דרבה בר רב חנן אמר ליה מהו לפרוכי מינייהו האידנא ביו""ט לא הוה בידיה אתא לקמיה דרבא א""ל מוללין מלילות ומפרכין קטניות ביום טוב איתיביה אביי המולל מלילות מערב שבת למחר מנפח יד על יד ואוכל אבל לא בקנון ולא בתמחוי ולא בנפה ולא בכברה והמולל מלילות מעיו""ט למחר מנפח יד על יד ואוכל ואפי' בקנון ובתמחוי אבל לא בטבלא @22א ולא בנפה ולא בכברה מעיו""ט אין ביום טוב לא ופריק אפילו ביו""ט שרי ואיידי דתנא רישא"
6b:1,"מע""ש תנא סיפא מעיו""ט וכן הלכה:"
6b:2," <b><big>מתני'</big></b>  @13דף יד.@77 ב""ש אומרים @11א @22א תבלין נדוכין במדוך של עץ והמלח בפך ובעץ הפרור וב""ה אומרים תבלין נידוכין כדרכן במדוך של אבן והמלח במדוך של עץ:"
6b:3," <b><big>גמ'</big></b>  אר""י אמר שמואל כל הנידוכין נידוכין כדרכן ואפי' מלח אמר ליה רב לרב אחא ברדלא כי @18 דייכת אצלי ודוך והא דרב אוקמוה רבוותא במילחא אבל תבלין לא בעי הצלאה ומסתייע הדין סברא (@68א) מיהא דאמר רב ששת שמע קל בוכנא אמר האי לאו מגו ביתאי הוא ואקשינן ודלמא אצלויי (@68ב) אצלי ודייקי ופריק שמעיה דהוה ציל קליה ודילמא תבלין הוו תבלין נבוחי מנבח קליהו מדקא מקשינן ודילמ' אצלויי אצלו ודייקו ופריק שמעיה דהוה ציל קליה והדר אקשינן ודילמא תבלין הוו שמעינן דתבלין לא בעו הצלאה וממילא שמעינן דהא דאמר רב לרב אחא ברדלא אצלי ודוך לענין מלח קאמר ליה אבל תבלין לא בעו הצלאה והכי איפסיקא הילכתא בהלכות פסוקות ובהלכות גדולות "
6b:4,תנו רבנן אין עושין טיסני ואין כותשין במכתשת ותריצנא הכי קאמר מה טעם אין עושין טיסני לפי שאין כותשין במכתשת
7a:1,והא מתניתא אוקימנא לבני ארץ ישראל אבל לדידן כותשין במכתשת קטנה דתניא אין כותשין במכתשת גדולה אבל כותשין במכתשת קטנה ואוקימנא לבני בבל:
7a:2,רב פפי איקלע לבי מר שמואל אייתו ליה דייסא ולא אכיל ודילמא במכתשת קטנה עבדוה חזייה דהוה דייק טפי ודילמא מאתמול עבדוה חזייה דהוה קליף ציהריה טפי ואי בעית אימא שאני בי מר שמואל דאיכא פריצותא דעבדי:
7a:3," <b><big>מתני'</big></b>  @11א הבורר קטניות ביום טוב בש""א בורר אוכל ואוכל ובה""א בורר כדרכו בקנון ובתמחוי אבל לא בטבלא ולא בנפה ולא בכברה רבן גמליאל אומר אף מדיח ושולה:"
7a:4," <b><big>גמ'</big></b>  תניא רשב""ג אומר בד""א בזמן שהאוכל מרובה על הפסולת אבל פסולת מרובה על האוכל דברי הכל נוטל את האוכל ומניח את הפסולת פסולת מרובה על האוכל פשיטא מי איכא מאן דשרי לא צריכא דנפיש בטירחא וזוטר בשיעורא:"
7a:5," <b><big>מתני'</big></b>  ב""ש אומרים @11ב אין משלחין ביו""ט אלא מנות ובה""א משלחין בהמה חיה ועוף חיין ושחוטין:"
7a:6,"משלחין יינות שמנים וסלתות וקטניות אבל לא תבואה ר""ש מתיר בתבואה:"
7a:7, <b><big>גמ'</big></b>  תני רב יחיאל ובלבד שלא יעשה @22א כשורה. תנא אין שורה פחותה מג' בני אדם:
7a:8,"ר""ש מתיר @22ב בתבואה: @22ג של חטים לעשות מהם עססיות שעורים ליתן לפני בהמתו עדשין לעשות מהן רסיסים:"
7a:9," <b><big>מתני'</big></b>  משלחין כלים בין תפורין ובין שאינן תפורין אע""פ שיש בהן כלאים והן לצורך המועד אבל לא סנדל מסומר ולא מנעל שאינו תפור רבי יהודה אומר אף לא מנעל לבן מפני שהוא צריך אומן זה הכלל כל שנאותין בו ביו""ט משלחין אותו:"
7a:10," <b><big>גמ'</big></b>  בשלמא תפורין חזו למלבוש שאינן תפורים נמי חזו לכסויי אלא @11ג כלאים @22ד למאי חזו וכ""ת חזו @18למזגא עלייהו והתניא @16ויקרא יט@77 לא יעלה עליך אבל אתה מציע תחתיך אבל אמרו חכמים אסור לעשות כן גזירה שמא תכרך נימא אחת על בשרו וכי תימא דמפסיק מידי ביני ביני והאמר רבי שמעון בן פזי אמר רבי יוסי בן שאול משום קהלא קדישא שבירושלים אפי' עשר מצעות זו על גבי זו וכלאים @18ביניהן אסור לישן עליהן"
7b:1,ואלא בוילון והאמר עולא מפני מה אמרו וילון @18 אסור מפני שהשמש מתחמם @22א כנגדו @13דף טו.@77 אלא בקשין כי הא דאמר רב הונא בריה דרב יהושע האי נמטא גמדא דנרש שריא:
7b:2,ערדליס וצררי דזוזי ודפשיטי ודביזרני אין בהם משום כלאים לפי שאין דרך חימום בכך:
7b:3,"גרסי' בנדה @14נדה דף סא:@77 ת""ר בגד (א) שאבד בו כלאים הרי זה לא ימכרנו לעובד כוכבים ולא @22ב יעשנו מרדעת לחמור אבל עושה אותו תכריכין למת אמר רפרם בר פפא אמר רב חסדא בגד שאבד בו כלאים צובעו ומותר דעמרא וכיתנא לא סליק להו ציבעא בהדי הדדי וכיון דלא ידע אימר מינתר נתר אמר רב אחא משמיה דמר זוטרא האי מאן דאבד ליה חוטא דכיתנ' (ב) בגלימא דעמרא ונתקיה ולא ידיע אי נתיק ואי לא נתיק שפיר דמי מאי טעמא מדאורייתא שעטנז אמר רחמנא עד @11א שיהא שוע טווי ונוז ורבנן הוא דגזרו ביה והאי כיון דנתקיה נתקיה מתקיף לה רב אשי ואימא או שוע או טוו @22ג או נוז והילכתא כמר זוטרא מדאפקינהו רחמנא בחדא מילתא:"
7b:4,@13דף טו.@77 זה הכלל כל שנאותין בו ביום טוב משלחין אותו
8a:1,"רב ששת @11א שרא להו לרבנן לשדורי תפילין ביום טוב א""ל אביי והא אנן תנן כל שנאותין בו ביו""ט משלחין אותו א""ל הכי קאמר זה הכלל כל שנאותין בו בחול משלחין אותו ביום טוב:"
8a:2,סלקו להו ביצה שנולדה
8a:3," @44 @13דף טו:@77 יום@55 טוב @11ב שחל להיות ע""ש לא יבשל בתחלה מיו""ט לשבת אבל מבשל הוא ליו""ט ואם הותיר הותיר לשבת:"
8a:5,"ועושה תבשיל מע""יוט וסומך עליו לשבת בש""א שני תבשילין וב""ה אומרים תבשיל אחד ומודים בדג וביצה שעליו שהן שני תבשילין אכלו או שאבד לא יבשל עליו בתחלה שייר ממנו כל שהוא סומך עליו לשבת:"
8a:6," <b><big>גמ'</big></b>  מנא הני מילי אמר שמואל דאמר קרא @16שמות כ@77 זכור את יום השבת לקדשו זכרהו מאחר שבא להשכיחו מ""ט אמר רבא כדי שיברור מנה יפה לשבת ומנה יפה ליו""ט רב אשי אמר כדי שיאמרו אין אופין מיו""ט לשבת ק""ו מיו""ט לחול:"
8a:7,"תניא ר' אליעזר אומר @11ג אין לו לאדם ביו""ט אלא או אוכל ושותה או יושב ושונה רבי יהושע אומר חלקהו חציו לאכילה ושתיה וחציו לבית המדרש א""ר יוחנן ושניהם מקרא אחד דרשו כתוב אחד אומר @16דברים טז@77 עצרת לה' אלהיך וכתוב אחד אומר @16במדבר כט@77 עצרת תהי' לכם הא כיצד ר""א סבר או כולו לה' או כולו לכם ור' יהושע סבר חלקהו @22א חציו לה' וחציו לכם "
8a:8,"גרסי' בפסחים בפרק אלו דברים @14פסחים דף סח:@77 א""ר אלעזר הכל מודים בעצרת דבעינן נמי לכם דיום שנתנה בו תורה לישראל הוא אמר רבא הכל מודים בשבת דבעינן נמי לכם דכתי' @16ישעיה נח@77 וקראת לשבת עונג רב יוסף אמר הכל מודים בפורים דבעינן נמי לכם דמעיקרא להכי איתקן @16אסתר ט@77 ימי משתה ושמחה כתיב ביה "
8a:9,"מר בריה דרבנא הוה יתיב כולה שתא בתעניתא לבר מיומא דעצרתא ופורים ומעלי יומא דכיפורים דתני רבי חייא מדפתי @16ויקרא כג@77 ועניתם את נפשותיכם בתשעה לחדש וכי בתשעה מתענין והלא בעשירי מתענין אלא לומר לך כל האוכל ושותה בתשיעי מעלה עליו הכתוב כאילו התענה תשיעי ועשירי @16נחמיה ח@77 ושלחו מנות לאין נכון לו מאי לאין נכון לו א""ר חסדא שלחו מנות למי שלא היה לו להניח עירובי תבשילי אבל היה לו להניח ולא הניח פושע הוא"
8b:1,"מאי @16נחמיה ח@77 כי חדות ה' היא מעוזכם אמר רבי יוחנן משום ר""א בר""ש אמר להן הקב""ה לישראל בני לוו עלי וקדשו היום והאמינו בי ואני פורע תני רב תחליפא אבוה דרבנאי חוזאה ואמרי לה אחוה דרבנאי חוזאה @13דף טז.@77 כל מזונותיו של אדם קצובין לו מר""ה ועד ר""ה חוץ מהוצאת שבת והוצאת ימים טובים והוצאת בניו לתלמוד תורה שאם פיחת פוחתין לו ואם הוסיף מוסיפין לו תניא אמרו עליו על שמאי הזקן שכל ימיו היה אוכל לכבוד שבת מצא בהמה נאה אומר זו לכבוד שבת למחר מצא אחרת נאה ממנה מניח את השניה ואוכל את הראשונה אבל הלל הזקן מדה אחרת היתה לו שכל מעשיו היו לשם שמים דכתי' @16תהלים סח@77 ברוך ה' יום יום תניא נמי הכי בש""א מחד בשביך לשבתיך ובה""א ברוך ה' יום יום:"
8b:2,"ועושה @11א @22א תבשיל מעיו""ט וכו'. אמר אביי לא שנו אלא תבשיל אבל פת לא מ""ט מידי דמילפת בעי' ופת לא מילפתא וכן דייסא נמי לא מילפתא דא""ר זירא הני בבלאי טפשאי דאבלי נהמא בנהמא "
8b:3,תני ר' חייא עדשים שבשולי קדרה סומך עליהן משום ערובי תבשילין והני מילי דאית בהו כזית אמר רב יצחק בריה דרב יהודה שמנוני' שעל גבי הסכין אדם גורדו וסומך עליו משום עירובי תבשילין והוא דאיכא כזית 
8b:4,"א""ר יהודה אמר רב @11ב דגים קטנים אין בהן משו' בישולי נכרים ואמר רב יוסף אם צלאן נכרי @22ב סומך עליהן משום עירובי תבשילין ואי עבדינהו נכרי כסא דהרסנא אסיר מ""ט @13דף טז:@77 קימחא @22ג עיקר "
8b:5,"א""ר אבא אמר רב @11ג ערובי תבשילין צריכין כזית בין לאחד בין למאה כלומר דלא בעינן כזית לכל אחד ואחד ותבשיל זה אפילו צלי ואפילו שלוק ואפילו כבוש ואפילו מבושל ואפילו קולייס האספנין שהדיחו בחמין מערב יום טוב "
8b:6,"אמר רב הונא אמר רב ערובי תבשילין צריכין דעת פשיטא דעת מניח בעינן דעת מי שהניחו לו בעינן או לא בעינן ת""ש דשמואל מערב אכולה נהרדעא רבי אמי ורבי אסי מערבי אכולה טבריא מכריז ר' יעקב מי שלא הניח עירובי תבשילין יבא ויסמוך על שלי ועד כמה א""ר נחומי בר זכריה משמיה דאביי עד תחום שבת ושמעינן מהני כולהו דלא בעינן דעת מי שהניחו לו אלא כשמודיעו ביום טוב עצמו שהוא ערב שבת כי עירב עליו מאתמול הולך וסומך עליו ומבשל לכתחלה לשבת:"
