Id,Relevance,Ref,Version,Lang,Content,Field,Score
11,--,Kitzur Baal Haturim on Genesis 28:13:1,On Your Way,he,והנה ה' ד' במסורה והנה ה' נצב עליו. והנה ה' נצב על חומת אנך. והנה ה' עושה ארובות בשמים. ה''נ כתיב וזה שער השמים וכן והנה ה' עובר. דאיירי במרכבה אף הכא והנה סולם מוצב ארצה במעשה מרכבה:,aggresive-ngram,50.18726
12,--,Darashos HaRan 1:28,wikisource,he,"ואם תשאל לדברינו הנה מעשה בראשית הוא בעצמו מעשה מרכבה, שאחרי שמעשה בראשית איננו כי אם ידיעת צורות הדברים שהוא נתלה ונמשך מנותני צורתם שהם השכלים הנבדלים, הנה הנכון בזה וההשגה היא בשכלים הנבדלים, ורואי שיהיה זה מעשה מרכבה:",original,3.0387015
13,--,Sforno on Exodus 25:22:1,"Eliyahu Munk, HaChut Hameshulash",en,"ונועדתי לך שם ודברתי אתך, G’d assures Moses that this is the site where He will communicate with him and become as familiar to him as it is possible for G’d to become familiar to man. This is where the Shechinah’s presence will become “stationed,” as already spelled out in the opening verses of our chapter (8-9) with the words ושכנתי בתוכם ככל אשר אני מראה אותך, “I will dwell among them in accordance with the blueprint which I have shown you.” The meaning of the words וכן תעשו at the end of verse 9, is that once the Jewish people or their elite engage in study of the relationship of physics to metaphysics, something known in the parlance of the Talmud as מעשה מרכבה, and they will do so motivated by the acceptable purpose, i.e. to become better servants of the Lord, not only will the Shechinah assist us but the ministering angels will also be of help in furthering such study. (Chagigah 14)
",hebmorph-exact,6.4134035
14,--,I Kings 7:33,Tanach with Nikkud,he,ומעשה האופנים כמעשה אופן המרכבה ידותם וגביהם וחשקיהם וחשריהם הכל מוצק,ngram,24.173563
15,--,Sukkah 28a:7,William Davidson Edition - Aramaic,he,דבר גדול מעשה מרכבה דבר קטן הויות דאביי ורבא לקיים מה שנאמר להנחיל אוהבי יש ואוצרותיהם אמלא וכי מאחר שקטן שבכולן כך גדול שבכולן על אחת כמה וכמה אמרו עליו על יונתן בן עוזיאל בשעה שיושב ועוסק בתורה כל עוף שפורח עליו מיד נשרף,hebmorph-standard,87.72647
16,--,Rashi on Ezekiel 10:20:1,On Your Way,he,היא החיה . מתוך שראיתי במרכבה זו כל מעשה המרכבה הראשונה אני אומר היא אשר ראיתי בנהר כבר :,hebmorph-standard,119.720764
17,m,Mishnah Megillah 4:10,Torat Emet 357,he,"מעשה ראובן (בראשית לה), נקרא ולא מתרגם. מעשה תמר (שם), נקרא ומתרגם. מעשה עגל הראשון (שמות לב), נקרא ומתרגם. והשני (שם), נקרא ולא מתרגם. ברכת כהנים (במדבר ו), מעשה דוד (שמואל ב יא) ואמנון (שם יג), לא",ngram,25.786531
18,--,Chagigah 14b:5,Wikisource Talmud Bavli,he,וכשנאמרו הדברים לפני ר' יהושע היה הוא ורבי יוסי הכהן מהלכים בדרך אמרו אף אנו נדרוש במעשה מרכבה פתח רבי יהושע ודרש ואותו היום תקופת תמוז היה נתקשרו שמים בעבים ונראה כמין קשת בענן והיו מלאכי השרת מתקבצין ובאין לשמוע כבני אדם שמתקבצין ובאין לראות במזמוטי חתן וכלה,aggresive-ngram,50.19637
19,--,Chagigah 14b:4,William Davidson Edition - Aramaic,he,מה שירה אמרו הללו את ה׳ מן הארץ תנינים וכל תהומות עץ פרי וכל ארזים הללויה נענה מלאך מן האש ואמר הן הן מעשה המרכבה עמד רבן יוחנן בן זכאי ונשקו על ראשו ואמר ברוך ה׳ אלהי ישראל שנתן בן לאברהם אבינו,hebmorph-standard,88.43507
20,m,Rashi on Bava Kamma 98b:15:1,Vilna Edition,he,שידה - ארגז של עגלה העשויה למרכב נשים:,aggresive-ngram,85.44824
21,--,Chagigah 14b:2,Wikisource Talmud Bavli,he,"ת""ר מעשה ברבן יוחנן בן זכאי שהיה רוכב על החמור והיה מהלך בדרך ור' אלעזר בן ערך מחמר אחריו אמר לו רבי שנה לי פרק אחד במעשה מרכבה אמר לו לא כך שניתי לכם ולא במרכבה ביחיד אלא א""כ היה חכם מבין מדעתו אמר לו רבי תרשיני לומר לפניך דבר אחד שלמדתני אמר לו אמור",ngram,26.006725
22,--,"Shney Luchot HaBrit, Nasso, Torah Ohr 39",Shney Luchot Habrit by Rabbi Eliyahu Munk,en,"When the sages of the Talmud call the disputations of Abbaye and Ravah as ""minor,"" they do so when comparing them to matters involving מעשה מרכבה, the carriers of G'd's entourage. Abbaye and Ravah",hebmorph-standard,60.500416
23,m,Metzudat Zion on Ezekiel 27:20:2,On Your Way,he,"לרכבה. למרכבה:
",ngram,23.863447
24,--,"Shney Luchot HaBrit, Vayeshev, Miketz, Vayigash, Torah Ohr 154",Shney Luchot Habrit by Rabbi Eliyahu Munk,en,"   We observe that the different גלגולים, wanderings of the Jewish people, follow the pattern of the animals Ezekiel saw in his vision of the מעשה מרכבה, in Ezekiel 1, where the Chashmal is described",hebmorph-exact,7.330366
25,m,Haamek Davar on Numbers 15:40:1,"Sefer Torat Elohim, Vilna 1879",he,למען תזכרו. זהו זכירה לאדם המעלה השקוע באהבת ה׳. וצוה הכתוב לעשות חוטי תכלת שמורה על התקשרות במחשבות גבוהות. שמכ״מ יזכור מעשה המצוה בזמנם. ואז והייתם קדושים לאלהיכם. דאע״ג שהאדם מתקדש עצמו במה שמופרש,original,7.0489264
26,m,"Prisha, Yoreh Deah 297:16:1","Tur Yoreh Deah, Vilna, 1923",he," פסק ר""י שאינו לוקה שאינו עושה מעשה ורוכב דחייב היינו במנהיגה ברגליו ועיין בדרישה: ",hebmorph-standard,135.60146
27,m,Malbim Beur Hamilot on Ezekiel 23:24:1,On Your Way,he,"הצן.  כמו והביאו בניך בחצין מין מרכבה, עז''א הצן ורכב : ",hebmorph-exact,6.4132724
28,--,Or HaChaim on Deuteronomy 32:2:1,On Your Way,he," את האדם בדין אם יש בידו מקרא שואלין ממנו למה לא שנה ואם יש בידו משנה שואלין ממנו תלמוד וכן על זה הדרך, הנה מעומק דברי הברייתא מוכיחים הדברים שמי שיש בידו מקרא אין שואלין ממנו מעשה מרכבה אלא מדרגה אחת",hebmorph-exact,6.533628
29,--,Malbim on Proverbs 8:3:6,Malbim on Proverbs--Wikisource,he,"* ואחר-כך תרון במבוא פתחים, ששם ישבו יחידים בסתר בחדר הורתם, והם סודות התורה, כמו מעשה בראשית ומעשה מרכבה, שאין נדרשים ברבים, רק ביחיד וליחידי סגולה.
",hebmorph-standard,88.9171
30,--,Chagigah 13a:7,William Davidson Edition - Aramaic,he,אמר ליה רבי יוחנן לרבי אלעזר תא אגמרך במעשה המרכבה אמר ליה לא קשאי כי קש נח נפשיה דרבי יוחנן אמר ליה רבי אסי תא ואגמרך במעשה מרכבה אמר ליה אי זכאי גמירתא מרבי יוחנן רבך,hebmorph-standard,101.954994
31,--,Rashi on I Kings 7:33:1,On Your Way,he,"כמעשה אופן המרכבה . תרגם יונתן : כעובד גלגלי מרכבה , אופן בתוך האופן שתי וערב , כמו שאמר ביחזקאל ( א טז ) במרכבה גבוה : ",ngram,36.831455
32,m,Nahum 2:14,Tanach with Text Only,he,הנני אליך נאם יהוה צבאות והבערתי בעשן רכבה וכפיריך תאכל חרב והכרתי מארץ טרפך ולא־ישמע עוד קול מלאככה,hebmorph-standard,62.455627
33,--,Rashi on Isaiah 6:3:1,On Your Way,he,"וקרא זה אל זה . נוטלין רשות זה מזה שלא יקדים האחד ויתחיל ויתחייב שריפה אלא אם כן פתחו כולם כאחד וזהו שיסד ביוצר אור קדושה כולם כאחד עונים כו' ומדרש אגדה מעשה מרכבה הוא וכן תירגם קדוש קדוש קדוש ג' פעמים כתרגומו :
",hebmorph-standard,68.69549
34,--,Chagigah 13a:8,William Davidson Edition - Aramaic,he,רב יוסף הוה גמיר מעשה המרכבה סבי דפומבדיתא הוו תנו במעשה בראשית אמרו ליה ליגמור לן מר מעשה מרכבה אמר להו אגמרון לי מעשה בראשית בתר דאגמרון אמרו ליה ליגמרון מר במעשה מרכבה אמר להו תנינא בהו דבש וחלב תחת לשונך דברים המתוקין מדבש וחלב יהו תחת לשונך,hebmorph-standard,134.40965
35,--,Sefer HaBahir 68,Torat Emet Sefer HaBahir,he," שגיונות, כדכתיב (משלי ה' יט) באהבתה תשגה תמיד ' ומאי ניהו. מעשה מרכבה דכתיב (חבקוק ג' ב) ה' שמעתי שמעך יראתי: ",hebmorph-standard,83.78708
36,--,"Abarbanel on Torah, Deuteronomy 6:4:8","Torah Commentary of Yitzchak Abarbanel, Warsaw 1862",he,"המדע הרביעי הוא באמרו ושננתם לבניך ודברת בם בשבתך בביתך ובלכתך בדרך ובשכבך ובקומך. וענין זה המאמר הוא שיש מהידיעות האלהיות שאין למודם מפורסם. ושאין למסרם רק לשרידים אשר ה' קורא וכמו שאמרו במשנ' אין דורשין (חגיגה דף י""ב) במעשה בראשית בשנים. ולא במרכבה ביחיד. ולא היו לומדים החכמות האלהיות ההם כי אם לתלמיד הגון. ובראשי פרקים. ופעם אחת בשבוע. ושלא יהיה בזמן הבחרות. וכמו שאמר רבי אלעזר לרבי יוחנן בריש פרק אין דורשין (שם יג) כשנאמר לו שילמוד מעשה מרכבה אכתי לא קשאי אמנם המדעים האלה מיחוד הש""י והנהגתו לאומה ובריאת העולם ואהבתו לישראל אינם כן כי הם ראויים להדרש במקהלות ברבבות לישראל. לא לבד לזקנים כי אם גם לנערים. וכמו שבא בכתוב והגדת לבנך ביציאת מצרים וזהו אמרו ושננתם לבניך. ולא אמר והודעתם. אבל ושננתם רוצה לומר שפעמי' רבות זו אחר זו ישנן וילמד אותם גם לבנים הקטנים עם הגדולים. ולא יעשה מהם רמז ולא סתרי תורה. גם ידבר בם בכל מקום. לא לבד בבית המדרש ולא פעם אחת בשבוע כי אם בשבתך בביתך ובלכתך בדרך ובשכבך ובקומך. רוצה לומר בכל מקום ובכל זמן ובכל מצב שתהיה בו מהישיבה והשכיבה או ההליכה או הקימה. והנה הוציא מרע""ה זה המדע ממה שראה שלא אמר הקב""ה דבור אנכי ה' אלהיך לו ולאצילי בני ישראל בלבד כי אם גם לכל העם מקצה נער וזקן. והוא המור' שתהי' הידיע' הזאת כוללת לכל אדם כקטן כגדול ובכל זמן ובכל מקום: ",hebmorph-exact,4.886911
37,--,"Ein Yaakov, Sukkah 2:10","Vilna, 1922",he," שועלים, דבר קטן, ודבר גדול. דבר גדול, מעשה מרכבה, ודבר קטן, הויות דאביי ורבא, לקים מה שנאמר: (משלי ח) ""להנחיל אהבי יש ואצרתיהם אמלא"". וכי מאחר שבקטן שבכלם כך, גדול שבכלם, על אחת כמה וכמה! אמרו עליו על יונתן בן עזיאל, שבשעה שהיה יושב (ושונה) ועוסק בתורה, כל עוף שפורח עליו באויר, מיד נשרף.",original,6.053639
38,--,Tzidkat HaTzadick 189:1,"Tzidkat HaTzadick, Lublin, 1913",he,"‏[קפט] ב' מיני השגות אלהות יש. א' מצד הבריאה מכיר שיש בורא וזה נקרא מעשה בראשית. ב' ‏מצד ההנהגה וזה נקרא מעשה מרכבה איך הש""י רוכב על הברואים. והם ב' מדרגות דראי' וידיעה ‏של אבות ומשרע""ה הנז' בזוהר",original,5.992797
39,--,Kitzur Baal Haturim on Genesis 1:7:1,On Your Way,he,"מעל לרקיע ב' במסורה הכא ואידך ויהי קול מעל לרקיע במרכבה דיחזקאל. וכמו שאין דורשין במעשה בראשית ברבים כך אין דורשין כמעשה מרכבה:

",hebmorph-standard,88.07573
40,n,Haggai 2:22,Tanach with Ta'amei Hamikra,he,והפכתי כסא ממלכות והשמדתי חזק ממלכות הגוים והפכתי מרכבה ורכביה וירדו סוסים ורכביהם איש בחרב אחיו,original,5.788974
41,--,"Or Neerav, PART I 4:30",Or Neerav -- grimoar,he," בתפלתם ליחד המלכות עם התפארת, דהיינו סוד תהלה כדפירשתי לסלקה אל סוד ההלל, והיינו שמניחים בתפלתם עניני העולם הזה ועוסקים במעשה מרכבה, דהיינו סוד יאהדונה״י שיחוד קודשא ב״ה בשכינתיה נקרא מעשה מרכבה, והיינו תהלה:",hebmorph-standard,72.658775
42,--,Shabbat 80b:5,William Davidson Edition - Aramaic,he,קום דרוש לנו במעשה מרכבה אמר להו אדרוש לכו כדדרש רבי נחמיה לחבריה ונפקא ערעיתא מן כותל ומחתיה באנדיפי ומית ואמרו ליה מן דיליה דא ליה,hebmorph-standard,62.09691
43,--,"Shney Luchot HaBrit, Shemot, Torah Ohr 43",Shney Luchot Habrit by Rabbi Eliyahu Munk,en,"   When the four sages entered the פרדס, i.e. the study of esoterics, מעשה מרכבה, Rabbi Akiva warned his colleagues ""when you see pure marble, do not say ""water, water!"" ( Chagigah 14)",hebmorph-standard,85.51483
44,--,Rashi on Chagigah 13a:9:3,Vilna Edition,he,הן הן מעשה המרכבה - אם עד כאן שניתם הרבה שניתם ששני מקראות הללו שהן וארא כעין החשמל וגו' כמראה הקשת וגו' הם שהקפידו עליהם חכמים מלדורשם שהן מדברין בצורת שכינה ומראהו:,hebmorph-standard,85.56052
45,--,Bava Batra 134a:8,Wikisource Talmud Bavli,he,"דבר גדול מעשה מרכבה ודבר קטן הויות דאביי ורבא לקיים מה שנאמר (משלי ח, כא) להנחיל אוהבי יש ואוצרותיהם אמלא",hebmorph-standard,148.8437
46,--,"Otzar Midrashim, Maaseh Beraishit &amp; Maaseh Merkavah, Introduction 2","Otzar Midrashim, New York, 1915",he,"במשנה אמרו אין דורשין בעריות בשלשה ולא במעשה בראשית בשנים ולא במרכבה (אפילו) ביחיד אלא אם כן היה חכם ומבין מדעתו (חגיגה י״א: י״ב.), ואמר רב אחא בר יעקב עוד רקיע אחד יש למעלה מראשי החיות דכתיב ודמות על ראשי החיה רקיע כעין הקרח הנורא (יחזקאל א׳), עד כאן יש לך רשות לדבר, מכאן ואילך אין לך רשות לדבר שכן כתוב בספר בן סירא במופלא ממך אל תדרוש ובמכוסה ממך אל תחקור, במה שהורשית התבונן, אין לך עסק בנסתרות (שם י״ג.). ואמרו עד היכן מעשה מרכבה? רבי אומר עד ""וארא"" בתרא, ר׳ יצחק אומר עד החשמל. עד וארא מגמרינן מכאן ואילך מסרינן ראשי פרקים וכו׳. אם הוא חכם מבין מדעתו - אין, אי לא - לא. ההוא ינוקא דדרש בחשמל ונפק נורא ואכלתיה — דלא מטי זימנא (שם). ומביאים עוד מעשה ברבן יוחנן בן זכאי שהיה רוכב על החמור והיה מחמר בדרך ור׳ אלעזר בן ערך מחמר אחריו, א״ל רבי שנה לי פרק",hebmorph-standard,61.630795
47,--,"Otzar Midrashim, Maaseh Beraishit &amp; Maaseh Merkavah, Introduction 7","Otzar Midrashim, New York, 1915",he,ברייתא דמעשה בראשית או מעשה מרכבה נזכרת בפירש״י בגמרא על אין דורשין במעשה בראשית (חגיגה י״ג.) וז״ל סתרי תורה כגון מעשה מרכבה וס׳ יצירה ומעשה בראשית והיא ברייתא. הראב״ד בפירושו לספר יצירה פ״א משנה י״ג,hebmorph-standard,60.926117
48,--,Tosafot on Avodah Zarah 2b:12:1,WikiSource Tosafot,he,רומי חייבת משום דכתיב בהו (מלאכי א) וקראו להם גבול רשעה. רשע תרגום חייבא ונמצא במעשה מרכבה כי במעשה דרבי חנינא בן תרדיון נגזר על רומי חורבן גדול:,hebmorph-standard,72.6005
49,n,Metzudat Zion on II Samuel 15:1:2,On Your Way,he,"מרכבה. עגלה לרכוב בו:
",ngram,25.844244
50,--,Mishnah Berurah 494:4,On Your Way,he,"{ד} במרכבה דיחזקאל - ונוהגין במקצת מקומות שגדול וחכם קורא זאת ההפטרה וסמך לדבר ולא במעשה מרכבה אא""כ היה חכם ומבין מדעתו וגם יש נוהגין שכל מי שקורא אותה עם המפטיר בלחש אומר אותה ג""כ מעומד מפני כבודה:",aggresive-ngram,50.350864
51,--,"Shney Luchot HaBrit, Lech Lecha, Torah Ohr 66",Shney Luchot Habrit by Rabbi Eliyahu Munk,en,the מרכבה in the Celestial Regions.,infreq,17.014767
52,--,"Rabbeinu Bahya, Shemot 25:18:7","Midrash Rabbeinu Bachya [ben Asher]. Warsaw, 1878",he," השגות הללו שהשיג הזכיר ג' פעמים וארא וזה יורה שהם שלשה השגות חלוקות והם ממטה למעלה אופנים וחיות וחשמל, ושלש השגות אלה הם הנקראים מעשה מרכבה שכן דרשו רז""ל במסכת חגיגה עד היכן מעשה מרכבה, רבי אומר עד וארא",original,5.2426047
53,--,Malbim on Proverbs 26:13:2,Malbim on Proverbs--Wikisource,he,"* שאם יצא לדרוש החכמות הרמות שאינם מצויים, כמו מעשה בראשית ומעשה מרכבה, יאמר שיטרפנו השחל, רוצה לומר שיצא למינות;
",hebmorph-standard,102.75501
54,--,Pardes Rimonim 23:13:76,Pardes Rimonim,he,"מעשה מרכבה פירוש בתקונים (בהקדמה דף י""ג ע""ב) כי מטטרון נקרא מעשה מרכבה שהוא רכב מה פי' רכב למ""ה שהיא המלכות שהיא נקראת מה, ומטטרון מרכבה לה:",original,3.5957801
55,--,"Guide for the Perplexed, Part 3 5:1","Moreh Nevuchim, translated by Ibn Tibon",he," ה'חשמל' ומה שנדבק בו אין מלמדים ממנו אלא 'ראשי פרקים'; ו'רבנו הקדוש' חושב ששלוש ההשגות כולם נקראות 'מעשה מרכבה' ואין מלמדים מהם אלא 'ראשי פרקים' ולשונם בזה הוא ""עד היכן מעשה מרכבה? רבי מאיר אומר עד 'וארא",hebmorph-exact,5.199248
56,--,Rashi on Chagigah 13a:8:1,Vilna Edition,he,מעשה המרכבה ומעשה בראשית - ברייתות הן:,hebmorph-standard,203.40219
57,m,Haamek Davar on Numbers 8:14:2,"Sefer Torat Elohim, Vilna 1879",he,"והיו לי הלוים. יהיו כל מעשיהם ומחשבותיהם לי לשמי כענין דכתיב מי לה׳ אלי. שביארנו משמעו שעושה רק לש״ש. אלא דשם לא הי׳ בתורת אזהרה. אבל כאן שנבדלו להיות נושאי המקדש. הוזהרו שיהיו מתנהגים בחסידות. וכפי שראוי להיות מרכבה לשכינה:
",infreq,16.937595
58,--,Chagigah 13a:9,William Davidson Edition - Aramaic,he,רבי אבהו אמר מהכא כבשים ללבושך דברים שהן כבשונו של עולם יהיו תחת לבושך אמרו ליה תנינן בהו עד ויאמר אלי בן אדם אמר להו הן הן מעשה המרכבה,hebmorph-standard,103.018906
59,--,Rashi on Isaiah 3:3:3,On Your Way,he,"ונבון לחש . ראוי למסור לו סתרי תורה שנתנו בלחש כגון מעשה בראשית ומעשה מרכבה :
",hebmorph-standard,118.98407
60,--,"Otzar Midrashim, Tractate of Emanations 1:4","Otzar Midrashim, New York, 1915",he,"יערישיה בן יוסף פתח, כבוד אלקים הסתר דבר (משלי כ״ה) מלמד שדברי מעשה מרכבה יהיו בהסתר לפי שזו כבוד אלקים, ד״א כבוד אלקים אימת אתה עושה לאלקים כבוד בשעה שאתה עוסק בנסתרות ואל תקרי דבר אלא דיבור. כתיב איזה הדרך ישכון אור וחושך אי זה מקומו (איוב ל״ח), וכתיב ידע מה בחשוכא ונהורא עמיה שריא (דניאל ז׳), מלמד שברא הקב״ה מקום לאור ומקום לחשך, האור ליהנות בהם הצדיקים העושים רצונו והחשך לענוש בהם הרשעים שעוברים רצונו, ואע״פ שנהורא עמיה שריא מלמד שצמצם הקב״ה אורו. ידע מה בחשוכא, שיודע מה לעשות עם החשך, שעם החשך פרע הקב״ה לעוברי רצונו, שנאמר בהם חשך ונאמר כחשיכה כאורה, כשם שהחשך להפרע מרשעים שבמחשך מעשיהם כך נברא האור ליתן שכר טוב לצדיקים שמעשיהם מאירים העולם, וז״ש שלמה גם את זה לעומת זה עשה אלקים (קהלת ז׳).",hebmorph-exact,6.108639
61,--,Chagigah 11b:9,Wikisource Talmud Bavli,he,הכי קאמר אין דורשין בעריות לשלשה ולא במעשה בראשית לשנים ולא במרכבה ליחיד אלא אם כן היה חכם ומבין מדעתו:,ngram,21.09112
62,--,Chagigah 11b:6,Wikisource Talmud Bavli,he,מתני׳ אין דורשין בעריות בשלשה ולא במעשה בראשית בשנים ולא במרכבה ביחיד אלא אם כן היה חכם ומבין מדעתו,ngram,21.999079
63,--,Chidushei Agadot on Chagigah 13a:7,Vilna Edition,he," שלבו דואג דבעי תרתי קשה דר""א לאו אב""ד היה וי""ל דכולה מלתא דהכא לא איירי אלא דגם במי שאינו חכם ומבין מדעתו דמ""מ באב""ד ולמי שלבו דואג מוסרין לו ר""פ אבל למי שחכם ומבין מדעתו מוסרין לו גם מעשה מרכבה גופה ור""א דלקמן חכם ומבין מדעתו היה והכי מוכח מתוך הסוגיא: ",hebmorph-standard,62.758724
64,--,B'Mareh HaBazak Part Seven 114:62,B'Mareh HaBazak Machon Eretz Hemdah,he," דוד"": ""תבנית המרכבה – וחוזר ומפרש שהם הכרובים שעמדו בארץ, להיות פורשים כנפיהם לסכך על הארון, והיו דומים למעשה חיות המרכבה, אשר פני אדם להנה, כי גם אל הכרובים היה פני תינוק"". הרי לנו ההשוואה בין הכרובים שבמקדש לאלו שבמרכבה – בצורה, בכינוי ""מרכבה"" וב""תפקיד"": ""שהשכינה רוכבת עליהם"".",ngram,24.186565
65,--,Rashi on Proverbs 25:27:1,On Your Way,he,אכול דבש . לאכול דבש יותר מדאי רמז הדבר לדורש במעשה מרכבה ובמעשה בראשית לגלות לרבים ועמי הארץ מלגלגים על הדברים ושואלים מה למעלה מה למטה :,hebmorph-standard,71.91353
66,--,Rashi on Chagigah 13a:6:1,Vilna Edition,he,סתרי תורה - כגון מעשה המרכבה וספר יצירה ומעשה בראשית והיא ברייתא:,hebmorph-standard,136.82373
67,n,Havot Yair 172:21,"Chavot Yair, Lemberg, 1896",he,"נקוט מיהא דשם מפני דפליגו אמוראי ומפני כי מעשה הכרובים היה מעשה אדם ותכליתן השריית שכינה על גביהם צריך טעם לשינוי הפסוקים ולשינוי המעשה (דלולי טעם ודאי קשיא במ""ש ריש עירובין אשכחן מקדש דאיקרי משכן",original,5.8783493
68,--,Rashbam on Pesachim 119a:2:2,Vilna Edition,he,סתרי התורה - מעשה המרכבה ומעשה בראשית ופירושו של שם כדכתיב (שמות ג) זה שמי לעלם והמכסה היינו שאינו מוסר אותם לכל אדם אלא למי שלבו דואג כדאמרינן בפרק אין דורשין (חגיגה דף יג.) זה המגלה דברים שכיסן עתיק יומין והכי משמע למכסה סתרי תורה שהיו מכוסין מתחלה ועתיק יומיא גילן ונתן רשות לגלותן ומי שמגלה אותן זוכה למה שאמור בפסוק זה:,hebmorph-standard,68.69549
69,--,"Or Neerav, PART I 4:11",Or Neerav -- grimoar,he,"מעשה מרכבה"":",hebmorph-exact,8.552337
70,--,Rashi on Chagigah 14b:7:1,Vilna Edition,he,הרצה דברים - דרש במעשה המרכבה:,hebmorph-standard,170.01266
71,--,Chidushei Agadot on Bava Batra 134a:3,Vilna Edition,he,"שיחת  שדים ודקלים כו'. דבר גדול מעשה מרכבה דבר קטן הויות דאביי ורבא כו' ע' כל זה באורך בחידושי הרשב""א וריטב""א בע""י במס' סוכה וק""ל: ",hebmorph-standard,103.04323
72,--,Metzudat David on Isaiah 3:3:4,On Your Way,he,"ונבון לחש. המבין סתרי תורה הנאמרים בלחש והם מעשה בראשית ומעשה מרכבה:
",hebmorph-standard,117.4343
73,--,Zohar 3:229b:10,Torat Emet Zohar,he,"תקונא שביעאה, (יחזקאל א) כמראה הקשת אשר יהיה בענן ביום הגשם. אמרו רבנן, מן (יחזקאל א) וארא עד כמראה הקשת הן הן מעשה המרכבה. ואמרו חכמים, כשהיה רבי עקיבא דורש במעשה מרכבה, ירדה אש מן השמים, וסבבה האילנות. והיו מתקבצין מלאכי השרת כבמזמוטי 
",hebmorph-standard,83.78708
74,--,"Ein Yaakov, Khagigah 2:10","Vilna, 1922",he,"תנו רבנן: מעשה ברבי יוחנן בן זכאי שהיה רוכב על החמור, (ויוצא מירושלים) [והיה מהלך בדרך], והיה רבי אלעזר בן ערך תלמידו מחמר אחריו, (ללמוד תורה מפיו.) אמר לו: רבי, שנה לי פרק אחד במעשה מרכבה. אמר לו",original,6.884862
75,--,Rashi on Shabbat 104a:5:6,Vilna Edition,he,מאמר פתוח ומאמר סתום - יש דברים שנתן רשות לדורשן ויש שאתה מצווה לסותמן כגון מעשה מרכבה:,hebmorph-standard,136.64609
