Id,Relevance,Ref,Version,Lang,Content,Field,Score
26,--,Malbim on II Kings 4:7:1,On Your Way,he,"ויאמר לכי מכרי הבטיח לה שהשמן שיצא אל הכלים יספיק לשילום החוב, וחכמינו זכרונם לברכה אמרו שנתיקר השמן עד שהיה בו כדי החוב, ",aggresive-ngram,58.294262
27,--,Malbim on I Samuel 8:3:3,On Your Way,he,"נטו אחרי הבצע להרבות שכר חזניהם וסופריהם ולהטיל מלאי על ב''ב ולשאול חלקם בפיהם כדברי חכמינו זכרונם לברכה, ואחר כך ",aggresive-ngram,58.060825
28,--,"Pesach Haggadah, Hallel, Fourth Cup of Wine 1",Haggadah Shaliehsaboo Edition,he,לשם יחוד קדשא בריך הוא ושכינתיה. בדחילו ורחימו. ורחימו ודחילו. ליחדא שם יו”ד ק”א בוא”ו ק”א. ביחודא שלים (יהוה) בשם כל ישראל. הריני מוכן  ומזמן לשתות יין של כוס רביעי מארבע כוסות שתקנו חכמים זכרונם לברכה בליל,hebmorph-exact,2.389408
29,--,"Zohar Chadash, Beshalach 1",Zohar Chadash,he,"(שמות יז) ויאמר משה אל יהושע בחר לנו אנשים וצא הלחם וגו', מאי טעמא יהושע אגח קרבא ולא מן שאר עמא. אלא בגין דעמלק אתא עלייהו, על ההוא חובא דשבתא דלא נטרין ליה, כמה דאתערו חכמים זכרונם לברכה, אלמלי",aggresive-ngram,54.613552
30,--,Malbim on II Samuel 1:11:1,On Your Way,he,"(יא-יב) ויקרעם פירשו חכמינו זכרונם לברכה כפי ההלכה שקורעים על נשיא ועל אב בית דין ועל צרת ישראל, וזה שכתוב ",aggresive-ngram,57.92642
31,--,Metzudat David on Judges 13:4:2,On Your Way,he,"כל טמא. כי אם חולין בטהרה, ורבותינו זכרונם לברכה אמרו (סוטה ט ב) ׳טמא׳, רצה לומר, דברים האסורים לנזיר:
",hebmorph-exact,7.636679
32,--,Malbim on II Samuel 6:6:2,On Your Way,he,"ששלח ידו לאחוז בארון בחשבו שצריך סמך בל יתמוטט והיה לו לדעת כי ה' השוכן בו נושא לא נישא ואמרו חכמינו זכרונם לברכה (סוטה לה) נושאיו נשא את עצמו לא כ''ש, והסבה לזה היתה ",aggresive-ngram,50.806873
33,--,Malbim on II Kings 5:1:5,On Your Way,he,"שעל ידו נתן ה' תשועה לארם ופי' חכמינו זכרונם לברכה שהוא היה האיש שמשך בקשת לתומו והרג את אחאב, ",aggresive-ngram,68.00997
34,--,Malbim on I Samuel 1:1:4,On Your Way,he,"הרמתים צופים רצה לומר הרמות ששם ישבו הצופים, וגם היו מבני לוי האלה אשר היו צופים במראות אלהים כדברי חכמינו זכרונם לברכה שעמדו מישראל מאתים צופים, ונכלל בזה שהאיש היה מן הרמתים ומן צופים, רצה לומר משפחת צוף, ",aggresive-ngram,48.522873
35,--,Malbim on II Samuel 6:8:3,On Your Way,he,"חרה לו ששב אל עצמו כמו (בראשית ד' ה') ויחר לקין ויפלו פניו, ואמרו חכמינו זכרונם לברכה (סוטה שם) שנשתנו פניו כחררה :
",aggresive-ngram,58.228966
36,--,Ikar Siftei Hachamim on Leviticus 14:35:1,On Your Way,he,דלמדה תורה דרך ארץ שיאמר לשון ספק כמו שאמרו חכמינו זכרונם לברכה למד לשונך לומר איני יודע:,aggresive-ngram,67.93202
37,--,Malbim on II Samuel 21:19:2,On Your Way,he,"ויך אלחנן,  וחכמינו זכרונם לברכה במדרש רות פירשו על דוד, אבל בד''ה כתוב ",aggresive-ngram,77.23523
38,--,Sefer HaChinukh 523:4,Sefer HaChinukh -- Torat Emet,he," אמרה (דברים כא א) לא נודע, והרי נודע לאיש אחד. וחכמים האמינו עד אחד שיעיד באשה שמת בעלה כדי שלא תתעגן. ואמרו זכרונם לברכה (יבמות פח, א) בטעם זה, שהיא מדקדקת אחר האמת בזה, שאם שמא תנשא ואחר כך יבוא בעלה",infreq,15.041992
39,--,Malbim on II Samuel 21:13:3,On Your Way,he,"ויאספו את עצמות המוקעים,  שהעלם והעבירו אותם בכל שבטי ישראל כמו שאמרו חכמינו זכרונם לברכה וכולם התאספו לכבודו להספידו והגם שעבר זמן ההספד, העלה את עצמות המוקעים שהיו תוך י''ב חדש, ואגבם הספידו גם לאבותיהם :
",aggresive-ngram,48.272015
40,m,Proverbs 10:7,Tanach with Nikkud,he,זכר צדיק לברכה ושם רשעים ירקב,aggresive-ngram,16.14948
41,--,"Bach, Yoreh Deah 177:4:1","Tur Yoreh Deah, Vilna, 1923",he," דאין שכרו ניכר וידוע שרי ומלשון רבינו שכתב שיקח המקבל חצי הריוח וכו' או שלוקח ב' שלישי ריוח וכו' משמע דבמקבל תליא מילתא וכן פי' ב""י והיינו משום דיד בעל השטר שהוא הנותן על התחתונה שבא להוציא מיד המקבל וכ""כ ב""י ע""ש תלמידי רשב""א והרא""ה זכרונם לברכה דלא כהראב""ד דכתביד הנותן על העליונה: ",hebmorph-exact,7.1555834
42,--,Malbim on II Kings 4:8:1,On Your Way,he,"ושם אשה גדולה פי' חכמינו זכרונם לברכה שהיתה גדולה במע''ט ובחשיבות, ",aggresive-ngram,77.63862
43,--,Malbim on II Kings 4:42:5,On Your Way,he,"עשרים לחם והאיש חשב שיאכלם אלישע והוא צוה לתתם לפני תלמידיו, ובא בהם ברכה בדרך נס, ודעת חכמינו זכרונם לברכה שהיו ב' אלפים תלמידים עד שכל לחם הספיק למאה איש :
",aggresive-ngram,48.52414
44,--,Metzudat David on Judges 16:16:2,On Your Way,he,"ותאלצהו. אמרו רבותינו זכרונם לברכה (סוטה ט ב), שהיתה שומטת עצמה מתחתיו בשעת התשמיש: ",ngram,19.5069
45,--,Sefer HaYashar 13:14,Torat Emet 357,he," שאמרו חכמים, זכרונם לברכה (אבות פ''ד מ''ה) אל תעשם עטרה להתגדל בהם, ולא קרדום לחפור בהם. וכאשר ילמד לזולתו או ייסר לתלמידיו, אל ישכח לייסר נפשו עמו וללמדה, כי לא נכון לאדם לייסר לזולתו במה שאינו עושה",hebmorph-exact,6.7651362
46,--,Likutei Moharan 14:4,Likutei Moharan - rabenubook.com,he,"ד וזה שאמרו חכמינו זכרונם לברכה (נדרים פא.): מפני מה תלמידי־חכמים אין בניהם תלמידי־חכמים – מפני שלא ברכו בתורה תחלה; שצריך כל אדם, ובפרט תלמיד־ חכם, לברך ולהאיר בלמוד תורתו בשרש הנשמות, הינו במחשבה",infreq,15.426089
47,--,Zohar 3:274b:4,Torat Emet Zohar,he,"ודרשו חכמים זכרונם לברכה, משה תיקן להם לישראל ברכת הזן, בשעה שירד להם המן. יהושע תיקן להם ברכת הארץ, בשעה שהכניסן לארץ. דוד ושלמה תקנו בונה ירושלים. עוד נמצא בפרשת המן, רמז לברכת מזון במן עצמו, שנאמר (שמות טז) ובבקר תשבעו לחם וידעתם כי אני ה' אלהיכם. 
",aggresive-ngram,54.960354
48,--,Malbim on I Samuel 1:19:1,On Your Way,he,"וישכמו בבקר וישתחוו אם כדברי חכמינו זכרונם לברכה שהלן צריך להפטר שנית, ואם מצד שבטחו בדבר ה' ובאו להשתחוות על שנשמע תפלתם :
",aggresive-ngram,58.060825
49,--,Malbim on I Kings 1:33:2,On Your Way,he,"אל גיחון שהוא מי השלוח ההולכים לאט, לרמז על המשכת מלכותו בהשקט, וכמו שאמרו חכמינו זכרונם לברכה אין מושחין מלכים אלא על גבי מעין :
",aggresive-ngram,58.228966
50,--,Malbim on II Samuel 10:2:5,On Your Way,he,"אל אביו לא בעבור עצמו, ובכ''ז אמרו חכמינו זכרונם לברכה במדרש רבה שדוד נענש ע''ז, וי''ל שדייק זה במ''ש ",aggresive-ngram,58.227444
51,--,Likutei Moharan 57:7,Likutei Moharan - rabenubook.com,he,"ז ודע, שלבטל ולהכניע האויבים די הצום או אכילת שבת לבד, אבל לרב השלום צריך גם להרבות בצדקה, כמאמר חכמינו זכרונם לברכה (אבות פ""ב): מרבה צדקה – מרבה שלום. וזהו שאמרו (ברכות ו:): אגרא דתעניתא – צדקתא",aggresive-ngram,48.03519
52,--,"Ben Ish Hai, Ekev 21",On Your Way,he," ברקיע השמים וכו' עד ויהי עערב ויהי בוקר יום רביעי ואח""כ יאמרו: 
ליקבה""ו וכו' הנה אנחנו באים להודות לה' על מעשה בראשית אשר עשה, ולברך בשמו הברכה אשר תקנו חכמים זכרונם לברכה ביום זה על החמה בתקופתה",hebmorph-exact,0.5942461
53,--,Malbim on II Kings 4:1:1,On Your Way,he,ואשה אחת פי' חכמינו זכרונם לברכה שהיתה אשת עובדיה שהחביא מאה נביאים במערה ויכלכלם לחם ומים ולצורך זה לוה מעות מאחאב ויהורם לקח ממנו רבית ונשה בו ורצה ליקח את בניו לעבדים וע''כ,aggresive-ngram,48.52414
54,--,Messilat Yesharim 6:11,Shechem Messilat Yesharim,he," אמר חכמים זכרונם לברכה (ע""ז יח): שהלץ מביא היסורין עליו, והוא מה שהכתוב עצמו מבאר בפירוש (משלי יט): נכונו ללצים שפטים, כי זה הוא דבר שהדין נותן אותו, כי מי שמתפעל מן ההתבוננות ומן הלימודים, אינו צריך",hebmorph-exact,8.541879
55,--,Sefer HaChinukh 396:2,Sefer HaChinukh -- Torat Emet,he," בהיות הכהנים עקר הבית בעבודת אלקינו זכו בעשרים וארבע מתנות שנתנו להם, המפרשות בכתוב, וכמו שמנו אותם חכמים זכרונם לברכה (חולין קלג, ב): עשר במקדש, וארבע בירושלים, ועשר בגבולין. ושאר שבטו שהוא נבחר עמו לסיע",hebmorph-exact,6.8266864
56,--,Pele Yoetz 177:6,Torat Emet,he,"ובכלל מצות היום מה שאמרו רבותינו זכרונם לברכה (מגילה ד, א) שמשה תקן להם לישראל שיהיו דורשין הלכות חג בחג, ואם חביבין דברי סופרים וצריך לזהר בהן, כל שכן וקל וחמר תקנת משה רבנו עליו השלום. והמצוה הזאת",hebmorph-exact,6.951371
57,--,Metzudat David on Joshua 7:25:3,On Your Way,he,"ויסקלו אותם. בניו ובנותיו ושורו וכו׳ (ויתכן לפי שבניו ובנותיו ידעו מזה כמו שאמרו רבותינו זכרונם לברכה (סנהדרין מד א) ולא גלו הדבר, לכן נסקלו גם הם, אולם רבותינו זכרונם לברכה לא אמרו כן) (כו) עליו על קברו: ",ngram,19.265171
58,--,Derech Chaim 5:21:4,"Derech Chaim, Maharal",he,", והרי האשה נקראת צלעתו. ואף כי רש""י זכרונו לברכה (בראשית ב') פירש מצלעותיו מסטרוהי כמו ולצלע המשכן הרי אונקלוס תרגום מעלעוהי וזהו לשון צלע וכן מוכח מדברי חכמים זכרונם לברכה, ואין כאן מקום לזה ועוד יש טעם בזה ויתבאר בסמוך:",hebmorph-exact,5.1174483
59,--,Sefer HaChinukh 381:3,Sefer HaChinukh -- Torat Emet,he," שהצואה לנו במרור, זכר לוימררו את חייהם (שמות א יד), ובכל עשב מר יזכר הדבר. אבל מכל מקום בררו לנו חכמים זכרונם לברכה (שם לט א) לאכל החזרת, כי בה זכר התמרור מצד הקלח שטעמו מר קצת, וגם יש בה הדור למצוה יותר",hebmorph-exact,6.823264
60,--,Malbim on II Kings 3:20:1,On Your Way,he,ויהי לדעת חכמינו זכרונם לברכה פי',aggresive-ngram,115.85284
61,--,Sefer HaChinukh 264:1,Sefer HaChinukh -- Torat Emet,he,", והייתי אומר, שבאלו הנזכרים בפרשה, הרשהו להטמא אם ירצה, על כן בא לנו הפרוש עליו, שאין זה רשות אלא מצוה. והזכירו חכמים זכרונם לברכה (זבחים ק, א), מעשה שבא ביוסף הכהן שמתה אשתו בערב הפסח ולא רצה לטמא",hebmorph-exact,6.791191
62,--,"Pesach Haggadah Edot Hamizrah, Urchatz 2",Haggadah Shaliehsaboo Edition,he,בריך הוא ושכינתיה. בדחילו ורחימו. ורחימו ודחילו. ליחדא שם יו”ד ק”א בוא”ו ק”א. ביחודא שלים (יהוה) בשם כל ישראל. הריני מוכן  ומזמן לקים מצוה דרבנן לרחוץ ידי קודם טבול הכרפס במשקה. כאשר תקנו חכמים זכרונם לברכה בליל,hebmorph-exact,1.7911577
63,--,"Pesach Haggadah, Magid, Second Cup of Wine 2",Haggadah Shaliehsaboo Edition,he,לשם יחוד קדשא בריך הוא ושכינתיה. בדחילו ורחימו. ורחימו ודחילו. ליחדא שם יו”ד ק”א בוא”ו ק”א. ביחודא שלים (יהוה) בשם כל ישראל. הריני מוכן  ומזמן לשתות יין של כוס שני מארבע כוסות שתקנו חכמים זכרונם לברכה בליל,aggresive-ngram,77.935715
64,--,Sefer HaChinukh 350:3,Sefer HaChinukh -- Torat Emet,he,"מדיני המצוה. מה שאמרו זכרונם לברכה (ערכין יח, ב), ששנים אלו האמורין בערכין, כך קבלנו שהם שנים הנמנים מיום ליום. כלומר, מיום הלידה, וכל השקלים האמורים שם גם כן הם שקלי הקדש, ושקל הקדש ידענו בקבלה שהוא",infreq,14.950108
65,--,Likutei Moharan 210:2,Likutei Moharan - rabenubook.com,he," על־ידי משא ומתן באמונה הוא מקים ואהבת, כמו שאמרו חכמינו זכרונם לברכה (יומא פו): ואהבת – שיהא שם שמים מתאהב על ידיך וכו'. וכשמקים ואהבת, על ידי זה יהיה לו פרנסה בלא יגיעה וטרח, כי אמרו חכמינו זכרונם לברכה (פסחים",aggresive-ngram,50.42776
66,--,Likutei Moharan 209:3,Likutei Moharan - rabenubook.com,he," צדיק, שהוא בחינת שמונה־ עשרה ברכות שבתפלה (זוהר פנחס רמד ובתיקון מז). נמצא, שעל־ידו בא התקון התפלה, וזה פרוש: תמידין תקנום – זה בחינת הכנסת אורח תלמיד־חכם, כמו שאמרו חכמינו זכרונם לברכה (ברכות י:): המארח תלמידי חכמים בתוך ביתו, כאלו הקריב תמידין:",infreq,16.475986
67,--,Pele Yoetz 86:5,Torat Emet,he,"אמרו רבותינו זכרונם לברכה (ברכות ח, א) גדול הנהנה מיגיעו יותר מירא שמים. לפי שהנהנה מיגיעו לא יצטרך להחניף לשום אדם, על דרך שפרשו המפרשים בפסוק (משלי יד כד) עטרת חכמים עשרם (ואז) ואולת כסילים אולת",hebmorph-exact,6.949456
68,--,Sefer HaChinukh 122:4,Sefer HaChinukh -- Torat Emet,he,"דיני המצוה. כגון החלוקין שגלו לנו חכמים זכרונם לברכה שהם במצוה זו בין איש לאיש שלא כל האדם חיב לבא לפני בית דין להעיד להם, שאם היה העד חכם גדול והבית דין פחות ממנו שיש לו להמנע אם ירצה מלהעיד לפניהם",hebmorph-exact,8.488989
69,--,Likutei Moharan 269:2,Likutei Moharan - rabenubook.com,he," מדירת הצדיק נכר מעשה הדור. וסימן לדבר: והיא יושבת תחת תמר (שופטים ד), ואמרו חכמינו זכרונם לברכה (מגילה יד): מה תמר אין לו אלא לב אחד אף ישראל כן: (עד כאן לשונו ז""ל)",aggresive-ngram,48.384018
70,--,Metzudat Zion on Judges 9:27:3,On Your Way,he,"הלולים. שמחות, ובדברי רבותינו זכרונם לברכה (כתובות א) מחמת הלולא:
",ngram,25.534159
71,--,Sefer HaChinukh 313:3,Sefer HaChinukh -- Torat Emet,he,"מדיני המצוה. מה שאמרו זכרונם לברכה (יומא פ, א), ששעור האכילה ביום הכפורים לחיב עליה דאוריתא מאכלין הראויין הוא ככותבת הגסה. והטעם שנשתנה שעור האכילה דיום הכפורים משעור שאר אכילת אסורין שבתורה שהן",hebmorph-exact,6.9121237
72,--,Malbim on II Kings 4:2:4,On Your Way,he,"כי אם אסוך שמן ופי' חכמינו זכרונם לברכה שעובדיה היה מדליק תמיד שמן לבני הנביאים אשר בלילה לא יכבה נרם, ראוי שיהיה נס בשמן :
",aggresive-ngram,58.294262
73,--,Sefer HaChinukh 598:6,Sefer HaChinukh -- Torat Emet,he," בגמרא (שם ב). ואמרו זכרונם לברכה בענין זה (שם לה, ב), שאם הניח האח הראשון אשתו מעוברת והפילה אחר מותו הרי זו תתיבם או תחלץ. ואם ילדה ויצא הולד חי פטורה מן היבום ומן החליצה ואפילו מת הולד מיד מדין תורה, אבל חכמים אמרו שלא תפטר עד שייודע בודאי שכלו לו חדשיו לולד, אבל אם לא נודע חולצת ולא מתיבמת.",infreq,14.9360895
74,--,Malbim on I Samuel 22:6:2,On Your Way,he,"תחת האשל ברמה בין גבעה ובין רמה היה נטוע אשל, והאשל היה מציין גבול רמה, וכן למעלה (סי' י''ד ושאול יושב בקצה הגבעה תחת הרמון במגרון, ויש בזה דרוש לחכמינו זכרונם לברכה :  (ז) ",aggresive-ngram,48.384018
75,--,Metzudat David on Judges 18:30:3,On Your Way,he,"בן מנשה. אמרו רבותינו זכרונם לברכה (בבא בתרא קט ב) שהוא משה, ומפני כבודו נאמר ׳מנשה׳, ותלאו הנו״ן לדעת שאינה מן השם: ",hebmorph-exact,6.8747015
76,--,Sefer HaChinukh 157:4,Sefer HaChinukh -- Torat Emet,he," זכרונם לברכה (שם נט א) שאלו סימניהם כל עוף הדורס, בידוע שהוא ממיני הטמאים שבתורה ופרוש דורס כלומר שנועץ הצפרנים על עוף אחר ומטיל בו ארס כמנהג הנץ ושאר העופות שצדין בהן בני אדם. ויש שאינו דורס והוא גם כן ממיני הטמאים.",hebmorph-exact,1.4856153
77,--,Malbim on I Samuel 21:16:2,On Your Way,he,"חסר משוגעים אני הלא יש פה משוגעים הרבה בלעדיו, וחכמינו זכרונם לברכה אמרו שהיו אשתו ובתו משוגעים, ג. או תאמרו שלא אתם הבאתם אותו רק בא מעצמו וזה אי אפשר כי ",aggresive-ngram,48.52414
78,--,"Abarbanel on Torah, Genesis 37:34:1","Torah Commentary of Yitzchak Abarbanel, Warsaw 1862",he,אחד מבניו יתקעקע כל הבנין ותפסד צורת המספר הנערך ההוא כאלו תאמר שבהפקד האחד מהעשרה יפסד העשרה מעקרו לפי שהצורה העשירית אי אפשר שתפול בנשארים ולזה כוונו חכמים זכרונם לברכה באמרם סימן זה היה מסור בידו של,hebmorph-exact,2.536926
79,--,"Pesach Haggadah Edot Hamizrah, Hallel, Fourth Cup of Wine 1",Haggadah Shaliehsaboo Edition,he,לשם יחוד קדשא בריך הוא ושכינתיה. בדחילו ורחימו. ורחימו ודחילו. ליחדא שם יו”ד ק”א בוא”ו ק”א. ביחודא שלים (יהוה) בשם כל ישראל. הריני מוכן  ומזמן לשתות יין של כוס רביעי מארבע כוסות שתקנו חכמים זכרונם לברכה בליל,hebmorph-exact,2.3678648
80,--,Pele Yoetz 331:5,Torat Emet,he,"והאיש אשר הוא יהודי ומאמין בתורה ובדברי רבותינו זכרונם לברכה, כי האלהים יביא במשפט על כל יחוס על נפשו ועל כבוד קונו, וישמע דברי חכמים, ויברח מן העברה, ויעשה טוב בכל מכל כל, ותתענג בדשן נפשו. וכל דבר טוב צריך חזוק והתגברות על יצרו מדי יום יום, והבא לטהר מסיעין אותו מן השמים (שבת קד א): ",infreq,14.983126
