Id,Relevance,Ref,Version,Lang,Content,Field,Score
10,--,Rashbam on Pesachim 107a:10:1,Vilna Edition,he,ואין מברכין - ברכת המזון כדמפרש לקמן:,aggresive-ngram,128.79645
11,--,Magen Avraham 193:5,Magen Avraham,he,"לברך בקול רם. פי' ברכת המזון: 
",aggresive-ngram,130.03374
12,--,"Shulchan Arukh, Orach Chayim 170:11",Torat Emet 363,he,"לא ישתה אדם שני כוסות בבת אחת בתוך סעודתו ויברך ברכת המזון, מפני שנראה כגרגרן. 
",aggresive-ngram,102.372894
13,--,Rashbam on Pesachim 102b:3:4,Vilna Edition,he,משלשלן - לשון שלשלת שמחברם יחד עם ברכת המזון אלמא אמרינן שתי ברכות על כוס אחד הבדלה וברכת המזון:,hebmorph-standard,79.49064
14,--,Rashi on Berakhot 52a:8:1,Vilna Edition,he,ברכה טעונה כוס - ברכת המזון דקתני מניחו לאחר המזון:,aggresive-ngram,107.33037
15,--,Pesachim 102b:1,William Davidson Edition - Aramaic,he,גמרו כוס ראשון מברך עליו ברכת המזון והשני אומר עליו קדושת היום אמאי ונימרינהו לתרוייהו אחדא כסא,aggresive-ngram,109.48061
16,--,Berakhot 46a:7,William Davidson Edition - Aramaic,he,עד היכן ברכת הזמון,infreq,33.50772
17,--,Sotah 33a:10,William Davidson Edition - Aramaic,he,ברכת המזון דכתיב ואכלת ושבעת וברכת את ה׳ אלהיך בכל לשון שאתה מברך,aggresive-ngram,103.95481
18,--,Nuschaot from Manuscripts on Tractate Soferim 19:11:1,"Talmud Bavli, Vilna 1883 ed.",he,"(הלי""א) וגמר  על הכוס בברכת:(נ""א) וגו׳ על הכוס ברכת המזון (וכו׳) בבקר ברכת חתנים על:(נ""א) וגו׳ על הכוס ברכת המזון (וכו׳) בבקר ברכת חתנים על: ",hebmorph-standard,76.01404
19,--,Rashi on Pesachim 105b:6:2,Vilna Edition,he,ושמע מינה טעמו פגמו - כבר מברכת המזון:,aggresive-ngram,105.76682
20,--,"Shulchan Arukh, Orach Chayim 271:6",Torat Emet Freeware Shulchan Aruch,he,אם גמר סעודתו וקידש היום קודם שברך ברכת המזון מברך ברכת המזון על כוס ראשון ואחר כך אומר קידוש היום על כוס שני וצריך להזכיר של שבת בברכת המזון אף על פי שמברך קודם קידוש.  הגה: ויש אומרים דאינו מזכיר,aggresive-ngram,115.35877
21,--,Berakhot 34b:11,Wikisource Talmud Bavli,he,כי תניא ההיא בהודאה דברכת המזון:,aggresive-ngram,125.38068
22,--,Mishnah Sotah 7:1,Torat Emet 357,he,"אלו נאמרין בכל לשון, פרשת סוטה, וודוי מעשר, קריאת שמע, ותפלה, וברכת המזון, ושבועת העדות, ושבועת הפקדון: 
",aggresive-ngram,102.37888
23,--,"Shulchan Arukh, Orach Chayim 195:3",Wikisource Shulchan Aruch,he,כל היכא שמצטרפות שתי חבורות צריך שישמעו שתיהן דברי המברך ברכת זימון בביאור.  הגה: ושאר ברכת המזון יברך כל אחד לעצמו אבל אם ירצו שהמזמן יוציא כולם צריכים שישמעו כל ברכת המזון דבלא זה לא יצאו כלל (דברי עצמו):,aggresive-ngram,104.505905
24,--,Rambam Mishnah Demai 1:4:3,Vilna Edition,he,"ומברכין עליו. הוא שיברכו עליו ברכת המזון: 
",aggresive-ngram,128.79645
25,--,"Drisha, Yoreh Deah 379:1:1","Tur Yoreh Deah, Vilna, 1923",he," כשמברכין ברכת המזון בבית האבל לא ישתו אחר האבל מכוסו כ""א מכוס אחר: ",hebmorph-standard,79.57015
26,--,"Mishneh Torah, Blessings 7:2",Wikisource Mishneh Torah,he,"בעל הבית מברך המוציא ומשלים הברכה ואח""כ בוצע והאורח מברך ברכת המזון כדי שיברך לבעל הבית ואם היו כולן בעלי הבית הגדול שבהן בוצע והוא מברך ברכת המזון.",aggresive-ngram,114.25366
27,--,Rashi on Pesachim 103b:1:3,Vilna Edition,he,כיון דאמריתו הב וניבריך - ברכת המזון אסחיתו דעתייכו משתיה ואסור למישתי עד לאחר ברכת המזון אלמא ברכת המזון אסוחי דעתא הוא וצריך לחזור ולברך:,aggresive-ngram,112.18266
28,--,Rashi on Berakhot 22a:3:1,Vilna Edition,he,עשאן ר' יהודה - לברכת המזון:,aggresive-ngram,122.624596
29,--,Rashi on Berakhot 41b:7:8,Vilna Edition,he,בין לאחריהם - דאין ברכת המזון פוטרתן דלאו מזוני נינהו:,aggresive-ngram,107.33168
30,--,"Mishneh Torah, Blessings 7:15",Wikisource Mishneh Torah,he,"אף ע""פ שאין ברכת המזון צריכה יין אם בירך על היין כמנהג שאמרנו צריך שידיח כוס של ברכה מבפנים ולשטוף אותו מבחוץ וימלאנו יין חי וכיון שהגיע לברכת הארץ נותן לתוכו מעט מים כדי שיהא ערב לשתיה ואין משיחין על כוס של ברכת המזון אלא הכל שותקים עד שתכלה ברכת המזון וברכת היין וישתו.",hebmorph-exact,19.75143
31,--,Berakhot 45b:9,Wikisource Talmud Bavli,he,והוינן בה מאי קא משמע לן תנינא שמע ולא ענה יצא ואמר רבי זירא לומר שאין ברכת המזון ביניהם תסתיים,hebmorph-standard,78.79458
32,--,Rashi on Berakhot 20b:1:4,Vilna Edition,he,ברכת המזון - בגמרא בעי לה דאורייתא או דרבנן:,aggresive-ngram,107.947815
33,--,Rashbam on Pesachim 103b:1:2,Vilna Edition,he,אסור לכו למישתי - אלמא ברכת המזון אסוחי דעתא הוא וצריך לחזור ולברך לאחר ברכת המזון והכי נהיגינן ואע''ג דשמעי' מהכא דברכת המזון אפסוקי סעודתא הוא לא בעי ברוכי על היין לאחריו מיקמי דנבריך ברכת המזון,hebmorph-standard,22.57107
34,--,Rosh on Berakhot 6:27:1,Vilna Edition,he,"ועל היין של כוס ברכת המזון כתב בעל ה""ג שא""צ לברך אחריו על הגפן ומילתא דתמיה היא ושמא חשבו דבא מחמת סעודה אע""פ שהפסיק בברכת המזון  ולא מסתבר כוותייה וגם העם לא נהגו כן ודין שלישי דרב פפא אין מצוי בינינו בזמן הזה  לפי שאין אנו רגילין למשוך ידינו מן הפת עד ברכת המזון:  ",aggresive-ngram,113.007385
35,--,Yachin on Mishnah Berakhot 3:19:1,"Mishnah, ed. Romm, Vilna 1913",he,ובברכת המזון ס' דאו' ס' דרבנן:,aggresive-ngram,105.16185
36,--,Rashbam on Pesachim 105b:6:2,Vilna Edition,he,וש''מ טעמו פגמו - לברכת המזון מדלא מבדיל ברישא קודם אכילה ושותה ומשייר המותר לברכת המזון:,aggresive-ngram,99.717926
37,--,"Beit Yosef, Orach Chaim 695:3:1","Tur Orach Chaim, Vilna, 1923",he,ואומר על הניסים בברכת המזון בהודאה בפרק במה מדליקין (כד.):,aggresive-ngram,99.840515
38,--,Ran on Nedarim 62b:1:2,Vilna Edition,he,ולברך ראשון - ברכת המזון שהוא קודם לכל אדם:,aggresive-ngram,108.36146
39,--,Berakhot 15a:17,William Davidson Edition - Aramaic,he,במאי אוקימתא כרבי יוסי ואלא הא דתניא לא יברך אדם ברכת המזון בלבו ואם בירך יצא,aggresive-ngram,102.96056
40,--,Berakhot 20b:1,William Davidson Edition - Aramaic,he,ומן התפילין וחייבין בתפילה ובמזוזה ובברכת המזון,aggresive-ngram,134.78166
41,--,"Shulchan Arukh, Orach Chayim 185:4",Wikisource Shulchan Aruch,he,אפילו נשתכר כל כך עד שאינו יכול לדבר כראוי יכול לברך ברכת המזון:,aggresive-ngram,106.69571
42,--,Maadaney Yom Tov on Berakhot 1075,Vilna Edition,he,"  ה""ג   ברי""ף יין שלאחר המזון צריך לברך עליו ואינו נפטר. ונראה לי דגרסינן שלאחר ברכת המזון: 
",ngram,35.165737
43,--,"Shulchan Arukh, Orach Chayim 185:1",Wikisource Shulchan Aruch,he,ברכת המזון נאמרה בכל לשון:,aggresive-ngram,168.40027
44,--,Pesachim 102b:7,William Davidson Edition - Aramaic,he,אלא הבדלה וקידוש חדא מילתא היא ברכת המזון וקידוש תרי מילי נינהו,hebmorph-standard,79.226395
45,--,"Shulchan Arukh, Orach Chayim 180:5",Wikisource Shulchan Aruch,he,נוהגים לכסות הסכין בשעת ברכת המזון ונהגו שלא לכסותו בשבת ויום טוב:,aggresive-ngram,111.104614
46,--,Rashi on Moed Katan 28b:28:2,Vilna Edition,he,ולברך - ברכת המזון:,aggresive-ngram,171.7307
47,--,"Shulchan Arukh, Orach Chayim 180:1",Torat Emet 363,he,"אין להסיר המפה והלחם עד אחר ברכת המזון. 
",aggresive-ngram,133.36801
48,--,Rashi on Pesachim 105b:5:1,Vilna Edition,he,"וש""מ ברכה טעונה כוס - ברכת המזון:",aggresive-ngram,129.53738
49,--,Bartenura on Mishnah Demai 1:4:3,On Your Way,he,ומברכין עליו. ברכת המזון:,aggresive-ngram,183.91304
50,--,Mishnah Berakhot 3:3,Torat Emet 357,he,"נשים ועבדים וקטנים פטורין מקריאת שמע ומן התפלין, וחיבין בתפלה ובמזוזה, ובברכת המזון: 
",aggresive-ngram,105.935875
51,--,Rashi on Berakhot 20b:12:2,Vilna Edition,he,מברך - ברכת המזון לאביו אם אין אביו יודע לברך:,aggresive-ngram,107.27418
52,--,Rashi on Berakhot 55a:8:1,Vilna Edition,he,ואברכה מברכיך - והמברך ברכת המזון מברך לבעל הבית:,aggresive-ngram,107.33037
53,--,"Ba'er Hetev on Shulchan Arukh, Orach Chayyim 174:4",Torat Emet 357,he," המזון.  וה''ה ליין שלאחר המזון קודם ברכת המזון. מגן אברהם: 
",hebmorph-standard,88.32027
54,--,Bartenura on Mishnah Berakhot 8:8:1,On Your Way,he,מברך על היין ואחר כר מברד על המזון. שאין ברכת המזון טעונה כוס. וב״ה סברי ברכת המזון טעונה כוס:,aggresive-ngram,113.73081
55,--,Sukkah 47b:1,William Davidson Edition - Aramaic,he,מאי לאו זמן לא ברכת המזון ותפלה,aggresive-ngram,157.0319
56,--,"Shulchan Arukh, Orach Chayim 181:10",Wikisource Shulchan Aruch,he,יש שאין נוהגים ליטול מים אחרונים ואפילו לנוהגים כן אדם שהוא אסטניס ורגיל ליטול ידיו אחר הסעודה לדידיה הוו ידים מזוהמות וצריך ליטול ידיו קודם ברכת המזון:,hebmorph-exact,19.734314
57,--,Bartenura on Mishnah Sotah 7:1:5,On Your Way,he,"וברכת המזון. דכתיב (שם ח׳) וברכת, בכל לשון שאתה מברך:",hebmorph-standard,77.22975
58,--,"Pesach Haggadah, Barech, Birkat Hamazon 2",Pesach Haggadah,he,מוזגים כוס שלישי ומברכים ברכת המזון.,aggresive-ngram,145.24951
59,--,"Ba'er Hetev on Shulchan Arukh, Even HaEzer 62:2",Torat Emet 357,he," היין.  ומקדימין ברכת בפה''ג ואח''כ ששה ברכות אבל בברכת המזון מברכין ששה ברכות ואח''כ בפה''ג בה''י: 
",hebmorph-standard,22.486076
60,--,Chullin 87a:17,Wikisource Talmud Bavli,he,למאי נפקא מינה לברכת המזון,aggresive-ngram,138.89186
61,--,Rashi on Berakhot 45b:15:1,Vilna Edition,he,מצוה ליחלק - ולברך כל אחד בפני עצמו בין ברכת המוציא בין ברכת המזון:,infreq,29.95876
62,--,Berakhot 52a:12,Wikisource Talmud Bavli,he,"והא תני רבי חייא ב""ש אומרים מברך על היין ושותהו ואחר כך מברך ברכת המזון אלא תרי תנאי ואליבא דב""ש:",hebmorph-standard,79.82002
63,--,Rashi on Berakhot 52a:8:4,Vilna Edition,he,אחר המזון - ובתוך המזון לא בא להם וכשגמרו סעודתם בא להם לפני ברכת המזון:,ngram,40.343353
64,--,Korban Netanel on Eruvin 76:5,Vilna Edition,he,"  ברכת   המזון וכל הברכות. כיון דגלי רחמנא בברכת המזון שהוא מדאורייתא לכ""ש בשאר ברכות דהוי מדרבנן: 
",aggresive-ngram,110.85169
65,--,"Mishneh Torah, Sabbath 29:13",Wikisource Mishneh Torah,he,היה אוכל וגומר אכילתו עם הכנסת שבת מברך ברכת המזון תחלה ואחר כך מקדש על כוס שני. ולא יברך ויקדש על כוס אחד שאין עושין שתי מצות בכוס אחד. שמצות קידוש ומצות ברכת המזון שתי מצות של תורה הן.,hebmorph-exact,20.16984
66,--,"Shulchan Arukh, Orach Chayim 190:2",Wikisource Shulchan Aruch,he,אחר ששתה כוס של ברכת המזון יברך ברכה אחת מעין שלש:,aggresive-ngram,106.69571
67,--,Berakhot 15b:8,William Davidson Edition - Aramaic,he,אלא מאי רבי יהודה ואפילו לכתחלה נמי אלא הא דתניא לא יברך אדם ברכת המזון בלבו ואם בירך יצא מני,hebmorph-exact,20.125881
68,--,"Shulchan Arukh, Orach Chayim 208:17",Wikisource Shulchan Aruch,he,ברכת שלשה אינה פוטרת מעין שלשה שאם אכל דייסא אין ברכת המזון פוטרתו אבל ביין ברכת שלשה פוטרתו שאם בירך על היין ברכת המזון במקום על הגפן יצא והוא הדין אם בירך על התמרים ברכת המזון במקום על העץ יצא,ngram,37.497272
69,--,Rashi on Pesachim 109b:6:1,Vilna Edition,he,כוס של ברכת המזון - שהוא (רביעי):,aggresive-ngram,129.53738
70,--,Ketubot 8b:1,Wikisource Talmud Bavli,he,כי תניא ההיא בברכת המזון כי קאמר רבי יוחנן בשורה,aggresive-ngram,114.87141
71,--,Kli Yakar on Exodus 25:24:1,On Your Way,he,וצפית אותו זהב טהור. רבינו בחיי עשה רמז ממלת זהב על ברכת המזון ז' היינו ברכת הזן ה' היינו ברכת הארץ ב' ברכת בונה ועשית לו זר זהב סביב. בכל מה שיזמין לו ה' לאכול משלחן גבוה ידמה בנפשו כאילו הוא מלך,infreq,30.814795
72,--,Rashi on Berakhot 51a:16:1,Vilna Edition,he,כוס של ברכה - ברכת המזון:,aggresive-ngram,151.12694
73,--,"Shulchan Arukh, Orach Chayim 178:4",Wikisource Shulchan Aruch,he,אם אכל פת במקום אחד וחזר ואכל במקום אחר אינו מברך ברכת המזון אלא במקום השני כמו שנהגו הולכי דרכים שאוכלים דרך הילוכם ויושבים ומברכין במקום סיום אכילתם,original,19.850586
74,--,Rashi on Pesachim 103b:1:2,Vilna Edition,he,הב וניבריך - ברכת המזון והדר אמליכו ואמרו הב ברישא ונישתי:,aggresive-ngram,107.27418
