Id,Relevance,Ref,Version,Lang,Content,Field,Score
45,--,Rashi on Jeremiah 23:39:1,On Your Way,he,"ונשיתי . ל' גיד הנשה ( בראשית לב ) ול' ונשתה גבורתם ( לקמן נא ) קופץ ומטלטל ממקום למקום :

",original,23.311995
46,--,Radak on Genesis 32:33:2,"Presburg : A. Schmid, 1842",he,"גיד הנשה, ארז""ל כי נקרא כן לפי שנשה ממקומו ועלה (ב""ר ע""ח) כלומר נפסק ונעלה על הכף שהוא דבק בו. ",hebmorph-standard,26.015385
47,--,Rashi on Jeremiah 51:30:1,On Your Way,he,"נשתה . קפצה כמו גיד הנשה ( בראשית לג ) שנשה ממקומו :
",hebmorph-standard,106.39226
48,--,Chullin 94a:57,Wikisource Talmud Bavli,he,"ובעובד כוכבים בין חתוכה ובין שלימה א""צ ליטול הימנה גיד הנשה",hebmorph-standard,95.437614
49,--,Chullin 90b:7,Wikisource Talmud Bavli,he,גיד הנשה של עולה חולצו לתפוח,hebmorph-standard,142.29785
50,m,Pilpula Charifta on Avodah Zarah 126:7,Vilna Edition,he,גם   לענין חמץ בפסח. אבל לא לענין חתיכת נבילה דבהדיא מתניא בפ' גיד הנשה:,hebmorph-standard,85.1138
51,--,Chullin 90b:14,Wikisource Talmud Bavli,he,גיד הנשה של שלמים מכבדו לאמה ושל עולה מעלהו,hebmorph-standard,113.471924
52,--,Chullin 100b:16,Wikisource Talmud Bavli,he,"האוכל גיד הנשה של בהמה טמאה ר' יהודה מחייב שתים ור""ש פוטר",hebmorph-standard,94.865234
53,m,Pilpula Charifta on Avodah Zarah 126:3,Vilna Edition,he,"  וי""ל   דלא פליגא וכו'. וכך כ' בפ' גיד הנשה וע""ש: ",hebmorph-standard,105.82194
54,--,Chullin 94a:55,Wikisource Talmud Bavli,he,שלימה אינו צריך שיטול הימנה גיד הנשה,hebmorph-standard,142.56711
55,--,Pesachim 22a:3,William Davidson Edition - Aramaic,he,מתיב רבי יצחק נפחא והרי גיד הנשה דרחמנא אמר על כן לא יאכלו בני ישראל את גיד הנשה ותנן שולח אדם ירך לגוי וגיד הנשה בתוכו מפני שמקומו ניכר,hebmorph-standard,111.16792
56,--,Sanhedrin 59a:29,Wikisource Talmud Bavli,he,ואנו אין לנו אלא גיד הנשה ואליבא דר' יהודה,hebmorph-standard,122.71116
57,--,Tosafot Yom Tov on Mishnah Chullin 7:1:1,"Mishnah, ed. Romm, Vilna 1913",he,"גיד הנשה. הוא הפנימי כו'. כמ""ש בשם רש""י במשנה ג': 
",hebmorph-standard,105.75417
58,--,"Kessef Mishneh on Mishneh Torah, Forbidden Foods 16:6:4",Torat Emet 363,he,"ומ''ש וכן גיד הנשה וכו', כבר נתבאר: 

",hebmorph-standard,127.02276
59,--,Mishnah Chullin 7:4,Torat Emet 357,he,"ירך שנתבשל בה גיד הנשה, אם יש בה בנותן טעם, הרי זו אסורה. כיצד משערין אותה. כבשר בלפת: 
",hebmorph-standard,104.273315
60,--,Rashi on Chullin 97b:20:1,Wikisource Rashi,he,כל איסורין שבתורה - לבד גיד הנשה דכבשר בלפת הוא:,hebmorph-standard,105.852295
61,--,Pesachim 47b:7,Wikisource Talmud Bavli,he,אמר ליה אפיק הבערה ועייל גיד הנשה של נבילה,hebmorph-standard,118.80592
62,--,Rashi on Makkot 22a:3:1,Vilna Edition,he,גיד הנשה של נבילה - דלוקה אף משום נבילה שאכל:,hebmorph-standard,105.852295
63,--,Mishnah Chullin 7:1,Torat Emet 357,he,"גיד הנשה נוהג בארץ ובחוצה לארץ, בפני הבית ושלא בפני הבית, בחלין ובמקדשים. ונוהג בבהמה ובחיה, בירך של ימין ובירך של שמאל. ואינו נוהג בעוף, מפני שאין לו כף. ונוהג בשליל. רבי יהודה אומר, אינו נוהג בשליל. וחלבו מתר. ואין הטבחין נאמנין על גיד הנשה, דברי רבי מאיר. וחכמים אומרים, נאמנין עליו ועל החלב: 
",hebmorph-standard,103.31989
64,--,Chullin 89b:7,Wikisource Talmud Bavli,he,ואין הטבחין נאמנין על גיד הנשה דברי רבי מאיר,hebmorph-standard,118.58154
65,--,Mishnah Chullin 7:2,"Mishnah, ed. Romm, Vilna 1913",he,שולח אדם ירך לנכרי. שגיד הנשה בתוכה. מפני שמקומו ניכר. הנוטל גיד הנשה. צריך שיטול את כולו. רבי יהודה אומר. כדי לקיים בו מצות נטילה:,hebmorph-standard,116.237144
66,--,Mishnah Chullin 7:5,Torat Emet 357,he,"גיד הנשה שנתבשל עם הגידים, בזמן שמכירו, בנותן טעם, ואם לאו, כלן אסורין. והרטב, בנותן טעם. וכן חתיכה של נבלה, וכן חתיכה של דג טמא, שנתבשלו עם החתיכות, בזמן שמכירן, בנותן טעם. ואם לאו, כלן אסורות. והרטב, בנותן טעם: 
",ngram,33.630527
67,--,Chullin 96b:18,Wikisource Talmud Bavli,he,גיד הנשה שנתבשל עם הגידים בזמן שמכירו בנותן טעם ואם לאו כולן אסורין והרוטב בנותן טעם,hebmorph-standard,111.13073
68,--,Chullin 89b:3,Wikisource Talmud Bavli,he,מתני׳ גיד הנשה נוהג בארץ ובחוצה לארץ בפני הבית ושלא בפני הבית בחולין ובמוקדשין,hebmorph-standard,108.7156
69,--,"Beit Yosef, Yoreh Deah 65:28:1","Tur Yoreh Deah, Vilna, 1923",he,לפיכך שולח אדם לנכרי ירך שגיד הנשה בתוכה. משנה בפ' גיד הנשה (צג.) ואמרינן בפ' כל שעה (כב.) דמשמע מהאי מתניתין דגיד הנשה מותר בהנאה כלומר שיותר נראה הירך כשגיד הנשה בתוכה מכשאינו בתוכה ונמצא שהנכרי מחזיק לו טובה גם בשביל הגיד וכיון דשריא מתני' לשלוח ירך שגיד הנשה בתוכה משמע דמותר בהנאה:,ngram,36.231876
