Id,Relevance,Ref,Version,Lang,Content,Field,Score
18,--,Pesachim 56a:5,Wikisource Talmud Bavli,he,כורכין את שמע אומרים שמע ישראל ה' אלהינו ה' אחד ולא היו מפסיקין דברי רבי מאיר רבי יהודה אומר מפסיקין היו אלא שלא היו אומרים ברוך שם כבוד מלכותו לעולם ועד,hebmorph-standard,109.9543
19,--,Pesachim 56a:7,William Davidson Edition - Aramaic,he,דאמר רבי שמעון בן לקיש ויקרא יעקב אל בניו ויאמר האספו ואגידה לכם ביקש יעקב לגלות לבניו קץ הימין ונסתלקה ממנו שכינה אמר שמא חס ושלום יש במטתי פסול כאברהם שיצא ממנו ישמעאל ואבי יצחק שיצא ממנו עשו אמרו לו בניו שמע ישראל ה׳ אלהינו ה׳ אחד אמרו כשם שאין בלבך אלא אחד כך אין בלבנו אלא אחד באותה שעה פתח יעקב אבינו ואמר ברוך שם כבוד מלכותו לעולם ועד,hebmorph-standard,108.34394
20,--,"Shulchan Arukh, Orach Chayim 206:6",Wikisource Shulchan Aruch,he,"נטל בידו פרי לאוכלו ובירך עליו ונפל מידו ונאבד או נמאס צריך לחזור ולברך אף על פי שהיה מאותו מין לפניו יותר כשבירך על הראשון.   הגה: רק שלא היה דעתו עליו לאכלו (הגהות מיימוני פרק ד' וכל בו ואבודרהם ותשובת מהרי""ל סימן צ""ב).  וצריך לומר ברוך שם כבוד מלכותו לעולם ועד על שהוציא שם שמים לבטלה ואם אמר כשנפל ברוך אתה ה' ולא אמר אלהינו יסיים ויאמר למדני חוקיך שיהא נראה כקורא פסוק ואין כאן מוציא שם שמים לבטלה אבל העומד על אמת המים מברך",hebmorph-standard,92.46231
21,--,"Shulchan Arukh, Orach Chayim 66:1",Wikisource Shulchan Aruch,he,בין הפרקים שואל בשלום אדם נכבד ומשיב שלום לכל אדם ובאמצע שואל בשלום מי שהוא ירא ממנו כגון אביו או רבו או מי שהוא גדול ממנו בחכמה וכל שכן מלך או אנס ומשיב שלום לאדם נכבד ואפילו באמצע הפסוק חוץ מפסוק שמע ישראל וברוך שם כבוד מלכותו לעולם ועד שלא יפסיק בהם כלל אם לא מפני מי שירא שמא יהרגנו:,hebmorph-standard,117.46086
22,--,Zohar 2:161b:6,Torat Emet Zohar,he," איהו רזא דתורה שבעל פה, וכלא חד, כללא דרזא דמהימנותא, בגין דאיהו שם מלא, דאיהו רזא דמהימנותא, ומאן איהו. ה' אחד ושמו אחד, יי' אחד שמע ישראל יי' אלהינו יי' אחד. דא איהו יחודא חד. ושמו אחד, ברוך שם כבוד מלכותו לעולם ועד, הא יחודא אחרא למהוי שמיה חד. ורזא דא (מלכים א יח) יי' הוא האלהים, דא כתיב, כד אינון ביחודא חדא. 
",hebmorph-standard,70.3056
23,--,"Shulchan Arukh, Orach Chayim 623:6",Wikisource Shulchan Aruch,he,"בסוף הסליחות אומרים שבע פעמים ה' הוא האלהים (ופעם אחת שמע ישראל, ושלש פעמים ברוך שם כבוד מלכותו לעולם ועד) (מנהגים) (ועיין לעיל סימן ס''א). ותוקעים תשר''ת.  הגה: ויש אומרים שאין לתקוע רק תקיעה אחת (מרדכי והגהות מיימוני סוף הלכות יום כיפור ואגור) וכן נוהגין במדינות אלו ותוקעין לאחר שאמר קדיש לאחר נעילה וקצת מקומות נהגו לתקוע קודם קדיש:",hebmorph-standard,125.81498
24,--,Mishnah Yoma 3:8,Torat Emet 357,he," נא לעונות ולפשעים ולחטאים, שעויתי ושפשעתי ושחטאתי לפניך אני וביתי, ככתוב בתורת משה עבדך (ויקרא טז), כי ביום הזה יכפר עליכם לטהר אתכם מכל חטאתיכם לפני יי תטהרו. והן עונין אחריו, ברוך שם כבוד מלכותו לעולם ועד: 
",hebmorph-standard,134.86647
25,--,Zohar 1:18b:2,Torat Emet Zohar,he," חדא בעלאה. גוונין בקשת לתתא לאתיחדא בהו. חוור סומק וירוק כגוונין סתימין. ואנון יחודא אחרא רזא ושמו אחד. ברוך שם כבוד מלכותו לעולם ועד יחודא דלתתא. יחודא עלאה (דברים ו) שמע ישראל יהו''ה אלהינו יהו''ה אחד. דא לקביל דא. יקוו מדידו דקו ומשחתא. הכא שית תיבין. והכא שית תיבין. 
",original,17.73048
26,--,Gra's Nuschah on Tractate Soferim 20:1:2,"Talmud Bavli, Vilna 1883 ed.",he,ולפאר ליוצרם על שם כבוד מלכותו ברוך אתה ה׳ מחדש חדשים:,ngram,18.931664
27,--,Tikkunei Zohar 47b:4,Tikkunei Zohar,he,"דאיהו ד''ך בשוקא ימינא, ואיהי כדה על שכמה בשוקא שמאלא, דאינון תרי סמכי קשוט, ובגין דא ישאו נהרות דכים, ד''ך י''ם, ואיהו ד''ך בכ''ד אתוון דברוך שם כבוד מלכותו לעולם ועד דערבית, ואיהו ד''ך בכ''ד אתוון דשחרית, ורזא דמלה ושמתי כ''דכ''ד שמשותיך (ישעיה נד יב), ואיהי כד''ה בתרוייהו, ואל ישוב ד''ך נכלם. 
",aggresive-ngram,11.606435
28,--,Mishnah Yoma 6:2,Torat Emet 357,he,"בא לו אצל שעיר המשתלח וסומך שתי ידיו עליו ומתודה. וכך היה אומר, אנא השם, עוו פשעו חטאו לפניך עמך בית ישראל. אנא בשם, כפר נא לעונות ולפשעים ולחטאים, שעוו ושפשעו ושחטאו לפניך עמך בית ישראל, ככתוב בתורת משה עבדך לאמר (ויקרא טז), כי ביום הזה יכפר עליכם לטהר אתכם מכל חטאתיכם לפני יי תטהרו. והכהנים והעם העומדים בעזרה, כשהיו שומעים שם המפרש שהוא יוצא מפי כהן גדול, היו כורעים ומשתחוים ונופלים על פניהם, ואומרים, ברוך שם כבוד מלכותו לעולם ועד: 
",hebmorph-standard,124.10335
29,--,"Sifra, Acharei Mot, Section 4 6",Venice 1545,he,"[ו] ""והתודה עליו""-- זה וידוי דברים. כיצד היה מתודה? אנא השם, חטאו עוו פשעו לפניך עמך בית ישראל. אנא השם, כפר נא לחטאים ולעונות ולפשעים שחטאו ושעוו ושפשעו לפניך עמך בית ישראל ככתוב בתורת משה עבדך ""כי ביום הזה יכפר וכולי"", והם עונים אחריו ברוך שם כבוד מלכותו לעולם ועד.",hebmorph-standard,95.78926
30,--,"Mishneh Torah, Service on the Day of Atonement 2:7",Torat Emet 363,he,"כל הכהנים והעם העומדים בעזרה כשהם שומעים את השם המפרש יוצא מפי כהן גדול בקדשה ובטהרה. היו כורעים ומשתחוים ונופלים על פניהם ואומרים ברוך שם כבוד מלכותו לעולם ועד שנאמר (דברים לב ג) ""כי שם ה' אקרא הבו",hebmorph-standard,111.7624
31,--,"Siddur, Sefard 3:7:73",Torat Emet 357,he," צפרדע אומרת ברוך שם כבוד מלכותו לעולם ועד: (יומא פ""ג מ""ח) 
",hebmorph-standard,187.04846
32,--,Mishnah Yoma 4:1,"Mishnah, ed. Romm, Vilna 1913",he,טרף בקלפי והעלה שני גורלות. אחד כתוב עליו לשם. ואחד כתוב עליו לעזאזל. הסגן בימינו. וראש בית אב משמאלו. אם של שם עלה בימינו הסגן אומר לו אישי כהן גדול הגבה ימינך. ואם של שם עלה בשמאלו. ראש בית אב אומר לו אישי כהן גדול הגבה שמאלך. נתנו על שני השעירים ואומר לה' חטאת. ר' ישמעאל אומר לא היה צריך לומר חטאת אלא לה'. והן עונין אחריו ברוך שם כבוד מלכותו לעולם ועד:,hebmorph-standard,125.1759
33,--,Mishnah Yoma 4:2,Torat Emet 357,he,"קשר לשון של זהורית בראש שעיר המשתלח והעמידו כנגד בית שלוחו, ולנשחט כנגד בית שחיטתו. בא לו אצל פרו שניה, וסומך שתי ידיו עליו ומתודה. וכך היה אומר, אנא השם, עויתי פשעתי חטאתי לפניך אני וביתי ובני אהרן עם קדושיך. אנא השם, כפר נא לעונות ולפשעים ולחטאים, שעויתי ושפשעתי ושחטאתי לפניך אני וביתי ובני אהרן עם קדושך, ככתוב בתורת משה עבדך (ויקרא טז), כי ביום הזה יכפר עליכם לטהר אתכם מכל חטאתיכם לפני יי תטהרו. והן עונין אחריו, ברוך שם כבוד מלכותו לעולם ועד: 
",hebmorph-standard,112.8399
34,--,"Tur, Orach Chaim 206:1","Orach Chaim, Vilna, 1923",he," כשבירך על הראשון וצ""ל ברוך שם כבוד מלכותו לעולם ועד על שהוציא שם שמים לבטלה ואם אמר כשנפל בא""י ולא אמר אלהינו יסיים ויאמר למדני חוקיך שיהא נראה כקורא פסוק ואין כאן מוציא שם שמים לבטלה אבל העומד על אמת המים מברך ושותה אע""פ שהמים ששותה לא היו לפניו כשבירך מפני שלכך נתכוון תחלה: ",aggresive-ngram,11.370367
35,--,Rashi on Pesachim 56a:5:3,Vilna Edition,he,ר' יהודה אומר - מפסיקין היו אלא שלא היו אומרים ברוך שם כבוד מלכותו:,ngram,18.657547
36,--,Zohar 3:249a:7,Torat Emet Zohar,he,"אשתאר כבוד, דאתמר ביה ברוך שם כבוד מלכותו לעולם ועד. ואיהו כבוד ל''ב, ד' זמנין לכל סטר דאת ד', הרי ס''ד לד' סטרין, רנ''ו. ואוקמוה, כבוד לעילא, ל''ב לתתא. ובגין דא מייחדין בכל יומא תרין זמנין, דאמרן",aggresive-ngram,49.072117
37,--,Zohar 2:134a:1,Torat Emet Zohar,he," אחד לעילא, ואחד לתתא, כמה דאת אמר (זכריה יד) יהיה יי' אחד ושמו אחד. אחד לעילא בשית סטרין, דכתיב, (דברים ו) שמע ישראל יי' אלהינו יי' אחד. הא שית תיבין, לקבל שית סטרין. אחד לתתא בשית סטרין, (הדא הוא דכתיב) ברוך שם כבוד מלכותו לעולם ועד, הא שית סטרין אחרנין בשית תיבין. יי' אחד לעילא, ושמו אחד לתתא. 
",hebmorph-standard,93.52423
38,--,Ikar Tosafot Yom Tov on Mishnah Tamid 3:8:5,On Your Way,he,"ביום הכיפורים. שהכהנים והעם העומדים בעזרה היו אומרים ברוך שם כבוד מלכותו לעולם ועד, כדתנן ביומא משנה ב' פרק ו', ועל אותו קול הוא אומר כן, אלא שמיחסו לכהן גדול שהוא ראש המדברים. ואין נראה שיהיה קול של כהן גדול לבדו כו' להחליט על כל כהן גדול, אי אפשר לומר כן. וכן מוכח לישנא דמתניתין בשעה כו'. ועתוי''ט:",hebmorph-standard,93.52423
39,--,Chidushei Agadot on Yoma 37a:2,Vilna Edition,he," גודל והיינו נמי כשמזכיר כ""ג השם אז כל העם הבו גודל לאלהינו דהיינו שאומרים ברוך שם כבוד מלכותו לעולם ועד שהוא גודל לאלהינו עש""ה ותרועת מלך בו: ",hebmorph-standard,82.12302
40,--,Tosefta Ta'anit 1:10,Tosefta Ta'anit -- Machon Mamre,he,על [הראשונה] הוא אומר ברוך ה' אלהי ישראל מן העולם ועד העולם ברוך גואל ישראל והן עונין אחריו ברוך שם כבוד מלכותו [וגו'] וחזן הכנסת אומר [להם] תקעו הכהנים תקעו וחוזר ואומר [להם] מי שענה את אברהם בהר,ngram,28.057264
41,--,Zohar 3:275b:6,Torat Emet Zohar,he,") והארץ הדום רגלי. ועוד, תרין סהדין: עמודא דאמצעיתא, וצדיק. ואינון ע''ד, מן שמ''ע אחד. עד, מן ברוך שם כבוד מלכותו לעולם ועד. על פי שנים עדים או שלשה עדים יומת המת, דא סמאל, מת מעקרו (במדבר יג) וישאוהו במוט בשנים. לא יומת על פי עד אחד, דלא יהא ליה חולקא באל אחד. 
",hebmorph-standard,70.39116
42,--,Tosafot Yom Tov on Mishnah Pesachim 4:8:2,"Mishnah, ed. Romm, Vilna 1913",he,"וכורכין את שמע. כתב הר""ב שני פירושים. ותנאי נינהו כיצד היו כורכין את שמע אומרים שמע ישראל ה' אלהינו ה' אחד ולא היו מפסיקין דברי ר""מ. ר""י אומר מפסיקין היו אלא שלא היו אומרים ברוך שם כבוד מלכותו לעולם ועד. נמצאת",hebmorph-standard,81.8337
43,--,Jerusalem Talmud Ta'anit 11b:2,Mechon Mamre Talmud Yerushalmi,he,"תני לא היו עונין אמן בבית המקדש ומה היו אומרים ברוך שם כבוד מלכותו לעולם ועד.  ומניין שלא היו עונין אמן במקדש ת""ל (נחמיה ט) קומו ברכו את ה' אלהיכם מן העולם ועד העולם.  ומניין על כל ברכה וברכה ת""ל ומרומם על כל ברכה ותהלה:",hebmorph-standard,93.7408
44,--,Bartenura on Mishnah Pesachim 4:8:4,On Your Way,he,"וכורכין את שמע. שלא היו אומרים ברוך שם כבוד מלכותו לעולם ועד בקריאת שמע. פרוש אחר שלא היו מפסיקין בין אחד לואהבת, שצריך להאריך באחד ולהפסיק בין מלכות שמים לדברים אחרים:",hebmorph-standard,125.48984
45,--,"Shulchan Arukh, Orach Chayim 46:9",Wikisource Shulchan Aruch,he," בתוספות ומרדכי פרק קמא דברכות). וטוב לומר בשחרית אחר שמע ישראל וגו' ברוך שם כבוד מלכותו לעולם ועד, כי לפעמים שוהין עם קריאת שמע לקרותה שלא בזמנה ויוצא בזה (טור):",hebmorph-standard,100.90284
46,--,Yoma 39a:7,William Davidson Edition - Aramaic,he,נתנן על שני השעירים ואומר לה׳ חטאת רבי ישמעאל אומר לא היה צריך לומר חטאת אלא לה׳ והן עונין אחריו ברוך שם כבוד מלכותו לעולם ועד,hebmorph-standard,167.6436
47,--,"Sifra, Acharei Mot, Chapter 2 9",Venice 1545,he,"[ט] ""והקריב אהרן את פר החטאת אשר לו""-- זהו שאמרו שלא יביא משל ציבור. ""וכפר בעדו ובעד ביתו""-- זה וידוי דברים. כיצד היה מתודה? אנא השם חטאתי עויתי ופשעתי לפניך, אני וביתי ובני אהרן עם קדשך ככתוב בתורת משה עבדך לאמר ""כי ביום הזה..."" והם עונים אחריו ""ברוך שם כבוד מלכותו לעולם ועד"".",hebmorph-standard,93.52423
48,--,"Shulchan Arukh, Orach Chayim 61:13",Torat Emet 363,he,"אחר פסוק ראשון צריך לומר ברוך שם כבוד מלכותו לעולם ועד בחשאי. 
",hebmorph-standard,240.57701
49,n,"Siddur, Sefard 5:1:24",Torat Emet 357,he," מלך יהוה מלך יהוה ימלך לעולם ועד: כי המלכות שלך היא ולעולמי עד תמלך בכבוד כי אין לנו מלך אלא אתה: ברוך אתה יהוה. המלך בכבודו תמיד ימלך עלינו לעולם ועד ועל כל מעשיו:
",ngram,18.630959
50,--,Tikkunei Zohar 19a:1,Tikkunei Zohar,he," תיקוניה, בראשית וכו', והארץ היתה תהו ובהו, ואינון אב''ג ית''ץ, קר''ע שט''ן, נג''ד יכ''ש, בט''ר צת''ג, חק''ב טנ''ע, יג''ל פז''ק, שק''ו צי''ת, ברוך שם כבוד מלכותו לעולם ועד, כל את ואת אית ליה מאמר",hebmorph-standard,81.8337
51,--,Yoma 41b:10,Wikisource Talmud Bavli,he,"בא לו אצל פרו שניה וסומך שתי ידיו עליו ומתודה  וכך היה אומר  אנא השם  (חטאתי עויתי ופשעתי) [ועויתי פשעתי חטאתי] לפניך אני וביתי ובני אהרן עם קדושך  אנא השם  כפר נא לעונות ולפשעים ולחטאים שעויתי ושפשעתי ושחטאתי לפניך אני וביתי ובני אהרן עם קדושך  ככתוב בתורת משה עבדך (ויקרא טז, ל) כי ביום הזה יכפר עליכם לטהר אתכם מכל חטאתיכם לפני ה' תטהרו  והן עונין אחריו  ברוך שם כבוד מלכותו לעולם ועד",hebmorph-standard,89.70905
52,--,Bartenura on Mishnah Berakhot 9:5:9,On Your Way,he,"כל חותמי ברכות שבמקדש. המברך אומר בסוף כל ברכה ברוך ה׳ אלהי ישראל מן העולם ועד העולם חונן הדעת וכן בכולם, והעונין אומרים ברוך שם כבוד מלכותו לעולם ועד. שאין עונין אמן אחר כל ברכה שבמקדש, דכתיב בעזרא (נחמיה ט) קומו ברכו את ה׳ אלהיכם מן העולם עד העולם, ואומר אח״כ ויברכו שם כבודך, כלומר שעונים ברוך שם כבוד מלכותו לע״ו. ואשמעינן הכא דבמקדש ראשון לא היו אומרים אלא ברוך אלהי ישראל מן העולם ולא יותר ולא היו אומרים ועד העולם:",hebmorph-standard,82.0232
53,n,Pirkei Avot 6:11,"Mishnah, ed. Romm, Vilna 1913",he,כל מה שברא הקדוש ברוך הוא בעולמו. לא ברא אלא לכבודו. שנאמר. כל הנקרא בשמי ולכבודי. בראתיו יצרתיו אף עשיתיו. ואומר. ה' ימלוך לעולם ועד. אמר רבי חנניא בן עקשיא רצה הקדוש ברוך הוא לזכות את ישראל לפיכך הרבה להם תורה ומצות. שנאמר ה' חפץ למען צדקו יגדיל תורה ויאדיר:,ngram,19.212154
54,--,Kitzur Shulchan Aruch 6:4,On Your Way,he,"
צריכין ליזהר שלא לברך חס ושלום ברכה לבטלה. או לגרום לעצמו לברך ברכה שאינה צריכה. ואם נכשל וברך ברכה לבטלה, וכן בענין אחר אם נכשל, והוציא שם שמים לבטלה, יאמר אחריה ברוך שם כבוד מלכותו לעולם ועד. ואם",hebmorph-standard,99.451454
55,--,"Chizkuni, Leviticus 16:21:2",Chizkuni,he,"והתודה עליו כיצד הוא מתודה אנא השם חטאו ועוו ופשעו וכו׳‎ והם עונים אחריו ברוך שם כבוד מלכותו לעולם ועד. אין לי אלא וידוייהן, אונסיהן ספקותיהן שגגותיהן מניין תלמוד לומר עונות לכל עונות, פשעיהם לכל פשעיהם, חטאתם לכל חטאתם, שעיר הנעשה ליום הכפורים מכפר על זדון טומאת מקדש וקדשיו ועל שאר עבירות שבתורה קלות וחמורות שגגות הודע ולא הודע עשה ולא תעשה כריתות ומיתות ב״‎ד, שעיר המשתלח מכפר. [ונתן אתם על ראש השעיר בפה].",hebmorph-standard,82.04325
56,--,"Mishneh Torah, Reading the Shema 1:4",Wikisource Mishneh Torah,he,הקורא קריאת שמע כשהוא גומר פסוק ראשון אומר בלחש ברוך שם כבוד מלכותו לעולם ועד וחוזר וקורא כדרכו ואהבת את יי' אלהיך עד סופה ולמה קורין כן מסורת היא בידינו שבשעה שקבץ יעקב אבינו את בניו במצרים בשעת מיתתו ציום וזרזם על יחוד השם ועל דרך ה' שהלך בה אברהם ויצחק אביו ושאל אותם ואמר להם בני שמא יש בכם פסלות מי שאינו עומד עמי ביחוד השם כענין שאמר לנו משה רבינו פן יש,hebmorph-standard,92.9059
57,--,"Commentary on Sefer Hamitzvot of Rasag, Appendix 2:12","Sefer Hamitzvot L'Rasag, Warsaw, 1914 -- vol. 3",he,"ונראה דזו היא ג""כ דעת הראב""ן ז""ל (סימן ק""צ) שכתב שם וז""ל בירושלמי. ההן דנסיב עגולה פלוגה עלה ולא אותיב ידי' עלוהי צריך למברכה זמן תניינות ברוך שם כבוד מלכותו לעולם ועד עכ""ל עיי""ש. ויש שם קצת ט""ס",hebmorph-standard,77.504654
58,--,Taanit 16b:8,Wikisource Talmud Bavli,he,ואלא במקדש מהו אומר ברוך ה' אלהים אלהי ישראל מן העולם ועד העולם ברוך גואל ישראל והן עונין אחריו ברוך שם כבוד מלכותו לעולם ועד וחזן הכנסת אומר להם תקעו הכהנים בני אהרן תקעו,hebmorph-standard,139.73717
59,--,Taanit 16b:9,William Davidson Edition - Aramaic,he,וחוזר ואומר מי שענה את אברהם בהר המוריה הוא יענה אתכם וישמע בקול צעקתכם היום הזה ברוך ה׳ אלהי ישראל זוכר הנשכחות והם עונים אחריו ברוך שם כבוד מלכותו לעולם ועד וחזן הכנסת אומר להם הריעו הכהנים בני אהרן הריעו וכו׳ וכן בכל ברכה וברכה באחת אומר תקעו ובאחת אומר הריעו עד שגומר את כולן,hebmorph-standard,113.5366
60,--,Devarim Rabbah 2:36,Daat Devarim Rabbah,he,"דבר אחר: שמע ישראל רבנן אמרין: בשעה שעלה משה למרום שמע למלאכי השרת שהיו אומרים להקב""ה: ברוך שם כבוד מלכותו לעולם ועד והוריד אותה לישראל. ולמה אין ישראל אומרים אותו בפרהסיא? אמר רבי אסי: למה הדבר דומה",hebmorph-standard,115.845184
61,--,Zohar 3:264b:4,Torat Emet Zohar,he,"(דברים ו') שמע ישראל יי' אלהינו יי' אחד, דא איהו יחודא חד. ברוך שם כבוד מלכותו לעולם ועד, הא יחודא אחרא, למהוי שמיה רזא חד. ורזא דא, (מלכים א יח) יי' הוא האלהים, דא כתיב, כד אינון ביחודא חד. 
",hebmorph-standard,117.3186
