Id,Relevance,Ref,Version,Lang,Content,Field,Score
11,--,"Beit Yosef, Yoreh Deah 140:2:1","Tur Yoreh Deah, Vilna, 1923",he,"ומ""ש אבל ספק ספיקא מותר כמו בשאר איסורין ולפיכך אם אחד מתערובות הראשון נתערב בשנים אחרים מותרים בזבחים פרק התערובות (עד.) פלוגתא דרב ושמואל ופסקו הפוסקים כרב דהלכתא כוותיה באיסורי וכבר כתבתי לשון",hebmorph-standard,55.209064
12,--,Mishnah Berurah 467:11,On Your Way,he,"(יא) ולא מהני ספק ספיקא - ועיין באחרונים שהסכימו דאין להחמיר בזה רק במקום שאין הפסד בשהייתן אחר פסח אבל במקום הפסד או מניעת שמחת יו""ט יש להתיר אף באכילה:",hebmorph-standard,46.701164
13,n,Chagigah 4a:7,William Davidson Edition - Aramaic,he,אלא טומטום ספיקא הוא מי אצטריך קרא למעוטי ספיקא אמר אביי כשביציו מבחוץ,aggresive-ngram,24.716719
14,n,Eruvin 38a:11,Wikisource Talmud Bavli,he,אמרו לו אבל הא לאיי ב' קדושות הן ורבנן ספוקי מספקא להו והכא לחומרא והכא לחומרא,aggresive-ngram,53.292763
15,n,Rashba on Shabbat 34a:2,"Gerlitz edition, published by Oraita",he,"בין השמשות ספיקא דרבנן הוא ולקולא. פירוש: לאו למימרא דבין השמשות גופיה דרבנן, אלא ספק בשל תורה הוא, והכא הכי פירושו: הנחת עירוב בין השמשות ספיקא דרבנן, דעירוב דרבנן הוא וספיקא דרבנן לקולא.",ngram,23.538929
16,n,Chullin 22b:34,Wikisource Talmud Bavli,he,אי אמרת בשלמא בריה הוי שפיר אלא אי אמרת ספיקא הוי איצטריך קרא למעוטי ספיקא,aggresive-ngram,25.629265
17,--,Rashi on Zevachim 74a:32:1,Wikisource Rashi,he,הנח לעבודת כוכבים - מלהקל בספק ספיקא כשאר איסורין ואפילו פירשו ארבעים למקום אחד אסורות:,hebmorph-standard,43.14069
18,--,Ketubot 9a:2,Wikisource Talmud Bavli,he,ואמאי ספק ספיקא הוא ספק תחתיו ספק אין תחתיו ואם תמצא לומר תחתיו ספק באונס ספק ברצון,hebmorph-standard,89.78187
19,n,Rashi on Avodah Zarah 70b:10:1,WikiSource Rashi,he,ישראל נינהו - ואזלינן בתר רובא דליכא ספיקא:,aggresive-ngram,21.733719
20,n,"Bach, Yoreh Deah 83:5:1","Tur Yoreh Deah, Vilna 1923",he,"ומ""ש לפיכך וכו' עד מלוחין יחד הכל מלשון ת""ה וטעמא דמילתא דבחתיכות עצמן שאין בהן קשקשי' דאיכא ספק דילמא מדג טמא הן אית בהו ספיקא דאורייתא אזלינן לחומרא אבל בחתיכות שיש בהן קשקשים דאית בהו ספיקא שמא",ngram,22.642546
21,n,Avodah Zarah 47a:25,Wikisource Talmud Bavli,he,או דלמא ספוקי מספקא ליה ולחומרא אמרינן לקולא לא אמרינן,aggresive-ngram,58.58881
22,n,Yevamot 37a:13,Wikisource Talmud Bavli,he,וקמיפלגי בדרבי אלעזר דתנן רבי אלעזר אומר ודאן בודאן מותר ודאן בספקן וספקן בודאן וספקן בספקן אסור,aggresive-ngram,58.067844
23,n,Rashi on Yoma 74b:1:2,Vilna Edition,he,אתא קרא לרבויי ספיקא - בתמיה אטו קמי שמיא ספיקא הוא אי בהמה הוי אי חיה הוי:,aggresive-ngram,20.723642
24,--,Bartenura on Mishnah Tahorot 4:11:7,On Your Way,he,"ספיקו טמא. ומיהו אב הטומאה מדברי סופרים שהוא עצמו מספק, כגון בית הפרס דאיכא ספיקא אם יש בו עצם כשעורה אם לאו, בהא תנן לעיל דעל ודאי מגען שורפין, ועל ספק מגען אין שורפין, דהוי ספק ספיקא:

",hebmorph-standard,47.01967
25,n,Rashi on Shabbat 135a:8:1,Vilna Edition,he,בשבת מי אמר - הא ספיקא הוא:,aggresive-ngram,21.918903
26,n,"Kessef Mishneh on Mishneh Torah, Other Sources of Defilement 18:1:1",Torat Emet 363,he,"כל שאתה יכול וכו'. פ''ו דטהרות וכתבו התוספות בפרק חזקת (דף נ''ה ע''ב) דאפילו ס''ס טמא מפני כי מן הדין אפילו חד ספיקא ראוי לטהר דאוקמה אחזקתה וכיון דמטמאינן בחד ספיקא דילפינן מסוטה מ''ל חד ספיקא מה לי כמה ספיקי: 

",hebmorph-standard,15.534832
27,n,Bava Batra 81b:2,Wikisource Talmud Bavli,he,"אמר רבה מאי קושיא דלמא ר""מ באילן אחד ספוקי מספקא ליה ורבנן בשני אילנות ספוקי מספקא להו",aggresive-ngram,54.921776
28,--,"Beit Yosef, Yoreh Deah 191:3:1","Tur Yoreh Deah, Vilna, 1923",he,"ומ""ש רבינו טהורה  בכל ענין פשוט דהיינו לומר דבין יושבת בין עומדת בין שותתת בין מזנקת טהורה משום דהוי ספק ספיקא דילמא מאיש אתא ואת""ל דמינה אתא דילמא לא הדור מי רגלים למקור וממקום מכה בא ולהרא""ש",hebmorph-standard,42.940975
29,n,Ikar Tosafot Yom Tov on Mishnah Tahorot 4:5:2,On Your Way,he,"אבל לא שאבד בה קבר, דבההוא איכא ספיקא דאורייתא, וא''כ אמאי אמרי רבנן תולין ברשות היחיד, והא ספק ברשות היחיד טמא. הר''ש:",hebmorph-standard,14.785315
30,n,Rashi on Chullin 79a:19:1,Wikisource Rashi,he,"או ספוקי מספקא ליה - ומשו""ה אסר:",aggresive-ngram,59.373577
31,--,"Shulchan Arukh, Yoreh De'ah 53:4",Torat Emet 357,he,"נמצא הגף שבור ואינו יודע אם קדם שחיטה נשבר או אחר כך, טרפה. הגה: ויש מכשירין מכח ספק ספיקא, ספק שמא נשבר אחר שחיטה, ואם תמצא לומר קדם שחיטה, שמא לא נקבה הראה (אסור והתר הארך) ויש לסמך על זה להכשיר",original,8.78037
32,--,"Kessef Mishneh on Mishneh Torah, Foreign Worship and Customs of the Nations 7:10:8",Torat Emet 363,he,"כתב הראב''ד טבעת של וכו'. א''א לפי הסוגיא וכו' שהם נקראים ספק ספיקא. וכתב עוד שאני אומר אותה הטבעת האסורה ברוב היא. א''א כל זו הסוגיא אינה כהלכה וכו' דשמואל ורב יהודה פליגי אדרב דס''ל הכי עכ''ל. ומתוך דברי הגמרא שכתבתי יתבאר לך טעמו של הראב''ד בשתי השגות אלו וכבר כתבתי לתת טוב טעם לדברי רבינו: 

",hebmorph-standard,37.615738
33,n,Menachot 91b:44,Wikisource Talmud Bavli,he,מייתי ומתני דספיקא הוא אצטריך קרא לרבויי ספיקא,aggresive-ngram,24.119108
34,m,"Kessef Mishneh on Mishneh Torah, Other Sources of Defilement 13:12:1",Torat Emet 363,he,"ומה שכתב אבל על ספק ספק הטומאה אין שורפין וכו'. כך הגירסא האמיתית בספרי רבינו ואיתא בפרק בנות כותים שם: 

",aggresive-ngram,48.897514
35,--,Kiddushin 75a:9,William Davidson Edition - Aramaic,he,לאפוקי מדהני תנאי דתנן העיד רבי יהושע ורבי יהודה בן בתירא על אלמנת עיסה שכשירה לכהונה מאי טעמא הוי ספק ספיקא וספק ספיקא לקולא,hebmorph-standard,81.51869
36,n,Korban Netanel on Eruvin 39:1,Vilna Edition,he,"  מודים.   ורבנן ספוקי מספקא להו והכא לחומרא והכא לחומרא: 
",aggresive-ngram,49.47798
37,n,Rashi on Bekhorot 41b:19:2,Vilna Edition,he,"ואיצטריכא קרא למעוטי ספיקא - בתמיה. הא ליכא ספק קמי שמיא אלא ודאי משום דבריה בפני עצמו הוא קממעיט ליה ודלא כת""ק:",original,9.701115
38,--,Avodah Zarah 70a:51,Wikisource Talmud Bavli,he,לא שאני התם כיון דאיכא דפתחי לשום ממונא הוה ליה ספק ספיקא,hebmorph-standard,88.83461
39,--,Ikar Tosafot Yom Tov on Mishnah Tahorot 4:5:4,On Your Way,he,"וקשה, אמאי טמא, הא הוי ספק ספיקא. ופירשו התוס', דנקיט כנגד מי רגלי בהמה משום דכשהן זה אצל זה הן ניכרות טפי שהן של אדם וליכא אלא ספק אחד:",hebmorph-standard,46.568813
40,--,Tosafot on Sanhedrin 80a:11:1,Wikisource Tosafot,he,"ואחרים באחרים כו' - הכא אין לחוש אי גרס הכי דאסר ספק ספיקא דהך ברייתא כר' יהודה אתיא ובפ' התערובות (זבחים דף עד. ושם) מסקינן דר' יהודה אסר ספק ספיקא אפילו בשאר איסורין אבל במתני' דכל הצלמים (ע""ז מט",hebmorph-standard,40.72023
41,--,Ikar Tosafot Yom Tov on Mishnah Ketubot 1:1:3,On Your Way,he,"פירוש, לאחר שנתארסה. והרי היא אסורה עליו, כגון אשת כהן, או שקיבל בה אביה קידושיה פחותה מבת שלש, דליכא אלא חד ספיקא. בכהן, שמא קודם שנתארסה. ובפחותה מבת שלש, שמא באונס. ומשום הכי אף בשאר נשים דאיכא ספק ספיקא ואינה אסורה עליו לא פלוג רבנן בתקנתא. תוס':",hebmorph-standard,37.615738
42,--,Bartenura on Mishnah Tahorot 4:5:8,On Your Way,he,"וחכמים אומרים ברשות היחיד תולין. על ספק מגען. ולא שורפים משום דהוי ספק ספיקא לקולא, ספק נגע ספק לא נגע, ואפילו אם תמצי לומר נגע, ספק טמאים ספק טהורים. ואין הלכה כר׳ יוסי דאמר על ספק מגען שורפין:

",hebmorph-standard,47.01967
43,--,Shita Mekubetzet on Bava Metzia 18b:8,Vilna Ed,he,בזמן שהבעל מודה מיהא יחזיר וכו'. אין להקשות דנימא שאני הכא דהוי ספק ספיקא להיתרא שמא כבר גרשה ונחזיר לה אפילו אינו שלה ואפילו לא גרשה שמא זהו הגט שאבד ותתגרש עתה בחזרה זו. יש לומר באשת איש אין הולכין,hebmorph-standard,37.641125
44,--,Ikar Tosafot Yom Tov on Mishnah Eduyot 8:3:1,On Your Way,he,אלמנת עיסה. דאילו בת עיסה דאין לה חזקח. כשרות החמירו אף בספק ספיקא. תוספ'. ועתוי''ט:,hebmorph-standard,43.350227
45,n,Bartenura on Mishnah Tahorot 4:5:7,On Your Way,he,"על ודאי מגען שהוא ספק טומאתן. יודע ודאי שנגעה בהן תרומה, אבל אינו יודע אם הן טמאים או לאו, כדפרשינא ספיקא דכולהו:",hebmorph-standard,14.772954
46,n,Beitzah 3b:6,Wikisource Talmud Bavli,he,בשלמא לרבה דאמר משום הכנה הוי ספיקא דאורייתא וכל ספיקא דאורייתא לחומרא,aggresive-ngram,24.484776
47,n,Beitzah 3b:7,Wikisource Talmud Bavli,he,אלא לרב יוסף ולרבי יצחק דאמרי משום גזרה ספיקא דרבנן היא וכל ספיקא דרבנן לקולא,aggresive-ngram,24.707748
48,--,Bartenura on Mishnah Niddah 9:2:3,On Your Way,he,"ור׳ שמעון מטמא. אפילו הכא דאיכא ספק ספיקא, כדקתני טעמא:",hebmorph-standard,93.1495
49,--,Maadaney Yom Tov on Niddah 404,Vilna Edition,he,ומשני   לפי שאין כל האצבעות שוות. דהשתא מותרת בלא בדיקה מטעם ספק ספיקא שמא לא בא דם מן המקור אלא מן הצדדים ואפי' בא לראשון מן המקור שמא לא יבא לבעל שני דאין כל האצבעות שוות אבל אם היתה בודקת לראשון,hebmorph-standard,37.995636
50,n,Rashi on Ezra 7:12:2,On Your Way,he,"גמיר וכענת . ספיקא היא בידו :
",aggresive-ngram,25.57205
51,--,"Beit Yosef, Yoreh Deah 110:28:1","Tur Yoreh Deah, Vilna, 1923",he,"ומ""ש רבינו וי""א שאפי' בספק ספיקא שעל ידי תערובות אין להתיר בדברים החשובים וכו' כבר נתבאר שזהו דעת ר""י: ",hebmorph-standard,41.402653
52,--,Tosafot on Eruvin 35b:4:1,Vilna Edition,he,"ספק לא טבל ואפילו טבל כו' - הך ספק ספיקא נקט משום רבותא דסיפא דאפ""ה בטומאה קלה טהור וריצב""א מפרש דאו או קתני ואפילו טבל היינו או שטבל מדפריך בתר הכי אדרבה ואימא העמד מקוה על חזקתו ואימא לא חסר והא לא שייך למיפרך אספק טבל או לא טבל אלא או או קתני ופריך אספק טבל בארבעים סאה ספק לא טבל:",original,9.050169
53,n,Avodah Zarah 41b:36,Wikisource Talmud Bavli,he,מעיקרא לא טבילי ספק וספק הוא אפשר דעבד כדר' אושעיא דאמר,aggresive-ngram,62.340767
54,n,Chullin 85a:1,Wikisource Talmud Bavli,he,אלא ספק איש ספק אשה,infreq,24.971586
55,--,Zevachim 74a:32,Wikisource Talmud Bavli,he,הנח לעבודת כוכבים שספיקה וספק ספיקה אסורה עד סוף העולם,aggresive-ngram,77.92596
56,n,Tosafot on Sukkah 46b:12:1,Vilna Edition,he,"שמיני ספק שביעי אסור'. בארץ ישראל דליכא ספיק' לא גזור אטו סוכה אבל בבבל דאיכא ספיקא אע""ג דלא מברך ביה גזור אטו סוכה אבל תשיעי ספק שמיני לא גזור אתרוג אטו סוכה:",ngram,21.75546
57,n,Bartenura on Mishnah Bava Batra 9:2:1,On Your Way,he,וטומטום. ספק זכר ספק נקבה:,aggresive-ngram,20.5273
58,--,Rashi on Pesachim 10a:6:4,Vilna Edition,he,"וחכמים מטמאין - דהויא ליה ספק טומאה ברה""י ור""א לא חשיב לה ספק טומאה אא""כ נכנס לשדה אבל אינו יודע אם האהיל אם לא אבל השתא הוה ליה ספק ספיקא וגבי בתים אפילו רבנן מודו דכיון דבדיקת חמץ דרבנן תלינן לקולא:",hebmorph-standard,46.568813
59,--,Rashi on Avodah Zarah 41a:31:1,WikiSource Rashi,he,"מתני' הרי אלו מותרין - טעמא מפרש בגמ' דכי הוו שלימים ספק לא עבדום ואת""ל עבדום אימור בטלום לכך שיברום הוי ספק ספיקא ולקולא:",hebmorph-standard,55.889694
60,n,Bekhorot 41b:19,Wikisource Talmud Bavli,he,"אילימא ת""ק ספיקא הוא ואתי קרא למעוטי ספיקא",aggresive-ngram,32.460102
61,--,"Mishneh Torah, Other Sources of Defilement 13:12",Wikisource Mishneh Torah,he,"אבל על ספק ספק הטומאה אין שורפין עליו תרומה לעולם ואצ""ל קדשים אלא תולין לא אוכלין ולא שורפין:",aggresive-ngram,54.54817
62,n,Rashi on Yevamot 82b:7:2,Vilna Edition,he,תני אם נשא נשוי - דבעיא גיטא מיניה משום ספק זכר ולעולם ספיקא הוא:,ngram,27.847908
63,n,Pesachim 70b:4,William Davidson Edition - Aramaic,he,לא צריכא דנשיא גוסס בשלשה עשר סכין דחד ספיקא מטביל לה קופיץ דתרי ספיקי לא מטביל לה,infreq,23.918364
64,n,Shabbat 135b:14,William Davidson Edition - Aramaic,he,הא לא שהה ספיקא הוי,aggresive-ngram,28.431543
65,--,Magen Avraham 467:22,Magen Avraham,he,"מכח ספק ספיקא. שמא עתה נפלה ואת""ל היתה קודם בתרנגולת שמא נתעכלה, והחולקים סבירא להו דדוקא לענין טומאה מהני עיכול ולא לענין איסור כמו שכתב בי""ד סוף סי' פ""ג עיין שם בבית יוסף וכ""מ שם בש""ע, ובאגודה",original,9.080623
66,n,Mishnah Tahorot 4:7,Torat Emet 357,he,"אלו ספקות שטהרו חכמים. ספק מים שאובים למקוה. ספק טמאה צפה על פני המים. ספק משקין, לטמא, טמא, ולטמא, טהור. ספק ידים, לטמא ולטמא ולטהר, טהור. ספק רשות הרבים. ספק דברי סופרים. ספק החלין. ספק שרצים. ספק נגעים. ספק נזירות. ספק בכורות. וספק קרבנות: 
",infreq,23.642778
67,n,Rashi on Keritot 17b:39:1,WikiSource Rashi,he,כוי - ספק בהמה ספק חיה:,aggresive-ngram,20.5273
68,n,Mishnah Tahorot 4:2,"Mishnah, ed. Romm, Vilna 1913",he,השרץ בפי החולדה. ומהלכת על גבי ככרות של תרומה. ספק נגע. ספק לא נגע. ספיקו טהור:,infreq,22.35974
69,--,Rashi on Kiddushin 75a:8:1,Vilna Edition,he,אלמנת עיסה - בכתובות (דף יד.) מפרש אלמנת ספק חלל שהיתה מעורבת בספקות בעלה היה ספק והיא באה מכחו דהויא לה ספק ספיקא:,hebmorph-standard,56.423607
70,--,Tosafot on Ketubot 13a:16:1,Vilna Edition,he,"ואין אוסרין על היחוד לימא דלא כרבי יהושע - תימה לרשב""א דלזעירי (נמי) דאמר נסתרה איירי כגון דמודה היא שנבעלה דאי אמרה לא נבעלתי אם כן הוי ספק ספיקא דמכשיר רבי יהושע כדאמר לקמן התם ספק ספיקא ויש לומר",hebmorph-standard,39.627254
71,n,Rashi on Bekhorot 12a:1:5,Vilna Edition,he,כוי - ספק חיה ספק בהמה:,aggresive-ngram,20.5273
72,--,Pesachim 9a:9,Wikisource Talmud Bavli,he,ואי בעית אימא ספק וספק הוא דילמא מעיקר' אימור דלא טבילי כר' אושעיא,aggresive-ngram,66.28567
73,n,Rashi on Yevamot 18b:15:2,Vilna Edition,he,וחולץ לשניה - משום ספיקא כדמפרש ואזיל:,aggresive-ngram,21.733719
74,--,Mishnah Berurah 467:59,On Your Way,he,"(נט) מכח ספק ספיקא - שמא היתה בתרנגולת עצמה וכבר נתעכלה ואין שייך בה חימוץ ואת""ל שאיננה מתרנגולת שמא עתה נפלה ודעה ראשונה של המחבר ס""ל דאף בחטה שהיא מתרנגולת שייך בה חימוץ:",hebmorph-standard,46.568813
75,n,Rashi on Niddah 16a:1:1,Vilna Edition,he,כמין נפל - הלכך ספק וספק הוא דדלמא מעיקרא לאו נפל הוא:,aggresive-ngram,55.882874
76,n,Bekhorot 41b:27,Wikisource Talmud Bavli,he,מחלוקת באנדרוגינוס אבל בטומטום דברי הכל ספיקא הוא וקדוש מספיקא,aggresive-ngram,27.458408
77,n,Rashi on Niddah 47a:59:1,Vilna Edition,he,חוטם - ספק:,infreq,22.291317
78,n,Rashi on Niddah 47a:59:2,Vilna Edition,he,משיפציל - ספק:,aggresive-ngram,20.596825
79,--,Mishnah Tahorot 6:4,Torat Emet 357,he,"כל שאתה יכול לרבות ספקות וספק ספקות, ברשות היחיד, טמא. ברשות הרבים, טהור. כיצד, נכנס למבוי והטמאה בחצר, ספק נכנס ספק לא נכנס, טמאה בבית, ספק נכנס ספק לא נכנס, ואפלו נכנס, ספק היתה שם ספק לא היתה שם",infreq,24.046156
80,--,"Ba'er Hetev on Shulchan Arukh, Yoreh De'ah 2:17",Torat Emet 357,he," צריך.  דהיכא דלא בדקו לו סכין לא בתחילה ולא בסוף שחיטתו פסולה. וכתב בש''ך ולא דמי לסעיף א' גבי נגנבו תרנגוליו דמותר משום דהתם אפשר לומר אע''פ שחשוד על הגניבה מ''מ שמא נתן לשחוט לאחר וכ' ט''ז דלפי טעם זה הוי ספק ספיקא שמא הוא נתן לאחר לשחוט ואת''ל שהוא שחט שמא בדק הסכין תחלה יפה עכ''ל: 
",original,9.051369
81,n,Mishnah Tahorot 6:3,"Mishnah, ed. Romm, Vilna 1913",he,אילן שהוא עומד ברשות הרבים. והטומאה בתוכו. עלה לראשו. ספק נגע ספק לא נגע. ספיקו טמא. הכניס ידו לחור. שיש בו טומאה. ספק נגע ספק לא נגע. ספיקו טמא. חנות שהוא טמא ופתוח לרשות הרבים. ספק נכנס ספק לא נכנס,infreq,22.946602
82,--,"Beit Yosef, Orach Chaim 515:9:1","Tur Orach Chaim, Vilna, 1923",he," יום שני לא משום דהוה ליה ספק ספיקא ויש שחולקים בדבר ואם ספק מוכן צריך להמתין בכדי שיעשו נתבאר בסימן שכ""ה ויתבאר עוד בסימן זה ותור וגוזל שביד עו""ג אם חוששין שמא ניצוד היום אכתוב בסי' תקט""ז בס""ד: ",original,8.172611
83,n,"Ba'er Hetev on Shulchan Arukh, Orach Chayyim 663:2",Torat Emet 357,he," ספיקא.  ובי''ט אין קורין וביום השני דגנאי לקרות י''ט ספק חול. רש''י במגילה דף למ''ד:  

",ngram,26.13545
84,--,Tosafot on Shabbat 15b:4:4,Vilna Edition,he," דאיכא ספק ספיקא ומש""ה אין שורפין ולפירוש הקונטרס הא על ספק מי רגלי אדם שורפין אע""ג דהוי ספק ספיקא ונראה לר""י דנקט מי רגלי בהמה משום דכשהן זה אצל זה הן ניכרות טפי שהן של אדם וליכא אלא ספק אחד:",hebmorph-standard,46.106647
85,--,"Ba'er Hetev on Shulchan Arukh, Orach Chayyim 497:4",Torat Emet 357,he," ספק ספיקא.  ובי''ד סימן ק''י סעיף ח' כתב רמ''א די''א דבס''ס לא מהני דשיל''מ וכאן לא כ' כלום וצ''ע ט''ז. ועיין ש''כ ובפר''ח שם ועמ''א:  

",hebmorph-standard,55.889694
86,--,Tosafot on Niddah 29a:54:1,Vilna Edition,he,"תשב לזכר ולנקבה ולנדה. אע""ג דהוי ספק ספקא תשב לנקבה דאי מטהרת לה מטומאת נקבה משום ספק ספקא הכי נמי נטהרנה אם ראתה בל""ד ומ""א מספק ספקא ולא ניחוש לזכר והוי תרי קולי דסתרן אהדדי כדפרשינן לעיל (ד' כד:) ומיהו בטועה בגמ' מחמרינן אע""ג דאיכא כמה ספיקי: ",aggresive-ngram,44.25445
87,n,Rashi on Beitzah 3b:7:1,Vilna Edition,he,ספק דרבנן היא - דאפי' ודאי משום גזירה הוא דאתסר וכי הויא לה ספיקא הוי ספק במידי דאסור מדרבנן:,ngram,27.94931
88,n,Horayot 3b:39,Wikisource Talmud Bavli,he,איזהו ספק,infreq,25.22511
89,n,Horayot 3b:38,Wikisource Talmud Bavli,he,ספק,infreq,40.360176
90,n,Rashi on Gittin 12a:20:1,Vilna Edition,he,לא ספק - אינו מספיק:,aggresive-ngram,20.785118
91,n,Niddah 25a:36,Wikisource Talmud Bavli,he,רבי יהושע ספוקי מספקא ליה ואזיל הכא לחומרא והכא לחומרא,aggresive-ngram,58.99009
92,--,Shita Mekubetzet on Bava Kamma 11a:21,Vilna Ed,he,תלי ברובא דשליא מדפריש בסמוך אטו כולה כולה ממש ונפקא מיניה היכא דחזרה. וקצת קשה אם כן היכי דייקינן דאי יש מקצת שליא בלא ולד הוי ספק ספיקא שמא אין בה כלום ואם תמצא לומר יש בו שמא מיעוט דהא אההוא דפנים,original,7.9926777
93,--,Tosafot Yom Tov on Mishnah Tahorot 4:5:7,"Mishnah, ed. Romm, Vilna 1913",he,"על ספק מי רגלי אדם כו'. כתב הר""ב ואע""ג דאיכא תרי ספיקות כו'. כ""כ רש""י דשבת. והקשו התוספות *(ד""ה ועל) דאמאי (טמא) כיון דהוי ספק ספיקא. ופירשו דנקט (שהן כנגד) מי רגלי בהמה. משום דכשהן זה אצל זה. הן ניכרות טפי שהן של אדם. וליכא אלא ספק אחד: 
",hebmorph-standard,37.615738
94,n,Rashi on Chullin 134a:31:1,Wikisource Rashi,he,"שספק לקט לקט - אלמא לרבי מאיר גבי מתנות עניים וה""ה למתנות כהונה ספיקא לחומרא וסתם מתני' ר""מ היא וקתני ספיקא לקולא:",ngram,22.09416
95,n,Tosafot on Bava Metzia 7a:1:1,Vilna Edition,he,"ולא עשירי ספק - אין להקשות איצטריך קרא למעוטי ספיקא כדפריך במסכת חולין (דף כב: ד""ה איצטריך):",ngram,27.907797
96,n,Malbim Beur Hamilot on Proverbs 22:15:1,Malbim on Proverbs--Wikisource,he,"אולת. כבר התבאר שאולת היא הספק שיסופק בכל דבר חכמה:
",aggresive-ngram,49.198925
97,--,"Ba'er Hetev on Shulchan Arukh, Yoreh De'ah 15:5",Torat Emet 357,he," ימים.  וכתב בט''ז ולא אמרינן דהוי ספק ספיקא כמו שכתב רמ''א בסימן ק''י ס''ח משום דאין שייך כאן ספק ספיקא דע''כ יש כאן ספק נפל או לא ואי אפשר לך לומר את''ל נפל ואין זה דומה לספק זינתה פרק קמא דכתובות. וכ' בש''ך ואפילו אם העובד כוכבים מסיח לפי תומו אינו נאמן כי אם בעדות אשה לבד מכ''ש כאן שהוא להשביח מקחו ועיין לקמן סימן ט''ז סי''א וסימן צ''ח:    

",hebmorph-standard,46.10078
98,n,Chelkat Mechokek 27:19,"Vilna, 1876",he,"ואם לאו הוי ספק קידושין. בגמרא (דף ה' ע""ב) אמרו ספיקא הוי וחיישינן מדרבנן: 
",ngram,28.058023
99,n,Kiddushin 28a:2,William Davidson Edition - Aramaic,he,אשכחן בודאי ספק מנלן,aggresive-ngram,20.558947
100,n,Bekhorot 57a:37,Wikisource Talmud Bavli,he,ספיקא הוא,aggresive-ngram,43.67754
101,n,Keritot 21a:20,Wikisource Talmud Bavli,he,כוי ספיקא הוא איצטריך קרא למיסר ספיקא,aggresive-ngram,34.85595
102,n,Chullin 79a:19,Wikisource Talmud Bavli,he,ספוקי מספקא ליה פרי עם האם אסור,aggresive-ngram,73.19613
103,n,Mishnah Berurah 663:3,On Your Way,he,"(ג) ספיקא דיומא - אבל ביום השני של יו""ט אף דאנו עושין אותו ליו""ט ג""כ משום ספיקא דיומא אין קורין בו וביום השני דגנאי לקרות ליו""ט ספק חול:",ngram,26.53507
