Id,Relevance,Ref,Version,Lang,Content,Field,Score
21,--,Yalkut Shimoni on Nach 959:31,Yalkut Shimoni on Nach,he,"מקלל אביו ואמו ידעך נרו באשון חשך, חם על שראה ערות אביו ולא קללו נתרחק הוא ותולדותיו עד סוף כל הדורות מקלל אביו ואמו עאכ""ו. מקלל אביו ואמו רבי יהודה ברבי נחמיה ור' לוי, חד מנהון אמר משל לאחד שקנה",hebmorph-exact,2.458181
22,--,Ibn Ezra on Leviticus 21:20:6,On Your Way,he,וטעם מום בו. כמו אביו ואמו קלל,infreq,33.772427
23,--,Pesikta Rabbati 21:1,OYW,he," הייתי סבורה שהוא רפה חזקתני ותוכל מחלליה מות יומת (שם לא יד) שדילתני בסיני ואמרת לי כבד את אביך חזקתני ותוכל מקלל אביו ואמו מות יומת (שם כ""א י""ז) שדילתני בסיני לא תרצח חזקתני ותוכל שופך דם האדם [באדם דמו",hebmorph-exact,2.0902545
24,--,"Commentary on Sefer Hamitzvot of Rasag, Laws of the Courts 31:3","Sefer Hamitzvot L'Rasag, Warsaw, 1914 -- vol. 3",he," וחכמים פוטרים עיי""ש. והנה הרמב""ם ז""ל וסייעתו פסקו כחכמים. אבל יש לדון בזה לפי מאי דאמרינן בגמרא שם מאן חכמים רבי מנחם בר' יוסי הוא. דתניא ר""מ בר' יוסי אומר בנקבו שם יומת מה ת""ל שם. לימד על מקלל אביו ואמו שאינו",hebmorph-exact,1.2448136
25,--,"Commentary on Sefer Hamitzvot of Rasag, Laws of the Courts 31:4","Sefer Hamitzvot L'Rasag, Warsaw, 1914 -- vol. 3",he," דמחייב מקלל אביו ואמו אפי' בכנוי. ודאי אית לן למימר דהכי נקטינן. וכבר עמדו ג""כ בתוס' (בשבועות שם ד""ה בנקבו) על דברי רבי מנחם בר""י. וכתבו שם וז""ל תימא הא איצטריך לכדדרשינן בפרק ארבע מיתות דאינו חייב עד",hebmorph-exact,1.0035481
26,--,"Commentary on Sefer Hamitzvot of Rasag, Laws of the Courts 31:5","Sefer Hamitzvot L'Rasag, Warsaw, 1914 -- vol. 3",he,"וראיתי להר""ן ז""ל בחי' לסנהדרין (ס""ו ע""א) שכתב וז""ל בנקבו שם יומת למד על מקלל אביו ואמו שאינו חייב עד שיקללם בשם. פירש""י ז""ל דכיון דכתיב ונוקב שם מייתר ליה בנקבו שם דלא ס""ל לר' מנחם בר' יוסי מאי",hebmorph-exact,0.88701963
27,--,"Commentary on Sefer Hamitzvot of Rasag, Laws of the Courts 31:6","Sefer Hamitzvot L'Rasag, Warsaw, 1914 -- vol. 3",he," תקלל ומקלל אביו ואמו מות יומת. כשם שהקללה בשם דכתיב יתן ה'. אף מקלל אביו ואמו בשם עיי""ש. הרי דנקט באמת עיקר הראי' למקלל אביו ואמו דבשם רק מדברי רבי חנינא בר אידי. ולא מילפותא דרבי מנחם בר""י. ולפי הנראה",hebmorph-exact,0.8802161
28,--,"Commentary on Sefer Hamitzvot of Rasag, Laws of the Courts 31:7","Sefer Hamitzvot L'Rasag, Warsaw, 1914 -- vol. 3",he," חכמים בסיפא אדר""מ רק לענין מגדף ולענין מקלל אביו ואמו. ולא פליגי ברישא גבי שבועה בכינוי. משמע דברישא מודו דסגי בכינוי. וא""כ ע""כ לאו היינו רבי חנינא בר אידי. וכן מוכח מדקתני התם בסיפא המקלל עצמו וחבירו",hebmorph-exact,5.028655
29,--,Rosh on Shevuot 4:21:1,Vilna Edition,he,"המקלל בכולן חייב דברי ר' מאיר וחכמים פוטרין. המקלל אביו ואמו בכולן חייב דברי רבי מאיר וחכמים פוטרין המקלל עצמו וחבירו בכולן עובר בלא תעשה: 
",aggresive-ngram,67.66305
30,--,"Sifra, Vayikra Dibbura d'Chovah, Chapter 1 2",Venice 1545,he,"[ב] או מה עכו""ם מיוחדת שחייבים עליה מיתת בית דין, אף אינו מרבה אלא מחויבים מיתת בית דין! הא מה אני מרבה? את המקלל אביו ואמו, המסית והמדיח, והמכשף, ונביא שקר, ועדים זוממין...    תלמוד לומר ""ועשה""-- יצאו אלו שאין בם מעשה.",aggresive-ngram,55.160088
31,--,"Sifra, Kedoshim, Section 1 6",Venice 1545,he,"[ו] נאמר ""מקלל אביו ואמו מות יומת"" ונאמר ""איש איש כי יקלל אלהיו ונשא חטאו"". הקיש קללת אב ואם לקללת המקום.",aggresive-ngram,83.21087
32,--,"Sefer Mitzvot Gadol, Volume One 219:1","Munkatch, 1901",he," ופירושו מ""מ נחשבי' מקלל אביו ואמו ומכ' אותם שני לאוין בפני עצמן הואיל וחייבין עליהן מיתת ב""ד כי אפי' לא מצינו שם שום אזהרה המיתה או הכרת היא האזהרה וכן המבר' השם מזה הטעם נחשב לאו בפני עצמו [עי' לעיל",hebmorph-exact,1.0644236
33,--,Yad Ramah on Sanhedrin 66a:3,"Yad Ramah Sanhedrin, Warsaw 1895 ed.",he,למברך את השם תנהו ענין לנוקב אחר שחייב מיתה ומאי ניהו מקלל אביו ואמו שאינו חייב עד שיקללם בשם ומשמע דלית ליה לר' מנחם בר' יוסי הך דרשא דדרשינן גבי בנקבו שם עד שיברך שם בשם ואיכא למימר דרבי דתני לה במתני,hebmorph-exact,8.109664
34,--,Rashi on Exodus 21:16:3,On Your Way,he,"מות יומת. בחנק, כל מיתה האמורה בתורה סתם חנק היא והפסיק הענין וכתב וגונב איש, בין מכה אביו ואמו למקלל אביו ואמו, ונראה לי הינו פלוגתא, דמר סבר מקשנן הכאה לקללה, ומר סבר לא מקשנן:
",aggresive-ngram,74.9282
35,--,Sanhedrin 85b:9,Wikisource Talmud Bavli,he,"(ויקרא כ, ט) אביו ואמו קלל לאחר מיתה",infreq,31.335926
36,--,Rashi on Chullin 78b:22:1,Wikisource Rashi,he,אביו קלל ואמו קלל - כלומר בתחלת המקרא סמך קללה לאביו ובסוף המקרא סמך קללה לאמו למימרא דאו האי או האי:,infreq,25.431837
37,--,Rashi on Proverbs 6:23:1,On Your Way,he," במקום חושך ואם אבד שום דבר שם הוא מוצאו לאורו , וכן מי שהוא מקיים הוראת אמו אורה היא לו וכן הוא אומר אל תטוש תורת אמך וכן הוא ודאי שמקרא זה מדבר במצות אביו ואמו דכתיב ( לקמן כ ) מקלל אביו ואמו ידעך נרו באשון חשך ואם נר של אדם ידעך ( כוהה ) כשאין מקיים מצות נמצא כשמקיים מצות מאיר נרו ( ר' יוסף קרא ) : ",hebmorph-standard,27.496098
38,--,Ikar Siftei Hachamim on Leviticus 4:2:1,On Your Way,he,לאפוקי מילה ופסח דאין בו אלא כרת ולא על דבר שיש בו לאו ומיתת בית דין ולא כרת כגון מכה אביו ואמו וגונב נפש מישראל וזקן ממרא ולא על שזדונו לאו וכרת ואין בו מעשה כמו מקלל אביו ואמו ועדים זוממים ומגדף,aggresive-ngram,48.340816
39,--,Tosafot Yom Tov on Mishnah Sanhedrin 7:4:1,"Mishnah, ed. Romm, Vilna 1913",he," קדושים. וכך הם כתובים עוד בפרשת שופטים. והיה ראוי לסמוך אח""כ מקלל אביו ואמו כמו שהם סדורים ג""כ אחר אוב וידעוני בפרשת קדושים. אלא שראה להקדים מחלל את השבת. שהוא מיקל ומחלל בכבוד אביו שבשמים. שהוא",hebmorph-exact,6.034386
40,--,"Commentary on Sefer Hamitzvot of Rasag, Positive Commandments 1:8","Sefer Hamitzvot L'Rasag, Warsaw, 1914 -- vol. 1",he,"ולכאורה הי' נראה בזה ע""פ מאי דקשה תו אמאי לא מנה אזהרת מקלל אביו ואמו במספר הלאוין כמו שמנו שאר מוני המצוות וכן לא מנה אזהרת מכה אביו והבה""ג וסייעתו ז""ל מנאום במספר העונשין. אבל לרבינו הגאון ז""ל אין",hebmorph-exact,0.7041729
41,--,Tosafot on Sanhedrin 65b:6:1,Wikisource Tosafot,he,"הואיל וישנו בקול - תימה כי הדר ביה משינויא דקול ומסיק שאני עדים זוממין הואיל וישנן בראיה מאי משני מכל הני דתני בת""כ בהדיא עדים זוממין דממעט מועשה מקלל אביו ואמו ומסית ומדיח ונביא השקר ובספרים ישנים",hebmorph-exact,9.985755
42,--,Deuteronomy 27:16,Tanach with Text Only,he,ארור מקלה אביו ואמו ואמר כל־העם אמן,aggresive-ngram,105.519806
43,n,Mishnah Nedarim 9:1,Torat Emet 357,he,"רבי אליעזר אומר, פותחין לאדם בכבוד אביו ואמו. וחכמים אוסרין. אמר רבי צדוק, עד שפותחין לו בכבוד אביו ואמו, יפתחו לו בכבוד המקום, אם כן אין נדרים. ומודים חכמים לרבי אליעזר בדבר שבינו לבין אביו ואמו, שפותחין לו בכבוד אביו ואמו: 
",hebmorph-exact,9.626301
44,--,Kitzur Baal Haturim on Leviticus 20:10:1,On Your Way,he,"סמך איש אשר ינאף את אשת רעהו למקלל אביו ואמו לפי שהממזר אינו יודע מי אביו ומקללו:

",aggresive-ngram,79.26495
45,--,Gur Aryeh on Vayikra 20:9:3,OYW,he,"ולמדנו מאוב וידעוני וכו'. עיין בפרשת משפטים אצל ""מקלל אביו ואמו"" (שמות כא, יז) שם נתבאר (אות נב) מאי לשון ""דמיו"" אל סקילה:",aggresive-ngram,82.94568
46,--,Gur Aryeh on Vayikra 20:9:2,OYW,he,"לרבות לאחר מיתה. דהוה אמינא כיון דהמכה אביו ואמו חייב (שמות כא, טו), ומקלל אביו ואמו חייב, מה מכה דוקא מחיים, דהא אינו חייב על מכה אביו ואמו אלא אם עשה בו חבורה, כדפירש רש""י בפרשת אמור (להלן כד, כא",ngram,25.021416
47,--,"Chizkuni, Deuteronomy 9:28:1",Chizkuni,he,"ומשנאתו אותם וי״‎ו זה במקום או כמו מן הכשבים ומן העזים, ומקלל אביו ואמו, ומכה אביו ואמו, וכן הרבה. וכן כאן פי׳‎ או משנאתו אותם פתה אותם בדברים והוציאם להמיתם.
",aggresive-ngram,56.437386
48,--,Shevuot 27a:42,Wikisource Talmud Bavli,he,"(ויקרא כ, ט) איש אשר יקלל את אביו ואת אמו אין לי אלא אביו ואמו",infreq,26.508804
49,--,Bartenura on Mishnah Sanhedrin 7:4:3,On Your Way,he,"והמקלל אביו ואמו. חמור ממכה, דאיכא תרתי קלון אביו ואמו ומוציא שם שמים לבטלה, דהא תנן אינו חייב עד שיקללם בשם:",aggresive-ngram,67.39902
50,--,Rosh on Kiddushin 1:43:1,Vilna Edition,he," למורא המקום נאמר מקלל אביו ואמו מות יומת ונאמר איש כי יקלל את אלהיו ונשא חטאו השוה הכתוב ברכת אב ואם לברכת המקום. בהכאה ודאי אי אפשר וכן בדין מפני ששלשתן שותפים בו. ת""ר ג' שותפים יש בו באדם הקב""ה",hebmorph-exact,7.9886036
51,--,"Commentary on Sefer Hamitzvot of Rasag, Negative Commandments 47:1","Sefer Hamitzvot L'Rasag, Warsaw, 1914 -- vol. 2",he," ע""א) דכולהו מיצרך צריכי וחד מחברי' לא אתי עיי""ש. והשמיט ממניינו אזהרת מברך את השם ואזהרת מקלל אביו ואמו שמנאום שאר מוני המצות. וכבר ביארנו טעמו של רבינו הגאון ז""ל בזה לעיל (במצוה ראשונה) מה שיש בו די",hebmorph-exact,1.0560476
52,--,"Bekhor Shor, Leviticus 20:9:2","Bekhor Shor, HaTzofeh LeHokhmat Yisrael VIII, Budapest, 1924",he,"אביו ואמו קלל. כאדם שתוהא ואומר: אביו קלל שעשה דבר מכוער כזה:
",infreq,27.632599
53,--,Rashi on Sanhedrin 53a:24:4,Wikisource Rashi,he,והמקלל אביו ואמו - החמיר מבמכה משום דאיכא תרתי קלון אביו ואמו ומוציא שם שמים לבטלה:,aggresive-ngram,90.357735
54,--,Midrash Tanchuma 3:7:15,Tsel Midrash Tanchuma,he,"כי איש איש אשר יקלל את אביו ואת אמו מות יומת. וכן הוא אומר, ומקלל אביו ואמו מות יומת (שמו' כא יז). וכן אמר שלמה, מקלל אביו ואמו, ידעך נרו וגו' (מש' כ כ). רבותינו אמרו, חם על שראה ערות אביו, אף על פי",hebmorph-exact,6.035597
55,--,"Kessef Mishneh on Mishneh Torah, Rebels 5:1:1",Torat Emet 363,he,"המקלל אביו ואמו נסקל וכו'. משנה בסנהדרין פ' ד' מיתות (דף נ''ג ס''ו) ובגמ' ומקלל אביו ואמו וכו' מות יומת בסקילה אתה אומר בסקילה או אינו אלא אחת מכל מיתות האמורות [בתורה] נאמר כאן אביו ואמו קלל דמיו בו ונאמר באוב וידעוני דמיהם בם מה להלן בסקילה דבהדיא כתיב באבן ירגמו אותם אף כאן בסקילה: 
",aggresive-ngram,63.892567
56,--,Tosafot on Sanhedrin 84b:12:1,Wikisource Tosafot,he,"איש דבר מצוה אין - יש ספרים שכתוב בהן אשה לא ואע""ג דהשוה הכתוב אשה לאיש וכו' הני מילי בפרשה שנאמרה בלשון זכר אבל היכא דכתיב איש בהדיא ממעטין אשה כדפירש שלהי פרק ד' מיתות (לעיל סו.) גבי מקלל אביו ואמו:",aggresive-ngram,69.34239
57,--,Rashi on Sanhedrin 85b:20:2,Wikisource Rashi,he,ואידך - דמפיק לאחר מיתה מאביו ואמו קילל:,hebmorph-standard,17.581554
58,--,"Lev Sameach, Shorashim 2:63","Sefer HaMitzvot, Warsaw 1883",he,"כתב עוד הרמב""ן (לעיל) אבל אזהרת מקלל אביו ואמו הוציאוה בגמרא מדרשת לא תקלל חרש ואלהים לא תקלל שמכניסין בה כל אדם וכן אזהרת המכה אותם למדה ממכה כל אדם שהיא אצלם בלאו כמ""ש הכהו כו' לוקה עכ""ל. כתב זה",hebmorph-exact,1.9913024
59,--,Rashi on Sotah 37b:9:2,Vilna Edition,he,אותו של עריות כגון שוכב עם חותנתו ואשת אביו ועם אחותו כולם באשת איש ולמיקם בתרי ארורי שוכב עם כל בהמה אשת איש שעשתה מעשה בהמה שמנאפת מקלל אביו ואמו הבא על אשת איש מזלזל באביו ובאמו שגידלו גידולין רעים,hebmorph-exact,10.137079
60,--,Mekhilta d'Rabbi Yishmael 21:17:2,Mekhilta -- Wikisource,he,"ומקלל אביו ואמו בשם המפורש. או אינו. אלא בכנוי , שאין תלמוד לומר בנקבו שם יומת להביא המקלל אביו ואמו אינו חייב עד שיקללם בשם המפורש דברי ר' אחאי . רבי חנינא בן אידי אומר, הואיל ואמרה תורה השבע אל תשבע, קלל ואל תקלל. מה השבע בשם, אף אל תשבע. בשם מה קלל בהשם אף אל תקלל בשם.",aggresive-ngram,65.193726
61,--,Mekhilta d'Rabbi Yishmael 21:17:1,Mekhilta -- Wikisource,he,"ומקלל אביו ואמו וגו' למה נאמר. לפי שהוא אומר *) איש איש אשר יקלל את אביו וגו' (אין לי אלא איש, אשה מנין ת""ל ומקלל אביו ואמו. ומקלל אביו ואמו) אין לי אלא אביו ואמו, אביו שלא אמו אמו שלא אביו מנין",aggresive-ngram,88.15033
62,--,Yad Ramah on Sanhedrin 65a:6,"Yad Ramah Sanhedrin, Warsaw 1895 ed.",he," זדונה כרת ועל שגגתה חטאת אף כל שחייבין על זדונה כרת ועל שגגתה חטאת אי מה ע""ג מיוחדת שחייבין עליה מיתת ב""ד אף אינו מרבה אלא חייבי מיתות ב""ד את מה אני מרבה מקלל אביו ואמו ועדי' זוממים [שהן] במיתת ב""ד ת""ל",hebmorph-exact,8.068083
63,m,Proverbs 30:11,Tanach with Ta'amei Hamikra,he,דור אביו יקלל ואת־אמו לא יברך,infreq,25.040745
64,--,"Mishneh Torah, Rebels 5:1",Wikisource Mishneh Torah,he,המקלל אביו ואמו נסקל שנאמר אביו ואמו קלל דמיו בו ואחד המקלל בחייהן או לאחר מיתתן הרי זה נסקל וצריך עדים והתראה כשאר כל מחוייבי מיתות בית דין ואחד האיש ואחד האשה וכן הטומטום והאנדרוגינוס והוא שיהיו גדולים שהגיעו לכלל הענושין.,aggresive-ngram,59.252537
65,--,Proverbs 20:20,Tanach with Ta'amei Hamikra,he,מקלל אביו ואמו ידעך נרו באישון [באשון] חשך,aggresive-ngram,161.58945
66,--,"Mishneh Torah, Rebels 5:3",Wikisource Mishneh Torah,he,וכן המקלל אבי אביו ואבי אמו הרי זה כמקלל אחד משאר הקהל.,aggresive-ngram,18.664768
67,--,Chullin 78b:19,Wikisource Talmud Bavli,he,"(ויקרא כ, ט) איש אשר יקלל את אביו ואת אמו אין לי אלא אביו ואמו",infreq,27.546652
68,--,"Hasagot HaRamban al Sefer HaMitzvot, Shorashim 2:5","Sefer HaMitzvot, Warsaw 1883",he," דורות בעריות אבל  אזהרת מקלל אביו ואמו הוציאוה בגמרא (שם ס""ו) מדרשת לא תקלל חרש ואלהים לא תקלל שמכניסין בה כל אדם , וכן  אזהרת המכה אותם למדה ממכה כל אדם שהיא אצלם בלאו כמו שאמרו (שם פ""ה) הכהו הכאה שאין בה שוה פרוטה לוקה: ",hebmorph-exact,8.958725
69,--,Mishnah Shevuot 4:13,Torat Emet 357,he,", חיב, דברי רבי מאיר, וחכמים פוטרין. המקלל אביו ואמו בכלן, חיב, דברי רבי מאיר, וחכמים פוטרין. המקלל עצמו וחברו בכלן, עובר בלא תעשה. יככה אלהים, וכן יככה אלהים, זו היא אלה הכתובה בתורה. אל יכך, ויברכך, וייטיב ל ך, רבי מאיר מחיב וחכמים פוטרין: 
",aggresive-ngram,62.303753
70,--,"Kessef Mishneh on Mishneh Torah, Rebels 5:2:2",Torat Emet 363,he,דכתיב בנקבו שם יומת מה תלמוד לומר שם לימד על מקלל אביו ואמו שאינו חייב עד שיקללם בשם ופירש''י (אם אינו ענין לו דהא כתיב ונוקב שם) תנהו ענין למקלל אביו ואמו ובפ' ד' מיתות לעיל מהא מתניתין אמברך את השם,hebmorph-standard,28.15028
71,--,"Kessef Mishneh on Mishneh Torah, Rebels 5:2:1",Torat Emet 363,he,"אינו חייב סקילה וכו'. משנה שם ובסוף שבועת העדות (דף ל''ו) המקלל אביו ואמו אינו חייב עד שיקללם בשם (קללם) ובמשנה (דף ל''ה) המקלל אביו ואמו בכולן כלומר בכנויין חייב דברי ר''מ וחכמים פוטרים ופסק כחכמים. 
",aggresive-ngram,79.74167
72,--,Daat Zkenim on Genesis 27:13:1,daat zekenim,he,"עלי קללתך בני. פי' לא יקלל אותך כי אם אותי 
שכן דרך העולם כשהילדים עושין שלא כדת שמקללין אביהן ואמן ואומרים 
ארור שזה גדל: ",hebmorph-standard,38.6868
73,--,Rashi on Exodus 21:17:2,On Your Way,he,"מות יומת. בסקילה, וכל מקום שנאמר דמיו בו, בסקילה ובנין אב לכלם (ויקרא כ כז) באבן ירגמו אותם דמיהם בם, ובמקלל אביו ואמו נאמר (ויקרא כ ט) דמיו בו:
",aggresive-ngram,69.21013
74,--,Rashi on Sanhedrin 66a:15:2,Wikisource Rashi,he,"אביו שלא אמו ואמו שלא אביו מניין ת""ל אביו ואמו קלל - כלומר סמך קללה בראש המקרא לאביו ובסופו סמך לאמו:",infreq,30.875471
75,--,Rashi on Exodus 21:17:1,On Your Way,he,"ומקלל אביו ואמו. למה נאמר, לפי שהוא אומר (ויקרא כ ט) איש איש אשר יקלל את אביו, אין לי אלא איש שקלל את אביו, אשה שקללה את אביה מנין, תלמוד לומר ומקלל אביו ואמו סתם בין איש ובין אשה אם כן למה נאמר איש אשר יקלל, להוציא את הקטן: ",aggresive-ngram,65.3254
76,--,Tosafot Yom Tov on Mishnah Sanhedrin 7:8:2,"Mishnah, ed. Romm, Vilna 1913",he,"המקלל אביו ואמו. עיין בריש פרק י""א: 
",aggresive-ngram,135.3261
77,--,Tosafot Yom Tov on Mishnah Sanhedrin 7:8:3,"Mishnah, ed. Romm, Vilna 1913",he,"וחכמים פוטרים. [גמרא מאן חכמים רבי מנחם בר רבי יוסי היא]. דתניא ר' מנחם בר""י אומר בנקבו שם יומת מה תלמוד לומר שם [אם אינו עניין לו דהא כתיב ונוקב שם] לימד על מקלל אביו ואמו שאינו חייב עד שיקללם בשם",hebmorph-exact,8.068083
78,--,Daat Zkenim on Deuteronomy 21:18:1,daat zekenim,he,"כי יהיה לאיש בן סורר ומורה. על שם סופו הוא נהרג 
כדפרש""י ואי קשיא כיון שנהרג מפני שעתיד ללסטם את הבריות אין לחייבו במיתה חמורה מלסטים 
דאלו רוצח בסייף וזה בסקילה ונראה לומר מדכתיב איננו שומע בקול אביו ובקול אמו והוי כמו מקלל 
אביו ואמו שהוא בסקילה שנא' אביו ואמו קלל דמיו בו: ",aggresive-ngram,55.332584
79,--,Yalkut Shimoni on Torah 330:3,Yalkut Shimoni on Torah,he,"ומקלל אביו ואמו למה נאמר לפי שהוא אומר כי איש איש אשר יקלל אין לי אלא איש אשה מנין תלמוד לומר, מקלל אביו ואמו בשם המפורש. או אינו אלא בכנוי תלמוד לומר בנקבו שם ה' שאין תלמוד לומר אלא להביא את המקלל",hebmorph-exact,1.2323025
80,--,Ibn Ezra on Proverbs 30:16:1,Ibn Ezra on Proverbs -- Daat,he,"שאול - שישליכו בו הדור המקלל וימותו בלא עתם, כענין: מקלל אביו ואמו מות יומת: ",aggresive-ngram,110.59423
81,--,Rashi on Menachot 90b:35:1,Wikisource Rashi,he,ורבי יונתן למה לי קרא - לחלק מן הבקר או מן הצאן הא גבי מקלל אביו ואמו אמר (סנהדרין דף סו.) כיון דלא כתיב בהו יחדו משמע נמי אחד אחד עד שיפרוט לך הכתוב יחדו הכי נמי מן הבקר ומן הצאן כיון דלא כתיב בהו יחדו משמע נמי כל אחד בפני עצמו ולא איצטריך קרא לחלק:,aggresive-ngram,55.03107
82,--,Metzudat Zion on Nehemiah 6:12:1,On Your Way,he,"וסנבלט. הוי״ו היא במקום או כמו ומקלל אביו ואמו (שמות כ״א):
",aggresive-ngram,90.29981
83,--,Exodus 21:17,Tanach with Text Only,he,ומקלל אביו ואמו מות יומת,aggresive-ngram,228.05519
