Id,Relevance,Ref,Version,Lang,Content,Field,Score
10,n,Mishnah Eduyot 2:2,Sefaria Community Translation,en,"Rabbi Hanina, vice-chief of the priests, said: All my days I never saw a hide taken out to the place of burning. Rabbi Akiva said: From his words we infer that whoever flays the hide of the firstborn",infreq,15.121518
11,n,Lamentations 5:10,The Holy Scriptures: A New Translation (JPS 1917),en,Our skin is hot like an oven Because of the burning heat of famine.,infreq,15.1584215
12,--,Legends of the Jews 2:4:161,The Legends of the Jews by Louis Ginzberg [1909],en,"The vision of the burning bush appeared to Moses alone; the other shepherds with him saw nothing of it. He took five steps in the direction of the bush, to view it at close range, and when God beheld",hebmorph-standard,6.3359013
13,n,Megillah 27b:19,Daf Shevui,en,", nor have I omitted performing Kiddush [the sanctification of the day.] I had a grandmother who once sold her head covering so as to bring me [wine for] Kiddush. ",aggresive-ngram,49.80985
14,--,"Tur HaAroch, Exodus 18:1:1","Tur on the Torah, trans. Eliyahu Munk",en,", where he had experienced the burning bush, and a vision of G’d. The area immediately below Mount Sinai was known as the desert of Sinai. Having reached that area, Yitro sent a message to his son-in-law",hebmorph-standard,9.222958
15,n,Berakhot 36a:24,William Davidson Edition - English,en,"The Gemara responds: This is not difficult; Beit Shammai are uncertain whether the caper-bush is a vegetable bush or a tree, and here, regarding diverse kinds, they act stringently and here",infreq,16.78783
16,n,Berakhot 36a:23,William Davidson Edition - English,en," caper-bush is considered a diverse kind in a vineyard; apparently, they hold that it is a type of vegetable bush, and then you taught: These and those, Beit Shammai and Beit Hillel, agree that the caper-bush is obligated in the prohibition of orla; apparently, it is a type of tree.",ngram,13.037495
17,n,Berakhot 36a:22,William Davidson Edition - English,en,"On this topic, the Gemara relates: Ravina found Mar bar Rav Ashi throwing away the berries and eating the buds of an orla caper-bush. Ravina said to Mar bar Rav Ashi: What is your opinion, that you",infreq,15.278464
18,--,"Ephod Bad on Pesach Haggadah, Magid, Dayenu 13:1",Rabbi Mark Greenspan,en,"If God had brought us to Mount Sinai but not given us the Torah, it would have been enough. Simply to be present at Mount Sinai, the place of the burning bush, was enough to comfort the Jewish people",aggresive-ngram,129.29793
19,--,"Sifra, Vayikra Dibbura d'Nedavah, Chapter 1 1",Sifra by Rabbi Shraga Silverstein,en,"? Why need it be written?) Dibbur (speaking) is written here, and dibbur is written in relation to the sneh (the burning bush [(Shemoth 3:4): ""And G d called to him from the midst of the sneh, and He",aggresive-ngram,79.38972
20,--,"Tur HaAroch, Numbers 20:12:1","Tur on the Torah, trans. Eliyahu Munk",en," wanted Moses to speak to the rock to what purpose did He tell him to take along his staff? When G’d, in Egypt, had told Moses to take along the staff that had turned into a snake at the burning bush, it",hebmorph-standard,5.656894
21,n,Sotah 13a:4,William Davidson Edition - English,en,great and sore wailing; and he made a mourning for his father seven days” (Genesis 50:10). The word atad is the name of the boxthorn bush. And does a boxthorn bush have a threshing floor? Thorns are not,aggresive-ngram,11.735975
22,n,Shabbat 128b:6,William Davidson Edition - English,en," case where it is possible to provide it with sustenance. That, the mishna in which Rav said that one brings cushions and blankets, is referring to a case where it is impossible to provide it with",aggresive-ngram,50.222897
23,--,Berakhot 7a:31,William Davidson Edition - English,en,"This disagrees with that which Rabbi Shmuel bar Naḥmani said that Rabbi Yonatan said, as Rabbi Shmuel bar Naḥmani said that Rabbi Yonatan said: Specifically as a reward for three acts of humility in averting his glance at the burning bush, Moses was privileged to experience three great revelations:",aggresive-ngram,122.81262
24,--,Berakhot 7a:30,William Davidson Edition - English,en," burning bush, you did not want to see it, as it is stated: “And Moses concealed his face, fearing to gaze upon God” (Exodus 3:6). But now that you want to see My glory, as you said: “Show me Your glory",aggresive-ngram,82.70465
25,--,Shir HaShirim Rabbah 2:5:1,"Rabbi Mike Feuer, Jerusalem Anthology",en," fires – the written Torah and the Oral Torah. Another explanation: ‘sustain me with flagons of wine,’ with many fires – with the fire of Avraham, and Moriah and the burning bush, and the fire of Eliyahu and that of Chananya, Mishael and Azaria…",aggresive-ngram,99.89166
26,--,"Tur HaAroch, Deuteronomy 1:6:1","Tur on the Torah, trans. Eliyahu Munk",en," way and which Moses followed only to be confronted by a burning bush, did not climb a mountain. (compare Exodus 3,1) Ed.] Possibly, in the words of Nachmanides- Moses’ hesitation before investigating",aggresive-ngram,51.62412
27,--,Akeidat Yitzchak 36:32,Akeydat Yitzchak by Eliyahu Munk,en," called for strong punitive action by G'd. The ""great judgments"" of which G'd speaks to Moses at the burning bush, are these acts of multiple retribution.",aggresive-ngram,64.53015
28,--,"Chizkuni, Exodus 11:9:1","Chizkuni, translated and annotated by Eliyahu Munk",en," Jewish people. G-d had told Moses already at the burning bush that Pharaoh would not pay heed to his demands or threats. (Exodus 3,19) He had told him at that time that the reason for the lengthy negotiations was to demonstrate to him and his people G-d’s power by orchestrating the plagues.",aggresive-ngram,64.38074
29,--,Rashbam on Exodus 24:11:1,"Eliyahu Munk, HaChut Hameshulash",en," hand, when afforded a similar opportunity to “see” G’d, Moses was afraid to do so (Exodus 3,6 at the burning bush). Here the nobles and elders were being honoured by G’d with visions, this being due to",aggresive-ngram,51.504593
30,n,Mishnah Pesachim 7:10,Eighteen Treatises from the Mishna,en," burned on the seventeenth, since [the burning of these] does not push off [the prohibitions of] Shabbat nor [those] of the festival.",aggresive-ngram,16.095652
31,n,Leviticus 21:20,The Rashi chumash by Rabbi Shraga Silverstein,en,"	Or gibein [having long, flattened eye-brows] or dak [having a membrane over the eyes] or tevalul [having a disorientation of the black-white arrangement] of his eye, or [having] garav or yalefeth [types of skin conditions] or meroach ashech [having crushed testicles].",aggresive-ngram,64.55045
32,--,"Shney Luchot HaBrit, Vaetchanan, Torah Ohr 52",Shney Luchot Habrit by Rabbi Eliyahu Munk,en," prepared for this task? Moses' reasoning here is similar to what he had said to G'd (Exodus 4,13) at the burning bush: שלח נא ביד תשלח, which the Targum Jonathan ben Uzziel understands as a reference to",aggresive-ngram,64.648964
33,n,Bartenura on Pirkei Avot 5:8:5,Sefaria Community Translation,en,and for [violation of the laws governing] the produce of the Sabbatical year: They are doing business with [this produce] and they are not treating it with the holiness of the Sabbatical year.,aggresive-ngram,52.688644
34,--,Daat Zkenim on Genesis 6:9:3,Daat Zekenim translated by Rb. Eliyahu Munk,en," the burning bush) so did Job (Job 1,1) when becoming subjected to sudden and terrible trials to test his faith in the Lord.",aggresive-ngram,77.25689
35,n,Mishnah Zevachim 3:3,Sefaria Community Translation,en,"If one slaughters an offering [with the intention] of eating something that is not usually eaten, or of burning something [on the altar] that which is not usually burned [on the altar] - it is valid",infreq,15.37752
36,n,Esther 9:3,The Holy Scriptures: A New Translation (JPS 1917),en,"And all the princes of the provinces, and the satraps, and the governors, and they that did the king’s business, helped the Jews; because the fear of Mordecai was fallen upon them.",aggresive-ngram,52.75718
37,n,Shabbat 67a:2,William Davidson Edition - English,en,"Rabbi Yoḥanan said: For healing a burning fever, let one take a knife that is made entirely of iron, including the handle, and let him go to a place where there is a bush and tie a string of hair to it.",ngram,23.721672
38,--,Daat Zkenim on Exodus 2:23:1,Daat Zekenim translated by Rb. Eliyahu Munk,en," of their prayer to reveal Himself to Moses at the bottom of Mount Sinai, at the burning bush, setting in motion the process of their redemption. ",aggresive-ngram,63.972084
39,n,Daat Zkenim on Exodus 3:3:1,Daat Zekenim translated by Rb. Eliyahu Munk,en,"מדוע לא יבער הסנה, “why the bush refused to burn up and turn into ash.” The root בער used here for burning up is used to describe the process of something being utterly destroyed, leaving no trace of",ngram,18.976984
40,--,Akeidat Yitzchak 35:104,Akeydat Yitzchak by Eliyahu Munk,en," the altar, the burning bush which represented such Heavenly fire was not destructive in nature as is the case with natural fire.",hebmorph-standard,6.4780784
41,--,Akeidat Yitzchak 35:102,Akeydat Yitzchak by Eliyahu Munk,en,"(2)	Moses then became dubious whether his first assessment about this being a burning bush had been correct, and he wanted to know why such a bush would not be consumed by the fire. The term ""burning",hebmorph-standard,3.1679506
42,--,Akeidat Yitzchak 35:100,Akeydat Yitzchak by Eliyahu Munk,en,. The encounter was certainly not accidental. The vision of the burning bush alerted Moses to the fact that there are phenomena which cannot be explained rationally.,hebmorph-standard,4.8314643
43,--,"Chizkuni, Exodus 24:5:2","Chizkuni, translated and annotated by Eliyahu Munk",en,"ויעלו עולות, “they presented burntofferings.” They meant to fulfill what G-d had told Moses at the burning bush that the Israelites would in due course worship him at that Mountain. (Exodus 3,12)",aggresive-ngram,128.76147
44,--,Sforno on Exodus 4:27:2,"Eliyahu Munk, HaChut Hameshulash",en,"ויפגשהו בהר האלוקים. while Moses was already on his way back to Midian from his encounter at the burning bush, at the mountain of the Lord, all set to go to Egypt.",aggresive-ngram,128.86151
45,n,Numbers 19:6,The Holy Scriptures: A New Translation (JPS 1917),en,"And the priest shall take cedar-wood, and hyssop, and scarlet, and cast it into the midst of the burning of the heifer.",infreq,16.236004
46,--,Akeidat Yitzchak 36:21,Akeydat Yitzchak by Eliyahu Munk,en," the burning bush (Exodus 3, 19) that Pharaoh would not release the Israelites of his own accord, this had been prior to any mention having been made that ""I will harden his heart.""",aggresive-ngram,90.203064
47,n,Isaiah 10:16,The Holy Scriptures: A New Translation (JPS 1917),en,"Therefore will the Lord, the LORD of hosts, Send among his fat ones leanness; And under his glory there shall be kindled A burning like the burning of fire.",infreq,15.267826
48,n,Psalms 104:4,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	He makes winds His messengers; a burning fire, His ministers.",infreq,23.660652
49,--,"Chizkuni, Exodus 33:19:1","Chizkuni, translated and annotated by Eliyahu Munk",en," physical eyes, and they remind us that this same Moses at the burning bush had reacted to a vision of the Divine by hiding his face in fear. (Exodus 3,6) They therefore understand Moses as asking for",hebmorph-standard,13.576546
50,--,"Redeeming Relevance; Exodus, CHAPTER 2 Moshe's Stutter; The Pardonable Sin 6",Redeeming Relevance -- Exodus,en,at the burning bush is informingly distinctive. It is different from what we see in Avraham’s arguments in both content and tone. It is equally different from the more mature Moshe’s arguments when he,hebmorph-standard,5.7258663
51,n,Ketubot 30b:1,William Davidson Edition - English,en,", which involves being pushed off an elevated place and then stoned. And one who was liable to be executed by burning either falls into a conflagration or a snake bites him, which creates a burning",aggresive-ngram,11.621622
52,n,Bava Metzia 105b:7,William Davidson Edition - English,en," phylacteries were being crushed under the load it is forbidden to leave them on his head, but if they were not being crushed, it is permitted. With regard to which load did the Sages state this halakha? They stated it with regard to a load of four kav.",aggresive-ngram,55.07318
53,--,"Chizkuni, Exodus 3:2:3","Chizkuni, translated and annotated by Eliyahu Munk",en,"והסנה איננו אוכל, “but the bush was not being consumed by the fire.” This was a symbol for both Israel and the Egyptians. The Israelites’ enemy, Egypt, is portrayed as an all consuming fire, while",ngram,11.935096
54,--,"Sefer HaIkkarim, Maamar 4 21:4","Sefer Ha-ikkarim, Jewish Publication Society of America, 1929",en," favor gratuitously. Hence he said: “O Lord God, Thou hast begun …” i. e. it has always been Thy way to show me kindness gratis. Thou hast in the beginning, of Thy own accord, at the burning bush, shed Thy prophetic influence upon me, though I was neither worthy nor prepared. ",hebmorph-standard,3.220976
55,--,"Sefer HaIkkarim, Maamar 4 21:5","Sefer Ha-ikkarim, Jewish Publication Society of America, 1929",en," deserve it, or to do me a favor gratis, for it has been Thy way with me. Thou of Thy own accord, didst begin at the burning bush to show Thy servant, etc. Since, therefore, this has been Thy way with me",hebmorph-standard,2.4237487
56,n,Mishnah Kilayim 1:4,Eighteen Treatises from the Mishna,en," [berries from a type of thorn bush], although they are similar to each other, they are kilayim one with another.  ",infreq,16.046686
57,--,"Targum Jerusalem, Exodus 3:3","Targum Jerusalem, trans. J. W. Etheridge, London, 1862",en,"I will look at this great sight, wherefore the bush is refreshed and not burned.",ngram,19.76408
58,--,"Targum Jerusalem, Exodus 3:2","Targum Jerusalem, trans. J. W. Etheridge, London, 1862",en,"And he looked, and, behold, the bush burned with fire, yet remained in freshness, (or, was moist), neither was it consumed.",ngram,14.805055
59,--,"Kedushat Levi, Exodus, Shemot 12",Kedushat Levi translated by Rb. Eliyahu Munk,en,". The burning bush of dry thorns and thistles that ‎refused to collapse and turn into ash was the vehicle G’d used to ‎accomplish this. This is why the Torah emphasizes: ‎כי סר לראות‎, ‎‎“he had to",hebmorph-standard,4.0395813
60,--,"Shney Luchot HaBrit, V'Zot HaBerachah, Torah Ohr 17",Shney Luchot Habrit by Rabbi Eliyahu Munk,en," the burning bush, cf. Targum Yonathan ben Uzziel Exodus 3,2. Ed.] This number 101 is reminiscent of the statement of our sages that in order to ensure that one understands what one has learned one has to study it 101 times (Chagigah 9).",aggresive-ngram,64.430756
61,--,"Shney Luchot HaBrit, Vayeshev, Miketz, Vayigash, Torah Ohr 224",Shney Luchot Habrit by Rabbi Eliyahu Munk,en," feet of the שכינה rested, as we know from Isaiah 60,13: ""To adorn the site of My Sanctuary, to glorify the place where My feet rest."" We also have Exodus 3,5 in which Moses is told at the burning bush: ""Take off your sandals from your feet for the ground you are standing on is holy ground.""",aggresive-ngram,77.31691
62,--,Sforno on Genesis 24:65:1,"Eliyahu Munk, HaChut Hameshulash",en,"ותתכס, for she was afraid to look more closely, similar to Moses being afraid to look more closely at the burning bush in Exodus 3,6.",aggresive-ngram,154.51378
63,n,Psalms 7:1,The Holy Scriptures: A New Translation (JPS 1917),en,"Shiggaion of David, which he sang unto the LORD, concerning Cush a Benjamite.",aggresive-ngram,205.23543
64,--,Targum Jonathan on Exodus 3:3,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," And Mosheh said, I will turn aside now and consider this great sight, why the bush is not burned. 
",aggresive-ngram,17.822203
65,n,Psalms 78:49,The Rashi Ketuvim by Rabbi Shraga Silverstein,en,"	He sent against them His burning wrath, fury, scorn, and affliction, the deputation of evil angels.",infreq,17.203432
66,--,"Shney Luchot HaBrit, Ki Teitzei, Torah Ohr 84",Shney Luchot Habrit by Rabbi Eliyahu Munk,en,"""In Exodus 3,5 at the Burning Bush, G'd tells Moses: אל תקרב הלום, של נעלך מעל רגליך, ""Do not come close, remove your shoes from your feet."" What was the point in involving Moses' shoes in this",aggresive-ngram,45.171104
67,n,Job 41:12,The Holy Scriptures: A New Translation (JPS 1917),en,"Out of his nostrils goeth smoke, as out of a seething pot and burning rushes.",aggresive-ngram,212.70407
68,n,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 36b:3,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,I.e. it has no authority. Hence there is no doubt that the caper-bush is subject to 'Orlah.,infreq,15.055776
69,n,Berakhot 36b:1,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,but he must not see the man gathering it [from the bushes].,aggresive-ngram,11.283245
70,n,Job 41:11,The Holy Scriptures: A New Translation (JPS 1917),en,"Out of his mouth go burning torches, and sparks of fire leap forth.",infreq,15.120701
71,n,Sukkah 3b:13,William Davidson Edition - English,en," placing cushions and blankets on the floor, it is not a decrease of halakhic significance. It does not render the sukka fit, because in that case one is concerned that the bedding will be ruined and therefore does not intend to leave it there very long. ",aggresive-ngram,44.292774
72,n,Mishnah Mikvaot 9:5,Sefaria Community Translation,en,interpose on a riding cushion. Rabban Shimon ben Gamliel says: [it does not interpose] until it [the amount of pitch or myrrh] is the size of an Italian issar [a specific unit of money].,aggresive-ngram,46.06052
73,--,"Tur HaAroch, Exodus 3:4:1","Tur on the Torah, trans. Eliyahu Munk",en," reason that this mountain was subsequently known as הר סיני, was in commemoration of the סנה, the burning bush which refused to be consumed by the flames.
",aggresive-ngram,77.57876
74,--,"Shney Luchot HaBrit, Vaetchanan, Torah Ohr 73",Shney Luchot Habrit by Rabbi Eliyahu Munk,en," every one of the generations since he died until the advent of the Messiah. Perhaps the fact that G'd repeated his name during their first encounter at the burning bush (Exodus 3,4) [unlike when the",hebmorph-standard,11.50316
75,--,"Redeeming Relevance; Exodus, CHAPTER 2 Moshe's Stutter; The Pardonable Sin 5",Redeeming Relevance -- Exodus,en," burning bush to be full of religious consecration and bliss. Instead, we are confronted with discord and disagreement, as the striking main feature of the story here is Moshe’s arguing with God.",hebmorph-standard,5.649222
76,n,Berakhot 36a:18,William Davidson Edition - English,en,"Incidental to this discussion, the Gemara cites an additional halakha concerning the caper-bush. Rav Yehuda said that Rav said: A caper-bush during the first three years of its growth [orla] outside",infreq,16.109163
77,n,Berakhot 36a:19,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,"He speaks according to the view of R. 'Akiba ;  for there is a Mishnaic teaching : R. Eliezer says :  In the case of the caper-bush, we give tithe of the young shoots and the berries and buds ; R. 'Akiba says :  We only give tithe of the berries because they are fruit. ",aggresive-ngram,10.723099
78,--,Exodus 3:3,The Holy Scriptures: A New Translation (JPS 1917),en,"And Moses said: ‘I will turn aside now, and see this great sight, why the bush is not burnt.’",ngram,21.343792
79,--,Exodus 3:2,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And an angel of the L-rd appeared to him in the heart of the fire in the midst of the bush, [G-d ""identifying Himself"" with the sufferings of Israel]. And he saw, and, behold, the bush was burning with fire, and the bush was not consumed.",ngram,44.32715
80,--,Exodus 3:4,The Rashi chumash by Rabbi Shraga Silverstein,en,"	And the L-rd saw that he had turned aside to see. And G-d called to him from the midst of the bush, and He said: Moses, Moses. And he said: Here I am.",infreq,17.30444
81,--,Legends of the Jews 2:4:158,The Legends of the Jews by Louis Ginzberg [1909],en," go forward and meet him, and it settled back into quietude only when his foot rested upon it. The first thing Moses noticed was the wonderful burning bush, the upper part of which was a blazing flame",hebmorph-standard,3.1679506
82,--,Legends of the Jews 2:4:157,The Legends of the Jews by Louis Ginzberg [1909],en,THE BURNING THORN-BUSH,ngram,13.72407
83,--,"Tur HaAroch, Exodus 3:2:1","Tur on the Torah, trans. Eliyahu Munk",en," spectacle of the burning bush whereupon G’d called out to him. This prompted Ibn Ezra to say that the word אלוקים in verse 4 refers to the angel mentioned in verse 2 as מלאך ה', “an angel of the Lord.” We",aggresive-ngram,54.282112
84,--,Gittin 7a:12,William Davidson Edition - English,en," has a claim that someone did not give him food, and remains silent [domem], the One who dwells in the burning bush [seneh] performs judgment on his behalf.",aggresive-ngram,86.98861
85,--,"Tur HaAroch, Exodus 3:2:2","Tur on the Torah, trans. Eliyahu Munk",en,"   והנה הסנה בוער, “and lo, the bush continued burning.” The word בוער is equivalent to the expression דולק באש, “is in flames.” As to the Torah describing Moses as wanting to investigate why the",ngram,13.954143
86,n,Exodus 21:25,The Holy Scriptures: A New Translation (JPS 1917),en,"burning for burning, wound for wound, stripe for stripe.",infreq,29.177883
87,--,"Shney Luchot HaBrit, Vaera, Torah Ohr 41",Shney Luchot Habrit by Rabbi Eliyahu Munk,en,"   I have already alluded to the Midrash which describes Moses as a טירון, private, in G'd's army of prophets at the beginning of his career when he experienced his first vision of G'd at the Burning",aggresive-ngram,51.544605
88,n,Abraham Cohen Footnotes to the English Translation of Masechet Berakhot 36a:36,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,As to the category of the caper-bush.,infreq,19.339466
89,n,Bava Batra 28b:8,William Davidson Edition - English,en,"The Gemara asks: Based on this, if he profited from the field by consuming three fruits within three consecutive days, for example, the fruits of a caper bush, whose fruits ripen day after day, that",ngram,12.657651
90,--,"Chizkuni, Exodus 3:1:4","Chizkuni, translated and annotated by Eliyahu Munk",en," for them to be allowed to walk that distance, i.e. three days’ march. The reason why the Mountain is better known as Sinai, is because this is where the miracle of the burning bush, סנה occurred. (Ibn Ezra)",aggresive-ngram,90.34221
91,--,Akeidat Yitzchak 53:45,Akeydat Yitzchak by Eliyahu Munk,en,"It is in this context that we must understand the repeated references Moses made to the Jewish people at the burning bush, when he said to G'd that the Jewish people would not believe in him or his",aggresive-ngram,90.50855
92,n,Berakhot 9a:11,"Tractate Berakot by A. Cohen, Cambridge University Press, 1921",en,"The duty of burning the fat, etc. ",infreq,21.358536
93,n,Bartenura on Mishnah Berakhot 1:1:6,Sefaria Community Translation,en,"Mishna: ""Burning the fats"" ----(Bartenura) of the sacrifices.",hebmorph-standard,6.552506
94,--,Sforno on Deuteronomy 33:16:1,"Eliyahu Munk, HaChut Hameshulash",en,"ורצון שכני סנה, may it enjoy the goodwill of the Lord Who first manifested Himself to me at the burning bush. It was on that occasion that G’d had first indicated that He was going to redeem the",aggresive-ngram,63.972084
95,--,Targum Jonathan on Exodus 3:2,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," And Zagnugael, the angel of the Lord, appeared to him in a fame of fire in the midst of the bush. And he gazed, and, behold, the bush burned with fire, yet the bush was neither burned nor consumed with fire. 
",ngram,16.758108
96,n,Leviticus 6:6,The Holy Scriptures: A New Translation (JPS 1917),en,Fire shall be kept burning upon the altar continually; it shall not go out.,infreq,19.044876
97,n,Genesis 7:7,The Rashi chumash by Rabbi Shraga Silverstein,en," the waters of the deluge, [(even Noach being one of the ""small in faith,"" not entering until actually being ""pushed"" by the waters)].",aggresive-ngram,45.57561
98,--,Targum Jonathan on Exodus 3:4,"The Targum of Jonathan ben Uzziel, trans. J. W. Etheridge, London, 1862",en," And when it was seen before the Lord that he turned to look, the Lord called to him from the midst of the bush and said, Mosheh, Mosheh ! And he said, Behold me. 
",aggresive-ngram,10.571122
99,--,Sforno on Deuteronomy 4:9:2,"Eliyahu Munk, HaChut Hameshulash",en,not necessarily true. [perhaps the author has in mind the first such miracle Moses experienced when he observed with his physical eyes that the burning bush did not burn up and turn into ashes. The,aggresive-ngram,63.972084
100,--,Berakhot 9b:6,William Davidson Edition - English,en,"The Gemara proceeds to discuss the promise of redemption from Egypt that God made to Moses at the burning bush. When Moses asked God what to say when Israel asks him God’s name, “and God said to",aggresive-ngram,92.10947
101,n,Beitzah 25b:15,William Davidson Edition - English,en,". They would be carried in that manner due to their fear of falling. And some say the reason was due to the pushing of the crowd, as these Sages were afraid of being crushed by the large number of people attending the lecture. ",aggresive-ngram,46.860855
102,n,Daf Shevui to Megillah 10b:13,Daf Shevui,en,"]. Mordecai is the cypress, a fragrant tree. This is because the spice “myrrh” is translated into Aramaic as “mare deki” which sounds like Mordecai.The brier is Vashti, a bush used in burning. Vashti is",hebmorph-standard,7.5048237
103,--,"Sefer HaIkkarim, Maamar 3 8:11","Sefer Ha-ikkarim, Jewish Publication Society of America, 1929",en," midst of the burning bush. Thereafter the Bible says, “With him do I speak mouth to mouth,” i. e. without a medium. For this reason we do not find any figures of speech or allegories in his words, but",hebmorph-standard,3.2281268
104,--,"Chizkuni, Exodus 3:3:1","Chizkuni, translated and annotated by Eliyahu Munk",en,"מדוע לא יבאר הסנה, “why the bush fails to burn.” This is a verse that has been artificially shortened. After having observed that the bush had not been consumed by the fire, Moses wanted to",ngram,23.053055
105,n,Rashi on Numbers 33:4:1,Pentateuch with Rashi's commentary by M. Rosenbaum and A.M. Silbermann,en,ומצרים מקברים AND THIS EGYPTIANS WERE BURYING [ALL THEIR FIRSTBORN] — they were busily occupied in their mourning.,aggresive-ngram,12.424645
106,--,"Chizkuni, Genesis 18:1:1","Chizkuni, translated and annotated by Eliyahu Munk",en,especially cautious not to offend him. The angel has the authority to react without first obtaining specific permission from G-d to do so. At the burning bush we find another such occasion where G-d and,aggresive-ngram,45.254276
107,n,Esther 3:9,The Holy Scriptures: A New Translation (JPS 1917),en,"If it please the king, let it be written that they be destroyed; and I will pay ten thousand talents of silver into the hands of those that have the charge of the king’s business, to bring it into the king’s treasuries.’",aggresive-ngram,56.948948
108,--,Legends of the Jews 3:3:80,The Legends of the Jews by Louis Ginzberg [1909],en," the example of Moses, who had turned his face away from the Divine vision in the burning bush, they basked in the Divine vision of Mount Sinai. Their fate had even been decreed, but God did not want to",hebmorph-standard,3.231665
109,--,Daat Zkenim on Genesis 28:12:2,Daat Zekenim translated by Rb. Eliyahu Munk,en," והנה סולם מוצב ארצה , “and (in his dream) he saw a ladder planted on the earth;” at the burning bush, where Moses had his first communication from G–d, the fire from that bush rose to the heart of",aggresive-ngram,103.43835
110,m,Deuteronomy 33:16,The Holy Scriptures: A New Translation (JPS 1917),en,"And for the precious things of the earth and the fulness thereof, And the good will of Him that dwelt in the bush; Let the blessing come upon the head of Joseph, And upon the crown of the head of him that is prince among his brethren.",aggresive-ngram,10.158677
111,--,"Sefer HaIkkarim, Maamar 2 27:5","Sefer Ha-ikkarim, Jewish Publication Society of America, 1929",en,"This is the conception that was conveyed to Moses at the burning bush in answer to his question, “And they shall say to me: What is His name? what shall I say unto them?” Moses thought that the being",hebmorph-standard,2.4292793
112,--,Sforno on Exodus 3:7:1,"Eliyahu Munk, HaChut Hameshulash",en,", praying. In response to the prayer of these righteous people the angel answered out of the burning bush. The meaning of the words ראה ראיתי is “indeed I have seen, taken notice.” This construction is",aggresive-ngram,51.62412
113,n,Sforno on Genesis 38:29:1,"Eliyahu Munk, HaChut Hameshulash",en,"ויהי כמשיב ידו , the prefix כ meaning “as if,” describes that he did not really retract his hand. He was forced to, being pushed by his brother.",aggresive-ngram,62.67959
